file,Red,Green,Blue,NIR,RedEdge,DeepBlue,field,range,row,PC1,PC2,PC3
Crawfordsville-TP5-4351_3_19,908.4069264069265,710.056277056277,604.6753246753246,1493.2683982683982,1175.8354978354978,515.8917748917748,Crawfordsville-TP5-4351,3,19,0.046357185296951264,-0.012402765502164537,0.0224850800897412
Crawfordsville-TP5-4352_16_5,780.0661157024794,600.6198347107438,500.97520661157023,1267.9876033057851,994.1735537190083,430.6652892561983,Crawfordsville-TP5-4352,16,5,0.03976310498894573,0.023714447667197405,-0.03464140668481031
Crawfordsville-TP5-4352_16_4,883.0537190082645,665.2685950413223,544.7107438016529,1419.4421487603306,1125.1487603305786,465.39256198347107,Crawfordsville-TP5-4352,16,4,0.045581632503211726,0.08007691944264153,0.01325685792814832
Crawfordsville-TP5-4351_10_14,794.6060606060606,590.219696969697,480.5681818181818,1350.1818181818182,1043.2765151515152,405.125,Crawfordsville-TP5-4351,10,14,0.04507791521608675,0.013146951925282625,-0.021009224150791758
Crawfordsville-TP5-4352_23_4,787.4166666666666,586.9318181818181,484.54924242424244,1327.1704545454545,1019.060606060606,415.2234848484849,Crawfordsville-TP5-4352,23,4,0.04343586802412424,-0.0013677199561802932,-0.09948973810993984
Crawfordsville-TP5-4353_5_42,772.8901515151515,575.7121212121212,465.95075757575756,1305.503787878788,999.3295454545455,406.375,Crawfordsville-TP5-4353,5,42,0.042959402409816445,0.0004943653802823342,-0.1090340267830942
Crawfordsville-TP5-4353_12_46,718.5075757575758,555.060606060606,460.3636363636364,1176.3333333333333,930.094696969697,404.9318181818182,Crawfordsville-TP5-4353,12,46,0.03700564945739058,0.0033911415527359346,0.027595120165447032
Crawfordsville-TP5-4351_14_17,805.2619047619048,619.2222222222222,506.43650793650795,1341.6468253968253,1049.5,443.2261904761905,Crawfordsville-TP5-4351,14,17,0.04301209948442953,-0.0032300045691993594,0.013132085404012016
Crawfordsville-TP5-4352_20_7,696.8928571428571,545.3849206349206,458.6547619047619,1148.1944444444443,914.6825396825396,398.3492063492063,Crawfordsville-TP5-4352,20,7,0.035927937674255415,-0.011622025561134034,0.09062122529109957
Crawfordsville-TP5-4352_19_3,797.50826446281,606.2892561983471,487.94214876033055,1360.0743801652893,1043.5123966942149,428.297520661157,Crawfordsville-TP5-4352,19,3,0.044534777754617706,-0.02132103967860583,-0.05903113446496739
Crawfordsville-TP5-4353_6_44,667.0681818181819,524.4090909090909,440.905303030303,1105.1477272727273,870.8295454545455,394.0265151515151,Crawfordsville-TP5-4353,6,44,0.03415398798828081,-0.03887044733633313,0.023382078109807646
Crawfordsville-TP5-4353_21_43,849.3571428571429,644.1309523809524,528.8690476190476,1366.6825396825398,1082.7460317460318,451.87301587301585,Crawfordsville-TP5-4353,21,43,0.043645967869740565,0.06954687534764116,0.014491403921020215
Crawfordsville-TP5-4351_5_18,732.1136363636364,558.8977272727273,464.67045454545456,1206.155303030303,942.2840909090909,402.84090909090907,Crawfordsville-TP5-4351,5,18,0.03832388023021536,0.006467299543736378,-0.03263149520064431
Crawfordsville-TP5-4353_17_42,778.0123966942149,605.5289256198347,498.4917355371901,1309.293388429752,1019.400826446281,427.198347107438,Crawfordsville-TP5-4353,17,42,0.04191410603520965,-0.014442952962851707,0.022237522563064258
Crawfordsville-TP5-4351_15_15,835.3690476190476,635.4484126984127,520.1666666666666,1383.9603174603174,1073.2063492063492,442.73809523809524,Crawfordsville-TP5-4351,15,15,0.044655018666425676,0.02743111106401459,-0.0531328255738271
Crawfordsville-TP5-4351_22_16,801.2813852813853,631.2770562770563,532.0995670995671,1310.7705627705627,1025.5844155844156,470.95238095238096,Crawfordsville-TP5-4351,22,16,0.039990978064223824,-0.027695378980672543,-0.04515544594427165
Crawfordsville-TP5-4352_21_4,924.8917748917748,703.4545454545455,575.6883116883117,1522.5800865800866,1183.2424242424242,505.8874458874459,Crawfordsville-TP5-4352,21,4,0.04857903734969432,0.01552876420800978,-0.08256937852156097
Crawfordsville-TP5-4353_26_42,763.1190476190476,600.25,498.2420634920635,1244.6349206349207,987.1904761904761,432.734126984127,Crawfordsville-TP5-4353,26,42,0.03871507677413678,0.008145191491208011,0.060000005439436115
Crawfordsville-TP5-4353_16_44,718.2613636363636,552.3598484848485,461.89772727272725,1184.7613636363637,929.3901515151515,400.06060606060606,Crawfordsville-TP5-4353,16,44,0.03744876622995083,-0.0017352404182748693,-0.003391175949665204
Crawfordsville-TP5-4351_6_15,786.2765151515151,588.780303030303,463.9848484848485,1342.1818181818182,1038.064393939394,396.8712121212121,Crawfordsville-TP5-4351,6,15,0.04522684095947932,0.020910191296534823,0.01767964882545381
Crawfordsville-TP5-4351_18_17,779.4484126984127,595.3492063492064,489.71031746031747,1281.626984126984,1005.1507936507936,420.531746031746,Crawfordsville-TP5-4351,18,17,0.04104755581570084,0.025761260815851453,0.0003650794499190233
Crawfordsville-TP5-4353_12_45,728.6280991735537,572.4752066115702,491.28512396694214,1217.6322314049587,953.4421487603306,427.31404958677683,Crawfordsville-TP5-4353,12,45,0.03764279767721754,-0.05327937293177182,0.0068081372269617356
Crawfordsville-TP5-4352_23_3,682.4507575757576,528.9469696969697,441.32954545454544,1137.8636363636363,887.3030303030303,397.90909090909093,Crawfordsville-TP5-4352,23,3,0.03558391667066641,-0.04184043524633119,-0.03099727363733974
Crawfordsville-TP5-4351_23_19,942.939393939394,727.7619047619048,606.8225108225108,1521.7835497835497,1207.7186147186146,526.4502164502164,Crawfordsville-TP5-4351,23,19,0.047549094493980835,0.034026045499281544,0.027856885662358666
Crawfordsville-TP5-4352_8_9,759.0952380952381,579.531746031746,476.46031746031747,1274.4960317460318,988.8769841269841,408.29761904761904,Crawfordsville-TP5-4352,8,9,0.04123302773053749,-0.0016889247478587388,-0.018507906691810017
Crawfordsville-TP5-4353_25_43,786.047619047619,623.4155844155844,536.1601731601731,1290.7922077922078,1018.4632034632035,474.961038961039,Crawfordsville-TP5-4353,25,43,0.038980900234723975,-0.05386620069763382,0.007484683895652034
Crawfordsville-TP5-4351_11_19,714.1212121212121,543.7310606060606,455.57575757575756,1180.1704545454545,929.1969696969697,397.57575757575756,Crawfordsville-TP5-4351,11,19,0.03756151775552219,-0.00509520302706937,0.011046952215291452
Crawfordsville-TP5-4352_13_7,800.1298701298701,623.4069264069265,516.9480519480519,1292.8398268398269,1025.4242424242425,470.030303030303,Crawfordsville-TP5-4352,13,7,0.03971461881178592,-0.007164568978533506,0.003080839254493336
Crawfordsville-TP5-4351_12_14,976.8095238095239,749.2207792207793,604.6796536796537,1622.6883116883116,1254.891774891775,512.3030303030303,Crawfordsville-TP5-4351,12,14,0.05251914746286469,0.04091930593495312,-0.05244829106805652
Crawfordsville-TP5-4351_9_15,897.8787878787879,710.6839826839827,591.969696969697,1454.4458874458874,1144.6883116883116,507.4761904761905,Crawfordsville-TP5-4351,9,15,0.04472537055446662,0.021087375153352763,0.0047163051436337885
Crawfordsville-TP5-4353_17_43,873.2851239669421,664.698347107438,543.7066115702479,1582.107438016529,1199.4421487603306,462.0289256198347,Crawfordsville-TP5-4353,17,43,0.05340758140567456,-0.11210473679850541,0.014296819305145264
Crawfordsville-TP5-4353_3_45,770.469696969697,577.2424242424242,466.4810606060606,1303.0075757575758,1003.6666666666666,405.86742424242425,Crawfordsville-TP5-4353,3,45,0.042921101102474296,0.0003787980329774846,-0.05872753475296257
Crawfordsville-TP5-4351_22_17,728.0151515151515,561.1969696969697,463.8636363636364,1212.25,943.0833333333334,399.74242424242425,Crawfordsville-TP5-4351,22,17,0.03863966393650949,-0.0031760744250664834,-0.020399533854976778
Crawfordsville-TP5-4351_16_19,707.5039682539683,564.765873015873,464.1190476190476,1282.8650793650793,979.531746031746,421.25,Crawfordsville-TP5-4351,16,19,0.041456785688491087,-0.15776884122959772,0.048618610627356576
Crawfordsville-TP5-4353_29_46,844.718253968254,633.5277777777778,520.1785714285714,1405.9761904761904,1098.2420634920634,438.3611111111111,Crawfordsville-TP5-4353,29,46,0.04611422106780742,0.03418367966138649,0.0030041143043327825
Crawfordsville-TP5-4351_15_14,924.4848484848485,701.4718614718614,580.0822510822511,1521.0389610389611,1193.1471861471862,494.1125541125541,Crawfordsville-TP5-4351,15,14,0.04893128445644376,0.03442829940262902,-0.0008404330247881594
Crawfordsville-TP5-4353_31_46,819.7705627705627,633.9177489177489,547.1645021645022,1343.3722943722944,1062.5627705627705,490.7359307359307,Crawfordsville-TP5-4353,31,46,0.04111507368255274,-0.0513571794006001,-0.010093811828500334
Crawfordsville-TP5-4351_15_20,790.896694214876,615.1570247933885,521.7107438016529,1314.8636363636363,1032.607438016529,467.22727272727275,Crawfordsville-TP5-4351,15,20,0.0407776933813031,-0.05538245709014149,-0.00220610208911827
Crawfordsville-TP5-4353_31_45,750.5227272727273,583.7651515151515,487.9469696969697,1209.3863636363637,956.9810606060606,416.50757575757575,Crawfordsville-TP5-4353,31,45,0.037601757467710537,0.033418062587159736,0.013382776972423576
Crawfordsville-TP5-4352_17_7,856.1471861471862,678.6060606060606,564.1948051948052,1411.1645021645022,1113.9134199134198,483.0865800865801,Crawfordsville-TP5-4352,17,7,0.04402002984030336,-0.001666613998498206,0.07557995225366226
Crawfordsville-TP5-4353_18_46,877.5371900826447,666.9338842975206,549.5454545454545,1424.004132231405,1126.9504132231405,487.3181818181818,Crawfordsville-TP5-4353,18,46,0.045114827499802765,0.026482425195669023,0.003429190812951431
Crawfordsville-TP5-4352_16_2,869.1859504132232,660.6611570247934,541.2520661157025,1399.7314049586778,1108.4214876033059,463.1198347107438,Crawfordsville-TP5-4352,16,2,0.04467981084466269,0.06974709323518119,0.01639062521353317
Crawfordsville-TP5-4353_32_43,853.0578512396694,665.6694214876034,552.8223140495868,1431.0743801652893,1121.611570247934,474.77685950413223,Crawfordsville-TP5-4353,32,43,0.045540855790818555,-0.02120340444417953,0.057397391347384405
Crawfordsville-TP5-4351_22_20,723.375,554.280303030303,461.95075757575756,1166.939393939394,921.9469696969697,394.56060606060606,Crawfordsville-TP5-4351,22,20,0.03673361210879452,0.039404742194379935,-0.0021158848028031683
Crawfordsville-TP5-4351_3_18,934.1471861471862,713.2813852813853,589.2900432900433,1511.3116883116884,1184.125541125541,508.6277056277056,Crawfordsville-TP5-4351,3,18,0.04769217956352438,0.04699695207614574,-0.06141337247156806
Crawfordsville-TP5-4353_11_43,741.8181818181819,574.9659090909091,471.7310606060606,1208.6780303030303,951.0227272727273,418.0151515151515,Crawfordsville-TP5-4353,11,43,0.03786056413943248,0.0110445537883089,-0.00706488629755024
Crawfordsville-TP5-4352_8_5,805.0735930735931,623.2510822510823,523.6753246753246,1329.3419913419914,1049.2900432900433,463.3939393939394,Crawfordsville-TP5-4352,8,5,0.04161498410360867,-0.0255906692491801,0.027842349264591188
Crawfordsville-TP5-4353_27_45,715.4848484848485,551.7954545454545,468.14772727272725,1143.3333333333333,901.7613636363636,402.20075757575756,Crawfordsville-TP5-4353,27,45,0.03514782817951303,0.02844789104368873,-0.0448259612635791
Crawfordsville-TP5-4351_20_15,772.810606060606,586.3409090909091,479.0113636363636,1300.6515151515152,1011.8219696969697,419.094696969697,Crawfordsville-TP5-4351,20,15,0.04227532306651279,-0.009854333690253032,-0.007872431140704458
Crawfordsville-TP5-4351_22_14,737.9126984126984,585.3849206349206,494.01190476190476,1230.2380952380952,974.3015873015873,443.43650793650795,Crawfordsville-TP5-4351,22,14,0.037897862476316865,-0.06083856173101137,0.07265734046943309
Crawfordsville-TP5-4353_31_43,897.4126984126984,675.1547619047619,547.4920634920635,1443.0119047619048,1144.4722222222222,466.218253968254,Crawfordsville-TP5-4353,31,43,0.04666631480675183,0.09355417697449986,0.02787672784939316
Crawfordsville-TP5-4351_19_14,821.1071428571429,633.4603174603175,518.7777777777778,1376.234126984127,1079.0595238095239,450.6547619047619,Crawfordsville-TP5-4351,19,14,0.044299499970022325,-0.008516201441347343,0.0511136268200617
Crawfordsville-TP5-4352_22_5,981.8917748917748,732.8744588744589,584.8614718614718,1633.844155844156,1270.952380952381,487.2597402597403,Crawfordsville-TP5-4352,22,5,0.05449314515391402,0.08008198215955674,-0.0022503842442240427
Crawfordsville-TP5-4351_21_19,704.8650793650794,549.5079365079365,460.2261904761905,1196.7896825396826,923.5833333333334,411.4484126984127,Crawfordsville-TP5-4351,21,19,0.037585296861541835,-0.06736606259452217,-0.04939020506371139
Crawfordsville-TP5-4351_17_14,830.064393939394,628.810606060606,498.46590909090907,1434.689393939394,1099.530303030303,415.8181818181818,Crawfordsville-TP5-4351,17,14,0.048321039761025086,0.008453700541198619,0.00469389482132293
Crawfordsville-TP5-4352_12_7,731.2878787878788,573.594696969697,473.9318181818182,1185.7424242424242,940.2878787878788,405.3219696969697,Crawfordsville-TP5-4352,12,7,0.03705173132623541,0.030093460380582596,0.05330137797205749
Crawfordsville-TP5-4352_2_6,781.8099173553719,603.4834710743802,500.90909090909093,1329.6694214876034,1039.5661157024792,433.10743801652893,Crawfordsville-TP5-4352,2,6,0.04290860099366277,-0.037065506426272654,0.05831291102321375
Crawfordsville-TP5-4352_3_6,668.0833333333334,529.5753968253969,453.23809523809524,1106.6626984126983,872.2738095238095,399.92857142857144,Crawfordsville-TP5-4352,3,6,0.03377560595853494,-0.048839379258560356,0.024198116398569655
Crawfordsville-TP5-4351_19_18,736.4469696969697,569.4015151515151,462.4128787878788,1218.1325757575758,961.3560606060606,401.7651515151515,Crawfordsville-TP5-4351,19,18,0.03908414600948184,0.015809580877659272,0.06368172439889075
Crawfordsville-TP5-4351_19_13,1047.5541125541126,787.930735930736,626.2207792207793,1751.8701298701299,1365.1991341991343,542.8658008658009,Crawfordsville-TP5-4351,19,13,0.05794492749407745,0.04324454640809302,0.010723938213335333
Crawfordsville-TP5-4351_22_13,862.004329004329,668.1861471861472,552.1515151515151,1473.7705627705627,1140.3506493506493,484.5974025974026,Crawfordsville-TP5-4351,22,13,0.04729501315583852,-0.06062115531769745,-0.0019077955923291292
Crawfordsville-TP5-4353_20_42,727.8863636363636,563.7992424242424,471.03409090909093,1193.4431818181818,943.280303030303,400.14772727272725,Crawfordsville-TP5-4353,20,42,0.0377175419380124,0.01693521553480136,0.045724626656337544
Crawfordsville-TP5-4352_15_9,787.1904761904761,613.991341991342,520.6147186147186,1290.034632034632,1018.7316017316017,457.6190476190476,Crawfordsville-TP5-4352,15,9,0.03982985110638713,-0.022639099380894385,0.013692464355749796
Crawfordsville-TP5-4353_8_46,804.3842975206611,629.1818181818181,520.4752066115702,1363.6694214876034,1064.5413223140497,452.75619834710744,Crawfordsville-TP5-4353,8,46,0.043495798759662724,-0.04210147480418699,0.0498599404210628
Crawfordsville-TP5-4352_19_8,793.4297520661157,613.2066115702479,507.7314049586777,1329.0082644628098,1036.5289256198348,443.495867768595,Crawfordsville-TP5-4352,19,8,0.04231396671019693,-0.02318419928997801,0.0011414495298400229
Crawfordsville-TP5-4351_18_20,715.935606060606,555.1742424242424,459.67424242424244,1198.2916666666667,925.1590909090909,400.77272727272725,Crawfordsville-TP5-4351,18,20,0.03789211153945914,-0.022332044473305755,-0.05877594325506236
Crawfordsville-TP5-4352_9_2,772.2007575757576,578.5909090909091,466.32954545454544,1268.465909090909,996.2840909090909,395.6818181818182,Crawfordsville-TP5-4352,9,2,0.04167889917849908,0.06059564892273194,0.015848942168176873
Crawfordsville-TP5-4351_19_17,875.5247933884298,656.3925619834711,530.2644628099174,1444.2561983471073,1123.48347107438,470.1487603305785,Crawfordsville-TP5-4351,19,17,0.04680218972316972,0.025431848455976222,-0.07179558833167833
Crawfordsville-TP5-4353_34_43,825.5952380952381,636.6269841269841,529.7420634920635,1316.9007936507937,1048.2301587301588,445.7261904761905,Crawfordsville-TP5-4353,34,43,0.041281098045170696,0.07066004127518102,0.03549840903157209
Crawfordsville-TP5-4353_15_43,747.015873015873,583.0952380952381,484.75,1238.3412698412699,969.3015873015873,432.0079365079365,Crawfordsville-TP5-4353,15,43,0.03863831766564532,-0.030086082010684082,-0.008777209828330645
Crawfordsville-TP5-4352_9_6,973.3842975206611,728.1446280991736,580.7479338842975,1587.690082644628,1246.4669421487604,486.3429752066116,Crawfordsville-TP5-4352,9,6,0.05239950345901785,0.1094617379471147,0.012351551577666622
Crawfordsville-TP5-4352_11_4,858.25,654.9563492063492,542.6666666666666,1402.9880952380952,1100.3531746031747,485.81349206349205,Crawfordsville-TP5-4352,11,4,0.044120831878684555,-0.0015694873539088409,-0.050016981197672374
Crawfordsville-TP5-4353_11_44,741.7380952380952,592.2539682539683,494.23809523809524,1236.388888888889,970.9722222222222,435.031746031746,Crawfordsville-TP5-4353,11,44,0.03820343900826876,-0.04212557540114037,0.044693686765569486
Crawfordsville-TP5-4353_28_42,773.0984848484849,587.6174242424242,472.17045454545456,1348.469696969697,1038.753787878788,402.77272727272725,Crawfordsville-TP5-4353,28,42,0.04517361146920914,-0.029975058462326225,0.0405765100337418
Crawfordsville-TP5-4352_18_8,889.047619047619,669.978354978355,548.0346320346321,1526.857142857143,1175.948051948052,473.7445887445887,Crawfordsville-TP5-4352,18,8,0.050379220551856244,-0.033027243014117316,-0.028318405442352684
Crawfordsville-TP5-4353_17_45,943.2337662337662,717.7099567099567,587.2597402597403,1572.8008658008657,1225.5974025974026,495.4891774891775,Crawfordsville-TP5-4353,17,45,0.05117944626045063,0.02925217524501626,0.004102319605037627
Crawfordsville-TP5-4351_19_15,851.1388888888889,653.0357142857143,524.6269841269841,1422.2420634920634,1099.686507936508,446.76984126984127,Crawfordsville-TP5-4351,19,15,0.04623536159918745,0.027607287323411885,-0.031248886027815587
Crawfordsville-TP5-4353_31_42,806.5568181818181,613.4659090909091,494.469696969697,1308.128787878788,1031.344696969697,419.20454545454544,Crawfordsville-TP5-4353,31,42,0.04229342669605035,0.07460260143067028,0.022055390581896605
Crawfordsville-TP5-4351_4_17,744.75,583.202380952381,490.984126984127,1282.2857142857142,993.5753968253969,421.95238095238096,Crawfordsville-TP5-4351,4,17,0.040924839939983304,-0.06789844941179952,0.02908894597818556
Crawfordsville-TP5-4351_3_17,726.2380952380952,567.6587301587301,471.56349206349205,1202.920634920635,946.2777777777778,412.97222222222223,Crawfordsville-TP5-4351,3,17,0.03775842304858444,-0.015615732373317377,0.03215554249121505
Crawfordsville-TP5-4352_17_4,854.2424242424242,657.6623376623377,547.3809523809524,1386.3333333333333,1094.1688311688313,471.75324675324674,Crawfordsville-TP5-4352,17,4,0.04357844127915723,0.029947754873205296,0.004841445058288598
Crawfordsville-TP5-4351_11_15,800.4920634920635,615.968253968254,505.75,1306.2301587301588,1023.9960317460317,448.1825396825397,Crawfordsville-TP5-4351,11,15,0.0410871359855961,0.012156258315903732,-0.03438972685326381
Crawfordsville-TP5-4351_6_20,879.978354978355,673.8008658008658,564.8614718614718,1482.3766233766235,1132.4242424242425,479.61038961038963,Crawfordsville-TP5-4351,6,20,0.04730076089067019,-0.024283367542084922,-0.13617612133198698
Crawfordsville-TP5-4352_18_3,872.1587301587301,672.0912698412699,544.3095238095239,1402.9166666666667,1095.1944444444443,460.06349206349205,Crawfordsville-TP5-4352,18,3,0.04443889118092798,0.08117087785872573,-0.060391107986980504
Crawfordsville-TP5-4353_7_46,855.6230158730159,650.4444444444445,528.7777777777778,1443.031746031746,1117.6944444444443,443.11507936507934,Crawfordsville-TP5-4353,7,46,0.04742094736391378,0.019945342246625652,-0.0014873738907069528
Crawfordsville-TP5-4353_22_43,883.2727272727273,685.1038961038961,569.3290043290043,1447.7748917748918,1137.5757575757575,490.004329004329,Crawfordsville-TP5-4353,22,43,0.045545720608518137,0.01392886181826425,0.007529541396473162
Crawfordsville-TP5-4352_2_2,799.1694214876034,609.1115702479339,500.9297520661157,1353.9628099173553,1041.603305785124,428.6115702479339,Crawfordsville-TP5-4352,2,2,0.04395466633944081,-0.014370028383930778,-0.05595858881327017
Crawfordsville-TP5-4353_9_43,950.974025974026,711.1645021645022,592.4805194805194,1571.935064935065,1218.5541125541126,505.76623376623377,Crawfordsville-TP5-4353,9,43,0.05074032724076728,0.023863697325397733,-0.10236744447716913
Crawfordsville-TP5-4352_21_5,791.987012987013,626.1298701298701,526.5541125541125,1312.04329004329,1041.7186147186146,484.05194805194805,Crawfordsville-TP5-4352,21,5,0.04017181979694036,-0.06936627217784133,0.06325204337887144
Crawfordsville-TP5-4353_22_44,841.8140495867768,652.194214876033,542.1322314049587,1386.0661157024792,1091.6446280991736,465.4917355371901,Crawfordsville-TP5-4353,22,44,0.043845401836800656,0.009649480315210525,0.03607501318438199
Crawfordsville-TP5-4351_2_15,828.0079365079365,626.5238095238095,510.95238095238096,1432.7063492063492,1103.7619047619048,435.51190476190476,Crawfordsville-TP5-4351,2,15,0.04759520959157207,-0.030885703638888706,0.009083934996329712
Crawfordsville-TP5-4351_7_18,947.6883116883117,735.1948051948052,607.1212121212121,1605.8658008658008,1250.1991341991343,519.8398268398269,Crawfordsville-TP5-4351,7,18,0.05168617344606576,-0.029410018228195396,0.04156173115736257
Crawfordsville-TP5-4351_12_16,795.6468253968254,611.3809523809524,496.3968253968254,1307.8849206349207,1026.734126984127,427.3888888888889,Crawfordsville-TP5-4351,12,16,0.041971100125634285,0.03360572874036528,0.018915085163452566
Crawfordsville-TP5-4351_21_17,792.8373015873016,615.4007936507936,511.718253968254,1336.4801587301588,1040.5873015873017,442.67857142857144,Crawfordsville-TP5-4351,21,17,0.04259195044877033,-0.031245543540982086,0.011108744345686074
Crawfordsville-TP5-4353_18_43,738.7738095238095,586.8492063492064,498.74603174603175,1226.3055555555557,960.5992063492064,434.23015873015873,Crawfordsville-TP5-4353,18,43,0.03761409600081837,-0.04324447757453994,0.007978183782869354
Crawfordsville-TP5-4351_10_17,894.8095238095239,689.8354978354978,562.5844155844156,1652.0865800865802,1233.3549783549784,488.4458874458874,Crawfordsville-TP5-4351,10,17,0.055415701470777894,-0.17083665012033297,-0.05886895755307259
Crawfordsville-TP5-4352_2_4,693.9734848484849,537.0719696969697,448.9734848484849,1178.7613636363637,918.6287878787879,390.9810606060606,Crawfordsville-TP5-4352,2,4,0.03768222069320586,-0.0432340779579783,0.02237881635966883
Crawfordsville-TP5-4352_14_5,859.1298701298701,661.6969696969697,545.6406926406927,1418.8701298701299,1119.4242424242425,477.7099567099567,Crawfordsville-TP5-4352,14,5,0.04514974044450026,0.0020868381314577203,0.04662675834705935
Crawfordsville-TP5-4351_7_20,818.7651515151515,609.3901515151515,491.0833333333333,1381.496212121212,1058.8636363636363,406.68560606060606,Crawfordsville-TP5-4351,7,20,0.046114199752721435,0.041159115718863534,-0.07554101977933446
Crawfordsville-TP5-4351_18_14,815.4563492063492,627.984126984127,508.29761904761904,1373.281746031746,1064.186507936508,432.6904761904762,Crawfordsville-TP5-4351,18,14,0.04464529518161455,0.008067228606981208,0.001927682836644067
Crawfordsville-TP5-4352_17_6,853.8528138528138,670.3679653679653,555.3073593073593,1402.8008658008657,1098.5930735930735,484.24242424242425,Crawfordsville-TP5-4352,17,6,0.043667270761450785,-0.004170789947646026,-0.007138686983834003
Crawfordsville-TP5-4353_25_44,782.7644628099174,613.400826446281,518.0330578512396,1275.9256198347107,1003.5743801652893,463.8677685950413,Crawfordsville-TP5-4353,25,44,0.03890021836059376,-0.02889688479093496,-0.031360966679132095
Crawfordsville-TP5-4353_20_43,773.0189393939394,588.9166666666666,486.04545454545456,1247.1439393939395,992.2992424242424,418.2765151515151,Crawfordsville-TP5-4353,20,43,0.039670101446494146,0.04956666969009014,0.042320420874692934
Crawfordsville-TP5-4352_21_7,703.8769841269841,563.8769841269841,475.44444444444446,1179.3253968253969,924.9801587301587,428.14285714285717,Crawfordsville-TP5-4352,21,7,0.03601369160347883,-0.07213732223975379,0.026706166807924633
Crawfordsville-TP5-4353_11_46,669.6742424242424,526.1363636363636,445.0416666666667,1137.2348484848485,879.3598484848485,388.03409090909093,Crawfordsville-TP5-4353,11,46,0.03561396158333371,-0.05957105332194224,-0.023613269242130537
Crawfordsville-TP5-4351_19_19,881.6818181818181,675.702479338843,550.0578512396694,1461.190082644628,1146.3636363636363,464.801652892562,Crawfordsville-TP5-4351,19,19,0.047376501462190454,0.03808959832893152,0.046848159856588696
Crawfordsville-TP5-4351_22_18,837.305785123967,653.9090909090909,539.801652892562,1372.1198347107438,1083.0082644628098,471.5702479338843,Crawfordsville-TP5-4351,22,18,0.043010652353530326,0.006064086050367696,0.039133796847297085
Crawfordsville-TP5-4352_20_3,840.6233766233767,648.004329004329,534.9350649350649,1427.6623376623377,1113.7272727272727,458.4805194805195,Crawfordsville-TP5-4352,20,3,0.04625106190054609,-0.02593423094386473,0.05226854376690602
Crawfordsville-TP5-4352_10_9,882.922077922078,654.1515151515151,538.4848484848485,1465.6796536796537,1143.922077922078,463.6320346320346,Crawfordsville-TP5-4352,10,9,0.04804438364462358,0.027505233165533473,-0.03620532790291969
Crawfordsville-TP5-4352_22_4,884.1861471861472,676.3506493506494,540.3982683982684,1463.4718614718615,1137.917748917749,469.5151515151515,Crawfordsville-TP5-4352,22,4,0.04738385864747638,0.035927377000458026,-0.027648562433653587
Crawfordsville-TP5-4352_10_5,774.6320346320347,616.7359307359308,517.6147186147186,1258.7619047619048,999.939393939394,461.3722943722944,Crawfordsville-TP5-4352,10,5,0.03818469917818318,-0.021910642943445857,0.044813838960928006
