file,Red,Green,Blue,NIR,RedEdge,DeepBlue,field,range,row,PC1,PC2,PC3
Crawfordsville-TP3-4352_13_8,456.56349206349205,604.2936507936508,474.4404761904762,3849.5555555555557,1902.2579365079366,481.6547619047619,Crawfordsville-TP3-4352,13,8,0.043490218223445565,0.07997142966726552,-0.010217970518688344
Crawfordsville-TP3-4351_9_13,433.8888888888889,577.1388888888889,467.3968253968254,3970.035714285714,1845.0357142857142,489.0,Crawfordsville-TP3-4351,9,13,0.044948161354914015,-0.06284635099300401,0.0369955099224231
Crawfordsville-TP3-4351_19_17,415.55785123966945,553.4462809917355,462.21487603305786,3810.2272727272725,1784.107438016529,485.8512396694215,Crawfordsville-TP3-4351,19,17,0.04306691092962058,-0.058335621035519716,-0.04026977260563324
Crawfordsville-TP3-4352_14_6,505.79653679653677,660.1861471861472,526.030303030303,4284.95670995671,2071.5757575757575,549.978354978355,Crawfordsville-TP3-4352,14,6,0.04829581279621312,0.021216116180913777,0.004037934412299812
Crawfordsville-TP3-4351_6_19,469.1190476190476,605.1825396825396,494.11507936507934,3984.313492063492,1904.170634920635,498.31349206349205,Crawfordsville-TP3-4351,6,19,0.0449115241273041,-0.003709139836405608,0.06030147263852659
Crawfordsville-TP3-4353_36_45,460.44444444444446,593.7698412698413,481.0952380952381,3830.154761904762,1845.079365079365,494.5238095238095,Crawfordsville-TP3-4353,36,45,0.043056916258958675,0.005876284268346558,0.031299549844827475
Crawfordsville-TP3-4353_5_43,438.0238095238095,575.218253968254,466.60714285714283,3874.3928571428573,1840.468253968254,479.62301587301585,Crawfordsville-TP3-4353,5,43,0.04382641053072812,-0.012972571119250638,0.023856366894771858
Crawfordsville-TP3-4353_16_45,396.9621212121212,518.5340909090909,430.9015151515151,3425.9469696969695,1614.5265151515152,443.5,Crawfordsville-TP3-4353,16,45,0.03851113566708554,-0.0442762119349409,0.017028047719280466
Crawfordsville-TP3-4353_11_46,397.9962121212121,528.75,434.88257575757575,3365.746212121212,1601.2234848484848,444.905303030303,Crawfordsville-TP3-4353,11,46,0.03770351739818039,-0.030924206650291945,0.0023064772521383453
Crawfordsville-TP3-4351_21_19,411.484126984127,550.6230158730159,449.031746031746,3621.59126984127,1713.8690476190477,457.37301587301585,Crawfordsville-TP3-4351,21,19,0.04081884304671447,-0.028824846138151134,0.014481177435520628
Crawfordsville-TP3-4353_30_44,501.2857142857143,679.5714285714286,534.2424242424242,4390.891774891775,2123.8311688311687,548.4329004329004,Crawfordsville-TP3-4353,30,44,0.04962202565111964,0.032817006749181116,-0.012723464652215532
Crawfordsville-TP3-4351_17_13,403.45075757575756,520.3901515151515,426.405303030303,3372.375,1589.965909090909,436.45075757575756,Crawfordsville-TP3-4351,17,13,0.037821455566940304,-0.041142963930634165,0.06584890769177613
Crawfordsville-TP3-4351_15_15,446.4246031746032,591.6626984126984,474.4761904761905,3714.7738095238096,1829.3055555555557,484.781746031746,Crawfordsville-TP3-4351,15,15,0.04176523052499951,0.052517217481671506,-0.0386959483255103
Crawfordsville-TP3-4352_8_5,508.05194805194805,636.6580086580086,515.5064935064935,4134.69696969697,2007.051948051948,519.4242424242424,Crawfordsville-TP3-4352,8,5,0.04655893323023096,0.036260119244350075,0.08993606990865309
Crawfordsville-TP3-4351_8_17,425.42063492063494,547.0912698412699,445.68650793650795,3374.3015873015875,1648.8968253968253,461.5079365079365,Crawfordsville-TP3-4351,8,17,0.0376631642688267,0.01624646165483208,-0.005570400053589102
Crawfordsville-TP3-4352_5_5,463.5064935064935,610.4458874458875,496.6320346320346,4009.3290043290044,1921.7662337662337,521.5194805194806,Crawfordsville-TP3-4352,5,5,0.04516521638354689,-0.008816540026244006,-0.032162057997915695
Crawfordsville-TP3-4351_9_18,403.2916666666667,535.2651515151515,428.0530303030303,3370.0151515151515,1637.8484848484848,436.54545454545456,Crawfordsville-TP3-4351,9,18,0.03786466254711128,0.022435520439701893,0.00015134332460435294
Crawfordsville-TP3-4351_8_14,471.45021645021643,630.7965367965368,512.8268398268398,4162.766233766234,1987.1471861471862,534.1082251082252,Crawfordsville-TP3-4351,8,14,0.04695754993627127,-0.01535658287490801,-0.03644020570701368
Crawfordsville-TP3-4351_5_13,410.5357142857143,532.531746031746,441.8412698412698,3507.563492063492,1664.797619047619,456.8174603174603,Crawfordsville-TP3-4351,5,13,0.039425578258388966,-0.03158156131432113,0.007791312525912701
Crawfordsville-TP3-4352_13_7,462.4415584415584,622.6363636363636,502.7142857142857,4079.8008658008657,1998.2380952380952,516.4545454545455,Crawfordsville-TP3-4352,13,7,0.04616371490516412,0.0544317723588329,-0.08756945065843538
Crawfordsville-TP3-4353_6_46,429.969696969697,554.594696969697,446.8598484848485,3470.9469696969695,1695.4848484848485,462.344696969697,Crawfordsville-TP3-4353,6,46,0.03888488855467701,0.02591478663787646,0.00359098417603579
Crawfordsville-TP3-4351_7_16,445.52777777777777,570.5992063492064,467.0436507936508,3728.6111111111113,1777.079365079365,470.8968253968254,Crawfordsville-TP3-4351,7,16,0.041943410326444636,-0.01307205314065448,0.07431459511886701
Crawfordsville-TP3-4351_21_18,504.8225108225108,655.1991341991342,537.6883116883117,4312.606060606061,2041.6926406926407,551.1601731601731,Crawfordsville-TP3-4351,21,18,0.04851845021579994,-0.03708459923751275,0.04951918164905285
Crawfordsville-TP3-4352_11_2,465.3030303030303,622.060606060606,512.0,4425.61038961039,2073.4805194805194,521.3939393939394,Crawfordsville-TP3-4352,11,2,0.05041045447480553,-0.03544063237082843,0.008830848070441358
Crawfordsville-TP3-4352_2_7,449.05371900826447,579.9462809917355,472.05785123966945,3681.4834710743803,1793.0495867768595,485.1900826446281,Crawfordsville-TP3-4352,2,7,0.04130975396322515,0.022916344672498826,-0.0027798777556600355
Crawfordsville-TP3-4352_15_3,474.6926406926407,621.1818181818181,493.54545454545456,3897.181818181818,1919.5497835497836,501.6969696969697,Crawfordsville-TP3-4352,15,3,0.04383213074743212,0.06190945012572689,0.0029959492495558824
Crawfordsville-TP3-4351_10_15,410.2083333333333,528.6590909090909,436.0,3426.314393939394,1630.4015151515152,442.4166666666667,Crawfordsville-TP3-4351,10,15,0.03845794249141455,-0.02304304487670283,0.0470833122859794
Crawfordsville-TP3-4351_15_17,513.7056277056278,672.1948051948052,550.7099567099567,4528.7835497835495,2150.3896103896104,562.1558441558442,Crawfordsville-TP3-4351,15,17,0.05119492826985005,-0.019116738468937453,0.02818654621786387
Crawfordsville-TP3-4352_15_5,458.9246031746032,594.3769841269841,467.87301587301585,3575.4801587301586,1783.8492063492063,476.265873015873,Crawfordsville-TP3-4352,15,5,0.039988793877226585,0.07579486223317679,0.01460643302097166
Crawfordsville-TP3-4353_28_42,400.6666666666667,532.0454545454545,432.2878787878788,3554.2083333333335,1675.5681818181818,455.59090909090907,Crawfordsville-TP3-4353,28,42,0.04008841438642216,-0.03868122403550518,-0.006028355805264178
Crawfordsville-TP3-4353_35_44,498.5206611570248,638.4586776859504,507.24380165289256,3945.371900826446,1940.3471074380166,527.5,Crawfordsville-TP3-4353,35,44,0.04416566191418134,0.047146101140670076,0.019270156803854487
Crawfordsville-TP3-4351_9_16,466.57438016528926,598.4834710743802,495.14462809917353,3918.49173553719,1861.4297520661157,503.8884297520661,Crawfordsville-TP3-4351,9,16,0.044024279617604946,-0.028855210950278872,0.05360315074270517
Crawfordsville-TP3-4352_19_7,454.44214876033055,591.1694214876034,469.59504132231405,3677.5495867768595,1843.090909090909,488.3099173553719,Crawfordsville-TP3-4352,19,7,0.04133443963699702,0.0898111602169273,-0.06074921907530686
Crawfordsville-TP3-4352_20_6,432.26190476190476,561.7460317460317,454.83730158730157,3691.6150793650795,1804.8849206349207,467.4920634920635,Crawfordsville-TP3-4352,20,6,0.04171418383084169,0.046012277864535225,-0.02624033211595223
Crawfordsville-TP3-4351_5_16,493.6753246753247,653.1861471861472,526.6883116883117,4319.311688311688,2073.5281385281387,547.0995670995671,Crawfordsville-TP3-4351,5,16,0.048787068318520345,0.005412227258306153,-0.017197898325292227
