file,Red,Green,Blue,PC1,PC2,PC3,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight
Ames-TP1-4232_16_22,49.53679653679654,64.95238095238095,57.61904761904762,0.03718450826264634,0.047211011023759644,0.004022585835401182,Ames-TP1-4232,16,22,,,,,,,,,,,,,,,,
Ames-TP1-4233_15_10,52.3801652892562,71.09504132231405,59.88429752066116,0.04582997915547323,-0.0033103937923753615,0.0423079327077222,Ames-TP1-4233,15,10,34500.0,20.59,181.96,69.0,,,,,,,,,,,1.45,176.0
Ames-TP1-4232_26_21,50.49173553719008,66.42561983471074,57.053719008264466,0.038968247597428285,0.001724682235441209,-0.018111623051704228,Ames-TP1-4232,26,21,34500.0,12.03,115.68,69.0,,,,,,,,,,,0.0,195.0
Ames-TP1-4231_13_4,51.36776859504132,65.9090909090909,58.29752066115702,0.03528232946266044,0.026299634515350157,0.003835047016211709,Ames-TP1-4231,13,4,30000.0,12.53,121.67,60.0,,,,,,,,,,,0.0,205.0
Ames-TP1-4233_4_10,50.083333333333336,63.611111111111114,56.59920634920635,0.03280253392014639,0.026282516777364304,-0.057664266684275864,Ames-TP1-4233,4,10,28000.0,24.54,193.63,56.0,,,,,,,,,,,1.79,202.0
Ames-TP1-4233_25_4,94.40082644628099,93.23553719008264,85.84297520661157,-0.0004448320194639556,-0.21232324118353185,-0.08619479150607241,Ames-TP1-4233,25,4,,,,,,,,,,,,,,,,
Ames-TP1-4233_3_10,58.77056277056277,77.44155844155844,66.19047619047619,0.04574235836734993,-0.0050527565761956115,0.021545466825685526,Ames-TP1-4233,3,10,28500.0,20.77,175.25,57.0,,,,,,,,,,,0.0,236.0
Ames-TP1-4232_5_18,54.54545454545455,72.13419913419914,62.57142857142857,0.04278244497439199,0.022458418816611533,-0.05449964302956285,Ames-TP1-4232,5,18,34500.0,12.42,118.12,69.0,,,,,,,,,,,0.0,206.0
Ames-TP1-4231_12_5,51.86147186147186,66.57575757575758,58.03896103896104,0.03595050863453522,0.00468627550092041,-0.017817356795890613,Ames-TP1-4231,12,5,32000.0,13.57,111.78,64.0,,,,,,,,,,,0.0,227.0
Ames-TP1-4231_20_4,48.916666666666664,65.09920634920636,55.34920634920635,0.03964539143898104,-0.004338701025573766,-0.00037504021862286367,Ames-TP1-4231,20,4,35000.0,13.78,112.79,70.0,,,,,,,,,,,0.0,232.0
Ames-TP1-4233_17_8,50.69834710743802,69.0495867768595,58.12396694214876,0.04491945152135801,-0.0014783105718148015,0.004186416134503014,Ames-TP1-4233,17,8,32500.0,16.24,142.83,65.0,,,,,,,,,,,1.54,190.0
Ames-TP1-4232_15_19,59.8051948051948,74.26406926406926,66.18181818181819,0.03523526543668755,0.012652687434282625,-0.03670429280499144,Ames-TP1-4232,15,19,31000.0,6.65,66.25,62.0,,,,,,,,,,,0.0,171.0
Ames-TP1-4231_20_5,48.86507936507937,64.11904761904762,56.857142857142854,0.036796291582766726,0.04657279181705374,0.003619225975785156,Ames-TP1-4231,20,5,32000.0,13.53,124.98,64.0,,,,,,,,,,,0.0,221.0
Ames-TP1-4233_24_7,51.507936507936506,72.4920634920635,58.96825396825397,0.051670989010270556,-0.028764738391533047,-0.03551961752531749,Ames-TP1-4233,24,7,32500.0,15.75,129.74,65.0,,,,,,,,,,,0.0,236.0
Ames-TP1-4233_6_5,61.56277056277056,78.33333333333333,64.47186147186147,0.04220459705542996,-0.10319265453418584,0.02062801063122736,Ames-TP1-4233,6,5,32000.0,15.53,124.66,64.0,,,,,,,,,,,4.69,208.0
Ames-TP1-4231_8_6,45.36742424242424,60.38636363636363,51.44318181818182,0.036763218477923416,-0.0012488801760212078,0.022679125742893796,Ames-TP1-4231,8,6,33500.0,5.79,57.69,67.0,,,,,,,,,,,0.0,195.0
Ames-TP1-4231_2_3,60.35497835497836,76.97835497835497,66.85281385281385,0.04075812306907256,-0.007344774576398406,0.04058848730867136,Ames-TP1-4231,2,3,29500.0,14.22,122.52,59.0,,,,,,,,,,,0.0,220.0
Ames-TP1-4231_8_2,58.22943722943723,71.84848484848484,64.12121212121212,0.03322274691009971,0.008910802853057405,-0.017088296774880652,Ames-TP1-4231,8,2,29500.0,17.32,145.95,59.0,,,,,,,,,,,0.0,218.0
Ames-TP1-4233_5_2,50.22314049586777,65.81818181818181,56.54545454545455,0.038169375935728084,-0.0009421487313192067,-0.058599250178754565,Ames-TP1-4233,5,2,,,,,,,,,,,,,,,,
Ames-TP1-4232_11_21,51.26190476190476,65.1984126984127,56.67857142857143,0.03417951143403085,-0.006969616314195138,-0.0013780306572634226,Ames-TP1-4232,11,21,27500.0,11.07,108.31,55.0,,,,,,,,,,,0.0,204.0
Ames-TP1-4231_19_6,48.17857142857143,61.48809523809524,54.86904761904762,0.03219002283582068,0.033206581588213976,0.022716102221556664,Ames-TP1-4231,19,6,31000.0,20.04,165.92,62.0,,,,,,,,,,,0.0,220.0
Ames-TP1-4231_8_4,52.41125541125541,65.23809523809524,58.98268398268398,0.030985821610836004,0.03524884342243986,0.02148225613729958,Ames-TP1-4231,8,4,30000.0,9.72,96.84,60.0,,,,,,,,,,,15.0,191.0
Ames-TP1-4231_24_4,55.18181818181818,70.96536796536796,62.24242424242424,0.038433700207567666,0.016432896308396016,-0.03157002320174068,Ames-TP1-4231,24,4,34500.0,15.83,133.73,69.0,,,,,,,,,,,0.0,214.0
Ames-TP1-4232_28_20,49.01984126984127,60.27777777777778,53.666666666666664,0.027529518512113625,0.0014948392732939337,-0.03827333983445442,Ames-TP1-4232,28,20,30500.0,17.14,141.01,61.0,,,,,,,,,,,0.0,193.0
Ames-TP1-4232_11_17,53.34199134199134,69.7012987012987,62.35497835497836,0.03933110351314925,0.06155305019894117,0.04460126548414297,Ames-TP1-4232,11,17,31000.0,16.2,136.17,62.0,,,,,,,,,,,12.9,228.0
Ames-TP1-4232_2_20,55.83116883116883,72.5930735930736,62.04761904761905,0.041197671553982365,-0.0162200094537028,0.0018833721584359333,Ames-TP1-4232,2,20,30500.0,12.72,115.09,61.0,,,,,,,,,,,8.2,179.0
Ames-TP1-4232_13_19,50.099567099567096,65.991341991342,57.81385281385281,0.03851702950032911,0.032445112041400485,0.002046431450348249,Ames-TP1-4232,13,19,29500.0,13.87,126.8,59.0,,,,,,,,,,,0.0,236.0
Ames-TP1-4231_19_5,45.26587301587302,57.65079365079365,51.40873015873016,0.029978467417401105,0.028723741782450674,0.0011112169646200663,Ames-TP1-4231,19,5,28500.0,9.2,91.66,57.0,,,,,,,,,,,0.0,189.0
Ames-TP1-4231_28_6,59.112554112554115,75.15584415584415,65.5930735930736,0.03927348105504152,-0.0015869897891346717,-0.054819994839363,Ames-TP1-4231,28,6,32500.0,14.54,131.25,65.0,,,,,,,,,,,0.0,170.0
Ames-TP1-4231_25_7,45.26893939393939,57.82575757575758,50.92045454545455,0.03056622606883241,0.013975841976511095,0.0410133562020611,Ames-TP1-4231,25,7,31000.0,15.83,140.06,62.0,,,,,,,,,,,0.0,198.0
Ames-TP1-4231_30_3,58.80952380952381,76.25541125541126,64.70995670995671,0.0430483852517842,-0.03184673048950252,0.04335252479122314,Ames-TP1-4231,30,3,30000.0,14.74,125.45,60.0,,,,,,,,,,,0.0,227.0
Ames-TP1-4233_24_10,54.497835497835496,73.88744588744589,62.16450216450217,0.04751446328149647,-0.006267150021794816,-0.035252756325968165,Ames-TP1-4233,24,10,32000.0,19.36,159.48,64.0,,,,,,,,,,,0.0,194.0
Ames-TP1-4232_9_22,50.73015873015873,67.71031746031746,56.94047619047619,0.041760024468746666,-0.018718581012959094,0.0826267426095034,Ames-TP1-4232,9,22,35500.0,16.76,148.82,71.0,,,,,,,,,,,0.0,223.0
Ames-TP1-4231_1_3,84.8305785123967,85.16115702479338,82.86363636363636,0.0014346141415674549,-0.05520940130103116,-0.04024508704060827,Ames-TP1-4231,1,3,,,,,,,,,,,,,,,,
Ames-TP1-4233_13_6,49.476190476190474,65.05952380952381,56.57539682539682,0.03790800538395314,0.019591167129351522,0.039353601737584044,Ames-TP1-4233,13,6,27000.0,18.16,153.61,54.0,,,,,,,,,,,3.7,192.0
Ames-TP1-4233_10_2,55.14049586776859,69.3305785123967,58.93801652892562,0.03531281361423245,-0.05221817574276367,0.0389820816657787,Ames-TP1-4233,10,2,,,,,,,,,,,,,,,,
Ames-TP1-4232_14_21,54.004329004329,70.77056277056278,60.59307359307359,0.04109794740908138,-0.006486695803461332,-0.0559017657399828,Ames-TP1-4232,14,21,35500.0,10.44,103.9,71.0,,,,,,,,,,,0.0,171.0
Ames-TP1-4231_23_7,52.904761904761905,69.73593073593074,59.26406926406926,0.041333025408267526,-0.013209152169114714,0.01695640921047988,Ames-TP1-4231,23,7,35500.0,17.37,154.05,71.0,,,,,,,,,,,0.0,179.0
Ames-TP1-4231_6_5,58.18181818181818,74.0952380952381,65.86147186147186,0.038582929844806324,0.03130355924253962,-0.09172626564476426,Ames-TP1-4231,6,5,32000.0,9.75,89.45,64.0,,,,,,,,,,,0.0,193.0
Ames-TP1-4233_23_11,44.26136363636363,58.35227272727273,51.18560606060606,0.034127203759011765,0.03097877188712967,-0.03573392451172146,Ames-TP1-4233,23,11,,,,,,,,,,,,,,,,
Ames-TP1-4233_1_7,57.63636363636363,73.29004329004329,63.311688311688314,0.03851259894752049,-0.018565705954199097,-0.0194188413406948,Ames-TP1-4233,1,7,,,,,,,,,,,,,,,,
Ames-TP1-4231_17_5,54.86776859504132,72.11570247933884,61.6198347107438,0.04228644030873912,-0.007355404047632949,0.002823722712410024,Ames-TP1-4231,17,5,32500.0,13.93,124.13,65.0,,,,,,,,,,,0.0,167.0
Ames-TP1-4232_11_22,55.65800865800866,71.10822510822511,62.37229437229437,0.03768073143507793,0.01090548019311424,0.03783503225827849,Ames-TP1-4232,11,22,30500.0,10.36,101.58,61.0,,,,,,,,,,,0.0,218.0
Ames-TP1-4233_3_12,47.19318181818182,59.13636363636363,52.77272727272727,0.029011692264586036,0.018657261389046054,0.022927815882543806,Ames-TP1-4233,3,12,,,,,,,,,,,,,,,,
Ames-TP1-4233_13_3,54.02597402597402,73.13852813852814,61.2034632034632,0.04694855950748214,-0.01614995290455131,-0.05458919587772079,Ames-TP1-4233,13,3,28000.0,15.05,125.56,56.0,,,,,,,,,,,1.79,194.0
Ames-TP1-4233_17_7,52.256198347107436,74.97107438016529,60.14049586776859,0.05598972545810563,-0.03616344967308483,0.04114554740402622,Ames-TP1-4233,17,7,34500.0,17.86,151.07,69.0,,,,,,,,,,,0.0,221.0
Ames-TP1-4231_22_7,49.2034632034632,64.05627705627705,56.61471861471861,0.035938955808614476,0.035612050595130236,0.004904105626445657,Ames-TP1-4231,22,7,,,,,,,,,,,,,,,,
Ames-TP1-4233_5_7,59.38961038961039,73.67099567099567,63.36796536796537,0.0354934608182332,-0.04844573898176896,-0.05648086593650233,Ames-TP1-4233,5,7,17000.0,18.04,143.86,34.0,,,,,,,,,,,2.94,194.0
Ames-TP1-4232_17_19,45.88636363636363,58.97348484848485,51.53787878787879,0.031928167774459025,0.008296363988453041,0.003272453516424586,Ames-TP1-4232,17,19,32000.0,17.11,158.58,64.0,,,,,,,,,,,1.56,225.0
Ames-TP1-4233_24_2,92.81818181818181,93.5930735930736,83.27705627705627,0.0048307519712802146,-0.2589316379746035,-0.006189271200110646,Ames-TP1-4233,24,2,,,,,,,,,,,,,,,,
Ames-TP1-4233_23_2,64.3305785123967,71.66528925619835,64.45454545454545,0.0188003373796638,-0.07529737265534517,-0.04218846551079872,Ames-TP1-4233,23,2,,,,,,,,,,,,,,,,
Ames-TP1-4232_25_17,47.67063492063492,61.28174603174603,54.182539682539684,0.03301773478684465,0.025285786638839076,-0.015003716069080972,Ames-TP1-4232,25,17,28500.0,12.99,117.39,57.0,,,,,,,,,,,0.0,208.0
Ames-TP1-4233_25_2,98.54545454545455,95.3896103896104,87.32900432900433,-0.004765504323878761,-0.2608425015459077,0.06838833249824412,Ames-TP1-4233,25,2,,,,,,,,,,,,,,,,
Ames-TP1-4232_31_20,52.243801652892564,65.34297520661157,57.752066115702476,0.03200177057351995,0.00440428036414454,0.023044522169076844,Ames-TP1-4232,31,20,,,,,,,,,,,,,,,,
Ames-TP1-4233_17_11,47.23809523809524,65.14285714285714,55.11904761904762,0.043637227891781594,0.015264388326454026,-0.014748013790763051,Ames-TP1-4233,17,11,,,,,,,,,,,,,,,,
Ames-TP1-4233_12_4,52.13852813852814,69.11255411255411,60.05194805194805,0.04123721476810282,0.026085330519169947,0.061873700302345416,Ames-TP1-4233,12,4,32500.0,19.65,174.48,65.0,,,,,,,,,,,1.54,200.0
Ames-TP1-4231_9_5,44.196969696969695,58.11363636363637,50.871212121212125,0.033754140343450055,0.026277719437905706,0.002906216696465035,Ames-TP1-4231,9,5,27500.0,11.66,102.55,55.0,,,,,,,,,,,0.0,196.0
Ames-TP1-4232_7_19,47.56349206349206,61.45238095238095,53.91269841269841,0.03377957251150253,0.01803695162196199,0.04124230185165532,Ames-TP1-4232,7,19,32000.0,10.69,104.59,64.0,,,,,,,,,,,6.25,204.0
Ames-TP1-4233_21_5,52.929752066115704,73.36363636363636,59.99586776859504,0.05037520207629778,-0.03322686376361203,-0.056567417810389,Ames-TP1-4233,21,5,34000.0,8.19,74.27,68.0,,,,,,,,,,,2.94,201.0
Ames-TP1-4232_28_18,51.22077922077922,68.5930735930736,59.03463203463203,0.04228970458418311,0.01920443170143884,0.03936348390633499,Ames-TP1-4232,28,18,32000.0,19.24,173.67,64.0,,,,,,,,,,,0.0,210.0
Ames-TP1-4233_7_10,52.56709956709957,71.2987012987013,60.64935064935065,0.04570081313211564,0.011696887441288899,-0.033291685931590556,Ames-TP1-4233,7,10,30500.0,21.19,179.68,61.0,,,,,,,,,,,0.0,190.0
Ames-TP1-4232_7_17,55.086580086580085,70.70995670995671,61.515151515151516,0.03821051191267181,0.0015456234595285655,-0.02053490018819683,Ames-TP1-4232,7,17,31500.0,13.52,127.16,63.0,,,,,,,,,,,0.0,178.0
Ames-TP1-4233_18_6,54.5974025974026,71.03463203463204,61.64935064935065,0.04011507954199381,0.00920463603756408,0.0010083082831016897,Ames-TP1-4233,18,6,34000.0,19.62,165.13,68.0,,,,,,,,,,,0.0,194.0
Ames-TP1-4233_22_9,49.17355371900826,66.9090909090909,55.429752066115704,0.04368635233200268,-0.025603358500058158,0.06023496794745302,Ames-TP1-4233,22,9,,,,,,,,,,,,,,,,
Ames-TP1-4233_12_2,70.99567099567099,82.26839826839827,71.65367965367966,0.02875508254461653,-0.10344446490138255,0.03683565694083557,Ames-TP1-4233,12,2,,,,,,,,,,,,,,,,
Ames-TP1-4232_16_17,58.51948051948052,74.008658008658,64.6103896103896,0.037966388426233,-0.005887060251430731,-0.06014756709928515,Ames-TP1-4232,16,17,30000.0,18.77,162.52,60.0,,,,,,,,,,,0.0,214.0
Ames-TP1-4232_21_17,54.97402597402598,72.70995670995671,60.12987012987013,0.044014968053326886,-0.054512410697544304,0.04189999759339079,Ames-TP1-4232,21,17,33000.0,20.53,181.64,66.0,,,,,,,,,,,1.52,196.0
Ames-TP1-4233_13_2,60.64069264069264,71.25541125541126,64.12987012987013,0.026222248019683057,-0.022026245826569375,-0.018312105502472933,Ames-TP1-4233,13,2,,,,,,,,,,,,,,,,
Ames-TP1-4233_7_5,48.98106060606061,66.73863636363636,54.583333333333336,0.04393764373161539,-0.04301714283044931,0.000711352926996327,Ames-TP1-4233,7,5,32500.0,14.36,116.02,65.0,,,,,,,,,,,6.15,246.0
Ames-TP1-4232_28_21,51.874458874458874,68.7056277056277,60.1991341991342,0.040747882565075944,0.03841844362250716,0.040272599638357165,Ames-TP1-4232,28,21,36500.0,11.49,109.88,73.0,,,,,,,,,,,0.0,227.0
Ames-TP1-4232_5_22,58.93939393939394,79.52813852813853,65.2034632034632,0.051011710147674034,-0.05595408825413715,-0.042347081902420015,Ames-TP1-4232,5,22,36500.0,5.21,51.91,73.0,,,,,,,,,,,0.0,208.0
Ames-TP1-4233_7_1,56.896103896103895,72.04761904761905,63.65800865800866,0.03689941945356827,0.015355421985492994,0.02487804294175965,Ames-TP1-4233,7,1,,,,,,,,,,,,,,,,
Ames-TP1-4233_24_1,88.41558441558442,85.86147186147186,79.19913419913419,-0.0038155711392191677,-0.21474963728424404,0.06889016001075957,Ames-TP1-4233,24,1,,,,,,,,,,,,,,,,
Ames-TP1-4233_22_10,54.95670995670996,75.16017316017316,62.25541125541125,0.04971418005419043,-0.024649369682264707,-0.01714113745567526,Ames-TP1-4233,22,10,28500.0,16.47,140.18,57.0,,,,,,,,,,,1.75,202.0
Ames-TP1-4232_26_19,54.913223140495866,69.8801652892562,62.44214876033058,0.036197030274257004,0.03748079054094289,-0.016687072658617644,Ames-TP1-4232,26,19,28500.0,11.0,107.51,57.0,,,,,,,,,,,3.51,188.0
Ames-TP1-4232_6_22,55.58874458874459,71.42424242424242,62.77489177489178,0.038529737939507175,0.01917433725006251,0.001671075272628594,Ames-TP1-4232,6,22,34500.0,12.44,121.32,69.0,,,,,,,,,,,0.0,174.0
Ames-TP1-4233_23_4,55.246753246753244,73.06926406926407,62.16017316017316,0.043714048362253545,-0.009270500842922335,-0.039154596562580676,Ames-TP1-4233,23,4,32500.0,15.7,137.09,65.0,,,,,,,,,,,4.62,186.0
Ames-TP1-4232_27_20,47.43650793650794,60.317460317460316,53.18650793650794,0.03136935660778181,0.013091471589101887,-0.017722920448079018,Ames-TP1-4232,27,20,32000.0,21.25,186.23,64.0,,,,,,,,,,,0.0,182.0
Ames-TP1-4233_12_5,51.082644628099175,69.0495867768595,57.55785123966942,0.04421544952316514,-0.02232862108987345,0.0015483068671597623,Ames-TP1-4233,12,5,36500.0,19.3,157.36,73.0,,,,,,,,,,,4.11,224.0
Ames-TP1-4232_19_19,54.29004329004329,69.01298701298701,59.97835497835498,0.036118385697838075,-0.008256491032544784,-0.05930107712430667,Ames-TP1-4232,19,19,31500.0,12.85,118.15,63.0,,,,,,,,,,,0.0,189.0
Ames-TP1-4233_1_5,50.93650793650794,65.30555555555556,56.357142857142854,0.03528919263471086,-0.011497820545005893,-0.015888059768362384,Ames-TP1-4233,1,5,,,,,,,,,,,,,,,,
Ames-TP1-4232_20_22,49.25,63.15079365079365,55.083333333333336,0.033963735968887805,0.004358156884309951,0.0006350855300582976,Ames-TP1-4232,20,22,26500.0,11.04,101.98,53.0,,,,,,,,,,,0.0,225.0
Ames-TP1-4232_13_20,52.926406926406926,68.44588744588745,60.082251082251084,0.0377271538880851,0.02176282230065904,-0.03693890079441251,Ames-TP1-4232,13,20,31500.0,12.44,120.93,63.0,,,,,,,,,,,0.0,196.0
Ames-TP1-4233_9_7,53.95670995670996,70.3073593073593,60.93939393939394,0.03991334348671313,0.008312423008345235,-0.012394887513048692,Ames-TP1-4233,9,7,25000.0,17.82,149.42,50.0,,,,,,,,,,,2.0,175.0
Ames-TP1-4231_5_5,57.59307359307359,73.1038961038961,64.08658008658008,0.03790211382101341,0.004456821255772498,0.06217095948944214,Ames-TP1-4231,5,5,27000.0,12.92,116.49,54.0,,,,,,,,,,,0.0,182.0
Ames-TP1-4232_9_20,53.63203463203463,69.03030303030303,60.1948051948052,0.03759242686846694,0.007481736223365096,-0.016602318241006185,Ames-TP1-4232,9,20,28500.0,16.69,146.79,57.0,,,,,,,,,,,0.0,219.0
Ames-TP1-4231_17_3,54.324675324675326,69.59740259740259,62.3982683982684,0.03682019556576391,0.04851355850641973,0.007097677842525313,Ames-TP1-4231,17,3,30500.0,16.1,143.8,61.0,,,,,,,,,,,0.0,237.0
Ames-TP1-4231_15_7,59.23809523809524,76.02597402597402,66.33766233766234,0.04100145128165957,0.0067001149874220435,0.004271858361355635,Ames-TP1-4231,15,7,30500.0,9.61,94.73,61.0,,,,,,,,,,,0.0,190.0
Ames-TP1-4232_7_22,56.02892561983471,68.81818181818181,60.64049586776859,0.031472800573277726,-0.015831505544157944,0.021618172938909077,Ames-TP1-4232,7,22,29500.0,13.41,119.92,59.0,,,,,,,,,,,0.0,179.0
Ames-TP1-4233_1_2,57.36363636363637,67.53305785123968,60.1900826446281,0.025275934158968387,-0.034666235387773775,-0.0019167127749413003,Ames-TP1-4233,1,2,,,,,,,,,,,,,,,,
Ames-TP1-4233_23_9,46.19318181818182,60.32954545454545,52.484848484848484,0.03443227641676577,0.013875037825045377,0.002959072420799816,Ames-TP1-4233,23,9,24500.0,22.56,184.89,49.0,,,,,,,,,,,4.08,218.0
Ames-TP1-4233_19_9,55.90909090909091,76.48051948051948,62.17316017316017,0.05096723858177601,-0.055768635911670555,0.03626558335077607,Ames-TP1-4233,19,9,31500.0,17.82,153.73,63.0,,,,,,,,,,,0.0,182.0
Ames-TP1-4232_5_17,59.41125541125541,77.74458874458874,66.50649350649351,0.04497182739894522,-0.009965223749124095,0.07787815581636741,Ames-TP1-4232,5,17,31000.0,8.7,86.68,62.0,,,,,,,,,,,0.0,215.0
Ames-TP1-4233_3_3,51.44047619047619,68.47619047619048,58.21825396825397,0.04173375589458938,-0.004407148067613986,0.0009537556171345485,Ames-TP1-4233,3,3,31000.0,16.52,141.65,62.0,,,,,,,,,,,1.61,207.0
Ames-TP1-4231_26_6,49.078512396694215,63.28099173553719,56.11570247933884,0.03438011459156999,0.03275085310570016,-0.016485457757024504,Ames-TP1-4231,26,6,31500.0,17.2,150.01,63.0,,,,,,,,,,,4.76,201.0
Ames-TP1-4231_2_7,50.239669421487605,69.2603305785124,58.40909090909091,0.04641723209587119,0.010890948083821413,-0.016436573307687427,Ames-TP1-4231,2,7,34000.0,6.8,67.75,68.0,,,,,,,,,,,0.0,210.0
Ames-TP1-4232_4_19,51.78787878787879,68.16450216450217,59.75757575757576,0.03968619055307628,0.033961759561802515,0.002070559665555032,Ames-TP1-4232,4,19,32500.0,14.25,120.53,65.0,,,,,,,,,,,0.0,205.0
Ames-TP1-4233_24_12,50.32644628099174,65.05785123966942,56.239669421487605,0.036073153940488975,-0.002438985843076258,-0.04013611377696667,Ames-TP1-4233,24,12,,,,,,,,,,,,,,,,
Ames-TP1-4231_25_4,56.93073593073593,70.16017316017316,61.1991341991342,0.03270545951042716,-0.029560458696625068,0.01913361208251134,Ames-TP1-4231,25,4,29500.0,12.66,115.21,59.0,,,,,,,,,,,0.0,218.0
Ames-TP1-4232_22_20,43.64772727272727,56.859848484848484,49.99242424242424,0.03204281804108033,0.025166591953235666,0.02194828715150748,Ames-TP1-4232,22,20,31000.0,12.31,119.28,62.0,,,,,,,,,,,0.0,190.0
Ames-TP1-4233_25_3,108.47186147186147,103.03896103896103,96.53246753246754,-0.010398275471156803,-0.25544628612644893,0.03110321038252067,Ames-TP1-4233,25,3,,,,,,,,,,,,,,,,
Ames-TP1-4233_9_12,49.464285714285715,65.14285714285714,57.035714285714285,0.03801200575451667,0.03097582735357118,-0.019568123018922235,Ames-TP1-4233,9,12,,,,,,,,,,,,,,,,
Ames-TP1-4232_26_20,48.3099173553719,59.81404958677686,54.40909090909091,0.02772940341264509,0.037009363889845104,-0.03773740781055359,Ames-TP1-4232,26,20,29500.0,18.39,155.16,59.0,,,,,,,,,,,0.0,184.0
Ames-TP1-4233_20_7,53.61471861471861,70.66233766233766,60.510822510822514,0.04172910123186986,-0.001426377202903991,0.04266842531927624,Ames-TP1-4233,20,7,26000.0,19.85,163.93,52.0,,,,,,,,,,,1.92,185.0
Ames-TP1-4233_22_8,50.18181818181818,66.93388429752066,57.48760330578512,0.04084807935170165,0.012500736676244663,0.059853300470652446,Ames-TP1-4233,22,8,31000.0,17.05,149.42,62.0,,,,,,,,,,,0.0,193.0
Ames-TP1-4231_1_7,49.72222222222222,61.80952380952381,54.80952380952381,0.029528379625074295,0.004183166971783675,0.04108606553958655,Ames-TP1-4231,1,7,,,,,,,,,,,,,,,,
Ames-TP1-4232_12_21,50.446280991735534,63.77685950413223,55.78099173553719,0.03264774401339762,-0.002633062081926758,0.0005151408465983891,Ames-TP1-4232,12,21,26500.0,11.16,104.49,53.0,,,,,,,,,,,0.0,207.0
Ames-TP1-4231_31_7,48.31404958677686,60.15289256198347,53.70247933884298,0.028800626091095106,0.014754362456198798,0.0018677351315851698,Ames-TP1-4231,31,7,,,,,,,,,,,,,,,,
Ames-TP1-4233_25_5,51.140151515151516,62.56818181818182,54.359848484848484,0.028391253470738724,-0.03781560445318855,0.0020237074390117315,Ames-TP1-4233,25,5,,,,,,,,,,,,,,,,
Ames-TP1-4232_21_21,50.801587301587304,69.34920634920636,57.23809523809524,0.04571828469207041,-0.02956415939381828,-0.05904040664220091,Ames-TP1-4232,21,21,33000.0,4.11,40.95,66.0,,,,,,,,,,,6.06,227.0
Ames-TP1-4233_5_4,54.54978354978355,73.67099567099567,61.883116883116884,0.04692439629845998,-0.012148860907286832,0.03876650893896747,Ames-TP1-4233,5,4,,,,,,,,,,,,,,,,
Ames-TP1-4233_16_10,55.42857142857143,73.81385281385282,62.917748917748916,0.04498795575582335,-0.0001733181839317988,0.02308994939147843,Ames-TP1-4233,16,10,28500.0,14.34,123.1,57.0,,,,,,,,,,,1.75,179.0
Ames-TP1-4233_14_5,49.67063492063492,67.56349206349206,56.611111111111114,0.04388665871816368,-0.009313168663275442,-0.03571383809666664,Ames-TP1-4233,14,5,32500.0,18.18,160.85,65.0,,,,,,,,,,,0.0,208.0
Ames-TP1-4231_26_4,51.07539682539682,65.0079365079365,56.523809523809526,0.034159868386999914,-0.006093190895833778,0.0029715285752963403,Ames-TP1-4231,26,4,33500.0,9.23,91.96,67.0,,,,,,,,,,,0.0,187.0
Ames-TP1-4233_15_8,55.96969696969697,73.01298701298701,64.06060606060606,0.04136225773528329,0.03000592517453621,0.0002406865147190001,Ames-TP1-4233,15,8,26000.0,20.83,184.74,52.0,,,,,,,,,,,1.92,181.0
Ames-TP1-4232_18_21,54.41558441558441,70.16450216450217,60.93939393939394,0.03850457582589448,0.002702871746278825,0.04028130744449891,Ames-TP1-4232,18,21,29000.0,13.4,127.58,58.0,,,,,,,,,,,0.0,208.0
Ames-TP1-4231_17_7,50.47933884297521,64.95454545454545,55.52892561983471,0.03567230465585315,-0.022381709823518597,0.01979667983616051,Ames-TP1-4231,17,7,32000.0,13.05,115.33,64.0,,,,,,,,,,,3.12,185.0
Ames-TP1-4233_18_3,53.4025974025974,68.24675324675324,60.20779220779221,0.03609716054999766,0.01978437277775825,-0.017700669151232504,Ames-TP1-4233,18,3,28500.0,9.66,86.79,57.0,,,,,,,,,,,1.75,168.0
Ames-TP1-4231_15_3,44.54545454545455,55.82954545454545,49.496212121212125,0.027506200331587627,0.00919862203602574,0.021134279517099164,Ames-TP1-4231,15,3,30000.0,23.3,207.13,60.0,,,,,,,,,,,1.67,207.0
Ames-TP1-4231_16_7,49.28099173553719,63.97520661157025,55.29752066115702,0.03594688423799232,0.0006730204359620053,-0.022094821163502677,Ames-TP1-4231,16,7,,,,,,,,,,,,,,,,
Ames-TP1-4231_3_2,63.142857142857146,73.6926406926407,66.72294372294373,0.026028413568915665,-0.018942738944025657,-0.09681167091568504,Ames-TP1-4231,3,2,28500.0,16.85,134.19,57.0,,,,,,,,,,,0.0,194.0
Ames-TP1-4231_13_5,51.8801652892562,67.2107438016529,57.29338842975206,0.037760834624874964,-0.02199039166563865,0.0021943213653839405,Ames-TP1-4231,13,5,31000.0,15.7,141.72,62.0,,,,,,,,,,,0.0,214.0
Ames-TP1-4231_10_3,43.734848484848484,56.765151515151516,49.79545454545455,0.031660448094931924,0.019651152179482753,-0.01871047137834746,Ames-TP1-4231,10,3,30500.0,18.19,153.29,61.0,,,,,,,,,,,4.92,191.0
