file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
MOValley-TP2-Hybrids_23_10,427.0247524752475,424.5,86259,547.9158415841584,543.0,110679,433.41584158415844,431.0,87550,0.12780107366321783,0.12458373742907797,25.81581687997,0.14223601404713215,0.1312402136870222,28.731674837520696,-0.14223601404713215,-0.1312402136870222,-28.731674837520696,0.8111218917396193,0.8103560759587364,163.8466221314031,0.7603160453853403,0.7594142991917678,153.58384116783873,1.2165416148096597,1.2153998986630283,245.74140619155125,0.37429016276165694,0.37448386108172194,75.6066128778547,1813.509900990099,1819.5,366329,411.0247524752475,408.0,83027,3994.79702970297,4052.5,806949
MOValley-TP2-Hybrids_23_11,383.455,376.5,76691,507.185,506.0,101437,400.715,397.0,80143,0.1324991978907075,0.13458669212543806,26.4998395781415,0.14935231083202694,0.14376484235639164,29.87046216640539,-0.14935231083202694,-0.14376484235639164,-29.87046216640539,0.8241402615571891,0.8258177699562437,164.82805231143783,0.7720891611443654,0.7737811761121194,154.4178322288731,1.236065617985907,1.2385738138910198,247.2131235971814,0.38942535670589146,0.3904819537619117,77.88507134117829,1725.625,1727.5,345125,388.495,386.0,77699,3933.85,3944.5,786770
MOValley-TP2-Hybrids_23_12,356.86633663366337,350.5,72087,488.8762376237624,488.5,98753,388.34158415841586,383.5,78445,0.13807312667930619,0.13686652826963,27.89077158921985,0.16444586808864806,0.16258988723309678,33.21806535390691,-0.16444586808864806,-0.16258988723309678,-33.21806535390691,0.8403723309394209,0.8404176221546578,169.75521084976302,0.7863525153946349,0.7858122229113897,158.84320810971624,1.2604151882225905,1.2604793939656744,254.6038680209633,0.408575912906743,0.41122318908940914,82.53233440716208,1710.470297029703,1710.0,345515,393.6980198019802,390.0,79527,4081.4356435643563,4096.5,824450
MOValley-TP2-Hybrids_23_13,399.9458128078818,401.0,81189,532.0295566502463,538.0,108002,429.192118226601,429.0,87126,0.13047887016699958,0.12790123456790123,26.487210643900916,0.1577433726224081,0.14680851063829786,32.021904642348844,-0.1577433726224081,-0.14680851063829786,-32.021904642348844,0.8284219908920395,0.8307103360272224,168.16966415108402,0.7751716789773159,0.7769768920924316,157.35985083239513,1.2424945659268154,1.245933014354067,252.22639688314354,0.39660646702523644,0.39804096170970615,80.511112806123,1801.4384236453202,1817.0,365692,413.26600985221677,413.0,83893,4179.187192118226,4232.0,848375
MOValley-TP2-Hybrids_23_14,410.90547263681594,412.0,82592,538.0,545.0,108138,421.18905472636817,423.0,84659,0.13470923205469643,0.12981744421906694,27.076555642993984,0.15122573487083651,0.13326551373346898,30.39637270903814,-0.15122573487083651,-0.13326551373346898,-30.39637270903814,0.8150766983072314,0.8119059529764883,163.8304163597535,0.761224158631177,0.7606915377616015,153.00605588486658,1.2224711994760908,1.2177066399899963,245.71671109469426,0.37641260777017743,0.3765375436019827,75.65893416180566,1781.766169154229,1806.0,358135,401.4776119402985,404.0,80697,3939.905472636816,4005.0,791921
MOValley-TP2-Hybrids_23_15,344.0100502512563,334.0,68458,464.0251256281407,458.0,92341,381.3969849246231,376.0,75898,0.12684788215301399,0.12463083284111046,25.242728548449783,0.1587892461334795,0.15737298636926889,31.59905998056242,-0.1587892461334795,-0.15737298636926889,-31.59905998056242,0.8445489914193206,0.8488643600084907,168.0652492924448,0.7943384472526821,0.7988969028425965,158.07335100328373,1.2666774009694723,1.2731614135625597,252.068802792925,0.4109257720482586,0.4188272141987124,81.77422863760346,1683.0251256281408,1676.0,334922,381.5577889447236,379.0,75930,4038.115577889447,4087.0,803585
MOValley-TP2-Hybrids_23_16,470.27093596059115,466.0,95465,571.0295566502463,569.0,115919,455.2807881773399,448.0,92422,0.1097550973210114,0.10845588235294118,22.28028475616531,0.10802183216038008,0.10253998118532455,21.928431928557156,-0.10802183216038008,-0.10253998118532455,-21.928431928557156,0.7889731131655965,0.789380920907689,160.16154197261608,0.7475300977080019,0.748950276243094,151.7486098347244,1.1833235373046278,1.183940962661086,240.21467807283943,0.3629921342567779,0.36220472440944884,73.68740325412591,1839.0985221674878,1842.0,373337,438.7881773399015,438.0,89074,3941.7980295566504,3942.0,800185
MOValley-TP2-Hybrids_23_17,395.5735294117647,398.5,80697,519.343137254902,525.5,105946,414.27941176470586,413.5,84513,0.12786584825806252,0.1265387120254377,26.084633044644754,0.14521558728047526,0.13753444290160646,29.62397980521695,-0.14521558728047526,-0.13753444290160646,-29.62397980521695,0.8222567469474703,0.8232423465009746,167.74037637728395,0.7707844460822014,0.7729755186084235,157.2400270007691,1.2332425254819117,1.234731278706204,251.58147519831,0.3831450505637761,0.38739689582210945,78.16159031501033,1782.7794117647059,1801.5,363687,411.28921568627453,416.0,83903,4012.4460784313724,4097.5,818539
MOValley-TP2-Hybrids_23_18,422.93,415.0,84586,543.3,539.5,108660,435.285,431.0,87057,0.12232586815279949,0.12327428162945744,24.465173630559896,0.1371620203445546,0.1296265513244565,27.43240406891092,-0.1371620203445546,-0.1296265513244565,-27.43240406891092,0.8127821769573029,0.8165939182777877,162.55643539146058,0.763790215966351,0.7686696388695182,152.7580431932702,1.2190350047714593,1.224752114756884,243.80700095429188,0.3745372382926294,0.37489117163592633,74.90744765852588,1836.615,1833.5,367323,402.59,399.0,80518,4043.06,4028.5,808612
MOValley-TP2-Hybrids_23_19,392.885,394.0,78577,528.805,527.0,105761,415.85,417.0,83170,0.13757588122306783,0.1314400954964251,27.515176244613567,0.15864747222712183,0.1476805784957499,31.72949444542437,-0.15864747222712183,-0.1476805784957499,-31.72949444542437,0.8235755945673897,0.8227819767461408,164.71511891347794,0.7673567437045741,0.7658517212404574,153.4713487409148,1.2352201292064304,1.2340423214590235,247.04402584128607,0.3836352173324321,0.3874629497719112,76.72704346648642,1777.17,1788.5,355434,411.6,413.0,82320,4000.42,4043.0,800084
