file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
MOValley-TP5-Hybrids_23_10,897.6748768472906,893.0,182228,665.2955665024631,665.0,135055,506.9408866995074,511.0,102909,-0.024339100787799238,-0.02751465944970681,-4.940837459923245,-0.14283942459800225,-0.14628657164291073,-28.996403193394457,0.14283942459800225,0.14628657164291073,28.996403193394457,0.3232944682554093,0.33810608525870484,65.62877705584809,0.44410028319967165,0.4661857529305681,90.15235748953334,0.48484739758349565,0.5070766227428014,98.42402170944962,0.10156562483701771,0.12251443232841565,20.617821841914594,1425.6059113300494,1398.0,289398,427.4334975369458,420.0,86769,1824.344827586207,1815.0,370342
MOValley-TP5-Hybrids_23_11,938.975,923.5,187795,701.67,691.0,140334,523.46,525.0,104692,-0.01756822170852182,-0.020831008711781722,-3.5136443417043637,-0.1392106419688878,-0.14493794472224442,-27.84212839377756,0.1392106419688878,0.14493794472224442,27.84212839377756,0.3306312761626519,0.34125532869033215,66.12625523253038,0.44800443852653943,0.4643715723119858,89.60088770530788,0.49585464603209295,0.5118058879761428,99.17092920641859,0.10461273637656127,0.12014388355248193,20.922547275312255,1506.075,1473.5,301215,421.39,420.5,84278,1926.1,1869.0,385220
MOValley-TP5-Hybrids_23_12,829.960396039604,832.0,167652,624.0742574257425,626.5,126063,470.1089108910891,466.5,94962,-0.014632457813663782,-0.019607587139915637,-2.955756478360084,-0.13091857010641264,-0.14067909518808105,-26.445551161495352,0.13091857010641264,0.14067909518808105,26.445551161495352,0.3813478656765501,0.4014923691556441,77.03226886666312,0.4856795891473466,0.5136131691258927,98.10727700776401,0.5719059526686824,0.6021323197787636,115.52500243907383,0.11151562128157584,0.14455263063257454,22.52615549887832,1457.3712871287128,1452.0,294389,395.490099009901,394.5,79889,1938.2376237623762,1946.0,391524
MOValley-TP5-Hybrids_23_13,751.9019607843137,728.0,153388,611.3725490196078,595.0,124720,454.3235294117647,436.5,92682,0.015288968225371862,0.008184532133901846,3.1189495179758597,-0.08703005611750425,-0.10193325291515883,-17.754131447970867,0.08703005611750425,0.10193325291515883,17.754131447970867,0.4397208858582145,0.44256582006656464,89.70306071507576,0.5057649429698061,0.5299309326176954,103.17604836584046,0.659435617400814,0.6637257786227423,134.52486594976605,0.13155572516054906,0.15362234363113644,26.837367932752006,1435.828431372549,1387.0,292909,386.6813725490196,379.5,78883,1968.4166666666667,1861.0,401557
MOValley-TP5-Hybrids_23_14,768.54,730.5,153708,598.545,570.5,119709,463.925,445.0,92785,-0.010492271022599203,-0.015154272151898733,-2.0984542045198404,-0.1153768302133841,-0.12454260487305334,-23.07536604267682,0.1153768302133841,0.12454260487305334,23.07536604267682,0.40502449097192506,0.40724414289596433,81.004898194385,0.49651777315461965,0.5037592783555163,99.30355463092393,0.6074047924300675,0.61063444865254,121.4809584860135,0.13547365924490498,0.146097328466135,27.094731848981,1359.24,1296.0,271848,391.875,383.5,78375,1844.515,1745.5,368903
MOValley-TP5-Hybrids_23_15,755.4623115577889,754.0,150337,594.9095477386935,598.0,118387,440.86934673366835,446.0,87733,0.003359591749088587,-0.003194888178913738,0.6685587580686289,-0.10818720207877287,-0.11769290724863601,-21.5292532136758,0.10818720207877287,0.11769290724863601,21.5292532136758,0.44083987730009655,0.44931327665140613,87.72713558271921,0.5232966801938029,0.537951607557176,104.13603935856678,0.6611203437096015,0.6738964577656675,131.5629483982107,0.14532609100005203,0.16172506738544473,28.919892109010355,1420.8693467336684,1422.0,282753,388.50251256281405,389.0,77312,1971.5678391959798,1971.0,392342
MOValley-TP5-Hybrids_23_16,789.0147783251232,793.0,160170,622.9014778325123,622.0,126449,471.1625615763547,470.0,95646,-0.0012617433258177446,-0.006920415224913495,-0.25613389514100215,-0.10847409594676,-0.11915159076731129,-22.02024147719228,0.10847409594676,0.11915159076731129,22.02024147719228,0.4256678431688885,0.43161019045263416,86.41057216328437,0.5099898213411312,0.521954944635357,103.52793373224965,0.6383720205159441,0.6473352293804872,129.58952016473665,0.1331338716801096,0.14925373134328357,27.026175951062246,1469.92118226601,1473.0,298394,414.32512315270935,415.0,84108,1977.729064039409,1993.0,401479
MOValley-TP5-Hybrids_23_17,838.4754901960785,826.5,171049,683.4558823529412,680.5,139425,486.4313725490196,483.5,99232,0.022288438939697133,0.01592020631466489,4.546841543698215,-0.09079312748372705,-0.10339347016776694,-18.521798006680317,0.09079312748372705,0.10339347016776694,18.521798006680317,0.45268620963644407,0.45323091233777957,92.34798676583459,0.5214070309259939,0.5332868121481296,106.36703430890277,0.6789031848348711,0.6797482204717913,138.4962497063137,0.13970312799019735,0.15712699656665174,28.49943811000026,1641.514705882353,1632.0,334869,407.6078431372549,406.0,83152,2246.2107843137255,2252.0,458227
MOValley-TP5-Hybrids_23_18,802.12,805.0,160424,641.335,651.5,128267,472.45,488.0,94490,0.009812384898624954,0.004272981436780768,1.9624769797249908,-0.09924520939632059,-0.10621157795342143,-19.849041879264117,0.09924520939632059,0.10621157795342143,19.849041879264117,0.40871996018544715,0.41812238226580856,81.74399203708943,0.4866161572290872,0.5096673230552486,97.32323144581744,0.6129588012130498,0.6270594666245516,122.59176024260995,0.11553899464111303,0.14673202576064362,23.107798928222607,1484.66,1462.5,296932,402.67,408.0,80534,1981.575,1991.0,396315
MOValley-TP5-Hybrids_23_19,762.145,775.0,152429,631.205,642.5,126241,458.735,463.0,91747,0.027648813663937698,0.019255582635864327,5.52976273278754,-0.07407535749288872,-0.09115312175458978,-14.815071498577746,0.07407535749288872,0.09115312175458978,14.815071498577746,0.4421786656414309,0.45157618985743986,88.43573312828617,0.498215460886456,0.5206848766505432,99.64309217729121,0.66314277775786,0.6771525218371781,132.628555551572,0.12214333809657443,0.1484178354377357,24.428667619314886,1485.75,1529.5,297150,389.255,396.0,77851,2010.665,2054.0,402133
MOValley-TP5-Hybrids_23_2,907.167487684729,918.0,184155,673.1231527093596,687.0,136644,505.85221674876846,511.0,102688,-0.020241989432641078,-0.027213822894168467,-4.109123854826139,-0.14141233599462208,-0.14857582755966128,-28.706704206908285,0.14141233599462208,0.14857582755966128,28.706704206908285,0.3643100743173224,0.37489655172413794,73.95494508641644,0.47987176849695684,0.4966074313408724,97.41396900488223,0.5463621535384695,0.5622672734795201,110.9115171683093,0.11904366327403529,0.1361111111111111,24.165863644629162,1516.1330049261085,1529.0,307775,411.60591133004925,410.0,83556,2005.3990147783252,2034.0,407096
MOValley-TP5-Hybrids_23_20,878.7853658536585,856.0,180151,652.9658536585366,650.0,133858,487.91219512195124,498.0,100022,-0.018725668371693097,-0.022711631108052306,-3.838762016197085,-0.1404159213194808,-0.14664457332228667,-28.785263870493562,0.1404159213194808,0.14664457332228667,28.785263870493562,0.3616860100789736,0.36941410129096325,74.14563206618959,0.47688840394171544,0.49274406332453824,97.76212280805167,0.5424224968584319,0.5539836187639613,111.19661185597855,0.11181124149907254,0.1354741595584546,22.92130450730987,1479.8634146341462,1465.0,303372,388.7170731707317,393.0,79687,1929.6926829268293,1912.0,395587
MOValley-TP5-Hybrids_23_21,757.5882352941177,745.5,154548,613.1519607843137,603.0,125083,458.7549019607843,453.5,93586,0.009336314435037359,0.005148790116635776,1.904608144747621,-0.09490417828373907,-0.10403232572341684,-19.36045236988277,0.09490417828373907,0.10403232572341684,19.36045236988277,0.4548760309267284,0.4533258892282944,92.79471030905259,0.5262471730612864,0.5364091724341735,107.35442330450243,0.6821738399224835,0.6798892825387128,139.16346334418662,0.14164967108518356,0.1587455355570227,28.896532901377448,1482.7450980392157,1457.5,302480,381.19117647058823,379.5,77763,2035.6274509803923,2005.5,415268
MOValley-TP5-Hybrids_23_22,786.1507537688442,783.0,156444,612.1306532663317,616.0,121814,468.84422110552765,470.0,93300,-0.007665911136437188,-0.010021786492374727,-1.5255163161510004,-0.11543684088156132,-0.12260313771063336,-22.971931335430703,0.11543684088156132,0.12260313771063336,22.971931335430703,0.37386890325444627,0.3900596421471173,74.3999117476348,0.4677457458094216,0.48878923766816146,93.08140341607489,0.5606813824360949,0.5849717209803393,111.57559510478288,0.11195272333527123,0.1351156069364162,22.278591943718975,1357.5879396984924,1384.0,270160,389.1256281407035,393.0,77436,1781.9246231155778,1817.0,354603
MOValley-TP5-Hybrids_23_23,830.0149253731344,815.0,166833,632.2985074626865,623.0,127092,475.910447761194,463.0,95658,-0.012091256740860052,-0.016611295681063124,-2.4303426049128705,-0.12725999964591983,-0.13534675615212527,-25.579259928829888,0.12725999964591983,0.13534675615212527,25.579259928829888,0.3502884937470112,0.36210847975553856,70.40798724314925,0.45584097531499185,0.4728406055209261,91.62403603831336,0.5253201751322147,0.5430590032461333,105.58935520157516,0.10252982634274457,0.11856963613550815,20.60849509489166,1386.7860696517414,1366.0,278744,390.9303482587065,385.0,78577,1785.5024875621891,1713.0,358886
MOValley-TP5-Hybrids_23_24,974.8970588235294,970.5,198879,726.156862745098,733.0,148136,543.8235294117648,547.0,110940,-0.018371375920483775,-0.022219861125322538,-3.74776068777869,-0.13907723988984586,-0.1455052330282125,-28.371756937528552,0.13907723988984586,0.1455052330282125,28.371756937528552,0.3043266621645051,0.334615664279473,62.08263908155904,0.4229348529112153,0.45988714961776483,86.27870999388792,0.45641150071295294,0.5018430551029226,93.1079461454424,0.0814102992001936,0.12019332296646125,16.607701036839494,1544.7794117647059,1539.5,315135,426.04411764705884,423.0,86913,1951.8431372549019,1951.0,398176
MOValley-TP5-Hybrids_23_25,898.9257425742575,892.0,181583,669.1336633663366,661.0,135165,503.4257425742574,496.5,101692,-0.020112209414636893,-0.023922089470205632,-4.062666301756653,-0.14049232731222094,-0.14759007344951974,-28.379450117068632,0.14049232731222094,0.14759007344951974,28.379450117068632,0.3090781219523301,0.33481393125926706,62.43378063437068,0.42901902938746705,0.45710267774127566,86.66184393626834,0.46352829202400103,0.502128113573657,93.6327149888482,0.0926711886503215,0.11932366717391196,18.719580107364944,1410.7871287128712,1403.5,284979,410.9257425742574,404.5,83007,1799.7673267326732,1796.5,363553
MOValley-TP5-Hybrids_23_26,788.1005025125628,787.0,156832,591.3819095477387,587.0,117685,463.24120603015075,461.0,92185,-0.023478566300538385,-0.026692456479690523,-4.672234693807138,-0.13286329430792873,-0.1413160733549083,-26.43979556727782,0.13286329430792873,0.1413160733549083,26.43979556727782,0.3314083404312879,0.35707285200914735,65.9502597458263,0.4424262923347574,0.47591175146330483,88.04283217461672,0.49700280407654596,0.5355218030377266,98.90355801123265,0.09374017644194732,0.12882096069868995,18.654295111947516,1285.391959798995,1287.0,255793,390.7185929648241,394.0,77753,1656.532663316583,1670.0,329650
MOValley-TP5-Hybrids_23_27,878.0990099009902,915.0,177376,664.3316831683169,686.0,134195,511.05940594059405,526.5,103234,-0.017953945898409176,-0.020552544765311667,-3.6266970714786533,-0.1304045009845942,-0.13798319572184217,-26.341709198888026,0.1304045009845942,0.13798319572184217,26.341709198888026,0.32027650643169286,0.3392087331386455,64.69585429920195,0.43071791521271047,0.46041678577264056,87.00501887296751,0.4803177947837245,0.5086981445039707,97.02419454631234,0.09059032230685961,0.12393588589962884,18.29924510598564,1409.7772277227723,1449.0,284775,413.35643564356434,427.0,83498,1792.2821782178219,1844.5,362041
MOValley-TP5-Hybrids_23_28,896.1601941747573,901.0,184609,685.8300970873786,687.0,141281,523.1601941747573,521.5,107771,-0.01277812706176039,-0.017752100840336134,-2.6322941747226403,-0.12414538271580973,-0.13369906940358378,-25.573948839456804,0.12414538271580973,0.13369906940358378,25.573948839456804,0.3657492348003982,0.3782129822917478,75.34434236888204,0.4669626661627286,0.4896974061116921,96.19430922952209,0.5485179467938509,0.5672471352771291,112.99469703953329,0.1079193911551547,0.13575473964626658,22.23139457796187,1533.1990291262136,1538.0,315839,423.3203883495146,430.0,87204,2001.5485436893205,2006.0,412319
