file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
MOValley-TP6-Hybrids_23_10,909.2610837438424,874.0,184580,719.7536945812808,702.0,146110,556.6354679802955,541.0,112997,-0.006803465064298423,-0.0077103586992960105,-1.38110340805258,-0.11241524841569984,-0.11488783140720599,-22.82029542838707,0.11241524841569984,0.11488783140720599,22.82029542838707,0.2907324256663479,0.29083094555873923,59.01868241026862,0.390163713005915,0.38994229183841717,79.20323374020074,0.43601015278284655,0.43616830796777084,88.51006101491785,0.11457319770275524,0.11692613448161643,23.258359133659315,1306.6305418719212,1259.0,265246,489.7931034482759,481.0,99428,1660.7389162561576,1617.0,337130
MOValley-TP6-Hybrids_23_11,950.7,922.5,190140,732.375,712.5,146475,556.56,544.0,111312,-0.011471983511712202,-0.013051066277298747,-2.2943967023424405,-0.12471808953561352,-0.1278057828181611,-24.943617907122704,0.12471808953561352,0.1278057828181611,24.943617907122704,0.28323171867140134,0.2856404143078667,56.646343734280265,0.3937291566360124,0.3982265143608732,78.74583132720248,0.42476322466584115,0.4283960433084676,84.95264493316823,0.11048933868571717,0.11489545162779127,22.097867737143435,1352.44,1323.0,270488,483.555,476.5,96711,1711.08,1657.5,342216
MOValley-TP6-Hybrids_23_12,941.1188118811881,916.5,190106,699.460396039604,681.5,141291,524.3712871287129,513.5,105923,-0.020092472784873253,-0.024939110756230363,-4.058679502544397,-0.14198423632583898,-0.1489047619047619,-28.680815737819476,0.14198423632583898,0.1489047619047619,28.680815737819476,0.3165481968214044,0.3179332015217077,63.94273575792369,0.43848068063120016,0.44706268638611857,88.57309748750244,0.47472937755766725,0.4768195777813351,95.89533426664879,0.12916452452832697,0.13311722511612417,26.091233954722046,1383.1930693069307,1361.5,279405,461.08415841584156,447.0,93139,1820.970297029703,1784.5,367836
MOValley-TP6-Hybrids_23_13,963.5147058823529,956.0,196557,740.2352941176471,734.0,151008,547.3480392156863,546.5,111659,-0.005166824367731315,-0.010704826936121254,-1.0540321710171883,-0.1223302992250475,-0.12975353055649783,-24.95538104190969,0.1223302992250475,0.12975353055649783,24.95538104190969,0.3340103808647864,0.3343509925400656,68.13811769641643,0.43810025999672764,0.44414998809517403,89.37245303933244,0.5009183217884627,0.5014563317790133,102.18733764484641,0.12548603352398421,0.13287237957464088,25.59915083889278,1472.1617647058824,1441.5,300321,471.38235294117646,465.5,96162,1931.700980392157,1913.5,394067
MOValley-TP6-Hybrids_23_14,784.1094527363184,787.0,157606,616.3582089552239,614.0,123888,475.30845771144277,472.0,95537,-0.007496095329937518,-0.011213047910295617,-1.506715161317441,-0.11335760348035535,-0.11945905334335086,-22.784878299551426,0.11335760348035535,0.11945905334335086,22.784878299551426,0.32920640964939313,0.3303521520402459,66.17048833952802,0.42639846961052036,0.4319634703196347,85.70609239171459,0.4936960042658701,0.4954589911974291,99.2328968574399,0.12450152857134164,0.1291248206599713,25.02480724283967,1196.1442786069651,1176.0,240425,436.5273631840796,433.0,87742,1556.084577114428,1545.0,312773
MOValley-TP6-Hybrids_23_15,965.9447236180905,975.0,192223,723.7236180904523,725.0,144021,551.7688442211055,552.0,109802,-0.01893553486432157,-0.023595023595023596,-3.7681714379999924,-0.13558075893200333,-0.14285714285714285,-26.980571027468663,0.13558075893200333,0.14285714285714285,26.980571027468663,0.33280537368646135,0.33482267523038256,66.2282693636058,0.4480038220368545,0.4536752136752137,89.15276058533405,0.4991122703781907,0.5021638978081809,99.32334180525996,0.12744955383194786,0.13479793870355303,25.362461212557623,1468.1356783919598,1480.0,292159,480.83417085427135,476.0,95686,1929.3015075376884,1924.0,383931
MOValley-TP6-Hybrids_23_16,856.5467980295566,831.0,173879,677.2807881773399,669.0,137488,515.35960591133,508.0,104618,-0.0022459531983495006,-0.0032733224222585926,-0.45592849926494866,-0.10930578489222435,-0.1141552511415525,-22.189074333121543,0.10930578489222435,0.1141552511415525,22.189074333121543,0.33129439898964624,0.3291196388261851,67.25276299489819,0.42483239501537967,0.43030794165316044,86.24097618812208,0.49683592181077607,0.4935680433310765,100.85769212758754,0.1279704159950991,0.13452655889145496,25.977994447005113,1301.3300492610838,1276.0,264170,476.6502463054187,466.0,96760,1707.7487684729065,1681.0,346673
MOValley-TP6-Hybrids_23_17,1045.436274509804,1042.0,213269,779.0637254901961,779.5,158929,578.4705882352941,580.0,118008,-0.015781068224694095,-0.01943588235416058,-3.2193379178375956,-0.1374859384846865,-0.14303125272046663,-28.04713145087604,0.1374859384846865,0.14303125272046663,28.04713145087604,0.328160223196994,0.3243371440070127,66.94468553218678,0.44532614547638727,0.45362402899242726,90.846533677183,0.49215123043897513,0.48645125815493073,100.39885100955092,0.12155301887112824,0.12946237453186857,24.79681584971016,1589.1568627450981,1607.5,324188,500.1372549019608,499.0,102028,2069.0833333333335,2083.5,422093
MOValley-TP6-Hybrids_23_18,921.035,904.0,184207,711.375,706.0,142275,538.17,535.0,107634,-0.009599507974003227,-0.013173304569787343,-1.9199015948006455,-0.1235809295861384,-0.12750812616400123,-24.71618591722768,0.1235809295861384,0.12750812616400123,24.71618591722768,0.3299466271997117,0.32815977318630585,65.98932543994233,0.43573075844112447,0.43777363503190514,87.14615168822489,0.49482461309022263,0.49215221868484693,98.96492261804453,0.1289379971559443,0.13294225521713673,25.787599431188863,1396.28,1377.5,279256,482.135,478.0,96427,1828.685,1811.5,365737
MOValley-TP6-Hybrids_23_19,949.06,925.5,189812,717.375,707.0,143475,537.15,536.0,107430,-0.013214224278225013,-0.019077262218771554,-2.6428448556450026,-0.13091756482618613,-0.13744238577218032,-26.183512965237227,0.13091756482618613,0.13744238577218032,26.183512965237227,0.32591716659197173,0.32684012421601727,65.18343331839435,0.4378386846818069,0.44297758825476563,87.56773693636138,0.48877877936428143,0.49017380381509024,97.75575587285628,0.12829169498561144,0.1347897870192244,25.65833899712229,1417.91,1402.0,283582,470.26,459.0,94052,1870.385,1844.0,374077
