file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
MOValley-TP3-Hybrids_23_10,668.796511627907,687.0,115033,718.7674418604652,742.5,123628,485.84302325581393,493.0,83565,0.120888951370143,0.111469914692837,20.79289963566461,0.0552206666575653,0.0346049512451428,9.497954665101238,-0.0552206666575653,-0.0346049512451428,-9.497954665101238,0.6951330596770756,0.6840061272788183,119.562886264457,0.6706438612108787,0.6661204331823698,115.35074412827116,1.0425703408116496,1.0259002811375102,179.32209861960374,0.2585034515957339,0.2577421312573246,44.46259367446624,2109.017441860465,2144.0,362751,434.1511627906977,438.5,74674,3607.1627906976746,3669.0,620432,MOValley-TP3-Hybrids,23,10,Hybrids,28500.0,13.69,128.9,57.0,,,,,5.0,65.51,11.22,4.02,1.57,1.26,0.0,185.0,PHP02 X LH145
MOValley-TP3-Hybrids_23_11,494.45,494.0,98890,593.84,599.5,118768,418.435,418.5,83687,0.1408928367984432,0.1293576142051002,28.17856735968865,0.1084454923027852,0.0886863066949147,21.689098460557044,-0.1084454923027852,-0.0886863066949147,-21.689098460557044,0.7723265265205744,0.7677596859042429,154.46530530411488,0.7287737688445306,0.7263297584803841,145.7547537689061,1.1583492950946497,1.1514997616770013,231.66985901892997,0.3107579635727488,0.3135965729909431,62.15159271454976,1965.41,1960.5,393082,397.55,397.5,79510,3751.575,3740.5,750315,MOValley-TP3-Hybrids,23,11,Hybrids,25500.0,16.09,150.82,51.0,,,,,5.61,70.05,9.34,3.86,0.8,1.18,0.0,209.0,LH82 X W606S
MOValley-TP3-Hybrids_23_12,399.2475247524753,404.0,80648,509.7524752475247,509.0,102970,360.9356435643565,373.0,72909,0.1669532388333304,0.1444855840562469,33.724554244332744,0.1600740780951866,0.1175276219634589,32.334963775227706,-0.1600740780951866,-0.1175276219634589,-32.334963775227706,0.8117058467725602,0.8035244143965505,163.96458104805717,0.7592971329796298,0.7523389502647558,153.3780208618852,1.2174024482394574,1.2051495761831583,245.9152945443704,0.3440989646880036,0.3474109390666315,69.50799086697673,1779.0742574257426,1781.5,359373,371.78712871287127,378.0,75101,3663.0495049504952,3684.0,739936,MOValley-TP3-Hybrids,23,12,Hybrids,30000.0,20.83,195.47,60.0,,,,,5.35,69.21,8.28,4.02,0.97,1.18,0.0,201.0,PIONEER 1311 AMXT
MOValley-TP3-Hybrids_23_13,440.8669950738917,446.0,89496,545.0,550.0,110635,387.3645320197044,393.0,78635,0.1548208332246416,0.1390887290167865,31.428629144602244,0.1380109596905199,0.1106427818756585,28.016224817175555,-0.1380109596905199,-0.1106427818756585,-28.016224817175555,0.799782404541387,0.7964135021097046,162.35582812190157,0.7519209444040957,0.7514893617021277,152.63995171403144,1.1995248417168969,1.194462755438365,243.50354286853008,0.3387271965038571,0.3417361974081306,68.761620890283,1859.5566502463053,1876.0,377490,390.0837438423645,394.0,79187,3786.5467980295566,3818.0,768669,MOValley-TP3-Hybrids,23,13,Hybrids,29000.0,17.79,166.76,58.0,,,,,5.41,68.16,9.08,3.86,1.4,1.12,3.45,216.0,B73 X PHM49
MOValley-TP3-Hybrids_23_14,485.9502487562189,479.0,97676,569.3781094527363,562.0,114445,407.7363184079602,406.0,81955,0.138403256118945,0.1209904333145751,27.81905447990796,0.1116149935103689,0.0833333333333333,22.43461369558415,-0.1116149935103689,-0.0833333333333333,-22.43461369558415,0.7705112475851537,0.7633532934131737,154.8727607646159,0.7301868775613094,0.7297932330827067,146.76756238982318,1.1556179553509758,1.1448928272063226,232.27920902554607,0.3176647936440404,0.3204252088078967,63.85062352245211,1849.169154228856,1858.0,371683,395.3980099502488,398.0,79475,3589.412935323383,3658.0,721472,MOValley-TP3-Hybrids,23,14,Hybrids,24000.0,13.93,130.72,48.0,,,,,5.39,70.73,10.27,3.95,1.64,1.33,8.33,213.0,PHN46 X PHK56
MOValley-TP3-Hybrids_23_15,349.66331658291455,354.0,69583,460.7537688442211,469.0,91690,341.5829145728643,349.0,67975,0.1623146310045624,0.1387213510253317,32.30061156990792,0.1796536859635931,0.1393775372124492,35.75108350675503,-0.1796536859635931,-0.1393775372124492,-35.75108350675503,0.8338508749829731,0.8301842780499183,165.93632412161165,0.7812345130591545,0.7839721254355401,155.46566809877174,1.250616725042183,1.245131195335277,248.87272828339437,0.3630591437373849,0.3681079844429192,72.2487696037396,1722.3417085427136,1735.0,342746,362.66331658291455,367.0,72170,3700.3668341708544,3772.0,736373,MOValley-TP3-Hybrids,23,15,Hybrids,,,,,,,,,5.24,68.68,8.52,4.18,0.91,1.18,,185.0,PHB47 X PHJ89
MOValley-TP3-Hybrids_23_16,487.3,495.0,97460,584.74,592.0,116948,422.53,430.5,84506,0.1391371829391901,0.1269016697588126,27.827436587838022,0.116769881939206,0.092099395045988,23.353976387841207,-0.116769881939206,-0.092099395045988,-23.353976387841207,0.7725331934657251,0.7684033804034234,154.50663869314502,0.7280323127934615,0.7278705763357808,145.6064625586923,1.1586549972406763,1.1524765960668053,231.7309994481353,0.3098809767549588,0.3104747291479903,61.976195350991766,1927.745,1932.5,385549,415.47,421.0,83094,3676.0,3667.0,735200,MOValley-TP3-Hybrids,23,16,Hybrids,22500.0,15.61,146.49,45.0,,,,,5.15,67.28,8.66,3.74,1.39,1.26,17.78,197.0,PHK56 X 3IIH6
MOValley-TP3-Hybrids_23_17,436.0441176470589,441.5,88953,554.1617647058823,557.5,113049,392.05882352941177,398.5,79980,0.161063979860779,0.1468566204763925,32.85705189159893,0.1500604028983154,0.1230993171799377,30.612322191256343,-0.1500604028983154,-0.1230993171799377,-30.612322191256343,0.8045020820359576,0.7997438603010676,164.11842473533537,0.7529189708714518,0.7532557545430416,153.59547005777617,1.206608544748782,1.199484737648579,246.1481431287515,0.3302876965251552,0.3327999970760519,67.37869009113166,1948.3235294117649,1974.5,397458,385.6764705882353,391.5,78678,3888.995098039216,3961.0,793355,MOValley-TP3-Hybrids,23,17,Hybrids,30500.0,19.63,182.77,61.0,,,,,4.78,71.57,8.44,4.36,0.41,0.98,3.28,193.0,PHW52 X PHN82
MOValley-TP3-Hybrids_23_18,477.18,492.5,95436,589.835,598.0,117967,406.28,410.0,81256,0.162481640268006,0.1409902737917609,32.49632805360121,0.1374340994169217,0.0995416451620831,27.486819883384342,-0.1374340994169217,-0.0995416451620831,-27.486819883384342,0.791489339173736,0.7838388297091278,158.2978678347472,0.743510716364964,0.7434358840568076,148.7021432729928,1.1870956790783391,1.1756338464041796,237.4191358156679,0.3199383392154277,0.3223112603654438,63.98766784308554,2034.57,2052.5,406914,402.07,412.0,80414,3964.425,4000.0,792885,MOValley-TP3-Hybrids,23,18,Hybrids,29500.0,21.34,200.71,59.0,,,,,5.51,68.72,8.09,4.38,0.5,1.16,5.08,186.0,LH82 X PHJ89
MOValley-TP3-Hybrids_23_19,447.45,449.5,89490,582.875,589.0,116575,410.65,419.0,82130,0.17145752698894,0.148731877945361,34.29150539778801,0.1657690134833177,0.1283722921988748,33.15380269666354,-0.1657690134833177,-0.1283722921988748,-33.15380269666354,0.8017764143856696,0.7942005949624177,160.35528287713393,0.7422922723298809,0.7410068640874982,148.4584544659762,1.20251907470662,1.1911663291335226,240.503814941324,0.3233700008157987,0.3278993448959304,64.67400016315975,1974.67,2000.0,394934,391.81,400.5,78362,3885.05,3930.5,777010,MOValley-TP3-Hybrids,23,19,Hybrids,32000.0,19.85,188.37,64.0,,,,,5.24,68.6,8.5,3.66,1.09,0.97,0.0,194.0,LH74 X PHM49
