file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp,genotype
Scottsbluff-TP3-n150_11_13,0.1181835554942746,0.1126760563380281,18.79118532358967,-0.1181835554942746,-0.1126760563380281,-18.79118532358967,61.74213836477988,61.0,9817,77.20125786163523,77.0,12275,61.735849056603776,61.0,9816,0.1162375266708936,0.1134020618556701,18.48176674067209,Scottsbluff-TP3-n150,11,13,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,Scottsbluff,TP3,n150,PHB47 X 3IIH6
Scottsbluff-TP3-n150_11_14,0.1262724540825059,0.1111111111111111,20.07732019911844,-0.1262724540825059,-0.1111111111111111,-20.07732019911844,61.893081761006286,63.0,9841,78.01886792452831,80.0,12405,64.0,65.0,10176,0.1137690375155313,0.1046511627906976,18.08927696496949,Scottsbluff-TP3-n150,11,14,,22.94,156.92,,84.0,1622.26,88.0,1717.51,7.67,73.46,6.91,3.72,0.87,1.14,,193.0,Scottsbluff,TP3,n150,HOEGEMEYER 7089 AMXT
Scottsbluff-TP3-n150_11_15,0.1408006458287131,0.1265502709211318,21.964900749279245,-0.1408006458287131,-0.1265502709211318,-21.964900749279245,63.08974358974359,65.0,9842,81.67307692307692,82.0,12741,64.94871794871794,66.0,10132,0.1293164740764028,0.1202409638554216,20.17336995591884,Scottsbluff-TP3-n150,11,15,,26.71,180.53,,76.0,1437.65,80.0,1530.76,8.44,67.76,8.04,3.74,1.68,1.39,,178.0,Scottsbluff,TP3,n150,PHK56 X W606S
Scottsbluff-TP3-n150_11_16,0.1527556925797844,0.139866979655712,23.829888042446377,-0.1527556925797844,-0.139866979655712,-23.829888042446377,59.06410256410256,59.0,9214,78.77564102564102,79.0,12289,62.532051282051285,61.0,9755,0.135060375752549,0.1267605633802817,21.06941861739765,Scottsbluff-TP3-n150,11,16,,20.11,140.86,,70.0,1309.51,73.0,1371.7,8.26,72.87,8.53,3.52,1.41,1.29,,173.0,Scottsbluff,TP3,n150,PHT69 X 3IIH6
Scottsbluff-TP3-n150_12_10,0.1424240838130699,0.1342548674165424,22.7878534100912,-0.1424240838130699,-0.1342548674165424,-22.7878534100912,63.5375,65.0,10166,83.70625,85.0,13393,62.425,64.0,9988,0.1454651910283449,0.1391157118669495,23.274430564535194,Scottsbluff-TP3-n150,12,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,LH123HT X 3IIH6
Scottsbluff-TP3-n150_12_11,0.1320347459844235,0.1118055555555555,20.86148986553892,-0.1320347459844235,-0.1118055555555555,-20.86148986553892,64.0379746835443,67.0,10118,81.29113924050633,84.0,12844,63.53797468354431,65.5,10039,0.1311383120977641,0.1147605083088954,20.719853311446737,Scottsbluff-TP3-n150,12,11,,21.16,142.5,,78.0,1483.45,82.0,1573.4,10.21,70.86,7.8,3.57,1.8,1.41,,147.0,Scottsbluff,TP3,n150,PHN46 X PHK56
Scottsbluff-TP3-n150_12_12,0.1386078788387467,0.1306935817805383,21.900044856521987,-0.1386078788387467,-0.1306935817805383,-21.900044856521987,69.82278481012658,70.5,11032,90.5379746835443,92.0,14305,69.15822784810126,70.0,10927,0.1390970226748845,0.1309523809523809,21.977329582631764,Scottsbluff-TP3-n150,12,12,,26.73,179.79,,78.0,1483.45,82.0,1573.4,10.06,71.26,7.75,3.42,1.72,1.38,,190.0,Scottsbluff,TP3,n150,PHK56 X LH198
Scottsbluff-TP3-n150_12_13,0.1695968617290366,0.1504424778761062,26.62670729145876,-0.1695968617290366,-0.1504424778761062,-26.62670729145876,57.2484076433121,57.0,8988,77.84713375796179,79.0,12222,59.80254777070064,60.0,9389,0.1527301032887942,0.1389830508474576,23.978626216340697,Scottsbluff-TP3-n150,12,13,,23.36,158.27,,70.0,1309.51,75.0,1414.31,8.52,71.92,7.75,3.65,1.33,1.29,,170.0,Scottsbluff,TP3,n150,PHP02 X PHN46
Scottsbluff-TP3-n150_12_14,0.1627494870026447,0.1408450704225352,25.87716843342051,-0.1627494870026447,-0.1408450704225352,-25.87716843342051,64.54716981132076,66.0,10263,86.59119496855345,88.0,13768,66.90566037735849,68.0,10638,0.1482577830855495,0.1345029239766081,23.572987510602378,Scottsbluff-TP3-n150,12,14,,29.74,192.0,,70.0,1309.51,73.0,1371.7,7.95,70.63,8.03,3.54,1.54,1.0,,183.0,Scottsbluff,TP3,n150,LH123HT X PHB47
Scottsbluff-TP3-n150_12_15,0.13367743064742,0.1267605633802817,21.3883889035872,-0.13367743064742,-0.1267605633802817,-21.3883889035872,62.31875,63.0,9971,80.40625,81.0,12865,63.86875,64.0,10219,0.1252621457842587,0.1224596143824908,20.04194332548139,Scottsbluff-TP3-n150,12,15,,25.17,167.24,,70.0,1309.51,74.0,1393.15,8.09,70.27,8.88,4.07,1.57,1.37,,168.0,Scottsbluff,TP3,n150,PHP02 X PHK56
Scottsbluff-TP3-n150_12_16,0.1208439716146082,0.1125827814569536,19.214191486722708,-0.1208439716146082,-0.1125827814569536,-19.214191486722708,61.9245283018868,63.0,9846,77.49685534591195,79.0,12322,62.84276729559748,64.0,9992,0.1147271622283894,0.1076923076923077,18.24161879431393,Scottsbluff-TP3-n150,12,16,,24.7,164.11,,69.0,1286.36,75.0,1414.31,9.01,70.28,7.8,3.92,1.61,1.14,,185.0,Scottsbluff,TP3,n150,PHB47 X LH185
Scottsbluff-TP3-n150_13_10,0.1418970324638693,0.1362291554599247,22.703525194219097,-0.1418970324638693,-0.1362291554599247,-22.703525194219097,69.94375,72.0,11191,91.63125,93.0,14661,67.05,69.0,10728,0.1506483824034527,0.1471764117941029,24.10374118455244,Scottsbluff-TP3-n150,13,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,PHK76 X LH82
Scottsbluff-TP3-n150_13_11,0.0911838263234369,0.0790083823791688,14.589412211749917,-0.0911838263234369,-0.0790083823791688,-14.589412211749917,77.725,80.0,12436,91.675,93.5,14668,71.28125,73.5,11405,0.1110437569601597,0.0985870646766169,17.76700111362555,Scottsbluff-TP3-n150,13,11,,18.99,117.32,,79.0,1509.4,83.0,1596.86,10.8,71.29,7.41,4.12,1.77,1.32,,198.0,Scottsbluff,TP3,n150,LH195 X LH123HT
Scottsbluff-TP3-n150_13_12,0.1599995466676501,0.1437177280550774,25.599927466824013,-0.1599995466676501,-0.1437177280550774,-25.599927466824013,65.775,67.0,10524,88.5125,89.0,14162,65.725,66.0,10516,0.1572901906565847,0.1454234849847149,25.166430505053555,Scottsbluff-TP3-n150,13,12,,22.83,158.6,,80.0,1530.76,84.0,1622.26,8.58,71.64,7.95,3.8,2.34,1.58,,185.0,Scottsbluff,TP3,n150,N209 X 3IIH6
Scottsbluff-TP3-n150_13_13,0.1397087826899717,0.1371863799283154,22.353405230395477,-0.1397087826899717,-0.1371863799283154,-22.353405230395477,63.05,63.0,10088,82.04375,82.0,13127,63.9125,65.0,10226,0.1343338099568352,0.1288343558282208,21.493409593093634,Scottsbluff-TP3-n150,13,13,,23.42,148.71,,76.0,1437.65,80.0,1530.76,8.63,71.73,8.11,3.72,0.76,1.12,,163.0,Scottsbluff,TP3,n150,LH82 X W606S
Scottsbluff-TP3-n150_13_14,0.1350123740094926,0.1271386709518858,21.60197984151883,-0.1350123740094926,-0.1271386709518858,-21.60197984151883,58.08125,58.0,9293,74.3,75.0,11888,61.4,61.0,9824,0.1155849408338262,0.1091304904597259,18.49359053341221,Scottsbluff-TP3-n150,13,14,,28.09,186.18,,83.0,1596.86,88.0,1717.51,7.86,71.57,8.03,3.94,0.85,1.06,,211.0,Scottsbluff,TP3,n150,PHP02 X W606S
Scottsbluff-TP3-n150_13_15,0.1221497084516923,0.1079136690647482,19.29965393536739,-0.1221497084516923,-0.1079136690647482,-19.29965393536739,64.58227848101266,67.0,10204,80.4367088607595,82.0,12709,65.29113924050633,68.5,10316,0.1151510105785019,0.1061093247588424,18.1938596714033,Scottsbluff-TP3-n150,13,15,,27.51,173.1,,82.0,1573.4,87.0,1693.76,8.57,70.28,8.83,4.06,1.29,1.28,,165.0,Scottsbluff,TP3,n150,F42 X OH43
Scottsbluff-TP3-n150_13_16,0.1139102784280157,0.109672569328433,18.22564454848252,-0.1139102784280157,-0.109672569328433,-18.22564454848252,64.04375,64.0,10247,79.625,79.5,12740,64.5125,64.5,10322,0.1102843325904333,0.109672569328433,17.645493214469337,Scottsbluff-TP3-n150,13,16,,21.95,139.91,,75.0,1414.31,79.0,1509.4,10.87,70.75,7.95,3.57,2.41,1.46,,196.0,Scottsbluff,TP3,n150,B14A X MO17
Scottsbluff-TP3-n150_14_10,0.1502500975664893,0.1411042944785276,24.04001561063829,-0.1502500975664893,-0.1411042944785276,-24.04001561063829,67.55,68.0,10808,90.2125,89.0,14434,65.24375,65.0,10439,0.1573063488090691,0.1514903764265031,25.169015809451068,Scottsbluff-TP3-n150,14,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,PHP02 X W606S
Scottsbluff-TP3-n150_14_11,0.1754941484550616,0.168610350539161,28.07906375280985,-0.1754941484550616,-0.168610350539161,-28.07906375280985,66.475,65.0,10636,92.7875,93.0,14846,67.33125,66.0,10773,0.1698062019472152,0.1656385998107852,27.16899231155444,Scottsbluff-TP3-n150,14,11,,18.36,116.13,,82.0,1573.4,87.0,1693.76,10.18,73.0,7.73,4.14,0.85,1.26,,178.0,Scottsbluff,TP3,n150,PHW52 X PHM49
Scottsbluff-TP3-n150_14_12,0.1476955489456596,0.1221909678217056,23.33589673341422,-0.1476955489456596,-0.1221909678217056,-23.33589673341422,76.27848101265823,80.0,12052,99.22784810126582,101.0,15678,73.10759493670886,77.0,11551,0.1551627604036522,0.1325711325711325,24.51571614377706,Scottsbluff-TP3-n150,14,12,,14.88,104.83,,69.0,1286.36,75.0,1414.31,8.86,71.79,9.04,2.75,1.34,1.23,,198.0,Scottsbluff,TP3,n150,PHZ51 X LH145
Scottsbluff-TP3-n150_14_13,0.1712013819813803,0.1592356687898089,27.221019735039462,-0.1712013819813803,-0.1592356687898089,-27.221019735039462,64.80503144654088,63.0,10304,88.56603773584905,88.0,14082,66.35220125786164,66.0,10550,0.1605056949066051,0.1543624161073825,25.520405490150218,Scottsbluff-TP3-n150,14,13,,28.23,188.72,,83.0,1596.86,87.0,1693.76,8.78,71.03,6.2,3.48,2.59,1.55,,188.0,Scottsbluff,TP3,n150,SYNGENTA NK0760-3111
Scottsbluff-TP3-n150_14_14,0.1155500597198262,0.1,18.37245949545237,-0.1155500597198262,-0.1,-18.37245949545237,62.62893081761006,65.0,9958,76.61635220125787,80.0,12182,63.21383647798742,65.0,10051,0.1085416598441961,0.1003236245954692,17.25812391522719,Scottsbluff-TP3-n150,14,14,,18.38,122.57,,84.0,1622.26,88.0,1717.51,10.1,73.09,7.26,3.54,1.18,1.28,,188.0,Scottsbluff,TP3,n150,WF9 X H95
Scottsbluff-TP3-n150_14_15,0.13716447828727,0.1267605633802817,21.9463165259632,-0.13716447828727,-0.1267605633802817,-21.9463165259632,61.94375,62.0,9911,80.1375,81.0,12822,62.84375,63.5,10055,0.1307029340681969,0.1233722306781667,20.91246945091152,Scottsbluff-TP3-n150,14,15,,23.28,155.82,,71.0,1328.45,76.0,1437.65,8.74,70.68,8.74,2.92,1.38,1.26,,185.0,Scottsbluff,TP3,n150,PHK56 X PHJ89
Scottsbluff-TP3-n150_14_16,0.1119704960875651,0.0955414012738853,17.691338381835294,-0.1119704960875651,-0.0955414012738853,-17.691338381835294,63.84177215189873,66.0,10087,78.03164556962025,79.0,12329,64.18354430379746,65.0,10141,0.1065906549165293,0.0975396391470749,16.841323476811635,Scottsbluff-TP3-n150,14,16,,24.85,159.01,,69.0,1286.36,74.0,1393.15,10.32,72.06,7.44,3.82,1.59,1.25,,147.0,Scottsbluff,TP3,n150,PHW52 X LH185
Scottsbluff-TP3-n150_15_10,0.1432864449833505,0.1358024691358024,22.92583119733609,-0.1432864449833505,-0.1358024691358024,-22.92583119733609,68.59375,69.0,10975,89.75,92.0,14360,66.225,66.0,10596,0.149963537899411,0.1446549591887212,23.99416606390577,Scottsbluff-TP3-n150,15,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,B37 X MO17
Scottsbluff-TP3-n150_15_11,0.152572933309766,0.1377245508982036,23.953950529633268,-0.152572933309766,-0.1377245508982036,-23.953950529633268,62.72611464968153,65.0,9848,82.98089171974522,84.0,13028,62.910828025477706,64.0,9877,0.1476556668343237,0.1349480968858131,23.18193969298883,Scottsbluff-TP3-n150,15,11,,11.45,80.01,,74.0,1393.15,79.0,1509.4,8.85,72.23,7.22,3.44,1.85,1.43,,160.0,Scottsbluff,TP3,n150,PHN46 X PHK56
Scottsbluff-TP3-n150_15_12,0.1195051091544108,0.1090146750524109,19.120817464705738,-0.1195051091544108,-0.1090146750524109,-19.120817464705738,64.71875,66.5,10355,81.03125,81.0,12965,65.85,66.0,10536,0.1124740590781126,0.1050791313949208,17.995849452498028,Scottsbluff-TP3-n150,15,12,,21.75,153.06,,65.0,1198.11,70.0,1309.51,7.1,71.81,8.23,4.14,0.91,1.0,,185.0,Scottsbluff,TP3,n150,PHB47 X PHK56
Scottsbluff-TP3-n150_15_13,0.1252086932859731,0.1132120253164556,20.033390925755693,-0.1252086932859731,-0.1132120253164556,-20.033390925755693,66.41875,70.0,10627,83.5875,85.0,13374,67.35,70.0,10776,0.1179486658966424,0.108433734939759,18.871786543462783,Scottsbluff-TP3-n150,15,13,,22.76,156.07,,76.0,1437.65,80.0,1530.76,7.83,71.87,7.0,3.97,2.03,1.5,,175.0,Scottsbluff,TP3,n150,N209 X 3IIH6
Scottsbluff-TP3-n150_15_14,0.1157668592880793,0.1052631578947368,18.29116376751654,-0.1157668592880793,-0.1052631578947368,-18.29116376751654,64.13924050632912,65.0,10134,79.63924050632912,80.0,12583,66.23417721518987,66.0,10465,0.1046613193935673,0.0966737011355642,16.53648846418365,Scottsbluff-TP3-n150,15,14,,28.42,184.18,,81.0,1552.11,85.0,1646.06,9.19,70.64,8.77,3.49,1.59,1.33,,173.0,Scottsbluff,TP3,n150,B73 X PHN82
Scottsbluff-TP3-n150_15_15,0.1338307304631416,0.1159420289855072,21.27908614363952,-0.1338307304631416,-0.1159420289855072,-21.27908614363952,65.58490566037736,67.0,10428,83.49056603773585,85.0,13275,66.42767295597484,68.0,10562,0.1260472531499644,0.1139240506329113,20.041513250844343,Scottsbluff-TP3-n150,15,15,,21.88,149.32,,70.0,1309.51,75.0,1414.31,8.58,71.6,8.05,3.66,1.4,1.19,,193.0,Scottsbluff,TP3,n150,PHP02 X LH145
Scottsbluff-TP3-n150_15_16,0.1037785105464677,0.0963855421686747,16.604561687434835,-0.1037785105464677,-0.0963855421686747,-16.604561687434835,66.8,68.0,10688,81.16875,82.0,12987,66.74375,68.0,10679,0.1020091098207493,0.097106094388703,16.3214575713199,Scottsbluff-TP3-n150,15,16,,26.03,167.2,,69.0,1286.36,74.0,1393.15,7.96,71.99,7.97,3.17,1.04,1.05,,188.0,Scottsbluff,TP3,n150,PHP02 X W606S
Scottsbluff-TP3-n150_16_10,0.1331999253702852,0.127860953364309,21.311988059245643,-0.1331999253702852,-0.127860953364309,-21.311988059245643,65.8625,66.5,10538,85.08125,84.5,13613,64.7,64.0,10352,0.1360367185140494,0.131173807035876,21.765874962247903,Scottsbluff-TP3-n150,16,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,LH195 X PHZ51
Scottsbluff-TP3-n150_16_11,0.145080937348514,0.1356431700517722,23.212949975762243,-0.145080937348514,-0.1356431700517722,-23.212949975762243,67.00625,68.0,10721,88.0625,92.0,14090,66.25,68.0,10600,0.1450984158396448,0.1411042944785276,23.21574653434317,Scottsbluff-TP3-n150,16,11,,15.19,100.55,,81.0,1552.11,85.0,1646.06,9.43,72.37,8.04,3.34,1.32,1.25,,218.0,Scottsbluff,TP3,n150,B73 X PHZ51
Scottsbluff-TP3-n150_16_12,0.1429039339035828,0.1267605633802817,22.721725490669662,-0.1429039339035828,-0.1267605633802817,-22.721725490669662,61.911949685534594,63.0,9844,80.25157232704403,81.0,12760,63.58490566037736,65.0,10110,0.1315100062190063,0.12,20.910090988822,Scottsbluff-TP3-n150,16,12,,12.49,87.99,,70.0,1309.51,77.0,1459.11,9.05,71.69,8.81,3.04,1.3,1.24,,196.0,Scottsbluff,TP3,n150,PHZ51 X LH145
Scottsbluff-TP3-n150_16_13,0.1557601959322163,0.1477508977508977,24.921631349154605,-0.1557601959322163,-0.1477508977508977,-24.921631349154605,65.25,65.0,10440,86.9625,86.0,13914,66.69375,66.0,10671,0.1459558929410563,0.140202736343178,23.35294287056902,Scottsbluff-TP3-n150,16,13,,20.36,130.61,,79.0,1509.4,83.0,1596.86,7.39,71.49,7.47,2.97,1.3,0.97,,196.0,Scottsbluff,TP3,n150,LH123HT X PHB47
Scottsbluff-TP3-n150_16_14,0.1222718557485677,0.116412572934312,19.318953208273697,-0.1222718557485677,-0.116412572934312,-19.318953208273697,64.68987341772151,65.5,10221,81.45569620253164,81.0,12870,65.31645569620254,65.0,10320,0.1171303092484518,0.1130434782608695,18.506588861255384,Scottsbluff-TP3-n150,16,14,,18.56,121.34,,75.0,1414.31,79.0,1509.4,9.84,70.12,9.25,3.86,1.66,1.25,,196.0,Scottsbluff,TP3,n150,LH198 X PHB47
Scottsbluff-TP3-n150_16_15,0.1263477756267038,0.1184210526315789,20.215644100272605,-0.1263477756267038,-0.1184210526315789,-20.215644100272605,64.6625,63.0,10346,81.7,80.0,13072,64.94375,64.0,10391,0.1220366095034392,0.1152001784320285,19.525857520550275,Scottsbluff-TP3-n150,16,15,,20.81,140.31,,79.0,1509.4,83.0,1596.86,7.78,70.58,8.45,2.95,1.39,1.08,,180.0,Scottsbluff,TP3,n150,PHK56 X W606S
Scottsbluff-TP3-n150_16_16,0.1167658609887427,0.1087513550803193,18.682537758198844,-0.1167658609887427,-0.1087513550803193,-18.682537758198844,61.75625,62.0,9881,76.6,77.0,12256,62.03125,63.0,9925,0.1123954219554061,0.1055326028381534,17.983267512864977,Scottsbluff-TP3-n150,16,16,,18.06,123.84,,69.0,1286.36,72.0,1350.26,8.37,70.41,8.43,4.65,0.67,1.25,,185.0,Scottsbluff,TP3,n150,PHK76 X 3IIH6
Scottsbluff-TP3-n150_17_10,0.1322161902170686,0.1270166453265044,21.154590434730984,-0.1322161902170686,-0.1270166453265044,-21.154590434730984,63.6875,65.0,10190,82.25,82.0,13160,63.8125,65.0,10210,0.1300725602797605,0.1248003194888179,20.811609644761685,Scottsbluff-TP3-n150,17,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,2FACC X 3IIH6
Scottsbluff-TP3-n150_17_11,0.1358533654488997,0.1184210526315789,21.46483174092616,-0.1358533654488997,-0.1184210526315789,-21.46483174092616,67.35443037974683,68.0,10642,85.92405063291139,88.0,13576,67.81012658227849,69.0,10714,0.1291601613504244,0.1175193682398293,20.40730549336706,Scottsbluff-TP3-n150,17,11,,14.7,99.84,,76.0,1437.65,80.0,1530.76,9.1,72.71,7.3,3.65,1.25,1.19,,183.0,Scottsbluff,TP3,n150,PIONEER 1311 AMXT
Scottsbluff-TP3-n150_17_12,0.1245632008595173,0.1202836879432624,19.930112137522777,-0.1245632008595173,-0.1202836879432624,-19.930112137522777,59.775,60.0,9564,75.59375,76.0,12095,61.34375,61.0,9815,0.1154039167575986,0.113092008371444,18.464626681215783,Scottsbluff-TP3-n150,17,12,,19.89,142.9,,69.0,1286.36,75.0,1414.31,9.18,71.82,8.17,4.15,1.97,1.55,,190.0,Scottsbluff,TP3,n150,2369 X 3IIH6
Scottsbluff-TP3-n150_17_13,0.136376547866781,0.1241830065359477,21.683871110818178,-0.136376547866781,-0.1241830065359477,-21.683871110818178,63.81761006289308,66.0,10147,82.0880503144654,85.0,13052,64.88050314465409,66.0,10316,0.1283756197404979,0.1204819277108433,20.411723538739167,Scottsbluff-TP3-n150,17,13,,21.9,152.86,,68.0,1263.61,73.0,1371.7,7.65,72.97,7.02,4.46,0.91,1.18,,178.0,Scottsbluff,TP3,n150,PHP02 X PHG47
Scottsbluff-TP3-n150_17_14,0.1440240976820295,0.1202836879432624,22.46775923839661,-0.1440240976820295,-0.1202836879432624,-22.46775923839661,55.01923076923077,55.5,8583,70.84615384615384,71.0,11052,58.38461538461539,58.5,9108,0.1217170811940529,0.1075651621106166,18.98786466627226,Scottsbluff-TP3-n150,17,14,,23.34,154.31,,72.0,1350.26,76.0,1437.65,8.25,70.18,7.77,4.55,0.98,1.35,,168.0,Scottsbluff,TP3,n150,2369 X PHP02
Scottsbluff-TP3-n150_17_15,0.1144038400824437,0.1069182389937107,18.190210573108548,-0.1144038400824437,-0.1069182389937107,-18.190210573108548,66.09433962264151,67.0,10509,82.18238993710692,82.0,13067,66.53459119496856,66.0,10579,0.1107109978711252,0.1069182389937107,17.603048661508918,Scottsbluff-TP3-n150,17,15,,21.48,145.18,,75.0,1414.31,80.0,1530.76,8.56,70.71,7.1,3.86,1.45,1.32,,170.0,Scottsbluff,TP3,n150,PHK76 X LH145
Scottsbluff-TP3-n150_17_16,0.1256392361352764,0.1091637630662021,20.102277781644226,-0.1256392361352764,-0.1091637630662021,-20.102277781644226,64.25625,67.5,10281,80.83125,82.0,12933,64.45,66.0,10312,0.1209996819497808,0.1076872720471336,19.359949111964934,Scottsbluff-TP3-n150,17,16,,24.55,162.31,,68.0,1263.61,72.0,1350.26,8.6,71.49,8.42,3.64,1.55,1.3,,168.0,Scottsbluff,TP3,n150,PHP02 X PHB47
Scottsbluff-TP3-n150_18_10,0.1362287707349128,0.1240875912408759,21.79660331758606,-0.1362287707349128,-0.1240875912408759,-21.79660331758606,61.18125,62.5,9789,78.4,80.0,12544,60.60625,62.0,9697,0.1350728170728517,0.1251911314984709,21.61165073165628,Scottsbluff-TP3-n150,18,10,,,,,,,,,,,,,,,,,Scottsbluff,TP3,n150,2369 X PHZ51
