file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Scottsbluff-TP4-n75_19_7,0.17160454969788996,0.13142857142857142,26.598705203172944,-0.17160454969788996,-0.13142857142857142,-26.598705203172944,68.30322580645161,71.0,10587,90.98064516129033,93.0,14102,65.47096774193548,67.0,10148,0.1686572446581214,0.1448763250883392,26.14187292200881,Scottsbluff-TP4-n75,19,7,,13.72,93.97,,79.0,1509.4,83.0,1596.86,6.71,69.81,9.41,3.72,1.89,1.08,,188.0,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_19_8,0.16815681422921927,0.14838709677419354,26.400619833987427,-0.16815681422921927,-0.14838709677419354,-26.400619833987427,64.71974522292993,68.0,10161,87.00636942675159,89.0,13660,64.4140127388535,67.0,10113,0.1589515287151422,0.1495601173020528,24.955390008277327,Scottsbluff-TP4-n75,19,8,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_2,0.131451273398155,0.08602150537634409,20.112044829917714,-0.131451273398155,-0.08602150537634409,-20.112044829917714,71.29411764705883,75.0,10908,87.68627450980392,90.0,13416,66.6797385620915,69.0,10202,0.1352310269121441,0.1111111111111111,20.690347117558044,Scottsbluff-TP4-n75,1,2,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_3,0.1409178113622339,0.10582306830907054,22.265014195232958,-0.1409178113622339,-0.10582306830907054,-22.265014195232958,64.07594936708861,65.0,10124,80.41772151898734,80.0,12706,64.03164556962025,64.0,10117,0.1264764784328866,0.1103440888370487,19.983283592396084,Scottsbluff-TP4-n75,1,3,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_4,0.14828788820919722,0.10967741935483871,21.3534559021244,-0.14828788820919722,-0.10967741935483871,-21.3534559021244,64.35416666666667,68.5,9267,82.04861111111111,84.0,11815,64.04166666666667,66.0,9222,0.1362238567767466,0.1171171171171171,19.61623537585152,Scottsbluff-TP4-n75,1,4,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_5,0.17628615407741788,0.12946320136021375,27.148067727922353,-0.17628615407741788,-0.12946320136021375,-27.148067727922353,67.03896103896103,72.0,10324,89.05194805194805,92.0,13714,65.81818181818181,68.5,10136,0.1624052079009805,0.1411757578904553,25.010402016751,Scottsbluff-TP4-n75,1,5,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_6,0.1766576460189561,0.1420807453416149,26.49864690284341,-0.1766576460189561,-0.1420807453416149,-26.49864690284341,68.22,72.0,10233,91.98666666666666,96.0,13798,67.98,71.0,10197,0.1637632734282844,0.1466008771929824,24.56449101424268,Scottsbluff-TP4-n75,1,6,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_7,0.13787546354043057,0.11788211788211789,21.50857231230717,-0.13787546354043057,-0.11788211788211789,-21.50857231230717,63.91666666666666,65.0,9971,81.26923076923077,81.0,12678,62.82051282051282,64.0,9800,0.1325339569625257,0.1225545879086204,20.675297286154013,Scottsbluff-TP4-n75,1,7,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_1_8,0.16494012150526927,0.1242603550295858,25.235838590306198,-0.16494012150526927,-0.1242603550295858,-25.235838590306198,66.01307189542484,68.0,10100,87.19607843137256,90.0,13341,66.08496732026144,67.0,10111,0.1498997531986875,0.1327433628318584,22.934662239399188,Scottsbluff-TP4-n75,1,8,,,,,,,,,,,,,,,,,Scottsbluff,TP4,n75
Scottsbluff-TP4-n75_20_2,0.13890127207655062,0.10559006211180125,21.946400988094997,-0.13890127207655062,-0.10559006211180125,-21.946400988094997,70.50632911392405,72.0,11140,89.03164556962025,89.0,14067,64.22151898734177,64.0,10147,0.1522141900056423,0.1320901320901321,24.04984202089148,Scottsbluff-TP4-n75,20,2,,14.0,96.57,,77.0,1459.11,80.0,1530.76,7.47,72.51,7.37,3.64,1.8,1.35,,163.0,Scottsbluff,TP4,n75
