file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Scottsbluff-TP1-n150_10_10,-0.015251810198876517,-0.013215859030837005,-2.4402896318202427,0.015251810198876517,0.013215859030837005,2.4402896318202427,112.10625,112.0,17937,108.7,110.0,17392,88.76875,90.0,14203,0.0396290217613564,0.0420220439725315,6.340643481817025,Scottsbluff-TP1-n150,10,10,,,,,,,,,,,,,,,,,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_11,-0.02479904145936865,-0.025,-3.967846633498984,0.02479904145936865,0.025,3.967846633498984,119.0625,118.0,19050,113.26875,113.0,18123,93.425,94.0,14948,0.0321414471921065,0.0325379609544468,5.142631550737041,Scottsbluff-TP1-n150,10,11,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_12,0.0004012355064321151,0.0,0.06419768102913842,-0.0004012355064321151,0.0,-0.06419768102913842,105.05,105.0,16808,105.06875,105.0,16811,83.55,84.0,13368,0.0542305925485319,0.0542635658914728,8.676894807765105,Scottsbluff-TP1-n150,10,12,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_13,-0.014324602685647624,-0.014084507042253521,-2.29193642970362,0.014324602685647624,0.014084507042253521,2.29193642970362,107.03125,107.0,17125,103.94375,104.0,16631,85.575,86.0,13692,0.0384166538301183,0.0388979952086748,6.146664612818928,Scottsbluff-TP1-n150,10,13,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_14,-0.014309968729915029,-0.013158147856029857,-2.2895949967864047,0.014309968729915029,0.013158147856029857,2.2895949967864047,113.075,111.0,18092,109.79375,110.0,17567,89.59375,89.0,14335,0.0405095971688756,0.0424188256324015,6.481535547020109,Scottsbluff-TP1-n150,10,14,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_15,-0.012674911082945486,-0.010362972508591065,-2.027985773271278,0.012674911082945486,0.010362972508591065,2.027985773271278,103.9125,103.0,16626,101.21875,101.0,16195,83.38125,84.0,13341,0.0392599848377741,0.0398019801980198,6.281597574043865,Scottsbluff-TP1-n150,10,15,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_10_16,-0.008468595785971068,-0.0051813471502590676,-1.354975325755371,0.008468595785971068,0.0051813471502590676,1.354975325755371,104.25,105.0,16680,102.43125,102.0,16389,83.95,84.0,13432,0.0426777328169526,0.0434782608695652,6.828437250712423,Scottsbluff-TP1-n150,10,16,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_10,-0.015479629805007143,-0.013334386914521643,-2.4767407688011427,0.015479629805007143,0.013334386914521643,2.4767407688011427,112.30625,112.0,17969,108.80625,108.0,17409,88.84375,89.0,14215,0.0395779334637961,0.0421444429933394,6.332469354207378,Scottsbluff-TP1-n150,11,10,,,,,,,,,,,,,,,,,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_11,-0.01650831106151657,-0.01694915254237288,-2.641329769842651,0.01650831106151657,0.01694915254237288,2.641329769842651,116.4625,117.0,18634,112.64375,112.0,18023,92.69375,92.0,14831,0.0372570678893427,0.0367071551707056,5.961130862294845,Scottsbluff-TP1-n150,11,11,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_12,-0.01126517933861402,-0.01010204081632653,-1.8024286941782433,0.01126517933861402,0.01010204081632653,1.8024286941782433,104.8375,104.0,16774,102.475,102.0,16396,83.375,82.0,13340,0.0427062107818538,0.0428323905620955,6.832993725096619,Scottsbluff-TP1-n150,11,12,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_13,-0.02225166108991503,-0.022222222222222223,-3.5602657743864046,0.02225166108991503,0.022222222222222223,3.5602657743864046,114.8125,115.0,18370,109.79375,110.0,17567,90.425,90.0,14468,0.0338753457943637,0.0344827586206896,5.4200553270982,Scottsbluff-TP1-n150,11,13,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_14,-0.01403260797451584,-0.0136986301369863,-2.2452172759225344,0.01403260797451584,0.0136986301369863,2.2452172759225344,114.48125,113.0,18317,111.28125,111.0,17805,91.1,91.0,14576,0.0398650925551257,0.0399161425576519,6.378414808820123,Scottsbluff-TP1-n150,11,14,,22.94,156.92,,84.0,1622.26,88.0,1717.51,7.67,73.46,6.91,3.72,0.87,1.14,,193.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_15,-0.01635071861213548,-0.013215859030837005,-2.616114977941677,0.01635071861213548,0.013215859030837005,2.616114977941677,111.9,111.5,17904,108.19375,108.0,17311,87.59375,87.0,14015,0.0410865818411367,0.0436689549961861,6.573853094581878,Scottsbluff-TP1-n150,11,15,,26.71,180.53,,76.0,1437.65,80.0,1530.76,8.44,67.76,8.04,3.74,1.68,1.39,,178.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_11_16,-0.014446089253658704,-0.01357577246759629,-2.3113742805853925,0.014446089253658704,0.01357577246759629,2.3113742805853925,106.475,106.0,17036,103.39375,104.0,16543,85.15,85.0,13624,0.0382318873545459,0.0396039603960396,6.117101976727348,Scottsbluff-TP1-n150,11,16,,20.11,140.86,,70.0,1309.51,73.0,1371.7,8.26,72.87,8.53,3.52,1.41,1.29,,173.0,Scottsbluff,TP1,n150
Scottsbluff-TP1-n150_12_10,-0.015235895366817418,-0.013761757464806516,-2.437743258690787,0.015235895366817418,0.013761757464806516,2.437743258690787,113.35,112.0,18136,109.89375,110.0,17583,89.28125,89.0,14285,0.0408462552837938,0.041860465116279,6.535400845407012,Scottsbluff-TP1-n150,12,10,,,,,,,,,,,,,,,,,Scottsbluff,TP1,n150
