file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Crawfordsville-TP1-4351_10_13,0.13582903179659706,0.12891156462585035,19.559380578709977,-0.13582903179659706,-0.12891156462585035,-19.559380578709977,66.09027777777777,65.0,9517,86.16666666666667,86.0,12408,75.41666666666667,74.0,10860,0.1000931414396166,0.0963855421686747,14.413412367304796,Crawfordsville-TP1-4351,10,13,28500.0,19.18,176.76,57.0,,,,,,,,,,,17.54,230.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_14,0.12600514976163332,0.12143476707995306,18.144741565675197,-0.12600514976163332,-0.12143476707995306,-18.144741565675197,61.53472222222222,61.0,8861,78.51388888888889,79.0,11306,70.65972222222223,71.0,10175,0.0879827636682862,0.0871080139372822,12.669517968233214,Crawfordsville-TP1-4351,10,14,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_15,0.09798870344606875,0.09316770186335403,14.1103732962339,-0.09798870344606875,-0.09316770186335403,-14.1103732962339,72.78472222222223,73.0,10481,87.95833333333333,88.0,12666,78.68055555555556,79.0,11330,0.0764822497788886,0.073170731707317,11.013443968159963,Crawfordsville-TP1-4351,10,15,27500.0,18.19,168.98,55.0,,,,,,,,,,,0.0,229.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_16,0.13496762358402342,0.1259259259259259,19.435337796099372,-0.13496762358402342,-0.1259259259259259,-19.435337796099372,63.24305555555556,64.0,9107,81.86111111111111,82.0,11788,73.25,73.5,10548,0.0937132671072847,0.0896780845457669,13.494710463448996,Crawfordsville-TP1-4351,10,16,29500.0,16.35,146.21,59.0,,,,,,,,,,,3.39,250.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_17,0.12392512900182719,0.12056737588652482,17.845218576263115,-0.12392512900182719,-0.12056737588652482,-17.845218576263115,62.388888888888886,62.0,8984,79.5,79.0,11448,70.18055555555556,70.0,10106,0.0922967528172806,0.0909090909090909,13.290732405688406,Crawfordsville-TP1-4351,10,17,30000.0,19.63,173.06,60.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_18,0.1101001800042644,0.103127720432782,15.854425920614073,-0.1101001800042644,-0.103127720432782,-15.854425920614073,79.13888888888889,79.0,11396,97.31944444444444,97.0,14014,83.47222222222223,83.0,12020,0.0933735775053069,0.0890052356020942,13.445795160764195,Crawfordsville-TP1-4351,10,18,33500.0,11.28,112.14,67.0,,,,,,,,,,,0.0,201.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_19,0.1325441373117827,0.11811023622047244,19.086355772896706,-0.1325441373117827,-0.11811023622047244,-19.086355772896706,59.67361111111112,62.0,8593,76.73611111111111,78.0,11050,70.54861111111111,73.0,10159,0.08496936469703,0.0756359525155455,12.23558851637233,Crawfordsville-TP1-4351,10,19,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_10_20,0.1328435794626618,0.11765208475734791,19.129475442623296,-0.1328435794626618,-0.11765208475734791,-19.129475442623296,67.02777777777777,68.0,9652,86.38888888888889,86.0,12440,77.83333333333333,79.0,11208,0.0907142524938062,0.0829749256268593,13.062852359108104,Crawfordsville-TP1-4351,10,20,28500.0,15.59,142.69,57.0,,,,,,,,,,,1.75,261.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_13,0.12767848038887367,0.12044206929145308,18.38570117599781,-0.12767848038887367,-0.12044206929145308,-18.38570117599781,70.40277777777777,71.0,10138,90.4375,91.0,13023,78.9375,80.0,11367,0.0969193532384754,0.093093093093093,13.956386866340468,Crawfordsville-TP1-4351,11,13,27000.0,20.58,186.2,54.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_14,0.12956233073683485,0.11515151515151516,18.527413295367385,-0.12956233073683485,-0.11515151515151516,-18.527413295367385,69.79166666666667,71.0,10050,89.22222222222223,91.0,12848,79.20833333333333,82.0,11406,0.0944625206278592,0.085630004214075,13.60260297041173,Crawfordsville-TP1-4351,11,14,28000.0,19.81,180.9,56.0,,,,,,,,,,,0.0,230.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_15,0.12997294628308526,0.1242603550295858,18.716104264764276,-0.12997294628308526,-0.1242603550295858,-18.716104264764276,68.79861111111111,70.0,9907,88.31944444444444,89.0,12718,76.45138888888889,77.0,11009,0.1002019304336933,0.0975200447510721,14.429077982451847,Crawfordsville-TP1-4351,11,15,30000.0,15.76,145.08,60.0,,,,,,,,,,,6.67,209.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_16,0.13340475659562856,0.12162162162162163,19.21028494977051,-0.13340475659562856,-0.12162162162162163,-19.21028494977051,65.72222222222223,67.0,9464,84.36805555555556,85.0,12149,74.72916666666667,75.0,10761,0.0955574912123409,0.0892504930966469,13.7602787345771,Crawfordsville-TP1-4351,11,16,27000.0,21.41,195.96,54.0,,,,,,,,,,,7.41,229.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_17,0.11915384649901199,0.11564625850340136,17.158153895857726,-0.11915384649901199,-0.11564625850340136,-17.158153895857726,63.93055555555556,64.0,9206,80.32638888888889,80.0,11567,72.55555555555556,73.0,10448,0.0837770264865444,0.079156223893066,12.063891814062396,Crawfordsville-TP1-4351,11,17,26500.0,17.98,167.22,53.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_18,0.13330428101231528,0.11949685534591195,19.1958164657734,-0.13330428101231528,-0.11949685534591195,-19.1958164657734,68.90972222222223,70.0,9923,88.88888888888889,89.0,12800,76.89583333333333,77.0,11073,0.1021448650867157,0.0962977273525589,14.708860572487067,Crawfordsville-TP1-4351,11,18,27500.0,16.71,148.2,55.0,,,,,,,,,,,0.0,245.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_19,0.12927637069447012,0.12245464642724917,18.6157973800037,-0.12927637069447012,-0.12245464642724917,-18.6157973800037,65.71527777777777,65.0,9463,84.28472222222223,83.0,12137,74.21527777777777,74.0,10687,0.0955834031203957,0.0914862914862914,13.76401004933699,Crawfordsville-TP1-4351,11,19,28000.0,18.02,163.8,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_11_20,0.12739762871682977,0.1111111111111111,18.345258535223486,-0.12739762871682977,-0.1111111111111111,-18.345258535223486,71.47222222222223,74.0,10292,90.84722222222224,92.0,13082,79.78472222222223,82.0,11489,0.0951436299251828,0.0868347338935574,13.700682709226324,Crawfordsville-TP1-4351,11,20,29000.0,16.63,149.41,58.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_13,0.12781832240126886,0.1189120188531029,18.405838425782715,-0.12781832240126886,-0.1189120188531029,-18.405838425782715,64.27083333333333,65.0,9255,81.98611111111111,82.0,11806,73.78472222222223,74.0,10625,0.0885761757245483,0.0859106529209622,12.754969304334958,Crawfordsville-TP1-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_14,0.11843024589042428,0.11504702194357366,17.053955408221096,-0.11843024589042428,-0.11504702194357366,-17.053955408221096,68.43055555555556,70.0,9854,86.06944444444444,87.0,12394,77.02083333333333,77.0,11091,0.0859746323134695,0.0827118151958916,12.380347053139612,Crawfordsville-TP1-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_15,0.12322210264502248,0.11949685534591195,17.743982780883236,-0.12322210264502248,-0.11949685534591195,-17.743982780883236,72.30555555555556,73.0,10412,91.61111111111111,92.0,13192,79.40277777777777,80.0,11434,0.0968748568056357,0.0931303974782235,13.949979380011545,Crawfordsville-TP1-4351,12,15,31500.0,15.42,140.97,63.0,,,,,,,,,,,3.17,210.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_16,0.13194369901150518,0.12418300653594772,18.999892657656748,-0.13194369901150518,-0.12418300653594772,-18.999892657656748,68.94444444444444,70.0,9928,88.43055555555556,89.0,12734,77.04166666666667,77.0,11094,0.0990277256980103,0.0932076451438956,14.259992500513494,Crawfordsville-TP1-4351,12,16,25000.0,18.98,173.52,50.0,,,,,,,,,,,0.0,204.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_17,0.13059329855285293,0.11949685534591195,18.80543499161082,-0.13059329855285293,-0.11949685534591195,-18.80543499161082,64.08333333333333,65.0,9228,82.39583333333333,82.0,11865,73.75,74.0,10620,0.0916316327531218,0.0864197530864197,13.194955116449552,Crawfordsville-TP1-4351,12,17,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_18,0.11991977263769117,0.11496598639455782,17.26844725982753,-0.11991977263769117,-0.11496598639455782,-17.26844725982753,61.25694444444444,61.0,8821,77.47916666666667,78.0,11157,70.47916666666667,70.0,10149,0.0823528700392677,0.0814658074444551,11.858813285654564,Crawfordsville-TP1-4351,12,18,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_19,0.13032324620145302,0.12500442901179887,18.766547453009235,-0.13032324620145302,-0.12500442901179887,-18.766547453009235,70.94444444444444,71.0,10216,91.53472222222224,92.0,13181,78.08333333333333,79.0,11244,0.1045819085263993,0.0996771212923453,15.05979482780151,Crawfordsville-TP1-4351,12,19,30000.0,18.08,166.24,60.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_12_20,0.14180381068764092,0.1428758041866693,20.419748739020292,-0.14180381068764092,-0.1428758041866693,-20.419748739020292,72.9375,73.0,10503,96.16666666666669,97.0,13848,80.68055555555556,80.0,11618,0.1141373214309493,0.1143695014662756,16.435774286056706,Crawfordsville-TP1-4351,12,20,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_13,0.12401937871658969,0.11392405063291139,17.858790535188916,-0.12401937871658969,-0.11392405063291139,-17.858790535188916,71.44444444444444,73.0,10288,90.71527777777776,92.0,13063,78.13194444444444,79.0,11251,0.099062912732251,0.0919540229885057,14.265059433444144,Crawfordsville-TP1-4351,13,13,30000.0,14.39,135.49,60.0,,,,,,,,,,,0.0,200.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_14,0.1283460329706351,0.12418300653594772,18.481828747771456,-0.1283460329706351,-0.12418300653594772,-18.481828747771456,67.86805555555556,68.0,9773,87.17361111111111,88.0,12553,75.25,76.0,10836,0.1001499261705496,0.0966737011355642,14.42158936855915,Crawfordsville-TP1-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_15,0.12687656033130612,0.11453778289221328,18.270224687708083,-0.12687656033130612,-0.11453778289221328,-18.270224687708083,68.83333333333333,70.5,9912,87.58333333333333,88.0,12612,77.21527777777777,78.0,11119,0.0942798053982171,0.0885245901639344,13.576291977343274,Crawfordsville-TP1-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_16,0.11641115765457645,0.11030008110300081,16.76320670225901,-0.11641115765457645,-0.11030008110300081,-16.76320670225901,65.65277777777777,67.0,9454,82.27083333333333,83.0,11847,74.36805555555556,74.0,10709,0.0820968372838546,0.076687838155728,11.821944568875074,Crawfordsville-TP1-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_17,0.12056857914727871,0.1232876712328767,17.361875397208134,-0.12056857914727871,-0.1232876712328767,-17.361875397208134,66.48611111111111,65.0,9574,84.27777777777777,83.0,12136,74.08333333333333,74.0,10668,0.0917462111335833,0.0921052631578947,13.211454403236004,Crawfordsville-TP1-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_18,0.13574995534095702,0.11251758087201125,19.54799356909781,-0.13574995534095702,-0.11251758087201125,-19.54799356909781,62.97916666666666,65.0,9069,80.43055555555556,80.0,11582,74.00694444444444,76.0,10657,0.0853451358477331,0.0748299319727891,12.289699562073563,Crawfordsville-TP1-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_19,0.13705832235692145,0.1246301775147929,19.73639841939669,-0.13705832235692145,-0.1246301775147929,-19.73639841939669,70.26388888888889,70.5,10118,91.10416666666669,91.5,13119,78.31944444444444,79.0,11278,0.1056518678380312,0.1028146647051373,15.213868968676504,Crawfordsville-TP1-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_13_20,0.13716196956943955,0.12345679012345678,19.614161648429853,-0.13716196956943955,-0.12345679012345678,-19.614161648429853,70.11111111111111,71.0,10096,91.375,94.0,13158,79.30555555555556,80.0,11420,0.1050572240251697,0.0963855421686747,15.128240259624446,Crawfordsville-TP1-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_13,0.09166766820043303,0.08541033434650455,13.200144220862356,-0.09166766820043303,-0.08541033434650455,-13.200144220862356,80.51388888888889,81.0,11594,96.20138888888889,97.0,13853,84.09722222222223,84.0,12110,0.0793550141042445,0.0785340314136125,11.427122031011216,Crawfordsville-TP1-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_14,0.12030210620870514,0.12162162162162163,17.32350329405354,-0.12030210620870514,-0.12162162162162163,-17.32350329405354,67.51388888888889,65.0,9722,85.34722222222223,83.0,12290,75.70833333333333,74.0,10902,0.0893260825210757,0.0897222932106653,12.862955883034912,Crawfordsville-TP1-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_15,0.11692784262976635,0.11407312925170068,16.837609338686356,-0.11692784262976635,-0.11407312925170068,-16.837609338686356,66.52083333333333,67.0,9579,83.40972222222223,83.0,12011,76.47916666666667,76.5,11013,0.0788613169928641,0.0754098360655737,11.356029646972436,Crawfordsville-TP1-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_16,0.1347021416429597,0.12345679012345678,19.26240625494324,-0.1347021416429597,-0.12345679012345678,-19.26240625494324,67.09722222222223,68.0,9662,86.66666666666667,88.0,12480,75.54861111111111,76.0,10879,0.1028589154222947,0.0989034828225456,14.81168382081044,Crawfordsville-TP1-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_17,0.13786542440345784,0.1282051282051282,19.85262111409793,-0.13786542440345784,-0.1282051282051282,-19.85262111409793,68.84027777777777,70.0,9913,89.66666666666667,91.0,12912,78.13888888888889,79.0,11252,0.1022072241865184,0.0962977273525589,14.717840282858656,Crawfordsville-TP1-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_18,0.12475194741371275,0.11949685534591195,17.964280427574636,-0.12475194741371275,-0.11949685534591195,-17.964280427574636,70.14583333333333,71.0,10101,89.34722222222223,91.0,12866,78.3125,79.0,11277,0.0943999129333758,0.0909560901633694,13.593587462406129,Crawfordsville-TP1-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_19,0.11697774342816672,0.10666666666666667,16.844795053656007,-0.11697774342816672,-0.10666666666666667,-16.844795053656007,64.86805555555556,67.0,9341,80.93055555555556,82.0,11654,72.56944444444444,74.0,10450,0.0843631819674967,0.0794667434287462,12.148298203319529,Crawfordsville-TP1-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_14_20,0.12777558448945936,0.1232876712328767,18.399684166482146,-0.12777558448945936,-0.1232876712328767,-18.399684166482146,66.15277777777777,67.0,9526,84.91666666666667,85.0,12228,74.15277777777777,74.0,10678,0.0970642177179496,0.0930627241711136,13.977247351384754,Crawfordsville-TP1-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_13,0.10752115561349208,0.09876543209876543,15.48304640834286,-0.10752115561349208,-0.09876543209876543,-15.48304640834286,74.36805555555556,76.0,10709,91.44444444444444,92.0,13168,80.875,82.0,11646,0.0840678407758444,0.0777777777777777,12.105769071721609,Crawfordsville-TP1-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_14,0.12673352839852872,0.12139226328939433,18.249628089388136,-0.12673352839852872,-0.12139226328939433,-18.249628089388136,72.56944444444444,73.0,10450,92.69444444444444,94.0,13348,79.22916666666667,79.0,11409,0.1023482190596648,0.0967815876389626,14.738143544591733,Crawfordsville-TP1-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_15,0.1215427149020849,0.12345679012345678,17.502150945900226,-0.1215427149020849,-0.12345679012345678,-17.502150945900226,73.02777777777777,72.0,10516,92.46527777777776,92.0,13315,79.875,80.0,11502,0.0967836647415404,0.0966877543619293,13.936847722781826,Crawfordsville-TP1-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_16,0.13295671283036434,0.1111111111111111,18.74689650908137,-0.13295671283036434,-0.1111111111111111,-18.74689650908137,61.73611111111112,64.5,8890,79.10416666666667,80.0,11391,71.125,73.0,10242,0.0966367672999721,0.0814332247557003,13.915694491195984,Crawfordsville-TP1-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_17,0.12998327462246956,0.1125,18.587608271013146,-0.12998327462246956,-0.1125,-18.587608271013146,67.05555555555556,69.0,9656,85.75694444444444,86.0,12349,76.52083333333333,77.0,11019,0.0936530277555835,0.0832051282051282,13.486035996804024,Crawfordsville-TP1-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_18,0.11371070532215878,0.1088888888888889,16.374341566390864,-0.11371070532215878,-0.1088888888888889,-16.374341566390864,66.01388888888889,67.0,9506,82.30555555555556,82.0,11852,74.27083333333333,74.0,10695,0.0813176541268539,0.0759493670886076,11.70974219426697,Crawfordsville-TP1-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_15_20,0.09224102515676381,0.08982035928143713,13.282707622573989,-0.09224102515676381,-0.08982035928143713,-13.282707622573989,73.79861111111111,74.0,10627,88.29166666666667,88.0,12714,80.07638888888889,80.0,11531,0.0700239391152386,0.0699088145896656,10.08344723259436,Crawfordsville-TP1-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP1,4351
Crawfordsville-TP1-4351_16_13,0.12984232225071113,0.12381989832970225,18.6972944041024,-0.12984232225071113,-0.12381989832970225,-18.6972944041024,68.60416666666667,70.0,9879,88.22916666666667,89.0,12705,76.90277777777777,77.0,11074,0.0981528452014685,0.0957149065623642,14.134009709011472,Crawfordsville-TP1-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP1,4351
