file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Crawfordsville-TP6-4351_10_13,-0.0674766216731882,-0.05723905723905724,-9.716633520939101,0.0674766216731882,0.05723905723905724,9.716633520939101,125.90277777777776,139.5,18130,111.79861111111111,125.0,16099,97.65277777777776,107.5,14062,-0.0059291181400903,0.0007680491551459,-0.8537930121730045,Crawfordsville-TP6-4351,10,13,28500.0,19.18,176.76,57.0,,,,,,,,,,,17.54,230.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_14,-0.07304964551942672,-0.06463878326996197,-10.519148954797448,0.07304964551942672,0.06463878326996197,10.519148954797448,124.83333333333331,136.0,17976,109.09027777777776,120.0,15709,95.20138888888889,104.5,13709,-0.0074687108289197,-0.0041702142447568,-1.0754943593644417,Crawfordsville-TP6-4351,10,14,,,,,,,,,,,,,,,,,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_15,-0.059743149711904565,-0.060552140623315,-8.603013558514258,0.059743149711904565,0.060552140623315,8.603013558514258,129.44444444444446,142.5,18640,114.96527777777776,128.0,16555,99.23611111111111,111.0,14290,0.0031473586803933,0.001869263370474,0.4532196499766447,Crawfordsville-TP6-4351,10,15,27500.0,18.19,168.98,55.0,,,,,,,,,,,0.0,229.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_16,-0.06510101885223701,-0.05970149253731343,-9.37454671472213,0.06510101885223701,0.05970149253731343,9.37454671472213,125.75,140.0,18108,111.20138888888889,123.5,16013,97.56944444444444,107.0,14050,-0.0043346881196987,-0.0017828937541513,-0.6241950892366132,Crawfordsville-TP6-4351,10,16,29500.0,16.35,146.21,59.0,,,,,,,,,,,3.39,250.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_17,-0.0815614190425513,-0.06939666776345309,-11.744844342127388,0.0815614190425513,0.06939666776345309,11.744844342127388,120.47916666666669,136.5,17349,105.04166666666669,120.0,15126,91.72916666666669,104.0,13209,-0.0149251938901811,-0.0072255693268317,-2.149227920186085,Crawfordsville-TP6-4351,10,17,30000.0,19.63,173.06,60.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_18,-0.06326990898059792,-0.05926099351337952,-9.1108668932061,0.06326990898059792,0.05926099351337952,9.1108668932061,129.83333333333334,139.0,18696,115.11111111111111,124.0,16576,99.88194444444444,107.0,14383,0.0002247416196478,0.0,0.0323627932292928,Crawfordsville-TP6-4351,10,18,33500.0,11.28,112.14,67.0,,,,,,,,,,,0.0,201.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_19,-0.08064779669367615,-0.07154346713460555,-11.613282723889366,0.08064779669367615,0.07154346713460555,11.613282723889366,124.3125,135.5,17901,107.38194444444444,117.5,15463,92.19444444444444,99.0,13276,-0.0078259520093483,-0.0023597004206422,-1.126937089346159,Crawfordsville-TP6-4351,10,19,,,,,,,,,,,,,,,,,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_10_20,-0.06326542192582946,-0.060240963855421686,-9.110220757319441,0.06326542192582946,0.060240963855421686,9.110220757319441,127.18055555555556,140.5,18314,112.59027777777776,125.0,16213,98.42361111111111,109.0,14173,-0.0020669997598543,-0.0015509244230921,-0.2976479654190214,Crawfordsville-TP6-4351,10,20,28500.0,15.59,142.69,57.0,,,,,,,,,,,1.75,261.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_13,-0.07245679340471195,-0.06197910816578681,-10.433778250278522,0.07245679340471195,0.06197910816578681,10.433778250278522,126.00694444444444,145.5,18145,110.61111111111111,128.0,15928,96.27083333333331,112.0,13863,-0.0080991658947543,0.0,-1.1662798888446289,Crawfordsville-TP6-4351,11,13,27000.0,20.58,186.2,54.0,,,,,,,,,,,0.0,236.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_14,-0.05920216956281773,-0.057904897378581593,-8.525112417045753,0.05920216956281773,0.057904897378581593,8.525112417045753,129.86111111111111,140.5,18700,115.74305555555556,125.5,16667,101.46527777777776,109.0,14611,-0.0002443913185052,0.0,-0.0351923498647531,Crawfordsville-TP6-4351,11,14,28000.0,19.81,180.9,56.0,,,,,,,,,,,0.0,230.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_15,-0.056199426547110916,-0.056052805280528056,-8.092717422783972,0.056199426547110916,0.056052805280528056,8.092717422783972,123.5625,138.0,17793,110.46527777777776,123.0,15907,96.04166666666669,106.0,13830,0.0036159133840274,0.0019960397933043,0.5206915272999522,Crawfordsville-TP6-4351,11,15,30000.0,15.76,145.08,60.0,,,,,,,,,,,6.67,209.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_16,-0.06037105307107313,-0.05791112708108756,-8.69343164223453,0.06037105307107313,0.05791112708108756,8.69343164223453,126.40277777777776,140.5,18202,112.34027777777776,124.5,16177,97.65972222222224,108.0,14063,0.0013199463875705,0.0,0.1900722798101593,Crawfordsville-TP6-4351,11,16,27000.0,21.41,195.96,54.0,,,,,,,,,,,7.41,229.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_17,-0.07812932173479076,-0.06930693069306931,-11.25062232980987,0.07812932173479076,0.06930693069306931,11.25062232980987,121.0625,138.5,17433,104.81944444444444,122.0,15094,91.41666666666669,105.0,13164,-0.0108532760018996,-0.0052173913043478,-1.5628717442735467,Crawfordsville-TP6-4351,11,17,26500.0,17.98,167.22,53.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_18,-0.0760897591835202,-0.055944055944055944,-10.95692532242691,0.0760897591835202,0.055944055944055944,10.95692532242691,119.83333333333331,131.5,17256,105.95138888888889,118.5,15257,92.86805555555556,104.0,13373,-0.0132291913492007,0.0022847328840198,-1.9050035542849144,Crawfordsville-TP6-4351,11,18,27500.0,16.71,148.2,55.0,,,,,,,,,,,0.0,245.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_19,-0.06326904248537328,-0.059233449477351915,-9.110742117893752,0.06326904248537328,0.059233449477351915,9.110742117893752,128.47222222222223,144.0,18500,113.86111111111111,127.0,16396,99.95138888888889,112.0,14393,-0.0042787084197321,-0.0016315992600577,-0.6161340124414346,Crawfordsville-TP6-4351,11,19,28000.0,18.02,163.8,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_11_20,-0.06522128468458449,-0.06521309791839475,-9.391864994580166,0.06522128468458449,0.06521309791839475,9.391864994580166,122.52083333333331,134.0,17643,108.08333333333331,118.0,15564,94.96527777777776,103.5,13675,-0.0058667669139929,-0.0048156078255559,-0.8448144356149887,Crawfordsville-TP6-4351,11,20,29000.0,16.63,149.41,58.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_12_13,-0.08311627498778242,-0.06723593570608496,-11.968743598240668,0.08311627498778242,0.06723593570608496,11.968743598240668,123.10416666666669,140.0,17727,106.875,122.0,15390,94.33333333333331,106.5,13584,-0.0197879817674706,-0.0053492932766725,-2.849469374515768,Crawfordsville-TP6-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP6,4351
Crawfordsville-TP6-4351_12_14,-0.06595713772538417,-0.0563508064516129,-9.49782783245532,0.06595713772538417,0.0563508064516129,9.49782783245532,130.07638888888889,139.5,18731,115.46527777777776,125.0,16627,100.52777777777776,107.5,14476,-0.0031786279184829,0.0029586057789098,-0.4577224202615479,Crawfordsville-TP6-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP6,4351
