file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Lincoln-TP4-hybrids_10_10,1157.555,1136.5,231511,901.485,888.5,180297,653.665,644.0,130733,0.0008434497902149234,-0.0016535322577329447,0.16868995804298467,-0.12346300740504558,-0.1238314938732023,-24.692601481009117,0.12346300740504558,0.1238314938732023,24.692601481009117,0.35818459214010845,0.3590899679641937,71.63691842802169,0.4613591455504785,0.4621597420271113,92.27182911009571,0.5371979910746626,0.5385488938618068,107.43959821493252,0.10487163527955415,0.10678395388874845,20.97432705591083,1950.59,1930.0,390118,515.265,507.0,103053,2416.32,2398.5,483264
Lincoln-TP4-hybrids_10_11,1318.695,1339.5,263739,995.095,990.5,199019,745.24,749.5,149048,-0.015432459192667542,-0.020395911496134567,-3.0864918385335085,-0.13926670203545055,-0.14471268245406,-27.85334040709011,0.13926670203545055,0.14471268245406,27.85334040709011,0.3290755181203216,0.315256517041564,65.81510362406432,0.4480393217498807,0.438463856816583,89.60786434997614,0.4935460073365993,0.47283704206391874,98.70920146731986,0.10301704039989536,0.10261048536358856,20.603408079979072,2084.68,2065.0,416936,596.205,592.0,119241,2575.845,2526.0,515169
Lincoln-TP4-hybrids_10_12,1446.480198019802,1441.0,292189,1044.59900990099,1033.0,211009,747.6534653465346,740.5,151026,-0.02357437367875643,-0.02628351003530978,-4.762023483108798,-0.1635053535770079,-0.16539923387637684,-33.028081422555594,0.1635053535770079,0.16539923387637684,33.028081422555594,0.33260852522952217,0.3296942717801974,67.18692209636347,0.47017081746855927,0.4687279096160154,94.97450512864897,0.4988513406811747,0.4944795015445835,100.76797081759729,0.10811177780993267,0.1097436454056531,21.8385791176064,2289.262376237624,2301.5,462431,575.3316831683169,567.5,116217,2856.6237623762377,2879.5,577038
Lincoln-TP4-hybrids_10_13,1388.0424528301887,1416.5,294265,973.5188679245283,989.5,206386,696.2028301886793,708.5,147595,-0.032977555941459596,-0.03504203835153087,-6.991241859589434,-0.17715861017418227,-0.1766939958037374,-37.55762535692664,0.17715861017418227,0.1766939958037374,37.55762535692664,0.3287565224022592,0.3206087300145659,69.69638274927895,0.47765826285705687,0.4710878822603246,101.26355172569606,0.49307243783009247,0.48085593990371944,104.5313568199796,0.11150494653685354,0.11336191104289085,23.63904866581295,2170.5990566037735,2185.5,460167,533.4858490566038,543.0,113099,2721.117924528302,2756.0,576877
Lincoln-TP4-hybrids_10_14,1303.79,1252.5,260758,952.945,929.0,190589,706.86,686.5,141372,-0.024472740542497703,-0.02568498256336666,-4.89454810849954,-0.15562883711577466,-0.15442282611485394,-31.125767423154933,0.15562883711577466,0.15442282611485394,31.125767423154933,0.39506730373702714,0.39414860535967927,79.01346074740543,0.5185667408838615,0.520374362880075,103.71334817677229,0.592528448471296,0.5911498237425623,118.5056896942592,0.13776820192622696,0.1387620328498404,27.55364038524539,2242.005,2184.0,448401,555.875,534.0,111175,2965.52,2904.0,593104
Lincoln-TP4-hybrids_10_15,1521.65,1546.5,304330,1098.75,1117.0,219750,786.47,799.5,157294,-0.02223226486432168,-0.02800042982640337,-4.446452972864336,-0.16164407783763476,-0.16365135833530747,-32.32881556752695,0.16164407783763476,0.16365135833530747,32.32881556752695,0.3556029079833396,0.34244319472194307,71.12058159666792,0.4888752250034614,0.4789785764850242,97.77504500069229,0.5333432810893127,0.51360954715035,106.66865621786255,0.12270705376915185,0.12195233643136213,24.54141075383037,2451.065,2470.0,490213,611.545,624.0,122309,3142.495,3178.5,628499
Lincoln-TP4-hybrids_10_16,1175.7339901477833,1215.0,238674,932.4039408866995,955.0,189278,673.2463054187192,694.0,136669,0.01690715422946937,-0.00473634354278497,3.4321523085822823,-0.10691608860010945,-0.12583412774070543,-21.70396598582222,0.10691608860010945,0.12583412774070543,21.70396598582222,0.39292867596042863,0.36300268096514743,79.76452121996701,0.4817226012755549,0.46822541966426856,97.78968805893764,0.589307105295103,0.5444310414153599,119.62934237490592,0.11865947428528124,0.11938114154296467,24.087873279912092,2048.783251231527,2068.0,415903,546.6847290640394,558.0,110977,2607.1231527093596,2606.0,529246
Lincoln-TP4-hybrids_10_17,1265.2669902912621,1314.0,260645,1020.1844660194175,1053.5,210158,731.3786407766991,759.0,150664,0.017338495162330745,0.011793659345938911,3.571730003440133,-0.10407412347765983,-0.1037582802748263,-21.439269436397925,0.10407412347765983,0.1037582802748263,21.439269436397925,0.38972375446038077,0.37143444441983997,80.28309341883843,0.4752064697793017,0.4610989214736825,97.89253277453615,0.5845082126939928,0.5570785314769584,120.40869181496251,0.11797901722165333,0.12106214300886259,24.303677547660584,2213.635922330097,2225.0,456009,584.3252427184466,603.5,120371,2815.9466019417478,2857.5,580085
Lincoln-TP4-hybrids_10_18,1289.171568627451,1290.5,262991,1024.4607843137255,1036.0,208990,745.6617647058823,743.0,152115,0.0065415650449745805,0.003986049818671475,1.3344792691748144,-0.113771691980252,-0.11466796693091981,-23.209425163971407,0.113771691980252,0.11466796693091981,23.209425163971407,0.3935468259585921,0.3826577405553934,80.28355249555278,0.48549425591782586,0.4779054045470137,99.04082820723647,0.5902457819680575,0.5739184287357338,120.41013952148374,0.1271612024321616,0.12900139271561417,25.940885296160967,2247.2303921568628,2253.0,458435,602.1078431372549,605.5,122830,2909.3039215686276,2929.5,593498
Lincoln-TP4-hybrids_10_19,1203.2156862745098,1182.0,245456,955.3872549019608,944.0,194899,702.0833333333334,692.0,143225,0.004094238742271141,0.002774613737180582,0.8352247034233129,-0.11350273014706347,-0.11571039173145928,-23.15455695000095,0.11350273014706347,0.11571039173145928,23.15455695000095,0.4281232066698693,0.42277883419909634,87.33713416065333,0.5167176960976994,0.5157234767087696,105.41041000393068,0.6421048717227478,0.6340801729651262,130.98939383144054,0.13672862454011167,0.1372400341731062,27.89263940618278,2247.6911764705883,2228.5,458529,573.1078431372549,556.0,116914,2964.4460784313724,2904.0,604747
