file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Lincoln-TP4-hybrids_10_10,1157.555,1136.5,231511,901.485,888.5,180297,653.665,644.0,130733,0.0008434497902149,-0.0016535322577329,0.1686899580429846,-0.1234630074050455,-0.1238314938732023,-24.69260148100912,0.1234630074050455,0.1238314938732023,24.69260148100912,0.3581845921401084,0.3590899679641937,71.63691842802169,0.4613591455504785,0.4621597420271113,92.27182911009572,0.5371979910746626,0.5385488938618068,107.43959821493252,0.1048716352795541,0.1067839538887484,20.97432705591083,1950.59,1930.0,390118,515.265,507.0,103053,2416.32,2398.5,483264,Lincoln-TP4-hybrids,10,10,hybrids,,2.94,27.16,,58.0,1320.57,59.0,1346.07,3.81,64.38,11.68,4.46,1.63,1.3,,195.0,PHB47 X 3IIH6
Lincoln-TP4-hybrids_10_11,1318.695,1339.5,263739,995.095,990.5,199019,745.24,749.5,149048,-0.0154324591926675,-0.0203959114961345,-3.0864918385335085,-0.1392667020354505,-0.14471268245406,-27.85334040709011,0.1392667020354505,0.14471268245406,27.85334040709011,0.3290755181203216,0.315256517041564,65.81510362406432,0.4480393217498807,0.438463856816583,89.60786434997614,0.4935460073365993,0.4728370420639187,98.70920146731986,0.1030170403998953,0.1026104853635885,20.603408079979072,2084.68,2065.0,416936,596.205,592.0,119241,2575.845,2526.0,515169,Lincoln-TP4-hybrids,10,11,hybrids,,3.21,29.65,,58.0,1320.57,59.0,1346.07,4.62,66.24,10.17,3.83,1.52,1.23,,172.0,PHP02 X PHB47
Lincoln-TP4-hybrids_10_12,1446.480198019802,1441.0,292189,1044.59900990099,1033.0,211009,747.6534653465346,740.5,151026,-0.0235743736787564,-0.0262835100353097,-4.762023483108798,-0.1635053535770079,-0.1653992338763768,-33.028081422555594,0.1635053535770079,0.1653992338763768,33.028081422555594,0.3326085252295221,0.3296942717801974,67.18692209636347,0.4701708174685592,0.4687279096160154,94.97450512864896,0.4988513406811747,0.4944795015445835,100.76797081759727,0.1081117778099326,0.1097436454056531,21.8385791176064,2289.262376237624,2301.5,462431,575.3316831683169,567.5,116217,2856.6237623762377,2879.5,577038,Lincoln-TP4-hybrids,10,12,hybrids,,4.76,43.87,,57.0,1295.5,64.0,1479.48,4.86,70.0,10.47,4.21,0.9,1.02,,210.0,F42 X OH43
Lincoln-TP4-hybrids_10_13,1388.0424528301887,1416.5,294265,973.5188679245284,989.5,206386,696.2028301886793,708.5,147595,-0.0329775559414595,-0.0350420383515308,-6.991241859589434,-0.1771586101741822,-0.1766939958037374,-37.55762535692664,0.1771586101741822,0.1766939958037374,37.55762535692664,0.3287565224022592,0.3206087300145659,69.69638274927895,0.4776582628570568,0.4710878822603246,101.26355172569606,0.4930724378300924,0.4808559399037194,104.5313568199796,0.1115049465368535,0.1133619110428908,23.63904866581295,2170.599056603773,2185.5,460167,533.4858490566038,543.0,113099,2721.117924528302,2756.0,576877,Lincoln-TP4-hybrids,10,13,hybrids,,8.51,78.16,,54.0,1209.83,56.0,1268.08,5.12,66.27,12.47,4.12,1.42,1.29,,160.0,PHJ40 X LH82
Lincoln-TP4-hybrids_10_14,1303.79,1252.5,260758,952.945,929.0,190589,706.86,686.5,141372,-0.0244727405424977,-0.0256849825633666,-4.89454810849954,-0.1556288371157746,-0.1544228261148539,-31.125767423154933,0.1556288371157746,0.1544228261148539,31.125767423154933,0.3950673037370271,0.3941486053596792,79.01346074740543,0.5185667408838615,0.520374362880075,103.71334817677229,0.592528448471296,0.5911498237425623,118.5056896942592,0.1377682019262269,0.1387620328498404,27.55364038524539,2242.005,2184.0,448401,555.875,534.0,111175,2965.52,2904.0,593104,Lincoln-TP4-hybrids,10,14,hybrids,,,,,,,,,,,,,,,,,
Lincoln-TP4-hybrids_10_15,1521.65,1546.5,304330,1098.75,1117.0,219750,786.47,799.5,157294,-0.0222322648643216,-0.0280004298264033,-4.446452972864336,-0.1616440778376347,-0.1636513583353074,-32.32881556752695,0.1616440778376347,0.1636513583353074,32.32881556752695,0.3556029079833396,0.342443194721943,71.12058159666792,0.4888752250034614,0.4789785764850242,97.77504500069227,0.5333432810893127,0.51360954715035,106.66865621786256,0.1227070537691518,0.1219523364313621,24.54141075383037,2451.065,2470.0,490213,611.545,624.0,122309,3142.495,3178.5,628499,Lincoln-TP4-hybrids,10,15,hybrids,,7.52,69.07,,63.0,1451.51,63.0,1451.51,5.25,71.94,9.06,4.51,0.71,0.98,,204.0,PHW52 X PHZ51
Lincoln-TP4-hybrids_10_16,1175.7339901477833,1215.0,238674,932.4039408866996,955.0,189278,673.2463054187192,694.0,136669,0.0169071542294693,-0.0047363435427849,3.4321523085822823,-0.1069160886001094,-0.1258341277407054,-21.70396598582222,0.1069160886001094,0.1258341277407054,21.70396598582222,0.3929286759604286,0.3630026809651474,79.76452121996701,0.4817226012755549,0.4682254196642685,97.78968805893764,0.589307105295103,0.5444310414153599,119.62934237490592,0.1186594742852812,0.1193811415429646,24.08787327991209,2048.783251231527,2068.0,415903,546.6847290640394,558.0,110977,2607.12315270936,2606.0,529246,Lincoln-TP4-hybrids,10,16,hybrids,,3.9,35.9,,58.0,1320.57,60.0,1370.73,4.34,65.51,11.6,3.97,1.56,1.22,,150.0,PHP02 X PHK56
Lincoln-TP4-hybrids_10_17,1265.266990291262,1314.0,260645,1020.1844660194176,1053.5,210158,731.3786407766991,759.0,150664,0.0173384951623307,0.0117936593459389,3.571730003440133,-0.1040741234776598,-0.1037582802748263,-21.439269436397925,0.1040741234776598,0.1037582802748263,21.439269436397925,0.3897237544603807,0.3714344444198399,80.28309341883843,0.4752064697793017,0.4610989214736825,97.89253277453616,0.5845082126939928,0.5570785314769584,120.40869181496252,0.1179790172216533,0.1210621430088625,24.303677547660584,2213.635922330097,2225.0,456009,584.3252427184466,603.5,120371,2815.946601941748,2857.5,580085,Lincoln-TP4-hybrids,10,17,hybrids,,3.15,28.73,,63.0,1451.51,68.0,1570.26,4.72,66.4,9.4,3.79,1.64,1.03,,180.0,B37 X MO17
Lincoln-TP4-hybrids_10_18,1289.171568627451,1290.5,262991,1024.4607843137255,1036.0,208990,745.6617647058823,743.0,152115,0.0065415650449745,0.0039860498186714,1.3344792691748144,-0.113771691980252,-0.1146679669309198,-23.209425163971407,0.113771691980252,0.1146679669309198,23.209425163971407,0.3935468259585921,0.3826577405553934,80.28355249555278,0.4854942559178258,0.4779054045470137,99.04082820723649,0.5902457819680575,0.5739184287357338,120.41013952148374,0.1271612024321616,0.1290013927156141,25.940885296160967,2247.2303921568628,2253.0,458435,602.1078431372549,605.5,122830,2909.303921568628,2929.5,593498,Lincoln-TP4-hybrids,10,18,hybrids,,6.59,59.0,,58.0,1320.57,63.0,1451.51,4.71,65.52,13.56,4.54,1.36,1.05,,187.0,LH198 X PHZ51
Lincoln-TP4-hybrids_10_19,1203.2156862745098,1182.0,245456,955.3872549019608,944.0,194899,702.0833333333334,692.0,143225,0.0040942387422711,0.0027746137371805,0.8352247034233129,-0.1135027301470634,-0.1157103917314592,-23.15455695000095,0.1135027301470634,0.1157103917314592,23.15455695000095,0.4281232066698693,0.4227788341990963,87.33713416065333,0.5167176960976994,0.5157234767087696,105.41041000393068,0.6421048717227478,0.6340801729651262,130.98939383144054,0.1367286245401116,0.1372400341731062,27.89263940618278,2247.6911764705883,2228.5,458529,573.1078431372549,556.0,116914,2964.4460784313724,2904.0,604747,Lincoln-TP4-hybrids,10,19,hybrids,,12.27,112.43,,59.0,1346.07,60.0,1370.73,4.08,67.66,8.55,3.96,1.54,1.32,,170.0,PIONEER P0589 AMXT
