file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Lincoln-TP5-hybrids_10_10,815.35,806.0,163070,674.895,663.0,134979,531.99,526.5,106398,0.0045200094440346,-0.0025875455900358,0.904001888806925,-0.0920178237192387,-0.0996651080736612,-18.403564743847745,0.0920178237192387,0.0996651080736612,18.403564743847745,0.314514636002506,0.3017347199708459,62.90292720050122,0.3955856655836735,0.3887032438277201,79.11713311673469,0.4716630540348092,0.4524959132677377,94.33261080696184,0.1168949183648765,0.1177373341754509,23.37898367297531,1206.87,1179.0,241374,476.89,473.0,95378,1530.59,1497.5,306118,Lincoln-TP5-hybrids,10,10,hybrids,,2.94,27.16,,58.0,1320.57,59.0,1346.07,3.81,64.38,11.68,4.46,1.63,1.3,,195.0,PHB47 X 3IIH6
Lincoln-TP5-hybrids_10_11,905.745,891.5,181149,730.245,724.5,146049,583.035,578.0,116607,-0.0071479491802193,-0.0109988196867101,-1.429589836043862,-0.1052924470696014,-0.1097125718174767,-21.05848941392028,0.1052924470696014,0.1097125718174767,21.05848941392028,0.2852803534344462,0.2722879443039351,57.05607068688925,0.3794926515669685,0.3752719869688878,75.8985303133937,0.4278301934348211,0.4083418269161457,85.56603868696423,0.112452106592549,0.1130409014597625,22.49042131850981,1278.33,1273.0,255666,511.555,510.0,102311,1605.015,1589.0,321003,Lincoln-TP5-hybrids,10,11,hybrids,,3.21,29.65,,58.0,1320.57,59.0,1346.07,4.62,66.24,10.17,3.83,1.52,1.23,,172.0,PHP02 X PHB47
Lincoln-TP5-hybrids_10_12,1015.0445544554456,1004.0,205039,764.6980198019802,748.5,154469,584.0940594059406,569.5,117987,-0.0215617147884669,-0.0217398569055917,-4.355466387270317,-0.1428795188911754,-0.1413373430370677,-28.861662816017432,0.1428795188911754,0.1413373430370677,28.861662816017432,0.2754135010175024,0.2680986116751651,55.633527205535486,0.4019320562315949,0.3956236712984294,81.19027535878217,0.4130388365666622,0.4020672347986886,83.43384498646577,0.1133882246272512,0.114731743198782,22.904421374704757,1396.3069306930693,1392.0,282054,513.1039603960396,514.0,103647,1758.1930693069307,1774.5,355155,Lincoln-TP5-hybrids,10,12,hybrids,,4.76,43.87,,57.0,1295.5,64.0,1479.48,4.86,70.0,10.47,4.21,0.9,1.02,,210.0,F42 X OH43
Lincoln-TP5-hybrids_10_13,955.6603773584906,951.0,202600,732.0188679245283,732.0,155188,561.9716981132076,560.0,119138,-0.0163024683548032,-0.0179422417029839,-3.4561232912182924,-0.1330843886258816,-0.1333744617043239,-28.213890388686902,0.1330843886258816,0.1333744617043239,28.213890388686902,0.2767876472715972,0.2655909172099536,58.67898122157861,0.3950932135332898,0.3880375955996666,83.75976126905744,0.4150961263937521,0.3983093904870058,88.00037879547546,0.1153674522710804,0.1146958680443123,24.457899881469046,1314.6084905660375,1310.5,278697,489.2311320754717,485.5,103717,1659.8584905660375,1651.0,351890,Lincoln-TP5-hybrids,10,13,hybrids,,8.51,78.16,,54.0,1209.83,56.0,1268.08,5.12,66.27,12.47,4.12,1.42,1.29,,160.0,PHJ40 X LH82
Lincoln-TP5-hybrids_10_14,999.48,993.5,199896,747.97,744.5,149594,563.495,557.0,112699,-0.0210861621651419,-0.0219842314281678,-4.217232433028384,-0.1478007240329146,-0.1439391133661716,-29.560144806582933,0.1478007240329146,0.1439391133661716,29.560144806582933,0.3298252541966477,0.3188413785830949,65.96505083932955,0.4543399534481879,0.4436993645277738,90.8679906896376,0.4946455082870446,0.478179244124395,98.92910165740892,0.1386864896976587,0.1391221560394492,27.73729793953175,1463.98,1456.0,292796,493.75,492.0,98750,1937.685,1933.5,387537,Lincoln-TP5-hybrids,10,14,hybrids,,,,,,,,,,,,,,,,,
Lincoln-TP5-hybrids_10_15,1102.345,1146.0,220469,824.65,860.0,164930,610.96,629.0,122192,-0.0167082693395943,-0.0191215890453679,-3.341653867918876,-0.1452051553411774,-0.1442914894781989,-29.041031068235487,0.1452051553411774,0.1442914894781989,29.041031068235487,0.3053733439643125,0.2890788038946544,61.0746687928625,0.4311160023369595,0.4221233396668539,86.2232004673919,0.4579797250966455,0.4335593599616517,91.59594501932912,0.1255334144994138,0.1236632796401712,25.10668289988276,1572.105,1620.0,314421,527.5,538.5,105500,2025.255,2075.5,405051,Lincoln-TP5-hybrids,10,15,hybrids,,7.52,69.07,,63.0,1451.51,63.0,1451.51,5.25,71.94,9.06,4.51,0.71,0.98,,204.0,PHW52 X PHZ51
Lincoln-TP5-hybrids_10_16,832.8571428571429,822.0,169070,678.8669950738916,676.0,137810,542.9113300492611,540.0,110211,-0.0008712531972519,-0.0077177508269018,-0.1768643990421379,-0.0958432796574836,-0.1037577117218171,-19.456185770469183,0.0958432796574836,0.1037577117218171,19.456185770469183,0.3327427995692075,0.3081269013472403,67.54678831254913,0.4160423332860293,0.3969230769230769,84.45659365706395,0.4989955976282634,0.4620899413426027,101.29610631853748,0.1185471931395346,0.1190742814483016,24.065080207325536,1254.320197044335,1227.0,254627,481.5418719211823,477.0,97753,1594.6945812807885,1559.0,323723,Lincoln-TP5-hybrids,10,16,hybrids,,3.9,35.9,,58.0,1320.57,60.0,1370.73,4.34,65.51,11.6,3.97,1.56,1.22,,150.0,PHP02 X PHK56
Lincoln-TP5-hybrids_10_17,962.747572815534,965.0,198326,780.0,775.5,160680,597.8106796116505,584.0,123149,0.003015444799379,-0.0020815585179983,0.6211816286720921,-0.1032478747024289,-0.10397880910407,-21.26906218870036,0.1032478747024289,0.10397880910407,21.26906218870036,0.3154325465780221,0.3015731639786045,64.97910459507257,0.4056077185556141,0.3988734620510119,83.55519002245651,0.4730573621649204,0.4522731123988098,97.4498166059736,0.1171838435669165,0.1161380001910649,24.13987177478482,1432.373786407767,1416.0,295069,528.9126213592233,521.0,108956,1816.373786407767,1784.0,374173,Lincoln-TP5-hybrids,10,17,hybrids,,3.15,28.73,,63.0,1451.51,68.0,1570.26,4.72,66.4,9.4,3.79,1.64,1.03,,180.0,B37 X MO17
Lincoln-TP5-hybrids_10_18,1002.2647058823528,971.0,204462,785.2598039215686,762.0,160193,608.9460784313726,590.0,124225,-0.0104610405393848,-0.0135384464999205,-2.134052270034519,-0.1213141044352335,-0.1264580331977072,-24.74807730478764,0.1213141044352335,0.1264580331977072,24.74807730478764,0.3009216851754444,0.2923573316102951,61.38802377579066,0.4072627673185913,0.401574297354301,83.08160453299263,0.4512947135608014,0.4384664383665463,92.06412156640349,0.1111772470625276,0.1120275831409158,22.680158400755637,1452.8970588235295,1426.5,296391,525.3823529411765,516.0,107178,1821.563725490196,1779.5,371599,Lincoln-TP5-hybrids,10,18,hybrids,,6.59,59.0,,58.0,1320.57,63.0,1451.51,4.71,65.52,13.56,4.54,1.36,1.05,,187.0,LH198 X PHZ51
Lincoln-TP5-hybrids_10_19,989.5392156862744,958.5,201866,783.6764705882352,769.0,159870,587.6372549019608,571.5,119878,3.952964410988218e-05,-0.0014281633818908,0.0080640473984159,-0.1149539508751801,-0.1166200971920897,-23.45060597853676,0.1149539508751801,0.1166200971920897,23.45060597853676,0.3425245183842246,0.3396218798130535,69.87500175038183,0.440015713971824,0.4368490005509844,89.76320565025209,0.5136930688594574,0.5093401676857174,104.79338604732932,0.1331832801908807,0.1314087539288525,27.169389158939666,1511.1960784313726,1493.5,308284,510.88235294117646,493.5,104220,1980.5343137254904,1955.5,404029,Lincoln-TP5-hybrids,10,19,hybrids,,12.27,112.43,,59.0,1346.07,60.0,1370.73,4.08,67.66,8.55,3.96,1.54,1.32,,170.0,PIONEER P0589 AMXT
Lincoln-TP5-hybrids_10_2,823.4509803921569,832.0,167984,694.2450980392157,707.0,141626,519.6372549019608,531.5,106006,0.0205452999649912,0.0176734619595517,4.191241192858215,-0.0815532972467487,-0.080099509779754,-16.63687263833674,0.0815532972467487,0.080099509779754,16.63687263833674,0.4156118183159618,0.4052041396249061,84.78481093645621,0.4815200341204768,0.4731583710228331,98.23008696057728,0.6232987387533377,0.6076991143767885,127.1529427056809,0.1436013807834578,0.143568288662244,29.2946816798254,1461.049019607843,1468.5,298054,448.5637254901961,454.5,91507,1952.3676470588236,1964.0,398283,Lincoln-TP5-hybrids,10,2,hybrids,,11.14,102.31,,57.0,1295.5,56.0,1268.08,4.59,69.36,8.1,3.27,0.78,1.05,,188.0,HOEGEMEYER 7089 AMXT
Lincoln-TP5-hybrids_10_20,881.4527363184079,874.0,177172,725.2985074626865,718.0,145785,557.820895522388,556.0,112122,0.0087192900455052,0.0017953321364452,1.7525772991465498,-0.093082782940412,-0.1039310716208939,-18.709639371022817,0.093082782940412,0.1039310716208939,18.709639371022817,0.3355824781528351,0.3109583501819652,67.45207810871986,0.4170838106274518,0.4014669926650366,83.83384593611783,0.5032708796707484,0.4663432383262583,101.15744681382044,0.126214575716935,0.1183166609175577,25.36912971910393,1345.7761194029852,1335.0,270501,489.29353233830847,489.0,98348,1739.2189054726368,1702.0,349583,Lincoln-TP5-hybrids,10,20,hybrids,,5.67,52.14,,62.0,1422.27,66.0,1522.76,4.65,71.32,9.43,3.72,1.81,1.23,,176.0,B14A X MO17
Lincoln-TP5-hybrids_10_21,1020.97,963.5,204194,779.915,734.0,155983,574.455,529.0,114891,-0.0088805329878488,-0.0110766369065369,-1.776106597569771,-0.1354669585576559,-0.1344126740945738,-27.093391711531176,0.1354669585576559,0.1344126740945738,27.093391711531176,0.303119448256602,0.296367573787794,60.6238896513204,0.4206234498133149,0.4139655060059353,84.12468996266298,0.4545933079107638,0.4444579920322541,90.91866158215277,0.1150095334867993,0.114807240881568,23.001906697359864,1481.225,1437.0,296245,493.325,463.5,98665,1872.22,1817.0,374444,Lincoln-TP5-hybrids,10,21,hybrids,,7.19,66.04,,58.0,1320.57,64.0,1479.48,4.82,69.99,7.85,3.48,0.82,0.94,,168.0,PHW52 X PHN82
Lincoln-TP5-hybrids_10_22,918.6666666666666,866.5,192920,749.8333333333334,719.5,157465,590.3285714285714,564.5,123969,-0.000401156855197,-0.003460364596222,-0.0842429395913718,-0.0990886578517179,-0.1067537527552383,-20.808618148860774,0.0990886578517179,0.1067537527552383,20.808618148860774,0.3232053735811515,0.3143243465919025,67.87312845204183,0.4096058524821858,0.4040387849381481,86.01722902125903,0.4847107701729701,0.4714043145176145,101.78926173632372,0.1221817916237274,0.1239104405765486,25.658176240982755,1373.2761904761903,1340.0,288388,522.4285714285714,509.5,109710,1758.7619047619048,1726.0,369340,Lincoln-TP5-hybrids,10,22,hybrids,,5.31,48.6,,61.0,1395.88,62.0,1422.27,5.27,68.6,9.66,4.02,2.38,1.25,,175.0,PHB47 X LH185
Lincoln-TP5-hybrids_10_23,831.1194029850747,791.0,167055,715.6716417910447,698.0,143850,566.5074626865671,541.0,113868,0.0157853551986527,0.0116848850358085,3.172856394929201,-0.0709392173550164,-0.0720118782479584,-14.258782688358307,0.0709392173550164,0.0720118782479584,14.258782688358307,0.3662789587378771,0.3631732168850072,73.6220707063133,0.4269068901876438,0.4256112722751761,85.80828492771641,0.5493037819304831,0.5446607240312898,110.4100601680271,0.1323101992859534,0.1324103656372027,26.59435005647664,1340.9054726368158,1314.0,269522,527.7960199004975,508.0,106087,1750.8955223880596,1710.0,351930,Lincoln-TP5-hybrids,10,23,hybrids,,1.18,11.15,,59.0,1346.07,61.0,1395.88,5.12,67.09,12.07,4.66,1.29,1.15,,170.0,PHB47 X 3IIH6
Lincoln-TP5-hybrids_10_24,914.415,884.0,182883,713.495,692.0,142699,542.25,532.0,108450,-0.0063286516518691,-0.0105390205131631,-1.265730330373835,-0.1214950768776136,-0.1239740583237875,-24.29901537552272,0.1214950768776136,0.1239740583237875,24.29901537552272,0.3525168162714721,0.3483429051846725,70.50336325429443,0.4545864490643961,0.4470667423907785,90.91728981287922,0.5286689835822286,0.5224143257623434,105.73379671644572,0.1414979178255632,0.140884587439455,28.29958356511266,1389.5,1385.5,277900,476.58,467.5,95316,1849.515,1827.5,369903,Lincoln-TP5-hybrids,10,24,hybrids,,3.71,34.23,,64.0,1479.48,66.0,1522.76,3.56,72.7,6.87,3.78,1.64,1.13,,171.0,PIONEER 1311 AMXT
