file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Lincoln-TP1-hybrids_10_10,507.465,504.0,101493,680.705,679.5,136141,489.6,485.0,97920,0.161119192736008,0.1567911198775199,32.22383854720161,0.1564426214494071,0.1493166770458636,31.288524289881423,-0.1564426214494071,-0.1493166770458636,-31.288524289881423,0.7965535005558861,0.7958709753792697,159.31070011117723,0.7347046555117105,0.7334741268053877,146.9409311023421,1.194708115788102,1.193683489229542,238.94162315762043,0.3241301634771488,0.3243297493057839,64.82603269542976,2258.2,2261.5,451640,492.055,487.5,98411,4422.68,4426.0,884536,Lincoln-TP1-hybrids,10,10,hybrids,,2.94,27.16,,58.0,1320.57,59.0,1346.07,3.81,64.38,11.68,4.46,1.63,1.3,,195.0,PHB47 X 3IIH6
Lincoln-TP1-hybrids_10_11,570.685,560.0,114137,748.925,735.5,149785,537.68,530.0,107536,0.157693693462703,0.148477315142586,31.53873869254061,0.1478582155260058,0.1357106819236745,29.57164310520116,-0.1478582155260058,-0.1357106819236745,-29.57164310520116,0.7819192124264677,0.7808475816647674,156.38384248529354,0.7208775523536782,0.720479869821187,144.17551047073565,1.1727635008831885,1.1711557211069723,234.55270017663767,0.3168105950765185,0.3156994986782252,63.3621190153037,2374.245,2348.5,474849,513.15,512.0,102630,4574.95,4570.0,914990,Lincoln-TP1-hybrids,10,11,hybrids,,3.21,29.65,,58.0,1320.57,59.0,1346.07,4.62,66.24,10.17,3.83,1.52,1.23,,172.0,PHP02 X PHB47
Lincoln-TP1-hybrids_10_12,463.98514851485146,467.5,93725,691.3168316831683,698.5,139646,482.6980198019802,487.0,97505,0.1951501253992928,0.1902425607041424,39.42032533065716,0.2099841594153577,0.2002907655410998,42.41680020190227,-0.2099841594153577,-0.2002907655410998,-42.41680020190227,0.8297395354942555,0.8306690192001506,167.6073861698396,0.7550429386192515,0.7565919264430929,152.5186736010888,1.2444930992425447,1.2458833281483788,251.38760604699405,0.3382749337947907,0.3387782591171526,68.33153662654773,2437.1881188118814,2449.5,492312,490.5841584158416,489.5,99098,4931.599009900991,4938.5,996183,Lincoln-TP1-hybrids,10,12,hybrids,,4.76,43.87,,57.0,1295.5,64.0,1479.48,4.86,70.0,10.47,4.21,0.9,1.02,,210.0,F42 X OH43
Lincoln-TP1-hybrids_10_13,491.3537735849056,476.0,104167,697.6462264150944,686.0,147901,481.0047169811321,475.5,101973,0.1856027600056855,0.1838253666011889,39.34778512120533,0.1847625607774773,0.1821462659015108,39.16966288482519,-0.1847625607774773,-0.1821462659015108,-39.16966288482519,0.8107480233431461,0.8161568316171974,171.878580948747,0.7404994413776735,0.744929751414225,156.9858815720668,1.2160034566587474,1.2241206448209634,257.79273281165445,0.3214639377903969,0.3266702939909341,68.15035481156414,2395.1367924528304,2399.0,507769,479.5707547169811,475.0,101669,4668.066037735849,4704.0,989630,Lincoln-TP1-hybrids,10,13,hybrids,,8.51,78.16,,54.0,1209.83,56.0,1268.08,5.12,66.27,12.47,4.12,1.42,1.29,,160.0,PHJ40 X LH82
Lincoln-TP1-hybrids_10_14,461.15,419.0,92230,603.62,579.5,120724,450.915,429.5,90183,0.154194656200438,0.1510758216699609,30.8389312400876,0.1601403277870919,0.1532139577594123,32.028065557418394,-0.1601403277870919,-0.1532139577594123,-32.028065557418394,0.8018095418084825,0.8126043382014004,160.3619083616965,0.7444577832276434,0.7503655809072225,148.89155664552868,1.2025794634117322,1.218772923118825,240.51589268234645,0.3470132294920983,0.3554545143908778,69.40264589841966,1971.875,1944.0,394375,457.605,445.5,91521,4063.625,4049.5,812725,Lincoln-TP1-hybrids,10,14,hybrids,,,,,,,,,,,,,,,,,
Lincoln-TP1-hybrids_10_15,477.145,464.0,95429,645.415,641.0,129083,466.69,466.5,93338,0.1623978999969424,0.157578821002085,32.479579999388484,0.1623294998274847,0.1580468292599541,32.46589996549695,-0.1623294998274847,-0.1580468292599541,-32.46589996549695,0.8005722131677291,0.8029435654149122,160.11444263354582,0.7380066211742456,0.7383229275900717,147.60132423484913,1.200730665863456,1.2042843583333651,240.1461331726912,0.3285265147989641,0.3294261115175009,65.70530295979282,2152.98,2151.0,430596,478.975,478.0,95795,4260.755,4257.0,852151,Lincoln-TP1-hybrids,10,15,hybrids,,7.52,69.07,,63.0,1451.51,63.0,1451.51,5.25,71.94,9.06,4.51,0.71,0.98,,204.0,PHW52 X PHZ51
Lincoln-TP1-hybrids_10_16,544.3743842364532,526.0,110508,704.1083743842364,690.0,142934,516.1970443349753,496.0,104788,0.1498474196086547,0.1440397350993377,30.419026180556912,0.1427058015318318,0.1317225253312548,28.969277710961855,-0.1427058015318318,-0.1317225253312548,-28.969277710961855,0.7711382493855123,0.7719060523938572,156.541064625259,0.7112893016576843,0.7108277501620921,144.39172823650992,1.156582394276837,1.1577283504572655,234.7862260381979,0.3069330154234937,0.3074039362699156,62.30740213096924,2194.714285714286,2174.0,445527,508.3596059113301,496.0,103197,4139.95566502463,4115.0,840411,Lincoln-TP1-hybrids,10,16,hybrids,,3.9,35.9,,58.0,1320.57,60.0,1370.73,4.34,65.51,11.6,3.97,1.56,1.22,,150.0,PHP02 X PHK56
Lincoln-TP1-hybrids_10_17,518.3203883495146,512.5,106774,711.8106796116505,706.5,146633,504.4126213592233,497.0,103909,0.1685555760490283,0.1649203180771774,34.72244866609983,0.1646047477860554,0.1604871268317896,33.90857804392742,-0.1646047477860554,-0.1604871268317896,-33.90857804392742,0.7840816277222199,0.7860613840318253,161.5208153107773,0.7139373364489301,0.7151365011142948,147.0710913084796,1.1759983327570112,1.1789722417943227,242.25565654794428,0.3000865213893209,0.2993353622797282,61.81782340620011,2287.529126213592,2288.5,471231,494.6456310679612,483.5,101897,4250.004854368932,4247.5,875501,Lincoln-TP1-hybrids,10,17,hybrids,,3.15,28.73,,63.0,1451.51,68.0,1570.26,4.72,66.4,9.4,3.79,1.64,1.03,,180.0,B37 X MO17
Lincoln-TP1-hybrids_10_18,539.5441176470588,526.5,110067,706.843137254902,710.5,144196,508.4019607843137,506.0,103714,0.1541965802500169,0.1530887566738286,31.45610237100345,0.1431198621066519,0.1417471227478983,29.196451869757,-0.1431198621066519,-0.1417471227478983,-29.196451869757,0.7734169319786447,0.7781822064925555,157.77705412364352,0.7121538258148101,0.7142877531340406,145.27938046622126,1.1600017751720302,1.167141260861802,236.64036213509416,0.3073162893527698,0.308651580440071,62.69252302796504,2219.421568627451,2230.5,452762,521.9656862745098,520.0,106481,4191.75,4207.5,855117,Lincoln-TP1-hybrids,10,18,hybrids,,6.59,59.0,,58.0,1320.57,63.0,1451.51,4.71,65.52,13.56,4.54,1.36,1.05,,187.0,LH198 X PHZ51
Lincoln-TP1-hybrids_10_19,497.8970588235294,494.5,101571,626.5784313725491,627.5,127822,470.87745098039215,466.0,96059,0.1389461993257488,0.1288355644867362,28.345024662452754,0.1326636186385723,0.1124428988264682,27.06337820226876,-0.1326636186385723,-0.1124428988264682,-27.06337820226876,0.770567853824832,0.7643836661999311,157.1958421802657,0.7168641728148544,0.7109428717723649,146.2402912542303,1.1557140242845747,1.1464356931090274,235.76566095405323,0.3123907982685797,0.3125213601885378,63.72772284679027,1970.5294117647056,1953.0,401988,482.9313725490196,478.5,98518,3763.049019607843,3744.0,767662,Lincoln-TP1-hybrids,10,19,hybrids,,12.27,112.43,,59.0,1346.07,60.0,1370.73,4.08,67.66,8.55,3.96,1.54,1.32,,170.0,PIONEER P0589 AMXT
Lincoln-TP1-hybrids_10_2,405.5392156862745,408.0,82730,609.6470588235294,610.5,124368,438.05882352941177,442.5,89364,0.1882249931740774,0.1815066154826571,38.3978986075118,0.2124292033520783,0.2005997271364256,43.335557483823976,-0.2124292033520783,-0.2005997271364256,-43.335557483823976,0.8516754352774188,0.8504931924036747,173.74178879659345,0.7839724149531448,0.7824208942926881,159.93037265044154,1.2773947978000366,1.2756242960712711,260.58853875120747,0.3669860686616659,0.3692405560264971,74.86515800697985,2322.2303921568628,2313.0,473735,455.7009803921569,459.0,92963,5013.068627450981,5010.5,1022666,Lincoln-TP1-hybrids,10,2,hybrids,,11.14,102.31,,57.0,1295.5,56.0,1268.08,4.59,69.36,8.1,3.27,0.78,1.05,,188.0,HOEGEMEYER 7089 AMXT
Lincoln-TP1-hybrids_10_20,497.32338308457713,489.0,99962,684.681592039801,691.0,137621,491.06467661691545,487.0,98704,0.168349061763263,0.1654964894684052,33.83816141441587,0.1696781234795537,0.1635111876075731,34.1053028193903,-0.1696781234795537,-0.1635111876075731,-34.1053028193903,0.7920348153914767,0.7911646586345381,159.19899789368682,0.7231170231933066,0.7235396182764604,145.34652166185464,1.1879253485440922,1.1866068265028935,238.7729950573625,0.3087105454591522,0.3089793641940881,62.0508196372896,2237.606965174129,2248.0,449759,487.76616915422886,483.0,98041,4236.810945273632,4264.0,851599,Lincoln-TP1-hybrids,10,20,hybrids,,5.67,52.14,,62.0,1422.27,66.0,1522.76,4.65,71.32,9.43,3.72,1.81,1.23,,176.0,B14A X MO17
Lincoln-TP1-hybrids_10_21,466.315,467.5,93263,658.24,653.5,131648,465.515,459.5,93103,0.1787052935140598,0.1724890593138032,35.74105870281196,0.1835473751206473,0.173048318966723,36.70947502412946,-0.1835473751206473,-0.173048318966723,-36.70947502412946,0.8047937734339332,0.8055388454246768,160.95875468678665,0.733650006187694,0.7340817077659183,146.7300012375388,1.2070620464473114,1.2081805761817968,241.4124092894623,0.3184092843735526,0.3188726921336052,63.681856874710526,2203.06,2199.5,440612,483.95,484.0,96790,4264.015,4261.5,852803,Lincoln-TP1-hybrids,10,21,hybrids,,7.19,66.04,,58.0,1320.57,64.0,1479.48,4.82,69.99,7.85,3.48,0.82,0.94,,168.0,PHW52 X PHN82
