file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Lincoln-TP2-hybrids_11_15,110.76393821320566,107.0,23111228,132.04458119461498,132.0,27551498,85.77048017521915,80.0,17896268,0.16060063510094202,0.16056338028169015,33509.80431571686,-0.09762031224279501,-0.0963855421686747,-20368.771010395907,0.09762031224279501,0.0963855421686747,20368.771010395907
Lincoln-TP2-hybrids_11_16,117.91295261285963,119.0,24599236,148.6510722742568,153.0,31011884,99.65644562893655,99.0,20790527,0.1698069378734014,0.16619718309859155,35425.46299302475,-0.12784533852158506,-0.125,-26671.350213050115,0.12784533852158506,0.125,26671.350213050115
Lincoln-TP2-hybrids_11_17,115.98064615104344,117.0,24192287,143.87331546725858,147.0,30010391,97.00319767581225,96.0,20233800,0.16016010076139264,0.15846994535519127,33407.63525771813,-0.11460214833507537,-0.11526479750778816,-23904.747519065037,0.11460214833507537,0.11526479750778816,23904.747519065037
Lincoln-TP2-hybrids_11_18,136.2872453677063,137.0,28420797,156.58646948248744,162.0,32653916,115.39712088080715,115.0,24064454,0.1202976332900425,0.11498257839721254,25086.387255772304,-0.07856319976254508,-0.07356948228882834,-16383.2554256821,0.07856319976254508,0.07356948228882834,16383.2554256821
Lincoln-TP2-hybrids_11_19,142.53966792764027,143.0,29729356,157.98300802132627,161.0,32950358,113.8240965819465,113.0,23740178,0.11217051839457245,0.10638297872340426,23395.292851037582,-0.05709437174223432,-0.049689440993788817,-11908.11601990607,0.05709437174223432,0.049689440993788817,11908.11601990607
Lincoln-TP2-hybrids_11_2,112.80605909750179,113.0,23566201,139.90898908137035,142.0,29228247,92.23053578352297,90.0,19267789,0.1651792071508255,0.16045380875202594,34507.42298667181,-0.1146816185985938,-0.11335012594458438,-23958.02225981363,0.1146816185985938,0.11335012594458438,23958.02225981363
Lincoln-TP2-hybrids_11_20,138.34088713514657,145.0,28783620,168.03957935817516,180.0,34962819,112.77897559873692,117.0,23465132,0.1597137821643058,0.14893617021276595,33230.528658451956,-0.10558096485387848,-0.0989010989010989,-21967.492290392518,0.10558096485387848,0.0989010989010989,21967.492290392518
Lincoln-TP2-hybrids_11_21,122.33779493573758,123.0,25509877,147.79884423556493,150.0,30819015,97.93596297717245,97.0,20421607,0.15352420274182652,0.14925373134328357,32012.866755725663,-0.09814487394174418,-0.09722222222222222,-20465.169114332497,0.09814487394174418,0.09722222222222222,20465.169114332497
Lincoln-TP2-hybrids_11_22,134.85174876185357,137.0,28099868,155.2646418013591,158.0,32353425,109.10609187238454,109.0,22735091,0.12775737786511776,0.12258064516129032,26621.57137002178,-0.07411674078919758,-0.07075471698113207,-15444.149978689835,0.07411674078919758,0.07075471698113207,15444.149978689835
Lincoln-TP2-hybrids_11_23,115.71901543892297,117.0,24127299,144.634794411484,149.0,30156210,89.66145640986288,88.0,18694324,0.17762569768738443,0.17592592592592593,37034.780342121965,-0.11557606236208191,-0.11627906976744186,-24097.493426431716,0.11557606236208191,0.11627906976744186,24097.493426431716
Lincoln-TP2-hybrids_11_24,121.52811516616778,122.0,25334237,141.31029818098088,146.0,29458110,95.17403964233633,93.0,19840361,0.14151943561220356,0.13595166163141995,29501.707625462404,-0.08194416331109708,-0.07692307692307693,-17082.40806048454,0.08194416331109708,0.07692307692307693,17082.40806048454
Lincoln-TP2-hybrids_11_25,153.822495766513,156.0,32065376,166.53583232992895,171.0,34715560,123.06962587008351,123.0,25654725,0.09848052596828628,0.0954356846473029,20528.955001771054,-0.04445293587754872,-0.038348082595870206,-9266.525654226174,0.04445293587754872,0.038348082595870206,9266.525654226174
Lincoln-TP2-hybrids_11_26,128.65127203631374,128.0,26811697,150.5775697436734,155.0,31381269,101.71710987207662,100.0,21198456,0.14252022317001978,0.13956834532374102,29702.06962997114,-0.08463788424369857,-0.08300395256916997,-17639.042903692243,0.08463788424369857,0.08300395256916997,17639.042903692243
Lincoln-TP2-hybrids_11_27,134.13730034209934,133.0,27956762,154.15497627375623,158.0,32128826,110.17630350399915,108.0,22962835,0.12662213675964648,0.1226158038147139,26390.45912130876,-0.07797979269885504,-0.07216494845360824,-16252.470414502668,0.07797979269885504,0.07216494845360824,16252.470414502668
Lincoln-TP2-hybrids_11_28,110.04250600096016,111.0,22921854,139.41639942390782,143.0,29040436,93.66328372539607,92.0,19510062,0.16744086225619978,0.16260162601626016,34877.93160796641,-0.12607451055515734,-0.12292358803986711,-26261.320548639276,0.12607451055515734,0.12292358803986711,26261.320548639276
Lincoln-TP2-hybrids_11_29,122.74802363478403,125.0,25572955,151.7444668973826,156.0,31613987,107.552551875087,108.0,22407176,0.1455270545173861,0.14201183431952663,30318.669956988666,-0.11068587439782156,-0.11004784688995216,-23059.96301441895,0.11068587439782156,0.11004784688995216,23059.96301441895
Lincoln-TP2-hybrids_11_3,114.61812297734627,114.0,23941892,141.02756553876793,146.0,29458402,100.14824974627065,98.0,20919367,0.15653759244117876,0.15355805243445692,32698.198459483185,-0.12440199233659109,-0.12179487179487179,-25985.585767236495,0.12440199233659109,0.12179487179487179,25985.585767236495
Lincoln-TP2-hybrids_11_30,133.2239561083084,135.0,27754680,153.44639539962847,155.0,31967641,112.24771637442339,112.0,23384679,0.11560442418291178,0.11267605633802817,24083.985294450194,-0.07307808043040996,-0.07234042553191489,-15224.429574147738,0.07307808043040996,0.07234042553191489,15224.429574147738
Lincoln-TP2-hybrids_11_31,118.95235078119374,120.0,24781938,145.6874697002424,148.0,30351799,102.51592867257062,102.0,21357656,0.1429830210972068,0.14015748031496064,29788.367700286584,-0.10560145610194359,-0.10483870967741936,-22000.479356998418,0.10560145610194359,0.10483870967741936,22000.479356998418
Lincoln-TP2-hybrids_11_32,125.3564187161127,126.0,26102591,150.16385963395717,153.0,31268170,106.93944109073271,106.0,22267679,0.1353566532760761,0.13372093023255813,28184.909841717497,-0.09504011233436141,-0.09446254071661238,-19789.917471047072,0.09504011233436141,0.09446254071661238,19789.917471047072
Lincoln-TP2-hybrids_11_33,123.2098710900929,123.0,25662768,144.77030030967185,147.0,30153482,102.0735194565139,101.0,21260383,0.13089674094910597,0.12755102040816327,27263.827688584537,-0.08353305619766227,-0.08333333333333333,-17398.682610130087,0.08353305619766227,0.08333333333333333,17398.682610130087
Lincoln-TP2-hybrids_11_34,155.73626214993746,160.0,32365110,164.00960446540276,170.0,34084476,124.78312481955538,126.0,25932429,0.08357227842773399,0.07509881422924901,17367.990902851678,-0.028534219857628145,-0.019305019305019305,-5929.9815708122815,0.028534219857628145,0.019305019305019305,5929.9815708122815
Lincoln-TP2-hybrids_11_35,157.1816486619318,161.0,32621165,166.34638475845387,172.0,34523196,127.44679528568263,129.0,26450053,0.08350791946988056,0.07879460532068744,17331.066590940074,-0.031988792122580004,-0.02425876010781671,-6638.8899395360095,0.031988792122580004,0.02425876010781671,6638.8899395360095
Lincoln-TP2-hybrids_11_36,150.61479493318916,154.0,31200156,164.59474202517958,170.0,34096130,127.62815227465822,129.0,26438427,0.09191846579382457,0.08663729809104258,19041.094026122348,-0.051118841852997046,-0.043478260869565216,-10589.370327532044,0.051118841852997046,0.043478260869565216,10589.370327532044
Lincoln-TP2-hybrids_11_37,129.61699193125952,131.0,26971611,150.30823645878888,152.0,31277190,108.03857521132987,108.0,22481423,0.12337670025509177,0.11974110032362459,25673.08742598128,-0.0777031866567546,-0.07633587786259542,-16169.023001844094,0.0777031866567546,0.07633587786259542,16169.023001844094
Lincoln-TP2-hybrids_11_38,126.06320132964414,127.0,26243333,148.4561668972408,151.0,30905011,104.39572765352393,105.0,21732685,0.1333681423056178,0.13059033989266547,27764.046392614295,-0.08682506308966206,-0.08685968819599109,-18074.89433375349,0.08682506308966206,0.08685968819599109,18074.89433375349
Lincoln-TP2-hybrids_11_39,122.00674042863938,125.0,25395337,145.16104483850356,150.0,30214836,104.0095173122841,105.0,21649269,0.13046229976310467,0.12868217054263567,27155.336308790946,-0.08949424907864198,-0.09090909090909091,-18627.959462972092,0.08949424907864198,0.09090909090909091,18627.959462972092
Lincoln-TP2-hybrids_11_4,169.69639531376427,178.0,35443977,173.32893180827992,182.0,36202694,135.7666696988993,139.0,28357177,0.06895567449817903,0.06036745406824147,14402.564865411161,-0.01318546510972645,-0.0047169811320754715,-2754.0085410732345,0.01318546510972645,0.0047169811320754715,2754.0085410732345
Lincoln-TP2-hybrids_11_5,144.51006823895605,149.0,30177315,160.6345552496109,169.0,33544511,122.94356997485933,125.0,25673691,0.10161966738485947,0.0967741935483871,21220.72704164328,-0.060735368615704395,-0.05454545454545454,-12683.06335117447,0.060735368615704395,0.05454545454545454,12683.06335117447
Lincoln-TP2-hybrids_11_6,152.67021614137647,158.0,31757237,168.42398034728765,176.0,35034209,127.9819481568371,130.0,26621781,0.09883346184611613,0.09146341463414634,20558.54606553431,-0.05266695277192831,-0.044907608433444296,-10955.358179994351,0.05266695277192831,0.044907608433444296,10955.358179994351
Lincoln-TP2-hybrids_11_7,105.971071194265,100.0,22129197,128.17151367426,127.0,26765160,82.21722702958965,74.0,17168848,0.17039791712588498,0.1735241502683363,35583.00424797868,-0.10755108866863745,-0.10909090909090909,-22459.14098905088,0.10755108866863745,0.10909090909090909,22459.14098905088
Lincoln-TP2-hybrids_11_8,124.70318801429242,125.0,26035781,148.13036085486297,151.0,30926953,106.90213236773285,105.0,22319241,0.1318413826200657,0.12915129151291513,27526.107546182557,-0.09202406523159512,-0.09316770186335403,-19212.968387182893,0.09202406523159512,0.09316770186335403,19212.968387182893
Lincoln-TP2-hybrids_11_9,143.83817182927237,145.0,30030102,159.20438554055283,162.0,33238214,115.05086288240562,114.0,24019974,0.10976227377914341,0.10397946084724005,22915.838232788225,-0.05363229139733429,-0.04819277108433735,-11197.188901061261,0.05363229139733429,0.04819277108433735,11197.188901061261
Lincoln-TP2-hybrids_12_10,157.12899113347711,162.0,32784964,166.81514497963096,174.0,34805980,123.54631200575126,125.0,25777938,0.09259570515525414,0.08563899868247694,19320.093880643777,-0.032421251027706294,-0.024054982817869417,-6764.694026930918,0.032421251027706294,0.024054982817869417,6764.694026930918
Lincoln-TP2-hybrids_12_11,143.17679981599326,144.0,29879280,157.43866441769532,161.0,32855560,115.34553975312429,114.0,24071230,0.104609981685422,0.09923664122137404,21830.847857967346,-0.05060610033102037,-0.04395604395604396,-10560.88586587998,0.05060610033102037,0.04395604395604396,10560.88586587998
Lincoln-TP2-hybrids_12_12,123.27969005323915,125.0,25726129,154.69838653255448,158.0,32282614,104.02943248307226,104.0,21708966,0.1641283262417517,0.16045380875202594,34250.46324845499,-0.12141320783273032,-0.11965811965811966,-25336.629623741996,0.12141320783273032,0.11965811965811966,25336.629623741996
Lincoln-TP2-hybrids_12_13,119.78573824860057,120.0,24994013,149.94861398665748,154.0,31287678,99.23462061958439,98.0,20705899,0.1671713561900545,0.1654320987654321,34881.30649719201,-0.11996451141700544,-0.11974110032362459,-25031.315094226688,0.11996451141700544,0.11974110032362459,25031.315094226688
Lincoln-TP2-hybrids_12_14,103.51403087511443,97.0,21597892,124.40505734566037,122.0,25956742,84.67788657397422,77.0,17667787,0.1560003396352667,0.153713298791019,32549.002863879487,-0.1051848906499426,-0.1038961038961039,-21946.511879438574,0.1051848906499426,0.1038961038961039,21946.511879438574
Lincoln-TP2-hybrids_12_15,131.69844594853703,133.0,27474403,152.92721076044023,157.0,31903063,111.91333358898646,112.0,23346912,0.12035003647597484,0.11848341232227488,25106.943209471967,-0.07941986441394483,-0.07936507936507936,-16568.254434579514,0.07941986441394483,0.07936507936507936,16568.254434579514
Lincoln-TP2-hybrids_12_16,161.74883745457683,169.0,33739837,168.38026501241646,177.0,35123113,131.69491931695063,135.0,27470770,0.07573695003785175,0.06752411575562701,15798.273356195647,-0.024438661617994364,-0.015957446808510637,-5097.758181543916,0.024438661617994364,0.015957446808510637,5097.758181543916
Lincoln-TP2-hybrids_12_17,120.15429979670898,121.0,25060342,148.17390491350542,151.0,30904335,98.3796219937862,97.0,20518841,0.16046466442327137,0.15683453237410072,33467.79412943286,-0.10997516012734072,-0.10909090909090909,-22937.2991974392,0.10997516012734072,0.10909090909090909,22937.2991974392
Lincoln-TP2-hybrids_12_18,115.13990802591387,114.0,24010931,140.24683869049616,144.0,29246655,92.19232078719844,89.0,19225510,0.1611996652541888,0.16,33616.09459311277,-0.10610708732600256,-0.10734463276836158,-22127.253669702597,0.10610708732600256,0.10734463276836158,22127.253669702597
Lincoln-TP2-hybrids_12_19,155.36641507080031,161.0,32378827,168.64394946329946,177.0,35145905,127.29764446769,131.0,26529211,0.0953084432426042,0.08843537414965986,19862.565497088442,-0.04502668433828053,-0.037815126050420166,-9383.696096150677,0.04502668433828053,0.037815126050420166,9383.696096150677
Lincoln-TP2-hybrids_12_2,112.13658823867391,112.0,23420175,144.3310925335402,146.0,30144126,96.34912426862785,94.0,20122900,0.1759509800416023,0.16898608349900596,36748.06598560881,-0.13597370473507447,-0.13,-28398.652128739246,0.13597370473507447,0.13,28398.652128739246
Lincoln-TP2-hybrids_12_20,126.89750045559616,127.0,26460413,143.00950037886417,145.0,29820055,96.62861239797044,94.0,20148805,0.13299084559530197,0.12895377128953772,27730.985141841178,-0.06651270324330134,-0.061946902654867256,-13869.09585488671,0.06651270324330134,0.061946902654867256,13869.09585488671
Lincoln-TP2-hybrids_12_21,118.07495623396244,120.0,24618038,146.87430394014245,151.0,30622558,97.69737403774671,97.0,20369414,0.16425820017554627,0.16129032258064516,34247.01344560052,-0.11674806986333397,-0.11590296495956873,-24341.388826155817,0.11674806986333397,0.11590296495956873,24341.388826155817
Lincoln-TP2-hybrids_12_23,151.77075174690933,155.0,31624168,165.54044287030638,171.0,34493331,121.60844755432696,122.0,25339309,0.1044186650756936,0.0957983193277311,21757.508404492124,-0.04883068437999594,-0.03954802259887006,-10174.752042890994,0.04883068437999594,0.03954802259887006,10174.752042890994
Lincoln-TP2-hybrids_12_24,139.21089506113597,142.0,29009880,152.5721298731213,159.0,31794201,111.01404591435207,112.0,23133995,0.10678091063581185,0.1011608623548922,22251.86040557556,-0.050220066650118605,-0.04297994269340974,-10465.259249084917,0.050220066650118605,0.04297994269340974,10465.259249084917
Lincoln-TP2-hybrids_12_25,130.28931774234565,132.0,27153727,150.43934821098694,156.0,31353215,106.25873874219691,107.0,22145490,0.12752731597097858,0.12396694214876033,26578.09544882762,-0.07660109371822559,-0.07547169811320754,-15964.510542909113,0.07660109371822559,0.07547169811320754,15964.510542909113
Lincoln-TP2-hybrids_12_26,134.4298506603194,139.0,28013030,160.28146594748156,167.0,33400093,110.45163736179362,113.0,23016354,0.1410242436616433,0.13609467455621302,29387.195991187873,-0.09061274383067952,-0.08866995073891626,-18882.24601041232,0.09061274383067952,0.08866995073891626,18882.24601041232
Lincoln-TP2-hybrids_12_27,128.62562992541683,127.0,26800179,152.64802887338138,156.0,31805438,107.9886829399399,107.0,22500306,0.14001970179403406,0.13761467889908258,29174.22502640135,-0.09668428698468373,-0.0967741935483871,-20144.944667554733,0.09668428698468373,0.0967741935483871,20144.944667554733
