file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP2-Hybrids_23_10,0.10171424809586462,0.09381650848432557,14.646851725804504,-0.10171424809586462,-0.09381650848432557,-14.646851725804504,79.45833333333333,80.0,11442,95.68055555555556,96.0,13778,83.63194444444444,84.0,12043,0.0841693645942641,0.0831099195710455,12.120388501574034,MOValley-TP2-Hybrids,10,23,28500.0,13.69,128.9,57.0,,,,,5.0,65.51,11.22,4.02,1.57,1.26,0.0,185.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_11,0.11008822488197784,0.10636645962732919,15.85270438300481,-0.11008822488197784,-0.10636645962732919,-15.85270438300481,71.67361111111111,71.0,10321,88.43055555555556,88.0,12734,76.63194444444444,77.0,11035,0.0906807979696962,0.088721205870112,13.058034907636255,MOValley-TP2-Hybrids,11,23,25500.0,16.09,150.82,51.0,,,,,5.61,70.05,9.34,3.86,0.8,1.18,0.0,209.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_12,0.128227886074245,0.1282051282051282,18.46481559469128,-0.128227886074245,-0.1282051282051282,-18.46481559469128,66.51388888888889,66.0,9578,85.11111111111111,86.0,12256,73.80555555555556,73.0,10628,0.0987826555873002,0.097915506896765,14.224702404571229,MOValley-TP2-Hybrids,12,23,30000.0,20.83,195.47,60.0,,,,,5.35,69.21,8.28,4.02,0.97,1.18,0.0,201.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_13,0.12900859228101602,0.11626468769325912,18.577237288466307,-0.12900859228101602,-0.11626468769325912,-18.577237288466307,71.13194444444444,71.0,10243,90.44444444444444,91.0,13024,80.38888888888889,80.0,11576,0.0926055840029752,0.0880789597493468,13.335204096428436,MOValley-TP2-Hybrids,13,23,29000.0,17.79,166.76,58.0,,,,,5.41,68.16,9.08,3.86,1.4,1.12,3.45,216.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_14,0.11410263979041489,0.10119470914521406,16.430780129819745,-0.11410263979041489,-0.10119470914521406,-16.430780129819745,75.96527777777777,77.0,10939,93.51388888888889,93.0,13466,80.46527777777777,82.0,11587,0.0941922790082326,0.087719298245614,13.563688177185504,MOValley-TP2-Hybrids,14,23,24000.0,13.93,130.72,48.0,,,,,5.39,70.73,10.27,3.95,1.64,1.33,8.33,213.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_15,0.12833980487377694,0.12857142857142856,18.48093190182388,-0.12833980487377694,-0.12857142857142856,-18.48093190182388,61.22222222222222,61.0,8816,78.46527777777777,79.0,11299,70.04861111111111,70.0,10087,0.0915622798156461,0.0890898812888637,13.184968293453045,MOValley-TP2-Hybrids,15,23,,,,,,,,,5.24,68.68,8.52,4.18,0.91,1.18,,185.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_16,0.0824494710172517,0.07614998067259374,11.872723826484245,-0.0824494710172517,-0.07614998067259374,-11.872723826484245,83.32638888888889,84.0,11999,97.13194444444444,96.0,13987,85.67361111111111,84.0,12337,0.0726099624834321,0.0710382513661202,10.455834597614222,MOValley-TP2-Hybrids,16,23,22500.0,15.61,146.49,45.0,,,,,5.15,67.28,8.66,3.74,1.39,1.26,17.78,197.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_17,0.11252970856210934,0.10559006211180125,16.204278032943744,-0.11252970856210934,-0.10559006211180125,-16.204278032943744,71.99305555555556,72.0,10367,89.21527777777777,89.0,12847,78.18055555555556,79.0,11258,0.0887935066139615,0.0864197530864197,12.78626495241046,MOValley-TP2-Hybrids,17,23,30500.0,19.63,182.77,61.0,,,,,4.78,71.57,8.44,4.36,0.41,0.98,3.28,193.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_18,0.1036949469549845,0.09522472698688975,14.932072361517768,-0.1036949469549845,-0.09522472698688975,-14.932072361517768,77.57638888888889,78.0,11171,94.15972222222224,93.0,13559,83.34722222222223,83.0,12002,0.0814155795979427,0.0809132113479939,11.723843462103757,MOValley-TP2-Hybrids,18,23,29500.0,21.34,200.71,59.0,,,,,5.51,68.72,8.09,4.38,0.5,1.16,5.08,186.0,MOValley,TP2,Hybrids
MOValley-TP2-Hybrids_23_19,0.12198573795574424,0.10913016226756739,17.565946265627172,-0.12198573795574424,-0.10913016226756739,-17.565946265627172,73.25,74.0,10548,92.1875,92.0,13275,80.09027777777777,80.0,11533,0.0952753313503218,0.0888888888888888,13.71964771444635,MOValley-TP2-Hybrids,19,23,32000.0,19.85,188.37,64.0,,,,,5.24,68.6,8.5,3.66,1.09,0.97,0.0,194.0,MOValley,TP2,Hybrids
