file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP5-Hybrids_23_10,-0.06552538776315613,-0.06513409961685823,-9.435655837894481,0.06552538776315613,0.06513409961685823,9.435655837894481,125.5,128.0,18072,110.1875,112.0,15867,100.38194444444444,102.0,14455,-0.0131197560196959,-0.0121457489878542,-1.889244866836212,MOValley-TP5-Hybrids,10,23,28500.0,13.69,128.9,57.0,,,,,5.0,65.51,11.22,4.02,1.57,1.26,0.0,185.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_11,-0.058736946608733805,-0.05901702786377709,-8.458120311657668,0.058736946608733805,0.05901702786377709,8.458120311657668,130.63888888888889,130.5,18812,116.10416666666669,116.0,16719,103.68055555555556,104.0,14930,-0.0043141446876233,-0.0039840637450199,-0.6212368350177604,MOValley-TP5-Hybrids,11,23,25500.0,16.09,150.82,51.0,,,,,5.61,70.05,9.34,3.86,0.8,1.18,0.0,209.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_12,-0.06324053538790844,-0.06177328843995511,-9.106637095858815,0.06324053538790844,0.06177328843995511,9.106637095858815,119.19444444444444,124.0,17164,105.26388888888889,108.0,15158,94.25694444444444,97.0,13573,-0.0077066333586867,-0.0069611564241298,-1.1097552036508862,MOValley-TP5-Hybrids,12,23,30000.0,20.83,195.47,60.0,,,,,5.35,69.21,8.28,4.02,0.97,1.18,0.0,201.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_13,-0.03328424075778065,-0.03576300085251492,-4.792930669120413,0.03328424075778065,0.03576300085251492,4.792930669120413,110.4375,112.0,15903,102.88888888888889,103.0,14816,91.45833333333331,91.0,13170,0.0106322640986258,0.0092991098435744,1.5310460302021252,MOValley-TP5-Hybrids,13,23,29000.0,17.79,166.76,58.0,,,,,5.41,68.16,9.08,3.86,1.4,1.12,3.45,216.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_14,-0.05525395457988881,-0.05668616626843537,-7.956569459503989,0.05525395457988881,0.05668616626843537,7.956569459503989,112.43055555555556,112.0,16190,100.60416666666669,100.5,14487,93.35416666666669,92.0,13443,-0.0119198042485329,-0.0121216573611519,-1.7164518117887393,MOValley-TP5-Hybrids,14,23,24000.0,13.93,130.72,48.0,,,,,5.39,70.73,10.27,3.95,1.64,1.33,8.33,213.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_15,-0.052188302371431884,-0.0530638240815232,-7.515115541486192,0.052188302371431884,0.0530638240815232,7.515115541486192,112.44444444444444,115.0,16192,101.27777777777776,105.5,14584,89.64583333333333,93.0,12909,0.0012983681200434,0.0022494174261609,0.1869650092862592,MOValley-TP5-Hybrids,15,23,,,,,,,,,5.24,68.68,8.52,4.18,0.91,1.18,,185.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_16,-0.04681103118024456,-0.047165359638676047,-6.740788489955216,0.04681103118024456,0.047165359638676047,6.740788489955216,117.10416666666669,119.0,16863,106.47916666666669,107.5,15333,96.09027777777776,97.0,13837,-0.000499356193472,-0.0020289318270675,-0.0719072918599776,MOValley-TP5-Hybrids,16,23,22500.0,15.61,146.49,45.0,,,,,5.15,67.28,8.66,3.74,1.39,1.26,17.78,197.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_17,-0.028253378748113265,-0.030303030303030304,-4.06848653972831,0.028253378748113265,0.030303030303030304,4.06848653972831,121.17361111111111,123.0,17449,114.15277777777776,116.0,16438,97.81944444444444,99.5,14086,0.022402386319462,0.0206207482993197,3.2259436300025306,MOValley-TP5-Hybrids,17,23,30500.0,19.63,182.77,61.0,,,,,4.78,71.57,8.44,4.36,0.41,0.98,3.28,193.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_18,-0.041376725202678155,-0.04181235431235431,-5.958248429185654,0.041376725202678155,0.04181235431235431,5.958248429185654,116.06944444444444,120.0,16714,106.77777777777776,110.0,15376,94.45138888888889,98.0,13601,0.0073600127513892,0.0054060372286023,1.059841836200052,MOValley-TP5-Hybrids,18,23,29500.0,21.34,200.71,59.0,,,,,5.51,68.72,8.09,4.38,0.5,1.16,5.08,186.0,MOValley,TP5,Hybrids
MOValley-TP5-Hybrids_23_19,-0.019578455481519586,-0.025210084033613446,-2.8192975893388206,0.019578455481519586,0.025210084033613446,2.8192975893388206,109.20833333333331,112.0,15726,103.97222222222224,106.5,14972,90.53472222222224,93.0,13037,0.0240592024099264,0.0199960419872455,3.4645251470294127,MOValley-TP5-Hybrids,19,23,32000.0,19.85,188.37,64.0,,,,,5.24,68.6,8.5,3.66,1.09,0.97,0.0,194.0,MOValley,TP5,Hybrids
