file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP4-Hybrids_23_10,-0.05416963864330959,-0.057735042735042735,-7.800427964636581,0.05416963864330959,0.057735042735042735,7.800427964636581,125.38194444444444,128.0,18055,112.33333333333331,113.0,16176,100.80555555555556,102.0,14516,-0.0022905096173393,-0.0044444444444444,-0.3298333848968662,MOValley-TP4-Hybrids,10,23,28500.0,13.69,128.9,57.0,,,,,5.0,65.51,11.22,4.02,1.57,1.26,0.0,185.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_11,-0.06630392735415863,-0.0666345611727119,-9.547765538998844,0.06630392735415863,0.0666345611727119,9.547765538998844,135.23611111111111,139.0,19474,118.4375,119.0,17055,103.11805555555556,105.0,14849,-0.0022829258607526,-0.003653576905127,-0.3287413239483856,MOValley-TP4-Hybrids,11,23,25500.0,16.09,150.82,51.0,,,,,5.61,70.05,9.34,3.86,0.8,1.18,0.0,209.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_12,-0.022001068986432636,-0.024839884834596627,-3.1681539340462996,0.022001068986432636,0.024839884834596627,3.1681539340462996,114.32638888888889,116.5,16463,108.5625,109.0,15633,92.25694444444444,93.0,13285,0.0287436724695125,0.0242066747398986,4.139088835609802,MOValley-TP4-Hybrids,12,23,30000.0,20.83,195.47,60.0,,,,,5.35,69.21,8.28,4.02,0.97,1.18,0.0,201.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_13,0.002627712635741937,0.0,0.3783906195468389,-0.002627712635741937,0.0,-0.3783906195468389,108.21527777777776,106.5,15583,107.76388888888889,107.0,15518,93.85416666666669,92.0,13515,0.0355991974694196,0.0311086868544683,5.126284435596423,MOValley-TP4-Hybrids,13,23,29000.0,17.79,166.76,58.0,,,,,5.41,68.16,9.08,3.86,1.4,1.12,3.45,216.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_14,-0.016558087951282514,-0.019121088037437846,-2.384364664984682,0.016558087951282514,0.019121088037437846,2.384364664984682,112.6875,115.5,16227,108.42361111111111,111.0,15613,96.23611111111111,97.0,13858,0.020531747239299,0.0185809237310889,2.9565716024590687,MOValley-TP4-Hybrids,14,23,24000.0,13.93,130.72,48.0,,,,,5.39,70.73,10.27,3.95,1.64,1.33,8.33,213.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_15,-0.011219666174840819,-0.016807909604519774,-1.615631929177078,0.011219666174840819,0.016807909604519774,1.615631929177078,105.34027777777776,107.0,15169,102.29166666666669,105.0,14730,89.24305555555556,91.0,12851,0.0273381561601908,0.0233649961786221,3.936694487067479,MOValley-TP4-Hybrids,15,23,,,,,,,,,5.24,68.68,8.52,4.18,0.91,1.18,,185.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_16,-0.020526597535575734,-0.021834061135371178,-2.9558300451229056,0.020526597535575734,0.021834061135371178,2.9558300451229056,117.45833333333331,118.0,16914,112.48611111111111,113.0,16198,98.85416666666669,99.0,14235,0.0203882519086516,0.0210380336962615,2.935908274845844,MOValley-TP4-Hybrids,16,23,22500.0,15.61,146.49,45.0,,,,,5.15,67.28,8.66,3.74,1.39,1.26,17.78,197.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_17,0.03610510057781579,0.02564289888953828,5.199134483205474,-0.03610510057781579,-0.02564289888953828,-5.199134483205474,110.04861111111111,115.0,15847,116.875,120.0,16830,95.90972222222224,99.5,13811,0.0678150382405974,0.0587071480671043,9.765365506646036,MOValley-TP4-Hybrids,17,23,30500.0,19.63,182.77,61.0,,,,,4.78,71.57,8.44,4.36,0.41,0.98,3.28,193.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_18,-0.01997182449906025,-0.021316068453733152,-2.875942727864676,0.01997182449906025,0.021316068453733152,2.875942727864676,115.58333333333331,120.0,16644,110.33333333333331,114.0,15888,94.41666666666669,98.0,13596,0.0285885187039304,0.0236389806112945,4.116746693365987,MOValley-TP4-Hybrids,18,23,29500.0,21.34,200.71,59.0,,,,,5.51,68.72,8.09,4.38,0.5,1.16,5.08,186.0,MOValley,TP4,Hybrids
MOValley-TP4-Hybrids_23_19,0.029275117162110818,0.02019070127541665,4.215616871343958,-0.029275117162110818,-0.02019070127541665,-4.215616871343958,109.45138888888889,111.0,15761,114.31944444444444,116.0,16462,95.54166666666669,96.5,13758,0.0599280488783415,0.0521533072326396,8.629639038481182,MOValley-TP4-Hybrids,19,23,32000.0,19.85,188.37,64.0,,,,,5.24,68.6,8.5,3.66,1.09,0.97,0.0,194.0,MOValley,TP4,Hybrids
