file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
MOValley-TP6-Hybrids_23_20,-0.06397263734451811,-0.06190128637898002,-9.212059777610607,0.06397263734451811,0.06190128637898002,9.212059777610607,124.04166666666669,126.0,17862,109.57638888888889,113.0,15779,97.875,100.0,14094,-0.0079068321049463,-0.005974422373916,-1.1385838231122782,MOValley-TP6-Hybrids,20,23,30500.0,17.92,166.09,61.0,,,,,5.56,71.87,7.83,3.99,1.85,1.25,11.48,201.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_21,-0.06687761337454771,-0.06294014084507042,-9.63037632593487,0.06687761337454771,0.06294014084507042,9.63037632593487,136.36805555555554,137.0,19637,119.64583333333331,120.0,17229,104.625,104.0,15066,-0.0044128705982051,-0.0008156606851549,-0.6354533661415482,MOValley-TP6-Hybrids,21,23,,,,,,,,,,,,,,,,,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_22,-0.06038032565607131,-0.05747126436781609,-8.694766894474268,0.06038032565607131,0.05747126436781609,8.694766894474268,116.27777777777776,113.0,16744,103.25,101.0,14868,95.61111111111111,95.0,13768,-0.0139721631687043,-0.0098633143070583,-2.011991496293428,MOValley-TP6-Hybrids,22,23,27000.0,17.14,161.93,54.0,,,,,5.17,67.53,8.35,4.4,0.98,1.19,3.7,196.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_23,-0.061620001054171994,-0.057074813172374145,-8.873280151800767,0.061620001054171994,0.057074813172374145,8.873280151800767,119.98611111111111,121.0,17278,106.53472222222224,106.0,15341,96.66666666666669,97.0,13920,-0.01006161358147,-0.008303045062514,-1.448872355731688,MOValley-TP6-Hybrids,23,23,30500.0,12.04,112.61,61.0,,,,,5.72,72.42,7.25,3.72,1.58,1.3,4.92,217.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_24,-0.04192441930314601,-0.041666666666666664,-6.037116379653026,0.04192441930314601,0.041666666666666664,6.037116379653026,130.95138888888889,133.5,18857,120.40972222222224,123.0,17339,106.64583333333331,109.0,15357,0.0068195021124426,0.0064241006946832,0.982008304191738,MOValley-TP6-Hybrids,24,23,31500.0,16.78,159.23,63.0,,,,,5.27,67.94,7.83,4.13,1.08,1.1,0.0,177.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_25,-0.06066299775580326,-0.0603448275862069,-8.735471676835669,0.06066299775580326,0.0603448275862069,8.735471676835669,122.04861111111111,121.0,17575,108.25,107.0,15588,99.72916666666669,98.5,14361,-0.0128860648143146,-0.0123907778776837,-1.855593333261308,MOValley-TP6-Hybrids,25,23,28000.0,15.81,148.86,56.0,,,,,5.3,66.72,10.44,4.26,1.32,1.13,3.57,180.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_26,-0.06368215179710557,-0.06089872361467379,-9.170229858783202,0.06368215179710557,0.06089872361467379,9.170229858783202,114.92361111111111,114.0,16549,101.41666666666669,99.0,14604,93.57638888888889,92.0,13475,-0.0151346355858917,-0.0126582278481012,-2.179387524368405,MOValley-TP6-Hybrids,26,23,28000.0,17.04,160.8,56.0,,,,,5.72,66.8,9.23,3.93,1.6,1.22,0.0,212.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_27,-0.06750469932253657,-0.06533885802178485,-9.720676702445266,0.06750469932253657,0.06533885802178485,9.720676702445266,121.27083333333331,123.5,17463,106.70138888888889,109.0,15365,98.04166666666669,99.0,14118,-0.0172220115253046,-0.0139674612773594,-2.479969659643876,MOValley-TP6-Hybrids,27,23,27500.0,18.4,173.64,55.0,,,,,5.02,68.59,8.58,4.0,0.86,1.07,3.64,198.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_28,-0.062372944102858256,-0.06261531365313652,-8.981703950811589,0.062372944102858256,0.06261531365313652,8.981703950811589,129.52777777777777,131.0,18652,114.60416666666669,116.0,16503,104.59722222222224,106.0,15062,-0.0118053222822793,-0.0114969532339769,-1.6999664086482218,MOValley-TP6-Hybrids,28,23,23500.0,16.66,155.82,47.0,,,,,4.6,69.37,8.63,3.78,0.53,1.05,6.38,195.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_29,-0.057996416355094386,-0.0551224387806097,-8.351483955133592,0.057996416355094386,0.0551224387806097,8.351483955133592,130.3125,130.5,18765,116.25694444444444,117.0,16741,102.875,102.0,14814,-0.0020639438710378,-0.0017331855469747,-0.2972079174294545,MOValley-TP6-Hybrids,29,23,28000.0,20.9,195.03,56.0,,,,,5.29,69.21,7.08,3.9,0.97,0.94,0.0,220.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_3,-0.04780948955403632,-0.046511627906976744,-6.88456649578123,0.04780948955403632,0.046511627906976744,6.88456649578123,123.02777777777776,125.0,17716,112.02083333333331,113.0,16131,98.93055555555556,99.0,14246,0.0035719735024453,0.0041155051232111,0.5143641843521329,MOValley-TP6-Hybrids,3,23,24000.0,13.8,130.08,48.0,,,,,5.17,68.95,9.38,4.53,0.93,0.96,0.0,213.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_30,-0.05226493711927424,-0.05263157894736842,-7.526150945175491,0.05226493711927424,0.05263157894736842,7.526150945175491,118.0625,118.0,17001,106.39583333333331,106.5,15321,95.81944444444444,95.5,13798,-0.0029076473334958,-0.0019120738506535,-0.4187012160234004,MOValley-TP6-Hybrids,30,23,29500.0,18.18,171.18,59.0,,,,,4.9,68.49,8.09,3.78,1.13,1.13,3.39,194.0,MOValley,TP6,Hybrids
MOValley-TP6-Hybrids_23_31,-0.05931775275195529,-0.05397313481145817,-8.541756396281562,0.05931775275195529,0.05397313481145817,8.541756396281562,118.11805555555556,119.0,17009,105.22916666666669,105.0,15153,93.625,93.5,13482,-0.0046555322430078,0.0022282767827454,-0.6703966429931265,MOValley-TP6-Hybrids,31,23,29500.0,19.32,181.91,59.0,,,,,4.81,67.35,8.93,4.25,1.26,1.09,0.0,224.0,MOValley,TP6,Hybrids
