file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
MOValley-TP3-Hybrids_23_10,115.96671760207154,116.0,30811893,123.19638609538721,124.0,32732787,82.65045013850416,78.0,21959894,0.10120053407760372,0.10204081632653061,26888.577102282998,-0.01368857245883541,-0.025806451612903226,-3636.998948022733,0.01368857245883541,0.025806451612903226,3636.998948022733
MOValley-TP3-Hybrids_23_11,79.35192797319303,74.0,21099757,97.11646063760573,93.0,25823364,55.477749237498166,48.0,14751589,0.17385339783954298,0.17829457364341086,46227.79233893232,-0.08877842090477944,-0.1,-23606.27089700176,0.08877842090477944,0.1,23606.27089700176
MOValley-TP3-Hybrids_23_12,67.69931743439619,62.0,17991906,87.34164402736283,81.0,23212090,53.72061468531995,47.0,14276898,0.1752340751944855,0.17647058823529413,46570.55829183685,-0.11867953178928312,-0.12462006079027356,-31540.509727383458,0.11867953178928312,0.12462006079027356,31540.509727383458
MOValley-TP3-Hybrids_23_13,77.80609961143941,75.0,20684985,96.64173810338796,95.0,25692496,62.21290337141202,57.0,16539487,0.16065244256620134,0.16129032258064516,42709.93381355233,-0.10202757598682259,-0.109375,-27124.337158824746,0.10202757598682259,0.109375,27124.337158824746
MOValley-TP3-Hybrids_23_14,78.78777956142362,73.0,20957313,93.45068553404738,87.0,24857602,60.98237198163889,53.0,16221128,0.13986000817277722,0.14285714285714285,37202.34259393422,-0.07498373678539912,-0.08357348703170028,-19945.44903370581,0.07498373678539912,0.08357348703170028,19945.44903370581
MOValley-TP3-Hybrids_23_15,60.73359016763136,55.0,16158779,79.72218296624821,73.0,21210884,47.72948583026385,39.0,12698907,0.1913797374460082,0.19183673469387755,50918.49294488494,-0.13144028170940733,-0.13725490196078433,-34971.001351604915,0.13144028170940733,0.13725490196078433,34971.001351604915
MOValley-TP3-Hybrids_23_16,78.24942990348745,76.0,20828668,96.39345863560033,94.0,25658300,60.22623533433765,55.0,16031200,0.16311147620167316,0.16363636363636364,43417.50206978997,-0.09632665333425557,-0.10204081632653061,-25640.51756447215,0.09632665333425557,0.10204081632653061,25640.51756447215
MOValley-TP3-Hybrids_23_17,79.04135267733041,79.0,21040650,98.79987077288334,99.0,26300328,62.21432542693784,58.0,16561329,0.1657727392478357,0.16666666666666666,44128.371642295366,-0.10165116083170826,-0.1105121293800539,-27059.335711079075,0.10165116083170826,0.1105121293800539,27059.335711079075
MOValley-TP3-Hybrids_23_18,78.27839494817145,77.0,20850155,99.43854346952797,99.0,26486351,61.14729369009495,56.0,16287132,0.17093616338748852,0.17288135593220338,45530.38554372805,-0.10891860111891949,-0.11705685618729098,-29011.449675434276,0.10891860111891949,0.11705685618729098,29011.449675434276
MOValley-TP3-Hybrids_23_19,82.298632875621,81.0,21900160,102.2291793495825,102.0,27203798,64.24808910734819,60.0,17096802,0.16602880334909106,0.1643835616438356,44181.26074401323,-0.09885124084675508,-0.10625,-26304.908296766607,0.09885124084675508,0.10625,26304.908296766607
MOValley-TP3-Hybrids_23_2,80.1600647794065,78.0,21234321,97.41976375901758,95.0,25806398,61.74481972374377,56.0,16356141,0.1527586121059894,0.15436241610738255,40465.60358826449,-0.08568194856759503,-0.09090909090909091,-22697.06249360736,0.08568194856759503,0.09090909090909091,22697.06249360736
MOValley-TP3-Hybrids_23_20,83.93457568742801,83.0,22371670,104.6120688684873,107.0,27882987,67.15873968717288,65.0,17900289,0.1674800747920728,0.1658291457286432,44639.63669485471,-0.1065553816455038,-0.11173184357541899,-28400.951757647646,0.1065553816455038,0.11173184357541899,28400.951757647646
MOValley-TP3-Hybrids_23_21,60.700512909023374,56.0,16177840,83.26228899252962,78.0,22190982,47.388385068231536,40.0,12629905,0.21159429238399488,0.2112676056338028,56393.89921188993,-0.14942348329614172,-0.15476190476190477,-39824.19734460439,0.14942348329614172,0.15476190476190477,39824.19734460439
MOValley-TP3-Hybrids_23_22,84.51552778715899,80.0,22522543,100.89985365304514,97.0,26888802,65.10807910240534,58.0,17350652,0.15522035570880832,0.15151515151515152,41364.67259284033,-0.08347285825449854,-0.08771929824561403,-22244.681996241317,0.08347285825449854,0.08771929824561403,22244.681996241317
MOValley-TP3-Hybrids_23_23,86.83500026241012,82.0,23163931,101.58137337961747,99.0,27097644,62.82004288531178,56.0,16757749,0.15042121654480314,0.15,40126.0628830586,-0.06842938991534288,-0.07441860465116279,-18254.087195037035,0.06842938991534288,0.07441860465116279,18254.087195037035
MOValley-TP3-Hybrids_23_24,93.81853590145376,93.0,25026845,113.97059132247206,117.0,30402567,70.5191409442266,67.0,18811545,0.1652784997925825,0.16469038208168643,44089.36204766972,-0.08798822671900916,-0.0967741935483871,-23471.563383109446,0.08798822671900916,0.0967741935483871,23471.563383109446
MOValley-TP3-Hybrids_23_25,99.76859751870713,100.0,26625944,115.76516897297257,118.0,30895061,73.58513472498566,70.0,19638180,0.14321085279561296,0.14285714285714285,38219.6827615348,-0.061011183312703623,-0.07042253521126761,-16282.481568944406,0.061011183312703623,0.07042253521126761,16282.481568944406
MOValley-TP3-Hybrids_23_26,80.44594346583567,74.0,21478182,99.86615178902501,96.0,26663164,60.74344261374064,54.0,16217831,0.1768396377528818,0.17482517482517482,47214.23804400416,-0.10491207021907845,-0.10819672131147541,-28010.368715721535,0.10491207021907845,0.10819672131147541,28010.368715721535
MOValley-TP3-Hybrids_23_27,89.10369104758907,89.0,23780795,107.56735946404685,109.0,28708545,63.91188096924189,60.0,17057378,0.170255795854823,0.1703056768558952,45439.399099897855,-0.08621313057631189,-0.09392265193370165,-23009.336206381304,0.08621313057631189,0.09392265193370165,23009.336206381304
MOValley-TP3-Hybrids_23_28,81.28737971595756,79.0,21726816,99.2532923781446,97.0,26528817,63.274082997859956,58.0,16912150,0.1543682439194955,0.15555555555555556,41260.16170777843,-0.0914349962883685,-0.0967741935483871,-24439.111547940287,0.0914349962883685,0.0967741935483871,24439.111547940287
MOValley-TP3-Hybrids_23_29,71.92127580017947,68.0,19234626,94.48180900388873,91.0,25268215,56.61316556984744,51.0,15140625,0.18998782207561626,0.19220055710306408,50810.34313590281,-0.12883418660316956,-0.1377245508982036,-34455.414865151666,0.12883418660316956,0.1377245508982036,34455.414865151666
MOValley-TP3-Hybrids_23_3,87.34740894508398,86.0,23142696,103.96951500283072,103.0,27546723,67.24173995093413,63.0,17815699,0.1453103353533108,0.14705882352941177,38499.9733518597,-0.07605313014516103,-0.08379888268156424,-20150.276831960415,0.07605313014516103,0.08379888268156424,20150.276831960415
MOValley-TP3-Hybrids_23_30,87.92440101566503,83.0,23511952,102.54402399302946,98.0,27421400,66.16255127874321,59.0,17692594,0.14448690050673738,0.14214463840399003,38637.38655140715,-0.06875782967740314,-0.07296137339055794,-18386.599991864052,0.06875782967740314,0.07296137339055794,18386.599991864052
MOValley-TP3-Hybrids_23_31,73.86241119894056,68.0,19744235,92.86387017369282,87.0,24823534,57.09537579822753,49.0,15262222,0.17073607621515616,0.17286652078774617,45639.631269149606,-0.10482082135028627,-0.11299435028248588,-28019.75857596637,0.10482082135028627,0.11299435028248588,28019.75857596637
MOValley-TP3-Hybrids_23_32,66.6170235826139,60.0,17824717,84.04346526142692,77.0,22487510,50.18867212318272,41.0,13428983,0.16896087529281884,0.175,45208.86140209954,-0.10189605723754566,-0.1111111111111111,-27264.328035050094,0.10189605723754566,0.1111111111111111,27264.328035050094
MOValley-TP3-Hybrids_23_33,78.21032240210323,73.0,20913362,95.77965138239111,91.0,25611383,61.14446576090412,53.0,16349969,0.1587147843905271,0.15789473684210525,42440.17463124256,-0.0935663545903204,-0.10144927536231885,-25019.549651097084,0.0935663545903204,0.10144927536231885,25019.549651097084
MOValley-TP3-Hybrids_23_34,77.61430739101836,74.0,20767105,102.32944896250673,100.0,27380086,58.598890749267476,52.0,15679188,0.20123060950804528,0.20187793427230047,53842.87172484866,-0.12977394802625697,-0.13896457765667575,-34723.35572548953,0.12977394802625697,0.13896457765667575,34723.35572548953
MOValley-TP3-Hybrids_23_35,75.98490418167229,73.0,20360535,99.88767516933814,98.0,26765402,57.978623276296396,52.0,15535662,0.1947711425726859,0.19576719576719576,52189.90150806405,-0.12651179825032488,-0.13537117903930132,-33899.468900165804,0.12651179825032488,0.13537117903930132,33899.468900165804
MOValley-TP3-Hybrids_23_36,83.09264851346559,79.0,22260936,100.75746253336071,98.0,26993428,60.56761911871745,54.0,16226368,0.16411432272831894,0.16440422322775264,43967.04763053029,-0.08513547970877564,-0.09333333333333334,-22808.220691379538,0.08513547970877564,0.09333333333333334,22808.220691379538
MOValley-TP3-Hybrids_23_37,92.85656527982395,91.0,24896238,107.96275478805737,106.0,28946434,67.37211271282845,62.0,18063474,0.1422874215508652,0.14446002805049088,38149.392029110226,-0.05781817627623361,-0.06859205776173286,-15501.920332302374,0.05781817627623361,0.06859205776173286,15501.920332302374
MOValley-TP3-Hybrids_23_38,83.73170031290442,83.0,22451232,105.14995543256518,105.0,28194173,64.77104272879504,61.0,17367254,0.1694139493304269,0.17103235747303544,45425.47047581535,-0.10408695230649397,-0.11357340720221606,-27909.146782797146,0.10408695230649397,0.11357340720221606,27909.146782797146
MOValley-TP3-Hybrids_23_39,77.78657238811255,73.0,20868815,98.56895144306571,95.0,26444374,59.58364115504896,53.0,15985278,0.17648207812075012,0.1794871794871795,47347.14136446921,-0.10742523355046865,-0.1189710610932476,-28820.36393262038,0.10742523355046865,0.1189710610932476,28820.36393262038
MOValley-TP3-Hybrids_23_4,81.87246176868594,76.0,21720191,94.3815404100372,88.0,25038762,60.6075207412182,52.0,16078751,0.13078344811404805,0.1329479768786127,34695.93330052015,-0.05693111186102309,-0.06367041198501873,-15103.4254589464,0.05693111186102309,0.06367041198501873,15103.4254589464
MOValley-TP3-Hybrids_23_40,85.74793693666805,84.0,22984563,106.76049438906465,107.0,28616937,66.09547916791023,62.0,17716761,0.1707191626852365,0.1705263157894737,45760.93011945227,-0.09843457812359432,-0.10835913312693499,-26385.191796873212,0.09843457812359432,0.10835913312693499,26385.191796873212
MOValley-TP3-Hybrids_23_41,95.16033200967367,95.0,25497640,114.21123070492342,116.0,30602214,65.82793419520497,61.0,17638200,0.17662443142265372,0.17489986648865152,47325.45665311153,-0.08184246381734173,-0.09043927648578812,-21929.19712507381,0.08184246381734173,0.09043927648578812,21929.19712507381
MOValley-TP3-Hybrids_23_42,93.10589370756539,93.0,24985339,111.84401201398153,114.0,30013788,70.05375735036556,67.0,18799206,0.1562681751917147,0.15639810426540285,41935.18988539741,-0.08041285519874873,-0.08928571428571429,-21579.111344005018,0.08041285519874873,0.08928571428571429,21579.111344005018
MOValley-TP3-Hybrids_23_43,77.47334994654717,76.0,20798573,99.80717869634695,98.0,26794335,59.82175064534513,55.0,16059807,0.18526216151040503,0.18604651162790697,49735.66514124485,-0.117326387511882,-0.1267605633802817,-31497.559317827352,0.117326387511882,0.1267605633802817,31497.559317827352
MOValley-TP3-Hybrids_23_44,81.2534857593524,79.0,21841587,101.60231838338144,99.0,27311516,63.253961935656676,58.0,17003171,0.16702889833046355,0.16923076923076924,44898.70410241525,-0.10198514752078487,-0.11178247734138973,-27414.42353476714,0.10198514752078487,0.11178247734138973,27414.42353476714
MOValley-TP3-Hybrids_23_45,73.21963468620959,68.0,19682170,95.21917339384696,91.0,25595866,52.32674751683345,45.0,14065953,0.20082716870945952,0.20286396181384247,53984.35122078982,-0.1194208091845778,-0.12727272727272726,-32101.50771690636,0.1194208091845778,0.12727272727272726,32101.50771690636
MOValley-TP3-Hybrids_23_5,92.05769890810342,90.0,24407718,106.45594885624304,104.0,28225198,67.65386312633187,63.0,17937407,0.1377673504684387,0.14130434782608695,36526.94646644949,-0.055334621427317,-0.06896551724137931,-14671.144852131692,0.055334621427317,0.06896551724137931,14671.144852131692
MOValley-TP3-Hybrids_23_6,76.12275309255827,69.0,20208764,90.87183775557865,84.0,24124292,59.010381352739984,50.0,15665840,0.14398542079875482,0.1443850267379679,38224.673571970234,-0.08304967169889185,-0.08695652173913043,-22047.694643935014,0.08304967169889185,0.08695652173913043,22047.694643935014
MOValley-TP3-Hybrids_23_7,90.39901203121408,88.0,23991265,110.05850568779131,108.0,29208757,68.13730580686001,62.0,18083164,0.16476046470042433,0.16666666666666666,43726.274008239714,-0.09001703626552084,-0.10084033613445378,-23889.891305615372,0.09001703626552084,0.10084033613445378,23889.891305615372
MOValley-TP3-Hybrids_23_8,95.44267719736783,91.0,25353011,103.32552440181301,98.0,27446979,68.32927765814874,61.0,18150716,0.11242728959176863,0.11066398390342053,29864.735497999052,-0.027777419822105895,-0.02830188679245283,-7378.682691864921,0.027777419822105895,0.02830188679245283,7378.682691864921
MOValley-TP3-Hybrids_23_9,118.06624382306858,117.0,31347060,121.71457303844763,122.0,32315706,80.0334985536941,75.0,21249214,0.09252622360540494,0.0967741935483871,24566.082472129434,0.00782959387755506,-0.0091324200913242,2078.7884928663784,-0.00782959387755506,0.0091324200913242,-2078.7884928663784
MOValley-TP3-Hybrids_25_10,87.01014220148973,84.0,23129036,106.29924761116546,105.0,28256466,66.58348130313746,61.0,17699221,0.1599436647370991,0.15980230642504117,42516.22496041568,-0.09178134051497121,-0.09803921568627451,-24397.315935689647,0.09178134051497121,0.09803921568627451,24397.315935689647
MOValley-TP3-Hybrids_25_11,80.12590481275781,78.0,21308603,100.59924268347253,99.0,26753262,62.963356258390085,58.0,16744412,0.16741723457186145,0.16853932584269662,44522.77194480626,-0.10494868516262118,-0.11290322580645161,-27909.948383462313,0.10494868516262118,0.11290322580645161,27909.948383462313
MOValley-TP3-Hybrids_25_12,76.2857449080899,72.0,20285295,97.38558244832878,93.0,25895995,60.81608577273685,54.0,16171727,0.17014917768408547,0.17293233082706766,45244.70813633053,-0.1120241825812546,-0.12149532710280374,-29788.574438546573,0.1120241825812546,0.12149532710280374,29788.574438546573
MOValley-TP3-Hybrids_25_13,56.36950436791296,50.0,14983127,76.92288620853117,69.0,20446257,44.09431832717587,35.0,11720358,0.20571689554270417,0.20481927710843373,54679.962269041855,-0.1433603178318129,-0.14960629921259844,-38105.459200331534,0.1433603178318129,0.14960629921259844,38105.459200331534
MOValley-TP3-Hybrids_25_14,55.41390322435039,48.0,14731897,75.10383596888494,64.0,19966505,44.49790484931466,34.0,11829857,0.19736053032279183,0.19760479041916168,52468.691707374855,-0.14172105469709406,-0.148025347104824,-37676.82583333185,0.14172105469709406,0.148025347104824,37676.82583333185
MOValley-TP3-Hybrids_25_15,78.30616342552904,76.0,20825994,95.4920813969228,93.0,25396692,60.12984478635564,55.0,15991893,0.15726911979105926,0.15691144394358003,41826.66602315096,-0.08832001381580695,-0.0967741935483871,-23489.237594396753,0.08832001381580695,0.0967741935483871,23489.237594396753
MOValley-TP3-Hybrids_25_16,81.75125911448545,81.0,21750740,103.90270991505676,106.0,27644355,65.73238367285575,63.0,17488758,0.17165349202774838,0.17092337917485265,45670.12808890273,-0.11175217299216032,-0.11842105263157894,-29732.783146294176,0.11175217299216032,0.11842105263157894,29732.783146294176
MOValley-TP3-Hybrids_25_17,94.58015794372879,92.0,25198424,106.92695102543314,107.0,28487906,69.42219920127316,65.0,18495740,0.13068640333666642,0.13032258064516128,34817.99432256802,-0.05497408005160886,-0.061224489795918366,-14646.414303669839,0.05497408005160886,0.061224489795918366,14646.414303669839
MOValley-TP3-Hybrids_25_18,72.69657984977752,68.0,19376401,93.64225363738004,89.0,24959219,58.750943580277486,51.0,15659359,0.16998361784590424,0.1746031746031746,45307.09353341162,-0.11666373146035483,-0.12568306010928962,-31095.317655980056,0.11666373146035483,0.12568306010928962,31095.317655980056
MOValley-TP3-Hybrids_25_19,85.4590296738576,84.0,22786112,104.59187944432776,104.0,27887542,68.7035614629902,65.0,18318568,0.1503598666273822,0.15151515151515152,40090.75195859218,-0.09246965511651568,-0.09859154929577464,-24655.36908302681,0.09246965511651568,0.09859154929577464,24655.36908302681
MOValley-TP3-Hybrids_25_2,82.11808831694687,81.0,21740846,103.24319454884024,104.0,27333739,62.698157891754896,59.0,16599400,0.1704688799641752,0.17272727272727273,45131.80643939535,-0.10111536427711941,-0.1111111111111111,-26770.39380773164,0.10111536427711941,0.1111111111111111,26770.39380773164
MOValley-TP3-Hybrids_25_20,82.90968697837543,82.0,22103308,101.99781316228737,102.0,27192107,62.23075826628406,58.0,16590409,0.16693308744685154,0.16835699797160245,44503.52644789338,-0.09675561505700249,-0.10344827586206896,-25794.563196121577,0.09675561505700249,0.10344827586206896,25794.563196121577
MOValley-TP3-Hybrids_25_21,75.9602269742027,73.0,20240514,100.60815801127366,99.0,26808251,59.144729830144634,54.0,15759823,0.1988970782447511,0.2,52998.51326325287,-0.1354696397843062,-0.14285714285714285,-36097.5111562058,0.1354696397843062,0.14285714285714285,36097.5111562058
MOValley-TP3-Hybrids_25_22,72.77667322650173,68.0,19414997,91.59177958954174,88.0,24434397,59.04748570893074,53.0,15752393,0.1593557587418843,0.16049382716049382,42512.13253836618,-0.10320499986850126,-0.10975609756097561,-27532.513839919426,0.10320499986850126,0.10975609756097561,27532.513839919426
MOValley-TP3-Hybrids_25_23,89.43252950615617,92.0,23853802,110.9171053223557,116.0,29584254,68.78802057557625,68.0,18347416,0.16989892744299598,0.1678832116788321,45316.12152330566,-0.09909724838515996,-0.10594315245478036,-26431.614478283405,0.09909724838515996,0.10594315245478036,26431.614478283405
MOValley-TP3-Hybrids_25_24,82.2122266327142,79.0,21953953,101.99361893349311,99.0,27236376,61.55491312162972,56.0,16437624,0.17112402342905347,0.17189835575485798,45696.95921649444,-0.09789004806953948,-0.10361445783132531,-26140.558436489824,0.09789004806953948,0.10361445783132531,26140.558436489824
MOValley-TP3-Hybrids_25_25,82.61424433400198,71.0,22075187,94.72881051465525,81.0,25312296,61.35312191251759,47.0,16394045,0.1314639858471163,0.1297709923664122,35128.22873023625,-0.05788102092580282,-0.061224489795918366,-15466.27183954192,0.05788102092580282,0.061224489795918366,15466.27183954192
MOValley-TP3-Hybrids_25_26,82.38103471504918,83.0,22012542,102.85588539093726,105.0,27483504,64.98964461609856,63.0,17365493,0.16551760742589627,0.16521739130434782,44226.96677462919,-0.10327909600364703,-0.10909090909090909,-27596.5875685585,0.10327909600364703,0.10909090909090909,27596.5875685585
