file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Ames-TP1-4231_8_3,54.32854609126486,44.0,13202217,81.55396758118079,68.0,19818185,50.644619290802325,39.0,12306997,0.2237067150932117,0.2266666666666666,54362.29771465611,-0.2052773862810576,-0.2121212121212121,-49883.841808000965,0.2052773862810576,0.2121212121212121,49883.841808000965,Ames-TP1-4231,8,3,4231,33500.0,6.65,66.25,67.0,,,,,,,,,,,5.97,161.0,PHP02 X LH82
Ames-TP1-4231_8_4,37.05038043545354,29.0,9003650,57.65120508948154,45.0,14009877,37.88161441251631,28.0,9205649,0.2161764422308632,0.2125435540069686,52533.25340296432,-0.2227528217143727,-0.2278481012658227,-54131.38595763144,0.2227528217143727,0.2278481012658227,54131.38595763144,Ames-TP1-4231,8,4,4231,30000.0,9.72,96.84,60.0,,,,,,,,,,,15.0,191.0,PHK76 X 3IIH6
Ames-TP1-4231_8_5,29.8641278177231,25.0,7256117,50.16967868593371,42.0,12189777,35.12393660148742,28.0,8534098,0.216795164044332,0.2142857142857142,52674.93780301539,-0.2514026853108296,-0.2602739726027397,-61083.56185265759,0.2514026853108296,0.2602739726027397,61083.56185265759,Ames-TP1-4231,8,5,4231,29500.0,12.62,116.17,59.0,,,,,,,,,,,13.56,220.0,4N506 X 3IIH6
Ames-TP1-4231_8_6,29.861453741773776,25.0,7255527,50.27279985842048,42.0,12214933,33.780773995464514,27.0,8207816,0.2156263310663253,0.2198581560283688,52391.37653817826,-0.2418816714414988,-0.2545454545454545,-58770.71535515529,0.2418816714414988,0.2545454545454545,58770.71535515529,Ames-TP1-4231,8,6,4231,33500.0,5.79,57.69,67.0,,,,,,,,,,,0.0,195.0,PHB47 X PHJ89
Ames-TP1-4231_8_7,35.87321299936197,29.0,8714859,58.51929528474695,48.0,14216385,35.99638586453167,27.0,8744782,0.2291247406469574,0.2307692307692307,55662.418869068606,-0.2266991218376008,-0.238095238095238,-55073.15116361757,0.2266991218376008,0.238095238095238,55073.15116361757,Ames-TP1-4231,8,7,4231,31000.0,6.25,62.27,62.0,,,,,,,,,,,0.0,192.0,B105 X 3IIH6
Ames-TP1-4231_9_2,57.2436639311202,46.0,13908722,85.67831537530765,73.0,20817603,54.60059512540436,41.0,13266525,0.2129742268918553,0.2083333333333333,51747.19980482167,-0.1977492175105352,-0.2,-48047.9183754048,0.1977492175105352,0.2,48047.9183754048,Ames-TP1-4231,9,2,4231,26000.0,13.24,124.39,52.0,,,,,,,,,,,0.0,193.0,PHP02 X PHK76
Ames-TP1-4231_9_3,45.5912282290192,37.0,11077939,69.76193905771574,56.0,16951035,45.41899055081816,34.0,11036088,0.2111409585175815,0.2103321033210332,51303.87466443604,-0.2094180979671725,-0.217391304347826,-50885.24711645546,0.2094180979671725,0.217391304347826,50885.24711645546,Ames-TP1-4231,9,3,4231,29500.0,6.06,60.38,59.0,,,,,,,,,,,0.0,169.0,PHK76 X LH145
Ames-TP1-4231_9_4,47.23000016464157,39.0,11474623,70.98624008034508,60.0,17246249,49.49699117521156,40.0,12025393,0.1938486080297757,0.1944444444444444,47095.90701805008,-0.206511146650044,-0.2121212121212121,-50172.2961009215,0.206511146650044,0.2121212121212121,50172.2961009215,Ames-TP1-4231,9,4,4231,29500.0,8.38,83.49,59.0,,,,,,,,,,,0.0,219.0,2369 X PHP02
Ames-TP1-4231_9_5,29.017901834227946,23.0,7049493,47.267346132314685,37.0,11482940,33.61100454440676,26.0,8165323,0.2007417255363651,0.2054794520547945,48767.39183490241,-0.2336808813457685,-0.247148288973384,-56769.498590615614,0.2336808813457685,0.247148288973384,56769.498590615614,Ames-TP1-4231,9,5,4231,27500.0,11.66,102.55,55.0,,,,,,,,,,,0.0,196.0,LH74 X PHN82
Ames-TP1-4231_9_6,34.89780291709378,31.0,8477130,56.98438123937377,50.0,13842247,38.93432628142586,33.0,9457654,0.2071622042340853,0.2067039106145251,50322.39251711438,-0.2296413733739734,-0.2426035502958579,-55782.874930392,0.2296413733739734,0.2426035502958579,55782.874930392,Ames-TP1-4231,9,6,4231,30500.0,9.6,82.92,61.0,,,,,,,,,,,0.0,202.0,B14A X MO17
