file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Ames-TP3-4231_10_2,107.67929944105106,109.0,29898665,136.50279474472745,139.0,37901912,90.98232395989398,92.0,25262516,0.16306419248791607,0.16086235489220563,45277.055942964726,-0.12160962932876411,-0.12195121951219512,-33766.61611794196,0.12160962932876411,0.12195121951219512,33766.61611794196
Ames-TP3-4231_10_3,118.41487962939615,120.0,32872089,141.34719975792595,145.0,39238124,100.25170658607138,101.0,27829974,0.12965941328676156,0.12994350282485875,35993.5827878183,-0.08678433675343088,-0.08936170212765958,-24091.418667089165,0.08678433675343088,0.08936170212765958,24091.418667089165
Ames-TP3-4231_10_4,107.74846455600904,110.0,29911728,133.9111189559341,138.0,37174664,90.86427935894989,92.0,25224560,0.15077862951302454,0.15398230088495576,41857.2030032222,-0.1077796785532925,-0.11382113821138211,-29920.39322414387,0.1077796785532925,0.11382113821138211,29920.39322414387
Ames-TP3-4231_10_5,107.37081278525653,109.0,29806245,134.5107474396706,138.0,37340318,89.87136933944763,91.0,24948382,0.1562952471683535,0.15827338129496402,43387.7169091821,-0.11228813433236216,-0.11526479750778816,-31171.29837879807,0.11228813433236216,0.11526479750778816,31171.29837879807
Ames-TP3-4231_10_6,116.71701287566017,118.0,32398075,133.69860003314383,136.0,37111790,90.6074796993998,91.0,25150643,0.12934285504941176,0.12941176470588237,35902.731018905615,-0.06878891491459416,-0.06870229007633588,-19094.289424163217,0.06878891491459416,0.06870229007633588,19094.289424163217
Ames-TP3-4231_10_7,126.32404525147716,130.0,35062502,151.42536748811068,156.0,42029625,100.11468151030408,102.0,27787831,0.14634173490175062,0.14743589743589744,40618.6119393299,-0.09011670727805451,-0.09285714285714286,-25012.793272096813,0.09011670727805451,0.09285714285714286,25012.793272096813
Ames-TP3-4231_11_2,93.11193441134833,91.0,25848711,118.59243036068716,119.0,32922326,77.00883256666751,75.0,21378345,0.17465808272070088,0.1781818181818182,48486.65568601105,-0.1280902252002482,-0.13043478260869565,-35558.999327615704,0.1280902252002482,0.13043478260869565,35558.999327615704
Ames-TP3-4231_11_3,109.45589040701026,114.0,30377950,140.34796927245475,147.0,38951614,91.86711994119682,94.0,25496433,0.16893994865498366,0.16701902748414377,46886.91758990954,-0.12434405945223446,-0.125,-34509.952884135346,0.12434405945223446,0.125,34509.952884135346
Ames-TP3-4231_11_4,104.94455392042077,107.0,29131034,128.1375362501576,132.0,35569058,86.75919087846965,88.0,24083050,0.14769558476359357,0.1510791366906475,40998.07889660212,-0.10054681473988064,-0.10545454545454545,-27910.28756956977,0.10054681473988064,0.10545454545454545,27910.28756956977
Ames-TP3-4231_11_5,106.96051090814102,110.0,29686355,128.99168783440524,133.0,35800998,86.80231674142932,88.0,24091549,0.14460577002472563,0.14695340501792115,40134.60844151248,-0.0935411956372326,-0.09727626459143969,-25961.89114313572,0.0935411956372326,0.09727626459143969,25961.89114313572
Ames-TP3-4231_11_6,104.27395226305414,105.0,28933832,129.70007460024001,132.0,35989047,85.00275696539198,84.0,23586480,0.1592974950437416,0.16296296296296298,44201.70962724237,-0.10966669977986784,-0.11428571428571428,-30430.206188217948,0.10966669977986784,0.11428571428571428,30430.206188217948
Ames-TP3-4231_11_7,115.53615391267999,117.0,32062207,140.21392176081412,144.0,38910485,86.96188938697263,87.0,24132620,0.16417615649950662,0.16698656429942418,45560.196837865085,-0.09774869657113183,-0.10062893081761007,-27126.045288061654,0.09774869657113183,0.10062893081761007,27126.045288061654
Ames-TP3-4231_12_2,86.36600734976221,85.0,23971749,114.89533794494884,116.0,31890350,74.96977590430897,73.0,20808611,0.18067253681854797,0.18681318681318682,50147.469319356176,-0.14515738529073782,-0.15294117647058825,-40289.88386129719,0.14515738529073782,0.15294117647058825,40289.88386129719
Ames-TP3-4231_12_3,106.2977655422911,109.0,29499437,136.74607321353287,142.0,37949360,90.61034819488536,92.0,25145912,0.16716060299415259,0.1678832116788321,46389.909061128245,-0.1262616386942338,-0.12987012987012986,-35039.75118550768,0.1262616386942338,0.12987012987012986,35039.75118550768
Ames-TP3-4231_12_4,96.22210731890115,95.0,26704329,122.49354299386007,124.0,33995388,81.08405278026001,79.0,22503095,0.16642074734496579,0.17257683215130024,46186.41716915366,-0.12362303297887679,-0.13157894736842105,-34308.85309656172,0.12362303297887679,0.13157894736842105,34308.85309656172
Ames-TP3-4231_12_5,99.71676456809254,101.0,27670405,125.55901113553641,129.0,34841370,84.66418609679629,85.0,23493465,0.15609747377272265,0.15811088295687886,43315.48799719281,-0.11466268961398571,-0.11875,-31817.749740984895,0.11466268961398571,0.11875,31817.749740984895
