file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Ames-TP3-4231_10_2,107.67929944105106,109.0,29898665,136.50279474472745,139.0,37901912,90.98232395989398,92.0,25262516,0.163064192487916,0.1608623548922056,45277.055942964726,-0.1216096293287641,-0.1219512195121951,-33766.61611794196,0.1216096293287641,0.1219512195121951,33766.61611794196,Ames-TP3-4231,10,2,4231,29500.0,17.5,152.81,59.0,,,,,,,,,,,0.0,200.0,PHP02 X W606S
Ames-TP3-4231_10_3,118.41487962939615,120.0,32872089,141.34719975792595,145.0,39238124,100.25170658607138,101.0,27829974,0.1296594132867615,0.1299435028248587,35993.5827878183,-0.0867843367534308,-0.0893617021276595,-24091.418667089165,0.0867843367534308,0.0893617021276595,24091.418667089165,Ames-TP3-4231,10,3,4231,30500.0,18.19,153.29,61.0,,,,,,,,,,,4.92,191.0,HOEGEMEYER 8065RR
Ames-TP3-4231_10_4,107.74846455600904,110.0,29911728,133.9111189559341,138.0,37174664,90.86427935894989,92.0,25224560,0.1507786295130245,0.1539823008849557,41857.2030032222,-0.1077796785532925,-0.1138211382113821,-29920.39322414387,0.1077796785532925,0.1138211382113821,29920.39322414387,Ames-TP3-4231,10,4,4231,26000.0,17.33,146.77,52.0,,,,,,,,,,,0.0,218.0,PHK56 X PHJ89
Ames-TP3-4231_10_5,107.37081278525652,109.0,29806245,134.5107474396706,138.0,37340318,89.87136933944763,91.0,24948382,0.1562952471683535,0.158273381294964,43387.7169091821,-0.1122881343323621,-0.1152647975077881,-31171.29837879807,0.1122881343323621,0.1152647975077881,31171.29837879807,Ames-TP3-4231,10,5,4231,34000.0,12.95,109.4,68.0,,,,,,,,,,,0.0,242.0,B73 X PHZ51
Ames-TP3-4231_10_6,116.71701287566016,118.0,32398075,133.69860003314383,136.0,37111790,90.6074796993998,91.0,25150643,0.1293428550494117,0.1294117647058823,35902.731018905615,-0.0687889149145941,-0.0687022900763358,-19094.289424163217,0.0687889149145941,0.0687022900763358,19094.289424163217,Ames-TP3-4231,10,6,4231,34000.0,12.54,119.39,68.0,,,,,,,,,,,0.0,186.0,2FACC X 3IIH6
Ames-TP3-4231_10_7,126.32404525147716,130.0,35062502,151.42536748811068,156.0,42029625,100.11468151030408,102.0,27787831,0.1463417349017506,0.1474358974358974,40618.6119393299,-0.0901167072780545,-0.0928571428571428,-25012.793272096813,0.0901167072780545,0.0928571428571428,25012.793272096813,Ames-TP3-4231,10,7,4231,34500.0,6.31,62.87,69.0,,,,,,,,,,,0.0,212.0,PHZ51 X LH145
Ames-TP3-4231_11_2,93.11193441134832,91.0,25848711,118.59243036068716,119.0,32922326,77.00883256666751,75.0,21378345,0.1746580827207008,0.1781818181818182,48486.65568601105,-0.1280902252002482,-0.1304347826086956,-35558.999327615704,0.1280902252002482,0.1304347826086956,35558.999327615704,Ames-TP3-4231,11,2,4231,25500.0,13.03,123.24,51.0,,,,,,,,,,,0.0,212.0,PHK76 X W606S
Ames-TP3-4231_11_3,109.45589040701026,114.0,30377950,140.34796927245475,147.0,38951614,91.86711994119682,94.0,25496433,0.1689399486549836,0.1670190274841437,46886.91758990954,-0.1243440594522344,-0.125,-34509.952884135346,0.1243440594522344,0.125,34509.952884135346,Ames-TP3-4231,11,3,4231,32000.0,13.94,113.07,64.0,,,,,,,,,,,1.56,230.0,LH123HT X PHB47
Ames-TP3-4231_11_4,104.94455392042076,107.0,29131034,128.1375362501576,132.0,35569058,86.75919087846965,88.0,24083050,0.1476955847635935,0.1510791366906475,40998.07889660212,-0.1005468147398806,-0.1054545454545454,-27910.28756956977,0.1005468147398806,0.1054545454545454,27910.28756956977,Ames-TP3-4231,11,4,4231,24000.0,14.08,120.13,48.0,,,,,,,,,,,0.0,219.0,PHP02 X PHN46
Ames-TP3-4231_11_5,106.96051090814102,110.0,29686355,128.99168783440524,133.0,35800998,86.80231674142932,88.0,24091549,0.1446057700247256,0.1469534050179211,40134.60844151248,-0.0935411956372326,-0.0972762645914396,-25961.89114313572,0.0935411956372326,0.0972762645914396,25961.89114313572,Ames-TP3-4231,11,5,4231,30000.0,18.77,141.98,60.0,,,,,,,,,,,0.0,223.0,PHW52 X PHM49
