file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Lincoln-TP5-hybrids_10_2,-0.00624169436967926,-0.00681407314698929,-0.898803989233813,0.00624169436967926,0.00681407314698929,0.898803989233813,91.0902777777778,93,13117,89.9027777777778,92,12946,77.3194444444444,79,11134,0.0342440766804416,0.0324197590751071,4.93114704198359,Lincoln-TP5-hybrids,10,2,,11.14,102.31,,57,1295.5,56,1268.08,4.59,69.36,8.1,3.27,0.78,1.05,,188,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_20,-0.0110407218700954,-0.0125558182295771,-1.58986394929374,0.0110407218700954,0.0125558182295771,1.58986394929374,94.625,98,13626,92.4652777777778,95,13315,80.6527777777778,83,11614,0.0286358397544451,0.0247299408927236,4.1235609246401,Lincoln-TP5-hybrids,10,20,,5.67,52.14,,62,1422.27,66,1522.76,4.65,71.32,9.43,3.72,1.81,1.23,,176,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_21,-0.0430584230592725,-0.0385677858053549,-6.20041292053523,0.0430584230592725,0.0385677858053549,6.20041292053523,108.506944444444,108,15625,100.215277777778,100,14431,84.7013888888889,85,12197,0.0194355647834562,0.0182652210175145,2.7987213288177,Lincoln-TP5-hybrids,10,21,,7.19,66.04,,58,1320.57,64,1479.48,4.82,69.99,7.85,3.48,0.82,0.94,,168,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_22,-0.0179667159895942,-0.0187830687830688,-2.58720710250156,0.0179667159895942,0.0187830687830688,2.58720710250156,95.9375,97,13815,92.6666666666667,92.5,13344,82.3333333333333,82,11856,0.0199452881149618,0.0181818181818181,2.87212148855451,Lincoln-TP5-hybrids,10,22,,5.31,48.6,,61,1395.88,62,1422.27,5.27,68.6,9.66,4.02,2.38,1.25,,175,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_23,0.00246339853664932,0,0.354729389277502,-0.00246339853664932,0,-0.354729389277502,91.2638888888889,90,13142,91.625,90,13194,82.2222222222222,80,11840,0.0291821225390199,0.026946349334409,4.20222564561888,Lincoln-TP5-hybrids,10,23,,1.18,11.15,,59,1346.07,61,1395.88,5.12,67.09,12.07,4.66,1.29,1.15,,170,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_24,-0.0411749269929822,-0.0348042396712092,-5.92918948698944,0.0411749269929822,0.0348042396712092,5.92918948698944,103.270833333333,107,14871,95.6736111111111,102,13777,83.3125,88,11997,0.0126931194821944,0.0111612147786442,1.827809205436,Lincoln-TP5-hybrids,10,24,,3.71,34.23,,64,1479.48,66,1522.76,3.56,72.7,6.87,3.78,1.64,1.13,,171,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_25,-0.0219391544902994,-0.0212765957446809,-3.15923824660311,0.0219391544902994,0.0212765957446809,3.15923824660311,104.125,104.5,14994,99.7638888888889,100,14366,87.3125,88,12573,0.0210829227695021,0.0207592006599603,3.03594087880831,Lincoln-TP5-hybrids,10,25,,4.32,39.63,,62,1422.27,65,1498.26,5.23,68.59,9.34,4.45,0.71,1.02,,166,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_26,-0.0134116750531619,-0.0101020408163265,-1.93128120765532,0.0134116750531619,0.0101020408163265,1.93128120765532,94.9027777777778,97,13666,92.5902777777778,95,13333,80.8541666666667,83,11643,0.0263509439079281,0.0271485465440875,3.79453592274165,Lincoln-TP5-hybrids,10,26,,4.69,43.42,,58,1320.57,60,1370.73,5.22,67.95,10.02,4.34,0.9,1.21,,179,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_27,-0.0261492298607854,-0.0237127480118885,-3.7654890999531,0.0261492298607854,0.0237127480118885,3.7654890999531,105.25,106,15156,100.25,102,14436,84.1805555555556,86,12122,0.030142233768883,0.0285714285714285,4.34048166271916,Lincoln-TP5-hybrids,10,27,,,,,,,,,,,,,,,,,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_28,-0.018555454967367,-0.0164611841213928,-2.67198551530085,0.018555454967367,0.0164611841213928,2.67198551530085,92.5902777777778,90,13333,89.3472222222222,89,12866,77.7361111111111,76,11194,0.0246202045904206,0.0242724166372098,3.54530946102057,Lincoln-TP5-hybrids,10,28,,5.2,47.98,,61,1395.88,64,1479.48,5.41,66.55,10.87,4.21,1.11,0.99,,174,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_29,-0.0154645037478113,-0.0175438596491228,-2.22688853968483,0.0154645037478113,0.0175438596491228,2.22688853968483,92.5763888888889,94,13331,89.8055555555556,90,12932,79.4236111111111,80,11437,0.0219357723274436,0.021176939558523,3.15875121515189,Lincoln-TP5-hybrids,10,29,,3.4,31.08,,60,1370.73,65,1498.26,5.09,64.7,11.02,3.8,2.05,0.98,,155,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_3,-0.0176231552537844,-0.0172413793103448,-2.53773435654495,0.0176231552537844,0.0172413793103448,2.53773435654495,101.069444444444,102,14554,97.6319444444444,99,14059,85.3402777777778,86,12289,0.0238885990159499,0.0222239781908694,3.43995825829679,Lincoln-TP5-hybrids,10,3,,8.16,75.29,,55,1238.89,56,1268.08,4.94,67.57,12.2,4.48,0.73,1.1,,189,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_30,-0.0277638898572297,-0.0263165184631153,-3.99800013944108,0.0277638898572297,0.0263165184631153,3.99800013944108,99.7083333333333,101,14358,94.4236111111111,96,13597,83.5763888888889,85.5,12035,0.015183298945737,0.0146777922991856,2.18639504818613,Lincoln-TP5-hybrids,10,30,,5.5,50.75,,58,1320.57,60,1370.73,5.05,66.3,11.96,4.23,0.97,1.24,,155,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_31,-0.0128561244625487,-0.0126230928345385,-1.85128192260701,0.0128561244625487,0.0126230928345385,1.85128192260701,99.4513888888889,101,14321,96.7847222222222,97,13937,84.7083333333333,86,12198,0.0261940066370754,0.0268824974707327,3.77193695573886,Lincoln-TP5-hybrids,10,31,,2.16,19.84,,59,1346.07,67,1550.01,4.71,67.62,11.92,3.71,1.66,1.35,,175,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_32,0.0223258362550495,0.0224747474747475,3.21492042072713,-0.0223258362550495,-0.0224747474747475,-3.21492042072713,90.8680555555556,90,13085,94.7291666666667,95,13641,82.5486111111111,83,11887,0.0459912380107403,0.045822102425876,6.62273827354662,Lincoln-TP5-hybrids,10,32,,1.55,14.48,,59,1346.07,62,1422.27,5.15,68.05,11.54,4.49,1.5,1.46,,170,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_33,-0.00552309167059638,-0.00549599879208818,-0.795325200565879,0.00552309167059638,0.00549599879208818,0.795325200565879,94.4861111111111,94,13606,93.3958333333333,93,13449,82.0902777777778,83,11821,0.0294722459369459,0.0267023172905525,4.24400341492022,Lincoln-TP5-hybrids,10,33,,1.54,14.29,,63,1451.51,71,1631.41,5.53,68.18,11.22,4.47,1.39,1.09,,162,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_34,0.0306169088455924,0.027027027027027,4.4088348737653,-0.0306169088455924,-0.027027027027027,-4.4088348737653,84.6388888888889,83,12188,89.625,89,12906,80.0069444444444,78,11521,0.0448546646166141,0.042373219486893,6.45907170479244,Lincoln-TP5-hybrids,10,34,,0.89,8.59,,62,1422.27,63,1451.51,4.95,68.39,11.77,4.45,1.39,0.98,,150,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_35,-0.015104880288181,-0.0160010240655402,-2.17510276149806,0.015104880288181,0.0160010240655402,2.17510276149806,97.4722222222222,95,14036,94.6736111111111,92,13633,85.5972222222222,84,12326,0.0176225940938189,0.0134786557674841,2.53765354950993,Lincoln-TP5-hybrids,10,35,,1.42,13.27,,58,1320.57,59,1346.07,5.14,65.79,12.2,4.01,1.56,1.1,,186,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_36,0.0280617210668126,0.0318471337579618,4.04088783362101,-0.0280617210668126,-0.0318471337579618,-4.04088783362101,87.7708333333333,86,12639,92.4513888888889,93,13313,81.0347222222222,82,11669,0.0469577791783709,0.047433594857737,6.76192020168542,Lincoln-TP5-hybrids,10,36,,1.62,15.07,,58,1320.57,59,1346.07,,,,,,,,163,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_37,0.0455549209973648,0.0402312138728324,6.55990862362053,-0.0455549209973648,-0.0402312138728324,-6.55990862362053,79.6875,79,11475,86.5277777777778,86,12460,77.1388888888889,76,11108,0.0522033725086913,0.0484883688767183,7.51728564125156,Lincoln-TP5-hybrids,10,37,,0.35,3.6,,61,1395.88,,,4.77,66.14,13.33,4.22,1.33,1.44,,137,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_38,-0.00612377881589251,-0.00905144167758847,-0.881824149488521,0.00612377881589251,0.00905144167758847,0.881824149488521,88.1319444444444,87,12691,86.9236111111111,86,12517,77.4722222222222,76,11156,0.0250362557457618,0.0217181358787198,3.6052208273897,Lincoln-TP5-hybrids,10,38,,1.62,14.98,,60,1370.73,68,1570.26,4.84,66.82,11.12,4.46,1.38,1.05,,179,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_39,0.0357371460519321,0.0352990033222591,5.14614903147823,-0.0357371460519321,-0.0352990033222591,-5.14614903147823,81.4583333333333,80,11730,87.1875,86,12555,77.3194444444444,76,11134,0.0485321358696068,0.0474688298032146,6.98862756522339,Lincoln-TP5-hybrids,10,39,,2.16,20.07,,56,1268.08,57,1295.5,3.7,66.43,12.4,4.13,0.85,1.18,,165,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_4,-0.00022905012316145,0,-0.0329832177352487,0.00022905012316145,0,0.0329832177352487,96.1944444444444,98,13852,96.1319444444444,97,13843,85.0694444444444,86,12250,0.0300199613979875,0.0304889384643985,4.3228744413102,Lincoln-TP5-hybrids,10,4,,2.6,24.04,,57,1295.5,65,1498.26,5.38,66.19,12.52,4.36,1.42,1.52,,153,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_5,0.00627153468641452,0.00562241384756309,0.903100994843691,-0.00627153468641452,-0.00562241384756309,-0.903100994843691,90.3541666666667,91,13011,91.4166666666667,92.5,13164,80.0208333333333,82,11523,0.0361715198198455,0.0342126586837129,5.20869885405776,Lincoln-TP5-hybrids,10,5,,3.48,32.22,,57,1295.5,60,1370.73,5.26,67.8,12.75,4.27,1.75,1.47,,172,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_6,-0.0316654910080037,-0.030690737833595,-4.55983070515254,0.0316654910080037,0.030690737833595,4.55983070515254,105.1875,105,15147,98.8263888888889,99,14231,85.4305555555556,86,12302,0.0185603103634181,0.0183727034120734,2.67268469233221,Lincoln-TP5-hybrids,10,6,,7.77,71.69,,57,1295.5,58,1320.57,4.97,67.95,10.01,3.87,1.09,1.11,,161,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_7,-0.00453955006884649,-0.0051547761392321,-0.653695209913894,0.00453955006884649,0.0051547761392321,0.653695209913894,100.347222222222,101,14450,99.3888888888889,99.5,14312,88.0416666666667,89,12678,0.0276660057979343,0.0263854079643553,3.98390483490255,Lincoln-TP5-hybrids,10,7,,1.12,10.57,,65,1498.26,,,,,,,,,,189,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_8,-0.040704020935374,-0.0388349514563107,-5.86137901469386,0.040704020935374,0.0388349514563107,5.86137901469386,110.090277777778,112,15853,101.708333333333,103,14646,88.1388888888889,90,12692,0.0130058222056557,0.0132629727352682,1.87283839761443,Lincoln-TP5-hybrids,10,8,,0.86,8.33,,63,1451.51,69,1587.76,4.7,66.09,11.56,4.56,1.55,1,,190,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_10_9,-0.0264002425717751,-0.0270540593286495,-3.80163493033561,0.0264002425717751,0.0270540593286495,3.80163493033561,99.2361111111111,99,14290,94.2569444444444,95,13573,84.0486111111111,85,12103,0.0140981915801597,0.0138637965276443,2.030139587543,Lincoln-TP5-hybrids,10,9,,3.88,35.64,,60,1370.73,60,1370.73,4.71,64.13,10.94,3.79,2.29,1.22,,180,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_10,-0.0425384211807761,-0.0424613330366084,-6.12553265003175,0.0425384211807761,0.0424613330366084,6.12553265003175,111.465277777778,110,16051,102.75,102,14796,89.0833333333333,89.5,12828,0.0121856202874276,0.0114184415652128,1.75472932138958,Lincoln-TP5-hybrids,11,10,,5.98,53.92,,60,1370.73,62,1422.27,4.97,67.67,9.66,3.67,1.24,1.03,,202,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_11,-0.00460057916367257,-0.00459886505073519,-0.662483399568851,0.00460057916367257,0.00459886505073519,0.662483399568851,95.8333333333333,96,13800,94.9791666666667,96.5,13677,83.0486111111111,85,11959,0.0309192205105825,0.02987520893173,4.45236775352389,Lincoln-TP5-hybrids,11,11,,1.63,14.9,,63,1451.51,67,1550.01,5.07,66.25,10.55,3.15,1.89,1.06,,180,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_12,-0.0395100980151982,-0.0378378378378378,-5.68945411418854,0.0395100980151982,0.0378378378378378,5.68945411418854,103.763888888889,104,14942,96.1944444444444,96,13852,84.1875,85,12123,0.0118138670813226,0.0119064493267186,1.70119685971046,Lincoln-TP5-hybrids,11,12,,4.87,44.83,,60,1370.73,64,1479.48,5.45,71.39,10.04,3.75,1.98,1.37,,203,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_13,-0.0506251005207528,-0.0481283422459893,-7.2900144749884,0.0506251005207528,0.0481283422459893,7.2900144749884,108.430555555556,109,15614,98.2777777777778,99,14152,85.0694444444444,86,12250,0.0075678633825116,0.0075951314246159,1.08977232708167,Lincoln-TP5-hybrids,11,13,,3.63,33.22,,63,1451.51,68,1570.26,5.22,67.38,11.96,4.71,1.39,1.07,,190,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_15,-0.0419018766374734,-0.04,-6.03387023579617,0.0419018766374734,0.04,6.03387023579617,104.618055555556,105,15065,96.5138888888889,96.5,13898,83.0763888888889,83,11963,0.0143505193150349,0.0145516647612595,2.06647478136503,Lincoln-TP5-hybrids,11,15,,8.34,76.42,,63,1451.51,63,1451.51,5.55,69.11,10.23,3.75,0.93,1.15,,170,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_16,-0.00635370318108032,-0.00681407314698929,-0.914933258075566,0.00635370318108032,0.00681407314698929,0.914933258075566,114.277777777778,115,16456,112.826388888889,113,16247,92.7708333333333,93,13359,0.0451877312483244,0.0421351639247248,6.50703329975872,Lincoln-TP5-hybrids,11,16,,5.86,52.9,,58,1320.57,70,1607.61,4.64,65.44,12.09,2.97,1.87,1.01,,192,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_17,-0.0274222866173559,-0.027885761675219,-3.94880927289924,0.0274222866173559,0.027885761675219,3.94880927289924,102.166666666667,102,14712,96.8194444444444,98,13942,85.0486111111111,87,12247,0.0174463190218854,0.0149253731343283,2.5122699391515,Lincoln-TP5-hybrids,11,17,,7.23,66.1,,58,1320.57,60,1370.73,3.94,66.32,10.94,2.98,1.69,1.12,,180,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_18,-0.0131156616317929,-0.0135746606334842,-1.88865527497817,0.0131156616317929,0.0135746606334842,1.88865527497817,98.0486111111111,99,14119,95.5694444444444,96,13762,84.2638888888889,85,12134,0.0241960337590041,0.0229843612427151,3.48422886129659,Lincoln-TP5-hybrids,11,18,,2.9,26.48,,60,1370.73,64,1479.48,5.12,63.62,11.31,3.53,2.43,0.86,,170,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_19,0.0208098356195333,0.0193612475165873,2.9966163292128,-0.0208098356195333,-0.0193612475165873,-2.9966163292128,89.4166666666667,91,12876,93.0208333333333,95,13395,79.9861111111111,82,11518,0.0490216774357451,0.0452497952497952,7.0591215507473,Lincoln-TP5-hybrids,11,19,,2.95,27.25,,59,1346.07,60,1370.73,4.76,66.59,10.78,4.56,1.32,1.3,,158,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_2,-0.0195385174950699,-0.0201411707435804,-2.81354651929007,0.0195385174950699,0.0201411707435804,2.81354651929007,101.555555555556,101,14624,97.875,98,14094,84.9583333333333,85,12234,0.0246317658858264,0.0223770154335755,3.54697428755901,Lincoln-TP5-hybrids,11,2,,5.59,51.16,,60,1370.73,65,1498.26,5.04,67.18,8.97,3.69,1.4,1.12,,199,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_20,-0.0173708137829925,-0.0177252971670943,-2.50139718475092,0.0173708137829925,0.0177252971670943,2.50139718475092,101.215277777778,101,14575,97.7361111111111,97,14074,83.1111111111111,83,11968,0.030288613449602,0.0302354570637119,4.36156033674269,Lincoln-TP5-hybrids,11,20,,2.25,20.81,,62,1422.27,68,1570.26,4.78,68.3,11.08,3.96,0.83,0.93,,158,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_21,-0.0217332515389898,-0.0185185185185185,-3.12958822161453,0.0217332515389898,0.0185185185185185,3.12958822161453,103.611111111111,106,14920,99.4166666666667,102,14316,84.4652777777778,87,12163,0.0287852291035297,0.027445678416224,4.14507299090828,Lincoln-TP5-hybrids,11,21,,3.07,28.23,,62,1422.27,68,1570.26,5.25,72.98,7.76,3.74,1.35,1.17,,188,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_22,-0.0271227299030897,-0.0211646136618141,-3.90567310604492,0.0271227299030897,0.0211646136618141,3.90567310604492,97.0347222222222,97,13973,91.9930555555556,92.5,13247,82.8541666666667,83,11931,0.0111878677393276,0.0129870129870129,1.61105295446318,Lincoln-TP5-hybrids,11,22,,3.46,31.78,,61,1395.88,62,1422.27,5.44,70.2,9.35,4.44,1.1,0.92,,139,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_23,-0.029355337787742,-0.0267261904761905,-4.22716864143485,0.029355337787742,0.0267261904761905,4.22716864143485,99.9791666666667,99,14397,94.5902777777778,93,13621,80.4583333333333,79,11586,0.0241980453585759,0.0248155206958901,3.48451853163494,Lincoln-TP5-hybrids,11,23,,3.55,32.79,,59,1346.07,66,1522.76,4.01,66.24,9.88,2.66,1.53,0.95,,181,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_24,-0.0244455678370801,-0.0256410256410256,-3.52016176853953,0.0244455678370801,0.0256410256410256,3.52016176853953,95.8541666666667,97,13803,91.5625,95,13185,79.2569444444444,82,11413,0.0223508474852435,0.0222222222222222,3.21852203787508,Lincoln-TP5-hybrids,11,24,,3.34,30.75,,61,1395.88,65,1498.26,5.6,71.66,7.41,3.89,1.11,0.95,,160,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_25,0.0119472086882441,0.0127659574468085,1.72039805110715,-0.0119472086882441,-0.0127659574468085,-1.72039805110715,94.9444444444444,96,13672,97.2361111111111,97,14002,85.0208333333333,86,12243,0.0393274159645882,0.0393700787401574,5.66314789890071,Lincoln-TP5-hybrids,11,25,,2.28,21.06,,64,1479.48,65,1498.26,4.43,67.85,8.64,3.77,1.15,1.22,,155,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_26,3.64212942030271E-05,0,0.0052446663652359,-3.64212942030271E-05,0,-0.0052446663652359,96.0902777777778,97,13837,96.0277777777778,98,13828,81.2013888888889,83,11693,0.0419134343212521,0.0404834141544874,6.03553454226031,Lincoln-TP5-hybrids,11,26,,2.24,20.36,,67,1550.01,,,4.19,68.08,8.66,2.39,1.67,0.91,,151,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_27,-0.0123868902816241,-0.0102040816326531,-1.78371220055386,0.0123868902816241,0.0102040816326531,1.78371220055386,99.5833333333333,99,14340,97.2638888888889,97,14006,82.4513888888889,83,11873,0.0345324347920971,0.0334130781499202,4.97267061006199,Lincoln-TP5-hybrids,11,27,,,,,,,,,,,,,,,,,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_28,-0.00962903785949844,-0.0102040816326531,-1.38658145176778,0.00962903785949844,0.0102040816326531,1.38658145176778,90.5208333333333,90.5,13035,88.8263888888889,90,12791,79.0347222222222,79.5,11381,0.0237608243753274,0.0225563909774436,3.42155871004715,Lincoln-TP5-hybrids,11,28,,3.69,34.01,,58,1320.57,60,1370.73,5.62,65.84,11.42,3.97,1.43,1.13,,165,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_29,-0.0111422368012208,-0.0132745961820852,-1.60448209937579,0.0111422368012208,0.0132745961820852,1.60448209937579,94.8958333333333,96,13665,92.8472222222222,93,13370,82.7291666666667,83,11913,0.0223883945909948,0.0210526315789473,3.22392882110325,Lincoln-TP5-hybrids,11,29,,4.01,36.79,,57,1295.5,60,1370.73,5.36,67.73,12.56,3.98,0.89,0.91,,154,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_3,0.0220216474996763,0.018018018018018,3.17111723995338,-0.0220216474996763,-0.018018018018018,-3.17111723995338,89.1180555555556,90,12833,92.8611111111111,95,13372,79.1041666666667,82,11391,0.0525526947037166,0.0468534779614325,7.5675880373352,Lincoln-TP5-hybrids,11,3,,4.54,41.94,,58,1320.57,58,1320.57,4.77,65.6,12.4,3.77,1.61,1.21,,182,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_30,-0.025177659225661,-0.0255108681504621,-3.62558292849518,0.025177659225661,0.0255108681504621,3.62558292849518,98.1319444444444,98,14131,93.3472222222222,94,13442,83.2430555555556,85,11987,0.0148014087248802,0.0136239782016348,2.13140285638276,Lincoln-TP5-hybrids,11,30,,3.42,31.48,,58,1320.57,59,1346.07,4.79,66.6,11.96,3.75,1.58,1.38,,170,Lincoln,TP5,hybrids
Lincoln-TP5-hybrids_11_31,-0.0321253605196389,-0.0304576376004947,-4.626051914828,0.0321253605196389,0.0304576376004947,4.626051914828,102.305555555556,102,14732,96.1319444444444,96,13843,83.8402777777778,83,12073,0.0161519783222569,0.0158730158730158,2.325884878405,Lincoln-TP5-hybrids,11,31,,2.48,22.78,,60,1370.73,62,1422.27,5.09,68.48,11.56,4.58,0.94,1.11,,181,Lincoln,TP5,hybrids
