file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Lincoln-TP4-hybrids_10_35,-0.0461334818794512,-0.0456280360860514,-6.64322139064098,0.0461334818794512,0.0456280360860514,6.64322139064098,114.444444444444,116,16480,104.354166666667,104,15027,90.875,93,13086,0.0095990679626083,0.0083815231896612,1.38226578661561,Lincoln-TP4-hybrids,10,35,,1.42,13.27,,58,1320.57,59,1346.07,5.14,65.79,12.2,4.01,1.56,1.1,,186,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_36,0.015291320799358,0.0146397200599871,2.20195019510755,-0.015291320799358,-0.0146397200599871,-2.20195019510755,94.1527777777778,93.5,13558,96.625,98,13914,82.7222222222222,85,11912,0.0461687988387151,0.0450405059598785,6.64830703277498,Lincoln-TP4-hybrids,10,36,,1.62,15.07,,58,1320.57,59,1346.07,,,,,,,,163,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_37,0.0200968861547274,0.0183995491687799,2.89395160628075,-0.0200968861547274,-0.0183995491687799,-2.89395160628075,88.9652777777778,88.5,12811,92.0694444444444,91,13258,80.2708333333333,80.5,11559,0.0451258970234755,0.0407523510971786,6.49812917138048,Lincoln-TP4-hybrids,10,37,,0.35,3.6,,61,1395.88,,,4.77,66.14,13.33,4.22,1.33,1.44,,137,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_38,-0.0276411794534238,-0.030435357946275,-3.98032984129303,0.0276411794534238,0.030435357946275,3.98032984129303,108.777777777778,109,15664,102.680555555556,103,14786,87.0902777777778,88,12541,0.0260135678439345,0.0228079301774463,3.74595376952658,Lincoln-TP4-hybrids,10,38,,1.62,14.98,,60,1370.73,68,1570.26,4.84,66.82,11.12,4.46,1.38,1.05,,179,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_39,0.0165855000264496,0.0158730158730159,2.38831200380874,-0.0165855000264496,-0.0158730158730159,-2.38831200380874,90.6458333333333,90,13053,93.5138888888889,93,13466,80.4236111111111,81,11581,0.046521732517505,0.0437332653321433,6.69912948252072,Lincoln-TP4-hybrids,10,39,,2.16,20.07,,56,1268.08,57,1295.5,3.7,66.43,12.4,4.13,0.85,1.18,,165,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_4,-0.0185215249646223,-0.0210748389962247,-2.66709959490561,0.0185215249646223,0.0210748389962247,2.66709959490561,109.201388888889,109,15725,105.159722222222,104,15143,89.6944444444444,89.5,12916,0.0290422169878363,0.0264169616687602,4.18207924624844,Lincoln-TP4-hybrids,10,4,,2.6,24.04,,57,1295.5,65,1498.26,5.38,66.19,12.52,4.36,1.42,1.52,,153,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_5,-0.0209561633516789,-0.0213710340292619,-3.01768752264177,0.0209561633516789,0.0213710340292619,3.01768752264177,105.888888888889,105,15248,101.513888888889,101,14618,86.7569444444444,86,12493,0.0270934170457356,0.0269641501203612,3.90145205458594,Lincoln-TP4-hybrids,10,5,,3.48,32.22,,57,1295.5,60,1370.73,5.26,67.8,12.75,4.27,1.75,1.47,,172,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_6,-0.0572163521184789,-0.0561272708180195,-8.23915470506096,0.0572163521184789,0.0561272708180195,8.23915470506096,126.208333333333,127,18174,112.666666666667,113,16224,95.5486111111111,96,13759,0.0084887170047442,0.0073711853662953,1.22237524868317,Lincoln-TP4-hybrids,10,6,,7.77,71.69,,57,1295.5,58,1320.57,4.97,67.95,10.01,3.87,1.09,1.11,,161,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_7,-0.0218918959881597,-0.0225229795264087,-3.15243302229499,0.0218918959881597,0.0225229795264087,3.15243302229499,109.909722222222,111,15827,105.145833333333,106,15141,91.4513888888889,93,13169,0.0224373445316543,0.0220697269155418,3.23097761255823,Lincoln-TP4-hybrids,10,7,,1.12,10.57,,65,1498.26,,,,,,,,,,189,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_8,-0.0627648706644064,-0.0604651162790698,-9.03814137567452,0.0627648706644064,0.0604651162790698,9.03814137567452,127.069444444444,129,18298,112.430555555556,115,16190,95.0972222222222,98,13694,0.0069922006828145,0.0061108921570661,1.0068768983253,Lincoln-TP4-hybrids,10,8,,0.86,8.33,,63,1451.51,69,1587.76,4.7,66.09,11.56,4.56,1.55,1,,190,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_10_9,-0.0538365768039704,-0.0522088353413655,-7.75246705977174,0.0538365768039704,0.0522088353413655,7.75246705977174,118.888888888889,119,17120,106.902777777778,108,15394,91.8541666666667,93.5,13227,0.0077413227147988,0.0080645161290322,1.11475047093103,Lincoln-TP4-hybrids,10,9,,3.88,35.64,,60,1370.73,60,1370.73,4.71,64.13,10.94,3.79,2.29,1.22,,180,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_10,-0.0514503170561635,-0.0490346083788707,-7.40884565608755,0.0514503170561635,0.0490346083788707,7.40884565608755,126.791666666667,129,18258,114.722222222222,117,16520,96.6527777777778,99,13918,0.0146772703650449,0.0127591706539074,2.11352693256648,Lincoln-TP4-hybrids,11,10,,5.98,53.92,,60,1370.73,62,1422.27,4.97,67.67,9.66,3.67,1.24,1.03,,202,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_11,-0.00182716506518186,0,-0.263111769386188,0.00182716506518186,0,0.263111769386188,101.8125,102,14661,101.166666666667,101,14568,85.6041666666667,86,12327,0.0407921782536162,0.0386831907301538,5.87407366852075,Lincoln-TP4-hybrids,11,11,,1.63,14.9,,63,1451.51,67,1550.01,5.07,66.25,10.55,3.15,1.89,1.06,,180,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_12,-0.0582249833860646,-0.0583333333333333,-8.3843976075933,0.0582249833860646,0.0583333333333333,8.3843976075933,121.618055555556,122.5,17513,108.506944444444,111,15625,91.9652777777778,94,13243,0.0090789193482523,0.0069037026064783,1.30736438614834,Lincoln-TP4-hybrids,11,12,,4.87,44.83,,60,1370.73,64,1479.48,5.45,71.39,10.04,3.75,1.98,1.37,,203,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_13,-0.0634144164602941,-0.062108230406884,-9.13167597028235,0.0634144164602941,0.062108230406884,9.13167597028235,126.805555555556,127,18260,111.902777777778,112.5,16114,93.2638888888889,94,13430,0.0093424229502423,0.0072304270307627,1.3453089048349,Lincoln-TP4-hybrids,11,13,,3.63,33.22,,63,1451.51,68,1570.26,5.22,67.38,11.96,4.71,1.39,1.07,,190,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_15,-0.0596240011128752,-0.059041394335512,-8.58585616025403,0.0596240011128752,0.059041394335512,8.58585616025403,123.930555555556,126.5,17846,110.145833333333,111,15861,91.4166666666667,91,13164,0.0131370887090772,0.0094339622641509,1.89174077410712,Lincoln-TP4-hybrids,11,15,,8.34,76.42,,63,1451.51,63,1451.51,5.55,69.11,10.23,3.75,0.93,1.15,,170,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_16,0.0178197672064181,0.0199601593625498,2.56604647772421,-0.0178197672064181,-0.0199601593625498,-2.56604647772421,114.222222222222,113,16448,117.805555555556,117,16964,95.3541666666667,96,13731,0.0638567043418241,0.0601415286175202,9.19536542522268,Lincoln-TP4-hybrids,11,16,,5.86,52.9,,58,1320.57,70,1607.61,4.64,65.44,12.09,2.97,1.87,1.01,,192,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_17,-0.0476824298499417,-0.0486193187923069,-6.8662698983916,0.0476824298499417,0.0486193187923069,6.8662698983916,115.194444444444,114,16588,104.798611111111,105,15091,89.0069444444444,89,12817,0.0136981533399063,0.0120641480877815,1.97253408094651,Lincoln-TP4-hybrids,11,17,,7.23,66.1,,58,1320.57,60,1370.73,3.94,66.32,10.94,2.98,1.69,1.12,,180,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_18,-0.0169845387871843,-0.0172419488026424,-2.44577358535454,0.0169845387871843,0.0172419488026424,2.44577358535454,105.881944444444,107.5,15247,102.326388888889,103,14735,86.9513888888889,90,12521,0.0315545911690584,0.0277427931710047,4.54386112834442,Lincoln-TP4-hybrids,11,18,,2.9,26.48,,60,1370.73,64,1479.48,5.12,63.62,11.31,3.53,2.43,0.86,,170,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_19,0.00603010717655069,0.00495353000318792,0.8683354334233,-0.00603010717655069,-0.00495353000318792,-0.8683354334233,96.6180555555556,97,13913,97.5486111111111,99,14047,83.1944444444444,84,11980,0.0424998841573621,0.0403092588079183,6.11998331866015,Lincoln-TP4-hybrids,11,19,,2.95,27.25,,59,1346.07,60,1370.73,4.76,66.59,10.78,4.56,1.32,1.3,,158,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_2,-0.037547638647916,-0.0412291304676286,-5.4068599652999,0.037547638647916,0.0412291304676286,5.4068599652999,114.888888888889,116,16544,106.701388888889,108,15365,90.7847222222222,91,13073,0.0200906850033448,0.0155440414507772,2.89305864048166,Lincoln-TP4-hybrids,11,2,,5.59,51.16,,60,1370.73,65,1498.26,5.04,67.18,8.97,3.69,1.4,1.12,,199,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_20,-0.0389656053031712,-0.0423132012413464,-5.61104716365665,0.0389656053031712,0.0423132012413464,5.61104716365665,117.909722222222,119,16979,109.118055555556,111,15713,91.0902777777778,93,13117,0.0231465281589911,0.0199556541019955,3.33310005489472,Lincoln-TP4-hybrids,11,20,,2.25,20.81,,62,1422.27,68,1570.26,4.78,68.3,11.08,3.96,0.83,0.93,,158,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_21,-0.0428471042711035,-0.0408163265306122,-6.1699830150389,0.0428471042711035,0.0408163265306122,6.1699830150389,118.791666666667,119,17106,109.138888888889,109,15716,91.8333333333333,94,13224,0.0192262343238754,0.0180238694487294,2.76857774263806,Lincoln-TP4-hybrids,11,21,,3.07,28.23,,62,1422.27,68,1570.26,5.25,72.98,7.76,3.74,1.35,1.17,,188,Lincoln,TP4,hybrids
Lincoln-TP4-hybrids_11_22,-0.0375958998190147,-0.0366919542686184,-5.41380957393811,0.0375958998190147,0.0366919542686184,5.41380957393811,111.486111111111,112,16054,103.5625,104,14913,88.2430555555556,90,12707,0.019519515662108,0.019204425711275,2.81081025534356,Lincoln-TP4-hybrids,11,22,,3.46,31.78,,61,1395.88,62,1422.27,5.44,70.2,9.35,4.44,1.1,0.92,,139,Lincoln,TP4,hybrids
