file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP1-n150_10_11,1523.7459677419354,1489.0,377889,1289.3870967741937,1268.0,319768,933.8145161290324,919.0,231586,0.0249824928776046,0.0261831048208757,6.195658233645949,-0.0820935054235378,-0.0805271424626704,-20.35918934503739,0.0820935054235378,0.0805271424626704,20.35918934503739,0.3133009643939963,0.3193154969884529,77.69863916971109,0.3856818812953164,0.3866868162022346,95.64910656123848,0.469897996007582,0.4789199563116881,116.53470300988036,0.1066656021510589,0.1083331410057394,26.45306933346262,2345.0040322580644,2334.0,581561,721.6048387096774,715.5,178958,2907.6612903225805,2910.0,721100,Scottsbluff-TP1-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP1-n150_10_12,1423.6640316205533,1397.0,360187,1215.094861660079,1206.0,307419,869.7470355731225,865.0,220046,0.0296771960546414,0.0307017543859649,7.508330601824278,-0.0780700143986102,-0.074735987002437,-19.751713642848404,0.0780700143986102,0.074735987002437,19.751713642848404,0.3225827230561523,0.3356890459363957,81.61342893320654,0.3910129030220074,0.3940137389597645,98.92626446456788,0.483816163324038,0.5034700315457413,122.40548932098164,0.108411378143244,0.1093781243751249,27.428078670240733,2230.577075098814,2222.0,564336,664.0474308300395,660.0,168004,2774.027667984189,2780.0,701829,Scottsbluff-TP1-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP1-n150_10_13,1442.5296442687747,1432.0,364960,1241.6798418972332,1232.0,314145,880.505928853755,872.0,222768,0.03404702240517,0.0335425232633629,8.613896668508014,-0.0739425606383514,-0.0743676859192148,-18.70746784150292,0.0739425606383514,0.0743676859192148,18.70746784150292,0.3281597780365757,0.3346957311534968,83.02442384325366,0.3928098403856899,0.3976721629485936,99.38088961757956,0.4921820963813851,0.5019866046089226,124.52207038449043,0.1075311702532012,0.1074252651880424,27.205386074059927,2294.213438735178,2293.0,580436,674.9604743083004,670.0,170765,2848.604743083004,2846.0,720697,Scottsbluff-TP1-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP1-n150_10_14,1562.9881889763778,1550.5,396999,1317.208661417323,1309.0,334571,949.9094488188975,945.0,241277,0.0242138077695782,0.0255194940631378,6.150307173472877,-0.0845691170583719,-0.0819897826370567,-21.480555732826485,0.0845691170583719,0.0819897826370567,21.480555732826485,0.3015512144170094,0.309396523185492,76.59400846192038,0.3766742801950578,0.3825587033875424,95.67526716954468,0.4522759092172947,0.4640456249805542,114.87808094119288,0.102679139914287,0.1032099579564314,26.080501538228894,2365.3858267716537,2359.0,600808,752.4094488188977,749.0,191112,2910.279527559055,2917.0,739211,Scottsbluff-TP1-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP1-n150_10_15,1496.7451737451738,1486.0,387657,1258.7142857142858,1251.0,326007,892.5019305019305,890.0,231158,0.0270772886394757,0.0258433616097849,7.013017757624216,-0.0851752639092348,-0.0844250363901018,-22.06039335249181,0.0851752639092348,0.0844250363901018,22.06039335249181,0.301139642224151,0.3056828597616865,77.99516733605513,0.3769811831867531,0.381453634085213,97.63812644536908,0.4516563902057542,0.4584717607973422,116.97900506329034,0.1044022989128732,0.1049853372434017,27.040195418434163,2254.3667953667955,2251.0,583881,691.2355212355212,686.0,179030,2781.5405405405404,2773.0,720419,Scottsbluff-TP1-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP1-n150_10_16,1459.1060606060605,1446.0,385204,1224.8939393939395,1223.0,323372,873.969696969697,877.0,230728,0.0248043405038841,0.0240939375938059,6.548345893025421,-0.0867365884099322,-0.0856823749748558,-22.89845934022212,0.0867365884099322,0.0856823749748558,22.89845934022212,0.298078118180325,0.3054362211137127,78.69262319960579,0.3752264799961208,0.3815976114858157,99.05979071897588,0.4470632264986742,0.4580998519092285,118.02469179565,0.100340861810873,0.100501916571316,26.48998751807049,2203.662878787879,2197.0,581767,669.0378787878788,671.0,176626,2696.2954545454545,2696.5,711822,Scottsbluff-TP1-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP1-n150_10_17,1510.3764705882354,1504.0,385146,1280.1254901960783,1281.0,326432,914.6823529411764,916.0,233244,0.0275224409736227,0.0292496820686731,7.01822244827381,-0.0819398078801474,-0.0796783625730994,-20.894651009437595,0.0819398078801474,0.0796783625730994,20.894651009437595,0.3007735791114743,0.31521262604121,76.69726267342594,0.3736600713076327,0.3810454323400097,95.28331818344634,0.451108010205107,0.4727671232876712,115.03254260230229,0.0993316881037078,0.1016949152542373,25.32958046644549,2299.749019607843,2297.0,586436,710.5529411764705,707.0,181191,2809.1294117647058,2808.0,716328,Scottsbluff-TP1-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP1-n150_11_11,1468.861111111111,1423.0,370153,1250.6746031746031,1228.0,315170,904.3611111111112,891.0,227899,0.0273768223548624,0.0305521718046467,6.89895923342533,-0.0787938608463919,-0.0724505156109226,-19.85605293329077,0.0787938608463919,0.0724505156109226,19.85605293329077,0.3258259048156773,0.3371124578932443,82.1081280135507,0.3948713477768433,0.4012311043904782,99.50757963976451,0.4886823919175888,0.5056099125716702,123.1479627632324,0.1120659615394871,0.1133213821732441,28.24062230795076,2300.4206349206347,2278.5,579706,695.9484126984127,685.0,175379,2883.3611111111118,2859.0,726607,Scottsbluff-TP1-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP1-n150_11_12,1359.4251968503936,1350.5,345294,1189.9212598425197,1189.0,302240,849.8740157480315,848.0,215868,0.0383295437084327,0.0422738618631533,9.735704101941929,-0.0649374947796627,-0.0603448275862069,-16.49412367403433,0.0649374947796627,0.0603448275862069,16.49412367403433,0.3563073943356899,0.3699152729758379,90.50207816126525,0.4121851741974408,0.4192250987770246,104.69503424614996,0.5343973907771308,0.5548067520103781,135.73693725739122,0.1191218434132735,0.1219857495562673,30.25694822697149,2248.5787401574803,2254.0,571139,657.6811023622047,653.0,167051,2858.8661417322837,2874.5,726152,Scottsbluff-TP1-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP1-n150_11_13,1388.7821011673152,1377.0,356917,1219.4124513618676,1213.0,313389,854.0778210116731,848.0,219498,0.0423746771081398,0.0452173913043478,10.890292016791946,-0.0642397529168375,-0.0607225211375864,-16.50961649962725,0.0642397529168375,0.0607225211375864,16.50961649962725,0.3476756275180116,0.3553879834590124,89.35263627212899,0.4031713100104798,0.4049502424087777,103.6150266726933,0.5214521019839243,0.5330171470266326,134.01319020986855,0.115975855714705,0.1173727166731442,29.805794918679208,2271.3540856031127,2263.0,583738,660.2607003891051,657.0,169687,2869.089494163424,2868.0,737356,Scottsbluff-TP1-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
