file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP2-n150_10_11,1097.664,1078.5,274416,1037.624,1025.0,259406,753.732,741.0,188433,0.0610267281811473,0.0599607548760091,15.25668204528684,-0.022095240169127,-0.0252537511856659,-5.523810042281767,0.022095240169127,0.0252537511856659,5.523810042281767,0.4834075628957092,0.4915966239362221,120.85189072392733,0.5014998423934638,0.5065276352476349,125.37496059836594,0.725023245521572,0.7373076815472671,181.255811380393,0.1846114692320287,0.1862380612155733,46.15286730800717,2139.492,2134.0,534873,606.688,602.5,151672,3113.304,3086.5,778326,Scottsbluff-TP2-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP2-n150_10_12,1133.1462450592885,1127.0,286686,1027.490118577075,1023.0,259955,755.8418972332016,751.0,191228,0.0456454437485375,0.043605359317905,11.548297268379986,-0.0435551523745276,-0.0460405156537753,-11.019453550755506,0.0435551523745276,0.0460405156537753,11.019453550755506,0.477645216698129,0.4800179613830265,120.84423982462664,0.511542380691252,0.5165835681768914,129.42022231488676,0.7163823201397762,0.719946121899203,181.24472699536335,0.1888744257862956,0.1910277624563338,47.78522972393279,2155.454545454545,2150.0,545330,606.0237154150198,609.0,153324,3164.209486166008,3179.0,800545,Scottsbluff-TP2-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP2-n150_10_13,1056.1699604743085,1020.0,267211,1007.8932806324112,989.0,254997,732.8656126482214,716.0,185415,0.0640132203167344,0.0641810918774966,16.19534474013381,-0.0166109701639192,-0.0135790494665373,-4.202575451471574,0.0166109701639192,0.0135790494665373,4.202575451471574,0.517930718683869,0.5276407993771087,131.03647182701886,0.5315852412270171,0.5404009092787766,134.49106603043532,0.7768045545739113,0.791358505254963,196.53155230719955,0.2012479387968335,0.2044935931191855,50.91572851559889,2178.296442687747,2160.0,551109,582.4387351778656,575.0,147357,3280.4347826086955,3291.0,829950,Scottsbluff-TP2-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP2-n150_10_14,1165.9488188976377,1139.0,296151,1077.7125984251968,1064.0,273739,778.9527559055118,759.5,197854,0.0555703887294114,0.0578788492333744,14.114878737270518,-0.0327625127022312,-0.0321321860011705,-8.321678226366732,0.0327625127022312,0.0321321860011705,8.321678226366732,0.4843455332423621,0.4892185085426098,123.02376544355998,0.510308028498573,0.5094408861082087,129.61823923863756,0.7264345998271438,0.733748901640985,184.5143883560945,0.186336823752637,0.1876524932909188,47.32955323316981,2261.6023622047246,2242.0,574447,617.3110236220473,602.0,156797,3305.736220472441,3287.5,839657,Scottsbluff-TP2-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP2-n150_10_15,1116.081081081081,1085.0,289065,1054.1389961389962,1037.0,273022,751.1853281853282,729.0,194557,0.0665093131339946,0.0669926650366748,17.225912101704626,-0.0198596081215353,-0.019873532068654,-5.143638503477655,0.0198596081215353,0.019873532068654,5.143638503477655,0.4914498613895448,0.5062857142857143,127.28551409989213,0.5087170883950005,0.5198675496688742,131.75772589430514,0.7370876343076865,0.7593200971289815,190.9056972856908,0.1829640088529764,0.1866793529971455,47.3876782929209,2221.76833976834,2225.0,575438,606.2046332046332,593.0,157007,3221.891891891892,3246.0,834470,Scottsbluff-TP2-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP2-n150_10_16,1266.6174242424242,1259.0,334387,1116.8598484848485,1124.5,294851,812.0075757575758,808.0,214370,0.0401200045918483,0.0386427930624935,10.591681212247968,-0.0569390303251661,-0.0595301757066462,-15.031904005843854,0.0569390303251661,0.0595301757066462,15.031904005843854,0.4345530608430862,0.4381362044628633,114.72200806257476,0.4807191483357667,0.485793743689127,126.9098551606424,0.6517535801854334,0.6571307253806924,172.06294516895443,0.1681743117864217,0.1697800836869891,44.39801831161535,2249.204545454545,2255.5,593790,636.3977272727273,634.5,168009,3166.367424242424,3196.5,835921,Scottsbluff-TP2-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP2-n150_10_17,1223.9098039215687,1189.0,312097,1136.0549019607845,1114.0,289694,821.9529411764706,806.0,209598,0.0563604273733244,0.0552785605896379,14.371908980197723,-0.0314108039897816,-0.0298436759829464,-8.009755017394317,0.0314108039897816,0.0298436759829464,8.009755017394317,0.4495766059162202,0.4618077002264772,114.64203450863614,0.4754667313253108,0.48685540950455,121.24401648795428,0.6742863624893883,0.6926402470406587,171.94302243479402,0.1676077285260869,0.1703109327983951,42.73997077415216,2263.9764705882358,2253.0,577314,636.5960784313726,626.0,162332,3181.619607843137,3187.0,811313,Scottsbluff-TP2-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_11_11,1136.901185770751,1115.0,287636,1040.7628458498025,1029.0,263313,757.7905138339921,746.0,191721,0.0512423622526613,0.0496173784250802,12.964317649923316,-0.0381039730487781,-0.039747064137308,-9.640305181340876,0.0381039730487781,0.039747064137308,9.640305181340876,0.475737799106875,0.480368395540475,120.36166317403938,0.5060698123031412,0.512571570823998,128.03566251269473,0.7135214885492359,0.7204652853507816,180.52093660295668,0.1829329186957301,0.1857947163274144,46.28202843001973,2177.5375494071145,2167.0,550917,613.8656126482214,605.0,155308,3159.877470355731,3155.0,799449,Scottsbluff-TP2-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP2-n150_11_12,1012.3188976377952,969.0,257129,991.492125984252,969.0,251839,719.5196850393701,698.5,182758,0.0735545893484174,0.0778364904879024,18.68286569449804,-0.0012465776432334,0.0015802001778083,-0.3166307213812898,0.0012465776432334,-0.0015802001778083,0.3166307213812898,0.5495827601419385,0.567764557385644,139.59402107605237,0.553003706070576,0.565329766421548,140.46294134192632,0.824279246733938,0.8515476303080701,209.36692867042024,0.2113076429974568,0.2181682932096514,53.672141321354026,2229.2047244094488,2218.5,566218,579.5551181102362,568.0,147207,3427.1023622047246,3419.0,870484,Scottsbluff-TP2-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP2-n150_11_13,1028.342412451362,996.0,264284,984.8326848249028,965.0,253102,712.2801556420234,697.0,183056,0.0657299619553267,0.0651933701657458,16.89260022251897,-0.0152576116976237,-0.0177975528364849,-3.921206206289316,0.0152576116976237,0.0177975528364849,3.921206206289316,0.532132379236454,0.5402197802197802,136.75802146376867,0.5446592117803187,0.5517241379310345,139.97741742754192,0.798105147086664,0.8102406328974838,205.11302280127265,0.2039829143259877,0.206858407079646,52.42360898177886,2197.1750972762648,2189.0,564674,579.2373540856031,572.0,148864,3328.136186770428,3330.0,855331,Scottsbluff-TP2-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
