file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP6-n150_10_11,527.444,536.0,131861,628.236,631.5,157059,449.676,447.0,112419,0.1661418240259508,0.1296857596863537,41.53545600648772,0.1741587038948653,0.0912736957162088,43.539675973716335,-0.1741587038948653,-0.0912736957162088,-43.539675973716335,0.7487852177467859,0.7343251394684294,187.1963044366965,0.6866592242628676,0.6889744175892323,171.6648060657169,1.1230089145841538,1.101363241040964,280.7522286460384,0.2994236127243923,0.3066445513681242,74.85590318109807,1764.36,1766.0,441090,399.324,398.0,99831,3318.952,3382.0,829738,Scottsbluff-TP6-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP6-n150_10_12,507.8537549407114,507.0,128487,625.8339920948616,626.0,158336,440.2371541501976,442.0,111380,0.1668888453264982,0.1447868298860278,42.22287786760405,0.1624164550035642,0.1101973684210526,41.09136311590176,-0.1624164550035642,-0.1101973684210526,-41.09136311590176,0.743718886685287,0.737441740031072,188.1608783313776,0.6773969565389909,0.6803327391562686,171.3814300043647,1.115412561518989,1.106019417475728,282.1993780643042,0.2911529122884427,0.2978811798919817,73.66168680897601,1751.703557312253,1798.0,443181,391.82608695652175,390.0,99132,3223.422924901186,3318.0,815526,Scottsbluff-TP6-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP6-n150_10_13,569.4229249011858,584.0,144064,663.7233201581028,684.0,167922,457.1620553359684,459.0,115662,0.1627284181065567,0.1310234966148944,41.17028978095885,0.1440570930741128,0.0789473684210526,36.44644454775055,-0.1440570930741128,-0.0789473684210526,-36.44644454775055,0.7245161653949498,0.711493718008376,183.3025898449223,0.6668793514491154,0.6695753344968005,168.7204759166262,1.086612474773483,1.0671164359660346,274.91295611769124,0.2768116010751315,0.284073506891271,70.03333507200827,1831.5296442687747,1883.0,463377,403.0197628458498,402.0,101964,3277.3675889328065,3364.0,829174,Scottsbluff-TP6-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP6-n150_10_14,551.9330708661417,544.5,140191,634.4842519685039,632.0,161159,468.3818897637796,468.0,118969,0.1396061198794141,0.1126054590570719,35.4599544493712,0.1321195170941972,0.0737363852420472,33.55835734192609,-0.1321195170941972,-0.0737363852420472,-33.55835734192609,0.7198216841638719,0.7028182373835454,182.83470777762344,0.6653483181244372,0.666778687658131,168.99847280360703,1.0795648701202505,1.0540733079804605,274.20947701054365,0.2825414262525955,0.293352921137796,71.76552226815926,1724.6653543307086,1738.5,438065,400.5472440944882,393.5,101739,3133.972440944882,3194.5,796029,Scottsbluff-TP6-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP6-n150_10_15,572.3050193050193,578.0,148227,675.5559845559845,699.0,174969,478.6409266409266,484.0,123968,0.158909330399421,0.1254288982081585,41.15751657345005,0.1537397125448322,0.0866274179983179,39.81858554911154,-0.1537397125448322,-0.0866274179983179,-39.81858554911154,0.7149558042333288,0.6981684981684981,185.17355329643215,0.650014058740828,0.6519383076281784,168.35364121387445,1.0722659755402786,1.0471248931754364,277.71688766493213,0.272692814643904,0.2805005213764338,70.62743899277113,1771.8108108108108,1821.0,458899,402.6988416988417,405.0,104299,3148.3320463320465,3244.0,815418,Scottsbluff-TP6-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP6-n150_10_16,584.6287878787879,598.5,154342,674.7121212121212,680.5,178124,473.00757575757575,476.5,124874,0.148646551070692,0.1248997073946974,39.2426894826627,0.1236777289801891,0.0776842712112264,32.65092045076994,-0.1236777289801891,-0.0776842712112264,-32.65092045076994,0.7027805563772371,0.6914858861666451,185.5340668835906,0.6484956007617737,0.649920722799006,171.20283860110823,1.0540118319224416,1.0370877665843783,278.2591236275246,0.2581558740235311,0.2655232381860384,68.1531507422122,1825.8371212121208,1883.0,482021,414.70454545454544,415.0,109482,3128.6477272727275,3256.5,825963,Scottsbluff-TP6-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP6-n150_10_17,680.8392156862745,668.0,173614,736.2352941176471,733.0,187740,517.3686274509804,510.0,131929,0.1214980699872154,0.1076320939334637,30.982007846739943,0.0719581833266912,0.0465793304221251,18.34933674830627,-0.0719581833266912,-0.0465793304221251,-18.34933674830627,0.6374631109449455,0.6289007590666292,162.5530932909611,0.5996065838315096,0.5989261744966443,152.89967887703494,0.9560485218589692,0.9432185523541812,243.79237307403716,0.2317137883334099,0.2375249500998004,59.08701602501954,1804.1882352941177,1833.0,460068,438.15686274509807,432.0,111730,2923.5333333333333,2988.0,745501,Scottsbluff-TP6-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP6-n150_11_11,515.0553359683795,508.0,130309,629.9565217391304,639.0,159379,441.5494071146245,447.0,111712,0.1702652704907276,0.1372761801410743,43.07711343415408,0.1673264059398665,0.0999083409715857,42.33358070278624,-0.1673264059398665,-0.0999083409715857,-42.33358070278624,0.7406843090725479,0.728735632183908,187.39313019535464,0.6728519307116506,0.6746174617461747,170.2315384700476,1.1108573653341671,1.0929778186415355,281.0469134295443,0.2888976186696229,0.293453326274925,73.09109752341459,1745.592885375494,1784.0,441635,391.501976284585,391.0,99050,3195.802371541502,3282.0,808538,Scottsbluff-TP6-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP6-n150_11_12,633.0905511811023,649.0,160805,706.0669291338583,715.5,179341,484.8228346456693,487.5,123145,0.1385691945898091,0.1203446877916788,35.19657542581153,0.0935999739502092,0.0578961469549054,23.77439338335316,-0.0935999739502092,-0.0578961469549054,-23.77439338335316,0.6889527475468714,0.677918353258616,174.99399787690533,0.645232977909865,0.6460860178942034,163.8891763891057,1.0332824057011387,1.0167541487023015,262.45373104808925,0.261291731182853,0.2649061988769853,66.36809972044468,1885.003937007874,1925.0,478791,413.4763779527559,415.5,105023,3241.822834645669,3313.0,823423,Scottsbluff-TP6-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP6-n150_11_13,568.1322957198444,563.0,146010,675.9143968871596,678.0,173710,464.9027237354086,465.0,119480,0.1632250883144016,0.1377909124492057,41.94884769680121,0.1450684269680752,0.0907692307692307,37.282585730795326,-0.1450684269680752,-0.0907692307692307,-37.282585730795326,0.725021893854873,0.7094178892569806,186.3306267207024,0.6626081031371917,0.6625289290974121,170.29028250625825,1.087373241872256,1.0640009464095588,279.4549231611698,0.275912387458597,0.282720714531089,70.90948357685944,1856.6420233463036,1912.0,477157,409.568093385214,405.0,105259,3311.988326848249,3434.0,851181,Scottsbluff-TP6-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
Scottsbluff-TP6-n150_11_14,513.0454545454545,516.5,135444,629.5189393939394,640.5,166193,440.875,449.0,116391,0.1683050428844611,0.1344767828799796,44.43253132149775,0.164529224795347,0.1029559959690964,43.435715345971616,-0.164529224795347,-0.1029559959690964,-43.435715345971616,0.7282138196254553,0.7154767042332572,192.2484483811202,0.6588739470483999,0.6643939419007501,173.94272202077755,1.0921493507880409,1.073090841497493,288.32742860804274,0.2718287840827095,0.2775104566615701,71.7627989978353,1718.1931818181818,1740.5,453603,397.99242424242425,404.5,105070,3033.8560606060605,3139.0,800938,Scottsbluff-TP6-n150,11,14,n150,,22.94,156.92,,84.0,1622.26,88.0,1717.51,7.67,73.46,6.91,3.72,0.87,1.14,,193.0,HOEGEMEYER 7089 AMXT
Scottsbluff-TP6-n150_11_15,609.6887159533073,635.0,156690,705.7509727626459,742.0,181378,490.7509727626459,501.0,126123,0.1585493281321616,0.1267605633802817,40.747177329965545,0.1430053382833294,0.0748299319727891,36.75237193881566,-0.1430053382833294,-0.0748299319727891,-36.75237193881566,0.7101381960824295,0.6912295604162243,182.5055163931844,0.6488254799247732,0.653317393903168,166.74814834066672,1.0650435540949847,1.036734260537212,273.7161934024111,0.2610657245221699,0.2702953743265837,67.09389120219767,1901.2645914396887,1983.0,488625,424.0817120622568,435.0,108989,3299.077821011673,3485.0,847863,Scottsbluff-TP6-n150,11,15,n150,,26.71,180.53,,76.0,1437.65,80.0,1530.76,8.44,67.76,8.04,3.74,1.68,1.39,,178.0,PHK56 X W606S
Scottsbluff-TP6-n150_11_16,587.4133858267717,586.5,149203,696.5157480314961,707.5,176915,477.5551181102362,481.0,121299,0.1718652018237777,0.1361710023956513,43.65376126323954,0.1598457207324536,0.0904459637583713,40.600813066043216,-0.1598457207324536,-0.0904459637583713,-40.600813066043216,0.721105515876467,0.7063640008168633,183.1608010326226,0.6541904638780649,0.6533852249959111,166.16437782502848,1.08149535673775,1.0594050492829743,274.6998206113885,0.2675507277486262,0.2741547493609928,67.95788484815105,1878.6929133858268,1915.5,477188,400.4606299212599,402.0,101717,3292.7086614173227,3346.0,836348,Scottsbluff-TP6-n150,11,16,n150,,20.11,140.86,,70.0,1309.51,73.0,1371.7,8.26,72.87,8.53,3.52,1.41,1.29,,173.0,PHT69 X 3IIH6
Scottsbluff-TP6-n150_11_17,589.3107569721116,580.0,147917,701.7490039840637,708.0,176139,492.0358565737052,488.0,123501,0.159987530441309,0.1386407766990291,40.15687014076856,0.1469317882955747,0.0909090909090909,36.87987886218926,-0.1469317882955747,-0.0909090909090909,-36.87987886218926,0.7280080386058624,0.7246338215712383,182.73001769007143,0.6661150854364714,0.6759935117599352,167.1948864445543,1.091856977812523,1.0868060178405006,274.05610143094333,0.2827364268373876,0.2930466782878171,70.9668431361843,1931.0717131474105,2015.0,484699,418.003984063745,414.0,104919,3509.167330677291,3695.0,880801,Scottsbluff-TP6-n150,11,17,n150,,34.79,229.16,,74.0,1393.15,76.0,1437.65,8.57,70.09,8.4,3.95,2.73,1.72,,183.0,SYNGENTA NK0760-3111
Scottsbluff-TP6-n150_12_11,523.9803921568628,531.0,133615,638.0980392156863,643.0,162715,450.30196078431374,451.0,114827,0.1627329990541644,0.133539003966505,41.49691475881194,0.1563138732207767,0.0919970082273747,39.86003767129808,-0.1563138732207767,-0.0919970082273747,-39.86003767129808,0.7401560430331575,0.729157667386609,188.7397909734552,0.6758320268620704,0.6841846758349706,172.33716684982795,1.1100703835353751,1.0936183997408486,283.06794780152063,0.291918588681022,0.2970886279556056,74.43924011366062,1778.4470588235297,1822.0,453504,395.9725490196079,401.0,100973,3280.258823529412,3358.0,836466,Scottsbluff-TP6-n150,12,11,n150,,21.16,142.5,,78.0,1483.45,82.0,1573.4,10.21,70.86,7.8,3.57,1.8,1.41,,147.0,PHN46 X PHK56
Scottsbluff-TP6-n150_12_12,540.1742424242424,538.0,142606,657.094696969697,665.5,173473,458.8030303030303,466.0,121124,0.1614404638446587,0.1383222451762192,42.62028245498991,0.1460588275281911,0.101189916661519,38.559530467442464,-0.1460588275281911,-0.101189916661519,-38.559530467442464,0.7364630262840904,0.7291202425977035,194.4262389389999,0.6745011703412019,0.6814314168214737,178.0683089700773,1.1045397101459296,1.093554202373716,291.5984834785254,0.2823840500024,0.28807918545764,74.54938920063361,1862.159090909091,1917.0,491610,401.6439393939394,400.5,106034,3354.6363636363635,3485.5,885624,Scottsbluff-TP6-n150,12,12,n150,,26.73,179.79,,78.0,1483.45,82.0,1573.4,10.06,71.26,7.75,3.42,1.72,1.38,,190.0,PHK56 X LH198
