file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP5-n150_10_11,502.54,501.0,125635,607.484,616.5,151871,440.04,444.5,110010,0.1568724197820579,0.1332322548606103,39.21810494551448,0.163228572512192,0.1075999015819258,40.807143128048,-0.163228572512192,-0.1075999015819258,-40.807143128048,0.7653067896186796,0.7593957541107893,191.3266974046699,0.7099057576217218,0.7157794289591801,177.47643940543043,1.1478025140867485,1.138960807927277,286.9506285216871,0.3214620002853526,0.325188173079747,80.36550007133815,1793.948,1859.5,448487,404.424,401.0,101106,3511.948,3673.5,877987,Scottsbluff-TP5-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP5-n150_10_12,483.9683794466403,479.0,122444,597.7707509881423,603.0,151236,421.8814229249012,420.0,106736,0.1617384018926686,0.1461988304093567,40.91981567884517,0.1555348894559363,0.1111111111111111,39.350327032351885,-0.1555348894559363,-0.1111111111111111,-39.350327032351885,0.7653969372566289,0.7627118644067796,193.64542512592712,0.7076004984881094,0.7132352941176471,179.02292611749166,1.147938372139811,1.143916324639216,290.4284081513722,0.3138211508169967,0.3166131621187801,79.39675115670016,1788.6561264822135,1841.0,452530,402.2885375494071,401.0,101779,3439.276679841897,3570.0,870137,Scottsbluff-TP5-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP5-n150_10_13,531.0395256916996,535.0,134353,625.8379446640316,631.0,158337,450.5810276679842,456.0,113997,0.1536152206134133,0.1270125223613595,38.86465081519356,0.1488826315078855,0.0913348946135831,37.667305771495045,-0.1488826315078855,-0.0913348946135831,-37.667305771495045,0.7557060961809828,0.749515816655907,191.19364233378863,0.7046593362570069,0.70703125,178.27881207302275,1.1334071016484253,1.1241527703066163,286.7519967170516,0.3111989428129795,0.3135048231511254,78.73333253168381,1857.897233201581,1928.0,470048,411.8695652173913,412.0,104203,3553.98814229249,3683.0,899159,Scottsbluff-TP5-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP5-n150_10_14,566.1062992125984,554.0,143791,650.7401574803149,664.0,165288,475.1496062992126,476.0,120688,0.1413661810787154,0.1148253185620479,35.907009993993725,0.1307033358812853,0.0754378239219538,33.198647313846465,-0.1307033358812853,-0.0754378239219538,-33.198647313846465,0.7337914782441535,0.7231465013024174,186.38303547401495,0.6844774043107216,0.6837063422861762,173.85726069492327,1.1005336252096862,1.084551362095734,279.5355408032603,0.3022193164212792,0.3073389672420658,76.76370637100493,1817.216535433071,1887.0,461573,435.8031496062992,430.0,110694,3418.318897637795,3572.0,868253,Scottsbluff-TP5-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP5-n150_10_15,558.953667953668,552.0,144769,650.0926640926641,652.0,168374,472.5598455598456,473.0,122393,0.1414581673984331,0.1158213474640423,36.63766535619419,0.1318602143405395,0.0786860198624904,34.15179551419975,-0.1318602143405395,-0.0786860198624904,-34.15179551419975,0.7292703273537903,0.7231171092729647,188.88101478463167,0.6775581806246139,0.6844279223461379,175.487568781775,1.0937500902298836,1.0845576232451846,283.28127336953986,0.2926424368704993,0.297444089456869,75.79439114945932,1813.722007722008,1884.0,469754,435.6718146718147,440.0,112839,3338.250965250965,3488.0,864607,Scottsbluff-TP5-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP5-n150_10_16,526.8333333333334,507.0,139084,631.8825757575758,632.5,166817,453.96590909090907,454.0,119847,0.1494345701491586,0.1317656558587487,39.45072651937788,0.1411124909458138,0.1019742182680131,37.25369760969485,-0.1411124909458138,-0.1019742182680131,-37.25369760969485,0.7467345742325735,0.7430411462942297,197.1379275973994,0.6923935233843944,0.6951019845734703,182.7918901734801,1.1199496513651412,1.1144351094761529,295.6667079603973,0.301175467613348,0.3063686535960103,79.51032344992387,1831.7916666666667,1879.5,483593,421.29545454545456,419.0,111222,3429.946969696969,3559.0,905506,Scottsbluff-TP5-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP5-n150_10_17,613.1778656126482,604.0,155134,700.6600790513834,694.0,177267,502.7312252964427,504.0,127191,0.1331293541588696,0.1172558627931396,33.681726602194026,0.1044571810648054,0.0734725444702242,26.427666809395767,-0.1044571810648054,-0.0734725444702242,-26.427666809395767,0.7076950773745806,0.7018418201516793,179.0468545757689,0.6626015200297745,0.6637615968512792,167.63818456753293,1.0614010695125908,1.0526486837829054,268.5344705866855,0.2828783127125095,0.2881231671554252,71.56821311626491,1899.8458498023715,1942.0,480661,451.2845849802371,451.0,114175,3423.292490118577,3527.0,866093,Scottsbluff-TP5-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP5-n150_11_11,478.5992063492063,474.0,120607,599.1428571428571,602.5,150984,430.4603174603175,427.5,108476,0.1743530028708128,0.1348097073858329,43.93695672344485,0.1924071461339689,0.1093081632552217,48.48660082576017,-0.1924071461339689,-0.1093081632552217,-48.48660082576017,0.7701244168305499,0.7599098046715069,194.07135304129855,0.7052939843290661,0.7101673944687045,177.73408405092465,1.155022901073582,1.1397428275506871,291.06577107054267,0.3109649979699305,0.3216901783876909,78.36317948842249,1785.25,1816.5,449883,401.484126984127,406.0,101174,3422.5714285714284,3520.0,862488,Scottsbluff-TP5-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP5-n150_11_12,551.5551181102362,555.0,140095,661.0748031496063,676.0,167913,472.0669291338583,475.5,119905,0.1549604107416721,0.1292153719994812,39.35994432838472,0.1480663375888734,0.0946287834102037,37.60884974757385,-0.1480663375888734,-0.0946287834102037,-37.60884974757385,0.7492895295821707,0.7453232563461705,190.31954051387132,0.6941781262996515,0.6988003992488847,176.32124408011148,1.1237882438877271,1.1178689807308242,285.4422139474827,0.3004667541695777,0.3077750252519399,76.31855555907273,1934.248031496063,1979.5,491299,427.9291338582677,429.0,108694,3621.051181102362,3732.5,919747,Scottsbluff-TP5-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP5-n150_11_13,510.5836575875487,495.0,131220,642.6653696498055,648.0,165165,445.7509727626459,441.0,114558,0.1815214506953139,0.1501925545571245,46.65101282869569,0.1866547778511737,0.1175879396984924,47.97027790775165,-0.1866547778511737,-0.1175879396984924,-47.97027790775165,0.7658056951546733,0.75557225144002,196.81206365475103,0.6985350940210723,0.7008389605074687,179.5235191634156,1.1485523053125193,1.133216476774759,295.17794246531747,0.3029757107522443,0.3132976533552902,77.8647576633268,1889.089494163424,1918.0,485496,419.3346303501946,420.0,107769,3566.0194552529183,3674.0,916467,Scottsbluff-TP5-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
