file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Ames-TP5-4231_10_2,486.02,482.0,97204,565.42,566.5,113084,396.52,399.0,79304,0.13003926898488383,0.12745098039215685,26.007853796976764,0.08435471486204968,0.08071660582571583,16.870942972409935,-0.08435471486204968,-0.08071660582571583,-16.870942972409935,0.7146469939663401,0.7165836401469147,142.92939879326804,0.6738563227152635,0.6757961902274296,134.7712645430527,1.071807792375125,1.0747182873865808,214.36155847502502,0.2704913189611429,0.2701108153865212,54.098263792228586,1656.995,1669.0,331399,327.305,325.0,65461,2897.235,2918.0,579447
Ames-TP5-4231_10_3,420.76,427.0,84152,539.3,546.0,107860,373.935,376.5,74787,0.15902854711389044,0.14976015000832554,31.80570942277809,0.13381380696971903,0.12701247410220995,26.76276139394381,-0.13381380696971903,-0.12701247410220995,-26.76276139394381,0.7493634817981206,0.7516147815623759,149.87269635962411,0.6888302812624322,0.688966272034951,137.76605625248644,1.1238734107636958,1.127253079946175,224.77468215273916,0.28449089023787516,0.28675062246353533,56.89817804757503,1622.06,1663.5,324412,345.345,346.5,69069,2923.58,3013.0,584716
Ames-TP5-4231_10_4,396.065,408.0,79213,531.905,540.5,106381,374.82,386.0,74964,0.17427642090811818,0.15414814863015333,34.85528418162364,0.1679611102488511,0.14231630499573084,33.59222204977022,-0.1679611102488511,-0.14231630499573084,-33.59222204977022,0.7827232408940603,0.7789419234892385,156.54464817881205,0.7145637741252804,0.7174137051423094,142.91275482505608,1.173913874178815,1.1682725379663232,234.78277483576304,0.30397524682392985,0.30756258419708826,60.795049364785974,1692.985,1742.0,338597,332.665,338.5,66533,3182.11,3323.5,636422
Ames-TP5-4231_10_5,405.0547263681592,424.0,81416,539.6268656716418,554.0,108465,374.8557213930348,391.0,75346,0.18862838897036202,0.15890083632019117,37.91430618304277,0.18461119878772053,0.14087301587301587,37.106850956331826,-0.18461119878772053,-0.14087301587301587,-37.106850956331826,0.7877605067449908,0.7773584905660378,158.33986185574315,0.7209646101204193,0.7173601147776184,144.9138866342043,1.1814714949257936,1.16590024761231,237.47577048008452,0.29849551729102863,0.30188364727454575,59.99759897549675,1767.2388059701493,1826.0,355215,330.3830845771144,338.0,66407,3284.582089552239,3453.0,660201
Ames-TP5-4231_10_6,456.4844444444444,464.0,102709,519.1066666666667,521.0,116799,368.24444444444447,367.0,82855,0.12399917679484747,0.11622418879056047,27.899814778840682,0.07840181475231917,0.0677382319173364,17.640408319271813,-0.07840181475231917,-0.0677382319173364,-17.640408319271813,0.6726550582796639,0.6693283231564114,151.34738811292436,0.6345230752971657,0.6328699918233851,142.76769194186227,1.008797409897586,1.0037567504108946,226.97941722695688,0.23441613583967502,0.23822791864028978,52.74363056392688,1433.12,1430.0,322452,323.3466666666667,320.0,72753,2321.133333333333,2318.0,522255
Ames-TP5-4231_10_7,538.0144927536232,540.0,111369,507.04347826086956,486.0,104958,367.8695652173913,357.0,76149,0.06682321021581843,0.053811659192825115,13.832404514674414,-0.016814240384029403,-0.03808908973531311,-3.480547759494087,0.016814240384029403,0.03808908973531311,3.480547759494087,0.5694925917776886,0.5509527754763878,117.88496649798154,0.5862190568485226,0.5800308800823469,121.34734476764419,0.8540580656258859,0.826258024435701,176.7900195845584,0.19368741094511865,0.1950802869832593,40.09329406563956,1294.0869565217392,1265.0,267876,311.6280193236715,300.0,64507,1921.768115942029,1876.0,397806
Ames-TP5-4231_11_2,429.105,438.0,85821,488.995,486.5,97799,352.125,352.5,70425,0.11919700249520818,0.11457039779816772,23.839400499041634,0.07584217916186571,0.06731699605345362,15.168435832373142,-0.07584217916186571,-0.06731699605345362,-15.168435832373142,0.7239054790911907,0.7220529821922896,144.78109581823816,0.6899847042423259,0.6871669224917362,137.9969408484652,1.0856780073011492,1.0828887164975884,217.13560146022985,0.27602546289997687,0.2731374263500058,55.20509257999537,1499.06,1467.5,299812,309.98,314.0,61996,2644.11,2575.0,528822
Ames-TP5-4231_11_3,439.125,457.5,87825,584.495,609.0,116899,392.79,405.0,78558,0.19303061774411678,0.16474979446629906,38.606123548823355,0.17576559401249545,0.14233208275039644,35.15311880249909,-0.17576559401249545,-0.14233208275039644,-35.15311880249909,0.7750902982537353,0.765081945700038,155.01805965074706,0.7056719372777426,0.6949673470514082,141.1343874555485,1.1624731958232315,1.1474813630225147,232.49463916464632,0.28906727501478374,0.2893036768010923,57.813455002956744,1831.215,1878.5,366243,350.17,361.5,70034,3317.575,3403.5,663515
Ames-TP5-4231_11_4,378.01951219512193,380.0,77494,507.88780487804877,512.0,104117,366.9219512195122,366.0,75219,0.16578076820842982,0.15550510783200908,33.985057482728116,0.16627850073488357,0.1461187214611872,34.08709265065113,-0.16627850073488357,-0.1461187214611872,-34.08709265065113,0.7931874631483651,0.7884508606329816,162.60342994541483,0.7282794074907342,0.7257543103448276,149.2972785356005,1.1896114152946824,1.1825121443442055,243.8703401354099,0.32379212140776925,0.3256311510483526,66.3773848885927,1633.1853658536586,1654.0,334803,337.18536585365854,338.0,69123,3198.7512195121953,3227.0,655744
Ames-TP5-4231_11_5,376.5422222222222,371.0,84722,512.4488888888889,509.0,115301,367.68888888888887,366.0,82730,0.16735959299519132,0.1614550095724314,37.65590842391805,0.16716026011120802,0.15714285714285714,37.611058525021804,-0.16716026011120802,-0.15714285714285714,-37.611058525021804,0.8087477905188646,0.80741127348643,181.96825286674454,0.7458628902177837,0.7453936348408711,167.81915029900134,1.2129624861040873,1.210958904109589,272.91655937341966,0.3455000981873232,0.3471226704894532,77.73752209214771,1700.3955555555556,1716.0,382589,336.26222222222225,337.0,75659,3497.3333333333335,3538.0,786900
