file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Ames-TP1-4231_10_2,514.33,511.5,102866,721.105,720.0,144221,586.625,581.5,117325,0.1363760198826606,0.1368408972609196,27.275203976532133,0.1717999678104115,0.1683077258363299,34.35999356208231,-0.1717999678104115,-0.1683077258363299,-34.35999356208231,0.7775006787366102,0.7770153972155296,155.50013574732205,0.7007581674819484,0.7019611577220028,140.15163349638968,1.1661239526988485,1.1653992745128114,233.22479053976969,0.3449485115023494,0.3464496665373763,68.98970230046989,1993.71,1993.0,398742,580.46,579.5,116092,4098.8,4111.5,819760,Ames-TP1-4231,10,2,4231,29500.0,17.5,152.81,59.0,,,,,,,,,,,0.0,200.0,PHP02 X W606S
Ames-TP1-4231_10_3,485.385,491.0,97077,706.13,711.0,141226,561.0,565.5,112200,0.1520427760350328,0.1488235616101041,30.40855520700656,0.1919117864293954,0.1856682449369355,38.382357285879095,-0.1919117864293954,-0.1856682449369355,-38.382357285879095,0.7970050219425298,0.7970342268464952,159.40100438850595,0.7163993765059277,0.7172222868889148,143.27987530118554,1.1953808429360522,1.195419907727223,239.0761685872104,0.3575349416752117,0.3614770112465443,71.50698833504235,2017.88,2034.5,403576,566.895,568.0,113379,4270.015,4342.5,854003,Ames-TP1-4231,10,3,4231,30500.0,18.19,153.29,61.0,,,,,,,,,,,4.92,191.0,HOEGEMEYER 8065RR
Ames-TP1-4231_10_4,511.465,509.5,102293,726.36,724.5,145272,583.7,581.0,116740,0.1439144739001979,0.1419902996271031,28.782894780039584,0.1811728873106928,0.1748589846897663,36.23457746213857,-0.1811728873106928,-0.1748589846897663,-36.23457746213857,0.7872465982221145,0.7859144308425839,157.4493196444229,0.7092262604140913,0.7087027566711273,141.84525208281826,1.1807450508111024,1.1787580487444684,236.1490101622205,0.3483150009509261,0.3485451048399211,69.66300019018523,2058.77,2081.5,411754,564.52,568.5,112904,4266.11,4362.0,853222,Ames-TP1-4231,10,4,4231,26000.0,17.33,146.77,52.0,,,,,,,,,,,0.0,218.0,PHK56 X PHJ89
Ames-TP1-4231_10_5,519.5970149253732,518.0,104439,754.1691542288557,753.0,151588,591.1691542288557,586.0,118825,0.1543110124307245,0.1545765286745157,31.016513498575637,0.1892516498964688,0.1866769945778466,38.03958162919024,-0.1892516498964688,-0.1866769945778466,-38.03958162919024,0.7996351651280619,0.7996505532906232,160.72666819074044,0.7208018350772403,0.7204704278166013,144.88116885052528,1.1993357926895676,1.1993594098806173,241.0664943306031,0.3564658330193165,0.3567729626601253,71.64963243688263,2203.9651741293533,2238.0,442997,574.542288557214,572.0,115483,4651.557213930349,4749.0,934963,Ames-TP1-4231,10,5,4231,34000.0,12.95,109.4,68.0,,,,,,,,,,,0.0,242.0,B73 X PHZ51
Ames-TP1-4231_10_6,491.9688888888889,489.0,110693,705.6977777777778,704.0,158782,569.8844444444444,569.0,128224,0.144221143938166,0.1398809523809523,32.44975738608736,0.1845502512251721,0.1798319327731092,41.52380652566373,-0.1845502512251721,-0.1798319327731092,-41.52380652566373,0.7940311640831977,0.7935544138253152,178.6570119187195,0.7162015145887654,0.7161388782907288,161.1453407824722,1.190920624157073,1.1901926444833626,267.9571404353414,0.3524315527909301,0.3515424164524421,79.29709937795928,2038.72,2044.0,458712,568.0933333333334,568.0,127821,4262.764444444444,4263.0,959122,Ames-TP1-4231,10,6,4231,34000.0,12.54,119.39,68.0,,,,,,,,,,,0.0,186.0,2FACC X 3IIH6
Ames-TP1-4231_10_7,524.9855072463768,538.0,108672,785.6618357487922,806.0,162632,600.2753623188406,612.0,124257,0.1674210404812451,0.1686529433008306,34.65615537961774,0.2036986862741037,0.2017353579175705,42.16562805873947,-0.2036986862741037,-0.2017353579175705,-42.16562805873947,0.7834479199539162,0.7828849028400597,162.17371943046064,0.691534849306951,0.6923943661971831,143.14771380653886,1.1750490807425389,1.174217655301261,243.2351597137055,0.3251166870941221,0.3268664472544604,67.29915422848327,2188.75845410628,2221.0,453073,584.5845410628019,592.0,121009,4300.787439613527,4362.0,890263,Ames-TP1-4231,10,7,4231,34500.0,6.31,62.87,69.0,,,,,,,,,,,0.0,212.0,PHZ51 X LH145
Ames-TP1-4231_11_2,518.745,520.0,103749,691.12,693.0,138224,574.435,574.0,114887,0.1181785439406458,0.1164708782009331,23.63570878812916,0.1454526367859173,0.1432200176924049,29.09052735718346,-0.1454526367859173,-0.1432200176924049,-29.09052735718346,0.7341496220853412,0.7336478411936191,146.82992441706824,0.6601785175450239,0.6601911045569187,132.03570350900478,1.1010824762885094,1.1003292999022722,220.2164952577019,0.3160319953729821,0.3158630050754559,63.20639907459642,1752.59,1752.0,350518,561.445,561.0,112289,3374.085,3382.5,674817,Ames-TP1-4231,11,2,4231,25500.0,13.03,123.24,51.0,,,,,,,,,,,0.0,212.0,PHK76 X W606S
Ames-TP1-4231_11_3,530.07,522.0,106014,777.185,768.5,155437,587.62,583.5,117524,0.1681911995937082,0.1631394926856127,33.638239918741654,0.1987271796216067,0.1886093132260642,39.74543592432135,-0.1987271796216067,-0.1886093132260642,-39.74543592432135,0.7773758916102088,0.7773606483470372,155.47517832204176,0.6873936044134353,0.6877378250167789,137.47872088268707,1.1659384298583242,1.1659258078299413,233.1876859716648,0.3266984705404968,0.3269712988913536,65.33969410809935,2120.46,2134.5,424092,578.2,579.0,115640,4184.045,4244.0,836809,Ames-TP1-4231,11,3,4231,32000.0,13.94,113.07,64.0,,,,,,,,,,,1.56,230.0,LH123HT X PHB47
Ames-TP1-4231_11_4,523.180487804878,517.0,107252,718.609756097561,713.0,147315,583.4634146341464,580.0,119610,0.1319879364789365,0.1317773788150807,27.057526978182,0.1620466434344696,0.1584875301689461,33.21956190406627,-0.1620466434344696,-0.1584875301689461,-33.21956190406627,0.7558187398674981,0.7546904315196998,154.94284167283712,0.678641717940891,0.6777061569237608,139.12155217788265,1.1335945795017348,1.131902919451284,232.38688879785565,0.3257709313776032,0.3273305084745763,66.78304093240865,1906.0585365853656,1904.0,390742,565.9951219512195,562.0,116029,3754.043902439024,3769.0,769579,Ames-TP1-4231,11,4,4231,24000.0,14.08,120.13,48.0,,,,,,,,,,,0.0,219.0,PHP02 X PHN46
Ames-TP1-4231_11_5,507.7288888888889,510.0,114239,719.1911111111111,723.0,161818,582.3733333333333,585.0,131034,0.1401596654798116,0.1371003066141042,31.53592473295761,0.1777202667288434,0.1726844583987441,39.987060013989776,-0.1777202667288434,-0.1726844583987441,-39.987060013989776,0.7813676614591043,0.782328403488813,175.80772382829846,0.7030494579481331,0.7029360967184801,158.18612803832994,1.1719241095102613,1.173381363162385,263.6829246398088,0.3425038326289872,0.3461858068805052,77.06336234152212,2018.1333333333332,2023.0,454080,571.8088888888889,572.0,128657,4128.182222222223,4152.0,928841,Ames-TP1-4231,11,5,4231,30000.0,18.77,141.98,60.0,,,,,,,,,,,0.0,223.0,PHW52 X PHM49
