,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
10,Crawfordsville-TP1-4351_11_15,100.4642624552263,102.0,23447957,144.07692505441395,152.0,33626978,89.7590704210869,89.0,20949408,0.2143658013154784,0.2129629629629629,50032.1205638274,0.1780795280613655,0.18562874251497,41563.04953141047,Crawfordsville-TP1-4351,11,15,30000.0,15.76,145.08,60.0,,,,,,,,,,,6.67,209.0,Crawfordsville,TP1,4351
11,Crawfordsville-TP1-4351_11_16,98.25632099670209,99.0,22523886,140.56111605506987,148.0,32221668,89.08416653579717,89.0,20421298,0.2114076786413034,0.2090225563909774,48462.25062101784,0.1802557301320755,0.1862068965517241,41321.10255255648,Crawfordsville-TP1-4351,11,16,27000.0,21.41,195.96,54.0,,,,,,,,,,,7.41,229.0,Crawfordsville,TP1,4351
12,Crawfordsville-TP1-4351_11_17,96.45118314212944,96.0,22153390,132.42644491368614,137.0,30416368,85.04674663125586,83.0,19533962,0.1946465132166702,0.1940298507462686,44707.3843881709,0.1564007708010747,0.1634615384615384,35922.91104144486,Crawfordsville-TP1-4351,11,17,26500.0,17.98,167.22,53.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
13,Crawfordsville-TP1-4351_11_18,109.88521268821628,113.0,25111738,153.93108910544487,164.0,35177410,99.61023423928026,101.0,22763628,0.2003111766898562,0.1936218678815489,45776.51227540278,0.1692220542745544,0.1690140845070422,38671.80839720111,Crawfordsville-TP1-4351,11,18,27500.0,16.71,148.2,55.0,,,,,,,,,,,0.0,245.0,Crawfordsville,TP1,4351
14,Crawfordsville-TP1-4351_11_19,96.14919909831978,97.0,22563621,138.23360164995546,144.0,32439694,86.04278719750461,85.0,20191919,0.2142139366481361,0.2147651006711409,50270.22715502804,0.1793744140059709,0.1861198738170347,42094.33185802323,Crawfordsville-TP1-4351,11,19,28000.0,18.02,163.8,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP1,4351
15,Crawfordsville-TP1-4351_11_20,103.36022281378024,105.0,23917969,145.52101087275932,153.0,33674144,95.91244317297884,96.0,22194523,0.198354040276131,0.193717277486911,45899.91833605783,0.1706219546251868,0.1735537190082644,39482.60278808674,Crawfordsville-TP1-4351,11,20,29000.0,16.63,149.41,58.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP1,4351
16,Crawfordsville-TP1-4351_12_13,87.52844032455674,86.0,18931964,134.28595205621951,137.0,29045380,83.1875078018447,80.0,17993042,0.2367712583287354,0.2362637362637362,51212.43932021383,0.2141677800232861,0.2195121951219512,46323.41998013668,Crawfordsville-TP1-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP1,4351
17,Crawfordsville-TP1-4351_12_14,88.28425757473666,87.0,19653400,131.44739123599038,136.0,29262161,84.30182153044494,82.0,18766850,0.2182564057424915,0.2207792207792207,48587.14976436476,0.19740954970685,0.204225352112676,43946.32690799041,Crawfordsville-TP1-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP1,4351
18,Crawfordsville-TP1-4351_12_15,106.11277935866076,109.0,25506541,147.7970354284193,157.0,35526269,94.20885960095184,95.0,22645172,0.199465891914364,0.2,47946.015371239504,0.1614545844587388,0.16875,38809.16137551598,Crawfordsville-TP1-4351,12,15,31500.0,15.42,140.97,63.0,,,,,,,,,,,3.17,210.0,Crawfordsville,TP1,4351
19,Crawfordsville-TP1-4351_12_16,105.75642455685258,109.0,24461461,145.29254647643754,155.0,33606166,93.45780804150452,95.0,21616791,0.1928309554329602,0.1922503725782414,44601.7999916437,0.1545377997515529,0.1619047619047619,35744.593082534186,Crawfordsville-TP1-4351,12,16,25000.0,18.98,173.52,50.0,,,,,,,,,,,0.0,204.0,Crawfordsville,TP1,4351
20,Crawfordsville-TP1-4351_12_17,90.2616171589886,90.0,20750875,132.7808844830511,137.0,30525927,81.66783820580521,80.0,18775191,0.222681736319928,0.2241379310344827,51193.863134742496,0.1904313845897279,0.198501872659176,43779.60402302468,Crawfordsville-TP1-4351,12,17,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0,Crawfordsville,TP1,4351
21,Crawfordsville-TP1-4351_12_18,76.16003855789738,71.0,16354759,121.50250067522887,121.0,26091690,73.0876819625411,67.0,15694995,0.2535142377755154,0.2592592592592592,54440.15444838975,0.2345434800808454,0.2429378531073446,50366.33599952092,Crawfordsville-TP1-4351,12,18,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
22,Crawfordsville-TP1-4351_12_19,104.37105882555804,106.0,24211372,147.65384051660962,156.0,34251852,93.82366989403984,95.0,21764652,0.2063919390457857,0.2027972027972027,47877.5636682071,0.1738076549911219,0.1774193548387097,40318.856958910525,Crawfordsville-TP1-4351,12,19,30000.0,18.08,166.24,60.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP1,4351
23,Crawfordsville-TP1-4351_12_20,103.16103253917672,104.0,22823450,155.06952147205988,164.0,34307736,97.04054402212972,96.0,21469347,0.2308019099761839,0.2262773722627737,51062.84536504091,0.2072581750206157,0.2079207920792079,45854.00589973605,Crawfordsville-TP1-4351,12,20,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP1,4351
24,Crawfordsville-TP1-4351_13_13,106.07314396328977,107.0,24548932,148.91116257766794,156.0,34463106,94.50810166181289,94.0,21872388,0.2061430593479979,0.2015503875968992,47708.51279714456,0.1695383104614815,0.1699346405228758,39236.929343342505,Crawfordsville-TP1-4351,13,13,30000.0,14.39,135.49,60.0,,,,,,,,,,,0.0,200.0,Crawfordsville,TP1,4351
25,Crawfordsville-TP1-4351_13_14,90.577583606887,89.0,20722249,136.26755952250863,141.0,31175156,83.08835164066632,80.0,19008870,0.2337976982891774,0.2361516034985422,53488.00361689972,0.2028299448649907,0.2110091743119266,46403.23195626771,Crawfordsville-TP1-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP1,4351
26,Crawfordsville-TP1-4351_13_15,101.17911254241685,101.0,23406270,145.66278340934144,153.0,33696900,90.84515961700563,90.0,21015665,0.2153063322960068,0.2139737991266375,49807.89038169673,0.1817960299904344,0.1887550200803212,42055.78459783716,Crawfordsville-TP1-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
27,Crawfordsville-TP1-4351_13_16,95.84498726608348,97.0,21639402,136.68966005979405,143.0,30861108,88.56641789392094,88.0,19996083,0.2035393073828095,0.2035398230088495,45954.08712435383,0.1756939707252506,0.1851851851851851,39667.30624049346,Crawfordsville-TP1-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP1,4351
28,Crawfordsville-TP1-4351_13_17,88.45520649838036,87.0,19633783,133.38079770051766,137.0,29605602,82.4867613070647,79.0,18309009,0.2319891221084013,0.2337042925278219,51493.00151054708,0.2051324109333535,0.2115384615384615,45531.80532799996,Crawfordsville-TP1-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP1,4351
29,Crawfordsville-TP1-4351_13_18,84.78690195190356,83.0,19468938,128.61803747027724,132.0,29533531,80.77202097360009,78.0,18547033,0.2275211832946698,0.2282157676348547,52243.869150488674,0.2056418741465068,0.2115384615384615,47219.89842526919,Crawfordsville-TP1-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP1,4351
30,Crawfordsville-TP1-4351_13_19,104.49172081413047,106.0,24781361,148.99993253528194,157.0,35336973,96.09076112851608,97.0,22788981,0.2074921917356924,0.2037617554858934,49209.05568422856,0.1791637341934516,0.1815384615384615,42490.65036505317,Crawfordsville-TP1-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP1,4351
31,Crawfordsville-TP1-4351_13_20,96.79437702432163,97.0,21128567,147.59087056710783,155.0,32216578,92.1694497510113,90.0,20119024,0.2340219341347479,0.2292020373514431,51083.00984873519,0.2122316350307215,0.2128514056224899,46326.557989411,Crawfordsville-TP1-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP1,4351
32,Crawfordsville-TP1-4351_14_13,114.64414118092192,119.0,26664049,149.51498187728146,160.0,34774344,104.00811760203972,106.0,24190312,0.162395522647071,0.1567164179104477,37770.11305277842,0.1304235792123573,0.1328320802005012,30334.046476789288,Crawfordsville-TP1-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP1,4351
33,Crawfordsville-TP1-4351_14_14,96.73881796690308,96.0,22506286,137.91630346013324,143.0,32086228,84.96533419299377,83.0,19767185,0.2187335650918018,0.217391304347826,50888.36391860769,0.1782410926615981,0.1866666666666666,41467.790207720805,Crawfordsville-TP1-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP1,4351
34,Crawfordsville-TP1-4351_14_15,95.43259682382936,96.0,22420648,135.58638273239208,141.0,31854258,86.35256260188902,85.0,20287412,0.205111162706534,0.2053872053872054,48188.20123278499,0.1712932005167241,0.1811023622047244,40243.110649797614,Crawfordsville-TP1-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP1,4351
35,Crawfordsville-TP1-4351_14_16,100.4267116214618,101.0,22756492,143.75239852072835,151.0,32574006,92.70621099921446,92.0,21007042,0.2082009395983334,0.2054794520547945,47177.916511103154,0.1788528455189548,0.184,40527.69708890413,Crawfordsville-TP1-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP1,4351
36,Crawfordsville-TP1-4351_14_17,100.97050500024434,101.0,22727350,148.00899644140762,155.0,33315197,91.82666856221316,90.0,20669173,0.2243482819096609,0.2213740458015267,50498.33042676368,0.1928317755130962,0.1961722488038277,43404.31151846731,Crawfordsville-TP1-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP1,4351
37,Crawfordsville-TP1-4351_14_18,101.16845058075828,103.0,23081582,141.70538680692528,149.0,32330084,94.14521586675431,95.0,21479231,0.1920650412136577,0.1891891891891892,43819.639152896016,0.1656804289459175,0.1713395638629283,37799.9898640111,Crawfordsville-TP1-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP1,4351
38,Crawfordsville-TP1-4351_14_19,91.84652412012976,90.0,21065184,129.17300045345146,133.0,29626086,84.40515452230632,82.0,19358491,0.1980706830543347,0.1983805668016194,45427.90729987777,0.1697677392993595,0.1768115942028985,38936.5705437867,Crawfordsville-TP1-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP1,4351
39,Crawfordsville-TP1-4351_14_20,90.44279421680838,89.0,20655868,134.52354347464382,139.0,30723294,83.07481631973938,81.0,18973125,0.2279241204518233,0.2300683371298405,52054.67817351013,0.1991097305220824,0.2072072072072072,45473.87491501631,Crawfordsville-TP1-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP1,4351
40,Crawfordsville-TP1-4351_15_13,109.53919919990796,111.0,24753011,152.732203704851,162.0,34513507,100.05243966119995,100.0,22609250,0.1960818030295863,0.1945701357466063,44309.38935780775,0.1650548657992712,0.1703703703703703,37298.10824412452,Crawfordsville-TP1-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP1,4351
41,Crawfordsville-TP1-4351_15_14,106.63282220588678,108.0,24805247,149.1724850939073,158.0,34700951,96.72516905035184,97.0,22500499,0.2003350385380163,0.1959595959595959,46602.53766982898,0.1691045612546675,0.1718309859154929,39337.61035274453,Crawfordsville-TP1-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP1,4351
42,Crawfordsville-TP1-4351_15_15,110.69817955709418,115.0,26348270,151.3589167251354,161.0,36026298,96.97596830505128,99.0,23082123,0.1947880995431667,0.1934604904632152,46363.26866516499,0.1521113469385896,0.1589403973509933,36205.39068697617,Crawfordsville-TP1-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP1,4351
43,Crawfordsville-TP1-4351_15_16,88.43183323825473,87.0,19221897,130.06479913877183,134.0,28271405,79.68520086122817,77.0,17320694,0.2242381427111817,0.2307692307692307,48741.29965227331,0.1909120903876162,0.2018348623853211,41497.41561501381,Crawfordsville-TP1-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP1,4351
44,Crawfordsville-TP1-4351_15_17,98.91510420358688,100.0,22326326,140.40752817750052,147.0,31691664,87.69595325015949,87.0,19794029,0.2126500042733057,0.2105263157894736,47997.65776453639,0.1751181405367255,0.1798107255520504,39526.2657368254,Crawfordsville-TP1-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
45,Crawfordsville-TP1-4351_15_18,92.92572861596857,92.0,20565393,134.17897519316796,139.0,29695149,85.80988206588044,84.0,18990585,0.2110935613124036,0.2121212121212121,46717.116054048056,0.1819875246178424,0.192156862745098,40275.65907317471,Crawfordsville-TP1-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP1,4351
46,Crawfordsville-TP1-4351_15_19,99.5488795135984,91.0,22251066,129.03671276267343,131.0,28842157,94.98867210393747,86.0,21231773,0.1648645182191119,0.1784232365145228,36850.35224781769,0.1464724817041973,0.1687242798353909,32739.38263804048,Crawfordsville-TP1-4351,15,19,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
47,Crawfordsville-TP1-4351_15_20,103.14667414765604,104.0,24266596,140.26954939790787,147.0,33000235,92.16719161109056,93.0,21683530,0.1876006554275576,0.1834319526627219,44135.4929978535,0.151792421299244,0.1566265060240964,35711.14041212406,Crawfordsville-TP1-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP1,4351
48,Crawfordsville-TP1-4351_16_13,91.3410737139906,90.0,20340287,139.37829669712823,144.0,31037456,86.5937310550778,83.0,19283125,0.2360309330927312,0.2387096774193548,52560.54833575486,0.2134184913028082,0.2191780821917808,47525.09673576585,Crawfordsville-TP1-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP1,4351
49,Crawfordsville-TP1-4351_16_14,88.12345946696038,85.0,20321446,133.7771788622822,137.0,30849285,81.77075654157379,77.0,18856500,0.2381234648253561,0.2427184466019417,54911.74723565677,0.2090959919592946,0.2185430463576159,48217.95393779727,Crawfordsville-TP1-4351,16,14,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP1,4351
50,Crawfordsville-TP1-4351_16_15,111.16966527107184,115.0,25994914,149.53104164973848,160.0,34964993,102.55893358878848,105.0,23981458,0.1720874375100165,0.1695906432748538,40239.37760040468,0.144940711080776,0.1497005988023952,33891.63141272895,Crawfordsville-TP1-4351,16,15,29000.0,17.23,158.43,58.0,,,,,,,,,,,0.0,221.0,Crawfordsville,TP1,4351
51,Crawfordsville-TP1-4351_16_16,91.52413994693528,90.0,20352223,136.55510185726493,142.0,30365758,82.66621846472096,80.0,18382487,0.2330292773841763,0.2379248658318425,51818.72041191928,0.2002084708829923,0.2097264437689969,44520.35767025101,Crawfordsville-TP1-4351,16,16,29000.0,18.62,170.03,58.0,,,,,,,,,,,1.72,240.0,Crawfordsville,TP1,4351
52,Crawfordsville-TP1-4351_16_17,111.06993828346894,113.0,26005360,148.24162555790463,157.0,34708553,98.77697055117774,100.0,23127146,0.1794438788340198,0.1753554502369668,42014.09257080324,0.142093870638871,0.1444759206798866,33269.14840203208,Crawfordsville-TP1-4351,16,17,31500.0,14.67,139.98,63.0,,,,,,,,,,,0.0,225.0,Crawfordsville,TP1,4351
53,Crawfordsville-TP1-4351_16_18,87.94665886461755,85.0,19087679,130.287651414275,133.0,28277241,80.5793297916945,77.0,17488696,0.2278528093239903,0.2326283987915408,49452.4901772509,0.1976603234280992,0.2088607594936709,42899.60361586436,Crawfordsville-TP1-4351,16,18,26500.0,19.46,172.18,53.0,,,,,,,,,,,1.89,234.0,Crawfordsville,TP1,4351
54,Crawfordsville-TP1-4351_16_19,100.90236186903138,102.0,23667658,142.25417803547066,149.0,33367140,92.4025579809004,93.0,21673944,0.202828620961167,0.1979345955249569,47575.48133265135,0.1735715765624843,0.1791044776119403,40712.94899849632,Crawfordsville-TP1-4351,16,19,30000.0,15.2,139.6,60.0,,,,,,,,,,,0.0,215.0,Crawfordsville,TP1,4351
55,Crawfordsville-TP1-4351_16_20,92.98651669092212,93.0,20509943,141.14488436725017,148.0,31132186,86.22665923135165,84.0,19018928,0.2365448961971961,0.2349914236706689,52174.47120931935,0.2081631703925673,0.2112676056338028,45914.34233031818,Crawfordsville-TP1-4351,16,20,35500.0,19.01,176.39,71.0,,,,,,,,,,,7.04,208.0,Crawfordsville,TP1,4351
56,Crawfordsville-TP1-4351_17_13,91.80163105173776,91.0,20217106,138.37131855457577,144.0,30472962,86.66996630733883,85.0,19086980,0.2285889354227091,0.2285714285714285,50341.22689240155,0.2051722319000592,0.2093023255813953,45184.25994242244,Crawfordsville-TP1-4351,17,13,32500.0,20.4,177.27,65.0,,,,,,,,,,,1.54,234.0,Crawfordsville,TP1,4351
57,Crawfordsville-TP1-4351_17_14,109.41933245560972,86.0,24600092,140.5503905277017,133.0,31599101,107.07730491406612,84.0,24073548,0.1711528170799768,0.2007648183556405,38479.26094718872,0.1579417627807111,0.1934156378600823,35509.09887541059,Crawfordsville-TP1-4351,17,14,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
58,Crawfordsville-TP1-4351_17_15,103.62908925416288,106.0,23225766,146.1362861630169,154.0,32752649,93.4523790401742,93.0,20944921,0.2022815335303066,0.2013422818791946,45336.14642094645,0.1692448336472672,0.1764705882352941,37931.82909636013,Crawfordsville-TP1-4351,17,15,29000.0,14.15,131.75,58.0,,,,,,,,,,,25.86,219.0,Crawfordsville,TP1,4351
59,Crawfordsville-TP1-4351_17_16,106.65218165782534,108.0,24548026,145.3753068397569,153.0,33460889,98.5963357359158,99.0,22693820,0.1826370120428334,0.1783439490445859,42037.37842488692,0.1556720240068034,0.1578947368421052,35830.87409362195,Crawfordsville-TP1-4351,17,16,31000.0,19.8,181.43,62.0,,,,,,,,,,,11.29,261.0,Crawfordsville,TP1,4351
60,Crawfordsville-TP1-4351_17_17,108.30954625784412,110.0,24698584,147.37540399145752,156.0,33607045,97.84914290224832,98.0,22313225,0.1864748284906941,0.182108626198083,42523.160464532426,0.1529042558053354,0.155015197568389,34867.82778108127,Crawfordsville-TP1-4351,17,17,28500.0,17.3,158.71,57.0,,,,,,,,,,,3.51,216.0,Crawfordsville,TP1,4351
61,Crawfordsville-TP1-4351_17_18,88.65353524204764,85.0,20080469,135.1594799231805,138.0,30614298,85.11025805169864,80.0,19277899,0.2335434207719157,0.2363636363636363,52898.75252194277,0.2143731052848875,0.2192513368983957,48556.58021255345,Crawfordsville-TP1-4351,17,18,29000.0,17.02,149.87,58.0,,,,,,,,,,,0.0,253.0,Crawfordsville,TP1,4351
62,Crawfordsville-TP1-4351_17_19,87.15091037030521,86.0,19816374,136.6599041252529,141.0,31073729,83.19688187175653,80.0,18917307,0.2465271558882078,0.2458015267175572,56055.34470586071,0.2261081838228637,0.2291666666666666,51412.47883764276,Crawfordsville-TP1-4351,17,19,32500.0,15.47,139.15,65.0,,,,,,,,,,,0.0,254.0,Crawfordsville,TP1,4351
63,Crawfordsville-TP1-4351_17_20,88.5228046134521,87.0,19379855,135.53637547105174,139.0,29672301,84.40447185109056,81.0,18478249,0.2342350310923324,0.2314049586776859,51279.90418188888,0.212645868153222,0.216,46553.49668544414,Crawfordsville-TP1-4351,17,20,28000.0,17.12,153.09,56.0,,,,,,,,,,,3.57,259.0,Crawfordsville,TP1,4351
64,Crawfordsville-TP1-4351_18_13,102.96388748414482,105.0,24839626,143.7219145602414,152.0,34672337,93.53835089493712,95.0,22565753,0.1948244010507221,0.1942028985507246,47000.607455882506,0.1632893387928113,0.1710526315789473,39392.89982641056,Crawfordsville-TP1-4351,18,13,32000.0,19.08,172.03,64.0,,,,,,,,,,,0.0,212.0,Crawfordsville,TP1,4351
65,Crawfordsville-TP1-4351_18_14,97.80320372846263,100.0,23335551,143.82013604529814,151.0,34315053,91.3804197035168,92.0,21803094,0.2175942541823435,0.2137203166226912,51917.33626514463,0.1917932289478068,0.1954022988505747,45761.289047259874,Crawfordsville-TP1-4351,18,14,32000.0,13.86,128.17,64.0,,,,,,,,,,,15.62,242.0,Crawfordsville,TP1,4351
66,Crawfordsville-TP1-4351_18_15,100.31524424088096,101.0,23676103,141.84794315663703,148.0,33478526,91.8476931746442,91.0,21677617,0.2027966322840814,0.2010443864229765,47863.45276179204,0.1731716172847949,0.1799410029498525,40871.445596705445,Crawfordsville-TP1-4351,18,15,34500.0,15.05,139.97,69.0,,,,,,,,,,,21.74,214.0,Crawfordsville,TP1,4351
67,Crawfordsville-TP1-4351_18_16,86.15643304290526,84.0,18827593,127.7724547884024,132.0,27921859,75.80920522770538,73.0,16566434,0.2345687320726857,0.2409012131715771,51259.83588237988,0.1960428804439309,0.2058823529411764,42840.85857765135,Crawfordsville-TP1-4351,18,16,28000.0,16.67,153.1,56.0,,,,,,,,,,,0.0,225.0,Crawfordsville,TP1,4351
68,Crawfordsville-TP1-4351_18_17,109.4929875850844,112.0,24756255,148.73168390837645,158.0,33628085,98.56389899999556,100.0,22285199,0.186327810845023,0.1833333333333333,42128.53170424887,0.1529379508081463,0.1590909090909091,34579.11773977107,Crawfordsville-TP1-4351,18,17,32000.0,19.01,173.79,64.0,,,,,,,,,,,1.56,238.0,Crawfordsville,TP1,4351
69,Crawfordsville-TP1-4351_18_18,106.23424430730856,107.0,24703180,150.95335325864923,160.0,35101938,96.26081235082891,97.0,22384008,0.2085288486580616,0.2025316455696202,48490.25582270236,0.1776227052615705,0.1780821917808219,41303.4957679993,Crawfordsville-TP1-4351,18,18,30500.0,15.64,139.2,61.0,,,,,,,,,,,0.0,244.0,Crawfordsville,TP1,4351
70,Crawfordsville-TP1-4351_18_19,85.9072201013639,84.0,19645349,130.2219423563829,133.0,29779284,82.93500115881949,80.0,18965659,0.224050777778451,0.2244897959183673,51236.15591315396,0.2052460050334748,0.2112676056338028,46935.861677060064,Crawfordsville-TP1-4351,18,19,30500.0,14.44,127.91,61.0,,,,,,,,,,,6.56,245.0,Crawfordsville,TP1,4351
71,Crawfordsville-TP1-4351_18_20,106.91303542967567,109.0,23679206,148.72482515430218,157.0,32939723,98.7340449067866,99.0,21867715,0.1930759007058811,0.189358372456964,42762.64356423925,0.1656585444442194,0.1693989071038251,36690.22008205017,Crawfordsville-TP1-4351,18,20,31000.0,19.77,182.2,62.0,,,,,,,,,,,0.0,247.0,Crawfordsville,TP1,4351
