file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Crawfordsville-TP1-4351_10_13,77.7285759252447,78.0,20496015,117.13103414275258,125.0,30885931,72.93530966638477,71.0,19232093,0.23872728764400755,0.23413566739606126,62949.28229698542,-0.2065312286773874,-0.21138211382113822,-54459.60009625425,0.2065312286773874,0.21138211382113822,54459.60009625425
Crawfordsville-TP1-4351_10_14,64.39805438552325,61.0,17138705,101.97115019707894,104.0,27138296,61.99390539459,57.0,16498872,0.24928985207624316,0.2546916890080429,66345.25336201512,-0.22667596353496822,-0.23880597014925373,-60326.86090730584,0.22667596353496822,0.23880597014925373,60326.86090730584
Crawfordsville-TP1-4351_10_15,95.1007952862993,99.0,25243460,128.18982139022526,139.0,34026578,85.47072208680714,88.0,22687263,0.18389848441190765,0.1774193548387097,48813.829803812354,-0.14584681524862872,-0.1497326203208556,-38713.43279278076,0.14584681524862872,0.1497326203208556,38713.43279278076
Crawfordsville-TP1-4351_10_16,78.05592402433149,79.0,20736649,114.5086801373163,121.0,30420834,72.0879720248133,71.0,19151179,0.22140860943349253,0.21904761904761905,58820.29681653936,-0.1892822980870998,-0.1951219512195122,-50285.49243901128,0.1892822980870998,0.1951219512195122,50285.49243901128
Crawfordsville-TP1-4351_10_17,73.83759609194531,71.0,19498294,109.85841254212897,112.0,29010311,67.02694740031052,63.0,17699806,0.23130970738580658,0.23542116630669546,61081.954429369944,-0.193638260185766,-0.2077922077922078,-51134.05536725523,0.193638260185766,0.2077922077922078,51134.05536725523
Crawfordsville-TP1-4351_10_18,115.54556705543209,123.0,30622695,149.17521233685625,164.0,39535459,100.76411837284503,107.0,26705212,0.16575186688171098,0.15942028985507245,43928.720024059214,-0.12153932447207595,-0.12396694214876033,-32211.202546860874,0.12153932447207595,0.12396694214876033,32211.202546860874
Crawfordsville-TP1-4351_10_19,64.93577584095439,63.0,17232851,103.4136022277237,107.0,27444212,61.79866833972033,58.0,16400316,0.2529773315847048,0.2585895117540687,67135.88318794372,-0.22710887855736256,-0.23972602739726026,-60270.83551818855,0.22710887855736256,0.23972602739726026,60270.83551818855
Crawfordsville-TP1-4351_10_20,80.01864953470697,81.0,21161492,119.7346562957305,128.0,31664668,74.36688762256246,74.0,19666844,0.23357025203869342,0.22926829268292684,61769.28814339674,-0.20232514658013848,-0.20670391061452514,-53506.30128914368,0.20232514658013848,0.20670391061452514,53506.30128914368
Crawfordsville-TP1-4351_11_13,94.79753437467926,101.0,24937155,132.8606689804871,149.0,34949929,86.87788197995111,90.0,22853835,0.19873231719705692,0.19532554257095158,52277.9271649062,-0.1645413064161068,-0.1710843373493976,-43283.742441901806,0.1645413064161068,0.1710843373493976,43283.742441901806
Crawfordsville-TP1-4351_11_14,94.40599584850445,100.0,24968781,131.9627121591936,147.0,34901894,86.78640971253351,90.0,22953530,0.19867199634848878,0.19402985074626866,52545.36561023736,-0.16311329876044134,-0.17288135593220338,-43140.69459605781,0.16311329876044134,0.17288135593220338,43140.69459605781
Crawfordsville-TP1-4351_11_15,90.46454332623783,95.0,23841659,129.75661267250243,142.0,34196966,80.4494492443473,82.0,21202211,0.21575443175972978,0.21475054229934923,56861.433226981506,-0.17307143630030541,-0.18475073313782991,-45612.45782263659,0.17307143630030541,0.18475073313782991,45612.45782263659
Crawfordsville-TP1-4351_11_16,86.85715688978387,90.0,22990134,124.33259410100155,136.0,32909470,78.40962034689768,80.0,20754164,0.2110698083408029,0.21025641025641026,55867.85649991878,-0.17489875677527636,-0.18518518518518517,-46293.77703209112,0.17489875677527636,0.18518518518518517,46293.77703209112
Crawfordsville-TP1-4351_11_17,85.28836285819777,88.0,22637749,117.10010323027888,126.0,31081412,74.8687694498655,75.0,19872118,0.1965928349423352,0.19489981785063754,52180.849807404265,-0.1535506231742147,-0.1623931623931624,-40756.32770663911,0.1535506231742147,0.1623931623931624,40756.32770663911
Crawfordsville-TP1-4351_11_18,96.65709617886425,104.0,25558456,135.4608658820682,152.0,35819104,87.32428221341482,92.0,23090636,0.20146898912506173,0.19457013574660634,53273.23598040532,-0.1660125398056892,-0.16809116809116809,-43897.69982557956,0.1660125398056892,0.16809116809116809,43897.69982557956
Crawfordsville-TP1-4351_11_19,86.58283243064207,90.0,23003933,124.48417498786165,135.0,33073827,77.19978019248214,78.0,20510978,0.21553280195239996,0.21568627450980393,57264.26355232729,-0.17689744291854553,-0.18562874251497005,-46999.35091669961,0.17689744291854553,0.18562874251497005,46999.35091669961
Crawfordsville-TP1-4351_11_20,91.9777937206185,97.0,24358939,129.7075650876961,142.0,34351103,84.91564559065078,87.0,22488635,0.20790849824757512,0.19914346895074947,55061.447133396556,-0.1730274468116684,-0.17532467532467533,-45823.7238763682,0.1730274468116684,0.17532467532467533,45823.7238763682
Crawfordsville-TP1-4351_12_13,74.27305394686309,74.0,19532402,114.2008510120503,120.0,30032654,70.01849183020826,67.0,18413533,0.24421273869690976,0.2398190045248869,64223.31023525203,-0.2130946230908607,-0.2198581560283688,-56039.837075057636,0.2130946230908607,0.2198581560283688,56039.837075057636
Crawfordsville-TP1-4351_12_14,76.5713638440307,77.0,20279696,113.9183037753873,121.0,30170921,72.55824683685297,71.0,19216834,0.22109720068116798,0.22167487684729065,58556.9303088053,-0.19130975307849968,-0.20123839009287925,-50667.814173581406,0.19130975307849968,0.20123839009287925,50667.814173581406
Crawfordsville-TP1-4351_12_15,97.20908333145599,102.0,25890084,135.3165085944716,148.0,36039387,85.9913079066135,88.0,22902409,0.19992631975780945,0.2,53247.17644637642,-0.15731204177154273,-0.16766467065868262,-41897.54533318206,0.15731204177154273,0.16766467065868262,41897.54533318206
Crawfordsville-TP1-4351_12_16,93.69552040628786,99.0,24980069,128.5964652356072,143.0,34284975,82.52009121972627,85.0,22000599,0.19039593917058947,0.19093851132686085,50761.270946331686,-0.1486166195306398,-0.15932203389830507,-39622.528316444346,0.1486166195306398,0.15932203389830507,39622.528316444346
Crawfordsville-TP1-4351_12_17,80.23956658590158,82.0,21260757,118.0392578670471,126.0,31276390,72.27604296400293,72.0,19150694,0.22263197689191733,0.22404371584699453,58989.90438914377,-0.1857920900561662,-0.19678714859437751,-49228.58693382213,0.1857920900561662,0.19678714859437751,49228.58693382213
Crawfordsville-TP1-4351_12_18,64.35807385815147,61.0,17000507,102.72102364142265,106.0,27134272,61.161079669133656,57.0,16156005,0.2549201166225932,0.26077097505668934,67338.4234064411,-0.22639691823431365,-0.24087591240875914,-59803.87793618513,0.22639691823431365,0.24087591240875914,59803.87793618513
Crawfordsville-TP1-4351_12_19,92.80777623935225,98.0,24666822,131.34991572103664,145.0,34910706,83.173731300605,86.0,22106247,0.20763367785397618,0.20388349514563106,55185.709434741206,-0.17136019734977923,-0.17683907144537683,-45544.79869241372,0.17136019734977923,0.17683907144537683,45544.79869241372
Crawfordsville-TP1-4351_12_20,88.18483633733197,93.0,23406372,132.95425809271202,148.0,35289251,82.50842802459461,84.0,21899717,0.24097525896778083,0.23129251700680273,63960.617136264256,-0.21059289807882212,-0.2097560975609756,-55896.40937967328,0.21059289807882212,0.2097560975609756,55896.40937967328
Crawfordsville-TP1-4351_13_13,94.54395140049493,98.0,24947407,132.88227201928214,146.0,35063778,83.92983313816221,85.0,22146649,0.21069681086478617,0.20441988950276244,55596.77817970199,-0.16919384815940622,-0.17058823529411765,-44645.34990767068,0.16919384815940622,0.17058823529411765,44645.34990767068
Crawfordsville-TP1-4351_13_14,80.0084963847977,80.0,21234815,120.42228727953672,128.0,31960918,72.93607176901891,71.0,19357744,0.23723268057492328,0.23809523809523808,62963.21405334866,-0.1995109366754191,-0.21025641025641026,-52951.59917021296,0.1995109366754191,0.21025641025641026,52951.59917021296
Crawfordsville-TP1-4351_13_15,90.21517750639023,93.0,23823573,129.85650288743727,142.0,34291856,80.64957682476569,82.0,21297537,0.21485468440151173,0.21476510067114093,56737.75078332921,-0.1757797342131483,-0.18769230769230769,-46419.03331233714,0.1757797342131483,0.18769230769230769,46419.03331233714
Crawfordsville-TP1-4351_13_16,83.8852842098874,87.0,22112832,119.79713438135413,130.0,31579483,77.12933219022185,79.0,20331909,0.20893926290646853,0.20666666666666667,55078.06121624835,-0.1755685686617739,-0.18571428571428572,-46281.279247792896,0.1755685686617739,0.18571428571428572,46281.279247792896
Crawfordsville-TP1-4351_13_17,76.43938963992085,77.0,20203160,115.43403593602797,122.0,30509562,70.76377112632093,69.0,18703077,0.2371972495282186,0.23622047244094488,62691.94464205676,-0.2024918051673045,-0.21115537848605578,-53519.19158113408,0.2024918051673045,0.21115537848605578,53519.19158113408
Crawfordsville-TP1-4351_13_18,75.36427207475111,76.0,19970477,114.22410617919438,121.0,30267789,71.27854301736696,70.0,18887816,0.2285438806474168,0.2290909090909091,60560.92875723638,-0.19866610188989287,-0.20962199312714777,-52643.73567539515,0.19866610188989287,0.20962199312714777,52643.73567539515
Crawfordsville-TP1-4351_13_19,94.76808321666742,99.0,25181396,135.22611359496605,148.0,35931742,86.81174637582983,89.0,23067270,0.21122719705174253,0.20618556701030927,56126.44589180082,-0.17748782132254395,-0.18181818181818182,-47161.35393054109,0.17748782132254395,0.18181818181818182,47161.35393054109
Crawfordsville-TP1-4351_13_20,82.21240584410664,86.0,21697827,125.62187220563496,139.0,33154627,77.78339218866037,78.0,20528904,0.24212631746992935,0.23389830508474577,63902.94621193363,-0.21253529267224455,-0.21399079061390242,-56093.164583229474,0.21253529267224455,0.21399079061390242,56093.164583229474
Crawfordsville-TP1-4351_14_13,102.38775926401499,110.0,27111050,133.60124325875796,149.0,35376006,92.63569346042873,98.0,24528820,0.16427259605409433,0.15789473684210525,43497.41216397153,-0.12833194463416156,-0.13283208020050125,-33980.75895579037,0.12833194463416156,0.13283208020050125,33980.75895579037
Crawfordsville-TP1-4351_14_14,86.6775383896331,88.0,22996071,123.49108953434902,133.0,32762927,75.7704009709543,75.0,20102342,0.21743745772443918,0.21645796064400716,57687.46215904006,-0.17182640710998137,-0.18385650224215247,-45586.57676472072,0.17182640710998137,0.18385650224215247,45586.57676472072
Crawfordsville-TP1-4351_14_15,85.81813511719731,88.0,22886581,121.8479003475985,131.0,32495251,77.23702692669684,78.0,20598111,0.20545870166859198,0.20593080724876442,54793.16477189179,-0.16562667581455623,-0.1794871794871795,-44170.48129295656,0.16562667581455623,0.1794871794871795,44170.48129295656
Crawfordsville-TP1-4351_14_16,87.73521825696099,91.0,23266678,125.75534329844038,137.0,33349311,80.59284970889016,81.0,21372579,0.21242734518290418,0.2080536912751678,56334.032523744725,-0.17743021052851854,-0.18421052631578946,-47053.07239047889,0.17743021052851854,0.18421052631578946,47053.07239047889
Crawfordsville-TP1-4351_14_17,87.73569382540863,91.0,23247590,128.73046310378794,141.0,34110097,79.41265336468244,80.0,21042209,0.2261358615682146,0.22264150943396227,59919.89764731453,-0.1890739333756705,-0.19540229885057472,-50099.48734835154,0.1890739333756705,0.19540229885057472,50099.48734835154
Crawfordsville-TP1-4351_14_18,88.63934592689816,94.0,23569468,124.07758468313634,137.0,32992602,82.1085659056122,85.0,21832914,0.19160430211259546,0.1893687707641196,50948.15874464547,-0.15957042631628793,-0.16932907348242812,-42430.25506877991,0.15957042631628793,0.16932907348242812,42430.25506877991
Crawfordsville-TP1-4351_14_19,81.20097307499972,81.0,21596292,114.07438684619173,122.0,30339338,74.24496448727444,73.0,19746265,0.19596501620710946,0.19803600654664485,52119.05167545904,-0.16188842382321234,-0.17391304347826086,-43056.007088445374,0.16188842382321234,0.17391304347826086,43056.007088445374
Crawfordsville-TP1-4351_14_20,79.72115892191907,81.0,21143008,118.71881739891106,127.0,31485655,72.81467656063828,72.0,19311326,0.2307591483607987,0.23185840707964603,61200.095255064145,-0.1960975092935889,-0.20666666666666667,-52007.4126347713,0.1960975092935889,0.20666666666666667,52007.4126347713
Crawfordsville-TP1-4351_15_13,95.06306906757642,101.0,25245519,132.58153152135438,149.0,35209147,86.46649043928817,90.0,22962560,0.19751259879336264,0.19524617996604415,52452.630811158146,-0.16098382505361183,-0.16923076923076924,-42751.83048418748,0.16098382505361183,0.16923076923076924,42751.83048418748
Crawfordsville-TP1-4351_15_14,94.83576445164776,99.0,25277904,132.62234002641216,146.0,35349689,85.67275571763011,88.0,22835559,0.19893916688118976,0.19646017699115045,53026.04129717984,-0.162164158845726,-0.17027863777089783,-43223.883555375185,0.162164158845726,0.17027863777089783,43223.883555375185
Crawfordsville-TP1-4351_15_15,101.07681927930045,108.0,26666794,138.24824221933312,153.0,36473619,88.2374321051295,92.0,23279417,0.19812945221220876,0.19524617996604415,52271.8989887904,-0.1507645448305524,-0.15897435897435896,-39775.75756901015,0.1507645448305524,0.15897435897435896,39775.75756901015
Crawfordsville-TP1-4351_15_16,74.98906286020944,75.0,19842331,110.2897850742433,117.0,29183008,67.15092799401367,65.0,17768337,0.22273267233737445,0.23076923076923078,58935.733298486295,-0.1836026597299901,-0.2,-48581.81457253457,0.1836026597299901,0.2,48581.81457253457
Crawfordsville-TP1-4351_15_17,86.29285997694939,90.0,22836111,122.63487822850341,134.0,32453481,76.13932775332061,78.0,20149131,0.21661071718167826,0.21243523316062177,57322.77714137343,-0.1736120198107333,-0.17964071856287425,-45943.81686261341,0.1736120198107333,0.17964071856287425,45943.81686261341
Crawfordsville-TP1-4351_15_18,79.81359279763748,82.0,21134799,115.26727139523115,125.0,30523004,73.14951171063663,73.0,19370137,0.2152662704208193,0.2145214521452145,57002.93893997379,-0.1774067917362955,-0.19093851132686085,-46977.673265354526,0.1774067917362955,0.19093851132686085,46977.673265354526
Crawfordsville-TP1-4351_15_20,92.94892344362269,97.0,24645500,126.45190099226478,138.0,33528848,82.74592967780623,85.0,21940166,0.19027703574742633,0.18518518518518517,50452.14630546584,-0.1496854125215247,-0.1566265060240964,-39689.2368154948,0.1496854125215247,0.1566265060240964,39689.2368154948
Crawfordsville-TP1-4351_16_13,79.05345807261915,79.0,20896833,120.86180193540089,130.0,31948367,74.45972580559737,72.0,19682535,0.24258462165371394,0.24214417744916822,64124.33371869944,-0.21276328704201886,-0.21951219512195122,-56241.42177011318,0.21276328704201886,0.21951219512195122,56241.42177011318
Crawfordsville-TP1-4351_16_14,78.50628002939348,77.0,20832819,119.10895558947111,125.0,31607348,72.28426130047293,68.0,19181713,0.24007007374214592,0.24396782841823056,63706.195118584554,-0.20218411128768496,-0.21637426900584794,-53652.58669185652,0.20218411128768496,0.21637426900584794,53652.58669185652
Crawfordsville-TP1-4351_16_15,99.22277086553903,107.0,26444456,133.427298923892,149.0,35560510,91.29586591424155,97.0,24331809,0.17140226347462897,0.16937354988399073,45681.44565220422,-0.14091085123444838,-0.14814814814814814,-37554.99642760024,0.14091085123444838,0.14814814814814814,37554.99642760024
Crawfordsville-TP1-4351_16_16,78.80410485673643,80.0,20940930,117.54317099053941,127.0,31235217,70.80402583034162,69.0,18815037,0.229822653008573,0.23636363636363636,61071.692874580134,-0.19257435273631274,-0.20689655172413793,-51173.553050031325,0.19257435273631274,0.20689655172413793,51173.553050031325
Crawfordsville-TP1-4351_16_17,99.56794468413814,104.0,26423839,132.92469808014772,146.0,35276221,88.26778077133221,91.0,23424945,0.18083770130901156,0.17647058823529413,47991.61336189203,-0.13932924999120183,-0.1440329218106996,-36975.893008915096,0.13932924999120183,0.1440329218106996,36975.893008915096
Crawfordsville-TP1-4351_16_18,74.31661988154458,73.0,19749939,110.23146217930868,115.0,29294452,67.54808206085328,64.0,17951173,0.23268312601893057,0.2345679012345679,61836.47147203487,-0.19444207547615128,-0.20701754385964913,-51673.75932608911,0.19444207547615128,0.20701754385964913,51673.75932608911
Crawfordsville-TP1-4351_16_19,90.90359466013916,95.0,24064545,128.38571201921988,140.0,33987036,82.90732682093939,85.0,21947725,0.21029806189182515,0.20214669051878353,55671.3647323753,-0.17526249696699794,-0.18064516129032257,-46396.539772085496,0.17526249696699794,0.18064516129032257,46396.539772085496
Crawfordsville-TP1-4351_16_20,79.82511896539947,83.0,21035675,121.38171765545192,133.0,31986753,73.49931315032521,73.0,19368686,0.24371935006989756,0.23943661971830985,64225.410569119544,-0.2070400806442687,-0.21212121212121213,-54559.616131538976,0.2070400806442687,0.21212121212121213,54559.616131538976
