,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
14,Crawfordsville-TP3-4351_11_19,61.906249874326896,59.0,15393670,89.4410301575237,90.0,22240496,57.50931187439928,56.0,14300323,0.2040594527699871,0.2057971014492753,50741.62758523777,0.1837395910868218,0.1958762886597938,45688.8704592402,Crawfordsville-TP3-4351,11,19,28000.0,18.02,163.8,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP3,4351
15,Crawfordsville-TP3-4351_11_20,65.289971351591,62.0,15314938,92.57490791582823,91.0,21715111,62.07652365199005,60.0,14561166,0.1913929978499352,0.1909385113268608,44894.6727196636,0.1758560568910768,0.1846153846153846,41250.20355282612,Crawfordsville-TP3-4351,11,20,29000.0,16.63,149.41,58.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP3,4351
16,Crawfordsville-TP3-4351_12_13,56.99842459846473,54.0,13350513,84.75714480885982,83.0,19852327,52.5036033574411,49.0,12297709,0.2186363746970931,0.2196382428940568,51210.32349980135,0.1952032623001785,0.2043010752688172,45721.67931552162,Crawfordsville-TP3-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP3,4351
17,Crawfordsville-TP3-4351_12_14,57.31318750075688,56.0,14198024,84.30348730659153,85.0,20884250,54.54726775845992,53.0,13512831,0.2032854098582552,0.2048192771084337,50359.28472795599,0.186979279680226,0.1955307262569832,46319.81601734335,Crawfordsville-TP3-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP3,4351
18,Crawfordsville-TP3-4351_12_15,60.481572382552905,58.0,15007474,89.10835721165665,89.0,22110724,55.17143225608847,53.0,13689853,0.2149481154688753,0.217391304347826,53335.720735638446,0.1888119752934806,0.2,46850.481865497226,Crawfordsville-TP3-4351,12,15,31500.0,15.42,140.97,63.0,,,,,,,,,,,3.17,210.0,Crawfordsville,TP3,4351
19,Crawfordsville-TP3-4351_12_16,59.08268457524168,57.0,13812350,86.53525964582086,87.0,20230213,54.28363418598683,52.0,12690428,0.2087689378775187,0.2121212121212121,48806.00229700633,0.1844776388285087,0.2,43127.18240532878,Crawfordsville-TP3-4351,12,16,25000.0,18.98,173.52,50.0,,,,,,,,,,,0.0,204.0,Crawfordsville,TP3,4351
20,Crawfordsville-TP3-4351_12_17,57.58765875448892,55.0,13149566,85.66012963125164,84.0,19559634,52.97101690461592,50.0,12095402,0.2185306505445631,0.2183908045977011,49899.28874534555,0.1953563415920058,0.203125,44607.66703911862,Crawfordsville-TP3-4351,12,17,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0,Crawfordsville,TP3,4351
21,Crawfordsville-TP3-4351_12_18,46.02513909655895,43.0,9049739,71.76455300926632,68.0,14110777,43.02348621240324,39.0,8459536,0.2360906001249008,0.2348993288590604,46421.55034015875,0.2174933890339889,0.2212389380530973,42764.8551121971,Crawfordsville-TP3-4351,12,18,,,,,,,,,,,,,,,,,Crawfordsville,TP3,4351
22,Crawfordsville-TP3-4351_12_19,65.27581782928034,61.0,15721746,90.29808885991754,90.0,21748385,59.938077898783895,58.0,14436146,0.1867819691515432,0.1889168765743073,44986.62405211835,0.1654579394911425,0.1755725190839694,39850.71018438117,Crawfordsville-TP3-4351,12,19,30000.0,18.08,166.24,60.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP3,4351
23,Crawfordsville-TP3-4351_12_20,73.18823052761357,67.0,16799846,101.17877696117938,101.0,23224880,67.45056917440306,66.0,15482806,0.1895224625618248,0.1929824561403508,43503.55462382897,0.1697797015452736,0.1822222222222222,38971.742031806745,Crawfordsville-TP3-4351,12,20,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP3,4351
24,Crawfordsville-TP3-4351_13_13,67.91176221330231,63.0,17629486,93.71710440148848,93.0,24328398,59.36706934674916,57.0,15411335,0.1963166218643209,0.2,50962.61713624653,0.1615795742179969,0.1739130434782608,41945.087989546686,Crawfordsville-TP3-4351,13,13,30000.0,14.39,135.49,60.0,,,,,,,,,,,0.0,200.0,Crawfordsville,TP3,4351
25,Crawfordsville-TP3-4351_13_14,57.10627217148464,54.0,14375419,84.75582665623224,84.0,21335669,52.470279782784,50.0,13208396,0.2166345301425594,0.2211838006230529,54533.62690731664,0.1936586281932968,0.2060301507537688,48749.8801337268,Crawfordsville-TP3-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP3,4351
26,Crawfordsville-TP3-4351_13_15,61.23252937794452,57.0,14803760,87.96091213295665,87.0,21265694,57.38744969246741,55.0,13874162,0.1988646617015801,0.2030075187969924,48078.11720695912,0.1828164430449524,0.1944444444444444,44198.251719876826,Crawfordsville-TP3-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP3,4351
27,Crawfordsville-TP3-4351_13_16,52.6558523559383,50.0,12008799,78.46380808727451,76.0,17894613,50.54068630460138,47.0,11526410,0.2056198758218751,0.2100840336134453,46894.08011968848,0.1931576318937724,0.2033898305084746,44051.91584495753,Crawfordsville-TP3-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP3,4351
28,Crawfordsville-TP3-4351_13_17,55.78001388576146,52.0,11890514,82.35998836598364,79.0,17556514,52.06678769796592,48.0,11098973,0.2133755143365791,0.2151898734177215,45484.83164009991,0.1939179005154616,0.2035398230088495,41337.09101707992,Crawfordsville-TP3-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP3,4351
29,Crawfordsville-TP3-4351_13_18,58.86009934483792,54.0,13745599,85.57713784096262,83.0,19984829,54.50796043334904,51.0,12729244,0.2108776564787934,0.2145748987854251,49246.25911749262,0.1911533165063965,0.2058823529411764,44640.03400373879,Crawfordsville-TP3-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP3,4351
30,Crawfordsville-TP3-4351_13_19,69.4328984270211,66.0,17082576,97.39075316018372,98.0,23961047,64.9288663984067,64.0,15974449,0.1887769313343161,0.1914893617021276,46444.78841618181,0.1702501184911613,0.1818181818181818,41886.63665238042,Crawfordsville-TP3-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP3,4351
31,Crawfordsville-TP3-4351_13_20,66.80468492810999,62.0,15625549,91.80084566415418,90.0,21472126,62.40338778703629,60.0,14596090,0.1808222785114939,0.1805555555555555,42294.15012155993,0.1636808229205633,0.1717171717171717,38284.78080029685,Crawfordsville-TP3-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP3,4351
32,Crawfordsville-TP3-4351_14_13,76.48677296272142,74.0,20406824,102.30141453212497,105.0,27294222,68.65840585902654,68.0,18318200,0.1741615366872865,0.178743961352657,46466.64631124143,0.1435387262540108,0.1587982832618025,38296.4192420226,Crawfordsville-TP3-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP3,4351
33,Crawfordsville-TP3-4351_14_14,63.6974680300948,59.0,16407576,90.88307594356836,90.0,23410208,56.586048931230735,54.0,14575774,0.2090918661879448,0.2136752136752136,53859.13744388796,0.1780988758130389,0.1929824561403508,45875.77702517745,Crawfordsville-TP3-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP3,4351
34,Crawfordsville-TP3-4351_14_15,61.18559579927204,58.0,15381141,85.65352745788333,85.0,21532012,55.26024623585337,53.0,13891597,0.1914388041812792,0.1940298507462686,48124.84378911087,0.1647496268410532,0.1729323308270676,41415.58494343816,Crawfordsville-TP3-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP3,4351
35,Crawfordsville-TP3-4351_14_16,61.96828909814913,57.0,14503802,89.70915864850546,88.0,20996608,59.26176661596568,57.0,13870335,0.1997285540357485,0.2,46746.86752917503,0.186951917811016,0.1954022988505747,43756.47026750392,Crawfordsville-TP3-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP3,4351
36,Crawfordsville-TP3-4351_14_17,66.35675105134555,63.0,15968354,95.27737653961869,96.0,22927929,62.4564959026612,61.0,15029781,0.1990156716425508,0.2016460905349794,47891.92728675,0.1830244603227926,0.1932773109243697,44043.7382299181,Crawfordsville-TP3-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP3,4351
37,Crawfordsville-TP3-4351_14_18,59.0837010015364,58.0,14382509,83.12326127858158,83.0,20234363,55.35930837297577,54.0,13475895,0.1872500984502142,0.1914893617021276,45581.54246534185,0.1680255469207298,0.1764705882352941,40901.78678472558,Crawfordsville-TP3-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP3,4351
38,Crawfordsville-TP3-4351_14_19,54.05136450841356,50.0,12790823,78.52892132419436,76.0,18583241,50.7293717936799,48.0,12004700,0.2057490706860152,0.2068965517241379,48688.87158528001,0.1907623562110843,0.2,45142.38549850342,Crawfordsville-TP3-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP3,4351
39,Crawfordsville-TP3-4351_14_20,59.69251758264519,57.0,13257350,87.69313443857105,87.0,19476119,56.67041883166587,54.0,12586160,0.2049139367417561,0.2060301507537688,45510.15586672358,0.1885982531039721,0.1962616822429906,41886.5404248736,Crawfordsville-TP3-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP3,4351
40,Crawfordsville-TP3-4351_15_13,64.2724904535644,62.0,16259269,91.76690094634232,92.0,23214640,57.83620846411094,56.0,14631057,0.2018262248662649,0.2066115702479339,51056.7874093185,0.1718420552352994,0.1863117870722433,43471.57208109464,Crawfordsville-TP3-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP3,4351
41,Crawfordsville-TP3-4351_15_14,66.6652376267004,63.0,17074034,93.7179442127786,94.0,24002665,61.14723797029471,60.0,15660786,0.1928827706045165,0.1952191235059761,49400.36367614635,0.1691845680129034,0.1794871794871795,43330.87482119277,Crawfordsville-TP3-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP3,4351
42,Crawfordsville-TP3-4351_15_15,60.5205371024735,58.0,14986398,87.41298738011106,87.0,21645641,55.2194366481575,53.0,13673713,0.2039671348574684,0.2072727272727272,50507.36176908064,0.1787646955399729,0.1907514450867052,44266.6077330858,Crawfordsville-TP3-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP3,4351
43,Crawfordsville-TP3-4351_15_16,54.94230901879634,53.0,12744418,83.06885669943094,82.0,19268652,52.14387394378341,49.0,12095293,0.2180277822104196,0.220125786163522,50573.72436152895,0.2019018979001659,0.2125984251968504,46833.16423692249,Crawfordsville-TP3-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP3,4351
44,Crawfordsville-TP3-4351_15_17,62.41359344738541,59.0,15468585,89.2515897353131,89.0,22120114,57.63932779212395,56.0,14285331,0.2001854537557935,0.2030075187969924,49613.96285883588,0.1790250264496426,0.1932773109243697,44369.56255527944,Crawfordsville-TP3-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP3,4351
45,Crawfordsville-TP3-4351_15_18,54.5316656906216,53.0,13036340,79.21902451267464,77.0,18938100,50.73634652388522,48.0,12129031,0.2023175741367531,0.2051282051282051,48366.03927313221,0.1803979863958624,0.1901840490797546,43125.94262779487,Crawfordsville-TP3-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP3,4351
46,Crawfordsville-TP3-4351_15_19,54.12229154322494,47.0,13975404,72.10193672812612,62.0,18618090,52.5332179274182,42.0,13565075,0.1559182945497912,0.1764705882352941,40261.06610035255,0.1394028039640438,0.1563275434243176,35996.45263679143,Crawfordsville-TP3-4351,15,19,,,,,,,,,,,,,,,,,Crawfordsville,TP3,4351
47,Crawfordsville-TP3-4351_15_20,65.7501170282485,62.0,15450357,92.1185857880895,91.0,21646578,61.47304094712025,59.0,14445304,0.1894713203480193,0.1913214990138067,44523.10768329968,0.1706730760846362,0.184,40105.78345682432,Crawfordsville-TP3-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP3,4351
48,Crawfordsville-TP3-4351_16_13,65.22876779194408,63.0,16704109,94.6554503387547,95.0,24239841,61.500560360817694,60.0,15749371,0.2005948602132262,0.2025586353944563,51369.33477770403,0.1824742141081878,0.1925465838509316,46728.90911989529,Crawfordsville-TP3-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP3,4351
49,Crawfordsville-TP3-4351_16_14,63.90700565409341,60.0,16502067,91.8585314847804,92.0,23719710,58.209166602122224,57.0,15030771,0.2064451411629616,0.2108559498956158,53308.26435109995,0.1823468277655228,0.1954022988505747,47085.5978656133,Crawfordsville-TP3-4351,16,14,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP3,4351
50,Crawfordsville-TP3-4351_16_15,70.78866507474919,68.0,17964889,97.89922847168042,99.0,24845062,65.62706574934393,65.0,16654968,0.1841453345998966,0.188470066518847,46732.77130543097,0.1645184384809527,0.1769911504424778,41751.81835457315,Crawfordsville-TP3-4351,16,15,29000.0,17.23,158.43,58.0,,,,,,,,,,,0.0,221.0,Crawfordsville,TP3,4351
51,Crawfordsville-TP3-4351_16_16,60.74690621427439,58.0,14559454,89.48903093368492,89.0,21448194,56.75499637006934,55.0,13602697,0.207568837661243,0.2100840336134453,49748.85359762077,0.188483498962018,0.198019801980198,45174.5941302227,Crawfordsville-TP3-4351,16,16,29000.0,18.62,170.03,58.0,,,,,,,,,,,1.72,240.0,Crawfordsville,TP3,4351
52,Crawfordsville-TP3-4351_16_17,67.89282950788468,64.0,16407728,93.68016021781678,94.0,22639778,61.57657310972355,61.0,14881272,0.1898954345139615,0.1923076923076923,45892.2195544236,0.1645372862111649,0.1746031746031746,39763.89049593843,Crawfordsville-TP3-4351,16,17,31500.0,14.67,139.98,63.0,,,,,,,,,,,0.0,225.0,Crawfordsville,TP3,4351
53,Crawfordsville-TP3-4351_16_18,59.02388472852544,55.0,13603943,84.46502980709991,82.0,19467669,54.15566942320876,51.0,12481907,0.2015464445334455,0.2021857923497267,46452.8276289576,0.1781875179893174,0.1844660194174757,41069.01552121387,Crawfordsville-TP3-4351,16,18,26500.0,19.46,172.18,53.0,,,,,,,,,,,1.89,234.0,Crawfordsville,TP3,4351
54,Crawfordsville-TP3-4351_16_19,67.8083419759935,62.0,16868410,91.84302115240828,91.0,22847421,61.84048061230232,60.0,15383809,0.1804564897429626,0.1862068965517241,44891.43912739784,0.158577501975436,0.1728395061728395,39448.69085642132,Crawfordsville-TP3-4351,16,19,30000.0,15.2,139.6,60.0,,,,,,,,,,,0.0,215.0,Crawfordsville,TP3,4351
55,Crawfordsville-TP3-4351_16_20,62.143677018528464,57.0,14693686,91.10320706120189,89.0,21541080,58.26467665058132,55.0,13776508,0.2125766917672619,0.2161172161172161,50263.121038293786,0.194500857157379,0.2090395480225988,45989.144172290806,Crawfordsville-TP3-4351,16,20,35500.0,19.01,176.39,71.0,,,,,,,,,,,7.04,208.0,Crawfordsville,TP3,4351
56,Crawfordsville-TP3-4351_17_13,65.09974201645517,62.0,16805889,90.1012023737585,90.0,23260166,58.80924324826849,57.0,15181959,0.1882393326993487,0.1883289124668435,48595.11317233308,0.1606621645566389,0.1654676258992805,41475.901753283695,Crawfordsville-TP3-4351,17,13,32500.0,20.4,177.27,65.0,,,,,,,,,,,1.54,234.0,Crawfordsville,TP3,4351
57,Crawfordsville-TP3-4351_17_14,69.01556622579695,50.0,15925756,90.16419941409974,77.0,20805930,71.03068175908751,47.0,16390756,0.1698249613273151,0.2086330935251798,39188.12877604594,0.1645087544212163,0.1954022988505747,37961.38213522219,Crawfordsville-TP3-4351,17,14,,,,,,,,,,,,,,,,,Crawfordsville,TP3,4351
58,Crawfordsville-TP3-4351_17_15,60.17004767535632,58.0,14400317,88.27397243102533,88.0,21126345,54.90567716973012,53.0,13140411,0.2105623019262849,0.2134831460674157,50393.24403311199,0.1848149521826002,0.1959798994974874,44231.20806100518,Crawfordsville-TP3-4351,17,15,29000.0,14.15,131.75,58.0,,,,,,,,,,,25.86,219.0,Crawfordsville,TP3,4351
59,Crawfordsville-TP3-4351_17_16,62.392699495470566,59.0,15421042,90.00751736722218,90.0,22246348,61.54552295871922,60.0,15211653,0.1892456080333017,0.1903114186851211,46774.13372711889,0.1847341638928595,0.1951219512195122,45659.08068192304,Crawfordsville-TP3-4351,17,16,31000.0,19.8,181.43,62.0,,,,,,,,,,,11.29,261.0,Crawfordsville,TP3,4351
60,Crawfordsville-TP3-4351_17_17,61.87463990218738,59.0,14777149,86.66491642381,86.0,20697662,58.44047080695408,57.0,13956987,0.184378797723633,0.1866028708133971,44034.08198754893,0.1683612700834328,0.18,40208.71196640575,Crawfordsville-TP3-4351,17,17,28500.0,17.3,158.71,57.0,,,,,,,,,,,3.51,216.0,Crawfordsville,TP3,4351
61,Crawfordsville-TP3-4351_17_18,54.9945160019082,53.0,13257253,81.81049924294277,81.0,19721648,53.76118059444549,52.0,12959939,0.2033483415811986,0.2033898305084746,49020.167963271655,0.1953098089140151,0.2043010752688172,47082.359085857046,Crawfordsville-TP3-4351,17,18,29000.0,17.02,149.87,58.0,,,,,,,,,,,0.0,253.0,Crawfordsville,TP3,4351
62,Crawfordsville-TP3-4351_17_19,63.870780660533455,60.0,15440378,91.61419931828712,91.0,22147183,60.60844116089748,59.0,14651727,0.1961311844268198,0.1968503937007874,47413.53704807714,0.1815481757933019,0.1896551724137931,43888.18220897599,Crawfordsville-TP3-4351,17,19,32500.0,15.47,139.15,65.0,,,,,,,,,,,0.0,254.0,Crawfordsville,TP3,4351
63,Crawfordsville-TP3-4351_17_20,67.42727220703529,62.0,15317386,93.27651220016816,91.0,21189532,63.26033041480132,60.0,14370786,0.1856055030446216,0.1869436201780415,42163.81652114366,0.1689430618996518,0.1782945736434108,38378.626428682015,Crawfordsville-TP3-4351,17,20,28000.0,17.12,153.09,56.0,,,,,,,,,,,3.57,259.0,Crawfordsville,TP3,4351
64,Crawfordsville-TP3-4351_18_13,70.36198319549295,69.0,18146848,94.83219920358889,96.0,24457888,62.0675708685689,61.0,16007661,0.1794490474891714,0.1808510638297872,46281.16549078974,0.1446691890811236,0.1522633744855967,37311.19654834535,Crawfordsville-TP3-4351,18,13,32000.0,19.08,172.03,64.0,,,,,,,,,,,0.0,212.0,Crawfordsville,TP3,4351
65,Crawfordsville-TP3-4351_18_14,64.32468491356211,60.0,16204353,92.68671178770616,91.0,23349173,59.641569577039874,57.0,15024606,0.2041587887911493,0.2075471698113207,51430.661278322375,0.1818966234381386,0.1932773109243697,45822.487893418685,Crawfordsville-TP3-4351,18,14,32000.0,13.86,128.17,64.0,,,,,,,,,,,15.62,242.0,Crawfordsville,TP3,4351
66,Crawfordsville-TP3-4351_18_15,63.87719070492016,60.0,15745472,90.09023270154483,90.0,22206882,58.27000032454888,56.0,14363322,0.1970488981196861,0.2009685230024213,48571.76519091015,0.1737642960005048,0.1864406779661017,42832.20390694044,Crawfordsville-TP3-4351,18,15,34500.0,15.05,139.97,69.0,,,,,,,,,,,21.74,214.0,Crawfordsville,TP3,4351
67,Crawfordsville-TP3-4351_18_16,55.41622424387945,52.0,12462998,79.75710322012645,78.0,17937213,49.301096497078674,45.0,11087718,0.211079353254977,0.2142857142857142,47471.32438833783,0.1811505215920474,0.1927710843373494,40740.39000500828,Crawfordsville-TP3-4351,18,16,28000.0,16.67,153.1,56.0,,,,,,,,,,,0.0,225.0,Crawfordsville,TP3,4351
68,Crawfordsville-TP3-4351_18_17,64.3896169313556,61.0,15723043,92.44347341780446,92.0,22573402,60.70959432563701,59.0,14824433,0.1982829065749456,0.2,48417.90982490967,0.1823367251620019,0.1929824561403508,44524.0755704086,Crawfordsville-TP3-4351,18,17,32000.0,19.01,173.79,64.0,,,,,,,,,,,1.56,238.0,Crawfordsville,TP3,4351
69,Crawfordsville-TP3-4351_18_18,66.39654973459497,62.0,16110990,93.64682585473608,93.0,22723215,62.0487331443078,60.0,15056001,0.1917126166361727,0.1916859122401847,46518.68300153404,0.1750503506722124,0.1798561151079136,42475.61748991101,Crawfordsville-TP3-4351,18,18,30500.0,15.64,139.2,61.0,,,,,,,,,,,0.0,244.0,Crawfordsville,TP3,4351
70,Crawfordsville-TP3-4351_18_19,62.49471535250387,58.0,15030479,87.31060505263858,86.0,20998899,59.63514727160843,57.0,14342730,0.1819871168604921,0.184,43769.357501883256,0.1680991173141625,0.1764705882352941,40429.182506994606,Crawfordsville-TP3-4351,18,19,30500.0,14.44,127.91,61.0,,,,,,,,,,,6.56,245.0,Crawfordsville,TP3,4351
71,Crawfordsville-TP3-4351_18_20,63.16832611231462,60.0,15162925,89.71479753374437,90.0,21535140,58.56676803866022,57.0,14058367,0.1954221577037775,0.1976047904191616,46909.13473521476,0.1734497558729869,0.1866028708133971,41634.87939975177,Crawfordsville-TP3-4351,18,20,31000.0,19.77,182.2,62.0,,,,,,,,,,,0.0,247.0,Crawfordsville,TP3,4351
