file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Crawfordsville-TP2-4351_10_13,76.35319289005925,73.0,21804334,101.57548008908437,101.0,29007113,63.35761209082123,61.0,18093160,0.19080517247239367,0.1875,54488.614713286406,-0.1404460934499251,-0.14285714285714285,-40107.47179868201,0.1404460934499251,0.14285714285714285,40107.47179868201
Crawfordsville-TP2-4351_10_14,57.68269287971417,55.0,16483464,83.73875371376779,81.0,23929270,50.428312470911,46.0,14410445,0.21376531238991517,0.2140077821011673,61085.789433854545,-0.17594525255116394,-0.184,-50278.29131427316,0.17594525255116394,0.184,50278.29131427316
Crawfordsville-TP2-4351_10_15,80.73686794477506,78.0,23023006,107.33177748710378,109.0,30606837,70.96816184541365,70.0,20237352,0.17857605690710754,0.17412935323383086,50922.92696368769,-0.14167960457965062,-0.14457831325301204,-40401.49772153775,0.14167960457965062,0.14457831325301204,40401.49772153775
Crawfordsville-TP2-4351_10_16,71.05313192050009,67.0,20277427,96.66355506966053,95.0,27586232,62.0375739354694,59.0,17704531,0.18524781167945248,0.18518518518518517,52866.76148832886,-0.14512355681971467,-0.15210355987055016,-41415.941139437455,0.14512355681971467,0.15210355987055016,41415.941139437455
Crawfordsville-TP2-4351_10_17,75.26381695150943,69.0,21433404,99.33465132366729,95.0,28288224,62.609389100945656,57.0,17829714,0.18508119631592124,0.18243243243243243,52706.867843259104,-0.13499283995362923,-0.13953488372093023,-38442.85598347467,0.13499283995362923,0.13953488372093023,38442.85598347467
Crawfordsville-TP2-4351_10_18,88.45858886030881,89.0,25242366,110.15133271189173,115.0,31432564,74.22105215203358,75.0,21179571,0.15416845297505882,0.15090543259557343,43993.20140405684,-0.10724642786941083,-0.10843373493975904,-30603.626163959336,0.10724642786941083,0.10843373493975904,30603.626163959336
Crawfordsville-TP2-4351_10_19,54.950967728384946,52.0,15697788,81.01310257675841,79.0,23142932,49.729172573852956,46.0,14206083,0.2116247638258012,0.21333333333333335,60454.6346573528,-0.1844787386333476,-0.19047619047619047,-52699.856786649776,0.1844787386333476,0.19047619047619047,52699.856786649776
Crawfordsville-TP2-4351_10_20,68.55408311964914,65.0,19569997,96.31365336920426,96.0,27494466,62.74630431431894,61.0,17912062,0.191169514175381,0.19047619047619047,54572.778872617666,-0.16628893048907273,-0.17142857142857143,-47470.16840885462,0.16628893048907273,0.17142857142857143,47470.16840885462
Crawfordsville-TP2-4351_11_13,72.74575416529515,70.0,20774296,102.18440754410416,102.0,29181210,64.51399637221876,62.0,18423520,0.2012624396701897,0.20084566596194503,57475.31994637475,-0.16359757111975037,-0.17355371900826447,-46719.21277495159,0.16359757111975037,0.17355371900826447,46719.21277495159
Crawfordsville-TP2-4351_11_14,78.34497396343683,78.0,22387233,109.35436322405442,113.0,31248228,72.01815210392228,72.0,20579331,0.18693220634590868,0.1874531484257871,53416.251827756096,-0.15946910701755307,-0.16728624535315986,-45568.616268479826,0.15946910701755307,0.16728624535315986,45568.616268479826
Crawfordsville-TP2-4351_11_15,77.35689007516318,77.0,22055455,108.14548617565667,111.0,30833684,66.7524244773125,66.0,19031984,0.20102879868607357,0.20261437908496732,57315.923879782495,-0.15912653542413754,-0.16883116883116883,-45369.04389438213,0.15912653542413754,0.16883116883116883,45369.04389438213
Crawfordsville-TP2-4351_11_16,73.16119550615396,70.0,20858330,103.68743708370016,104.0,29561392,63.863069578851004,61.0,18207425,0.2076921759276291,0.20710059171597633,59213.247049142985,-0.16709957012684815,-0.17647058823529413,-47640.25454273453,0.16709957012684815,0.17647058823529413,47640.25454273453
Crawfordsville-TP2-4351_11_17,72.4980000069991,69.0,20716376,96.99341034677045,97.0,27715964,61.57649492040273,59.0,17595545,0.1847650064124211,0.18299445471349354,52796.78534735574,-0.14079975539489406,-0.14576271186440679,-40233.670903846374,0.14079975539489406,0.14576271186440679,40233.670903846374
Crawfordsville-TP2-4351_11_18,84.82082365304925,83.0,24132627,113.2392614748711,116.0,32218042,73.51647200655155,73.0,20916392,0.18125479365255542,0.17939609236234458,51569.345106469504,-0.14209506036645628,-0.14492753623188406,-40427.89191004157,0.14209506036645628,0.14492753623188406,40427.89191004157
Crawfordsville-TP2-4351_11_19,72.18146450687472,71.0,20631628,101.27072735542106,103.0,28946212,66.05809747052444,65.0,18881386,0.18704141738386657,0.1889908256880734,53462.04833083058,-0.16129949524140302,-0.16883116883116883,-46104.23472485023,0.16129949524140302,0.16883116883116883,46104.23472485023
Crawfordsville-TP2-4351_11_20,78.34690072308882,76.0,22396010,105.3605613995809,107.0,30118054,72.04027538244647,71.0,20593217,0.16877315999909256,0.16883116883116883,48244.9891978606,-0.14507501336414919,-0.1510791366906475,-41470.7080952356,0.14507501336414919,0.1510791366906475,41470.7080952356
Crawfordsville-TP2-4351_12_13,59.61427456961844,56.0,17040800,87.8559144449381,84.0,25113701,52.31341153258166,47.0,14953841,0.2285641946527721,0.22529644268774704,65335.30360568956,-0.18859638215724867,-0.1951219512195122,-53910.46443603169,0.18859638215724867,0.1951219512195122,53910.46443603169
Crawfordsville-TP2-4351_12_14,71.45130798208034,70.0,20446935,101.57670373140066,103.0,29067799,64.57441834459719,64.0,18479003,0.20144224239332595,0.2,57645.92073672851,-0.1691963658587055,-0.17703349282296652,-48418.24723232232,0.1691963658587055,0.17703349282296652,48418.24723232232
Crawfordsville-TP2-4351_12_15,80.73770238362941,81.0,22978596,111.15217421857432,115.0,31634798,69.4736725601529,69.0,19772763,0.19667009301246424,0.1968503937007874,55973.88183209142,-0.15123583102447685,-0.1597222222222222,-43042.927396214305,0.15123583102447685,0.1597222222222222,43042.927396214305
Crawfordsville-TP2-4351_12_16,77.62631540086984,76.0,22078399,105.57461351034917,107.0,30027426,66.81185504484581,64.0,19002561,0.1897392991842232,0.19096509240246407,53965.46173467758,-0.1433370617919779,-0.15436241610738255,-40767.78377781256,0.1433370617919779,0.15436241610738255,40767.78377781256
Crawfordsville-TP2-4351_12_17,73.15601526819232,71.0,20871338,101.61929764913302,102.0,28991884,62.54958131644345,61.0,17845333,0.20091581274670653,0.20149253731343283,57321.080460822624,-0.15647053201909578,-0.1646586345381526,-44640.88631451601,0.15647053201909578,0.1646586345381526,44640.88631451601
Crawfordsville-TP2-4351_12_18,57.099101746138345,53.0,16323948,84.72775352585629,83.0,24222648,49.79244669241101,45.0,14235063,0.2292089076908128,0.2237960339943343,65528.07620191109,-0.1921823704047728,-0.19444444444444445,-54942.63351027968,0.1921823704047728,0.19444444444444445,54942.63351027968
Crawfordsville-TP2-4351_12_19,76.34270722194043,75.0,21823708,104.24286988613507,106.0,29799388,67.64901264582933,67.0,19338485,0.184868834282586,0.18518518518518517,52847.529312191444,-0.1509718437080365,-0.15584415584415584,-43157.566101597855,0.1509718437080365,0.15584415584415584,43157.566101597855
