file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
Ames-TP3-4231_23_4,0.14362002653116612,0.14285714285714285,20.68128382048792,-0.14362002653116612,-0.14285714285714285,-20.68128382048792,58.23611111111112,58.0,8386,77.27083333333333,78.0,11127,65.31944444444444,65.0,9406,0.1131508130475948,0.1122702315588446,16.293717078853653,Ames-TP3-4231,23,4,30500.0,19.62,177.1,61.0,,,,,,,,,,,0.0,205.0,Ames,TP3,4231
Ames-TP3-4231_23_5,0.15014979033133896,0.14678809244026636,21.62156980771281,-0.15014979033133896,-0.14678809244026636,-21.62156980771281,61.36111111111112,62.0,8836,82.27777777777777,84.0,11848,68.88888888888889,70.0,9920,0.1188561168530978,0.1162790697674418,17.11528082684609,Ames-TP3-4231,23,5,34000.0,15.21,134.57,68.0,,,,,,,,,,,0.0,217.0,Ames,TP3,4231
Ames-TP3-4231_23_6,0.1456439635212729,0.14285714285714285,20.9727307470633,-0.1456439635212729,-0.14285714285714285,-20.9727307470633,64.88888888888889,66.0,9344,86.56944444444444,88.0,12466,70.80555555555556,71.0,10196,0.1226811224768515,0.1214953271028037,17.66608163666663,Ames-TP3-4231,23,6,34500.0,21.44,185.41,69.0,,,,,,,,,,,0.0,227.0,Ames,TP3,4231
Ames-TP3-4231_23_7,0.15277149351680958,0.14375561545372867,21.99909506642058,-0.15277149351680958,-0.14375561545372867,-21.99909506642058,63.21527777777778,65.0,9103,85.11111111111111,87.0,12256,68.30555555555556,70.0,9836,0.1314921565010263,0.1246006389776357,18.9348705361478,Ames-TP3-4231,23,7,35500.0,17.37,154.05,71.0,,,,,,,,,,,0.0,179.0,Ames,TP3,4231
Ames-TP3-4231_24_2,0.13924901506905496,0.1388888888888889,20.051858169943916,-0.13924901506905496,-0.1388888888888889,-20.051858169943916,66.5,66.0,9576,87.03472222222223,87.0,12533,72.11111111111111,71.0,10384,0.116567673819121,0.1170123673191157,16.785745029953425,Ames-TP3-4231,24,2,32000.0,14.79,130.08,64.0,,,,,,,,,,,0.0,211.0,Ames,TP3,4231
Ames-TP3-4231_24_3,0.12679206832560463,0.125,18.25805783888707,-0.12679206832560463,-0.125,-18.25805783888707,66.5625,67.0,9585,85.31944444444444,87.0,12286,71.10416666666667,72.0,10239,0.1090143916608036,0.107592082184916,15.698072399155729,Ames-TP3-4231,24,3,32500.0,16.58,130.65,65.0,,,,,,,,,,,0.0,212.0,Ames,TP3,4231
Ames-TP3-4231_24_4,0.1324435890160175,0.12927563064105532,19.07187681830652,-0.1324435890160175,-0.12927563064105532,-19.07187681830652,64.19444444444444,65.0,9244,83.22916666666667,84.0,11985,70.22916666666667,71.0,10113,0.1082201694676046,0.1074918566775244,15.583704403335076,Ames-TP3-4231,24,4,34500.0,15.83,133.73,69.0,,,,,,,,,,,0.0,214.0,Ames,TP3,4231
Ames-TP3-4231_24_5,0.1348339874126449,0.13768838943443784,19.416094187420867,-0.1348339874126449,-0.13768838943443784,-19.416094187420867,62.86111111111112,62.0,9052,82.04861111111111,82.0,11815,68.6875,68.0,9891,0.1115694727388383,0.1126760563380281,16.066004074392715,Ames-TP3-4231,24,5,30500.0,19.09,164.28,61.0,,,,,,,,,,,0.0,200.0,Ames,TP3,4231
Ames-TP3-4231_24_6,0.12093263598281455,0.1168782473619369,17.414299581525295,-0.12093263598281455,-0.1168782473619369,-17.414299581525295,65.02083333333333,65.0,9363,82.21527777777777,82.0,11839,69.46527777777777,70.0,10003,0.102924877084198,0.1020408163265306,14.821182300124514,Ames-TP3-4231,24,6,33500.0,15.7,145.85,67.0,,,,,,,,,,,2.99,202.0,Ames,TP3,4231
Ames-TP3-4231_24_7,0.13182133840423077,0.12574850299401197,18.982272730209232,-0.13182133840423077,-0.12574850299401197,-18.982272730209232,70.75,71.0,10188,91.75694444444444,93.0,13213,73.17361111111111,74.0,10537,0.1225196480790691,0.119533527696793,17.642829323385957,Ames-TP3-4231,24,7,36000.0,7.32,72.93,72.0,,,,,,,,,,,18.06,230.0,Ames,TP3,4231
