file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp,genotype
Ames-TP4-4231_10_2,0.1017991727723174,0.0920245398773006,14.659080879213713,-0.1017991727723174,-0.0920245398773006,-14.659080879213713,78.09722222222223,80.0,11246,94.90972222222224,96.0,13667,80.08333333333333,81.0,11532,0.0936298579400708,0.0876662956484867,13.4826995433702,Ames-TP4-4231,10,2,29500.0,17.5,152.81,59.0,,,,,,,,,,,0.0,200.0,Ames,TP4,4231,PHP02 X W606S
Ames-TP4-4231_10_3,0.1233530203337481,0.1017964071856287,17.762834928059732,-0.1233530203337481,-0.1017964071856287,-17.762834928059732,73.85416666666667,77.0,10635,92.50694444444444,94.0,13321,75.25694444444444,76.0,10837,0.1157397776981727,0.1021671826625387,16.666527988536878,Ames-TP4-4231,10,3,30500.0,18.19,153.29,61.0,,,,,,,,,,,4.92,191.0,Ames,TP4,4231,HOEGEMEYER 8065RR
Ames-TP4-4231_10_4,0.1283306777289729,0.108433734939759,18.35128691524313,-0.1283306777289729,-0.108433734939759,-18.35128691524313,70.2867132867133,74.0,10051,88.7972027972028,90.0,12698,75.26573426573427,78.0,10763,0.1061680258786474,0.0952380952380952,15.18202770064659,Ames-TP4-4231,10,4,26000.0,17.33,146.77,52.0,,,,,,,,,,,0.0,218.0,Ames,TP4,4231,PHK56 X PHJ89
Ames-TP4-4231_10_5,0.1377087916132148,0.1176470588235294,19.83006599230293,-0.1377087916132148,-0.1176470588235294,-19.83006599230293,70.65972222222223,74.0,10175,91.48611111111111,93.0,13174,76.75694444444444,78.5,11053,0.1131363224641298,0.1011627538573646,16.291630434834694,Ames-TP4-4231,10,5,34000.0,12.95,109.4,68.0,,,,,,,,,,,0.0,242.0,Ames,TP4,4231,B73 X PHZ51
Ames-TP4-4231_10_6,0.1182884885573324,0.1012658227848101,17.033542352255875,-0.1182884885573324,-0.1012658227848101,-17.033542352255875,72.34722222222223,74.0,10418,89.58333333333333,91.0,12900,73.82638888888889,74.0,10631,0.1098330839778835,0.0985074626865671,15.815964092815234,Ames-TP4-4231,10,6,34000.0,12.54,119.39,68.0,,,,,,,,,,,0.0,186.0,Ames,TP4,4231,2FACC X 3IIH6
Ames-TP4-4231_10_7,0.1186748586914275,0.0891089108910891,16.970504792874134,-0.1186748586914275,-0.0891089108910891,-16.970504792874134,83.93006993006993,89.0,12002,102.96503496503496,104.0,14724,81.65734265734265,86.0,11677,0.1222712426871324,0.0962962962962963,17.484787704259947,Ames-TP4-4231,10,7,34500.0,6.31,62.87,69.0,,,,,,,,,,,0.0,212.0,Ames,TP4,4231,PHZ51 X LH145
Ames-TP4-4231_11_2,0.1423718484381082,0.116412572934312,20.50154617508759,-0.1423718484381082,-0.116412572934312,-20.50154617508759,62.770833333333336,63.5,9039,80.78472222222223,80.0,11633,69.68055555555556,70.0,10034,0.1093637475523494,0.0956254861154905,15.748379647538323,Ames-TP4-4231,11,2,25500.0,13.03,123.24,51.0,,,,,,,,,,,0.0,212.0,Ames,TP4,4231,PHK76 X W606S
Ames-TP4-4231_11_3,0.1522703559387602,0.1272727272727272,21.77466089924272,-0.1522703559387602,-0.1272727272727272,-21.77466089924272,72.76923076923077,75.0,10406,95.93006993006992,98.0,13718,78.67832167832168,81.0,11251,0.1270632202113815,0.1129476584022038,18.17004049022756,Ames-TP4-4231,11,3,32000.0,13.94,113.07,64.0,,,,,,,,,,,1.56,230.0,Ames,TP4,4231,LH123HT X PHB47
Ames-TP4-4231_11_4,0.1373453792926782,0.1096774193548387,19.777734618145665,-0.1373453792926782,-0.1096774193548387,-19.777734618145665,65.97222222222223,68.0,9500,84.10416666666667,85.0,12111,72.45833333333333,74.0,10434,0.1069674079586661,0.0909090909090909,15.403306746047926,Ames-TP4-4231,11,4,24000.0,14.08,120.13,48.0,,,,,,,,,,,0.0,219.0,Ames,TP4,4231,PHP02 X PHN46
Ames-TP4-4231_11_5,0.1485269801140889,0.1188811188811188,20.79377721597245,-0.1485269801140889,-0.1188811188811188,-20.79377721597245,64.42142857142858,66.0,9019,83.7,84.0,11718,72.36428571428571,73.0,10131,0.1105279957251592,0.099348945467321,15.4739194015223,Ames-TP4-4231,11,5,30000.0,18.77,141.98,60.0,,,,,,,,,,,0.0,223.0,Ames,TP4,4231,PHW52 X PHM49
Ames-TP4-4231_11_6,0.1539945695413949,0.1219512195121951,22.02122344441948,-0.1539945695413949,-0.1219512195121951,-22.02122344441948,66.97202797202797,71.0,9577,88.5104895104895,90.0,12657,73.77622377622377,76.0,10550,0.1230227094374631,0.1051051051051051,17.592247449557227,Ames-TP4-4231,11,6,31500.0,16.85,143.59,63.0,,,,,,,,,,,0.0,231.0,Ames,TP4,4231,PHW52 X PHZ51
Ames-TP4-4231_11_7,0.1476589293120728,0.1053982070936728,21.26288582093848,-0.1476589293120728,-0.1053982070936728,-21.26288582093848,74.55555555555556,80.0,10736,95.52777777777776,98.5,13756,75.02083333333333,79.0,10803,0.1395661498697255,0.1047442550037064,20.097525581240475,Ames-TP4-4231,11,7,31500.0,10.64,103.65,63.0,,,,,,,,,,,0.0,232.0,Ames,TP4,4231,LH123HT X 3IIH6
Ames-TP4-4231_12_2,0.1493631738197276,0.1219512195121951,21.358933856221057,-0.1493631738197276,-0.1219512195121951,-21.358933856221057,65.7972027972028,69.0,9409,85.21678321678321,86.0,12186,72.99300699300699,74.0,10438,0.1140273490046328,0.1005917159763313,16.305910907662504,Ames-TP4-4231,12,2,26000.0,20.62,183.96,52.0,,,,,,,,,,,0.0,204.0,Ames,TP4,4231,HOEGEMEYER 7089 AMXT
Ames-TP4-4231_12_3,0.1446263656239724,0.125,20.82619664985204,-0.1446263656239724,-0.125,-20.82619664985204,72.52777777777777,75.0,10444,95.02083333333331,95.5,13683,76.06944444444444,78.0,10954,0.1295292262896504,0.1181746263063663,18.65220858570967,Ames-TP4-4231,12,3,39000.0,14.48,128.42,78.0,,,,,,,,,,,0.0,212.0,Ames,TP4,4231,PHK76 X LH198
Ames-TP4-4231_12_4,0.1295524037794053,0.113933207410682,18.655546144234364,-0.1295524037794053,-0.113933207410682,-18.655546144234364,68.72222222222223,71.0,9896,86.75694444444444,89.0,12493,72.95138888888889,74.0,10505,0.1103400432111232,0.0979330301777594,15.888966222401743,Ames-TP4-4231,12,4,26500.0,15.2,130.97,53.0,,,,,,,,,,,0.0,208.0,Ames,TP4,4231,LH185 X W606S
