file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp,genotype
Ames-TP3-4231_11_6,0.1372751267010495,0.1310344827586207,19.76761824495114,-0.1372751267010495,-0.1310344827586207,-19.76761824495114,64.07638888888889,65.5,9227,83.54166666666667,85.0,12030,69.47222222222223,71.0,10004,0.1146581611529616,0.1114660986865459,16.510775206026473,Ames-TP3-4231,11,6,31500.0,16.85,143.59,63.0,,,,,,,,,,,0.0,231.0,Ames,TP3,4231,PHW52 X PHZ51
Ames-TP3-4231_11_7,0.1314021897591139,0.1257881587817741,18.92191532531241,-0.1314021897591139,-0.1257881587817741,-18.92191532531241,70.34722222222223,70.0,10130,90.59722222222224,90.0,13046,71.84722222222223,72.0,10346,0.1241086395633249,0.1214413051698989,17.87164409711879,Ames-TP3-4231,11,7,31500.0,10.64,103.65,63.0,,,,,,,,,,,0.0,232.0,Ames,TP3,4231,LH123HT X 3IIH6
Ames-TP3-4231_12_2,0.1378258455023351,0.136,19.846921752336264,-0.1378258455023351,-0.136,-19.846921752336264,59.3125,59.0,8541,77.61805555555556,78.0,11177,65.73611111111111,65.0,9466,0.110215423428549,0.1092499660924996,15.871020973711056,Ames-TP3-4231,12,2,26000.0,20.62,183.96,52.0,,,,,,,,,,,0.0,204.0,Ames,TP3,4231,HOEGEMEYER 7089 AMXT
Ames-TP3-4231_12_3,0.1562334767218294,0.1506849315068493,22.49762064794344,-0.1562334767218294,-0.1506849315068493,-22.49762064794344,63.49305555555556,64.0,9143,86.20138888888889,87.0,12413,71.00694444444444,73.0,10225,0.1261180449989626,0.1210191082802547,18.16099847985062,Ames-TP3-4231,12,3,39000.0,14.48,128.42,78.0,,,,,,,,,,,0.0,212.0,Ames,TP3,4231,PHK76 X LH198
Ames-TP3-4231_12_4,0.1288551923519935,0.1281803542673107,18.555147698687072,-0.1288551923519935,-0.1281803542673107,-18.555147698687072,63.13194444444444,62.5,9091,81.10416666666667,81.0,11679,68.91666666666667,68.0,9924,0.1049909732382936,0.1058020477815699,15.118700146314277,Ames-TP3-4231,12,4,26500.0,15.2,130.97,53.0,,,,,,,,,,,0.0,208.0,Ames,TP3,4231,LH185 X W606S
Ames-TP3-4231_12_5,0.1305277424007355,0.125,18.795994905705918,-0.1305277424007355,-0.125,-18.795994905705918,63.0625,63.0,9081,81.13194444444444,82.0,11683,68.42361111111111,68.0,9853,0.1080311333728241,0.1048285048285048,15.556483205686684,Ames-TP3-4231,12,5,32000.0,13.57,111.78,64.0,,,,,,,,,,,0.0,227.0,Ames,TP3,4231,F42 X MO17
Ames-TP3-4231_12_6,0.1203081643191368,0.1156462585034013,17.204067497636576,-0.1203081643191368,-0.1156462585034013,-17.204067497636576,65.76223776223776,62.0,9404,81.39160839160839,79.0,11639,73.1958041958042,70.0,10467,0.087770218188344,0.0843373493975903,12.551141200933197,Ames-TP3-4231,12,6,,,,,,,,,,,,,,,,,Ames,TP3,4231,
Ames-TP3-4231_12_7,0.1436094558821309,0.1369727747213993,20.67976164702686,-0.1436094558821309,-0.1369727747213993,-20.67976164702686,66.49305555555556,66.0,9575,87.69444444444444,88.0,12628,70.34027777777777,71.0,10129,0.1276223809431017,0.1197269624573378,18.377622855806656,Ames-TP3-4231,12,7,34000.0,13.21,107.98,68.0,,,,,,,,,,,2.94,230.0,Ames,TP3,4231,B73 X MO17
Ames-TP3-4231_13_2,0.157491759889492,0.1506849315068493,22.67881342408685,-0.157491759889492,-0.1506849315068493,-22.67881342408685,58.90972222222222,59.0,8483,80.27083333333333,81.0,11559,67.47916666666667,68.0,9717,0.1212674724806648,0.1174442190669371,17.46251603721574,Ames-TP3-4231,13,2,31500.0,15.73,128.91,63.0,,,,,,,,,,,0.0,215.0,Ames,TP3,4231,PIONEER 1311 AMXT
Ames-TP3-4231_13_3,0.1356464332788541,0.1319508078128767,19.53308639215499,-0.1356464332788541,-0.1319508078128767,-19.53308639215499,63.47916666666666,63.0,9141,82.97916666666667,82.0,11949,69.38888888888889,70.0,9992,0.1123677813710645,0.1087719298245614,16.18096051743329,Ames-TP3-4231,13,3,34500.0,15.83,140.89,69.0,,,,,,,,,,,0.0,172.0,Ames,TP3,4231,PHJ40 X LH82
Ames-TP3-4231_13_4,0.1431782037814317,0.1392405063291139,20.617661344526176,-0.1431782037814317,-0.1392405063291139,-20.617661344526176,65.09722222222223,66.0,9374,86.05555555555556,87.0,12392,71.1875,73.0,10251,0.118949373132269,0.1174603174603174,17.128709731046737,Ames-TP3-4231,13,4,30000.0,12.53,121.67,60.0,,,,,,,,,,,0.0,205.0,Ames,TP3,4231,PHK56 X LH145
Ames-TP3-4231_13_5,0.1496881256833172,0.1428571428571428,21.55509009839768,-0.1496881256833172,-0.1428571428571428,-21.55509009839768,61.263888888888886,62.0,8822,82.00694444444444,82.0,11809,67.8125,68.0,9765,0.1221787272436963,0.1156462585034013,17.593736723092267,Ames-TP3-4231,13,5,31000.0,15.7,141.72,62.0,,,,,,,,,,,0.0,214.0,Ames,TP3,4231,N209 X 3IIH6
Ames-TP3-4231_13_6,0.1469936611867159,0.1380718954248366,21.16708721088709,-0.1469936611867159,-0.1380718954248366,-21.16708721088709,61.388888888888886,62.5,8840,81.60416666666667,82.0,11751,67.58333333333333,70.0,9732,0.120629577844101,0.1156462585034013,17.370659209550546,Ames-TP3-4231,13,6,29000.0,22.93,193.95,58.0,,,,,,,,,,,0.0,234.0,Ames,TP3,4231,PHG39 X PHN82
Ames-TP3-4231_13_7,0.1600539735523466,0.1506849315068493,23.04777219153792,-0.1600539735523466,-0.1506849315068493,-23.04777219153792,62.28472222222222,63.0,8969,85.29166666666667,87.0,12282,68.31944444444444,70.0,9838,0.135259321295909,0.128526645768025,19.477342266610904,Ames-TP3-4231,13,7,30500.0,15.05,129.52,61.0,,,,,,,,,,,0.0,213.0,Ames,TP3,4231,PHW52 X LH185
Ames-TP3-4231_14_2,0.1451276027739584,0.1447368421052631,20.89837479945001,-0.1451276027739584,-0.1447368421052631,-20.89837479945001,63.875,65.0,9198,85.13888888888889,85.0,12260,70.34027777777777,70.0,10129,0.1199262329734514,0.12,17.26937754817701,Ames-TP3-4231,14,2,29000.0,16.34,138.38,58.0,,,,,,,,,,,0.0,226.0,Ames,TP3,4231,PHP02 X LH198
Ames-TP3-4231_14_3,0.1421645632646773,0.1337398373983739,20.471697110113546,-0.1421645632646773,-0.1337398373983739,-20.471697110113546,65.65277777777777,66.0,9454,86.53472222222223,87.0,12461,71.13888888888889,71.0,10244,0.1199797288609772,0.1165644171779141,17.277080955980722,Ames-TP3-4231,14,3,31000.0,14.53,126.88,62.0,,,,,,,,,,,0.0,217.0,Ames,TP3,4231,PHN46 X PHB47
Ames-TP3-4231_14_4,0.1489356166384447,0.1506849315068493,21.446728795936043,-0.1489356166384447,-0.1506849315068493,-21.446728795936043,61.61111111111112,60.0,8872,82.72222222222223,82.0,11912,68.88194444444444,68.0,9919,0.1197404144175946,0.120553633217993,17.242619676133632,Ames-TP3-4231,14,4,36000.0,23.37,202.1,72.0,,,,,,,,,,,0.0,219.0,Ames,TP3,4231,SYNGENTA NK0760-3111
Ames-TP3-4231_14_5,0.1588620628302163,0.1612903225806451,22.87613704755116,-0.1588620628302163,-0.1612903225806451,-22.87613704755116,62.66666666666666,62.0,9024,85.55555555555556,85.0,12320,69.84027777777777,70.0,10057,0.1297663638520071,0.128526645768025,18.68635639468903,Ames-TP3-4231,14,5,29000.0,14.58,129.0,58.0,,,,,,,,,,,6.9,207.0,Ames,TP3,4231,PHB47 X PHK56
Ames-TP3-4231_14_6,0.1509446292612126,0.1447368421052631,21.73602661361462,-0.1509446292612126,-0.1447368421052631,-21.73602661361462,63.951388888888886,65.0,9209,85.86805555555556,87.0,12365,69.72222222222223,70.0,10040,0.1275997089331365,0.1225806451612903,18.374358086371657,Ames-TP3-4231,14,6,32000.0,13.15,124.37,64.0,,,,,,,,,,,0.0,196.0,Ames,TP3,4231,PHT69 X 3IIH6
Ames-TP3-4231_14_7,0.1531350727159344,0.1538461538461538,22.05145047109456,-0.1531350727159344,-0.1538461538461538,-22.05145047109456,70.45833333333333,70.0,10146,95.13888888888889,96.0,13700,73.89583333333333,73.0,10641,0.1400166851728746,0.14102471863919,20.162402664893943,Ames-TP3-4231,14,7,32000.0,9.61,87.35,64.0,,,,,,,,,,,7.81,256.0,Ames,TP3,4231,2369 X LH123HT
Ames-TP3-4231_15_2,0.1425058599361155,0.1388888888888889,20.52084383080064,-0.1425058599361155,-0.1388888888888889,-20.52084383080064,63.13194444444444,63.0,9091,83.50694444444444,84.0,12025,68.04166666666667,68.0,9798,0.1222994681034827,0.117769084874348,17.61112340690152,Ames-TP3-4231,15,2,31000.0,12.08,118.06,62.0,,,,,,,,,,,0.0,178.0,Ames,TP3,4231,PHK76 X LH82
Ames-TP3-4231_15_3,0.1459636966703082,0.1449828520854076,21.018772320524384,-0.1459636966703082,-0.1449828520854076,-21.018772320524384,58.263888888888886,58.0,8390,77.45833333333333,78.0,11154,66.22222222222223,67.0,9536,0.1114955050005195,0.1103500761035007,16.055352720074822,Ames-TP3-4231,15,3,30000.0,23.3,207.13,60.0,,,,,,,,,,,1.67,207.0,Ames,TP3,4231,PIONEER P0589 AMXT
Ames-TP3-4231_15_4,0.1507245078184815,0.1447368421052631,21.704329125861346,-0.1507245078184815,-0.1447368421052631,-21.704329125861346,60.09722222222222,60.0,8654,80.34722222222223,82.0,11570,67.47222222222223,68.0,9716,0.1185285647339427,0.1142857142857142,17.06811332168776,Ames-TP3-4231,15,4,27500.0,15.51,138.53,55.0,,,,,,,,,,,7.27,209.0,Ames,TP3,4231,PHN46 X PHK56
Ames-TP3-4231_15_5,0.1475060189481811,0.1446540880503144,21.24086672853808,-0.1475060189481811,-0.1446540880503144,-21.24086672853808,63.27777777777778,65.0,9112,84.60416666666667,85.0,12183,69.84027777777777,71.0,10057,0.1214875173846573,0.1184210526315789,17.494202503390664,Ames-TP3-4231,15,5,29000.0,15.99,140.97,58.0,,,,,,,,,,,0.0,192.0,Ames,TP3,4231,PHP02 X PHK56
Ames-TP3-4231_15_6,0.1529183301664316,0.1511000415110004,22.020239543966152,-0.1529183301664316,-0.1511000415110004,-22.020239543966152,62.22916666666666,63.0,8961,84.1875,85.0,12123,67.74305555555556,68.0,9755,0.130442411516043,0.1282051282051282,18.783707258310194,Ames-TP3-4231,15,6,26500.0,17.99,155.39,53.0,,,,,,,,,,,5.66,178.0,Ames,TP3,4231,LH185 X LH82
Ames-TP3-4231_15_7,0.1391086469603208,0.127906976744186,20.0316451622862,-0.1391086469603208,-0.127906976744186,-20.0316451622862,73.76388888888889,76.0,10622,96.61805555555556,97.0,13913,75.38888888888889,76.0,10856,0.1315056222244373,0.1298285878218461,18.93680960031897,Ames-TP3-4231,15,7,30500.0,9.61,94.73,61.0,,,,,,,,,,,0.0,190.0,Ames,TP3,4231,PHP02 X PHJ89
Ames-TP3-4231_16_2,0.1492135341609335,0.1467880924402663,21.486748919174424,-0.1492135341609335,-0.1467880924402663,-21.486748919174424,61.67361111111112,62.0,8881,82.90972222222223,84.0,11939,68.40972222222223,68.0,9851,0.1221623110181861,0.1202836879432624,17.591372786618805,Ames-TP3-4231,16,2,30000.0,17.36,144.65,60.0,,,,,,,,,,,0.0,195.0,Ames,TP3,4231,PHK56 X LH185
Ames-TP3-4231_16_3,0.1397935747793625,0.1387875101378751,20.1302747682282,-0.1397935747793625,-0.1387875101378751,-20.1302747682282,63.520833333333336,65.0,9147,83.44444444444444,85.0,12016,69.71527777777777,71.0,10039,0.1147677360804649,0.1126760563380281,16.526553995586948,Ames-TP3-4231,16,3,31000.0,14.66,129.24,62.0,,,,,,,,,,,0.0,216.0,Ames,TP3,4231,LH198 X PHB47
Ames-TP3-4231_16_4,0.1318096449586864,0.1348484848484848,18.98058887405085,-0.1318096449586864,-0.1348484848484848,-18.98058887405085,63.78472222222222,63.0,9185,82.59722222222223,82.0,11894,70.06944444444444,70.0,10090,0.1067231151969673,0.1081081081081081,15.368128588363303,Ames-TP3-4231,16,4,30500.0,18.72,170.55,61.0,,,,,,,,,,,0.0,182.0,Ames,TP3,4231,PHP02 X PHG47
Ames-TP3-4231_16_5,0.155420869630116,0.1549295774647887,22.380605226736705,-0.155420869630116,-0.1549295774647887,-22.380605226736705,58.3125,59.0,8397,79.22222222222223,79.0,11408,65.875,65.0,9486,0.1233266229318542,0.1223021582733813,17.759033702187004,Ames-TP3-4231,16,5,23500.0,16.33,143.62,47.0,,,,,,,,,,,0.0,211.0,Ames,TP3,4231,PHK56 X 3IIH6
Ames-TP3-4231_16_6,0.1569770072963818,0.1492712347126822,22.60468905067898,-0.1569770072963818,-0.1492712347126822,-22.60468905067898,56.90277777777778,58.0,8194,77.20833333333333,78.5,11118,64.45833333333333,65.0,9282,0.1232946912982522,0.1182105025918413,17.75443554694833,Ames-TP3-4231,16,6,,,,,,,,,,,,,,,,,Ames,TP3,4231,
Ames-TP3-4231_16_7,0.1809569260100224,0.1748251748251748,26.05779734544323,-0.1809569260100224,-0.1748251748251748,-26.05779734544323,59.40972222222222,59.5,8555,84.83333333333333,85.0,12216,67.23611111111111,68.0,9682,0.1478913436478517,0.1447811447811448,21.29635348529065,Ames-TP3-4231,16,7,,,,,,,,,,,,,,,,,Ames,TP3,4231,
Ames-TP3-4231_17_2,0.1498253891525833,0.1467880924402663,21.574856037972,-0.1498253891525833,-0.1467880924402663,-21.574856037972,63.36805555555556,63.0,9125,85.15277777777777,85.0,12262,69.56944444444444,70.0,10018,0.1251679645390313,0.1222501354613073,18.02418689362052,Ames-TP3-4231,17,2,31500.0,13.4,121.24,63.0,,,,,,,,,,,1.59,207.0,Ames,TP3,4231,PHB47 X PHK56
Ames-TP3-4231_17_3,0.1285629249677365,0.1304347826086956,18.51306119535407,-0.1285629249677365,-0.1304347826086956,-18.51306119535407,63.34027777777778,63.0,9121,81.53472222222223,82.0,11741,68.02777777777777,68.0,9796,0.1095751926520065,0.1102932221966632,15.778827741888945,Ames-TP3-4231,17,3,30500.0,16.1,143.8,61.0,,,,,,,,,,,0.0,237.0,Ames,TP3,4231,B84 X 3IIH6
Ames-TP3-4231_17_4,0.1411225747960392,0.1392405063291139,20.321650770629653,-0.1411225747960392,-0.1392405063291139,-20.321650770629653,66.03472222222223,65.0,9509,86.93055555555556,87.0,12518,71.56944444444444,71.0,10306,0.1191574810492805,0.1180124223602484,17.158677271096394,Ames-TP3-4231,17,4,33000.0,12.51,105.03,66.0,,,,,,,,,,,0.0,226.0,Ames,TP3,4231,LH195 X LH185
Ames-TP3-4231_17_5,0.1637054797266134,0.1606451612903225,23.573589080632345,-0.1637054797266134,-0.1606451612903225,-23.573589080632345,62.04861111111112,63.0,8935,85.71527777777777,87.0,12343,69.13194444444444,70.0,9955,0.1351077725096932,0.1329317269076305,19.45551924139582,Ames-TP3-4231,17,5,32500.0,13.93,124.13,65.0,,,,,,,,,,,0.0,167.0,Ames,TP3,4231,LH82 X PHJ89
Ames-TP3-4231_17_6,0.1257121377225599,0.127860953364309,18.102547832048632,-0.1257121377225599,-0.127860953364309,-18.102547832048632,68.00694444444444,66.0,9793,87.125,87.0,12546,70.44444444444444,70.0,10144,0.1160775177395856,0.1179406850459482,16.71516255450034,Ames-TP3-4231,17,6,34000.0,14.27,130.76,68.0,,,,,,,,,,,4.41,211.0,Ames,TP3,4231,LH195 X 3IIH6
Ames-TP3-4231_17_7,0.1264098183203918,0.1204819277108433,18.20301383813642,-0.1264098183203918,-0.1204819277108433,-18.20301383813642,67.0625,66.0,9657,85.6875,85.0,12339,68.04166666666667,68.0,9798,0.1208123385535136,0.1186960568624132,17.396976751705964,Ames-TP3-4231,17,7,32000.0,13.05,115.33,64.0,,,,,,,,,,,3.12,185.0,Ames,TP3,4231,LH82 X W606S
Ames-TP3-4231_18_2,0.1555601035262058,0.1555555555555555,22.40065490777364,-0.1555601035262058,-0.1555555555555555,-22.40065490777364,60.68055555555556,60.0,8738,82.5,82.0,11880,67.31944444444444,68.0,9694,0.1284303232665691,0.1262135922330097,18.493966550385952,Ames-TP3-4231,18,2,29000.0,15.06,133.72,58.0,,,,,,,,,,,0.0,198.0,Ames,TP3,4231,PHK56 X 3IIH6
Ames-TP3-4231_18_3,0.1106882005275078,0.0973451327433628,15.939100875961127,-0.1106882005275078,-0.0973451327433628,-15.939100875961127,69.53472222222223,70.0,10013,85.72222222222223,87.0,12344,70.73611111111111,71.0,10186,0.104414174681406,0.0973451327433628,15.035641154122464,Ames-TP3-4231,18,3,31000.0,13.82,119.22,62.0,,,,,,,,,,,0.0,233.0,Ames,TP3,4231,LH123HT X 3IIH6
Ames-TP3-4231_18_4,0.0972653974393888,0.0947766220160143,14.00621723127199,-0.0972653974393888,-0.0947766220160143,-14.00621723127199,75.52083333333333,73.0,10875,90.58333333333331,88.0,13044,77.31944444444444,74.0,11134,0.0888771256891799,0.0886982873925528,12.798306099241916,Ames-TP3-4231,18,4,22500.0,18.75,159.78,45.0,,,,,,,,,,,0.0,193.0,Ames,TP3,4231,PHN46 X PHK56
Ames-TP3-4231_18_5,0.1496027454822394,0.1437556154537286,21.54279534944249,-0.1496027454822394,-0.1437556154537286,-21.54279534944249,64.60416666666667,65.0,9303,86.76388888888889,87.0,12494,69.625,70.0,10026,0.1297950101069446,0.1282051282051282,18.690481455400032,Ames-TP3-4231,18,5,31000.0,12.94,125.79,62.0,,,,,,,,,,,1.61,174.0,Ames,TP3,4231,PHK76 X LH82
Ames-TP3-4231_18_6,0.1384426321326429,0.127860953364309,19.935739027100578,-0.1384426321326429,-0.127860953364309,-19.935739027100578,64.63888888888889,66.0,9308,84.43055555555556,85.0,12158,68.42361111111111,70.0,9853,0.1220425235131405,0.1156462585034013,17.574123385892236,Ames-TP3-4231,18,6,32000.0,15.78,139.12,64.0,,,,,,,,,,,0.0,208.0,Ames,TP3,4231,PHP02 X PHN46
Ames-TP3-4231_18_7,0.1464669951302935,0.1402491169362335,21.091247298762266,-0.1464669951302935,-0.1402491169362335,-21.091247298762266,71.9375,73.0,10359,95.59027777777776,96.0,13765,74.6875,76.0,10755,0.1352801382519801,0.1321991261750298,19.480339908285146,Ames-TP3-4231,18,7,32500.0,10.03,99.93,65.0,,,,,,,,,,,0.0,209.0,Ames,TP3,4231,PHZ51 X LH145
Ames-TP3-4231_19_2,0.1352767678549417,0.1228070175438596,19.47985457111161,-0.1352767678549417,-0.1228070175438596,-19.47985457111161,71.75694444444444,75.0,10333,93.23611111111111,94.0,13426,75.51388888888889,77.0,10874,0.1201614210073427,0.1129476584022038,17.30324462505735,Ames-TP3-4231,19,2,31000.0,9.02,89.87,62.0,,,,,,,,,,,0.0,170.0,Ames,TP3,4231,PHK76 X LH145
Ames-TP3-4231_19_3,0.1025432060253881,0.0963855421686747,14.76622166765589,-0.1025432060253881,-0.0963855421686747,-14.76622166765589,79.30555555555556,81.0,11420,97.125,97.0,13986,78.40972222222223,79.0,11291,0.104706015946323,0.1038251366120218,15.077666296270523,Ames-TP3-4231,19,3,34000.0,13.91,123.8,68.0,,,,,,,,,,,0.0,181.0,Ames,TP3,4231,N209 X 3IIH6
Ames-TP3-4231_19_4,0.1116354155283278,0.1071428571428571,16.075499836079207,-0.1116354155283278,-0.1071428571428571,-16.075499836079207,71.95138888888889,72.0,10361,89.68055555555556,90.0,12914,73.66666666666667,73.5,10608,0.1050877130973024,0.1034482758620689,15.13263068601155,Ames-TP3-4231,19,4,32000.0,12.84,111.85,64.0,,,,,,,,,,,0.0,192.0,Ames,TP3,4231,B105 X 3IIH6
Ames-TP3-4231_19_5,0.1178864755650264,0.1149659863945578,16.975652481363802,-0.1178864755650264,-0.1149659863945578,-16.975652481363802,63.513888888888886,65.0,9146,79.93055555555556,81.0,11510,67.53472222222223,68.0,9725,0.10096998764867,0.0972222222222222,14.53967822140848,Ames-TP3-4231,19,5,28500.0,9.2,91.66,57.0,,,,,,,,,,,0.0,189.0,Ames,TP3,4231,PHK76 X W606S
Ames-TP3-4231_19_6,0.1399940992913271,0.1372549019607843,20.159150297951104,-0.1399940992913271,-0.1372549019607843,-20.159150297951104,62.60416666666666,63.0,9015,82.35416666666667,82.0,11859,69.26388888888889,70.0,9974,0.1128256871366908,0.1118210862619808,16.24689894768348,Ames-TP3-4231,19,6,31000.0,20.04,165.92,62.0,,,,,,,,,,,0.0,220.0,Ames,TP3,4231,F42 X MO17
Ames-TP3-4231_19_7,0.1489856190675617,0.1428571428571428,21.45392914572889,-0.1489856190675617,-0.1428571428571428,-21.45392914572889,61.54861111111112,62.5,8863,82.26388888888889,84.0,11846,66.97222222222223,68.0,9644,0.1259121596701739,0.1211072664359861,18.131350992505045,Ames-TP3-4231,19,7,34000.0,15.35,139.37,68.0,,,,,,,,,,,0.0,166.0,Ames,TP3,4231,PHJ40 X LH82
Ames-TP3-4231_1_4,0.1100593778933539,0.1103500761035007,15.84855041664297,-0.1100593778933539,-0.1103500761035007,-15.84855041664297,67.34722222222223,65.0,9698,82.27083333333333,81.0,11847,71.33333333333333,70.0,10272,0.091224847253276,0.0909090909090909,13.136378004471757,Ames-TP3-4231,1,4,,,,,,,,,,,,,,,,,Ames,TP3,4231,nan
Ames-TP3-4231_1_5,0.1607781723609586,0.1549295774647887,23.15205681997805,-0.1607781723609586,-0.1549295774647887,-23.15205681997805,58.59027777777778,60.0,8437,80.05555555555556,81.0,11528,66.98611111111111,68.0,9646,0.1244121183435901,0.1176758077654086,17.91534504147698,Ames-TP3-4231,1,5,,,,,,,,,,,,,,,,,Ames,TP3,4231,nan
Ames-TP3-4231_1_6,0.1325898524071499,0.1275167785234899,19.09293874662959,-0.1325898524071499,-0.1275167785234899,-19.09293874662959,61.38194444444444,62.0,8839,79.20833333333333,79.0,11406,66.81944444444444,67.5,9622,0.108891455558976,0.1062328077826232,15.680369600492549,Ames-TP3-4231,1,6,,,,,,,,,,,,,,,,,Ames,TP3,4231,nan
Ames-TP3-4231_1_7,0.1159856866687888,0.1081081081081081,16.70193888030559,-0.1159856866687888,-0.1081081081081081,-16.70193888030559,66.79166666666667,68.0,9618,83.60416666666667,84.0,12039,68.92361111111111,70.0,9925,0.1063198397730657,0.1004973827675332,15.310056927321474,Ames-TP3-4231,1,7,,,,,,,,,,,,,,,,,Ames,TP3,4231,nan
