file_,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp,genotype
Ames-TP5-4231_10_2,0.0909890714230792,0.0837988826815642,13.102426284923409,-0.0909890714230792,-0.0837988826815642,-13.102426284923409,76.20138888888889,76.0,10973,90.71527777777776,92.0,13063,74.27777777777777,76.0,10696,0.0972580855824576,0.0909090909090909,14.005164323873904,Ames-TP5-4231,10,2,29500.0,17.5,152.81,59.0,,,,,,,,,,,0.0,200.0,Ames,TP5,4231,PHP02 X W606S
Ames-TP5-4231_10_3,0.1253101700058824,0.1096774193548387,18.044664480847068,-0.1253101700058824,-0.1096774193548387,-18.044664480847068,69.94444444444444,73.0,10072,88.8125,89.0,12789,72.32638888888889,74.0,10415,0.1157855473105573,0.1017964071856287,16.673118812720254,Ames-TP5-4231,10,3,30500.0,18.19,153.29,61.0,,,,,,,,,,,4.92,191.0,Ames,TP5,4231,HOEGEMEYER 8065RR
Ames-TP5-4231_10_4,0.148313266741155,0.1153846153846153,21.208797143985176,-0.148313266741155,-0.1153846153846153,-21.208797143985176,65.64335664335664,70.0,9387,85.81118881118881,87.0,12271,70.93706293706293,74.0,10144,0.1248822935443501,0.1005917159763313,17.858167976842076,Ames-TP5-4231,10,4,26000.0,17.33,146.77,52.0,,,,,,,,,,,0.0,218.0,Ames,TP5,4231,PHK56 X PHJ89
Ames-TP5-4231_10_5,0.1188685517204665,0.1111111111111111,17.117071447747175,-0.1188685517204665,-0.1111111111111111,-17.117071447747175,72.63194444444444,73.0,10459,91.79166666666669,92.0,13218,76.10416666666667,76.0,10959,0.1069377580660238,0.1009287693805707,15.399037161507428,Ames-TP5-4231,10,5,34000.0,12.95,109.4,68.0,,,,,,,,,,,0.0,242.0,Ames,TP5,4231,B73 X PHZ51
Ames-TP5-4231_10_6,0.0770872381278442,0.0731470049014105,11.100562290409574,-0.0770872381278442,-0.0731470049014105,-11.100562290409574,76.07638888888889,76.0,10955,88.35416666666667,87.0,12723,73.21527777777777,74.0,10543,0.0865344578054786,0.0836021505376344,12.460961923988924,Ames-TP5-4231,10,6,34000.0,12.54,119.39,68.0,,,,,,,,,,,0.0,186.0,Ames,TP5,4231,2FACC X 3IIH6
Ames-TP5-4231_10_7,0.0039285747092845,0.0,0.5657147581369719,-0.0039285747092845,0.0,-0.5657147581369719,84.95833333333333,84.0,12234,85.34027777777777,83.0,12289,71.82638888888889,70.0,10343,0.0455823488235439,0.0413193598180193,6.563858230590322,Ames-TP5-4231,10,7,34500.0,6.31,62.87,69.0,,,,,,,,,,,0.0,212.0,Ames,TP5,4231,PHZ51 X LH145
Ames-TP5-4231_11_2,0.0762456504828732,0.0674948240165631,10.97937366953374,-0.0762456504828732,-0.0674948240165631,-10.97937366953374,70.07638888888889,73.0,10091,80.9375,81.0,11655,66.625,67.0,9594,0.0884014276500572,0.0798754657275557,12.72980558160824,Ames-TP5-4231,11,2,25500.0,13.03,123.24,51.0,,,,,,,,,,,0.0,212.0,Ames,TP5,4231,PHK76 X W606S
Ames-TP5-4231_11_3,0.1346075103878543,0.1246301775147929,19.383481495851026,-0.1346075103878543,-0.1246301775147929,-19.383481495851026,74.50694444444444,76.0,10729,96.5,98.0,13896,77.15277777777777,79.0,11110,0.1251388945721062,0.1177460883343236,18.02000081838329,Ames-TP5-4231,11,3,32000.0,13.94,113.07,64.0,,,,,,,,,,,1.56,230.0,Ames,TP5,4231,LH123HT X PHB47
Ames-TP5-4231_11_4,0.1316676787483207,0.108433734939759,18.960145739758183,-0.1316676787483207,-0.108433734939759,-18.960145739758183,66.85416666666667,70.0,9627,85.97222222222223,86.0,12380,72.39583333333333,74.0,10425,0.1097441218721432,0.0982733391864208,15.803153549588629,Ames-TP5-4231,11,4,24000.0,14.08,120.13,48.0,,,,,,,,,,,0.0,219.0,Ames,TP5,4231,PHP02 X PHN46
Ames-TP5-4231_11_5,0.144751484552599,0.1428571428571428,20.844213775574257,-0.144751484552599,-0.1428571428571428,-20.844213775574257,64.0,63.0,9216,84.59722222222223,84.0,12182,70.25694444444444,70.0,10117,0.1194796545158453,0.1134020618556701,17.20507025028173,Ames-TP5-4231,11,5,30000.0,18.77,141.98,60.0,,,,,,,,,,,0.0,223.0,Ames,TP5,4231,PHW52 X PHM49
Ames-TP5-4231_11_6,0.1346284820799457,0.1165158371040724,19.38650141951219,-0.1346284820799457,-0.1165158371040724,-19.38650141951219,68.39583333333333,70.0,9849,88.56944444444444,89.0,12754,73.15277777777777,74.0,10534,0.1163715778980184,0.1055900621118012,16.757507217314657,Ames-TP5-4231,11,6,31500.0,16.85,143.59,63.0,,,,,,,,,,,0.0,231.0,Ames,TP5,4231,PHW52 X PHZ51
Ames-TP5-4231_11_7,0.0843430351869702,0.0738791423001949,12.145397066923714,-0.0843430351869702,-0.0738791423001949,-12.145397066923714,81.375,84.0,11718,94.93055555555556,97.0,13670,76.26388888888889,79.0,10982,0.1013097278525506,0.0883425076452599,14.588600810767288,Ames-TP5-4231,11,7,31500.0,10.64,103.65,63.0,,,,,,,,,,,0.0,232.0,Ames,TP5,4231,LH123HT X 3IIH6
Ames-TP5-4231_12_2,0.1549578923263128,0.1428571428571428,22.313936494989044,-0.1549578923263128,-0.1428571428571428,-22.313936494989044,60.24305555555556,61.0,8675,81.0625,84.0,11673,64.77083333333333,68.0,9327,0.1346143497740571,0.125,19.38446636746422,Ames-TP5-4231,12,2,26000.0,20.62,183.96,52.0,,,,,,,,,,,0.0,204.0,Ames,TP5,4231,HOEGEMEYER 7089 AMXT
Ames-TP5-4231_12_3,0.1185008480160896,0.1123595505617977,17.064122114316902,-0.1185008480160896,-0.1123595505617977,-17.064122114316902,76.04166666666667,77.0,10950,95.77777777777776,99.0,13792,76.3125,79.0,10989,0.1173399753247742,0.1105293775450843,16.896956446767486,Ames-TP5-4231,12,3,39000.0,14.48,128.42,78.0,,,,,,,,,,,0.0,212.0,Ames,TP5,4231,PHK76 X LH198
Ames-TP5-4231_12_4,0.1091873103182813,0.1017964071856287,15.722972685832518,-0.1091873103182813,-0.1017964071856287,-15.722972685832518,68.94444444444444,71.0,9928,85.05555555555556,85.0,12248,68.47916666666667,68.0,9861,0.1108079093724795,0.1020408163265306,15.95633894963706,Ames-TP5-4231,12,4,26500.0,15.2,130.97,53.0,,,,,,,,,,,0.0,208.0,Ames,TP5,4231,LH185 X W606S
Ames-TP5-4231_12_5,0.1202152188216107,0.1009287693805707,17.310991510311943,-0.1202152188216107,-0.1009287693805707,-17.310991510311943,65.95138888888889,70.0,9497,82.83333333333333,84.0,11928,69.63888888888889,72.0,10028,0.1050628398250407,0.0886850152905198,15.129048934805876,Ames-TP5-4231,12,5,32000.0,13.57,111.78,64.0,,,,,,,,,,,0.0,227.0,Ames,TP5,4231,F42 X MO17
Ames-TP5-4231_12_6,0.1562560033537228,0.1149425287356321,22.03209647287492,-0.1562560033537228,-0.1149425287356321,-22.03209647287492,64.32558139534883,66.0,8298,85.31782945736434,85.0,11006,72.79069767441861,74.0,9390,0.126681084985114,0.1005291005291005,16.341859963079706,Ames-TP5-4231,12,6,,,,,,,,,,,,,,,,,Ames,TP5,4231,
Ames-TP5-4231_12_7,0.1342278414067814,0.12282381913329,19.32880916257653,-0.1342278414067814,-0.12282381913329,-19.32880916257653,71.29861111111111,73.0,10267,92.61805555555556,93.0,13337,73.80555555555556,74.0,10628,0.1251580520584581,0.1176470588235294,18.022759496417965,Ames-TP5-4231,12,7,34000.0,13.21,107.98,68.0,,,,,,,,,,,2.94,230.0,Ames,TP5,4231,B73 X MO17
Ames-TP5-4231_13_2,0.1609181428313209,0.1586206896551724,22.689458139216256,-0.1609181428313209,-0.1586206896551724,-22.689458139216256,60.4822695035461,61.0,8528,82.32624113475177,84.0,11608,66.58156028368795,68.0,9388,0.1342752632778527,0.1295681063122923,18.93281212217723,Ames-TP5-4231,13,2,31500.0,15.73,128.91,63.0,,,,,,,,,,,0.0,215.0,Ames,TP5,4231,PIONEER 1311 AMXT
Ames-TP5-4231_13_3,0.0811680888564851,0.0737548569410102,11.688204795333863,-0.0811680888564851,-0.0737548569410102,-11.688204795333863,76.97222222222223,77.0,11084,90.20833333333331,92.0,12990,72.15277777777777,74.0,10390,0.0974462552385096,0.0909090909090909,14.032260754345383,Ames-TP5-4231,13,3,34500.0,15.83,140.89,69.0,,,,,,,,,,,0.0,172.0,Ames,TP5,4231,PHJ40 X LH82
Ames-TP5-4231_13_4,0.0516548482044236,0.0434782608695652,7.438298141437003,-0.0516548482044236,-0.0434782608695652,-7.438298141437003,76.32638888888889,77.0,10991,84.04861111111111,84.5,12103,70.63194444444444,72.0,10171,0.0707789394349437,0.0638297872340425,10.1921672786319,Ames-TP5-4231,13,4,30000.0,12.53,121.67,60.0,,,,,,,,,,,0.0,205.0,Ames,TP5,4231,PHK56 X LH145
Ames-TP5-4231_13_5,0.0968882776655517,0.0909090909090909,13.951911983839452,-0.0968882776655517,-0.0909090909090909,-13.951911983839452,75.54861111111111,76.0,10879,91.27777777777776,92.0,13144,74.52777777777777,76.0,10732,0.1006646902788793,0.0930905695611578,14.495715400158629,Ames-TP5-4231,13,5,31000.0,15.7,141.72,62.0,,,,,,,,,,,0.0,214.0,Ames,TP5,4231,N209 X 3IIH6
Ames-TP5-4231_13_6,0.1555635956426599,0.1387979194760161,22.401157772543023,-0.1555635956426599,-0.1387979194760161,-22.401157772543023,68.02777777777777,71.0,9796,91.66666666666669,93.0,13200,73.0,74.0,10512,0.1354293992704087,0.1226938313525749,19.501833494938865,Ames-TP5-4231,13,6,29000.0,22.93,193.95,58.0,,,,,,,,,,,0.0,234.0,Ames,TP5,4231,PHG39 X PHN82
