signalname,R2,location
SAVI_median_TP5,0.11913690809004035,Ames
Red_median_TP5,0.05633808946465058,Ames
Green_median_TP5,0.010321335223592435,Ames
Blue_median_TP5,0.02756414066090411,Ames
GLI_median_TP5,0.035508520148602535,Ames
NDRE_median_TP5,0.1048006087320533,Ames
RedEdge_median_TP5,0.0479328589403455,Ames
DeepBlue_median_TP5,0.009005468811816925,Ames
Nir_median_TP5,0.11739489648557697,Ames
GRVI_sum_TP5,0.03193950997778448,Ames
NGRDI_sum_TP5,0.03193950997778448,Ames
NDVI_sum_TP5,0.06757784847300792,Ames
GNDVI_sum_TP5,0.0721752578328957,Ames
SAVI_sum_TP5,0.06759505885311347,Ames
Red_sum_TP5,0.04821611001842435,Ames
Green_sum_TP5,0.011734347752985038,Ames
Blue_sum_TP5,0.021991589708296466,Ames
GLI_sum_TP5,0.0207661442440532,Ames
NDRE_sum_TP5,0.08875430996254412,Ames
RedEdge_sum_TP5,0.026828143182076786,Ames
DeepBlue_sum_TP5,0.008059239520729424,Ames
Nir_sum_TP5,0.08838319111710001,Ames
GRVI_mean_TP3,0.18225130736320147,Ames
NGRDI_mean_TP3,0.18225130736320147,Ames
NDVI_mean_TP3,0.31850860248739327,Ames
GNDVI_mean_TP3,0.2961119739172576,Ames
SAVI_mean_TP3,0.31849388674092133,Ames
Red_mean_TP3,0.336413019052802,Ames
Green_mean_TP3,0.2712195828086709,Ames
Blue_mean_TP3,0.27744986946583045,Ames
GLI_mean_TP3,0.03002937915448486,Ames
NDRE_mean_TP3,0.21743454683688146,Ames
RedEdge_mean_TP3,0.10529475257639646,Ames
DeepBlue_mean_TP3,0.18816323821946862,Ames
Nir_mean_TP3,0.0479206685511985,Ames
GRVI_median_TP3,0.18704261892347326,Ames
NGRDI_median_TP3,0.18704261892347326,Ames
NDVI_median_TP3,0.3228976020358071,Ames
GNDVI_median_TP3,0.3004681778748304,Ames
SAVI_median_TP3,0.32288983280346906,Ames
Red_median_TP3,0.33804428504514644,Ames
Green_median_TP3,0.2710709711588206,Ames
Blue_median_TP3,0.2743881706819306,Ames
GLI_median_TP3,0.036656598779568804,Ames
NDRE_median_TP3,0.223079405798104,Ames
RedEdge_median_TP3,0.10632047694755463,Ames
DeepBlue_median_TP3,0.19532405378345072,Ames
Nir_median_TP3,0.04559847528175245,Ames
GRVI_sum_TP3,0.13570569230522297,Ames
NGRDI_sum_TP3,0.13570569230522297,Ames
NDVI_sum_TP3,0.06256087097628699,Ames
GNDVI_sum_TP3,0.06328796507694771,Ames
SAVI_sum_TP3,0.06256072323769878,Ames
Red_sum_TP3,0.27655463731006136,Ames
Green_sum_TP3,0.18928352384784689,Ames
Blue_sum_TP3,0.1656755015523899,Ames
GLI_sum_TP3,0.01652193107355466,Ames
NDRE_sum_TP3,0.1229050912905887,Ames
RedEdge_sum_TP3,0.04570956576472974,Ames
DeepBlue_sum_TP3,0.07886467949349364,Ames
Nir_sum_TP3,0.011224111303328356,Ames
GRVI_mean_TP2,0.0045316287435557875,Scottsbluff
NGRDI_mean_TP2,0.0045316287435557875,Scottsbluff
NDVI_mean_TP2,0.0003870840615334255,Scottsbluff
GNDVI_mean_TP2,0.006001970674086839,Scottsbluff
SAVI_mean_TP2,0.00038673146284976787,Scottsbluff
Red_mean_TP2,0.007715273195429892,Scottsbluff
Green_mean_TP2,0.04226408515092011,Scottsbluff
Blue_mean_TP2,0.0212245233698927,Scottsbluff
GLI_mean_TP2,0.006967773360402572,Scottsbluff
NDRE_mean_TP2,0.016693213602457756,Scottsbluff
RedEdge_mean_TP2,0.07459552090204774,Scottsbluff
DeepBlue_mean_TP2,0.033254792506009656,Scottsbluff
Nir_mean_TP2,0.01363428601688454,Scottsbluff
GRVI_median_TP2,0.0030742832280854387,Scottsbluff
NGRDI_median_TP2,0.0030742832280854387,Scottsbluff
NDVI_median_TP2,0.0006939999405907558,Scottsbluff
GNDVI_median_TP2,0.006340870787873535,Scottsbluff
SAVI_median_TP2,0.0006934539334062237,Scottsbluff
Red_median_TP2,0.013152215432358456,Scottsbluff
Green_median_TP2,0.05762603988133142,Scottsbluff
Blue_median_TP2,0.030126847673730063,Scottsbluff
GLI_median_TP2,0.0054582905375375225,Scottsbluff
NDRE_median_TP2,0.012375054027937664,Scottsbluff
RedEdge_median_TP2,0.08957352407190494,Scottsbluff
DeepBlue_median_TP2,0.04412376311218343,Scottsbluff
Nir_median_TP2,0.017415655791499698,Scottsbluff
GRVI_sum_TP2,0.004837293042147085,Scottsbluff
NGRDI_sum_TP2,0.004837293042147085,Scottsbluff
NDVI_sum_TP2,0.0005103833352620798,Scottsbluff
GNDVI_sum_TP2,0.0044022421018889545,Scottsbluff
SAVI_sum_TP2,0.0005100472941066506,Scottsbluff
Red_sum_TP2,0.0067932005900421906,Scottsbluff
Green_sum_TP2,0.03445390418169498,Scottsbluff
Blue_sum_TP2,0.017707959820594553,Scottsbluff
GLI_sum_TP2,0.006912534051414964,Scottsbluff
NDRE_sum_TP2,0.013320157483941619,Scottsbluff
RedEdge_sum_TP2,0.041651905035989756,Scottsbluff
DeepBlue_sum_TP2,0.02573432744881603,Scottsbluff
Nir_sum_TP2,0.008748426330314746,Scottsbluff
GRVI_mean_TP4,0.007878848791061993,Scottsbluff
NGRDI_mean_TP4,0.007878848791061993,Scottsbluff
NDVI_mean_TP4,0.04970034413549257,Scottsbluff
GNDVI_mean_TP4,0.11195880654233395,Scottsbluff
SAVI_mean_TP4,0.04967894451011681,Scottsbluff
Red_mean_TP4,0.07209979090742083,Scottsbluff
Green_mean_TP4,0.14065564598173366,Scottsbluff
Blue_mean_TP4,0.044227248567685166,Scottsbluff
GLI_mean_TP4,0.05373605215039821,Scottsbluff
NDRE_mean_TP4,0.13487247043722703,Scottsbluff
RedEdge_mean_TP4,0.05731220121045867,Scottsbluff
DeepBlue_mean_TP4,0.021510436677345493,Scottsbluff
Nir_mean_TP4,0.002001965280391813,Scottsbluff
GRVI_median_TP4,0.025428563833032946,Scottsbluff
NGRDI_median_TP4,0.025428563833032946,Scottsbluff
NDVI_median_TP4,0.04321317186074643,Scottsbluff
GNDVI_median_TP4,0.11503468162243279,Scottsbluff
SAVI_median_TP4,0.043193355174660435,Scottsbluff
Red_median_TP4,0.0646685345322516,Scottsbluff
Green_median_TP4,0.1543654762990256,Scottsbluff
Blue_median_TP4,0.04851412111211039,Scottsbluff
GLI_median_TP4,0.0934900805597424,Scottsbluff
NDRE_median_TP4,0.15238934429356438,Scottsbluff
RedEdge_median_TP4,0.06852133019507936,Scottsbluff
DeepBlue_median_TP4,0.027977645939067854,Scottsbluff
Nir_median_TP4,0.0012614999165346807,Scottsbluff
GRVI_sum_TP4,0.005906977757690561,Scottsbluff
NGRDI_sum_TP4,0.005906977757690561,Scottsbluff
NDVI_sum_TP4,0.008712723340120914,Scottsbluff
GNDVI_sum_TP4,0.022603572578684773,Scottsbluff
SAVI_sum_TP4,0.0087118952251427,Scottsbluff
Red_sum_TP4,0.0496799166417714,Scottsbluff
Green_sum_TP4,0.08857592078103499,Scottsbluff
Blue_sum_TP4,0.016496734510510355,Scottsbluff
GLI_sum_TP4,0.038460262516976235,Scottsbluff
NDRE_sum_TP4,0.09761547025393676,Scottsbluff
RedEdge_sum_TP4,0.02610797709139075,Scottsbluff
DeepBlue_sum_TP4,0.003573347324178335,Scottsbluff
Nir_sum_TP4,0.003443805624246009,Scottsbluff
GRVI_mean_TP6,0.012431831889263677,Scottsbluff
NGRDI_mean_TP6,0.012431831889263677,Scottsbluff
NDVI_mean_TP6,0.12122097587933814,Scottsbluff
GNDVI_mean_TP6,0.15461021784963583,Scottsbluff
SAVI_mean_TP6,0.12120335666820832,Scottsbluff
Red_mean_TP6,0.14120090671050067,Scottsbluff
Green_mean_TP6,0.17734485274702128,Scottsbluff
Blue_mean_TP6,0.10072801510605049,Scottsbluff
GLI_mean_TP6,0.027866351243644123,Scottsbluff
NDRE_mean_TP6,0.16713328269231262,Scottsbluff
RedEdge_mean_TP6,0.09114021518215772,Scottsbluff
DeepBlue_mean_TP6,0.05420281307089583,Scottsbluff
Nir_mean_TP6,0.0049564199356864165,Scottsbluff
GRVI_median_TP6,0.004172110323023173,Scottsbluff
NGRDI_median_TP6,0.004172110323023173,Scottsbluff
NDVI_median_TP6,0.11680555030816245,Scottsbluff
GNDVI_median_TP6,0.15903411308000884,Scottsbluff
SAVI_median_TP6,0.11679135708708487,Scottsbluff
Red_median_TP6,0.1255811738827262,Scottsbluff
Green_median_TP6,0.1696956906302211,Scottsbluff
Blue_median_TP6,0.07564920273913134,Scottsbluff
GLI_median_TP6,0.031620881413839785,Scottsbluff
NDRE_median_TP6,0.17416254379457005,Scottsbluff
RedEdge_median_TP6,0.09377069269127447,Scottsbluff
DeepBlue_median_TP6,0.03838117469344441,Scottsbluff
Nir_median_TP6,0.0052703082598021134,Scottsbluff
GRVI_sum_TP6,0.009378965810168723,Scottsbluff
NGRDI_sum_TP6,0.009378965810168723,Scottsbluff
NDVI_sum_TP6,0.04462639012455479,Scottsbluff
GNDVI_sum_TP6,0.05908880649864216,Scottsbluff
SAVI_sum_TP6,0.044619854438310486,Scottsbluff
Red_sum_TP6,0.11771608525363453,Scottsbluff
Green_sum_TP6,0.131489188849036,Scottsbluff
Blue_sum_TP6,0.062356107184972,Scottsbluff
GLI_sum_TP6,0.029379923324418685,Scottsbluff
NDRE_sum_TP6,0.1308089784291846,Scottsbluff
RedEdge_sum_TP6,0.05947113874965485,Scottsbluff
DeepBlue_sum_TP6,0.03067310129134844,Scottsbluff
Nir_sum_TP6,0.001289554284611502,Scottsbluff
GRVI_mean_TP1,0.000840080136502496,Scottsbluff
NGRDI_mean_TP1,0.000840080136502496,Scottsbluff
NDVI_mean_TP1,0.005896718723887435,Scottsbluff
GNDVI_mean_TP1,0.009533116465195331,Scottsbluff
SAVI_mean_TP1,0.005896878898890014,Scottsbluff
Red_mean_TP1,0.0032620682063227227,Scottsbluff
Green_mean_TP1,0.005124804543117857,Scottsbluff
Blue_mean_TP1,0.002973467406112625,Scottsbluff
GLI_mean_TP1,0.00032377300792244326,Scottsbluff
NDRE_mean_TP1,0.012084182390452605,Scottsbluff
