signalname,R2,location
NDRE_mean_TP4,0.00310863253291629,Crawfordsville
NDRE_mean_TP5,2.37097896354485E-07,Ames
NDRE_mean_TP5,0.033655657673654,Movalley
NDRE_mean_TP5,0.00476258263409956,Crawfordsville
NDRE_mean_TP6,0.000912737538773444,Ames
NDRE_mean_TP6,0.000818700799203097,Movalley
NDRE_mean_TP6,0.0139604390231061,Crawfordsville
NDRE_median_TP1,0.074235255278955,Ames
NDRE_median_TP1,0.0970098535007716,Movalley
NDRE_median_TP1,0.000369102062118986,Crawfordsville
NDRE_median_TP2,0.0225123727854602,Ames
NDRE_median_TP2,0.00465215985342191,Movalley
NDRE_median_TP2,0.00376950620378275,Crawfordsville
NDRE_median_TP3,7.09419545264965E-05,Ames
NDRE_median_TP3,0.000568228879682849,Movalley
NDRE_median_TP3,0.00542566055572381,Crawfordsville
NDRE_median_TP4,0.00138011205587205,Ames
NDRE_median_TP4,0.00512671627559263,Movalley
NDRE_median_TP4,0.00322402531411326,Crawfordsville
NDRE_median_TP5,1.71995291172346E-06,Ames
NDRE_median_TP5,1.59121326640279E-05,Movalley
NDRE_median_TP5,0.00599361192043701,Crawfordsville
NDRE_median_TP6,0.000583454767222726,Ames
NDRE_median_TP6,0.0205277901464958,Movalley
NDRE_median_TP6,0.00980775616627604,Crawfordsville
NDRE_sum_TP1,0.0437831903360571,Ames
NDRE_sum_TP1,0.0763173269259788,Movalley
NDRE_sum_TP1,0.00175204246304305,Crawfordsville
NDRE_sum_TP2,0.0112499044218854,Ames
NDRE_sum_TP2,0.00454899635198687,Movalley
NDRE_sum_TP2,0.00414510528351902,Crawfordsville
NDRE_sum_TP3,0.000931602162695662,Ames
NDRE_sum_TP3,0.000462747133249668,Movalley
NDRE_sum_TP3,0.00538218962097016,Crawfordsville
NDRE_sum_TP4,0.00233487018880707,Ames
NDRE_sum_TP4,0.000138446465710057,Movalley
NDRE_sum_TP4,0.00407624389489188,Crawfordsville
NDRE_sum_TP5,0.000146508171926552,Ames
NDRE_sum_TP5,0.0334163779904024,Movalley
NDRE_sum_TP5,0.00654082845279727,Crawfordsville
NDRE_sum_TP6,0.000318184552314016,Ames
NDRE_sum_TP6,0.000866747322568695,Movalley
NDRE_sum_TP6,0.0126893066807056,Crawfordsville
NDVI_mean_TP1,0.220488264093552,Ames
NDVI_mean_TP1,0.354987729479048,Movalley
NDVI_mean_TP1,0.000174582691248495,Crawfordsville
NDVI_mean_TP2,0.0565445544636034,Ames
NDVI_mean_TP2,0.123273926436678,Movalley
NDVI_mean_TP2,0.00261826611881575,Crawfordsville
NDVI_mean_TP3,0.000549500813420901,Ames
NDVI_mean_TP3,0.0442385452264162,Movalley
NDVI_mean_TP3,0.0128651375955808,Crawfordsville
NDVI_mean_TP4,0.00228239598575863,Ames
NDVI_mean_TP4,0.0294499109231678,Movalley
NDVI_mean_TP4,0.00547920537585771,Crawfordsville
NDVI_mean_TP5,4.64508937429586E-06,Ames
NDVI_mean_TP5,0.0137903726346165,Movalley
NDVI_mean_TP5,0.00746316206074097,Crawfordsville
NDVI_mean_TP6,0.000841636733452212,Ames
NDVI_mean_TP6,0.00480762678467847,Movalley
NDVI_mean_TP6,0.00875524045612682,Crawfordsville
NDVI_median_TP1,0.228723156449991,Ames
NDVI_median_TP1,0.273972079381739,Movalley
NDVI_median_TP1,0.000221426349341668,Crawfordsville
NDVI_median_TP2,0.0506671926442676,Ames
NDVI_median_TP2,0.0882187186349613,Movalley
NDVI_median_TP2,0.00340994349940417,Crawfordsville
NDVI_median_TP3,0.00127483136575567,Ames
NDVI_median_TP3,0.0284853738019609,Movalley
NDVI_median_TP3,0.00988847859405793,Crawfordsville
NDVI_median_TP4,0.00297392307310801,Ames
NDVI_median_TP4,0.0281893320611106,Movalley
NDVI_median_TP4,0.00537767176948348,Crawfordsville
NDVI_median_TP5,5.32047989195785E-07,Ames
NDVI_median_TP5,0.0275402201644738,Movalley
NDVI_median_TP5,0.00813443973457419,Crawfordsville
NDVI_median_TP6,0.000473792433677202,Ames
NDVI_median_TP6,0.00904481801197911,Movalley
NDVI_median_TP6,0.00674254454921675,Crawfordsville
NDVI_sum_TP1,0.058921628105359,Ames
NDVI_sum_TP1,0.219569532500369,Movalley
NDVI_sum_TP1,0.00231564485216653,Crawfordsville
NDVI_sum_TP2,0.00637389138096066,Ames
NDVI_sum_TP2,0.0765013586250541,Movalley
NDVI_sum_TP2,0.00300595748103679,Crawfordsville
NDVI_sum_TP3,0.00443665547914235,Ames
NDVI_sum_TP3,0.0192819244790671,Movalley
NDVI_sum_TP3,0.00521332237615583,Crawfordsville
NDVI_sum_TP4,0.005710749886702,Ames
NDVI_sum_TP4,0.0273320272041517,Movalley
NDVI_sum_TP4,0.0066185224730263,Crawfordsville
NDVI_sum_TP5,0.000297940472641629,Ames
NDVI_sum_TP5,0.0131193823084227,Movalley
NDVI_sum_TP5,0.00841819463325431,Crawfordsville
NDVI_sum_TP6,0.000236927506468532,Ames
NDVI_sum_TP6,0.00447166593024383,Movalley
NDVI_sum_TP6,0.00923154477861257,Crawfordsville
NGRDI_mean_TP1,0.116264630501097,Ames
NGRDI_mean_TP1,0.362091070742431,Movalley
NGRDI_mean_TP1,0.00165316593195067,Crawfordsville
