signalname,R2,location
SAVI_sum_TP4,0.23657411729660288,Ames
NDRE_sum_TP4,0.24384520901369933,Ames
RedEdge_sum_TP4,0.0036827683250688294,Ames
DeepBlue_sum_TP4,0.058704325462653445,Ames
Nir_sum_TP4,0.215853506567329,Ames
Red_mean_TP3,0.3707158771189613,Ames
Green_mean_TP3,0.3033599838564026,Ames
Blue_mean_TP3,0.3108829616282013,Ames
GLI_mean_TP3,0.023030442131497887,Ames
GRVI_mean_TP3,0.1857303332697698,Ames
NGRDI_mean_TP3,0.1857303332697698,Ames
NDVI_mean_TP3,0.32195184250480247,Ames
GNDVI_mean_TP3,0.28854146821598614,Ames
SAVI_mean_TP3,0.3219243459272016,Ames
NDRE_mean_TP3,0.20759553845080195,Ames
RedEdge_mean_TP3,0.13963347186260436,Ames
DeepBlue_mean_TP3,0.220603951978941,Ames
Nir_mean_TP3,0.02851618612135818,Ames
Red_median_TP3,0.360482962305299,Ames
Green_median_TP3,0.2939930012439554,Ames
Blue_median_TP3,0.300991771269568,Ames
GLI_median_TP3,0.029968783307602845,Ames
GRVI_median_TP3,0.19404006543743063,Ames
NGRDI_median_TP3,0.19404006543743063,Ames
NDVI_median_TP3,0.31977332303322764,Ames
GNDVI_median_TP3,0.29063240553710806,Ames
SAVI_median_TP3,0.319755562120485,Ames
NDRE_median_TP3,0.21444330807465467,Ames
RedEdge_median_TP3,0.1328572747038556,Ames
DeepBlue_median_TP3,0.2189736310044736,Ames
Nir_median_TP3,0.030290082847768962,Ames
Red_sum_TP3,0.36201669388857033,Ames
Green_sum_TP3,0.29091060678250136,Ames
Blue_sum_TP3,0.2775226406265274,Ames
GLI_sum_TP3,0.02438855037974952,Ames
GRVI_sum_TP3,0.17896083410521163,Ames
NGRDI_sum_TP3,0.17896083410521163,Ames
NDVI_sum_TP3,0.181788667913717,Ames
GNDVI_sum_TP3,0.17018549269377817,Ames
SAVI_sum_TP3,0.18178114608418913,Ames
NDRE_sum_TP3,0.178804634960142,Ames
RedEdge_sum_TP3,0.10978611620700257,Ames
DeepBlue_sum_TP3,0.16411122863214003,Ames
Nir_sum_TP3,0.025236587504369048,Ames
Red_mean_TP6,0.0027854863855628228,Ames
Green_mean_TP6,2.478619804422075e-05,Ames
Blue_mean_TP6,0.001871261121335408,Ames
GLI_mean_TP6,0.004290787824708699,Ames
GRVI_mean_TP6,0.0031890827578738763,Ames
NGRDI_mean_TP6,0.0031890827578738763,Ames
NDVI_mean_TP6,0.025786729639928164,Ames
GNDVI_mean_TP6,0.047130251676411834,Ames
SAVI_mean_TP6,0.025787038099254103,Ames
NDRE_mean_TP6,0.036977741565017604,Ames
RedEdge_mean_TP6,0.012044518431160486,Ames
DeepBlue_mean_TP6,0.0034878692184732133,Ames
Nir_mean_TP6,0.01982160464068726,Ames
Red_median_TP6,0.004909041521896596,Ames
Green_median_TP6,2.5706881001266224e-05,Ames
Blue_median_TP6,0.0028937358132299857,Ames
GLI_median_TP6,0.0062916484565410285,Ames
GRVI_median_TP6,0.004646635729869194,Ames
NGRDI_median_TP6,0.004646635729869194,Ames
NDVI_median_TP6,0.02874555088679691,Ames
GNDVI_median_TP6,0.049054272288496716,Ames
SAVI_median_TP6,0.0287442054873377,Ames
NDRE_median_TP6,0.04016002549675805,Ames
RedEdge_median_TP6,0.0120304871719943,Ames
DeepBlue_median_TP6,0.004834605482471208,Ames
Nir_median_TP6,0.02107609667831539,Ames
Red_sum_TP6,0.0032671099769591753,Ames
Green_sum_TP6,1.4384577143776052e-05,Ames
Blue_sum_TP6,0.0019876101521012885,Ames
GLI_sum_TP6,0.004518459630571216,Ames
GRVI_sum_TP6,0.0034419230490574425,Ames
NGRDI_sum_TP6,0.0034419230490574425,Ames
NDVI_sum_TP6,0.024068509515631123,Ames
GNDVI_sum_TP6,0.038957840376458705,Ames
SAVI_sum_TP6,0.0240694137896582,Ames
NDRE_sum_TP6,0.03383678395891103,Ames
RedEdge_sum_TP6,0.011914440341325726,Ames
DeepBlue_sum_TP6,0.003168641168343867,Ames
Nir_sum_TP6,0.01939239884041432,Ames
Red_mean_TP5,0.07171048244318004,Ames
Green_mean_TP5,0.015186868844124941,Ames
Blue_mean_TP5,0.041735194554493996,Ames
GLI_mean_TP5,0.03257786533704534,Ames
GRVI_mean_TP5,0.0454143506091735,Ames
NGRDI_mean_TP5,0.0454143506091735,Ames
NDVI_mean_TP5,0.12983418419123013,Ames
GNDVI_mean_TP5,0.17246052837988254,Ames
SAVI_mean_TP5,0.1298452945220599,Ames
NDRE_mean_TP5,0.13112792618329241,Ames
RedEdge_mean_TP5,0.051906087871073654,Ames
DeepBlue_mean_TP5,0.012142151503262255,Ames
Nir_mean_TP5,0.12652105161651533,Ames
Red_median_TP5,0.06796833395625933,Ames
Green_median_TP5,0.01144135828318232,Ames
Blue_median_TP5,0.03459326024508018,Ames
GLI_median_TP5,0.04321561934801079,Ames
