file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP2-n150_10_11,157.8743218015285,156.0,21648990,151.9698019368765,154.0,20839315,150.71907269120825,148.0,20667805,-0.0061335782626514,-0.0132939438700147,-841.0853200008695,0.0171160870366666,0.0246913580246913,2347.0947831640274,-0.0171160870366666,-0.0246913580246913,-2347.0947831640274,Scottsbluff-TP2-n150,10,11,n150,,15.6,109.78,,66.0,1221.26,70.0,1309.51,9.45,67.97,10.59,4.05,1.07,1.3,,150.0,LH145 X LH162
Scottsbluff-TP2-n150_10_12,156.50244380707093,153.0,21389502,149.00877282837743,150.0,20365327,146.9767765160384,143.0,20087610,-0.0083766935343486,-0.015531660692951,-1144.859458726499,0.0234529137343359,0.0289389067524115,3205.3566258991677,-0.0234529137343359,-0.0289389067524115,-3205.3566258991677,Scottsbluff-TP2-n150,10,12,n150,,22.63,150.17,,70.0,1309.51,76.0,1437.65,9.61,72.19,8.32,3.86,0.85,1.18,,180.0,PHK76 X W606S
Scottsbluff-TP2-n150_10_13,150.1855704673524,146.0,20602006,146.5054200048113,147.0,20097174,137.99567711788418,133.0,18929833,0.0103241807010135,0.002710027100271,1416.2401360229385,0.0104563216470724,0.0179028132992327,1434.3668345804535,-0.0104563216470724,-0.0179028132992327,-1434.3668345804535,Scottsbluff-TP2-n150,10,13,n150,,24.61,165.53,,71.0,1328.45,77.0,1459.11,8.34,72.6,7.46,3.3,1.25,1.17,,183.0,PHN46 X PHB47
Scottsbluff-TP2-n150_10_14,159.0999098656779,157.0,21711251,156.68591486336956,159.0,21381830,148.90750606391475,146.0,20320365,0.0096034091032101,0.0013175230566534,1310.51001645136,0.0060551873118551,0.0129310344827586,826.3090261376954,-0.0060551873118551,-0.0129310344827586,-826.3090261376954,Scottsbluff-TP2-n150,10,14,n150,,21.31,140.02,,74.0,1393.15,76.0,1437.65,8.43,70.42,7.72,3.62,1.34,1.21,,168.0,LH74 X PHM49
Scottsbluff-TP2-n150_10_15,152.86348087792703,147.0,20824592,153.28082654334582,152.0,20881447,134.05949497173896,128.0,18262925,0.0346425368713993,0.0253164556962025,4719.352797990737,-0.0017281285496483,0.0037453183520599,-235.42295231859325,0.0017281285496483,-0.0037453183520599,235.42295231859325,Scottsbluff-TP2-n150,10,15,n150,,23.19,156.55,,78.0,1483.45,82.0,1573.4,8.11,71.84,8.88,3.84,1.52,1.24,,203.0,LH123HT X 3IIH6
Scottsbluff-TP2-n150_10_16,154.6828900415701,151.0,21023725,149.86814553213406,151.0,20369329,126.4289960637163,120.0,17183597,0.0353904454420881,0.0238907849829351,4810.092392261409,0.0148046246812802,0.0221238938053097,2012.1705635562105,-0.0148046246812802,-0.0221238938053097,-2012.1705635562105,Scottsbluff-TP2-n150,10,16,n150,,29.62,200.92,,68.0,1263.61,72.0,1350.26,9.0,72.07,8.21,3.44,1.52,1.3,,180.0,PIONEER P0589 AMXT
Scottsbluff-TP2-n150_10_17,167.39874231393665,165.0,22786819,164.87039662658037,166.0,22442653,133.9442856828016,129.0,18232898,0.0475866599561644,0.042316258351893,6477.638913212975,0.0075246036270452,0.0106382978723404,1024.271619524287,-0.0075246036270452,-0.0106382978723404,-1024.271619524287,Scottsbluff-TP2-n150,10,17,n150,,33.21,216.31,,73.0,1371.7,76.0,1437.65,8.28,71.42,7.48,3.85,2.44,1.58,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_11_11,154.08366181320892,151.0,21069554,153.89117382496838,156.0,21043233,137.53240066987956,133.0,18806318,0.0310483806576461,0.024793388429752,4245.586619507188,-0.0020526119417839,0.0,-280.67620953147355,0.0020526119417839,0.0,280.67620953147355,Scottsbluff-TP2-n150,11,11,n150,,21.5,140.56,,84.0,1622.26,88.0,1717.51,11.07,72.73,6.81,4.17,1.06,1.27,,216.0,2369 X PHZ51
Scottsbluff-TP2-n150_11_12,145.59773757969225,139.0,19937135,149.41293917463284,146.0,20459562,131.97560850927096,124.0,18071816,0.0407791378420542,0.0389610389610389,5584.0096821260095,-0.0153298192101118,-0.0158730158730158,-2099.158133898243,0.0153298192101118,0.0158730158730158,2099.158133898243,Scottsbluff-TP2-n150,11,12,n150,,23.53,166.16,,69.0,1286.36,76.0,1437.65,8.9,70.97,7.49,3.41,1.31,1.3,,175.0,PHK76 X 3IIH6
Scottsbluff-TP2-n150_11_13,146.49453188879804,141.0,20066235,149.24668555075343,147.0,20443214,134.11498364677024,127.0,18370534,0.0337448145769834,0.0302374977667806,4622.2297214968885,-0.0113042559177578,-0.0126582278481012,-1548.4117585908048,0.0113042559177578,0.0126582278481012,1548.4117585908048,Scottsbluff-TP2-n150,11,13,n150,,23.93,165.46,,67.0,1240.4,72.0,1350.26,8.39,71.39,7.84,3.69,1.59,1.31,,170.0,PHB47 X 3IIH6
Scottsbluff-TP2-n150_11_14,155.3180608365019,151.0,21241298,151.87585551330798,153.0,20770542,142.93508335770693,138.0,19547802,0.0116052589058333,0.0,1587.135207961774,0.0089409737546656,0.018450184501845,1222.7675706880684,-0.0089409737546656,-0.018450184501845,-1222.7675706880684,Scottsbluff-TP2-n150,11,14,n150,,22.94,156.92,,84.0,1622.26,88.0,1717.51,7.67,73.46,6.91,3.72,0.87,1.14,,193.0,HOEGEMEYER 7089 AMXT
Scottsbluff-TP2-n150_11_15,150.96220646778934,144.0,20591094,153.6107522782425,152.0,20952353,132.92030733363148,125.0,18130197,0.0434660873922656,0.0376569037656903,5928.730854217636,-0.0106408994475457,-0.0095846645367412,-1451.4080437457928,0.0106408994475457,0.0095846645367412,1451.4080437457928,Scottsbluff-TP2-n150,11,15,n150,,26.71,180.53,,76.0,1437.65,80.0,1530.76,8.44,67.76,8.04,3.74,1.68,1.39,,178.0,PHK56 X W606S
Scottsbluff-TP2-n150_11_16,153.81940133853055,147.0,20914824,153.28239317496508,151.0,20841807,128.3546885342355,121.0,17452387,0.0467132881651152,0.037037037037037,6351.605791810716,-0.0009587982655713,0.0050761421319796,-130.36780016973063,0.0009587982655713,-0.0050761421319796,130.36780016973063,Scottsbluff-TP2-n150,11,16,n150,,20.11,140.86,,70.0,1309.51,73.0,1371.7,8.26,72.87,8.53,3.52,1.41,1.29,,173.0,PHT69 X 3IIH6
Scottsbluff-TP2-n150_11_17,154.57626396550583,149.0,21043858,157.49532463144286,156.0,21441256,124.3599629790141,117.0,16930241,0.0675081237804685,0.0603448275862069,9190.488463349202,-0.0129565048321542,-0.0121212121212121,-1763.88561134465,0.0129565048321542,0.0121212121212121,1763.88561134465,Scottsbluff-TP2-n150,11,17,n150,,34.79,229.16,,74.0,1393.15,76.0,1437.65,8.57,70.09,8.4,3.95,2.73,1.72,,183.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_12_11,145.01403785258796,140.0,19875334,151.65337302455896,151.0,20785308,115.62236425454915,109.0,15846970,0.0817481092406134,0.0798122065727699,11204.232356299995,-0.0250144277657627,-0.0285714285714285,-3428.4274407199146,0.0250144277657627,0.0285714285714285,3428.4274407199146,Scottsbluff-TP2-n150,12,11,n150,,21.16,142.5,,78.0,1483.45,82.0,1573.4,10.21,70.86,7.8,3.57,1.8,1.41,,147.0,PHN46 X PHK56
Scottsbluff-TP2-n150_12_12,143.8650096546117,139.0,19818556,153.91493778945687,152.0,21203014,119.30618185513728,112.0,16435381,0.08233592725515,0.0754098360655737,11342.432666814962,-0.0346634686402611,-0.0350877192982456,-4775.170112945098,0.0346634686402611,0.0350877192982456,4775.170112945098,Scottsbluff-TP2-n150,12,12,n150,,26.73,179.79,,78.0,1483.45,82.0,1573.4,10.06,71.26,7.75,3.42,1.72,1.38,,190.0,PHK56 X LH198
Scottsbluff-TP2-n150_12_13,148.40315901344962,144.0,20247385,156.0817678748122,155.0,21295016,130.89422069117165,125.0,17858553,0.0606791780359654,0.0568031704095112,8278.763655336947,-0.0281909066641773,-0.0287081339712918,-3846.2263507270354,0.0281909066641773,0.0287081339712918,3846.2263507270354,Scottsbluff-TP2-n150,12,13,n150,,23.36,158.27,,70.0,1309.51,75.0,1414.31,8.52,71.92,7.75,3.65,1.33,1.29,,170.0,PHP02 X PHN46
Scottsbluff-TP2-n150_12_14,150.51853695313244,143.0,20563692,155.1050366347287,152.0,21190295,130.02058278863117,121.0,17763282,0.054388625900179,0.0456062291434927,7430.519681856557,-0.0169008734662184,-0.0137614678899082,-2308.9804320812977,0.0169008734662184,0.0137614678899082,2308.9804320812977,Scottsbluff-TP2-n150,12,14,n150,,29.74,192.0,,70.0,1309.51,73.0,1371.7,7.95,70.63,8.03,3.54,1.54,1.0,,183.0,LH123HT X PHB47
Scottsbluff-TP2-n150_12_15,150.59731731172278,143.0,20478675,154.04831486288728,151.0,20947952,125.3941889795048,117.0,17051478,0.0610872137465454,0.0550284629981024,8306.822586896493,-0.0144893631218835,-0.0136986301369863,-1970.3070654030948,0.0144893631218835,0.0136986301369863,1970.3070654030948,Scottsbluff-TP2-n150,12,15,n150,,25.17,167.24,,70.0,1309.51,74.0,1393.15,8.09,70.27,8.88,4.07,1.57,1.37,,168.0,PHP02 X PHK56
Scottsbluff-TP2-n150_12_16,147.40970999653794,140.0,20011900,153.36230175976192,151.0,20820006,120.61577671869593,112.0,16374436,0.0728683579201197,0.0669975186104218,9892.389666161693,-0.0220915439461594,-0.0220820189274447,-2999.081731498772,0.0220915439461594,0.0220820189274447,2999.081731498772,Scottsbluff-TP2-n150,12,16,n150,,24.7,164.11,,69.0,1286.36,75.0,1414.31,9.01,70.28,7.8,3.92,1.61,1.14,,185.0,PHB47 X LH185
Scottsbluff-TP2-n150_12_17,163.2047750911291,162.0,21983520,159.39528133096758,163.0,21470385,131.1588356260997,126.0,17666964,0.0443152170321009,0.029940119760479,5969.215419006971,0.0103075842840132,0.0219298245614035,1388.4212954723073,-0.0103075842840132,-0.0219298245614035,-1388.4212954723073,Scottsbluff-TP2-n150,12,17,n150,,32.97,216.9,,75.0,1414.31,77.0,1459.11,8.17,70.41,7.53,3.76,2.72,1.68,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_13_11,151.56332798365918,149.0,20776301,153.31992996790194,156.0,21017096,131.09767289174204,127.0,17970869,0.0439183715867125,0.0392156862745098,6020.330377106561,-0.0078628221051571,-0.0067114093959731,-1077.835654174936,0.0078628221051571,0.0067114093959731,1077.835654174936,Scottsbluff-TP2-n150,13,11,n150,,18.99,117.32,,79.0,1509.4,83.0,1596.86,10.8,71.29,7.41,4.12,1.77,1.32,,198.0,LH195 X LH123HT
Scottsbluff-TP2-n150_13_12,150.45667088184422,146.0,20702537,154.25011991453366,154.0,21224508,129.25001090132125,124.0,17784543,0.0513574878220038,0.0457516339869281,7066.687609332082,-0.0134180407849356,-0.0123456790123456,-1846.295575925575,0.0134180407849356,0.0123456790123456,1846.295575925575,Scottsbluff-TP2-n150,13,12,n150,,22.83,158.6,,80.0,1530.76,84.0,1622.26,8.58,71.64,7.95,3.8,2.34,1.58,,185.0,N209 X 3IIH6
Scottsbluff-TP2-n150_13_13,151.9363422791777,146.0,20760126,157.49788856605457,157.0,21520039,129.62281080527237,123.0,17711272,0.0621259058203612,0.0599078341013824,8488.697393576704,-0.0212694735383165,-0.0256410256410256,-2906.1970558549515,0.0212694735383165,0.0256410256410256,2906.1970558549515,Scottsbluff-TP2-n150,13,13,n150,,23.42,148.71,,76.0,1437.65,80.0,1530.76,8.63,71.73,8.11,3.72,0.76,1.12,,163.0,LH82 X W606S
Scottsbluff-TP2-n150_13_14,152.14020070407105,147.0,20830732,153.10725397683285,151.0,20963139,128.35423392103303,122.0,17574005,0.0474364814177253,0.0398126463700234,6494.908162752121,-0.0048849569982911,0.0,-668.8385422920306,0.0048849569982911,0.0,668.8385422920306,Scottsbluff-TP2-n150,13,14,n150,,28.09,186.18,,83.0,1596.86,88.0,1717.51,7.86,71.57,8.03,3.94,0.85,1.06,,211.0,PHP02 X W606S
Scottsbluff-TP2-n150_13_15,158.6397496318115,156.0,21543278,154.33806332842414,156.0,20959109,125.76703976435935,120.0,17079164,0.0446386416526326,0.0285714285714285,6061.92753642751,0.012770693947121,0.024793388429752,1734.2602380190406,-0.012770693947121,-0.024793388429752,-1734.2602380190406,Scottsbluff-TP2-n150,13,15,n150,,27.51,173.1,,82.0,1573.4,87.0,1693.76,8.57,70.28,8.83,4.06,1.29,1.28,,165.0,F42 X OH43
Scottsbluff-TP2-n150_13_16,148.52613571844654,142.0,20142966,151.56834956753846,148.0,20555548,122.00739571888894,114.0,16546521,0.0622429050349965,0.0541727672035139,8441.320537941194,-0.0125347015959077,-0.0091743119266055,-1699.9436957354148,0.0125347015959077,0.0091743119266055,1699.9436957354148,Scottsbluff-TP2-n150,13,16,n150,,21.95,139.91,,75.0,1414.31,79.0,1509.4,10.87,70.75,7.95,3.57,2.41,1.46,,196.0,B14A X MO17
Scottsbluff-TP2-n150_13_17,158.03330183357875,154.0,21572968,159.71324967584556,161.0,21802296,131.01601359617314,125.0,17884865,0.0559333219006056,0.0447227191413237,7635.401839329776,-0.0088846811935129,-0.0028653295128939,-1212.838945045263,0.0088846811935129,0.0028653295128939,1212.838945045263,Scottsbluff-TP2-n150,13,17,n150,,32.4,211.3,,75.0,1414.31,77.0,1459.11,8.14,70.99,7.9,3.62,2.64,1.59,,185.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_14_11,153.39720628804133,149.0,21018792,153.26800805710033,155.0,21001089,130.76270233977024,125.0,17917367,0.0413620332093094,0.0338983050847457,5667.508514405993,-0.0008038634222404,0.006060606060606,-110.14697384223594,0.0008038634222404,-0.006060606060606,110.14697384223594,Scottsbluff-TP2-n150,14,11,n150,,18.36,116.13,,82.0,1573.4,87.0,1693.76,10.18,73.0,7.73,4.14,0.85,1.26,,178.0,PHW52 X PHM49
Scottsbluff-TP2-n150_14_12,148.08248799497906,143.0,20291151,152.00478741260784,151.0,20828608,125.67065374454484,119.0,17220147,0.0566969230816831,0.0471698113207547,7768.952582190712,-0.0151290891788636,-0.0108695652173913,-2073.0785738229674,0.0151290891788636,0.0108695652173913,2073.0785738229674,Scottsbluff-TP2-n150,14,12,n150,,14.88,104.83,,69.0,1286.36,75.0,1414.31,8.86,71.79,9.04,2.75,1.34,1.23,,198.0,PHZ51 X LH145
Scottsbluff-TP2-n150_14_13,152.7114727586634,147.0,20963162,156.0087781282554,153.0,21415793,126.77578984942414,120.0,17402893,0.0589770698217071,0.0530612244897959,8095.959305635205,-0.0118225223676969,-0.0112359550561797,-1622.9131129808652,0.0118225223676969,0.0112359550561797,1622.9131129808652,Scottsbluff-TP2-n150,14,13,n150,,28.23,188.72,,83.0,1596.86,87.0,1693.76,8.78,71.03,6.2,3.48,2.59,1.55,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_14_14,156.13758901508234,151.0,21377578,161.4307417010554,162.0,22102290,123.67543366322172,115.0,16933022,0.0763041576408976,0.0764872521246459,10447.1837434035,-0.0176109948521387,-0.0234741784037558,-2411.2093601805827,0.0176109948521387,0.0234741784037558,2411.2093601805827,Scottsbluff-TP2-n150,14,14,n150,,18.38,122.57,,84.0,1622.26,88.0,1717.51,10.1,73.09,7.26,3.54,1.18,1.28,,188.0,WF9 X H95
Scottsbluff-TP2-n150_14_15,152.07842935930532,147.0,20736198,154.46132803332551,154.0,21061111,114.05374325275756,106.0,15551456,0.0805151194576118,0.0769230769230769,10978.397568284288,-0.0095852513692084,-0.0090634441087613,-1306.9681946943103,0.0095852513692084,0.0090634441087613,1306.9681946943103,Scottsbluff-TP2-n150,14,15,n150,,23.28,155.82,,71.0,1328.45,76.0,1437.65,8.74,70.68,8.74,2.92,1.38,1.26,,185.0,PHK56 X PHJ89
Scottsbluff-TP2-n150_14_16,157.32097783082466,152.0,21353019,159.20961622055714,160.0,21609362,119.89851100354385,113.0,16273705,0.0739426913006617,0.0654490106544901,10036.167547547511,-0.006933644646859,0.0,-941.0966542735335,0.006933644646859,0.0,941.0966542735335,Scottsbluff-TP2-n150,14,16,n150,,24.85,159.01,,69.0,1286.36,74.0,1393.15,10.32,72.06,7.44,3.82,1.59,1.25,,147.0,PHW52 X LH185
Scottsbluff-TP2-n150_14_17,156.89347715792027,152.0,21337356,157.12799358818816,158.0,21369250,120.572026264899,113.0,16397675,0.0684955113911338,0.0545454545454545,9315.321053682808,-0.0029640602177182,0.009009009009009,-403.10922554945984,0.0029640602177182,-0.009009009009009,403.10922554945984,Scottsbluff-TP2-n150,14,17,n150,,33.7,222.53,,74.0,1393.15,78.0,1483.45,8.89,71.19,7.34,3.69,2.67,1.57,,198.0,SYNGENTA NK0760-3111
Scottsbluff-TP2-n150_15_11,152.67858864077812,147.0,20908722,149.96672411023323,150.0,20537343,131.87318359061237,124.0,18059505,0.0303280562644359,0.0200573065902578,4153.305993189446,0.0068126651397011,0.0145772594752186,932.9672402215136,-0.0068126651397011,-0.0145772594752186,-932.9672402215136,Scottsbluff-TP2-n150,15,11,n150,,11.45,80.01,,74.0,1393.15,79.0,1509.4,8.85,72.23,7.22,3.44,1.85,1.43,,160.0,PHN46 X PHK56
Scottsbluff-TP2-n150_15_12,146.5781625292978,140.0,20199790,148.7639631664115,146.0,20501013,126.25299508740358,119.0,17398799,0.046421042222312,0.0393162393162393,6397.237407614607,-0.0085008628540595,-0.003831417624521,-1171.495409055097,0.0085008628540595,0.003831417624521,1171.495409055097,Scottsbluff-TP2-n150,15,12,n150,,21.75,153.06,,65.0,1198.11,70.0,1309.51,7.1,71.81,8.23,4.14,0.91,1.0,,185.0,PHB47 X PHK56
Scottsbluff-TP2-n150_15_13,150.62815087798518,144.0,20681697,151.89334537482793,149.0,20855412,124.9678812553258,116.0,17158465,0.0541387796400851,0.0482758620689655,7433.416860922614,-0.0062573951779915,-0.0035587188612099,-859.1591301237708,0.0062573951779915,0.0035587188612099,859.1591301237708,Scottsbluff-TP2-n150,15,13,n150,,22.76,156.07,,76.0,1437.65,80.0,1530.76,7.83,71.87,7.0,3.97,2.03,1.5,,175.0,N209 X 3IIH6
Scottsbluff-TP2-n150_15_14,147.24323969450057,140.0,20185134,151.34206744622028,148.0,20747030,122.9391335429326,115.0,16853357,0.0635061122201476,0.0571992110453648,8705.862405923384,-0.0171006867303306,-0.0176991150442477,-2344.2818418008424,0.0171006867303306,0.0176991150442477,2344.2818418008424,Scottsbluff-TP2-n150,15,14,n150,,28.42,184.18,,81.0,1552.11,85.0,1646.06,9.19,70.64,8.77,3.49,1.59,1.33,,173.0,B73 X PHN82
Scottsbluff-TP2-n150_15_15,145.23914801040732,137.0,19760948,150.65285392994164,148.0,20497526,119.82209792882448,111.0,16302755,0.0725762309979739,0.0696378830083565,9874.576837122338,-0.0229927068015731,-0.0259893770532068,-3128.341702008437,0.0229927068015731,0.0259893770532068,3128.341702008437,Scottsbluff-TP2-n150,15,15,n150,,21.88,149.32,,70.0,1309.51,75.0,1414.31,8.58,71.6,8.05,3.66,1.4,1.19,,193.0,PHP02 X LH145
Scottsbluff-TP2-n150_15_16,145.58193997299824,137.0,19625319,154.2866415441449,150.0,20798765,122.56883966589024,113.0,16523015,0.0746433146865696,0.0714285714285714,10062.3666796377,-0.0311076984821926,-0.0339622641509433,-4193.504401590456,0.0311076984821926,0.0339622641509433,4193.504401590456,Scottsbluff-TP2-n150,15,16,n150,,26.03,167.2,,69.0,1286.36,74.0,1393.15,7.96,71.99,7.97,3.17,1.04,1.05,,188.0,PHP02 X W606S
Scottsbluff-TP2-n150_15_17,161.9708393895349,161.0,21395700,159.6847065770349,165.0,21093711,140.7209832243217,136.0,18588679,0.0293516390947115,0.0196078431372549,3877.2341178550114,0.0046029643587585,0.0124069478908188,608.0331799345737,-0.0046029643587585,-0.0124069478908188,-608.0331799345737,Scottsbluff-TP2-n150,15,17,n150,,26.14,170.04,,74.0,1393.15,79.0,1509.4,8.32,69.84,8.36,3.86,1.51,1.21,,188.0,LH185 X W606S
Scottsbluff-TP2-n150_16_11,158.5971122022186,155.0,21803138,158.51854519003456,158.0,21792337,135.9214911802146,131.0,18685807,0.0381003753980552,0.0355618776671408,5237.8491078476445,0.0007309362814698,0.0,100.48546529506326,-0.0007309362814698,0.0,-100.48546529506326,Scottsbluff-TP2-n150,16,11,n150,,15.19,100.55,,81.0,1552.11,85.0,1646.06,9.43,72.37,8.04,3.34,1.32,1.25,,218.0,B73 X PHZ51
Scottsbluff-TP2-n150_16_12,154.58077688659915,149.0,21123154,155.03032609332007,155.0,21184584,127.43931122299632,121.0,17414327,0.0533380320610094,0.0412926391382405,7288.535405072825,-0.0046977002552557,0.0045662100456621,-641.9313444801826,0.0046977002552557,-0.0045662100456621,641.9313444801826,Scottsbluff-TP2-n150,16,12,n150,,12.49,87.99,,70.0,1309.51,77.0,1459.11,9.05,71.69,8.81,3.04,1.3,1.24,,196.0,PHZ51 X LH145
Scottsbluff-TP2-n150_16_13,153.75485977689954,148.0,21047349,155.81959105552673,155.0,21329988,120.30921403472888,114.0,16469008,0.069491560601425,0.0607734806629834,9512.630239168471,-0.0090416373814258,-0.0038610038610038,-1237.7006995059985,0.0090416373814258,0.0038610038610038,1237.7006995059985,Scottsbluff-TP2-n150,16,13,n150,,20.36,130.61,,79.0,1509.4,83.0,1596.86,7.39,71.49,7.47,2.97,1.3,0.97,,196.0,LH123HT X PHB47
Scottsbluff-TP2-n150_16_14,153.0434840161493,147.0,20811006,155.58222104558726,155.0,21156226,119.58405218376096,112.0,16261159,0.0717750867837494,0.0644257703081232,9760.048075941038,-0.0103657052927027,-0.0071428571428571,-1409.538971407013,0.0103657052927027,0.0071428571428571,1409.538971407013,Scottsbluff-TP2-n150,16,14,n150,,18.56,121.34,,75.0,1414.31,79.0,1509.4,9.84,70.12,9.25,3.86,1.66,1.25,,196.0,LH198 X PHB47
Scottsbluff-TP2-n150_16_15,147.02260614934113,140.0,20083288,154.41959004392388,152.0,21093716,113.54875549048316,104.0,15510760,0.0920685802173114,0.0884353741496598,12576.56805768474,-0.0268391064225465,-0.03,-3666.221937319864,0.0268391064225465,0.03,3666.221937319864,Scottsbluff-TP2-n150,16,15,n150,,20.81,140.31,,79.0,1509.4,83.0,1596.86,7.78,70.58,8.45,2.95,1.39,1.08,,180.0,PHK56 X W606S
Scottsbluff-TP2-n150_16_16,159.883038438072,155.0,20963864,161.27191885295912,161.0,21145974,133.4342053081147,125.0,17495893,0.0521351334936047,0.041860465116279,6835.95870368145,-0.0055857815841472,0.0,-732.4076813133926,0.0055857815841472,0.0,732.4076813133926,Scottsbluff-TP2-n150,16,16,n150,,18.06,123.84,,69.0,1286.36,72.0,1350.26,8.37,70.41,8.43,4.65,0.67,1.25,,185.0,PHK76 X 3IIH6
Scottsbluff-TP2-n150_16_17,156.5488529215235,152.0,21085565,161.6601677927092,161.0,21774008,133.21230232385477,127.0,17942365,0.06032470423671,0.0536998575327417,8125.13441364248,-0.0189927067416106,-0.0185185185185185,-2558.127671027544,0.0189927067416106,0.0185185185185185,2558.127671027544,Scottsbluff-TP2-n150,16,17,n150,,18.74,128.5,,71.0,1328.45,73.0,1371.7,8.03,71.1,9.22,3.57,1.05,1.22,,168.0,LH145 X LH162
Scottsbluff-TP2-n150_17_11,157.27156351435136,154.0,21561145,153.0236332470185,155.0,20978775,131.5012655457894,125.0,18028166,0.0319995145898611,0.0203442879499217,4386.973452697021,0.0128789626754692,0.0249110320284697,1765.6413879934548,-0.0128789626754692,-0.0249110320284697,-1765.6413879934548,Scottsbluff-TP2-n150,17,11,n150,,14.7,99.84,,76.0,1437.65,80.0,1530.76,9.1,72.71,7.3,3.65,1.25,1.19,,183.0,PIONEER 1311 AMXT
Scottsbluff-TP2-n150_17_12,145.84161533695374,139.0,20007282,153.32485330028794,150.0,21033870,125.77632394212196,117.0,17254625,0.0650627721195476,0.0622154779969651,8925.636393220144,-0.0266101329676572,-0.0292682926829268,-3650.5110911680586,0.0266101329676572,0.0292682926829268,3650.5110911680586,Scottsbluff-TP2-n150,17,12,n150,,19.89,142.9,,69.0,1286.36,75.0,1414.31,9.18,71.82,8.17,4.15,1.97,1.55,,190.0,2369 X 3IIH6
Scottsbluff-TP2-n150_17_13,149.7104629070182,144.0,20565876,155.56575987653872,153.0,21370224,130.915324195063,124.0,17983969,0.0556286637945273,0.050251256281407,7641.765174118015,-0.0211155679666628,-0.0214592274678111,-2900.666687148446,0.0211155679666628,0.0214592274678111,2900.666687148446,Scottsbluff-TP2-n150,17,13,n150,,21.9,152.86,,68.0,1263.61,73.0,1371.7,7.65,72.97,7.02,4.46,0.91,1.18,,178.0,PHP02 X PHG47
Scottsbluff-TP2-n150_17_14,148.7987197984488,142.0,20317126,152.88933726865923,151.0,20875663,128.4232281878703,122.0,17535036,0.0544419266482102,0.0449678800856531,7433.555106473276,-0.0173809260930056,-0.0167224080267558,-2373.209029665083,0.0173809260930056,0.0167224080267558,2373.209029665083,Scottsbluff-TP2-n150,17,14,n150,,23.34,154.31,,72.0,1350.26,76.0,1437.65,8.25,70.18,7.77,4.55,0.98,1.35,,168.0,2369 X PHP02
Scottsbluff-TP2-n150_17_15,144.7923119630647,136.0,19820330,152.8698498042195,148.0,20926048,114.22402986383028,104.0,15635899,0.0903479422958927,0.0884353741496598,12367.549125000163,-0.0304807725793905,-0.0344827586206896,-4172.451996847612,0.0304807725793905,0.0344827586206896,4172.451996847612,Scottsbluff-TP2-n150,17,15,n150,,21.48,145.18,,75.0,1414.31,80.0,1530.76,8.56,70.71,7.1,3.86,1.45,1.32,,170.0,PHK76 X LH145
Scottsbluff-TP2-n150_17_16,136.29035701577513,127.0,18385024,146.5743906416795,141.0,19772299,106.47403184675602,97.0,14362921,0.1030198662423015,0.0930232558139534,13896.967876621511,-0.0402754246495792,-0.0376569037656903,-5432.99368352964,0.0402754246495792,0.0376569037656903,5432.99368352964,Scottsbluff-TP2-n150,17,16,n150,,24.55,162.31,,68.0,1263.61,72.0,1350.26,8.6,71.49,8.42,3.64,1.55,1.3,,168.0,PHP02 X PHB47
Scottsbluff-TP2-n150_17_17,153.18555458866055,148.0,20595951,159.7195111973879,159.0,21474448,118.86736431859934,110.0,15981836,0.0888933554388121,0.0823529411764705,11951.800532103727,-0.0250418567551341,-0.0206489675516224,-3366.9026825845426,0.0250418567551341,0.0206489675516224,3366.9026825845426,Scottsbluff-TP2-n150,17,17,n150,,22.3,141.42,,72.0,1350.26,74.0,1393.15,9.36,71.67,8.48,3.28,1.22,1.18,,183.0,PHG39 X PHN82
Scottsbluff-TP2-n150_18_11,154.6282825610957,150.0,21044600,154.73479404546725,156.0,21059096,141.8791826477979,137.0,19309473,0.0239356692666758,0.0157303370786516,3257.596715856051,-0.0027571572031545,0.0,-375.2435810349294,0.0027571572031545,0.0,375.2435810349294,Scottsbluff-TP2-n150,18,11,n150,,14.5,101.56,,70.0,1309.51,75.0,1414.31,8.51,71.49,8.88,3.16,1.16,1.2,,142.0,PHP02 X LH82
