file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Scottsbluff-TP2-n150_10_11,157.8743218015285,156.0,21648990,151.9698019368765,154.0,20839315,150.71907269120823,148.0,20667805,-0.006133578262651461,-0.013293943870014771,-841.0853200008695,0.017116087036666672,0.024691358024691357,2347.0947831640274,-0.017116087036666672,-0.024691358024691357,-2347.0947831640274
Scottsbluff-TP2-n150_10_12,156.50244380707093,153.0,21389502,149.00877282837743,150.0,20365327,146.9767765160384,143.0,20087610,-0.008376693534348653,-0.015531660692951015,-1144.859458726499,0.023452913734335983,0.028938906752411574,3205.3566258991673,-0.023452913734335983,-0.028938906752411574,-3205.3566258991673
Scottsbluff-TP2-n150_10_13,150.1855704673524,146.0,20602006,146.5054200048113,147.0,20097174,137.99567711788418,133.0,18929833,0.010324180701013569,0.0027100271002710027,1416.2401360229383,0.010456321647072421,0.017902813299232736,1434.3668345804535,-0.010456321647072421,-0.017902813299232736,-1434.3668345804535
Scottsbluff-TP2-n150_10_14,159.0999098656779,157.0,21711251,156.68591486336956,159.0,21381830,148.90750606391475,146.0,20320365,0.0096034091032101,0.0013175230566534915,1310.51001645136,0.0060551873118551945,0.01293103448275862,826.3090261376954,-0.0060551873118551945,-0.01293103448275862,-826.3090261376954
Scottsbluff-TP2-n150_10_15,152.86348087792703,147.0,20824592,153.28082654334582,152.0,20881447,134.05949497173896,128.0,18262925,0.03464253687139937,0.02531645569620253,4719.352797990737,-0.0017281285496483392,0.003745318352059925,-235.42295231859325,0.0017281285496483392,-0.003745318352059925,235.42295231859325
Scottsbluff-TP2-n150_10_16,154.6828900415701,151.0,21023725,149.86814553213406,151.0,20369329,126.4289960637163,120.0,17183597,0.035390445442088136,0.023890784982935155,4810.092392261409,0.01480462468128029,0.022123893805309734,2012.1705635562105,-0.01480462468128029,-0.022123893805309734,-2012.1705635562105
Scottsbluff-TP2-n150_10_17,167.39874231393665,165.0,22786819,164.87039662658037,166.0,22442653,133.9442856828016,129.0,18232898,0.047586659956164463,0.042316258351893093,6477.638913212975,0.007524603627045297,0.010638297872340425,1024.271619524287,-0.007524603627045297,-0.010638297872340425,-1024.271619524287
Scottsbluff-TP2-n150_11_11,154.08366181320892,151.0,21069554,153.89117382496838,156.0,21043233,137.53240066987956,133.0,18806318,0.031048380657646115,0.024793388429752067,4245.586619507188,-0.0020526119417839093,0.0,-280.67620953147355,0.0020526119417839093,0.0,280.67620953147355
Scottsbluff-TP2-n150_11_12,145.59773757969225,139.0,19937135,149.41293917463284,146.0,20459562,131.97560850927096,124.0,18071816,0.04077913784205421,0.03896103896103896,5584.0096821260095,-0.015329819210111827,-0.015873015873015872,-2099.158133898243,0.015329819210111827,0.015873015873015872,2099.158133898243
Scottsbluff-TP2-n150_11_13,146.49453188879804,141.0,20066235,149.24668555075343,147.0,20443214,134.11498364677024,127.0,18370534,0.03374481457698347,0.030237497766780676,4622.2297214968885,-0.01130425591775789,-0.012658227848101266,-1548.4117585908048,0.01130425591775789,0.012658227848101266,1548.4117585908048
