file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP3-n150_13_11,142.67289900282623,136.0,21404359,153.09350503919373,151.0,22967700,137.59781101690396,131.0,20642974,0.0472733320987633,0.0564516129032258,7092.134374784869,-0.0397426006343003,-0.0490956072351421,-5962.3439175602725,0.0397426006343003,0.0490956072351421,5962.3439175602725,Scottsbluff-TP3-n150,13,11,n150,,18.99,117.32,,79.0,1509.4,83.0,1596.86,10.8,71.29,7.41,4.12,1.77,1.32,,198.0,LH195 X LH123HT
Scottsbluff-TP3-n150_13_12,139.4512757311305,134.0,20933031,148.44142961827993,146.0,22282543,136.37056158816867,131.0,20470585,0.0396062714468382,0.0473186119873817,5945.297406884888,-0.0364851247376872,-0.0434782608695652,-5476.782074374235,0.0364851247376872,0.0434782608695652,5476.782074374235,Scottsbluff-TP3-n150,13,12,n150,,22.83,158.6,,80.0,1530.76,84.0,1622.26,8.58,71.64,7.95,3.8,2.34,1.58,,185.0,N209 X 3IIH6
Scottsbluff-TP3-n150_13_13,144.6713446475196,142.0,21720377,154.18888874087494,155.0,23149303,142.86860579741034,140.0,21449721,0.0370206923820378,0.0443037974683544,5558.138671469631,-0.0363312906788004,-0.0406976744186046,-5454.63465735238,0.0363312906788004,0.0406976744186046,5454.63465735238,Scottsbluff-TP3-n150,13,13,n150,,23.42,148.71,,76.0,1437.65,80.0,1530.76,8.63,71.73,8.11,3.72,0.76,1.12,,163.0,LH82 X W606S
Scottsbluff-TP3-n150_13_14,142.4538700886819,138.0,21380474,150.4453683530219,149.0,22579894,142.27896486704378,138.0,21354223,0.0298750242269521,0.035667107001321,4483.852761150571,-0.0314507645548792,-0.0356164383561643,-4720.350899748162,0.0314507645548792,0.0356164383561643,4720.350899748162,Scottsbluff-TP3-n150,13,14,n150,,28.09,186.18,,83.0,1596.86,88.0,1717.51,7.86,71.57,8.03,3.94,0.85,1.06,,211.0,PHP02 X W606S
Scottsbluff-TP3-n150_13_15,135.5980691970978,128.0,20352321,145.78807139573465,144.0,21881769,127.5248479276182,118.0,19140587,0.0536994287231646,0.0597889800703399,8059.908355345957,-0.0388907247230272,-0.0455635491606714,-5837.225545853327,0.0388907247230272,0.0455635491606714,5837.225545853327,Scottsbluff-TP3-n150,13,15,n150,,27.51,173.1,,82.0,1573.4,87.0,1693.76,8.57,70.28,8.83,4.06,1.29,1.28,,165.0,F42 X OH43
Scottsbluff-TP3-n150_13_16,146.03380341766416,142.0,21911496,155.9814254485351,156.0,23404077,144.16285889472422,140.0,21630772,0.0398437126838425,0.0459026314547539,5978.310025934474,-0.0376800641499261,-0.04375,-5653.667545311515,0.0376800641499261,0.04375,5653.667545311515,Scottsbluff-TP3-n150,13,16,n150,,21.95,139.91,,75.0,1414.31,79.0,1509.4,10.87,70.75,7.95,3.57,2.41,1.46,,196.0,B14A X MO17
Scottsbluff-TP3-n150_13_17,142.23937832812385,140.0,21342592,157.79104547241863,162.0,23676073,141.18031683405866,138.0,21183683,0.0606905428874324,0.0666666666666666,9106.433888630576,-0.0599654777187713,-0.0652920962199312,-8997.640035268483,0.0599654777187713,0.0652920962199312,8997.640035268483,Scottsbluff-TP3-n150,13,17,n150,,32.4,211.3,,75.0,1414.31,77.0,1459.11,8.14,70.99,7.9,3.62,2.64,1.59,,185.0,SYNGENTA NK0760-3111
Scottsbluff-TP3-n150_14_11,142.40423859237694,136.0,21374449,153.81672518438077,153.0,23087429,138.24905894188424,131.0,20750769,0.049139403367937,0.0596797671033478,7375.677027317246,-0.043409447489843,-0.0523255813953488,-6515.627839882966,0.043409447489843,0.0523255813953488,6515.627839882966,Scottsbluff-TP3-n150,14,11,n150,,18.36,116.13,,82.0,1573.4,87.0,1693.76,10.18,73.0,7.73,4.14,0.85,1.26,,178.0,PHW52 X PHM49
Scottsbluff-TP3-n150_14_12,134.78311809346292,126.0,20247120,143.24647849820263,139.0,21518486,134.32650113167355,126.0,20178527,0.0331798738841444,0.0390920554854981,4984.280654876183,-0.0348814456018597,-0.0404624277456647,-5239.890758311378,0.0348814456018597,0.0404624277456647,5239.890758311378,Scottsbluff-TP3-n150,14,12,n150,,14.88,104.83,,69.0,1286.36,75.0,1414.31,8.86,71.79,9.04,2.75,1.34,1.23,,198.0,PHZ51 X LH145
Scottsbluff-TP3-n150_14_13,147.31677366079754,146.0,22121676,155.67147252337443,157.0,23376251,146.3046202818252,144.0,21969687,0.0309420862336225,0.0350404312668463,4646.38743718569,-0.0307119461445337,-0.0331125827814569,-4611.828680847764,0.0307119461445337,0.0331125827814569,4611.828680847764,Scottsbluff-TP3-n150,14,13,n150,,28.23,188.72,,83.0,1596.86,87.0,1693.76,8.78,71.03,6.2,3.48,2.59,1.55,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP3-n150_14_14,155.34073881685413,158.0,23325810,164.58857610932412,169.0,24714456,152.04473924306902,155.0,22830886,0.0396799645426545,0.0419161676646706,5958.303795760462,-0.0362242413562216,-0.0359712230215827,-5439.39585780889,0.0362242413562216,0.0359712230215827,5439.39585780889,Scottsbluff-TP3-n150,14,14,n150,,18.38,122.57,,84.0,1622.26,88.0,1717.51,10.1,73.09,7.26,3.54,1.18,1.28,,188.0,WF9 X H95
Scottsbluff-TP3-n150_14_15,134.16038577841718,126.0,20142572,145.09511915704218,142.0,21784291,128.1481703499447,119.0,19239910,0.0546372285670704,0.0666666666666666,8203.124222602815,-0.0453371777984748,-0.0548302872062663,-6806.833200307423,0.0453371777984748,0.0548302872062663,6806.833200307423,Scottsbluff-TP3-n150,14,15,n150,,23.28,155.82,,71.0,1328.45,76.0,1437.65,8.74,70.68,8.74,2.92,1.38,1.26,,185.0,PHK56 X PHJ89
Scottsbluff-TP3-n150_14_16,152.3937175704209,153.0,22879326,159.45917952748562,163.0,23940085,148.77021707419422,149.0,22335319,0.0315244565958264,0.0406015037593985,4732.861242101216,-0.0267646314020686,-0.0340136054421768,-4018.254406286771,0.0267646314020686,0.0340136054421768,4018.254406286771,Scottsbluff-TP3-n150,14,16,n150,,24.85,159.01,,69.0,1286.36,74.0,1393.15,10.32,72.06,7.44,3.82,1.59,1.25,,147.0,PHW52 X LH185
Scottsbluff-TP3-n150_14_17,142.93195112526482,141.0,21453800,149.49986009140696,150.0,22439630,139.80498740822662,138.0,20984449,0.0280397089913345,0.0355987055016181,4208.704240181336,-0.0239510349571533,-0.0285714285714285,-3595.002444998797,0.0239510349571533,0.0285714285714285,3595.002444998797,Scottsbluff-TP3-n150,14,17,n150,,33.7,222.53,,74.0,1393.15,78.0,1483.45,8.89,71.19,7.34,3.69,2.67,1.57,,198.0,SYNGENTA NK0760-3111
Scottsbluff-TP3-n150_15_11,148.4719142990219,142.0,22313844,158.3104331625524,157.0,23792475,145.5682879765786,138.0,21877458,0.0406294077331296,0.0461538461538461,6106.193688212059,-0.0363010884145214,-0.0430622009569378,-5455.690577818431,0.0363010884145214,0.0430622009569378,5455.690577818431,Scottsbluff-TP3-n150,15,11,n150,,11.45,80.01,,74.0,1393.15,79.0,1509.4,8.85,72.23,7.22,3.44,1.85,1.43,,160.0,PHN46 X PHK56
Scottsbluff-TP3-n150_15_12,143.29882822902798,137.0,21523484,151.52665778961384,149.0,22759304,142.4529294274301,137.0,21396430,0.0320205354010624,0.0379008746355685,4809.484417239582,-0.0321208447568001,-0.0379746835443038,-4824.550882471389,0.0321208447568001,0.0379746835443038,4824.550882471389,Scottsbluff-TP3-n150,15,12,n150,,21.75,153.06,,65.0,1198.11,70.0,1309.51,7.1,71.81,8.23,4.14,0.91,1.0,,185.0,PHB47 X PHK56
Scottsbluff-TP3-n150_15_13,144.61035745190708,141.0,21724814,154.2217732809692,155.0,23168737,143.42884244158955,140.0,21547315,0.0372611397080328,0.041860465116279,5597.741018337775,-0.036929623142498,-0.0410958904109589,-5547.937284697481,0.036929623142498,0.0410958904109589,5547.937284697481,Scottsbluff-TP3-n150,15,13,n150,,22.76,156.07,,76.0,1437.65,80.0,1530.76,7.83,71.87,7.0,3.97,2.03,1.5,,175.0,N209 X 3IIH6
Scottsbluff-TP3-n150_15_14,142.3439024877344,138.0,21382474,151.90568311176497,152.0,22818816,143.46409527550145,139.0,21550746,0.0345431389036398,0.0416666666666666,5188.966696688071,-0.0384044526961399,-0.0443349753694581,-5769.001670656047,0.0384044526961399,0.0443349753694581,5769.001670656047,Scottsbluff-TP3-n150,15,14,n150,,28.42,184.18,,81.0,1552.11,85.0,1646.06,9.19,70.64,8.77,3.49,1.59,1.33,,173.0,B73 X PHN82
Scottsbluff-TP3-n150_15_15,140.22774182379888,137.0,21061085,150.5185629061468,151.0,22606684,137.42931048258228,134.0,20640783,0.0453054712628777,0.0545454545454545,6804.519339914136,-0.0417571017550627,-0.0485436893203883,-6271.5826267963885,0.0417571017550627,0.0485436893203883,6271.5826267963885,Scottsbluff-TP3-n150,15,15,n150,,21.88,149.32,,70.0,1309.51,75.0,1414.31,8.58,71.6,8.05,3.66,1.4,1.19,,193.0,PHP02 X LH145
Scottsbluff-TP3-n150_15_16,148.0038240408253,146.0,22215818,156.87556544506106,159.0,23547493,143.48542667368406,141.0,21537593,0.0422466994349297,0.0518331226295828,6341.356325281262,-0.0355429944401929,-0.0434782608695652,-5335.11009445628,0.0355429944401929,0.0434782608695652,5335.11009445628,Scottsbluff-TP3-n150,15,16,n150,,26.03,167.2,,69.0,1286.36,74.0,1393.15,7.96,71.99,7.97,3.17,1.04,1.05,,188.0,PHP02 X W606S
Scottsbluff-TP3-n150_15_17,145.6104821523708,146.0,21864870,150.7914557805008,155.0,22642845,140.9464704315397,140.0,21164522,0.026454634643263,0.0402684563758389,3972.42793803238,-0.0200047264613066,-0.0303030303030303,-3003.909725429804,0.0200047264613066,0.0303030303030303,3003.909725429804,Scottsbluff-TP3-n150,15,17,n150,,26.14,170.04,,74.0,1393.15,79.0,1509.4,8.32,69.84,8.36,3.86,1.51,1.21,,188.0,LH185 X W606S
Scottsbluff-TP3-n150_16_11,155.26661390300353,155.0,23345267,159.36025166937137,161.0,23960770,155.13348985075422,154.0,23325251,0.0149275746744781,0.0205479452054794,2244.450417755838,-0.0162553296216956,-0.0196078431372549,-2444.086340599665,0.0162553296216956,0.0196078431372549,2444.086340599665,Scottsbluff-TP3-n150,16,11,n150,,15.19,100.55,,81.0,1552.11,85.0,1646.06,9.43,72.37,8.04,3.34,1.32,1.25,,218.0,B73 X PHZ51
Scottsbluff-TP3-n150_16_12,142.35527471065583,136.0,21401692,149.57648663030463,148.0,22487329,142.6849807103898,137.0,21451260,0.0257527949533113,0.0303030303030303,3871.675193280834,-0.027971716910266,-0.0327868852459016,-4205.267920289391,0.027971716910266,0.0327868852459016,4205.267920289391,Scottsbluff-TP3-n150,16,12,n150,,12.49,87.99,,70.0,1309.51,77.0,1459.11,9.05,71.69,8.81,3.04,1.3,1.24,,196.0,PHZ51 X LH145
Scottsbluff-TP3-n150_16_13,143.96208325848454,141.0,21637933,153.35521579742257,154.0,23049749,143.39130290147236,141.0,21552143,0.0356041972680028,0.0403337969401947,5351.417661972633,-0.0359385979858961,-0.0404040404040404,-5401.679093074153,0.0359385979858961,0.0404040404040404,5401.679093074153,Scottsbluff-TP3-n150,16,13,n150,,20.36,130.61,,79.0,1509.4,83.0,1596.86,7.39,71.49,7.47,2.97,1.3,0.97,,196.0,LH123HT X PHB47
Scottsbluff-TP3-n150_16_14,142.54115016867277,138.0,21422652,148.47432647330845,149.0,22314355,141.6955639392911,138.0,21295568,0.0232230195945667,0.032,3490.2108378870307,-0.0233750766461987,-0.0311614730878186,-3513.063644233862,0.0233750766461987,0.0311614730878186,3513.063644233862,Scottsbluff-TP3-n150,16,14,n150,,18.56,121.34,,75.0,1414.31,79.0,1509.4,9.84,70.12,9.25,3.86,1.66,1.25,,196.0,LH198 X PHB47
Scottsbluff-TP3-n150_16_15,148.76908898544747,151.0,22357465,157.76562884690884,161.0,23709492,142.15637829960806,143.0,21363687,0.0432500075799673,0.0504527813712807,6499.740889140237,-0.0325478535801969,-0.0378378378378378,-4891.389079592737,0.0325478535801969,0.0378378378378378,4891.389079592737,Scottsbluff-TP3-n150,16,15,n150,,20.81,140.31,,79.0,1509.4,83.0,1596.86,7.78,70.58,8.45,2.95,1.39,1.08,,180.0,PHK56 X W606S
Scottsbluff-TP3-n150_16_16,154.97161000872003,155.0,23281230,160.35776048565856,164.0,24090386,146.00029288619373,145.0,21933478,0.0348121659677796,0.0422195416164053,5229.796881173566,-0.0209869609097175,-0.0251572327044025,-3152.850150505965,0.0209869609097175,0.0251572327044025,3152.850150505965,Scottsbluff-TP3-n150,16,16,n150,,18.06,123.84,,69.0,1286.36,72.0,1350.26,8.37,70.41,8.43,4.65,0.67,1.25,,185.0,PHK76 X 3IIH6
Scottsbluff-TP3-n150_16_17,153.5121808354855,153.0,23063056,166.4163516068053,170.0,25001727,143.94449399611278,142.0,21625645,0.0595924435433396,0.069069069069069,8952.93034817718,-0.0440389043490259,-0.0518518518518518,-6616.228833780265,0.0440389043490259,0.0518518518518518,6616.228833780265,Scottsbluff-TP3-n150,16,17,n150,,18.74,128.5,,71.0,1328.45,73.0,1371.7,8.03,71.1,9.22,3.57,1.05,1.22,,168.0,LH145 X LH162
Scottsbluff-TP3-n150_17_11,147.67999707462369,143.0,22212253,150.38333732248284,149.0,22618857,146.30429897345886,142.0,22005337,0.0120366300165179,0.0200267022696929,1810.4054475244293,-0.011051485094649,-0.0176991150442477,-1662.2317701159748,0.011051485094649,0.0176991150442477,1662.2317701159748,Scottsbluff-TP3-n150,17,11,n150,,14.7,99.84,,76.0,1437.65,80.0,1530.76,9.1,72.71,7.3,3.65,1.25,1.19,,183.0,PIONEER 1311 AMXT
Scottsbluff-TP3-n150_17_12,148.7891177722219,147.0,22376693,152.84407415288047,153.0,22986526,148.51738789297303,147.0,22335827,0.0159413271307516,0.0208816705336426,2397.448069848,-0.0175137712335012,-0.0200445434298441,-2633.9310833487166,0.0175137712335012,0.0200445434298441,2633.9310833487166,Scottsbluff-TP3-n150,17,12,n150,,19.89,142.9,,69.0,1286.36,75.0,1414.31,9.18,71.82,8.17,4.15,1.97,1.55,,190.0,2369 X 3IIH6
Scottsbluff-TP3-n150_17_13,149.98770480902223,150.0,22555751,157.7375252686456,161.0,23721200,148.37166852856686,148.0,22312725,0.0304017595692772,0.0341997264021887,4571.938211066195,-0.0295235358567869,-0.0324675324675324,-4439.867416287048,0.0295235358567869,0.0324675324675324,4439.867416287048,Scottsbluff-TP3-n150,17,13,n150,,21.9,152.86,,68.0,1263.61,73.0,1371.7,7.65,72.97,7.02,4.46,0.91,1.18,,178.0,PHP02 X PHG47
Scottsbluff-TP3-n150_17_14,145.26892820062295,141.0,21826947,153.84635811836117,155.0,23115723,147.21690892633708,144.0,22119635,0.0282978240181135,0.036231884057971,4251.804654369591,-0.0335325301570484,-0.040650406504065,-5038.329721156843,0.0335325301570484,0.040650406504065,5038.329721156843,Scottsbluff-TP3-n150,17,14,n150,,23.34,154.31,,72.0,1350.26,76.0,1437.65,8.25,70.18,7.77,4.55,0.98,1.35,,168.0,2369 X PHP02
Scottsbluff-TP3-n150_17_15,147.2368139214656,145.0,22133963,154.53974948280106,155.0,23231806,145.86212241151074,143.0,21927307,0.0287570796256382,0.0373134328358208,4323.023023042571,-0.0281203106548831,-0.0350877192982456,-4227.298180437927,0.0281203106548831,0.0350877192982456,4227.298180437927,Scottsbluff-TP3-n150,17,15,n150,,21.48,145.18,,75.0,1414.31,80.0,1530.76,8.56,70.71,7.1,3.86,1.45,1.32,,170.0,PHK76 X LH145
Scottsbluff-TP3-n150_17_16,141.5059543609873,138.0,21269760,152.14672343822767,153.0,22869174,139.113339099195,136.0,20910126,0.0439495727269556,0.0472727272727272,6606.060276588702,-0.0407434831560347,-0.0469314079422382,-6124.152953183581,0.0407434831560347,0.0469314079422382,6124.152953183581,Scottsbluff-TP3-n150,17,16,n150,,24.55,162.31,,68.0,1263.61,72.0,1350.26,8.6,71.49,8.42,3.64,1.55,1.3,,168.0,PHP02 X PHB47
Scottsbluff-TP3-n150_17_17,143.59392443465703,141.0,21583172,155.50903816854836,157.0,23374097,137.09983566966275,133.0,20607065,0.0548100980487751,0.0666666666666666,8238.341407417249,-0.0435595855952607,-0.0526315789473684,-6547.310632066859,0.0435595855952607,0.0526315789473684,6547.310632066859,Scottsbluff-TP3-n150,17,17,n150,,22.3,141.42,,72.0,1350.26,74.0,1393.15,9.36,71.67,8.48,3.28,1.22,1.18,,183.0,PHG39 X PHN82
