file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Scottsbluff-TP1-n150_12_17,194.6484715064792,205.0,27233073,173.4739652202503,182.0,24270569,124.67589647556626,133.0,17443280,0.0461274630813908,0.0260631001371742,6453.647232254315,0.0589617593053336,0.0638297872340425,8249.28078264992,-0.0589617593053336,-0.0638297872340425,-8249.28078264992,Scottsbluff-TP1-n150,12,17,n150,,32.97,216.9,,75.0,1414.31,77.0,1459.11,8.17,70.41,7.53,3.76,2.72,1.68,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP1-n150_13_11,183.87412282893467,194.0,25757271,168.29490080739,176.0,23574918,114.77416637516863,121.0,16077680,0.0667189751612653,0.0381679389312977,9346.060759565216,0.0435118395265992,0.0571428571428571,6095.181992725548,-0.0435118395265992,-0.0571428571428571,-6095.181992725548,Scottsbluff-TP1-n150,13,11,n150,,18.99,117.32,,79.0,1509.4,83.0,1596.86,10.8,71.29,7.41,4.12,1.77,1.32,,198.0,LH195 X LH123HT
Scottsbluff-TP1-n150_13_12,180.72882311788808,190.0,25316855,164.8133236247341,173.0,23087380,110.894069188047,116.0,15534263,0.0685564732637204,0.0434782608695652,9603.527887728493,0.0459687285501196,0.0584958217270195,6439.391432757854,-0.0459687285501196,-0.0584958217270195,-6439.391432757854,Scottsbluff-TP1-n150,13,12,n150,,22.83,158.6,,80.0,1530.76,84.0,1622.26,8.58,71.64,7.95,3.8,2.34,1.58,,185.0,N209 X 3IIH6
Scottsbluff-TP1-n150_13_13,181.99043830960167,193.0,25485577,165.84866250589127,175.0,23225115,110.1495237007098,117.0,15425119,0.0714687121533049,0.0425138632162661,10008.335512524522,0.0453157391157337,0.0605326876513317,6345.925474289127,-0.0453157391157337,-0.0605326876513317,-6345.925474289127,Scottsbluff-TP1-n150,13,13,n150,,23.42,148.71,,76.0,1437.65,80.0,1530.76,8.63,71.73,8.11,3.72,0.76,1.12,,163.0,LH82 X W606S
Scottsbluff-TP1-n150_13_14,185.02570694087404,195.0,25911000,167.12399314481576,175.0,23404044,116.1593687517852,121.0,16266958,0.0577803441220662,0.037037037037037,8091.559390854162,0.0516206351729109,0.0593607305936073,7228.953749614456,-0.0516206351729109,-0.0593607305936073,-7228.953749614456,Scottsbluff-TP1-n150,13,14,n150,,28.09,186.18,,83.0,1596.86,88.0,1717.51,7.86,71.57,8.03,3.94,0.85,1.06,,211.0,PHP02 X W606S
Scottsbluff-TP1-n150_13_15,188.18053640941395,196.0,26346216,166.9606014070926,173.0,23375319,112.9595443019892,118.0,15814901,0.0558990157275488,0.036319612590799,7826.141696935477,0.0611992127929501,0.0675990675990676,8568.195787076987,-0.0611992127929501,-0.0675990675990676,-8568.195787076987,Scottsbluff-TP1-n150,13,15,n150,,27.51,173.1,,82.0,1573.4,87.0,1693.76,8.57,70.28,8.83,4.06,1.29,1.28,,165.0,F42 X OH43
Scottsbluff-TP1-n150_13_16,177.41340638460494,188.0,24836635,161.88052974077274,173.0,22662141,108.61256634260285,114.0,15204999,0.0695160605602317,0.0413793103448275,9731.761866008525,0.0467501804586801,0.0596026490066225,6544.698012952005,-0.0467501804586801,-0.0596026490066225,-6544.698012952005,Scottsbluff-TP1-n150,13,16,n150,,21.95,139.91,,75.0,1414.31,79.0,1509.4,10.87,70.75,7.95,3.57,2.41,1.46,,196.0,B14A X MO17
Scottsbluff-TP1-n150_13_17,190.6860157745835,202.0,26690703,171.252264738662,180.0,23970522,120.28001314548624,128.0,16835834,0.0538890855288236,0.0302233902759526,7542.963079640503,0.0543724809923465,0.0623556581986143,7610.624909460726,-0.0543724809923465,-0.0623556581986143,-7610.624909460726,Scottsbluff-TP1-n150,13,17,n150,,32.4,211.3,,75.0,1414.31,77.0,1459.11,8.14,70.99,7.9,3.62,2.64,1.59,,185.0,SYNGENTA NK0760-3111
Scottsbluff-TP1-n150_14_11,182.2401769469516,192.0,25541872,166.34828582640648,174.0,23314544,112.01451963897114,118.0,15699395,0.0681223287654782,0.0387858347386172,9547.6849881256,0.0450463276156996,0.06,6313.468046978387,-0.0450463276156996,-0.06,-6313.468046978387,Scottsbluff-TP1-n150,14,11,n150,,18.36,116.13,,82.0,1573.4,87.0,1693.76,10.18,73.0,7.73,4.14,0.85,1.26,,178.0,PHW52 X PHM49
Scottsbluff-TP1-n150_14_12,176.68948266141408,186.0,24757907,161.70673203873795,171.0,22658509,108.0329500931338,113.0,15137685,0.0709832847594248,0.0467289719626168,9946.248843775373,0.0446870964255207,0.0564334085778781,6261.600638240397,-0.0446870964255207,-0.0564334085778781,-6261.600638240397,Scottsbluff-TP1-n150,14,12,n150,,14.88,104.83,,69.0,1286.36,75.0,1414.31,8.86,71.79,9.04,2.75,1.34,1.23,,198.0,PHZ51 X LH145
Scottsbluff-TP1-n150_14_13,179.61258001669913,190.0,25168572,164.66406902310047,174.0,23073882,109.76079556402406,116.0,15380451,0.0720546451260823,0.0447058823529411,10096.801257582543,0.042520765601826,0.0577367205542725,5958.307321487072,-0.042520765601826,-0.0577367205542725,-5958.307321487072,Scottsbluff-TP1-n150,14,13,n150,,28.23,188.72,,83.0,1596.86,87.0,1693.76,8.78,71.03,6.2,3.48,2.59,1.55,,188.0,SYNGENTA NK0760-3111
Scottsbluff-TP1-n150_14_14,185.48262815616457,195.0,25982963,170.55682702397863,180.0,23892112,115.42462682838033,120.0,16169028,0.0689681099294672,0.0422125181950509,9661.259743249562,0.0422045228677215,0.0556900726392251,5912.136176879041,-0.0422045228677215,-0.0556900726392251,-5912.136176879041,Scottsbluff-TP1-n150,14,14,n150,,18.38,122.57,,84.0,1622.26,88.0,1717.51,10.1,73.09,7.26,3.54,1.18,1.28,,188.0,WF9 X H95
Scottsbluff-TP1-n150_14_15,182.17501070969584,192.0,25515432,164.96872054833642,174.0,23105519,109.33508496358704,114.0,15313472,0.0678674436746637,0.0427911525416675,9505.5141610734,0.0499870021897757,0.06265664160401,7001.179526699991,-0.0499870021897757,-0.06265664160401,-7001.179526699991,Scottsbluff-TP1-n150,14,15,n150,,23.28,155.82,,71.0,1328.45,76.0,1437.65,8.74,70.68,8.74,2.92,1.38,1.26,,185.0,PHK56 X PHJ89
Scottsbluff-TP1-n150_14_16,178.00773987176376,189.0,24930696,163.12498750481956,175.0,22846307,109.85886158196124,115.0,15386173,0.0697887809874749,0.0419580419580419,9774.197932419813,0.0450554598413399,0.056910569105691,6310.197372619019,-0.0450554598413399,-0.056910569105691,-6310.197372619019,Scottsbluff-TP1-n150,14,16,n150,,24.85,159.01,,69.0,1286.36,74.0,1393.15,10.32,72.06,7.44,3.82,1.59,1.25,,147.0,PHW52 X LH185
Scottsbluff-TP1-n150_14_17,186.04741363918785,198.0,26050917,167.8178370696243,178.0,23498357,116.46046006727468,123.0,16307143,0.0586267789691506,0.0325945241199478,8209.097471597386,0.0516292964904694,0.06265664160401,7229.288982485008,-0.0516292964904694,-0.06265664160401,-7229.288982485008,Scottsbluff-TP1-n150,14,17,n150,,33.7,222.53,,74.0,1393.15,78.0,1483.45,8.89,71.19,7.34,3.69,2.67,1.57,,198.0,SYNGENTA NK0760-3111
Scottsbluff-TP1-n150_15_11,186.8345350421133,197.0,26197378,168.0490097491745,176.0,23563328,118.10450943894108,125.0,16560260,0.0539147333466356,0.0324675324675324,7559.762165665207,0.0535866885762742,0.0606060606060606,7513.76471209944,-0.0535866885762742,-0.0606060606060606,-7513.76471209944,Scottsbluff-TP1-n150,15,11,n150,,11.45,80.01,,74.0,1393.15,79.0,1509.4,8.85,72.23,7.22,3.44,1.85,1.43,,160.0,PHN46 X PHK56
Scottsbluff-TP1-n150_15_12,172.05317555422408,180.0,24121167,157.48908670718137,167.0,22079340,105.31022283089388,108.0,14764072,0.0706704212999146,0.0499286733238231,9907.710384562835,0.0450209353457055,0.0555555555555555,6311.755051726542,-0.0450209353457055,-0.0555555555555555,-6311.755051726542,Scottsbluff-TP1-n150,15,12,n150,,21.75,153.06,,65.0,1198.11,70.0,1309.51,7.1,71.81,8.23,4.14,0.91,1.0,,185.0,PHB47 X PHK56
Scottsbluff-TP1-n150_15_13,178.23667912897056,188.0,24980940,163.0486457946859,172.0,22852246,109.01312822854534,114.0,15278844,0.0707679905273717,0.0444763271162123,9918.55848035432,0.0437158702517414,0.0577777777777777,6127.041511003078,-0.0437158702517414,-0.0577777777777777,-6127.041511003078,Scottsbluff-TP1-n150,15,13,n150,,22.76,156.07,,76.0,1437.65,80.0,1530.76,7.83,71.87,7.0,3.97,2.03,1.5,,175.0,N209 X 3IIH6
Scottsbluff-TP1-n150_15_14,178.3949552249456,187.0,25001161,162.8198508687431,171.0,22818388,111.5845659852296,116.0,15638019,0.0648643396724494,0.0417827298050139,9090.412883395424,0.045935119593335,0.0568720379146919,6437.577335407934,-0.045935119593335,-0.0568720379146919,-6437.577335407934,Scottsbluff-TP1-n150,15,14,n150,,28.42,184.18,,81.0,1552.11,85.0,1646.06,9.19,70.64,8.77,3.49,1.59,1.33,,173.0,B73 X PHN82
Scottsbluff-TP1-n150_15_15,175.4585563214454,185.0,24589113,160.07894849509782,169.0,22433784,105.18207246935252,109.0,14740426,0.0732980246682044,0.0466165413533834,10272.131773051502,0.0456355054259459,0.0619047619047619,6395.451001402917,-0.0456355054259459,-0.0619047619047619,-6395.451001402917,Scottsbluff-TP1-n150,15,15,n150,,21.88,149.32,,70.0,1309.51,75.0,1414.31,8.58,71.6,8.05,3.66,1.4,1.19,,193.0,PHP02 X LH145
Scottsbluff-TP1-n150_15_16,171.56836042054775,183.0,24037242,159.88798955054494,175.0,22400787,107.24205762903009,110.0,15024934,0.0773576627122993,0.0478170478170478,10838.040618981277,0.0364907773030429,0.0526315789473684,5112.467372488229,-0.0364907773030429,-0.0526315789473684,-5112.467372488229,Scottsbluff-TP1-n150,15,16,n150,,26.03,167.2,,69.0,1286.36,74.0,1393.15,7.96,71.99,7.97,3.17,1.04,1.05,,188.0,PHP02 X W606S
Scottsbluff-TP1-n150_15_17,193.38584155447367,207.0,27090649,173.4116328541039,183.0,24292542,126.8670388190112,136.0,17772296,0.046398867307707,0.0203045685279187,6499.831725667445,0.0545405585041607,0.0633484162895927,7640.368678613869,-0.0545405585041607,-0.0633484162895927,-7640.368678613869,Scottsbluff-TP1-n150,15,17,n150,,26.14,170.04,,74.0,1393.15,79.0,1509.4,8.32,69.84,8.36,3.86,1.51,1.21,,188.0,LH185 X W606S
Scottsbluff-TP1-n150_16_11,178.6966611768229,187.0,25063815,164.9601594193599,173.0,23137147,112.14443992898852,117.0,15729267,0.0696563521097458,0.0426829268292682,9769.930290560837,0.0391998410839743,0.0556900726392251,5498.130510597152,-0.0391998410839743,-0.0556900726392251,-5498.130510597152,Scottsbluff-TP1-n150,16,11,n150,,15.19,100.55,,81.0,1552.11,85.0,1646.06,9.43,72.37,8.04,3.34,1.32,1.25,,218.0,B73 X PHZ51
Scottsbluff-TP1-n150_16_12,176.40179405452042,186.0,24738764,161.90886402692507,171.0,22706261,111.62207200462062,116.0,15653991,0.0666628316300852,0.0419681620839363,9348.862170634782,0.0424652906571088,0.0546318289786223,5955.374827043596,-0.0424652906571088,-0.0546318289786223,-5955.374827043596,Scottsbluff-TP1-n150,16,12,n150,,12.49,87.99,,70.0,1309.51,77.0,1459.11,9.05,71.69,8.81,3.04,1.3,1.24,,196.0,PHZ51 X LH145
Scottsbluff-TP1-n150_16_13,181.93830981295412,192.0,25513755,165.16052569651936,174.0,23160956,117.634001982415,124.0,16496169,0.0547213018493684,0.0306748466257668,7673.732322242483,0.0480836677152062,0.0599520383693045,6742.91697470652,-0.0480836677152062,-0.0599520383693045,-6742.91697470652,Scottsbluff-TP1-n150,16,13,n150,,20.36,130.61,,79.0,1509.4,83.0,1596.86,7.39,71.49,7.47,2.97,1.3,0.97,,196.0,LH123HT X PHB47
Scottsbluff-TP1-n150_16_14,176.75052596295794,185.0,24783782,161.4634393341844,170.0,22640242,121.59700896454832,125.0,17050211,0.0443705851501287,0.0234009360374415,6221.599079165907,0.0460588769775145,0.0578158458244111,6458.329670910118,-0.0460588769775145,-0.0578158458244111,-6458.329670910118,Scottsbluff-TP1-n150,16,14,n150,,18.56,121.34,,75.0,1414.31,79.0,1509.4,9.84,70.12,9.25,3.86,1.66,1.25,,196.0,LH198 X PHB47
Scottsbluff-TP1-n150_16_15,178.11664039148826,188.0,24968925,160.5006883858956,170.0,22499468,119.22663233059644,125.0,16713547,0.0423306571562088,0.0211706102117061,5934.038512128821,0.0534800438121913,0.0642201834862385,7496.992981724413,-0.0534800438121913,-0.0642201834862385,-7496.992981724413,Scottsbluff-TP1-n150,16,15,n150,,20.81,140.31,,79.0,1509.4,83.0,1596.86,7.78,70.58,8.45,2.95,1.39,1.08,,180.0,PHK56 X W606S
Scottsbluff-TP1-n150_16_16,180.00705586907046,192.0,25231049,165.88265426241554,179.0,23251274,121.4324912425892,126.0,17020828,0.0553297123021491,0.0265486725663716,7755.399784255342,0.0411740325376466,0.0532544378698224,5771.2406187043225,-0.0411740325376466,-0.0532544378698224,-5771.2406187043225,Scottsbluff-TP1-n150,16,16,n150,,18.06,123.84,,69.0,1286.36,72.0,1350.26,8.37,70.41,8.43,4.65,0.67,1.25,,185.0,PHK76 X 3IIH6
Scottsbluff-TP1-n150_16_17,186.4437229746122,198.0,26129342,169.33763361066318,179.0,23731992,121.91397542562756,127.0,17085756,0.0536981127542717,0.0266479663394109,7525.575710060171,0.047913568942694,0.0580046403712296,6714.895033042802,-0.047913568942694,-0.0580046403712296,-6714.895033042802,Scottsbluff-TP1-n150,16,17,n150,,18.74,128.5,,71.0,1328.45,73.0,1371.7,8.03,71.1,9.22,3.57,1.05,1.22,,168.0,LH145 X LH162
Scottsbluff-TP1-n150_17_11,180.7639848927528,193.0,25366610,163.83958526330792,173.0,22991609,122.95881137319176,131.0,17254810,0.0434703357018409,0.0194174757281553,6100.1922090393455,0.0491339309673811,0.059171597633136,6894.964532652591,-0.0491339309673811,-0.059171597633136,-6894.964532652591,Scottsbluff-TP1-n150,17,11,n150,,14.7,99.84,,76.0,1437.65,80.0,1530.76,9.1,72.71,7.3,3.65,1.25,1.19,,183.0,PIONEER 1311 AMXT
Scottsbluff-TP1-n150_17_12,167.64592568309126,176.0,23523741,157.06766059949544,168.0,22039420,107.92361635713166,112.0,15143626,0.0729930645323617,0.0502793296089385,10242.240829051936,0.0324540517366682,0.0486486486486486,4553.88763158582,-0.0324540517366682,-0.0486486486486486,-4553.88763158582,Scottsbluff-TP1-n150,17,12,n150,,19.89,142.9,,69.0,1286.36,75.0,1414.31,9.18,71.82,8.17,4.15,1.97,1.55,,190.0,2369 X 3IIH6
Scottsbluff-TP1-n150_17_13,180.0674270235592,189.0,25260759,165.28371529386607,173.0,23186826,115.86523862137793,121.0,16254155,0.0614909904251831,0.036036036036036,8626.263591796815,0.0423347958405935,0.0561224489795918,5938.93683449766,-0.0423347958405935,-0.0561224489795918,-5938.93683449766,Scottsbluff-TP1-n150,17,13,n150,,21.9,152.86,,68.0,1263.61,73.0,1371.7,7.65,72.97,7.02,4.46,0.91,1.18,,178.0,PHP02 X PHG47
Scottsbluff-TP1-n150_17_14,178.3798755231095,187.0,25020810,164.06449129160814,172.0,23012834,122.73826345469712,127.0,17216128,0.0483892754018879,0.0257879656160458,6787.418492796612,0.0419369537145253,0.0523809523809523,5882.370686675326,-0.0419369537145253,-0.0523809523809523,-5882.370686675326,Scottsbluff-TP1-n150,17,14,n150,,23.34,154.31,,72.0,1350.26,76.0,1437.65,8.25,70.18,7.77,4.55,0.98,1.35,,168.0,2369 X PHP02
Scottsbluff-TP1-n150_17_15,173.46376439547902,184.0,24325691,159.21926765786003,170.0,22328114,115.13208542803152,120.0,16145548,0.0544129675534937,0.0305958132045088,7630.6025048642,0.0435360110734184,0.0565110565110565,6105.272512880839,-0.0435360110734184,-0.0565110565110565,-6105.272512880839,Scottsbluff-TP1-n150,17,15,n150,,21.48,145.18,,75.0,1414.31,80.0,1530.76,8.56,70.71,7.1,3.86,1.45,1.32,,170.0,PHK76 X LH145
Scottsbluff-TP1-n150_17_16,169.84126565307926,176.0,23816501,158.54210999229826,169.0,22232043,112.54111874946516,114.0,15781416,0.0669775732589511,0.0420711974110032,9392.131142956194,0.033331671413515,0.0482180293501048,4674.033618974394,-0.033331671413515,-0.0482180293501048,-4674.033618974394,Scottsbluff-TP1-n150,17,16,n150,,24.55,162.31,,68.0,1263.61,72.0,1350.26,8.6,71.49,8.42,3.64,1.55,1.3,,168.0,PHP02 X PHB47
Scottsbluff-TP1-n150_17_17,183.4996433767938,195.0,25727384,168.76298108470513,177.0,23661245,119.8492054434966,125.0,16803338,0.062159735189453,0.0319148936170212,8715.04351250208,0.0402504535613108,0.052896725440806,5643.274591110021,-0.0402504535613108,-0.052896725440806,-5643.274591110021,Scottsbluff-TP1-n150,17,17,n150,,22.3,141.42,,72.0,1350.26,74.0,1393.15,9.36,71.67,8.48,3.28,1.22,1.18,,183.0,PHG39 X PHN82
