file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,GRVI_mean,GRVI_median,GRVI_sum
Scottsbluff-TP1-n225_4_22,159.5975487313358,166.0,22253963,153.97826991207563,165.0,21470422,144.9345156987335,150.0,20209379,0.0060936961238820175,-0.012345679012345678,849.6928001218607,0.01626844870344671,0.033800104452278365,2268.439950311202,-0.01626844870344671,-0.033800104452278365,-2268.439950311202
Scottsbluff-TP1-n225_4_23,159.69101579034214,164.0,22259171,152.31181083155772,163.0,21230591,145.1796267998192,150.0,20236443,-0.0013823545359038692,-0.016548463356973995,-192.68501640510442,0.024009172413143622,0.04,3346.6145334956764,-0.024009172413143622,-0.04,-3346.6145334956764
Scottsbluff-TP1-n225_4_24,173.8325737621382,184.0,24220614,160.022880437513,171.0,22296468,158.9413060796796,167.0,22145769,-0.020801276987928375,-0.031914893617021274,-2898.304326559024,0.04270061804013537,0.05263157894736842,5949.605213386181,-0.04270061804013537,-0.05263157894736842,-5949.605213386181
Scottsbluff-TP1-n225_4_25,161.44968158353856,168.0,22487196,152.77328173574665,165.0,21278721,151.17158590782796,157.0,21055632,-0.012118465687110043,-0.033093525179856115,-1687.896256297748,0.027060015385078386,0.04712041884816754,3769.000122879873,-0.027060015385078386,-0.04712041884816754,-3769.000122879873
Scottsbluff-TP1-n225_4_26,155.54516789369725,161.0,21655776,147.04411564015084,158.0,20472217,143.91878613754713,149.0,20037093,-0.010366957167552529,-0.02689486552567237,-1443.3396116525007,0.028236758525421197,0.04461942257217848,3931.262705701766,-0.028236758525421197,-0.04461942257217848,-3931.262705701766
Scottsbluff-TP1-n225_5_20,163.45768335065029,170.0,22811337,160.2860091003547,171.0,22368714,112.50503385761886,116.0,15700640,0.07867784124575639,0.06666666666666667,10979.886135051533,0.009957660085219632,0.02262443438914027,1389.6412531928256,-0.009957660085219632,-0.02262443438914027,-1389.6412531928256
Scottsbluff-TP1-n225_5_21,167.07183049122278,174.0,23308024,163.32149180339619,174.0,22784818,120.6507537148141,124.0,16831866,0.06694544890192108,0.04945054945054945,9339.492630858109,0.011756596035034497,0.025495750708215296,1640.1509562516276,-0.011756596035034497,-0.025495750708215296,-1640.1509562516276
Scottsbluff-TP1-n225_5_22,155.8571162230381,159.0,21735210,154.1722335360257,164.0,21500243,115.20057939421753,117.0,16065412,0.0677265896321071,0.05759162303664921,9444.879283735128,0.0042446034805711805,0.015,591.9354229865346,-0.0042446034805711805,-0.015,-591.9354229865346
Scottsbluff-TP1-n225_5_23,159.94116929698708,164.0,22295799,156.8724175035868,166.0,21868015,121.0982281205165,123.0,16881093,0.05806670071652011,0.046511627906976744,8094.498079882904,0.009540442031551705,0.019867549668874173,1329.9376191983076,-0.009540442031551705,-0.019867549668874173,-1329.9376191983076
Scottsbluff-TP1-n225_5_24,170.47015851829528,179.0,23755528,163.27970693131832,174.0,22753517,137.11130007965383,143.0,19106871,0.03258870004035688,0.015332197614991482,4541.333116723853,0.021396388146481357,0.03571428571428571,2981.6508773766163,-0.021396388146481357,-0.03571428571428571,-2981.6508773766163
