,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
10,Crawfordsville-TP4-4351_11_15,832.2961165048544,850.5,171453,672.8446601941747,681.5,138606,526.0194174757281,534.0,108360,-0.0033744506139727,-0.0053440237607362,-0.6951368264783949,-0.103606795609464,-0.1059298076841936,-21.3429998955496,0.3930654354271545,0.3945008190453987,80.97147969799384,0.1262651597555827,0.1321760316319299,26.01062290965005,1475.126213592233,1502.0,303876,485.55825242718447,485.0,100025,Crawfordsville-TP4-4351,11,15,30000.0,15.76,145.08,60.0,,,,,,,,,,,6.67,209.0,Crawfordsville,TP4,4351
11,Crawfordsville-TP4-4351_11_16,803.5190476190476,800.5,168739,649.8952380952381,650.0,136478,513.5428571428571,516.0,107844,-0.0053510765933114,-0.0059874497461091,-1.1237260845954042,-0.1030076477404658,-0.1068482661403015,-21.631606025497817,0.4112286726798588,0.4118027627207554,86.35802126277035,0.1395412607386386,0.1447467744225849,29.30366475511412,1446.8142857142857,1446.0,303831,477.9380952380952,477.5,100367,Crawfordsville-TP4-4351,11,16,27000.0,21.41,195.96,54.0,,,,,,,,,,,7.41,229.0,Crawfordsville,TP4,4351
12,Crawfordsville-TP4-4351_11_17,765.8722466960353,782.0,173853,646.9074889867842,653.0,146848,504.6740088105727,512.0,114561,0.0108813146593367,0.0050614605929139,2.4700584276694437,-0.0811648774417942,-0.0891812865497076,-18.42442717928729,0.4214083110060823,0.4129666011787819,95.65968659838067,0.1404755239337504,0.1426953567383918,31.88794393296134,1410.691629955947,1435.0,320227,472.12334801762114,477.0,107172,Crawfordsville-TP4-4351,11,17,26500.0,17.98,167.22,53.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP4,4351
13,Crawfordsville-TP4-4351_11_18,862.7079207920792,886.5,174267,720.2326732673267,721.5,145487,548.0891089108911,562.5,110714,0.0167232885597495,0.0019501608660961,3.378104289069398,-0.0803657029881745,-0.0991277260808103,-16.23387200361125,0.4306500939420311,0.4157536075004326,86.99131897629027,0.1376209994033669,0.1423693597903859,27.79944187948012,1613.3762376237623,1630.0,325902,494.8366336633664,498.0,99957,Crawfordsville-TP4-4351,11,18,27500.0,16.71,148.2,55.0,,,,,,,,,,,0.0,245.0,Crawfordsville,TP4,4351
14,Crawfordsville-TP4-4351_11_19,864.14,881.5,172828,690.57,699.0,138114,537.42,544.5,107484,-0.0052734352099013,-0.0088308301456859,-1.0546870419802654,-0.1075933998376123,-0.1176794150003235,-21.518679967522477,0.4021892436122779,0.4010620802285962,80.43784872245558,0.1309550201787853,0.1365339511697479,26.191004035757057,1546.665,1573.5,309333,500.025,504.0,100005,Crawfordsville-TP4-4351,11,19,28000.0,18.02,163.8,56.0,,,,,,,,,,,0.0,237.0,Crawfordsville,TP4,4351
15,Crawfordsville-TP4-4351_11_20,876.805,869.5,175361,755.225,741.5,151045,568.22,564.0,113644,0.0240385438722828,0.0214985794489077,4.807708774456571,-0.0714175340178846,-0.0760470537214723,-14.283506803576929,0.4741453947785012,0.4772588936165192,94.82907895570024,0.1558070217686043,0.156430373979699,31.161404353720865,1784.18,1758.0,356836,518.39,512.0,103678,Crawfordsville-TP4-4351,11,20,29000.0,16.63,149.41,58.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP4,4351
16,Crawfordsville-TP4-4351_12_13,779.1857142857143,787.5,163629,671.9619047619047,678.0,141112,520.2619047619048,527.0,109255,0.0181516235799281,0.0146193771626297,3.8118409517849146,-0.071059013360263,-0.0761012508712835,-14.922392805655248,0.5017923582922283,0.4919789104837355,105.37639524136796,0.1743826387109131,0.1753987845749012,36.62035412929176,1644.7809523809524,1661.0,345404,485.1333333333333,485.5,101878,Crawfordsville-TP4-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP4,4351
17,Crawfordsville-TP4-4351_12_14,811.3928571428571,821.5,181752,711.1875,725.0,159306,548.9419642857143,557.0,122963,0.0243920263454209,0.0208958260213636,5.46381390137429,-0.0620171480359011,-0.0674871560157903,-13.891841160041857,0.4900690620591512,0.4912363837990846,109.77546990124988,0.1644852602069488,0.1662695804735317,36.84469828635654,1691.522321428571,1715.0,378901,501.15625,499.5,112259,Crawfordsville-TP4-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP4,4351
18,Crawfordsville-TP4-4351_12_15,820.872037914692,835.0,173204,680.8625592417062,686.0,143662,528.9241706161138,534.0,111603,0.0060410713106862,0.0031347962382445,1.2746660465547968,-0.0900630702525271,-0.0968858131487889,-19.003307823283222,0.4390509435048881,0.4362457548626119,92.63974907953138,0.1428067108062282,0.1481002843111915,30.13221598011416,1570.052132701422,1575.0,331281,482.6919431279621,482.0,101848,Crawfordsville-TP4-4351,12,15,31500.0,15.42,140.97,63.0,,,,,,,,,,,3.17,210.0,Crawfordsville,TP4,4351
19,Crawfordsville-TP4-4351_12_16,759.575,785.0,151915,633.575,640.0,126715,500.215,508.0,100043,0.0059559487070625,-0.0035635710430012,1.191189741412501,-0.0850668820510528,-0.0994196615596385,-17.013376410210576,0.4477007711130403,0.4320805803722324,89.54015422260807,0.1463284824718086,0.1474856911392942,29.26569649436173,1467.1,1478.0,293420,464.815,468.0,92963,Crawfordsville-TP4-4351,12,16,25000.0,18.98,173.52,50.0,,,,,,,,,,,0.0,204.0,Crawfordsville,TP4,4351
20,Crawfordsville-TP4-4351_12_17,798.89,820.5,159778,686.77,695.0,137354,524.41,533.5,104882,0.0211512653482642,0.0176421225879441,4.230253069652856,-0.0703874701736565,-0.0752491521166674,-14.07749403473131,0.4708506059415273,0.4659419413724026,94.17012118830546,0.1578137782123996,0.1614427435242749,31.562755642479924,1598.48,1633.0,319696,487.585,491.5,97517,Crawfordsville-TP4-4351,12,17,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0,Crawfordsville,TP4,4351
21,Crawfordsville-TP4-4351_12_18,741.9545454545455,747.5,163230,681.3772727272727,680.0,149903,510.2227272727273,510.5,112249,0.0432156037851841,0.0433201127230978,9.507432832740502,-0.0403836054059405,-0.0422473681588144,-8.884393189306914,0.5445665798124599,0.5461432506887053,119.8046475587412,0.1869584155194375,0.1881622709249527,41.13085141427626,1716.8227272727272,1733.0,377701,474.2,473.5,104324,Crawfordsville-TP4-4351,12,18,,,,,,,,,,,,,,,,,Crawfordsville,TP4,4351
22,Crawfordsville-TP4-4351_12_19,774.775,781.5,154955,651.92,654.5,130384,514.49,516.5,102898,0.0062098284201283,0.0061089954773182,1.2419656840256603,-0.0844296959438508,-0.0858297660065662,-16.88593918877016,0.421003058640753,0.416380958062865,84.2006117281506,0.1395377854760722,0.1414278328367356,27.907557095214447,1433.205,1417.5,286641,478.775,481.0,95755,Crawfordsville-TP4-4351,12,19,30000.0,18.08,166.24,60.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP4,4351
23,Crawfordsville-TP4-4351_12_20,851.775,862.5,170355,696.0,696.0,139200,538.32,530.0,107664,0.0017921406268063,-0.0012569234526789,0.3584281253612714,-0.0980845239514212,-0.1022319736190638,-19.61690479028425,0.4225787569364455,0.4169125641164981,84.5157513872891,0.1407657721741525,0.1391523680800236,28.15315443483051,1576.035,1579.0,315207,493.195,494.5,98639,Crawfordsville-TP4-4351,12,20,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP4,4351
24,Crawfordsville-TP4-4351_13_13,710.17,714.5,142034,608.985,607.0,121797,480.625,481.5,96125,0.011507762941771,0.0082709491544275,2.3015525883542027,-0.0757146944160971,-0.0771804142871625,-15.14293888321943,0.4320312383560727,0.4130855038763634,86.40624767121456,0.1460706504155815,0.1443587373544863,29.214130083116306,1340.2,1305.0,268040,467.11,462.0,93422,Crawfordsville-TP4-4351,13,13,30000.0,14.39,135.49,60.0,,,,,,,,,,,0.0,200.0,Crawfordsville,TP4,4351
25,Crawfordsville-TP4-4351_13_14,811.065,815.0,162213,654.28,654.5,130856,518.485,519.0,103697,-0.0065233831124196,-0.0082800405332993,-1.3046766224839272,-0.1041891529540655,-0.1100774837330145,-20.83783059081312,0.4045730146484489,0.4030260865093445,80.91460292968978,0.1356940577634088,0.1405490751541409,27.138811552681773,1448.715,1456.5,289743,489.935,488.5,97987,Crawfordsville-TP4-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP4,4351
26,Crawfordsville-TP4-4351_13_15,769.256880733945,761.5,167698,635.7477064220184,627.0,138593,508.091743119266,504.0,110764,-0.0008663221318396,-0.0024755172325137,-0.1888582247410454,-0.0927401463424399,-0.0956409707972114,-20.217351902651902,0.4234203805732582,0.4193070348178393,92.30564296497027,0.1402645369756408,0.1447887831636543,30.577669060689697,1424.880733944954,1415.0,310624,473.6743119266055,469.5,103261,Crawfordsville-TP4-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP4,4351
27,Crawfordsville-TP4-4351_13_16,757.6782178217821,769.0,153051,666.3316831683169,670.5,134599,515.7425742574258,518.5,104180,0.0252366089093197,0.0208158566991373,5.097794999682588,-0.0597869342381265,-0.067742790500424,-12.076960716101569,0.5092352147658206,0.5134256745577712,102.86551338269577,0.167878470269854,0.171092036313008,33.91145099451052,1645.960396039604,1674.5,332484,489.4752475247525,491.0,98874,Crawfordsville-TP4-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP4,4351
28,Crawfordsville-TP4-4351_13_17,801.595,814.0,160319,680.095,682.5,136019,523.635,525.0,104727,0.0150954298223747,0.0114841875042415,3.019085964474958,-0.0785941847471683,-0.0850830971806912,-15.718836949433658,0.4799548752913163,0.4820167226075279,95.99097505826327,0.162452645646901,0.1651476812372453,32.49052912938021,1631.325,1638.5,326265,496.78,496.5,99356,Crawfordsville-TP4-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP4,4351
29,Crawfordsville-TP4-4351_13_18,799.5291262135922,796.0,164703,663.2330097087379,668.5,136626,521.5339805825242,526.0,107436,0.0041759556251052,0.0,0.8602468587716828,-0.0891570247397679,-0.0952861145467854,-18.3663470963922,0.4304856124064239,0.4241607310300563,88.68003615572333,0.1446794818881065,0.1495917597584523,29.803973268949957,1489.257281553398,1507.0,306787,478.8252427184466,483.5,98638,Crawfordsville-TP4-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP4,4351
30,Crawfordsville-TP4-4351_13_19,786.022026431718,788.0,178427,644.0660792951542,644.0,146203,518.4449339207049,519.0,117687,-0.0049612519784255,-0.0051967334818114,-1.1262041991026028,-0.0967306794657715,-0.1021834061135371,-21.95786423873013,0.4078797482471424,0.4031523642732049,92.58870285210132,0.1365233840602746,0.1410184667039731,30.99080818168234,1413.0704845814978,1414.0,320767,474.3436123348018,471.0,107676,Crawfordsville-TP4-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP4,4351
31,Crawfordsville-TP4-4351_13_20,823.1333333333333,825.5,172858,724.0571428571428,729.0,152052,556.1857142857143,556.5,116799,0.0263532682744218,0.0215551069880968,5.534186337628596,-0.0601499270296368,-0.0703886578642026,-12.631484676223732,0.4817185443117718,0.4834910167552654,101.16089430547208,0.1535949865653647,0.1569041817910596,32.25494717872659,1714.8761904761905,1726.0,360124,514.6333333333333,514.0,108073,Crawfordsville-TP4-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP4,4351
32,Crawfordsville-TP4-4351_14_13,772.3791469194313,789.0,162972,640.3222748815166,647.0,135108,508.436018957346,510.0,107280,0.0014298392566256,-0.0028011204481792,0.3016960831480198,-0.0902117492704829,-0.0979805534779356,-19.034679096071898,0.4313959379615057,0.4190246839253462,91.02454290987772,0.1452971118022975,0.1519065190651906,30.657690590284787,1445.6777251184835,1443.0,305038,479.3317535545024,481.0,101139,Crawfordsville-TP4-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP4,4351
33,Crawfordsville-TP4-4351_14_14,858.33,883.5,171666,695.65,706.5,139130,534.135,543.0,106827,0.002078574700928,-0.0023786835041572,0.4157149401856037,-0.1000432156161336,-0.1087677558265793,-20.00864312322672,0.3969227882081638,0.3960257647248787,79.38455764163277,0.1291210662127407,0.1342550853521414,25.824213242548147,1519.315,1538.0,303863,487.57,494.0,97514,Crawfordsville-TP4-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP4,4351
34,Crawfordsville-TP4-4351_14_15,865.575,873.0,173115,708.26,714.0,141652,541.505,544.0,108301,0.0049438858707941,0.0023586398660197,0.9887771741588302,-0.0969857356978029,-0.1005441736237725,-19.397147139560587,0.4375527429807331,0.4388288573690133,87.51054859614663,0.1448641935364329,0.150196610671037,28.972838707286588,1642.845,1662.0,328569,500.06,505.5,100012,Crawfordsville-TP4-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP4,4351
35,Crawfordsville-TP4-4351_14_16,896.7280701754386,919.5,204454,742.5526315789474,750.0,169302,570.5219298245614,576.5,130079,0.0078368762627239,0.0047631141265113,1.7868077879010695,-0.0900201309390428,-0.0985608559120102,-20.52458985410178,0.4421050221749709,0.4357965269471732,100.79994505589336,0.1454965485752914,0.1462389604467283,33.17321307516646,1718.219298245614,1735.5,391754,514.5438596491229,519.5,117316,Crawfordsville-TP4-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP4,4351
36,Crawfordsville-TP4-4351_14_17,857.2809523809524,855.0,180029,716.9095238095238,713.0,150551,543.9857142857143,545.0,114237,0.0125763748988053,0.0116543135143623,2.6410387287491277,-0.0871819001109878,-0.0873384088819808,-18.30819902330745,0.4406718615331966,0.438720041892053,92.54109092197127,0.1460843861489143,0.1488719237930977,30.67772109127201,1639.338095238095,1625.5,344261,496.5095238095238,496.5,104267,Crawfordsville-TP4-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP4,4351
37,Crawfordsville-TP4-4351_14_18,826.8125,848.0,171977,701.0673076923077,711.5,145822,546.6201923076923,556.5,113697,0.0136151015939136,0.0054756022570484,2.8319411315340317,-0.076482655262066,-0.0889885222381635,-15.908392294509747,0.4743509347024265,0.4708603396695308,98.66499441810473,0.1546127371271891,0.159434760162179,32.15944932245534,1676.201923076923,1699.5,348650,500.83653846153845,509.0,104174,Crawfordsville-TP4-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP4,4351
38,Crawfordsville-TP4-4351_14_19,764.6367924528302,761.5,162103,645.3962264150944,645.0,136824,506.1509433962264,500.0,107304,0.0091498844093522,0.0067723433038324,1.9397754947826755,-0.0814066576203223,-0.0861223059682103,-17.258211415508327,0.4597101572457433,0.4560740376644613,97.45855333609758,0.1573262628455097,0.1602696311741686,33.35316772324807,1493.2971698113208,1483.0,316579,478.08962264150944,477.0,101355,Crawfordsville-TP4-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP4,4351
39,Crawfordsville-TP4-4351_14_20,826.4423076923077,838.5,171900,721.9615384615385,726.5,150168,553.0913461538462,559.5,115043,0.0248080961306902,0.0229683970367431,5.16008399518358,-0.0637790237704208,-0.0686796287163241,-13.26603694424753,0.4810567069305084,0.4828543872370265,100.05979504154574,0.1617128859486249,0.1708982457239445,33.63628027731398,1690.0192307692307,1723.0,351524,513.7788461538462,524.0,106866,Crawfordsville-TP4-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP4,4351
40,Crawfordsville-TP4-4351_15_13,788.7860465116279,795.0,169589,664.0930232558139,667.0,142780,520.2511627906977,516.0,111854,0.0096589758189309,0.0049019607843137,2.0766798010701555,-0.0811263217339724,-0.0936383130807719,-17.44215917280408,0.4725724254262836,0.4565701559020044,101.603071466651,0.1610814727737044,0.1614062099050551,34.63251664634645,1578.7302325581395,1563.0,339427,483.4697674418605,484.0,103946,Crawfordsville-TP4-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP4,4351
41,Crawfordsville-TP4-4351_15_14,819.7385321100918,819.0,178703,707.5733944954128,704.5,154251,548.0917431192661,544.5,119484,0.0200924361218711,0.015993644308251,4.380151074567917,-0.0675389870606924,-0.0777460885645296,-14.723499179230965,0.4686841221788596,0.4607508532423208,102.1731386349914,0.1539175726372314,0.1560307496631537,33.55403083491645,1639.8119266055046,1639.0,357479,504.41284403669727,502.5,109962,Crawfordsville-TP4-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP4,4351
42,Crawfordsville-TP4-4351_15_15,819.4142857142857,825.5,172077,678.3047619047619,687.5,142444,523.0619047619048,526.0,109843,0.0061053742048795,0.0056946443799994,1.2821285830246978,-0.0923683975556379,-0.0930516128828084,-19.39736348668397,0.4241830015707849,0.4242284871677843,89.07843032986483,0.135520259772008,0.1412360935622053,28.459254552121696,1536.8333333333333,1555.5,322735,490.0904761904762,491.0,102919,Crawfordsville-TP4-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP4,4351
43,Crawfordsville-TP4-4351_15_16,793.9223300970874,803.5,163548,667.0776699029126,667.5,137418,518.752427184466,517.0,106863,0.0099859577183518,0.0061055699980384,2.0571072899804896,-0.0835680067527532,-0.0897222932106653,-17.215009391067177,0.4006090523712592,0.3957126268702438,82.5254647884794,0.1246294256321204,0.1302163262498955,25.673661680216803,1435.766990291262,1427.0,295768,485.3155339805825,487.0,99975,Crawfordsville-TP4-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP4,4351
44,Crawfordsville-TP4-4351_15_17,834.9447004608295,843.0,181183,679.1612903225806,677.0,147378,526.0783410138249,530.0,114159,0.0008266431643739,-0.004097069019855,0.1793815666691523,-0.0990863376241809,-0.1073074391046741,-21.50173526444725,0.394560304540246,0.3865443425076452,85.61958608523338,0.128981499942349,0.1332321699544764,27.98898548748973,1474.8341013824884,1468.0,320039,472.889400921659,472.0,102617,Crawfordsville-TP4-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP4,4351
45,Crawfordsville-TP4-4351_15_18,759.705,759.0,151941,710.615,712.5,142123,526.38,528.5,105276,0.0521268052255941,0.0499304465334675,10.42536104511882,-0.0284175742339521,-0.0327409869533771,-5.683514846790437,0.5577357525847586,0.5633582497914191,111.54715051695172,0.1867469178219632,0.189625927707085,37.349383564392646,1814.725,1820.0,362945,483.515,489.0,96703,Crawfordsville-TP4-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP4,4351
46,Crawfordsville-TP4-4351_15_19,604.18,627.0,120836,599.99,626.0,119998,475.525,479.5,95105,0.0581847706695259,0.0533053037086253,11.636954133905196,0.0122503944708561,-0.0043617823576756,2.450078894171221,0.5537043192166525,0.5527749334287211,110.74086384333052,0.1749036074746977,0.1809394234829199,34.980721494939544,1436.91,1494.0,287382,466.34,466.0,93268,Crawfordsville-TP4-4351,15,19,,,,,,,,,,,,,,,,,Crawfordsville,TP4,4351
47,Crawfordsville-TP4-4351_15_20,786.0045454545455,800.0,172921,661.7272727272727,667.0,145580,523.4409090909091,528.5,115157,0.0070601689292716,0.0055034450408807,1.5532371644397631,-0.0825755677054869,-0.0882390336935791,-18.16662489520713,0.4354264573569364,0.4275754831310386,95.793820618526,0.1458861333638788,0.1478715200649667,32.09494934005335,1482.0863636363636,1499.0,326059,494.3772727272727,500.0,108763,Crawfordsville-TP4-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP4,4351
48,Crawfordsville-TP4-4351_16_13,697.8846153846154,708.5,145160,703.0721153846154,702.0,146239,511.53365384615387,516.0,106399,0.0787844033168439,0.0744622380919345,16.38715588990355,0.0110258635105098,0.0032792525454525,2.293379610186057,0.6087210974033687,0.6059923163186276,126.61398825990068,0.2010856352237932,0.2013678970878452,41.82581212654899,1884.7163461538464,1909.0,392021,485.89903846153845,490.0,101067,Crawfordsville-TP4-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP4,4351
49,Crawfordsville-TP4-4351_16_14,816.8119266055046,831.0,178065,706.2844036697247,707.0,153970,543.8623853211009,548.0,118562,0.0213506169471235,0.015705763631002,4.654434494472925,-0.0674947148359752,-0.0788320155361353,-14.713847834242596,0.5043622831162006,0.4990102002455452,109.95097771933172,0.1688374995519847,0.1697289671807304,36.80657490233267,1753.3256880733943,1770.0,382225,503.5825688073394,505.0,109781,Crawfordsville-TP4-4351,16,14,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP4,4351
