file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum,field,range,row,exp,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,genotype
Crawfordsville-TP6-4351_10_13,1404.5450236966824,1483.0,296359,1017.0142180094788,1058.0,214590,773.2227488151659,800.0,163150,-0.0273751172446923,-0.0342130987292277,-5.776149738630091,-0.1486077502078996,-0.1614333210195788,-31.356235293866835,0.1486077502078996,0.1614333210195788,31.356235293866835,0.2534653163679028,0.2194262707599396,53.48118175362749,0.3883778110923445,0.368662274419937,81.9477181404847,0.3801225215373183,0.329097999748396,80.20585204437417,0.1023612531690906,0.1051731509191962,21.59822441867813,1801.9668246445497,1852.0,380215,621.6255924170616,632.0,131163,2215.440758293839,2301.0,467458,Crawfordsville-TP6-4351,10,13,4351,28500.0,19.18,176.76,57.0,,,,,,,,,,,17.54,230.0,LH195 X 3IIH6
Crawfordsville-TP6-4351_10_14,1396.845,1421.0,279369,992.87,990.5,198574,755.735,768.5,151147,-0.0348917978964837,-0.0384751382430118,-6.978359579296744,-0.1605763259001522,-0.1715146956790447,-32.115265180030455,0.1605763259001522,0.1715146956790447,32.115265180030455,0.2660169965366478,0.2373405363782067,53.20339930732957,0.4095806775348027,0.3909368826662059,81.91613550696054,0.3989528819459987,0.3559644522077904,79.79057638919976,0.1062875222547648,0.1067515285361243,21.25750445095297,1841.845,1825.0,368369,606.485,620.0,121297,2278.585,2274.0,455717,Crawfordsville-TP6-4351,10,14,4351,,,,,,,,,,,,,,,,,
Crawfordsville-TP6-4351_10_15,1451.49,1542.5,290298,1041.28,1099.0,208256,785.67,826.5,157134,-0.0279592680336255,-0.0352267756266165,-5.591853606725119,-0.1527273132543193,-0.1624478538867145,-30.54546265086387,0.1527273132543193,0.1624478538867145,30.54546265086387,0.2408360898064412,0.2133761163182507,48.167217961288245,0.3804741900104907,0.3706909676370258,76.09483800209814,0.3611887191219148,0.3200258126650037,72.23774382438296,0.098774234414764,0.0990884188517889,19.75484688295281,1850.215,1921.5,370043,627.72,654.0,125544,2258.03,2358.5,451606,Crawfordsville-TP6-4351,10,15,4351,27500.0,18.19,168.98,55.0,,,,,,,,,,,0.0,229.0,PHT69 X 3IIH6
Crawfordsville-TP6-4351_10_16,1351.8962264150944,1267.0,286602,970.0330188679244,890.0,205647,744.4292452830189,689.5,157819,-0.0301818887575374,-0.0384730363804151,-6.398560416597934,-0.1518377747902965,-0.1641103541336889,-32.18960825554286,0.1518377747902965,0.1641103541336889,32.18960825554286,0.258753422648694,0.2383552320731963,54.85572560152313,0.3962507183479264,0.3858563253938653,84.0051522897604,0.3880539843789191,0.3574805722391778,82.26744468833084,0.1041916086918934,0.1059572316869723,22.0886210426814,1746.7264150943397,1667.5,370306,622.311320754717,586.0,131930,2157.0943396226417,2058.0,457304,Crawfordsville-TP6-4351,10,16,4351,29500.0,16.35,146.21,59.0,,,,,,,,,,,3.39,250.0,F42 X MO17
Crawfordsville-TP6-4351_10_17,1329.5,1242.0,273877,942.6699029126214,902.0,194190,719.495145631068,678.0,148216,-0.0186240061462333,-0.0400642828131346,-3.836545266124077,-0.1361166997690544,-0.1646586219166889,-28.04004015242521,0.1361166997690544,0.1646586219166889,28.04004015242521,0.3119669040627245,0.2609727031077827,64.26518223692125,0.4360627957884684,0.4105843488974752,89.8289359324245,0.4678427419233068,0.3914143295910494,96.3756048362012,0.1048671391564796,0.1057793021646603,21.602630666234813,1818.509708737864,1686.0,374613,601.1213592233009,565.0,123831,2264.033980582524,2137.0,466391,Crawfordsville-TP6-4351,10,17,4351,30000.0,19.63,173.06,60.0,,,,,,,,,,,0.0,239.0,PHG39 X PHM49
Crawfordsville-TP6-4351_10_18,1503.7428571428572,1596.5,315786,1080.4380952380952,1144.0,226892,820.8285714285714,874.0,172374,-0.0320711444194177,-0.0376304905589196,-6.734940328077723,-0.1582845046848186,-0.1638129802870569,-33.239745983811915,0.1582845046848186,0.1638129802870569,33.239745983811915,0.2411328014629246,0.2123905006604,50.63788830721418,0.3849097014267394,0.36674894847102,80.83103729961529,0.361639724408535,0.3185462631601716,75.94434212579235,0.1065981937374537,0.1079089592627712,22.385620684865287,1901.090476190476,1950.5,399229,661.3428571428572,693.0,138882,2359.009523809524,2447.0,495392,Crawfordsville-TP6-4351,10,18,4351,33500.0,11.28,112.14,67.0,,,,,,,,,,,0.0,201.0,LH195 X PHM49
Crawfordsville-TP6-4351_10_19,1363.2761904761903,1252.5,286288,960.9761904761904,902.0,201805,713.5095238095238,659.0,149837,-0.0255099108235053,-0.0333123043488266,-5.357081272936129,-0.1550003506741081,-0.1678833339554395,-32.550073641562705,0.1550003506741081,0.1678833339554395,32.550073641562705,0.281997915123718,0.2485604845521149,59.21956217598079,0.4204268395892706,0.4017832788393346,88.28963631374683,0.4229070138196314,0.3727857153100921,88.81047290212261,0.1141135921062613,0.1167907027555071,23.963854342314875,1760.3,1691.0,369663,593.2,550.5,124572,2222.4380952380952,2088.0,466712,Crawfordsville-TP6-4351,10,19,4351,,,,,,,,,,,,,,,,,
Crawfordsville-TP6-4351_10_20,1389.1141552511417,1446.0,304216,1001.3926940639268,1050.0,219305,763.945205479452,782.0,167304,-0.028992953674002,-0.0355359765051395,-6.3494568546064585,-0.1512917536529151,-0.1626485568760611,-33.132894049988415,0.1512917536529151,0.1626485568760611,33.132894049988415,0.2527629259248735,0.2248726882873224,55.3550807775473,0.3898634183077677,0.3737796373779637,85.38008860940113,0.3790738437650189,0.3372638349189334,83.01717178453914,0.0988605981545812,0.0977102697800952,21.6504709958533,1812.146118721461,1843.0,396860,631.8173515981736,657.0,138368,2208.296803652968,2267.0,483617,Crawfordsville-TP6-4351,10,20,4351,28500.0,15.59,142.69,57.0,,,,,,,,,,,1.75,261.0,B73 X PHZ51
Crawfordsville-TP6-4351_11_13,1440.2322274881517,1554.0,303889,1022.9194312796208,1079.0,215836,774.872037914692,833.0,163498,-0.0332425470518817,-0.0408314773570898,-7.014177427947052,-0.158036499305355,-0.170432537120723,-33.34570135342991,0.158036499305355,0.170432537120723,33.34570135342991,0.2530859146244826,0.223121387283237,53.40112798576583,0.3963978414569934,0.3810679611650485,83.63994454742561,0.379556893391599,0.3346433938273032,80.08650450562739,0.1032649139823298,0.1048867699642431,21.788896850271605,1849.8815165876777,1940.0,390325,619.9810426540284,663.0,130816,2285.260663507109,2430.0,482190,Crawfordsville-TP6-4351,11,13,4351,27000.0,20.58,186.2,54.0,,,,,,,,,,,0.0,236.0,PHK56 X PHJ89
Crawfordsville-TP6-4351_11_14,1432.576923076923,1357.5,297976,1036.5528846153843,992.5,215603,797.2259615384615,775.5,165823,-0.0298815912014918,-0.0377054058428814,-6.215370969910311,-0.1502025313163601,-0.1600177501140362,-31.24212651380291,0.1502025313163601,0.1600177501140362,31.24212651380291,0.2440067108370563,0.2208587939153911,50.75339585410773,0.3812788316533024,0.3712443692287939,79.3059969838869,0.3659445492444667,0.3312441717791411,76.11646624284909,0.0951707126187742,0.0938939237198007,19.79550822470504,1856.076923076923,1771.0,386064,640.9855769230769,629.0,133325,2246.721153846154,2174.0,467318,Crawfordsville-TP6-4351,11,14,4351,28000.0,19.81,180.9,56.0,,,,,,,,,,,0.0,230.0,PHP02 X PHK56
