file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,GRVI_mean,GRVI_median,GRVI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,GNDVI_mean,GNDVI_median,GNDVI_sum,SAVI_mean,SAVI_median,SAVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Crawfordsville-TP3-4351_10_13,526.8388625592418,535.0,111163,690.1184834123222,693.0,145615,554.0236966824644,555.0,116899,0.12389754911605821,0.11953833470733718,26.142382863488283,0.1396207496992185,0.12984054669703873,29.459978186535103,-0.1396207496992185,-0.12984054669703873,-29.459978186535103,0.7931823253020804,0.7890749601275917,167.36147063873898,0.7360610786356652,0.7341798074953921,155.30888759212536,1.1896548040792807,1.1834944682547592,251.01716366072822,0.36003686297290277,0.35989568241089537,75.96777808728248,2128.4265402843603,2129.0,449098,587.1374407582938,592.0,123886,4527.104265402843,4524.0,955219
Crawfordsville-TP3-4351_10_14,450.5,443.0,90100,606.115,597.0,121223,523.145,515.0,104629,0.11145420755825487,0.10899846554661075,22.290841511650974,0.15392366379363653,0.14741539625476485,30.78473275872731,-0.15392366379363653,-0.14741539625476485,-30.78473275872731,0.8177642361990398,0.8195341652627156,163.55284723980796,0.7606512345764795,0.7616723125876249,152.1302469152959,1.2265199630681145,1.2291802621932681,245.30399261362288,0.37538803721638125,0.3758343093675618,75.07760744327625,2017.095,2002.0,403419,546.555,541.5,109311,4446.975,4451.5,889395
Crawfordsville-TP3-4351_10_15,541.475,545.0,108295,697.83,700.5,139566,575.52,578.0,115104,0.11300237311592223,0.11235555726623084,22.600474623184446,0.13148589318577128,0.1272213921010082,26.297178637154254,-0.13148589318577128,-0.1272213921010082,-26.297178637154254,0.7877892929948325,0.7887467994495518,157.5578585989665,0.7332265910581949,0.7333844240853554,146.64531821163897,1.1815661484857831,1.1830060116378873,236.31322969715663,0.35468697408457556,0.3555691238013161,70.93739481691512,2152.13,2170.0,430426,583.99,581.0,116798,4522.735,4573.0,904547
Crawfordsville-TP3-4351_10_16,514.5794392523364,497.0,110120,679.0981308411215,668.5,145327,563.1401869158879,553.5,120512,0.11820540963947468,0.1179018860393451,25.29595766284758,0.14490625022131304,0.14509154521242618,31.009937547360988,-0.14490625022131304,-0.14509154521242618,-31.009937547360988,0.795158571429858,0.7948021181716833,170.16393428598963,0.7363513565773416,0.735502311760231,157.5791903075511,1.1926166534282745,1.192079256933192,255.21996383365075,0.357408982550349,0.3572860703432956,76.48552226577468,2108.5280373831774,2095.5,451225,576.0140186915888,566.0,123267,4459.696261682243,4419.0,954375
Crawfordsville-TP3-4351_10_17,560.9903846153846,578.5,116686,716.8990384615385,728.5,149115,579.1394230769231,590.5,120461,0.11938678690033935,0.11485250007178988,24.832451675270587,0.13439625733997623,0.1194490942830926,27.95442152671506,-0.13439625733997623,-0.1194490942830926,-27.95442152671506,0.7823219746248797,0.777564989827472,162.72297072197497,0.7267024900420936,0.723646661447249,151.15411792875548,1.1733647727016654,1.166234972161901,244.05987272194642,0.35171816195301164,0.35154670349508954,73.15737768622643,2155.264423076923,2160.5,448295,595.3701923076923,598.0,123837,4503.274038461538,4488.0,936681
Crawfordsville-TP3-4351_10_18,547.8,553.5,115038,682.2095238095238,681.0,143264,564.452380952381,566.0,118535,0.10592530378701467,0.09932811545618546,22.244313795273083,0.1187178422088818,0.10632976050110034,24.930746863865178,-0.1187178422088818,-0.10632976050110034,-24.930746863865178,0.7777177730276069,0.7723373711264465,163.32073233579746,0.7281206653744592,0.7261486850339839,152.90533972863642,1.1664551066554423,1.158383280189777,244.9555723976429,0.3467079948653939,0.34724108805345444,72.80867892173272,2091.5238095238096,2090.0,439220,580.8904761904762,583.5,121987,4317.509523809524,4311.0,906677
Crawfordsville-TP3-4351_10_19,465.65238095238095,456.5,97787,633.1380952380953,626.0,132959,526.2619047619048,521.5,110515,0.12361457613922983,0.12349204378504769,25.959060989238264,0.15807685895167317,0.15584415584415584,33.196140379851364,-0.15807685895167317,-0.15584415584415584,-33.196140379851364,0.8147455303773591,0.8153907716167705,171.0965613792454,0.7549160993584672,0.7543260937452618,158.5323808652781,1.2219948898146258,1.222958453770399,256.61892686107143,0.37309925459667137,0.3726165342869259,78.35084346530098,2064.0,2051.5,433440,554.9142857142857,549.5,116532,4524.895238095238,4501.5,950228
Crawfordsville-TP3-4351_10_20,535.3059360730593,556.0,117232,699.2557077625571,716.0,153137,572.6392694063927,581.0,125408,0.11984297741424609,0.11546144626448263,26.245612053719892,0.14263560252820082,0.12618296529968454,31.237196953675976,-0.14263560252820082,-0.12618296529968454,-31.237196953675976,0.8002659924618628,0.7925764192139738,175.25825234914797,0.7445669048648744,0.7422960242695194,163.0601521654075,1.2002839098545757,1.1887564813972529,262.8621762581521,0.3597685262781432,0.35905466970387245,78.78930725491337,2235.0867579908677,2256.0,489484,593.8264840182649,604.0,130048,4751.844748858448,4782.0,1040654
Crawfordsville-TP3-4351_11_13,515.473933649289,526.0,108765,690.2985781990521,699.0,145653,552.4265402843602,560.0,116562,0.12910695189258678,0.12759643916913946,27.241566849335808,0.14904118006719497,0.14193025141930252,31.44768899417814,-0.14904118006719497,-0.14193025141930252,-31.44768899417814,0.8025025288059261,0.7984777093149692,169.3280335780504,0.7431027725035579,0.7421242898949906,156.79468499825072,1.2036370406391266,1.1976080456645828,253.9674155748557,0.3587573672012251,0.35943747414862814,75.6978044794585,2206.0758293838862,2224.0,465482,565.0331753554502,568.0,119222,4677.1611374407585,4725.0,986881
Crawfordsville-TP3-4351_11_14,547.1818181818181,554.0,114361,724.8038277511962,728.0,151484,578.8277511961722,578.0,120975,0.12698589004297114,0.12615384615384614,26.540051018980968,0.14314944920329137,0.13850616388687453,29.918234883487894,-0.14314944920329137,-0.13850616388687453,-29.918234883487894,0.7963825415508172,0.7954341182815028,166.4439511841208,0.7379651965069058,0.7379216816409561,154.23472606994332,1.194461383467919,1.1930439471555676,249.64242914479507,0.34985591433890184,0.35055152004304546,73.11988609683048,2310.9808612440193,2326.0,482995,595.2392344497607,596.0,124405,4799.9617224880385,4824.0,1003192
Crawfordsville-TP3-4351_11_15,531.2864077669902,534.0,109445,707.9466019417475,707.0,145837,566.504854368932,566.0,116700,0.1292293630820575,0.12677142635438546,26.62124879490385,0.1485483341994087,0.14229785318616678,30.600956845078187,-0.1485483341994087,-0.14229785318616678,-30.600956845078187,0.7958418501319203,0.7947152212895845,163.94342112717558,0.7353824115653305,0.7343567081077278,151.48877678245807,1.1936459973806102,1.1919583288880442,245.8910754604057,0.3436852083301389,0.3442400776605442,70.79915291600861,2259.660194174757,2266.5,465490,580.5825242718447,579.0,119600,4630.5291262135925,4644.5,953889
Crawfordsville-TP3-4351_11_16,523.1666666666666,526.5,109865,692.1238095238095,694.0,145346,562.552380952381,560.0,118136,0.122830164760531,0.12328582375478928,25.79433459971151,0.14382437931739303,0.13939205955334988,30.203119656652536,-0.14382437931739303,-0.13939205955334988,-30.203119656652536,0.7990770083508654,0.7993241349247232,167.80617175368172,0.7413392233254861,0.7414054440230471,155.68123689835207,1.1984987982100044,1.1988738815762783,251.6847476241009,0.35383070229274255,0.3540108871093401,74.30444748147593,2217.8571428571427,2219.5,465750,576.5952380952381,575.0,121085,4650.7,4651.0,976647
Crawfordsville-TP3-4351_11_17,515.3700440528635,506.0,116989,675.5154185022027,672.0,153342,549.9295154185022,547.0,124834,0.12054344809803456,0.11900826446280992,27.363362718253846,0.13984861236974896,0.1371900826446281,31.745635007933014,-0.13984861236974896,-0.1371900826446281,-31.745635007933014,0.7934852136661644,0.7941359950093575,180.12114350221933,0.736340582162897,0.7361756015196286,167.1493121509776,1.190106757398286,1.1910801538621478,270.1542339294109,0.35296085251173953,0.3537465037538643,80.12211352016487,2121.4361233480176,2121.0,481566,565.9074889867842,563.0,128461,4440.629955947136,4455.0,1008023
Crawfordsville-TP3-4351_11_18,562.3019801980198,564.5,113585,731.8663366336634,739.0,147837,585.4009900990098,591.0,118251,0.12457560138391481,0.11941678499629513,25.16427147955079,0.1390086562257657,0.12780563480454493,28.07974855760467,-0.1390086562257657,-0.12780563480454493,-28.07974855760467,0.7844160444123884,0.7789182921404713,158.45204097130247,0.7261749628396553,0.7230579511163209,146.68734249361037,1.1765086274618095,1.1682643750737052,237.65474274728552,0.3444404970974612,0.34438654695496074,69.57698041368717,2238.8762376237623,2245.5,452253,598.6732673267327,604.0,120932,4598.059405940594,4600.0,928808
Crawfordsville-TP3-4351_11_19,520.465,525.5,104093,694.18,700.5,138836,570.89,573.5,114178,0.12163956196698397,0.119177124781121,24.327912393396794,0.14809651164066534,0.1410505782187198,29.61930232813307,-0.14809651164066534,-0.1410505782187198,-29.61930232813307,0.8019229601223222,0.8010734853381911,160.38459202446444,0.7429941712658662,0.7423359857963312,148.59883425317324,1.2027681946369968,1.2014950967492577,240.55363892739936,0.3600810533187084,0.3603945450130627,72.01621066374167,2207.495,2215.0,441499,578.39,581.0,115678,4694.855,4716.0,938971
