,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
25,Crawfordsville-TP2-4351_13_14,399.455,407.5,79891,564.795,578.0,112959,408.75,420.5,81750,0.1741530895050887,0.1654613631350636,34.83061790101774,0.187100595437836,0.1710131118127955,37.42011908756721,0.8444156666435322,0.8409456673295979,168.88313332870644,0.3821627419700589,0.3815874719203688,76.43254839401179,2081.015,2096.0,416203,387.26,394.0,77452,Crawfordsville-TP2-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP2,4351
26,Crawfordsville-TP2-4351_13_15,409.3073394495413,412.0,89229,598.2293577981651,594.5,130414,426.24311926605503,430.5,92921,0.1872019632606435,0.1766467003162502,40.81002799082029,0.2052623446427902,0.1866138374613553,44.74719113212827,0.8442975568217242,0.8414976304332226,184.0568673871359,0.3827466563491666,0.3811258471773931,83.43877108411832,2122.0045871559632,2113.0,462597,412.25688073394497,415.5,89872,Crawfordsville-TP2-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP2,4351
27,Crawfordsville-TP2-4351_13_16,379.34653465346537,378.5,76628,526.5693069306931,525.5,106367,402.9158415841584,403.5,81389,0.1553755535716667,0.1500688264813951,31.38586182147668,0.1785892280132854,0.167915843033897,36.07502405868367,0.8483445970714062,0.8488392698125523,171.36560860842405,0.4019984011228854,0.4060264712635597,81.20367702682286,1939.4950495049504,1939.5,391778,389.4752475247525,385.0,78674,Crawfordsville-TP2-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP2,4351
28,Crawfordsville-TP2-4351_13_17,379.06,378.5,75812,540.535,534.5,108107,407.715,406.0,81543,0.1639297829274132,0.1592009144511327,32.78595658548265,0.1884462268118853,0.1750578506082561,37.68924536237707,0.8482009872048292,0.8437737891221082,169.64019744096584,0.4033613266308093,0.4051440128635389,80.67226532616188,1933.64,1934.5,386728,391.575,388.0,78315,Crawfordsville-TP2-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP2,4351
29,Crawfordsville-TP2-4351_13_18,359.83009708737865,354.5,74125,519.2233009708738,517.5,106960,390.0485436893204,395.0,80350,0.1738909786265298,0.1599635591248248,35.82154159706516,0.2072527045111386,0.1832523525432068,42.69405712929456,0.8593778302462765,0.856435875785721,177.03183303073294,0.4051776522333382,0.4056054399938438,83.46659636006767,1956.0679611650485,1964.5,402950,375.1844660194175,374.0,77288,Crawfordsville-TP2-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP2,4351
30,Crawfordsville-TP2-4351_13_19,398.30396475770925,402.0,90415,577.6343612334801,578.0,131123,413.6123348017621,414.0,93890,0.1911443825801734,0.1732101616628175,43.38977484569936,0.2162712531961613,0.1846153846153846,49.09357447552863,0.8531579963263838,0.8475877192982456,193.6668651660891,0.3908906742571802,0.3926459244021599,88.73218305637992,2130.4052863436123,2131.0,483602,391.1497797356829,390.0,88791,Crawfordsville-TP2-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP2,4351
31,Crawfordsville-TP2-4351_13_20,455.9,460.5,95739,644.1333333333333,650.0,135268,449.9,448.0,94479,0.1814461655869308,0.1747788189963152,38.10369477325548,0.1837866458618419,0.1720127940903318,38.5951956309868,0.8374047543447466,0.8359717113576619,175.85499841239678,0.3852935727587156,0.3847485133582751,80.91165027933027,2246.752380952381,2257.5,471818,415.73333333333335,415.0,87304,Crawfordsville-TP2-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP2,4351
32,Crawfordsville-TP2-4351_14_13,456.4170616113744,468.0,96304,607.9857819905213,618.0,128285,456.18009478672985,465.0,96254,0.1504086083715596,0.1402958314657104,31.73621636639909,0.1577429800529758,0.1413934426229508,33.283768791177906,0.8328959894833047,0.8277356446370531,175.7410537809773,0.3870340388444147,0.3857196826596146,81.6641821961715,2169.3649289099526,2176.0,457736,423.87203791469193,433.0,89437,Crawfordsville-TP2-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP2,4351
33,Crawfordsville-TP2-4351_14_14,400.125,402.0,80025,561.62,556.5,112324,409.205,409.0,81841,0.1729994893540769,0.164718303356044,34.59989787081539,0.1888708364604892,0.1723453815261044,37.77416729209785,0.8436684915546026,0.8402908887490386,168.73369831092052,0.3832084866713681,0.3836377202548355,76.64169733427363,2056.785,2064.0,411357,396.605,399.0,79321,Crawfordsville-TP2-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP2,4351
34,Crawfordsville-TP2-4351_14_15,400.88,402.0,80176,562.555,562.0,112511,410.11,408.5,82022,0.1686676719019941,0.1624117583474455,33.73353438039883,0.1796956697537207,0.1653265222463973,35.93913395074416,0.8343932731500259,0.832281107131547,166.87865463000517,0.379953692150383,0.3828602330718821,75.9907384300766,1966.815,1971.5,393363,396.715,390.0,79343,Crawfordsville-TP2-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP2,4351
35,Crawfordsville-TP2-4351_14_16,395.9956140350877,408.0,90287,556.7412280701755,567.5,126937,412.6973684210527,420.0,94095,0.1716526293410671,0.1569179844533578,39.136799489763305,0.1959258887581272,0.1613234757815867,44.67110263685302,0.8439363459456282,0.8369144585278308,192.41748687560323,0.391259331059436,0.3922805326120833,89.20712748155141,1988.9035087719296,2009.5,453470,402.17105263157896,408.5,91695,Crawfordsville-TP2-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP2,4351
36,Crawfordsville-TP2-4351_14_17,425.5571428571429,440.5,89367,608.6666666666666,623.5,127820,424.3428571428572,438.0,89112,0.1948237105005806,0.1733084228553635,40.91297920512192,0.2085244449258417,0.1699531895979364,43.79013343442676,0.843590468476542,0.8368881199610023,177.1539983800738,0.3852671120779729,0.3857368232286502,80.90609353637431,2156.714285714286,2177.0,452910,403.04285714285714,413.0,84639,Crawfordsville-TP2-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP2,4351
37,Crawfordsville-TP2-4351_14_18,437.0,457.0,90896,574.4951923076923,592.0,119495,435.1009615384616,448.0,90501,0.1464815322642421,0.1378271561745483,30.468158710962367,0.1554373502162009,0.1357572433963988,32.33096884496979,0.8350219835356127,0.831482217570142,173.68457257540746,0.3909353434311343,0.3905939866092822,81.31455143367593,2082.355769230769,2110.0,433130,415.7980769230769,422.5,86486,Crawfordsville-TP2-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP2,4351
38,Crawfordsville-TP2-4351_14_19,372.7547169811321,376.0,79024,498.4858490566038,496.0,105679,386.0141509433962,393.0,81835,0.1467209217942146,0.132915570134351,31.1048354203735,0.1667865949525487,0.1407025595599296,35.35875812994033,0.8473047007256802,0.8445849872077618,179.6285965538442,0.4048865866943801,0.4055401193750072,85.83595637920858,1866.877358490566,1868.0,395778,384.1839622641509,384.5,81447,Crawfordsville-TP2-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP2,4351
39,Crawfordsville-TP2-4351_14_20,388.49038461538464,388.5,80806,547.4471153846154,549.5,113869,405.4182692307692,404.0,84327,0.1745669412603279,0.1637763776377637,36.30992378214821,0.1994095223263442,0.1705243536753383,41.4771806438796,0.8419305081791444,0.8380025756472971,175.12154570126202,0.3934809205046488,0.3953777326143329,81.84403146496696,1915.3221153846157,1928.0,398387,391.8413461538461,394.0,81503,Crawfordsville-TP2-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP2,4351
40,Crawfordsville-TP2-4351_15_13,412.33488372093024,414.0,88652,580.0093023255814,586.0,124702,421.8279069767442,423.0,90693,0.1754318578545664,0.1625424551188743,37.717849438731776,0.1943575375293082,0.1659574468085106,41.78687056880127,0.8441654475929976,0.8407144158921086,181.49557123249448,0.3932033108564066,0.3915203709837694,84.53871183412743,2076.4418604651164,2098.0,446435,407.6744186046512,408.0,87650,Crawfordsville-TP2-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP2,4351
41,Crawfordsville-TP2-4351_15_14,408.79357798165137,420.0,89117,588.6100917431193,594.5,128317,426.045871559633,430.5,92878,0.1828599703122627,0.1695816244675682,39.86347352807327,0.2055570233778799,0.1784665702862854,44.81143109637784,0.8427296331469205,0.8359860009463815,183.71506002602868,0.3792644138740774,0.3805483664317745,82.67964222454889,2090.697247706422,2109.0,455772,401.1880733944954,404.5,87459,Crawfordsville-TP2-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP2,4351
42,Crawfordsville-TP2-4351_15_15,424.247619047619,439.5,89092,592.3523809523809,610.5,124394,433.6666666666667,443.5,91070,0.1720675677041709,0.158607112861009,36.13418921787589,0.1897586308419814,0.1616416768361196,39.849312476816095,0.8317035470024813,0.8251027430848363,174.65774487052107,0.3699793273898448,0.3702456425355408,77.69565875186741,2067.7380952380954,2096.0,434225,411.82380952380953,421.5,86483,Crawfordsville-TP2-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP2,4351
43,Crawfordsville-TP2-4351_15_16,360.626213592233,365.5,74289,519.5631067961165,523.5,107030,389.0728155339806,390.0,80149,0.1736264280943543,0.1583765552815803,35.767044187437,0.2049445802454886,0.1738196351485866,42.21858353057066,0.851246676763218,0.8466964964780506,175.3568154132229,0.3930648617256517,0.3929180447388797,80.97136151548426,1908.276699029126,1926.0,393105,380.1553398058253,383.0,78312,Crawfordsville-TP2-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP2,4351
44,Crawfordsville-TP2-4351_15_17,390.64516129032256,403.0,84770,543.8294930875576,553.0,118011,409.0184331797235,419.0,88757,0.1636064396587354,0.1485148514851485,35.50259740594558,0.1853513015540898,0.1574724172517552,40.221232437237504,0.8502962111113649,0.8436937837297621,184.51427781116615,0.3998330865632902,0.4008836524300442,86.76377978423399,2027.6129032258063,2039.0,439992,391.52073732718895,398.0,84960,Crawfordsville-TP2-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP2,4351
45,Crawfordsville-TP2-4351_15_18,399.55,398.5,79910,547.04,552.0,109408,412.51,416.5,82502,0.1570310306757882,0.1484098252791589,31.40620613515765,0.1737738109398869,0.1547843333823059,34.754762187977384,0.8406401210445318,0.8383330293355538,168.12802420890637,0.3966451977246013,0.3982095583697582,79.32903954492025,1958.565,1972.0,391713,404.585,406.5,80917,Crawfordsville-TP2-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP2,4351
46,Crawfordsville-TP2-4351_15_19,443.45,380.5,88690,541.71,508.0,108342,443.88,399.0,88776,0.1272158668064997,0.1240398941760366,25.44317336129995,0.1574429379308997,0.1365047513326908,31.488587586179943,0.7891672934374071,0.8100616297025103,157.83345868748142,0.3648419877095878,0.3717130497036935,72.96839754191757,1638.81,1657.0,327762,439.305,403.5,87861,Crawfordsville-TP2-4351,15,19,,,,,,,,,,,,,,,,,Crawfordsville,TP2,4351
47,Crawfordsville-TP2-4351_15_20,415.9409090909091,418.0,91507,574.3272727272728,572.5,126352,422.6818181818182,423.0,92990,0.1648490888179609,0.1579201011380368,36.26679953995141,0.1769180143764279,0.1613882657667849,38.92196316281416,0.8391010444658704,0.8372508633612326,184.6022297824915,0.395189463889992,0.3937764717894897,86.94168205579824,2023.3818181818183,2030.5,445144,406.8272727272727,406.5,89502,Crawfordsville-TP2-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP2,4351
48,Crawfordsville-TP2-4351_16_13,394.02403846153845,413.0,81957,568.5432692307693,587.0,118257,417.8557692307692,432.0,86914,0.1828287374876574,0.1630778046378368,38.02837739743274,0.2154610452954291,0.1713899148709237,44.815897421449264,0.8570032896528089,0.8479722835933841,178.25668424778425,0.4065351904513726,0.4052603538149193,84.5593196138855,2092.923076923077,2114.5,435328,401.1730769230769,411.0,83444,Crawfordsville-TP2-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP2,4351
49,Crawfordsville-TP2-4351_16_14,402.8715596330275,409.5,87826,578.045871559633,586.5,126014,416.591743119266,421.0,90817,0.1787652292736174,0.1722684352517985,38.9708199816486,0.1951700905209534,0.1778407474982449,42.547079733567855,0.8493189369050206,0.8473110555400094,185.1515282452945,0.3915868631724946,0.3916462883005186,85.36593617160383,2122.623853211009,2139.5,462732,396.1926605504587,399.0,86370,Crawfordsville-TP2-4351,16,14,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP2,4351
