,file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,field,range,row,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight,location,Timepoint,exp
16,Crawfordsville-TP1-4351_12_13,299.01428571428573,306.0,62793,472.747619047619,481.0,99277,379.0571428571429,385.0,79602,0.1780025398901976,0.1625891452698307,37.38053337694151,0.2595781916122953,0.2179925824323185,54.51142023858201,0.8787138613594868,0.873143300700858,184.52991088549223,0.4224718874582649,0.4257073866780727,88.71909636623563,1825.357142857143,1852.5,383325,384.9619047619048,392.0,80842,Crawfordsville-TP1-4351,12,13,30000.0,23.33,213.04,60.0,,,,,,,,,,,0.0,231.0,Crawfordsville,TP1,4351
17,Crawfordsville-TP1-4351_12_14,337.97767857142856,340.0,75707,512.84375,519.0,114877,406.4330357142857,410.0,91041,0.1681499000398832,0.1582232735396543,37.665577608933845,0.2275341404945244,0.2038864535443173,50.96764747077346,0.8658028922277404,0.8643233982629241,193.93984785901387,0.4101610895545852,0.4126369568109872,91.8760840602271,1924.4375,1942.5,431074,406.41517857142856,410.5,91037,Crawfordsville-TP1-4351,12,14,32000.0,20.05,177.61,64.0,,,,,,,,,,,3.12,236.0,Crawfordsville,TP1,4351
18,Crawfordsville-TP1-4351_12_15,374.521327014218,372.0,79024,560.8056872037914,561.0,118330,430.7203791469194,428.0,90882,0.1698024176017939,0.1663066954643628,35.828310113978524,0.211565810074686,0.2047952047952048,44.64038592575876,0.8492719853797756,0.8505571334935548,179.19638891513264,0.3895564825082549,0.3893494449908669,82.1964178092418,1987.061611374408,1996.0,419270,405.6635071090048,403.0,85595,Crawfordsville-TP1-4351,12,15,31500.0,15.42,140.97,63.0,,,,,,,,,,,3.17,210.0,Crawfordsville,TP1,4351
19,Crawfordsville-TP1-4351_12_16,364.085,362.0,72817,546.615,550.0,109323,420.54,423.0,84108,0.1707828521229707,0.1658932962685769,34.15657042459414,0.2150989201509749,0.204042638777152,43.019784030195,0.8482209338085197,0.8485904752731155,169.6441867617039,0.3907412721939771,0.3912692688754844,78.14825443879543,1911.155,1931.5,382231,405.795,407.0,81159,Crawfordsville-TP1-4351,12,16,25000.0,18.98,173.52,50.0,,,,,,,,,,,0.0,204.0,Crawfordsville,TP1,4351
20,Crawfordsville-TP1-4351_12_17,316.51,318.0,63302,491.415,492.5,98283,390.26,392.5,78052,0.1711686653541541,0.1614466162640604,34.23373307083083,0.236259115429245,0.211569918848105,47.251823085849,0.8653906824783436,0.8625240638321299,173.07813649566873,0.4104879189716475,0.4121339642611634,82.09758379432951,1799.315,1815.5,359863,388.845,389.5,77769,Crawfordsville-TP1-4351,12,17,29000.0,19.7,178.45,58.0,,,,,,,,,,,3.45,250.0,Crawfordsville,TP1,4351
21,Crawfordsville-TP1-4351_12_18,295.8954545454545,298.0,65097,457.9727272727273,459.5,100754,371.4590909090909,373.0,81721,0.1628226696264051,0.156798024929893,35.820987317809134,0.2294226313111074,0.212081548468983,50.47297888844364,0.8777313458443371,0.8758490410198265,193.10089608575416,0.4322615263226074,0.4316059831838658,95.09753579097364,1777.6636363636364,1779.5,391086,377.8272727272727,380.0,83122,Crawfordsville-TP1-4351,12,18,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
22,Crawfordsville-TP1-4351_12_19,349.74,354.0,69948,551.07,559.0,110214,410.995,417.0,82199,0.192040558625601,0.181858658045488,38.40811172512021,0.2455090043264734,0.2201431334222746,49.10180086529469,0.8659253883980539,0.8627288802670868,173.18507767961077,0.4083800845449909,0.4078073470940582,81.67601690899818,2004.835,2029.0,400967,403.775,403.5,80755,Crawfordsville-TP1-4351,12,19,30000.0,18.08,166.24,60.0,,,,,,,,,,,0.0,228.0,Crawfordsville,TP1,4351
23,Crawfordsville-TP1-4351_12_20,381.145,381.0,76229,600.24,609.5,120048,439.84,440.5,87968,0.1948734652683614,0.1913732909106544,38.97469305367228,0.240715498357851,0.2296323771579496,48.14309967157021,0.8631123057754537,0.8614347510559507,172.62246115509075,0.3989009372059957,0.3984897206610982,79.78018744119913,2191.4,2216.0,438280,427.285,432.0,85457,Crawfordsville-TP1-4351,12,20,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0,Crawfordsville,TP1,4351
24,Crawfordsville-TP1-4351_13_13,346.8407960199005,355.0,69715,534.3830845771145,543.0,107411,404.3681592039801,414.0,81278,0.1846853230482528,0.1698564593301435,37.12174993269882,0.2359562261947533,0.2060085836909871,47.42720146514541,0.8650141006521098,0.8577311868214152,173.86783423107408,0.4095150306762181,0.4096622747236105,82.31252116591985,1961.3383084577115,1974.0,394229,395.9303482587065,397.0,79582,Crawfordsville-TP1-4351,13,13,30000.0,14.39,135.49,60.0,,,,,,,,,,,0.0,200.0,Crawfordsville,TP1,4351
25,Crawfordsville-TP1-4351_13_14,364.84,357.5,72968,546.18,543.0,109236,416.39,415.0,83278,0.1732069776480978,0.1687787133047064,34.641395529619565,0.2149376914481881,0.2044692737430167,42.987538289637634,0.8564430389030158,0.8565402172914496,171.28860778060314,0.3974684729189078,0.3983096727271026,79.49369458378156,1999.755,2005.0,399951,411.845,409.0,82369,Crawfordsville-TP1-4351,13,14,32500.0,19.09,175.93,65.0,,,,,,,,,,,0.0,235.0,Crawfordsville,TP1,4351
26,Crawfordsville-TP1-4351_13_15,341.91743119266056,349.0,74538,523.4816513761468,532.5,114119,408.51376146788994,413.0,89056,0.1738088993786982,0.1645911768737135,37.89034006455623,0.2299199057025003,0.2106732348111658,50.12253944314508,0.8597190667159351,0.8575536980749506,187.41875654407383,0.399798077852259,0.4005608995482363,87.15598097179246,1910.7247706422015,1926.0,416538,405.3715596330275,408.5,88371,Crawfordsville-TP1-4351,13,15,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
27,Crawfordsville-TP1-4351_13_16,327.8217821782178,337.0,66220,493.019801980198,500.0,99590,395.2722772277228,398.5,79845,0.1602613926186926,0.1504060324825986,32.37280130897592,0.2181575807796421,0.1980249891867853,44.06783131748771,0.863450199521254,0.8633051199677607,174.4169403032933,0.4140785091619405,0.4179044753400084,83.643858850712,1825.7970297029703,1840.5,368811,396.0742574257426,397.0,80007,Crawfordsville-TP1-4351,13,16,32000.0,22.83,205.12,64.0,,,,,,,,,,,3.12,231.0,Crawfordsville,TP1,4351
28,Crawfordsville-TP1-4351_13_17,332.37,329.5,66474,505.235,502.5,101047,394.87,392.0,78974,0.1673702120144924,0.1660810015183911,33.47404240289849,0.2168513348667514,0.2100690957297232,43.37026697335029,0.8629540183958683,0.8650466574181823,172.59080367917366,0.4164960230569522,0.4176750701677256,83.29920461139045,1844.19,1861.0,368838,396.095,394.0,79219,Crawfordsville-TP1-4351,13,17,32000.0,20.41,186.59,64.0,,,,,,,,,,,0.0,226.0,Crawfordsville,TP1,4351
29,Crawfordsville-TP1-4351_13_18,310.97087378640776,319.0,64060,480.6116504854369,483.5,99006,392.5873786407767,402.0,80873,0.1630062840989566,0.1525400138007168,33.57929452438507,0.2358082078891898,0.2097667341208213,48.57649082517312,0.8734994604832137,0.8703435914232829,179.940888859542,0.4300209616936817,0.4310245526670561,88.58431810889844,1799.2912621359224,1811.0,370654,383.7961165048544,384.0,79062,Crawfordsville-TP1-4351,13,18,28500.0,18.18,167.55,57.0,,,,,,,,,,,17.54,250.0,Crawfordsville,TP1,4351
30,Crawfordsville-TP1-4351_13_19,354.61233480176213,355.0,80497,549.5594713656387,554.0,124750,418.8942731277533,413.0,95089,0.1843168634547842,0.1740890688259109,41.839928004236015,0.2394127153906936,0.2175,54.34668639368746,0.8637078293495923,0.8629047528877106,196.06167726235745,0.4022890380614531,0.4004344677769732,91.31961163994988,2012.171806167401,2026.0,456763,414.4625550660793,415.0,94083,Crawfordsville-TP1-4351,13,19,30000.0,9.43,93.85,60.0,,,,,,,,,,,0.0,276.0,Crawfordsville,TP1,4351
31,Crawfordsville-TP1-4351_13_20,373.5523809523809,388.0,78446,571.7857142857143,586.5,120075,438.7761904761905,446.0,92143,0.1780371351347652,0.1684477942234505,37.38779837830071,0.2297164756588399,0.206827997532049,48.24045988835638,0.8624179364285405,0.8575110558879624,181.1077666499935,0.4029890190871954,0.4037982540808857,84.62769400831104,2110.5619047619048,2132.0,443218,419.1238095238096,429.0,88016,Crawfordsville-TP1-4351,13,20,30000.0,10.86,107.28,60.0,,,,,,,,,,,8.33,264.0,Crawfordsville,TP1,4351
32,Crawfordsville-TP1-4351_14_13,408.4123222748815,418.0,86175,573.175355450237,580.0,120940,442.69668246445497,451.0,93409,0.1553830280804648,0.147940074906367,32.78581892497808,0.1853300902243693,0.1661569826707441,39.10464903734193,0.8466166733207695,0.8445714285714285,178.63611807068236,0.3951928309422698,0.394729907773386,83.38568732881895,2086.5687203791467,2130.0,440266,423.7582938388626,426.0,89413,Crawfordsville-TP1-4351,14,13,30500.0,14.49,136.89,61.0,,,,,,,,,,,0.0,222.0,Crawfordsville,TP1,4351
33,Crawfordsville-TP1-4351_14_14,347.56,334.5,69512,521.365,511.0,104273,410.16,399.5,82032,0.1655029789003783,0.1624345495259263,33.100595780075665,0.2173810276415831,0.2051745451427971,43.47620552831663,0.8605693847896956,0.8611988438987268,172.1138769579391,0.4037937660846059,0.4022038413681242,80.75875321692118,1931.67,1928.5,386334,411.965,410.5,82393,Crawfordsville-TP1-4351,14,14,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0,Crawfordsville,TP1,4351
34,Crawfordsville-TP1-4351_14_15,324.85,322.5,64970,493.785,493.0,98757,403.465,403.5,80693,0.1561857438026409,0.1511369509043927,31.237148760528196,0.2182367995584193,0.2108134999223669,43.64735991168387,0.8598069619817791,0.8610478073892708,171.96139239635582,0.4026196135072886,0.4035064886679337,80.52392270145772,1810.865,1819.0,362173,392.71,388.0,78542,Crawfordsville-TP1-4351,14,15,29000.0,17.09,154.26,58.0,,,,,,,,,,,0.0,203.0,Crawfordsville,TP1,4351
35,Crawfordsville-TP1-4351_14_16,338.6535087719298,346.0,77213,522.1666666666666,527.5,119054,404.4868421052632,408.5,92223,0.1815037890983067,0.1660033409559026,41.382863914413925,0.2450540565913319,0.2103179561455626,55.87232490282367,0.8628944999603008,0.8592541280123089,196.73994599094857,0.4068607494332544,0.4068675269246881,92.764250870782,1886.9605263157891,1903.0,430227,405.0964912280702,413.0,92362,Crawfordsville-TP1-4351,14,16,30500.0,18.43,166.55,61.0,,,,,,,,,,,3.28,219.0,Crawfordsville,TP1,4351
36,Crawfordsville-TP1-4351_14_17,350.5190476190476,359.0,73609,547.7761904761904,555.0,115033,420.1952380952381,425.5,88241,0.1813410614595442,0.1713324993005738,38.081622906504286,0.2362149730701715,0.2173984468339307,49.60514434473603,0.8644159011623516,0.8600030669050598,181.52733924409384,0.4008188330637474,0.4026449759798715,84.17195494338695,2024.209523809524,2054.5,425084,420.0571428571429,423.5,88212,Crawfordsville-TP1-4351,14,17,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0,Crawfordsville,TP1,4351
37,Crawfordsville-TP1-4351_14_18,355.5432692307692,363.0,73953,539.5240384615385,551.5,112221,415.78365384615387,428.0,86483,0.1784303131562959,0.1644113402658236,37.11350513650956,0.2302255731593895,0.2013408848992778,47.88691921715302,0.8618561337886338,0.8583367933671577,179.26607582803584,0.4112291416091855,0.4121549126906891,85.53566145471059,1955.8221153846157,1985.0,406811,415.82211538461536,423.0,86491,Crawfordsville-TP1-4351,14,18,33000.0,19.03,170.57,66.0,,,,,,,,,,,1.52,212.0,Crawfordsville,TP1,4351
38,Crawfordsville-TP1-4351_14_19,326.1132075471698,333.0,69136,488.4245283018868,492.5,103546,386.5660377358491,390.5,81952,0.1638696394812675,0.1524197685647026,34.74036357002872,0.2186874396813708,0.1960903728117312,46.36173721245061,0.8682567973336185,0.8648456621811889,184.0704410347271,0.4241871159329607,0.4268266381406909,89.92766857778767,1830.981132075472,1833.5,388168,393.3632075471698,395.0,83393,Crawfordsville-TP1-4351,14,19,27500.0,16.65,153.8,55.0,,,,,,,,,,,9.09,232.0,Crawfordsville,TP1,4351
39,Crawfordsville-TP1-4351_14_20,327.94711538461536,332.0,68213,506.8076923076923,510.0,105416,394.5625,396.0,82069,0.1754727246375848,0.1682515874206289,36.49832672461764,0.232531257441051,0.2117748917748917,48.366501547738615,0.8623950497483812,0.8609377128675142,179.37817034766329,0.4125826211309989,0.4152206230626016,85.81718519524779,1819.5913461538464,1825.0,378475,404.09615384615387,406.0,84052,Crawfordsville-TP1-4351,14,20,31000.0,18.58,168.1,62.0,,,,,,,,,,,1.61,245.0,Crawfordsville,TP1,4351
40,Crawfordsville-TP1-4351_15_13,373.0837209302326,384.0,80213,543.6883720930233,551.0,116893,428.1674418604651,437.0,92056,0.1596595360077838,0.1500285225328009,34.32680024167353,0.2060440895706037,0.1817058096415327,44.2994792576798,0.8538084090194829,0.8500581170089113,183.5688079391888,0.403296213938988,0.4025061124694376,86.70868599688244,1972.1162790697676,1997.0,424005,422.27906976744185,426.0,90790,Crawfordsville-TP1-4351,15,13,31000.0,18.23,165.13,62.0,,,,,,,,,,,0.0,220.0,Crawfordsville,TP1,4351
41,Crawfordsville-TP1-4351_15_14,359.7798165137615,365.0,78432,552.5412844036697,560.0,120454,417.3761467889908,419.0,90988,0.1832922563955715,0.177415225512397,39.9577118942346,0.2326485960382374,0.2174822630525741,50.71739393633577,0.8570561908771283,0.8552329201076706,186.838249611214,0.3929564778986895,0.3931261830744367,85.66451218191432,1990.05504587156,2013.0,433832,412.1559633027523,417.5,89850,Crawfordsville-TP1-4351,15,14,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0,Crawfordsville,TP1,4351
42,Crawfordsville-TP1-4351_15_15,371.5952380952381,371.0,78035,559.6809523809524,562.5,117533,426.1333333333333,427.0,89488,0.1746898360353804,0.1702833310127859,36.68486556742989,0.2200171289630878,0.2059685366121709,46.20359708224844,0.8495431418464936,0.8493977912442636,178.40405978776366,0.3888808264449432,0.3919777888115076,81.66497355343807,1970.9952380952384,2000.5,413909,419.4428571428571,418.5,88083,Crawfordsville-TP1-4351,15,15,33000.0,16.81,153.5,66.0,,,,,,,,,,,0.0,178.0,Crawfordsville,TP1,4351
43,Crawfordsville-TP1-4351_15_16,318.5339805825243,335.0,65618,481.990291262136,493.5,99290,383.247572815534,396.5,78949,0.1714483441194461,0.151484840563293,35.3183588886059,0.2397981300975804,0.1907955698715968,49.39841480010158,0.8610141683982526,0.85516460430154,177.36891869004003,0.4010255236786192,0.4013889703397642,82.61125787779557,1770.6796116504854,1781.0,364760,384.1116504854369,394.0,79127,Crawfordsville-TP1-4351,15,16,27000.0,16.42,149.6,54.0,,,,,,,,,,,0.0,242.0,Crawfordsville,TP1,4351
44,Crawfordsville-TP1-4351_15_17,340.3041474654378,342.0,73846,517.5437788018434,518.0,112307,409.7327188940092,409.0,88912,0.1659887788721782,0.1581889323644494,36.01956501526268,0.2223137882214613,0.2018561484918793,48.24209204405712,0.8640189178812488,0.8613390928725702,187.492105180231,0.4143538869459272,0.4175824175824176,89.91479346726621,1903.345622119816,1902.0,413026,395.10138248847926,398.0,85737,Crawfordsville-TP1-4351,15,17,28500.0,19.32,176.43,57.0,,,,,,,,,,,0.0,232.0,Crawfordsville,TP1,4351
45,Crawfordsville-TP1-4351_15_18,332.41,340.5,66482,494.32,499.5,98864,395.97,404.5,79194,0.1571864117053747,0.1489596140472092,31.437282341074944,0.2099224489901483,0.1932664021806601,41.984489798029664,0.862630208036615,0.8609530026265735,172.526041607323,0.4214854238215066,0.4223546806448791,84.29708476430132,1809.94,1822.5,361988,403.31,408.5,80662,Crawfordsville-TP1-4351,15,18,30500.0,18.81,166.43,61.0,,,,,,,,,,,3.28,206.0,Crawfordsville,TP1,4351
46,Crawfordsville-TP1-4351_15_19,394.385,386.5,78877,511.61,513.0,102322,445.38,436.5,89076,0.1190678268645177,0.1095414198481748,23.81356537290356,0.1965418055599843,0.1440063883185033,39.30836111199687,0.8115057199389112,0.8163225973750137,162.30114398778224,0.3840191575402641,0.3875039490944382,76.80383150805284,1575.135,1624.0,315027,443.92,439.0,88784,Crawfordsville-TP1-4351,15,19,,,,,,,,,,,,,,,,,Crawfordsville,TP1,4351
47,Crawfordsville-TP1-4351_15_20,382.9045454545454,393.0,84239,530.6454545454545,535.0,116742,432.7181818181818,436.0,95198,0.1376501273248023,0.1299070926651471,30.283028011456505,0.1783813090504191,0.1571515809953915,39.24388799109221,0.8478419940169412,0.844065555245321,186.52523868372705,0.4049801891300939,0.4061086123604864,89.09564160862067,1934.6272727272728,1959.5,425618,419.15,425.0,92213,Crawfordsville-TP1-4351,15,20,32500.0,20.05,186.26,65.0,,,,,,,,,,,0.0,218.0,Crawfordsville,TP1,4351
48,Crawfordsville-TP1-4351_16_13,337.2019230769231,345.5,70138,525.4855769230769,535.5,109301,404.6057692307692,412.5,84158,0.1782819813677928,0.1699332148141685,37.0826521245009,0.2336134274172032,0.2220486514764008,48.59159290277828,0.8699125252601986,0.8658482239979988,180.9418052541213,0.4192698675323737,0.4212084851024212,87.20813244673373,1951.860576923077,1970.0,405987,410.49038461538464,409.5,85382,Crawfordsville-TP1-4351,16,13,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP1,4351
49,Crawfordsville-TP1-4351_16_14,364.3532110091743,352.0,79429,534.8256880733945,532.5,116592,425.4403669724771,419.5,92746,0.1562507977453233,0.1578923132671656,34.06267390848049,0.2013582011185014,0.2004425038239563,43.89608784383332,0.85510007049484,0.8596592785745327,186.41181536787516,0.4084739455153741,0.4072510171659611,89.04732012235155,1941.798165137615,1960.0,423312,412.29816513761466,411.0,89881,Crawfordsville-TP1-4351,16,14,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0,Crawfordsville,TP1,4351
