file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP2-4351_17_15,71.28472222222223,71.0,10265,86.79166666666667,85.0,12498,73.85416666666667,73.0,10635,0.09353443248854848,0.09090909090909091,13.46895827835098,0.10629857081187258,0.09803921568627451,15.30699419690965
Crawfordsville-TP2-4351_17_16,70.72916666666667,72.0,10185,85.375,87.0,12294,74.66666666666667,76.0,10752,0.08327323388710133,0.07825623895626074,11.99134567974259,0.10004566700766623,0.08625623415910391,14.406576049103938
Crawfordsville-TP2-4351_17_17,72.68055555555556,75.0,10466,88.07638888888889,90.0,12683,75.77083333333333,79.0,10911,0.09048335105018718,0.08169014084507042,13.029602551226954,0.10583686524283267,0.09032634032634032,15.240508594967904
Crawfordsville-TP2-4351_17_18,65.57638888888889,66.0,9443,80.65972222222223,81.5,11615,71.25,71.0,10260,0.0853245551951481,0.08091321134799395,12.286735948101327,0.11022906444417922,0.09863792845382427,15.872985279961808
Crawfordsville-TP2-4351_17_19,69.36805555555556,69.0,9989,86.92361111111111,87.5,12517,73.03472222222223,73.0,10517,0.10205299564514794,0.09780009564801531,14.695631372901303,0.117332087424575,0.1111111111111111,16.8958205891388
Crawfordsville-TP2-4351_17_20,72.06944444444444,71.0,10378,88.0625,87.0,12681,74.42361111111111,74.0,10717,0.09756898232828105,0.09036472509526403,14.049933455272472,0.11042960911863833,0.10063291139240507,15.90186371308392
Crawfordsville-TP2-4351_18_13,74.20138888888889,77.0,10685,89.77777777777777,91.0,12928,76.54166666666667,79.0,11022,0.09252212261925345,0.0829562336708731,13.323185657172496,0.10507558040413831,0.08771929824561403,15.130883578195917
Crawfordsville-TP2-4351_18_14,71.09027777777777,74.0,10237,89.04861111111111,91.0,12823,75.20833333333333,77.0,10830,0.10377945209840424,0.0919661733615222,14.94424110217021,0.12326634300784038,0.10303030303030303,17.750353393129014
Crawfordsville-TP2-4351_18_15,71.93055555555556,75.0,10358,84.39583333333333,87.0,12153,73.93055555555556,76.0,10646,0.07822984188703203,0.06990881458966565,11.265097231732613,0.09057627469265127,0.0718954248366013,13.042983555741783
Crawfordsville-TP2-4351_18_16,60.46527777777778,62.0,8707,76.03472222222223,76.0,10949,66.64583333333333,67.0,9597,0.09525966380496524,0.08855286738351253,13.717391587914994,0.12749673203458178,0.11189358372456965,18.35952941297978
Crawfordsville-TP2-4351_18_17,74.59027777777777,76.0,10741,90.01388888888889,91.0,12962,77.17361111111111,79.0,11113,0.08966270028820851,0.08292079207920791,12.911428841502026,0.10275869722389351,0.09039836567926456,14.797252400240666
Crawfordsville-TP2-4351_18_18,72.39583333333333,74.0,10425,89.34722222222223,90.0,12866,75.98611111111111,77.0,10942,0.10255710498170442,0.09041367351994055,14.768223117365437,0.12383231393194949,0.1,17.831853206200726
Crawfordsville-TP2-4351_18_19,65.38194444444444,66.0,9415,80.95833333333333,81.0,11658,70.21527777777777,70.0,10111,0.09311624988305217,0.087248322147651,13.408739983159514,0.11651937398140785,0.10204081632653061,16.77878985332273
Crawfordsville-TP2-4351_18_20,74.90972222222223,75.0,10787,89.89583333333333,90.0,12945,77.19444444444444,77.0,11116,0.08798232274324198,0.08209894830395498,12.669454475026846,0.09925460890718257,0.08771929824561403,14.292663682634291
Crawfordsville-TP2-4351_19_13,71.625,74.0,10314,86.34027777777777,88.0,12433,74.61805555555556,76.0,10745,0.08726555207811022,0.08019292604501607,12.566239499247873,0.10139177764326818,0.08771929824561403,14.600415980630617
Crawfordsville-TP2-4351_19_14,74.67361111111111,77.0,10753,89.34722222222223,91.0,12866,76.56944444444444,77.0,11026,0.08729968650467614,0.08074534161490683,12.571154856673363,0.09747946976471805,0.08333333333333333,14.0370436461194
Crawfordsville-TP2-4351_19_15,65.86111111111111,66.0,9484,80.33333333333333,81.0,11568,70.31944444444444,71.0,10126,0.08570896060587642,0.07692599009666638,12.342090327246204,0.1048897156618333,0.0938364779874214,15.104119055303995
Crawfordsville-TP2-4351_19_16,70.00694444444444,71.0,10081,88.56944444444444,90.0,12754,75.29861111111111,76.0,10843,0.10350568912711017,0.0975609756097561,14.904819234303863,0.12617446408413074,0.11516843613386724,18.169122828114826
Crawfordsville-TP2-4351_19_17,65.53472222222223,68.0,9437,80.4375,81.0,11583,69.59027777777777,70.0,10021,0.09131417388110358,0.08383534136546184,13.149241038878914,0.11050043566566245,0.09780009564801531,15.912062735855393
Crawfordsville-TP2-4351_19_18,74.1875,75.0,10683,87.38194444444444,88.0,12583,74.99305555555556,76.0,10799,0.08141464954907024,0.07784431137724551,11.723709535066115,0.08604066250388513,0.07975460122699386,12.389855400559458
Crawfordsville-TP2-4351_19_19,68.91666666666667,71.0,9924,82.88194444444444,84.0,11935,72.24305555555556,74.0,10403,0.0847692707793313,0.0759493670886076,12.206774992223707,0.10141619165033244,0.08280254777070063,14.603931597647872
Crawfordsville-TP2-4351_19_20,69.11111111111111,74.0,9952,85.25694444444444,88.0,12277,73.02777777777777,76.5,10516,0.09626050917876623,0.08749596691402928,13.861513321742338,0.11628862684736495,0.09422863485016648,16.745562266020553
Crawfordsville-TP2-4351_20_13,71.86111111111111,74.0,10348,88.38888888888889,90.0,12728,74.8125,76.0,10773,0.09755306673590038,0.09038208168642951,14.047641609969654,0.11152025340268759,0.09941520467836257,16.058916489987013
Crawfordsville-TP2-4351_20_15,65.25694444444444,67.0,9397,81.13194444444444,84.0,11683,71.29166666666667,73.0,10266,0.09008514696974103,0.08420953634910186,12.972261163642708,0.11680806843674768,0.10526315789473684,16.820361854891665
Crawfordsville-TP2-4351_20_16,65.00694444444444,66.0,9361,83.02777777777777,84.0,11956,71.05555555555556,73.0,10232,0.10297121789314939,0.09446254071661238,14.827855376613513,0.1293231460736957,0.11564625850340136,18.62253303461218
Crawfordsville-TP2-4351_20_17,73.625,75.0,10602,87.81944444444444,88.0,12646,77.53472222222223,79.0,11165,0.07857780474702279,0.07462686567164178,11.315203883571282,0.09529317399083835,0.08558275789914208,13.722217054680723
Crawfordsville-TP2-4351_20_18,74.59722222222223,77.5,10742,88.88888888888889,90.0,12800,76.6875,77.0,11043,0.08536205353183812,0.08138561096307576,12.29213570858469,0.09655993010470315,0.08541923897182624,13.904629935077255
Crawfordsville-TP2-4351_20_20,79.83333333333333,84.0,11496,97.91666666666667,101.0,14100,80.47916666666667,84.0,11589,0.10601082986265753,0.09338662790697674,15.265559500222684,0.11275344257361858,0.08906146728354264,16.236495730601074
Crawfordsville-TP2-4351_21_13,71.05555555555556,71.5,10232,83.79166666666667,84.0,12066,73.20138888888889,74.0,10541,0.07870838145472421,0.07197076717334389,11.334006929480287,0.0893596453629722,0.08214201462609105,12.867788932267995
Crawfordsville-TP2-4351_21_14,70.67361111111111,72.0,10177,84.56944444444444,85.0,12178,74.26388888888889,75.0,10694,0.07961870915877944,0.07444541067744301,11.46509411886424,0.09456640383942953,0.0896551724137931,13.617562152877852
Crawfordsville-TP2-4351_21_15,65.83333333333333,68.0,9480,80.63194444444444,81.0,11611,71.04861111111111,71.0,10231,0.08892715931301501,0.07793522267206478,12.80551094107416,0.11721418920571461,0.09032634032634032,16.878843245622903
Crawfordsville-TP2-4351_21_16,61.34027777777778,65.0,8833,75.65972222222223,78.0,10895,67.29861111111111,70.0,9691,0.0860151519106885,0.07482993197278912,12.386181875139144,0.11557483498628435,0.0948905109489051,16.642776238024947
Crawfordsville-TP2-4351_21_17,74.6875,77.0,10755,88.27777777777777,90.0,12712,78.04166666666667,79.5,11238,0.07707799791761485,0.06977334879901109,11.099231700136539,0.09371461616211887,0.07784431137724551,13.494904727345117
Crawfordsville-TP2-4351_21_18,72.14583333333333,74.0,10389,89.31944444444444,91.0,12862,75.59722222222223,77.0,10886,0.10269587186771686,0.09402014949626258,14.788205548951229,0.12267759897254263,0.10518325742788984,17.665574252046138
