0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,126.88,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,121.7,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,83.59,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,146.79,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82,148.82
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,91.52,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,159.05,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,138.75,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53,71.53
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,136.17,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,115.08,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,82.69,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,108.31,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58,101.58
