file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP3-4351_13_19,73.28472222222223,75.0,10553,88.79861111111111,90.0,12787,75.74305555555556,77.0,10907,0.08889733097232902,0.08882521489971347,12.801215660015378,0.0981164578618153,0.09803921568627451,14.128769932101404
Crawfordsville-TP3-4351_13_20,74.88888888888889,75.0,10784,90.70138888888889,92.0,13061,75.91666666666667,77.0,10932,0.09464412735126858,0.09478333081685036,13.628754338582675,0.09934274535452906,0.10300618921308577,14.305355331052183
Crawfordsville-TP3-4351_14_13,78.22916666666667,78.0,11265,93.72916666666667,95.0,13497,78.8125,80.0,11349,0.08929265248182137,0.08888888888888889,12.858141957382278,0.09172200992152305,0.09143155694879833,13.207969428699318
Crawfordsville-TP3-4351_14_14,75.40277777777777,75.0,10858,90.11111111111111,90.0,12976,76.20138888888889,77.0,10973,0.08760943767636561,0.08868501529051988,12.615759025396649,0.09100580773096101,0.09090909090909091,13.104836313258385
Crawfordsville-TP3-4351_14_15,72.81944444444444,73.0,10486,85.57638888888889,86.0,12323,74.08333333333333,75.0,10668,0.07754214175114624,0.07814599193909538,11.166068412165059,0.08281374239421199,0.08302005012531327,11.925178904766527
Crawfordsville-TP3-4351_14_16,70.29861111111111,70.5,10123,85.11805555555556,86.0,12257,71.26388888888889,72.0,10262,0.09426772257866235,0.09204401597039634,13.574552051327379,0.09903301888961899,0.09876543209876543,14.260754720105135
Crawfordsville-TP3-4351_14_17,74.49305555555556,75.0,10727,91.24305555555556,93.0,13139,75.97916666666667,78.0,10941,0.09959147467014716,0.09547383309759547,14.341172352501191,0.10584482434518334,0.10344827586206896,15.241654705706402
Crawfordsville-TP3-4351_14_18,72.70138888888889,75.0,10469,83.49305555555556,84.0,12023,75.35416666666667,77.0,10851,0.06081700410488479,0.058642533936651586,8.75764859110341,0.07042248473473363,0.06832298136645963,10.140837801801643
Crawfordsville-TP3-4351_14_19,70.59027777777777,70.0,10165,82.70138888888889,83.0,11909,71.98611111111111,72.0,10366,0.07551662868679947,0.07407407407407407,10.874394530899123,0.08125659302421498,0.08139534883720931,11.700949395486957
Crawfordsville-TP3-4351_14_20,71.04861111111111,70.5,10231,84.84027777777777,86.0,12217,73.59722222222223,74.0,10598,0.08222786195872875,0.0841890049977283,11.84081212205694,0.09233806690208225,0.09679030848007994,13.296681633899844
Crawfordsville-TP3-4351_15_13,72.55555555555556,74.0,10448,88.08333333333333,89.0,12684,75.75,77.0,10908,0.08827675915938032,0.08817164352389356,12.711853318950766,0.10048182529931997,0.09933774834437085,14.469382843102075
Crawfordsville-TP3-4351_15_14,72.99305555555556,72.0,10511,88.39583333333333,88.0,12729,76.16666666666667,77.0,10968,0.08751613916991069,0.08737864077669903,12.602324040467138,0.09989972177490007,0.10218025487486565,14.38555993558561
Crawfordsville-TP3-4351_15_15,71.20138888888889,72.0,10253,87.25694444444444,89.0,12565,73.54861111111111,74.5,10591,0.094773009298812,0.09204401597039634,13.647313339028928,0.10372950066420222,0.10179640718562874,14.93704809564512
Crawfordsville-TP3-4351_15_16,66.02777777777777,68.0,9508,81.4375,83.0,11727,69.84722222222223,71.0,10058,0.09240279738201937,0.08812194420477423,13.30600282301079,0.10762959920999443,0.10344827586206896,15.498662286239199
Crawfordsville-TP3-4351_15_17,72.67361111111111,75.0,10465,88.47916666666667,90.0,12741,77.02083333333333,78.0,11091,0.0856766479741744,0.08570914944557481,12.337437308281114,0.10163050649491279,0.10179640718562874,14.634792935267441
Crawfordsville-TP3-4351_15_18,69.90277777777777,69.5,10066,83.31944444444444,83.0,11998,70.86805555555556,71.0,10205,0.0853733336662129,0.08374150393785737,12.293760047934658,0.08935794952435337,0.09090909090909091,12.867544731506886
Crawfordsville-TP3-4351_15_20,72.31944444444444,71.0,10414,86.13888888888889,87.0,12404,76.13194444444444,77.0,10963,0.07584985633153019,0.07577604635960494,10.922379311740347,0.09009014231557468,0.09195402298850575,12.972980493442753
Crawfordsville-TP3-4351_16_13,69.98611111111111,70.0,10078,84.93055555555556,84.0,12230,74.58333333333333,75.0,10740,0.08206395507354457,0.08091321134799395,11.817209530590418,0.09947577067173882,0.10030178556459049,14.32451097673039
Crawfordsville-TP3-4351_16_14,73.49305555555556,73.0,10583,88.77083333333333,90.0,12783,75.47222222222223,75.0,10868,0.08987238602674405,0.08656044916246816,12.941623587851144,0.09730800596016927,0.09933774834437085,14.012352858264375
Crawfordsville-TP3-4351_16_15,79.21527777777777,79.0,11407,94.18055555555556,96.0,13562,79.89583333333333,80.0,11505,0.0866720859822576,0.08545578818620045,12.480780381445095,0.09000927706933579,0.09090909090909091,12.961335897984354
Crawfordsville-TP3-4351_16_16,71.03472222222223,71.0,10229,87.39583333333333,87.0,12585,74.04861111111111,74.0,10663,0.09661088642118904,0.09609550191267643,13.911967644651222,0.10878806178814214,0.10724374495560936,15.665480897492468
Crawfordsville-TP3-4351_16_17,74.16666666666667,73.0,10680,88.90277777777777,89.0,12802,75.77777777777777,77.0,10912,0.08731073362995358,0.0875,12.572745642713315,0.09368876298947354,0.09759103641456582,13.491181870484189
Crawfordsville-TP3-4351_16_18,68.96527777777777,73.0,9931,81.61805555555556,84.0,11753,69.21527777777777,72.0,9967,0.08571352504085991,0.0812382149591452,12.342747605883828,0.08838605330210375,0.08536585365853659,12.72759167550294
Crawfordsville-TP3-4351_16_19,75.46527777777777,75.0,10867,88.22222222222223,87.0,12704,75.01388888888889,74.0,10802,0.08137635289375239,0.08347268673355629,11.718194816700345,0.08091668157329558,0.08337194795936553,11.652002146554564
Crawfordsville-TP3-4351_16_20,70.16666666666667,71.0,10104,85.95138888888889,86.5,12377,73.35416666666667,75.0,10563,0.09192692692332044,0.08802926043022752,13.237477476958144,0.10421115207449633,0.10030178556459049,15.00640589872747
Crawfordsville-TP3-4351_17_13,71.06944444444444,71.0,10234,84.71527777777777,84.0,12199,72.91666666666667,74.0,10500,0.08279908442617795,0.08361204013377926,11.923068157369626,0.08986618617804239,0.08983324367939752,12.940730809638104
Crawfordsville-TP3-4351_17_15,69.81944444444444,71.0,10054,86.95138888888889,88.0,12521,72.99305555555556,75.0,10511,0.10012381513191397,0.09836359292881032,14.417829378995611,0.1121290828163269,0.10798628123468888,16.146587925551074
Crawfordsville-TP3-4351_17_16,75.49305555555556,75.0,10871,91.84722222222223,92.0,13226,78.71527777777777,78.0,11335,0.08947724524912808,0.09090909090909091,12.884723315874442,0.1014206635487097,0.10300618921308577,14.604575551014197
Crawfordsville-TP3-4351_17_17,72.375,73.0,10422,86.30555555555556,87.0,12428,75.80555555555556,77.0,10916,0.07812222500578847,0.0748134328358209,11.24960040083354,0.09078421940154155,0.087248322147651,13.072927593821984
Crawfordsville-TP3-4351_17_18,67.75,68.0,9756,82.46527777777777,83.0,11875,71.375,72.0,10278,0.08558449644296307,0.08485654148665116,12.324167487786681,0.09950886877723181,0.10126582278481013,14.32927710392138
Crawfordsville-TP3-4351_17_19,69.79166666666667,70.0,10050,85.06944444444444,86.0,12250,73.13888888888889,74.0,10532,0.08781020673027912,0.08496732026143791,12.644669769160194,0.10021154803761281,0.09876543209876543,14.430462917416245
Crawfordsville-TP3-4351_17_20,73.33333333333333,75.0,10560,89.375,90.0,12870,76.45138888888889,77.0,11009,0.09123602645052217,0.09090909090909091,13.137987808875193,0.10317793201012054,0.10526315789473684,14.85762220945736
Crawfordsville-TP3-4351_18_13,72.51388888888889,73.0,10442,86.0,86.5,12384,74.5625,75.0,10737,0.07941557407045224,0.07878787878787878,11.435842666145124,0.08741750092559293,0.08536585365853659,12.588120133285383
Crawfordsville-TP3-4351_18_14,73.48611111111111,75.0,10582,89.125,91.0,12834,76.56944444444444,78.0,11026,0.08815810510418115,0.08531858574399698,12.694767135002087,0.09991883025860687,0.09831327584573107,14.388311557239389
Crawfordsville-TP3-4351_18_15,73.38194444444444,75.0,10567,86.61805555555556,89.0,12473,74.10416666666667,75.0,10671,0.08274154994166275,0.08108108108108109,11.914783191599435,0.08603882844020468,0.08823834734765909,12.389591295389474
Crawfordsville-TP3-4351_18_16,64.77777777777777,63.0,9328,77.72916666666667,78.0,11193,69.16666666666667,71.0,9960,0.07659487511822645,0.07377825109454503,11.02966201702461,0.09465907170091946,0.09227111897390536,13.630906324932402
Crawfordsville-TP3-4351_18_17,74.16666666666667,75.0,10680,89.09722222222223,90.0,12830,76.41666666666667,77.0,11004,0.08580382027987019,0.08507041091936249,12.355750120301307,0.09404954017336697,0.09714285714285714,13.543133784964844
Crawfordsville-TP3-4351_18_18,72.33333333333333,73.0,10416,89.60416666666667,90.0,12903,76.6875,78.0,11043,0.0943652690020068,0.09206349206349207,13.58859873628898,0.11065642265818747,0.10975200447510722,15.934524862778995
Crawfordsville-TP3-4351_18_19,69.07638888888889,71.0,9947,82.97916666666667,86.0,11949,71.80555555555556,74.0,10340,0.08360475534884453,0.08345172935833237,12.039084770233611,0.09495667580290841,0.09554140127388536,13.673761315618812
Crawfordsville-TP3-4351_18_20,73.85416666666667,73.0,10635,89.25694444444444,89.0,12853,78.27083333333333,78.0,11271,0.08155173605411027,0.08266392476918792,11.743449991791879,0.09755980740352112,0.09876543209876543,14.04861226610704
Crawfordsville-TP3-4351_19_13,71.54861111111111,73.0,10303,87.32638888888889,90.0,12575,75.22222222222223,77.5,10832,0.08892490976908803,0.08571428571428572,12.805187006748676,0.10304543419415815,0.10179640718562874,14.838542523958774
Crawfordsville-TP3-4351_19_14,74.3125,75.0,10701,88.22916666666667,89.0,12705,76.21527777777777,77.0,10975,0.08094308350938524,0.08054380323799853,11.655804025351475,0.08832951158743095,0.08875739644970414,12.719449668590057
Crawfordsville-TP3-4351_19_15,69.0625,69.0,9945,83.38194444444444,83.5,12007,72.54861111111111,72.0,10447,0.08284904861711935,0.0812382149591452,11.930263000865187,0.09612228762032839,0.0948905109489051,13.841609417327287
Crawfordsville-TP3-4351_19_16,70.79166666666667,70.0,10194,88.01388888888889,89.0,12674,73.1875,74.0,10539,0.10159887602408353,0.10154430981230697,14.63023814746803,0.11076931580882846,0.11039426523297491,15.950781476471297
Crawfordsville-TP3-4351_19_17,65.70833333333333,68.0,9462,78.88194444444444,80.0,11359,69.875,71.0,10062,0.07670967902663876,0.07641196013289037,11.046193779835981,0.09302799160488523,0.09090909090909091,13.396030791103474
Crawfordsville-TP3-4351_19_18,70.27083333333333,70.5,10119,84.70833333333333,84.0,12198,72.67361111111111,74.0,10465,0.08618374763762487,0.08410415856976292,12.410459659817981,0.09541809233933848,0.09202964307320025,13.740205296864742
Crawfordsville-TP3-4351_19_19,68.00694444444444,70.0,9793,80.61805555555556,83.0,11609,70.73611111111111,72.0,10186,0.07658834050567785,0.07639257294429708,11.02872103281761,0.08760441632497476,0.08760964912280701,12.615035950796365
Crawfordsville-TP3-4351_19_20,71.73611111111111,73.0,10330,86.90972222222223,89.0,12515,74.44444444444444,76.0,10720,0.08888559970655464,0.08632686832557326,12.799526357743868,0.09995100489990584,0.09714285714285714,14.39294470558644
Crawfordsville-TP3-4351_20_13,73.80555555555556,73.0,10628,90.92361111111111,92.0,13093,75.75694444444444,75.0,10909,0.09981875256674094,0.10144927536231885,14.373900369610697,0.10749882255703393,0.10841013824884793,15.479830448212885
Crawfordsville-TP3-4351_20_15,69.08333333333333,69.0,9948,83.93055555555556,85.0,12086,72.81944444444444,74.0,10486,0.08722807566727542,0.08248701189877661,12.56084289608766,0.10253751553179585,0.10256410256410256,14.765402236578602
Crawfordsville-TP3-4351_20_16,67.59027777777777,69.0,9733,83.94444444444444,85.0,12088,71.65277777777777,74.0,10318,0.09514152613193552,0.09318208125940503,13.700379762998715,0.11067970813634999,0.1079136690647482,15.937877971634398
Crawfordsville-TP3-4351_20_17,72.26388888888889,73.0,10406,87.10416666666667,89.0,12543,73.05555555555556,73.0,10520,0.09179931841641237,0.09206349206349207,13.21910185196338,0.09551697714057078,0.09714285714285714,13.754444708242191
Crawfordsville-TP3-4351_20_18,76.125,76.0,10962,90.4375,92.0,13023,77.61111111111111,78.0,11176,0.08306163996606156,0.08460820225526108,11.960876155112864,0.08912188436360992,0.09090909090909091,12.833551348359828
Crawfordsville-TP3-4351_20_20,77.8125,78.5,11205,92.07638888888889,95.0,13259,76.07638888888889,78.0,10955,0.09538233949518204,0.0858678955453149,13.735056887306214,0.09078377474527059,0.08536585365853659,13.072863563318965
Crawfordsville-TP3-4351_21_13,69.94444444444444,69.0,10072,83.36805555555556,83.0,12005,70.39583333333333,71.0,10137,0.08867707679731024,0.08868501529051988,12.769499058812675,0.09150160258237044,0.09234892787524365,13.176230771861343
Crawfordsville-TP3-4351_21_14,70.13888888888889,71.0,10100,86.40277777777777,89.0,12442,74.04861111111111,75.0,10663,0.09201536466531275,0.0920063352205494,13.250212511805037,0.1065941077213727,0.10495716034271727,15.349551511877669
Crawfordsville-TP3-4351_21_15,66.51388888888889,68.5,9578,78.05555555555556,80.0,11240,69.13194444444444,71.0,9955,0.07224891479296758,0.07096774193548387,10.403843730187331,0.08325305165486238,0.08387096774193549,11.988439438300183
Crawfordsville-TP3-4351_21_16,62.958333333333336,62.5,9066,76.77083333333333,78.0,11055,66.18055555555556,66.0,9530,0.08719783200800914,0.08815074146813537,12.556487809153316,0.10026884862597753,0.10294117647058823,14.438714202140764
Crawfordsville-TP3-4351_21_17,75.39583333333333,77.0,10857,88.31944444444444,90.0,12718,76.78472222222223,80.0,11057,0.07627830824478907,0.0747340425531915,10.984076387249626,0.08210305682973669,0.08139534883720931,11.822840183482084
Crawfordsville-TP3-4351_21_18,72.25694444444444,73.0,10405,86.76388888888889,89.0,12494,74.77777777777777,75.0,10768,0.08416637652951128,0.08526967761791182,12.119958220249625,0.09357808557134449,0.09803921568627451,13.475244322273607
Crawfordsville-TP3-4351_21_19,69.79166666666667,69.0,10050,85.98611111111111,84.0,12382,73.78472222222223,72.0,10625,0.09208343906316369,0.09307926707562109,13.26001522509557,0.10741396581460957,0.10582306830907054,15.46761107730378
Crawfordsville-TP3-4351_21_20,74.38888888888889,75.0,10712,89.52777777777777,90.0,12892,76.59027777777777,75.0,11029,0.08928574663672145,0.08771929824561403,12.857147515687888,0.09762714029009516,0.10126582278481013,14.058308201773702
Crawfordsville-TP3-4351_22_13,71.15277777777777,71.0,10246,82.86111111111111,84.0,11932,73.13888888888889,74.0,10532,0.07034179193133294,0.06748466257668712,10.129218038111944,0.07813591707619823,0.07788319464966172,11.251572058972545
Crawfordsville-TP3-4351_22_14,70.09722222222223,71.0,10094,82.71527777777777,84.0,11911,71.79166666666667,72.0,10338,0.07842502700561858,0.07621767597287793,11.293203888809076,0.08530606484331467,0.08496732026143791,12.284073337437313
Crawfordsville-TP3-4351_22_15,71.53472222222223,70.5,10301,83.14583333333333,83.0,11973,72.97222222222223,74.0,10508,0.07290537811776499,0.06883056341540096,10.498374448958158,0.0786321042096533,0.07394978871488939,11.323023006190075
Crawfordsville-TP3-4351_22_16,65.51388888888889,66.5,9434,80.46527777777777,81.0,11587,69.75,71.0,10044,0.08883399511072457,0.08633540372670807,12.792095295944337,0.10606547602187463,0.10526315789473684,15.273428547149948
Crawfordsville-TP3-4351_22_17,72.13888888888889,73.0,10388,87.0625,89.0,12537,74.84027777777777,75.0,10777,0.08639471657598423,0.08812194420477423,12.440839186941728,0.09674123323208905,0.09714285714285714,13.930737585420824
Crawfordsville-TP3-4351_22_18,69.70833333333333,70.5,10038,85.04166666666667,86.0,12246,73.38888888888889,74.0,10568,0.08736729362814274,0.08823529411764706,12.580890282452556,0.10113534420648487,0.10126582278481013,14.563489565733821
Crawfordsville-TP3-4351_22_19,68.09722222222223,68.0,9806,82.11111111111111,82.0,11824,71.44444444444444,71.0,10288,0.08317231842085958,0.08464693383406631,11.97681385260378,0.09665353366987174,0.09671957671957672,13.91810884846153
Crawfordsville-TP3-4351_22_20,61.59722222222222,61.0,8870,74.85416666666667,75.0,10779,66.08333333333333,66.0,9516,0.0809876784971448,0.08108108108108109,11.662225703588852,0.09972389416333542,0.10344827586206896,14.3602407595203
Crawfordsville-TP3-4351_23_13,65.625,65.0,9450,78.47916666666667,79.0,11301,68.56944444444444,69.0,9874,0.07969809253307059,0.0797923875432526,11.476525324762164,0.09160881330947952,0.09090909090909091,13.191669116565052
Crawfordsville-TP3-4351_23_14,71.77083333333333,73.0,10335,87.16666666666667,89.0,12552,75.84027777777777,77.0,10921,0.08412408669382196,0.08517350157728706,12.113868483910363,0.09885582238438805,0.09905159022156815,14.235238423351879
Crawfordsville-TP3-4351_23_15,76.95138888888889,75.0,11081,91.14583333333333,90.0,13125,77.61111111111111,77.0,11176,0.08371128747400412,0.08536585365853659,12.054425396256594,0.08676359433181371,0.09090909090909091,12.493957583781174
Crawfordsville-TP3-4351_23_16,71.86805555555556,71.0,10349,86.21527777777777,87.0,12415,74.18055555555556,74.0,10682,0.08452615470633264,0.08074534161490683,12.1717662777119,0.09367029326115102,0.08875739644970414,13.488522229605747
Crawfordsville-TP3-4351_23_17,68.81944444444444,70.0,9910,84.59027777777777,86.5,12181,71.72222222222223,72.0,10328,0.09470886024257862,0.09478333081685036,13.638075874931321,0.10639933165842154,0.10465116279069768,15.321503758812701
Crawfordsville-TP3-4351_23_18,70.75694444444444,71.0,10189,87.28472222222223,89.0,12569,73.79861111111111,75.0,10627,0.09562831483940733,0.09295104544885438,13.770477336874656,0.10703412134862557,0.10429447852760736,15.412913474202082
Crawfordsville-TP3-4351_23_19,63.138888888888886,63.0,9092,78.22222222222223,81.0,11264,66.58333333333333,68.5,9588,0.09689928071491644,0.09554140127388536,13.953496422947968,0.1114200632817064,0.11290322580645161,16.04448911256572
Crawfordsville-TP3-4351_23_20,72.72222222222223,73.0,10472,86.22222222222223,87.0,12416,74.625,75.0,10746,0.07948281649363757,0.07692307692307693,11.44552557508381,0.08688810647849372,0.08616118769883352,12.511887332903097
Crawfordsville-TP3-4351_2_13,70.40277777777777,71.0,10138,83.47916666666667,84.0,12021,72.40277777777777,74.0,10426,0.08009393656040403,0.08108108108108109,11.53352686469818,0.08845478505569375,0.09195402298850575,12.7374890480199
Crawfordsville-TP3-4351_2_14,70.50694444444444,71.0,10153,83.77083333333333,84.0,12063,74.93055555555556,75.0,10790,0.07115662131146964,0.07086848635235732,10.246553468851628,0.0870470570272998,0.08710242194339071,12.53477621193117
Crawfordsville-TP3-4351_2_15,67.90972222222223,69.0,9779,81.59722222222223,83.0,11750,71.43055555555556,72.0,10286,0.07983830309013779,0.07917888563049853,11.496715644979842,0.0934506234093904,0.09090909090909091,13.456889770952216
Crawfordsville-TP3-4351_2_16,72.95138888888889,73.0,10505,89.14583333333333,89.0,12837,74.47916666666667,74.5,10725,0.09623953772167956,0.09523809523809523,13.858493431921858,0.10238236427008257,0.10179640718562874,14.74306045489189
Crawfordsville-TP3-4351_2_17,76.5625,77.0,11025,88.84027777777777,90.0,12793,78.30555555555556,80.0,11276,0.07022846666905579,0.06977052220272195,10.112899200344033,0.07687063878635554,0.07784431137724551,11.069371985235199
Crawfordsville-TP3-4351_2_18,63.916666666666664,62.0,9204,75.45138888888889,75.0,10865,67.19444444444444,66.0,9676,0.07131867042466682,0.0726303514909212,10.26988854115202,0.08483110610707045,0.08516658695998724,12.215679279418145
Crawfordsville-TP3-4351_2_19,73.61111111111111,75.0,10600,89.23611111111111,90.0,12850,76.70833333333333,78.0,11046,0.08801308348295651,0.08765934844192634,12.673884021545739,0.09980621282948078,0.10218025487486565,14.372094647445232
Crawfordsville-TP3-4351_2_20,67.0625,68.0,9657,81.78472222222223,81.0,11777,70.78472222222223,71.0,10193,0.08695896810073749,0.08278984754704441,12.522091406506197,0.1016528646300724,0.10063291139240507,14.638012506730426
Crawfordsville-TP3-4351_3_13,73.52777777777777,73.0,10588,88.80555555555556,90.0,12788,74.54166666666667,76.0,10734,0.09458211667727437,0.09090909090909091,13.619824801527509,0.09946650789750938,0.09803921568627451,14.323177137241352
Crawfordsville-TP3-4351_3_14,80.04861111111111,79.0,11527,92.04861111111111,92.5,13255,79.08333333333333,81.0,11388,0.0741881991678402,0.07344632768361582,10.683100680168987,0.0719977490088991,0.06942338152529234,10.367675857281471
Crawfordsville-TP3-4351_3_15,76.36111111111111,75.0,10996,89.92361111111111,90.0,12949,77.21527777777777,78.0,11119,0.08093406376887766,0.07857889237199582,11.654505182718383,0.084980733662719,0.08536585365853659,12.237225647431535
Crawfordsville-TP3-4351_3_16,72.58333333333333,73.0,10452,86.77777777777777,87.0,12496,75.38888888888889,76.0,10856,0.0810867794237826,0.08033891144647592,11.676496237024695,0.0916022654708951,0.09090909090909091,13.190726227808895
