file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Crawfordsville-TP6-4351_17_18,123.28472222222223,133.0,17753,107.43055555555556,121.0,15470,93.36111111111111,103.0,13444,-0.010730317471431626,-0.004050973381660735,-1.545165715886154,-0.07893927627865217,-0.0687293339631554,-11.367255784125913
Crawfordsville-TP6-4351_17_19,127.52777777777777,151.0,18364,110.11111111111111,134.0,15856,96.18055555555556,116.0,13850,-0.023724451262843067,-0.005407933584729165,-3.4163209818494016,-0.0947491266923702,-0.06890898812888638,-13.64387424370131
Crawfordsville-TP6-4351_17_20,133.70138888888889,140.0,19253,119.41666666666667,125.0,17196,102.3125,107.0,14733,0.0051526238554979115,0.006566563689920253,0.7419778351916992,-0.05863232507370023,-0.055853068864221284,-8.443054810612834
Crawfordsville-TP6-4351_18_13,121.52083333333333,139.5,17499,103.59027777777777,122.0,14917,90.90277777777777,106.0,13090,-0.029132702383237383,-0.009615483393772536,-4.195109143186183,-0.10184268179174913,-0.07413951053527025,-14.665346178011875
Crawfordsville-TP6-4351_18_14,124.17361111111111,134.0,17881,109.82638888888889,119.0,15815,95.25694444444444,104.0,13717,0.0006767631325344807,0.0,0.09745389108496523,-0.062446997544138454,-0.06153846153846154,-8.992367646355937
Crawfordsville-TP6-4351_18_15,124.30555555555556,141.0,17900,110.09722222222223,126.0,15854,95.97916666666667,109.0,13821,-0.005504210093101117,0.0016256820882505605,-0.7926062534065609,-0.06882714541224158,-0.05747126436781609,-9.911108939362787
Crawfordsville-TP6-4351_18_16,126.11111111111111,140.5,18160,111.70138888888889,126.0,16085,99.29166666666667,111.0,14298,-0.013003517439236972,-0.0007052186177715092,-1.872506511250124,-0.0706890747588125,-0.056179775280898875,-10.179226765269
Crawfordsville-TP6-4351_18_17,125.72222222222223,142.0,18104,111.18055555555556,127.0,16010,96.5625,110.0,13905,-0.004254659879624473,0.0,-0.6126710226659241,-0.06847239403863495,-0.06015581761675678,-9.860024741563432
Crawfordsville-TP6-4351_18_18,124.80555555555556,130.0,17972,110.60416666666667,116.5,15927,95.39583333333333,100.0,13737,0.0013627175757124506,0.0019839632907861604,0.1962313309025929,-0.06423975299035023,-0.06036959224799554,-9.250524430610433
Crawfordsville-TP6-4351_18_19,124.91666666666667,140.5,17988,109.625,125.0,15786,96.47916666666667,109.0,13893,-0.010741401121800704,-0.004137931034482759,-1.5467617615393014,-0.074197677777697,-0.06180882293803032,-10.684465599988368
Crawfordsville-TP6-4351_18_20,130.24305555555554,142.5,18755,114.6875,126.0,16515,99.29861111111111,109.0,14299,-0.003125284366780955,0.0,-0.4500409488164575,-0.06886244003829176,-0.06007067137809187,-9.916191365514013
Crawfordsville-TP6-4351_19_13,136.91666666666666,149.0,19716,119.63194444444444,132.0,17227,104.61805555555556,115.0,15065,-0.007588507501116627,-0.0038995523860101662,-1.0927450801607943,-0.07186238686815702,-0.06563550508187185,-10.348183709014611
Crawfordsville-TP6-4351_19_14,122.90277777777777,130.0,17698,110.49305555555556,117.0,15911,95.875,102.0,13806,0.004617941352061793,0.005027156751294682,0.6649835546968982,-0.05394098963972211,-0.053061224489795916,-7.767502508119984
Crawfordsville-TP6-4351_19_15,123.25694444444444,134.0,17749,107.89583333333333,122.5,15537,94.5,104.5,13608,-0.010960414452530043,-0.0034370755329829325,-1.5782996811643262,-0.07622065100803196,-0.06261607245213803,-10.975773745156603
Crawfordsville-TP6-4351_19_16,131.05555555555554,146.5,18872,114.94444444444444,130.0,16552,100.29166666666667,112.0,14442,-0.008012180712503751,-0.0007518796992481203,-1.15375402260054,-0.07239771533094148,-0.06334454475718415,-10.425271007655574
Crawfordsville-TP6-4351_19_17,123.84027777777777,142.5,17833,108.71527777777777,124.5,15655,93.1875,107.0,13419,0.0005368821066758963,0.0,0.07731102336132907,-0.06877979601422692,-0.0644614543466375,-9.904290626048676
Crawfordsville-TP6-4351_19_18,128.04166666666666,140.0,18438,113.20138888888889,124.0,16301,97.5625,107.0,14049,0.0026051259869013053,0.0036118029024813213,0.375138142113788,-0.06271041577431363,-0.060552140623315,-9.030299871501162
Crawfordsville-TP6-4351_19_19,119.5,135.5,17208,103.89583333333333,122.0,14961,92.72222222222223,104.5,13352,-0.03692320481985225,-0.00963519910888332,-5.316941494058724,-0.09710544095188971,-0.0675458416615973,-13.983183497072117
Crawfordsville-TP6-4351_19_20,122.00694444444444,133.0,17569,107.94444444444444,117.0,15544,92.77777777777777,103.0,13360,0.006252130053834101,0.0038168494966711827,0.9003067277521105,-0.0614263966173115,-0.060240963855421686,-8.845401112892857
Crawfordsville-TP6-4351_20_13,127.375,139.0,18342,109.61111111111111,121.5,15784,96.54166666666667,106.0,13902,-0.02574352218171534,-0.007936507936507936,-3.7070671941670086,-0.09133409854918931,-0.07100601660448388,-13.15211019108326
Crawfordsville-TP6-4351_20_15,123.46527777777777,142.0,17779,108.49305555555556,126.5,15623,94.1875,109.0,13563,-0.0216041103403054,0.000723589001447178,-3.110991889003978,-0.09008764715879064,-0.06036959224799554,-12.972621190865853
Crawfordsville-TP6-4351_20_16,130.36111111111111,140.0,18772,115.60416666666667,126.0,16647,99.09722222222223,108.0,14270,0.003702859759632799,0.003984316713494293,0.5332118053871231,-0.0636291542211676,-0.06096913375373382,-9.162598207848134
Crawfordsville-TP6-4351_20_17,131.06944444444446,144.0,18874,117.13194444444444,128.0,16867,101.11805555555556,110.0,14561,0.004886156616711406,0.0038912862442274207,0.7036065528064425,-0.05631669300992564,-0.055922338531034184,-8.109603793429292
Crawfordsville-TP6-4351_20_18,129.42361111111111,140.0,18637,113.54861111111111,125.0,16351,97.55555555555556,107.5,14048,-0.0060670952527321215,0.0,-0.8736617163934255,-0.07409861334945914,-0.06511358057749811,-10.670200322322115
Crawfordsville-TP6-4351_20_20,131.42361111111111,139.0,18925,115.64583333333333,123.0,16653,98.86805555555556,104.0,14237,0.0021901914719914643,0.001980229079173872,0.31538757196677086,-0.0660154163111114,-0.0618284037779207,-9.506219948800041
Crawfordsville-TP6-4351_21_13,124.64583333333333,144.0,17949,106.34722222222223,125.0,15314,93.47222222222223,108.5,13460,-0.03948756354411143,-0.008156954169361255,-5.686209150352046,-0.11346028396987357,-0.07208247422680411,-16.338280891661793
Crawfordsville-TP6-4351_21_14,119.93055555555556,124.5,17270,106.34722222222223,111.0,15314,92.36111111111111,97.5,13300,0.000534689733241086,0.0017761989342806395,0.07699532158671639,-0.06091497532367767,-0.05970149253731343,-8.771756446609585
Crawfordsville-TP6-4351_21_15,122.19444444444444,139.5,17596,105.93055555555556,122.0,15254,92.5625,105.5,13329,-0.012585841693497475,-0.006203394599849072,-1.8123612038636365,-0.07968691973601832,-0.06890898812888638,-11.474916441986638
Crawfordsville-TP6-4351_21_16,126.69444444444444,138.5,18244,109.76388888888889,121.5,15806,96.61111111111111,106.0,13912,-0.014123143422345571,-0.006593406593406593,-2.033732652817762,-0.07951750131204642,-0.0679484842962153,-11.450520188934684
Crawfordsville-TP6-4351_21_17,126.70138888888889,140.0,18245,111.84722222222223,124.0,16106,97.17361111111111,106.5,13993,-0.0035330092106847233,0.0018018953991604141,-0.5087533263386002,-0.06649390755659693,-0.061224489795918366,-9.575122688149957
Crawfordsville-TP6-4351_21_18,123.61805555555556,136.5,17801,108.91666666666667,122.5,15684,96.40277777777777,108.0,13882,-0.01701899044821867,-0.003802501265090725,-2.4507346245434887,-0.07800493177183299,-0.06036959224799554,-11.23271017514395
Crawfordsville-TP6-4351_21_19,119.40277777777777,134.0,17194,103.75694444444444,118.5,14941,92.44444444444444,104.0,13312,-0.0353640438716675,-0.00784422296050203,-5.0924223175201195,-0.0959534811433767,-0.06776284691741508,-13.817301284646245
Crawfordsville-TP6-4351_21_20,125.41666666666667,136.5,18060,112.97916666666667,122.0,16269,97.74305555555556,105.0,14075,0.011166749725945582,0.004121073517007919,1.6080119605361638,-0.050689756065752274,-0.05581577743404283,-7.299324873468327
Crawfordsville-TP6-4351_22_13,128.25,143.0,18468,110.86805555555556,126.0,15965,96.70138888888889,108.0,13925,-0.013554631784636182,-0.0036289527315758333,-1.9518669769876102,-0.08118650772479037,-0.06859772038063369,-11.690857112369814
Crawfordsville-TP6-4351_22_14,119.54166666666667,133.5,17214,107.03472222222223,121.0,15413,93.81944444444444,105.0,13510,-0.0008777500401696216,0.0028833769579126676,-0.1263960057844255,-0.057020710557209156,-0.05415162454873646,-8.210982320238118
Crawfordsville-TP6-4351_22_15,126.40972222222223,143.0,18203,111.38194444444444,126.0,16039,97.44444444444444,112.0,14032,-0.006814044627795073,-0.0017035972893358292,-0.9812224264024905,-0.07091839785438644,-0.06256410256410257,-10.212249291031648
Crawfordsville-TP6-4351_22_16,124.10416666666667,137.5,17871,109.25694444444444,122.0,15733,96.55555555555556,107.0,13904,-0.01043473063906396,-0.0035718386039213686,-1.5026012120252101,-0.07050306622976941,-0.06040268456375839,-10.152441537086796
Crawfordsville-TP6-4351_22_17,121.85416666666667,141.5,17547,107.51388888888889,125.5,15482,94.00694444444444,108.0,13537,-0.010523378210636576,-0.0029171383946648595,-1.515366462331667,-0.07422435423746634,-0.06251628427360645,-10.688307010195153
Crawfordsville-TP6-4351_22_18,126.4375,138.5,18207,112.13888888888889,124.5,16148,98.11805555555556,109.0,14129,-0.004244378017008104,0.0,-0.611190434449167,-0.06524627440017829,-0.05921308920919361,-9.395463513625673
Crawfordsville-TP6-4351_22_19,124.40277777777777,140.5,17914,109.66666666666667,125.0,15792,96.04166666666667,108.0,13830,-0.004433385684504165,-0.0018832658880609454,-0.6384075385685998,-0.06629028735657537,-0.06229508196721312,-9.545801379346853
Crawfordsville-TP6-4351_22_20,128.50694444444446,141.0,18505,113.38888888888889,125.0,16328,97.54861111111111,108.0,14047,0.0022134327010396456,0.001883666729337311,0.31873430894970894,-0.06428222533641001,-0.06147059355281951,-9.256640448443042
Crawfordsville-TP6-4351_23_13,126.72222222222223,148.5,18248,105.16666666666667,125.5,15144,94.34722222222223,111.5,13586,-0.07426220224455339,-0.017257717779185687,-10.693757123215688,-0.14443898567046787,-0.08045307443365696,-20.799213936547375
Crawfordsville-TP6-4351_23_14,130.75694444444446,140.5,18829,116.38194444444444,125.0,16759,100.33333333333333,107.0,14448,0.002579255539432115,0.0040323236264897646,0.3714127976782246,-0.06020827151144803,-0.05798978702204509,-8.669991097648516
Crawfordsville-TP6-4351_23_15,128.76388888888889,142.5,18542,114.39583333333333,128.0,16473,99.45833333333333,110.0,14322,-0.0018215135768233175,0.0023274023274023276,-0.2622979550625577,-0.06390111487279543,-0.05673758865248227,-9.201760541682543
Crawfordsville-TP6-4351_23_16,126.88888888888889,138.5,18272,112.08333333333333,122.0,16140,99.09722222222223,107.5,14270,-0.013977082370844544,-0.0033849074296430984,-2.0126998614016145,-0.07540245808977396,-0.06,-10.85795396492745
Crawfordsville-TP6-4351_23_17,119.47916666666667,137.5,17205,105.61111111111111,122.0,15208,91.375,104.0,13158,-0.005228565307949008,0.00202020202020202,-0.7529134043446573,-0.07042229655355173,-0.05970149253731343,-10.140810703711448
Crawfordsville-TP6-4351_23_18,131.38888888888889,138.5,18920,116.15277777777777,123.0,16726,100.27777777777777,106.0,14440,0.00035685858276424234,0.001980229079173872,0.0513876359180509,-0.06416420459738927,-0.060667402772665927,-9.239645462024054
Crawfordsville-TP6-4351_23_19,124.11111111111111,141.5,17872,110.11805555555556,125.0,15857,96.6875,111.0,13923,-0.0037324943410998843,-0.0015939505900658107,-0.5374791851183833,-0.06323750431725444,-0.06032429829020951,-9.10620062168464
Crawfordsville-TP6-4351_23_20,128.90972222222223,141.0,18563,113.88194444444444,123.0,16399,99.04861111111111,107.0,14263,0.00021230510310446475,0.0,0.030571934847042924,-0.06354512811247857,-0.06322167237660195,-9.150498448196915
Crawfordsville-TP6-4351_2_13,127.92361111111111,145.0,18421,111.57638888888889,127.0,16067,95.86805555555556,109.0,13805,-0.005199611678723718,0.0,-0.7487440817362153,-0.07686279354884135,-0.06558206558206559,-11.068242271033155
Crawfordsville-TP6-4351_2_14,122.69444444444444,136.0,17668,107.58333333333333,120.0,15492,93.60416666666667,105.0,13479,-0.010497451459776631,-0.0017699115044247787,-1.511633010207835,-0.07574248193338835,-0.06214328307351563,-10.906917398407924
Crawfordsville-TP6-4351_2_15,129.61111111111111,143.0,18664,113.32638888888889,126.0,16319,99.3125,109.0,14301,-0.014978189727910228,-0.003663003663003663,-2.156859320819073,-0.07900074455330515,-0.06474259982610726,-11.376107215675942
Crawfordsville-TP6-4351_2_16,123.59027777777777,137.0,17797,109.91666666666667,123.0,15828,95.31944444444444,106.0,13726,-0.0018360937598952127,0.00214148473217684,-0.26439750142491064,-0.06441724020541112,-0.057512610601174234,-9.276082589579202
Crawfordsville-TP6-4351_2_17,129.24305555555554,141.0,18611,113.59722222222223,124.5,16358,99.59722222222223,108.0,14342,-0.009956369321950943,-0.0018281780050467072,-1.4337171823609358,-0.07180639469918318,-0.06159114857744995,-10.340120836682377
Crawfordsville-TP6-4351_2_18,121.86111111111111,134.0,17548,107.27777777777777,118.5,15448,91.94444444444444,103.0,13240,0.0012399367218938774,0.0,0.17855088795271834,-0.06749958514889232,-0.06334454475718415,-9.719940261440494
