file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum
Crawfordsville-TP3-4351_2_16,527.87,533.0,105574,702.865,709.5,140573,559.745,563.5,111949,0.1308238100021559,0.12758062626438976,26.16476200043118,0.15055606327564228,0.13990179803801778,30.111212655128455,0.7878002591691892,0.7849901436215151,157.56005183383783,0.34197696292754515,0.34251767901036506,68.39539258550903,2151.345,2168.0,430269,580.81,584.0,116162
Crawfordsville-TP3-4351_2_17,569.5355450236967,571.0,120172,714.8672985781991,721.0,150837,589.8436018957347,588.0,124457,0.1066674167670501,0.10544884359074873,22.506824937847572,0.11865510337551348,0.11246200607902736,25.036226812233345,0.7839104032037313,0.7819206590071537,165.4050950759873,0.35023279117609557,0.34977016297534474,73.89911893815616,2239.341232227488,2245.0,472501,600.696682464455,601.0,126747
Crawfordsville-TP3-4351_2_18,464.14354066985646,454.0,97006,625.4880382775119,621.0,130727,525.1722488038278,519.0,109761,0.11916454255880897,0.11919005982512655,24.905389394791076,0.15425522847813464,0.1512770137524558,32.23934275193014,0.8125601393528691,0.8147010163082014,169.82506912474963,0.37446785720158327,0.37496499579949594,78.2637821551309,2024.1818181818182,2030.0,423054,561.8851674641148,558.0,117434
Crawfordsville-TP3-4351_2_19,540.425,547.5,108085,711.915,716.5,142383,576.96,577.0,115392,0.12361234873919442,0.12038831411257014,24.722469747838886,0.14420006989713138,0.1362509586690947,28.840013979426278,0.7955778741638962,0.7929701351197234,159.11557483277926,0.35691557864374235,0.35648123928921377,71.38311572874846,2220.74,2228.5,444148,595.75,595.0,119150
Crawfordsville-TP3-4351_2_20,494.6473429951691,498.0,102392,665.9082125603865,666.0,137843,548.4251207729469,548.0,113524,0.12379853406761471,0.11925832279814581,25.626296551996244,0.15348862028323285,0.1445578231292517,31.772144398629198,0.8062376976365522,0.8031805425631431,166.8912034107663,0.36987007191976085,0.3706813044882144,76.5631048873905,2100.5652173913045,2099.0,434817,571.7342995169082,574.0,118349
Crawfordsville-TP3-4351_3_13,538.8761904761905,528.0,113164,709.1904761904761,699.0,148930,568.4666666666667,565.0,119378,0.12707184425663873,0.12265415977574437,26.68508729389413,0.14568443905000833,0.13795918367346938,30.593732200501748,0.7916530607504737,0.788682366358904,166.24714275759948,0.34732752360351227,0.34837621280232023,72.93877995673758,2208.614285714286,2215.0,463809,588.2428571428571,583.0,123531
Crawfordsville-TP3-4351_3_14,591.3615023474179,602.0,125960,735.2629107981221,739.0,156611,591.9765258215963,598.0,126091,0.11012858357227262,0.1066027296200664,23.457388300894067,0.11264692119346692,0.1043115438108484,23.993794214208453,0.7759112089159046,0.7722590139808683,165.26908749908768,0.33953916174207616,0.3404680365296804,72.32184145106223,2293.737089201878,2301.0,488566,609.6478873239437,611.0,129855
Crawfordsville-TP3-4351_3_15,573.49,578.0,114698,726.7,725.5,145340,588.455,592.0,117691,0.1138819126971173,0.11078690194988652,22.77638253942346,0.12357222672940903,0.11761888700774209,24.714445345881806,0.7786667158329798,0.7764027273823663,155.73334316659594,0.33972871130113313,0.3388408248157615,67.94574226022662,2248.33,2253.0,449666,595.295,595.0,119059
Crawfordsville-TP3-4351_3_16,542.37,545.0,108474,702.14,702.5,140428,575.59,578.0,115118,0.11554398750457086,0.11281720436777795,23.10879750091417,0.13329092444947072,0.12718636321120794,26.65818488989414,0.789078514705119,0.7869836779533734,157.8157029410238,0.35172188634924806,0.35391483006581004,70.34437726984962,2188.51,2181.0,437702,590.065,591.5,118013
Crawfordsville-TP3-4351_3_17,528.505,532.5,105701,690.305,693.5,138061,557.58,557.5,111516,0.12168692605379543,0.117923764532156,24.337385210759084,0.13813509421836329,0.13149489263464154,27.627018843672655,0.7859923420641735,0.7838956563439439,157.1984684128347,0.3522887922722856,0.3543529912019604,70.45775845445712,2092.56,2088.5,418512,578.145,579.0,115629
Crawfordsville-TP3-4351_3_18,541.4009216589861,548.0,117484,698.668202764977,701.0,151611,562.8110599078341,562.0,122130,0.11984677719815903,0.11766960521272518,26.00675065200051,0.13288014509106116,0.12804399057344854,28.834991484760273,0.7925491657795298,0.7896138482023968,171.98316897415796,0.3554044098321459,0.3558364312267658,77.12275693357566,2200.8755760368663,2213.0,477590,584.1705069124424,584.0,126765
Crawfordsville-TP3-4351_3_19,497.3755656108597,516.0,109920,668.7149321266968,683.0,147786,548.5701357466063,560.0,121234,0.12644701215409393,0.11881573821581613,27.944789686054758,0.1576416895073771,0.13862249346120314,34.838813381130336,0.8039562026740532,0.7968449403616775,177.67432079096577,0.3548059404475826,0.35581787521079256,78.41211283891576,2143.7737556561087,2151.0,473774,568.7420814479638,573.0,125692
Crawfordsville-TP3-4351_3_20,543.7093596059113,551.0,110373,710.7339901477833,718.0,144279,572.192118226601,577.0,116155,0.12198158959949797,0.1191391237509608,24.762262688698087,0.13705551847738084,0.1299342105263158,27.822270250908314,0.7964393889174066,0.7942145734163311,161.67719595023354,0.3573385201929384,0.3558737735348714,72.53971959916649,2256.679802955665,2277.0,458106,592.7389162561576,598.0,120326
Crawfordsville-TP3-4351_4_13,587.655,589.5,117531,739.16,740.5,147832,596.15,595.0,119230,0.1125727713527069,0.10952617872759843,22.514554270541378,0.11879640252217447,0.11094250547968301,23.759280504434894,0.7783139237677946,0.776982216657131,155.66278475355892,0.34404630200043934,0.3434440705074149,68.80926040008787,2281.495,2296.0,456299,604.405,606.5,120881
Crawfordsville-TP3-4351_4_14,565.4341463414634,571.0,115914,736.5024390243902,741.0,150983,588.1414634146341,590.0,120569,0.12433192377706806,0.12254720473898556,25.48804437429895,0.1378216047285391,0.13096139288417866,28.253428969350516,0.7899245570233638,0.7882219705549264,161.9345341897896,0.34369242189692106,0.345090959588946,70.45694648886882,2325.4048780487806,2343.0,476708,598.3024390243902,601.0,122652
Crawfordsville-TP3-4351_4_15,548.8232558139534,537.0,117997,724.3581395348838,720.0,155737,574.6744186046511,566.0,123555,0.12884490160595338,0.13132795304475423,27.701653845279978,0.14330526115703235,0.14668901927912825,30.810631148761953,0.791918153949337,0.7945797329143754,170.26240309910744,0.3473812179750214,0.34635380075874667,74.68696186462961,2267.5302325581397,2261.0,487519,586.9674418604651,581.0,126198
Crawfordsville-TP3-4351_4_16,502.5933014354067,501.0,105042,660.0143540669857,663.0,137943,550.7751196172248,552.0,115112,0.11383987016647411,0.11351784997994384,23.79253286479309,0.13933650466379394,0.13751169317118803,29.12132947473293,0.7956638480475274,0.7967032967032966,166.29374424193324,0.35738827548320334,0.3586675291073739,74.6941495759895,2077.645933014354,2096.0,434228,581.0191387559809,582.0,121433
Crawfordsville-TP3-4351_4_17,555.8333333333334,560.0,116725,693.7142857142857,696.0,145680,570.0761904761905,572.5,119716,0.10593673949691342,0.10323140216757237,22.246715294351816,0.11475794456579025,0.111740334299133,24.09916835881595,0.7851139892136416,0.7832269404152944,164.87393773486474,0.35806648626555215,0.3593760481342136,75.19396211576596,2165.0238095238096,2180.5,454655,588.4238095238095,595.0,123569
Crawfordsville-TP3-4351_4_18,464.5221674876847,462.0,94298,620.6354679802955,616.0,125989,525.8374384236453,522.0,106745,0.11446578457635911,0.11338199513381995,23.2365542690009,0.14907454427379394,0.1449953227315248,30.26213248758017,0.814777982772998,0.8152610441767069,165.39993050291858,0.3798656406352104,0.38085771087759157,77.11272504894771,2029.0147783251232,2037.0,411890,558.231527093596,555.0,113321
Crawfordsville-TP3-4351_4_19,444.2132701421801,462.0,93729,623.0047393364929,630.0,131454,507.2085308056872,515.0,107021,0.13670569665079263,0.1330049261083744,28.844901993317244,0.17439958366273728,0.1628721541155867,36.79831215283757,0.8225113865431972,0.8196017180788754,173.5499025606146,0.37706497751214524,0.3794331983805668,79.56071025506265,2042.218009478673,2047.0,430908,556.5497630331754,562.0,117432
Crawfordsville-TP3-4351_4_20,517.0430622009569,515.0,108062,705.1052631578947,703.0,147367,563.8947368421053,560.0,117854,0.13522936610806263,0.13346693386773548,28.26293751658509,0.161209229779898,0.15594855305466238,33.69272902399868,0.8045337874332764,0.8037103530819868,168.14756157355478,0.3569598891352231,0.35645364284715425,74.60461682926163,2234.181818181818,2238.0,466944,583.8803827751196,583.0,122031
Crawfordsville-TP3-4351_5_13,514.7014925373135,520.0,103455,667.6517412935324,667.0,134198,553.9502487562189,555.0,111344,0.1130473407124388,0.108675799086758,22.722515483200198,0.13459778982349638,0.1273344651952462,27.05415575452277,0.791864265686138,0.7885793321477969,159.16471740291374,0.3558202377278891,0.35721107927411655,71.51986778330571,2087.208955223881,2089.0,419529,572.726368159204,571.0,115118
Crawfordsville-TP3-4351_5_14,523.7571428571429,523.5,109989,684.9857142857143,685.5,143847,563.2285714285714,567.0,118278,0.11906265121139596,0.11807446164327551,25.003156754393153,0.14319408153114516,0.13676037179777828,30.070757121540485,0.7954017455354162,0.7932522814875755,167.0343665624374,0.3554485301001893,0.3558521465692559,74.64419132103976,2147.6809523809525,2151.5,451013,579.9809523809524,576.0,121796
Crawfordsville-TP3-4351_5_15,537.3551401869158,527.0,114994,704.196261682243,702.0,150698,574.873831775701,573.5,123023,0.11930884415865783,0.11814671814671815,25.532092649952776,0.13885871993161675,0.13886279333288137,29.715766065365983,0.7937660064399376,0.7931579200390101,169.86592537814664,0.35308687327224975,0.3525635876172012,75.56059088026144,2216.3130841121497,2211.0,474291,595.5934579439253,591.0,127457
Crawfordsville-TP3-4351_5_16,523.1146788990826,533.0,114039,692.1376146788991,698.0,150886,558.0963302752293,561.5,121665,0.12459910065044076,0.12066913270602274,27.162603941796085,0.14312777963799836,0.13431841775823639,31.201855961083645,0.7959585951655918,0.7923182949721919,173.518973746099,0.35100742402087154,0.35071137907765526,76.51961843654999,2197.178899082569,2201.0,478985,579.7247706422019,583.5,126380
Crawfordsville-TP3-4351_5_17,527.26,538.0,105452,697.6,703.5,139520,573.46,578.5,114692,0.12011072880397235,0.11539000340669942,24.02214576079447,0.14411708323064143,0.13495587696298175,28.823416646128287,0.7949733841709075,0.7912926268493244,158.9946768341815,0.3526151466759188,0.35306849664321127,70.52302933518376,2190.935,2195.5,438187,582.815,586.5,116563
Crawfordsville-TP3-4351_5_18,477.935,483.5,95587,640.685,646.5,128137,532.86,533.5,106572,0.12095535729430351,0.1186167297830052,24.1910714588607,0.15288663212714387,0.143600874538112,30.577326425428776,0.8071176869712875,0.805005229729747,161.4235373942575,0.35974098623301226,0.36025646653652843,71.94819724660245,2082.945,2088.5,416589,561.745,561.5,112349
Crawfordsville-TP3-4351_5_19,541.325,552.5,108265,705.95,713.5,141190,570.3,574.5,114060,0.12131850877411637,0.1199081009814641,24.263701754823273,0.13819720739191066,0.1287479877447162,27.639441478382132,0.7941444790365979,0.7905034164938451,158.82889580731958,0.3505818351471386,0.3507002244877435,70.11636702942772,2243.23,2262.5,448646,591.18,593.5,118236
Crawfordsville-TP3-4351_5_20,496.89719626168227,505.5,106336,686.873831775701,695.5,146991,549.3457943925233,553.0,117560,0.1381823921835318,0.1360227814143975,29.571031927275804,0.1686313539897712,0.15713547343803574,36.087109753811035,0.8065106439781002,0.8022878933907087,172.59327781131344,0.35634698645787266,0.3571567337756425,76.25825510198474,2173.9439252336447,2187.0,465224,564.9906542056075,566.0,120908
Crawfordsville-TP3-4351_6_13,546.7351598173516,555.0,119735,710.6027397260274,713.0,155622,577.0913242009133,582.0,126383,0.12047065709950759,0.11669793621013133,26.383073904792163,0.13878713015426533,0.13096139288417866,30.394381503784107,0.7953254381371883,0.7917657822506862,174.17627095204423,0.35615515986229124,0.357869110697408,77.99798000984178,2245.0913242009133,2258.0,491675,595.7214611872146,598.0,130463
Crawfordsville-TP3-4351_6_14,472.89,477.0,94578,630.99,637.5,126198,532.36,531.0,106472,0.11593093238303506,0.11360373790839688,23.186186476607013,0.15020262677211557,0.14220180352507172,30.040525354423114,0.8026280870301978,0.8021132807818039,160.52561740603957,0.3595069366439356,0.359107442275215,71.90138732878712,2011.455,2012.0,402291,557.52,554.5,111504
Crawfordsville-TP3-4351_6_15,453.535,456.5,90707,628.155,630.5,125631,520.035,520.5,104007,0.13005739155072646,0.12815950360434347,26.011478310145293,0.1702263221767909,0.1601653920225645,34.04526443535818,0.8187850726878763,0.8158740927079253,163.75701453757526,0.3721702679966491,0.37328134523895545,74.43405359932981,2054.63,2064.5,410926,556.335,559.0,111267
Crawfordsville-TP3-4351_6_16,516.5221674876848,530.0,104854,702.7093596059113,709.0,142650,561.9261083743843,568.0,114071,0.13329667800638637,0.13365067740754302,27.059225635296432,0.15678583808927374,0.14959349593495935,31.827525132122567,0.8034691797135226,0.8009742519137091,163.1042434818451,0.35331334404703874,0.35278440173937436,71.72260884154886,2250.7487684729062,2257.0,456902,578.128078817734,579.0,117360
Crawfordsville-TP3-4351_6_17,514.3963133640553,514.0,111624,689.6129032258065,697.0,149646,557.073732718894,556.0,120885,0.1279624505057687,0.12874493927125505,27.76785175975181,0.1515150913521345,0.14722445695897024,32.87877482341319,0.7985834172917556,0.7964925804586626,173.29260155231097,0.35692230489238147,0.35642825145587576,77.45214016164678,2154.1198156682026,2151.0,467444,585.2672811059908,583.0,127003
Crawfordsville-TP3-4351_6_18,514.41,524.5,102882,680.325,691.5,136065,562.855,568.5,112571,0.11897220790450554,0.11504430436394789,23.794441580901108,0.1459383999206967,0.13733868874890887,29.187679984139344,0.806938061394181,0.8036574941255576,161.3876122788362,0.3639921149094782,0.36408540269307266,72.79842298189564,2219.525,2220.0,443905,580.265,584.5,116053
Crawfordsville-TP3-4351_6_19,565.6363636363636,574.0,118218,729.6937799043062,735.0,152506,595.7751196172248,606.0,124517,0.11599173465941989,0.11152278621711745,24.242272543818757,0.1322203512299571,0.12259059367771781,27.63405340706103,0.7906340942844585,0.7901874750698046,165.24252570545184,0.35272656689487353,0.35349293014139715,73.71985248102857,2295.937799043062,2320.0,479851,600.8373205741627,606.0,125575
Crawfordsville-TP3-4351_6_20,519.1190476190476,521.5,109015,690.3857142857142,685.5,144981,559.5333333333333,563.5,117502,0.12466102981886558,0.12075963477206039,26.17881626196177,0.14614351272019546,0.141092398527201,30.690137671241047,0.7991707672365712,0.7979237596926254,167.82586111967996,0.3560822712918341,0.3554320698405732,74.77727697128516,2190.852380952381,2201.5,460079,582.052380952381,582.5,122231
Crawfordsville-TP3-4351_7_13,526.3397129186603,539.0,110005,674.066985645933,688.0,140880,558.88995215311,566.0,116808,0.11102126233788198,0.10795902285263988,23.203443828617335,0.1306444875822578,0.12206952303961197,27.30469790469188,0.7935406207932186,0.7902578796561605,165.8499897457827,0.35655554002573653,0.35718730553827005,74.52010786537893,2142.8612440191387,2169.0,447858,576.444976076555,577.0,120477
Crawfordsville-TP3-4351_7_14,540.3554502369668,554.0,114015,701.2227488151659,707.0,147958,567.8009478672985,571.0,119806,0.11939728510627841,0.11657754010695187,25.192827157424745,0.13484911328747495,0.12664473684210525,28.453162903657216,0.7943472340553835,0.7925188870462502,167.60726638568593,0.35958636368790503,0.3610836743332863,75.87272273814796,2200.1137440758293,2223.0,464224,604.4928909952606,613.0,127548
Crawfordsville-TP3-4351_7_15,459.69,457.5,91938,625.68,624.5,125136,522.845,518.5,104569,0.12349756575521179,0.12071778795916727,24.699513151042357,0.1611272218945858,0.15265123226288274,32.22544437891716,0.8170083368160906,0.8156993388588798,163.40166736321814,0.37532717853404096,0.3764496006274038,75.06543570680819,2048.33,2033.5,409666,560.455,559.0,112091
Crawfordsville-TP3-4351_7_16,558.5721393034826,566.0,112273,715.3781094527363,725.0,143791,585.5472636815921,595.0,117695,0.11292221540913235,0.111268603827073,22.697365297235603,0.12707009753012097,0.12303881090008258,25.541089603554312,0.7876633931705803,0.7855571114222845,158.32034202728664,0.35420594333840594,0.3543307086614173,71.1953946110196,2227.9800995024875,2234.0,447824,590.3781094527363,592.0,118666
Crawfordsville-TP3-4351_7_17,522.8744186046512,525.0,112418,674.0139534883721,679.0,144913,549.753488372093,550.0,118197,0.1157462227000121,0.11441188277800081,24.8854378805026,0.13095814658663069,0.12578616352201258,28.156001516125595,0.792832746334404,0.7924128634700558,170.45904046189688,0.35615638208351885,0.3567774936061381,76.57362214795656,2130.474418604651,2138.0,458052,563.8372093023256,561.0,121225
Crawfordsville-TP3-4351_7_18,539.2610619469026,524.5,121873,710.7035398230089,700.0,160619,569.712389380531,561.0,128755,0.1261595748904814,0.12356604353663675,28.512063925248796,0.14395874931407524,0.13857546894523798,32.534677344981006,0.7962686545274513,0.7959756300305647,179.956715923204,0.35443668485118796,0.3539346401424199,80.10269077636848,2238.1150442477874,2230.0,505814,596.212389380531,592.5,134744
Crawfordsville-TP3-4351_7_19,508.02985074626866,518.0,102114,687.6417910447761,694.0,138216,558.318407960199,564.0,112222,0.12913545651369243,0.12372396896692528,25.95622675925218,0.15662788398660435,0.14354450681635927,31.482204681307476,0.804215073545406,0.8017241379310345,161.6472297826266,0.3577647607698883,0.3608567000140905,71.91071691474754,2196.2139303482586,2203.0,441439,584.363184079602,587.0,117457
Crawfordsville-TP3-4351_7_20,473.145,471.0,94629,638.635,642.5,127727,532.18,531.5,106436,0.12166808070412434,0.12171861744253779,24.33361614082487,0.15567043996756885,0.14950796626054358,31.13408799351377,0.8048670443187576,0.8026518953045634,160.9734088637515,0.3569799776148337,0.356997089840689,71.39599552296674,2051.4,2050.5,410280,561.66,557.5,112332
Crawfordsville-TP3-4351_8_13,515.59,516.0,103118,655.11,651.0,131022,558.495,558.0,111699,0.1022215479462342,0.09890114379843593,20.44430958924684,0.12730832367197975,0.11744381296822526,25.46166473439595,0.7945462956752213,0.7923179457581898,158.90925913504427,0.3600292751724745,0.3605285446818628,72.0058550344949,2090.48,2091.0,418096,575.04,574.0,115008
Crawfordsville-TP3-4351_8_14,513.7028301886793,531.0,108905,687.3301886792453,698.5,145714,558.7877358490566,569.5,118463,0.12648033276002119,0.11937259293654912,26.81383054512449,0.15172109468232087,0.13889009746638276,32.164872072652024,0.7984034338157586,0.794209135127587,169.26152796894084,0.3532746401275643,0.35367946210818524,74.89422370704364,2165.240566037736,2184.0,459031,581.9764150943396,590.0,123379
Crawfordsville-TP3-4351_8_15,554.981981981982,562.0,123206,717.6801801801802,729.5,159325,585.8738738738739,591.5,130064,0.11611442610409893,0.11549917366595783,25.77740259510996,0.1327662469847088,0.12781595855138012,29.474106830605354,0.7867978170524867,0.7860922976058851,174.66911538565205,0.3485896793239258,0.3485981560233994,77.38690880991153,2226.7792792792793,2258.0,494345,609.6891891891892,615.5,135351
Crawfordsville-TP3-4351_8_16,556.1387559808612,567.0,116233,715.6746411483253,721.0,149576,576.2727272727273,579.0,120441,0.1190383448322815,0.11570547696771853,24.879014069946834,0.1311622601123724,0.12174643157010916,27.41291236348583,0.7787319127900302,0.775211701308699,162.7549697731163,0.3447211040398625,0.3459603432968334,72.04671074433126,2155.5693779904304,2167.0,450514,600.444976076555,605.0,125493
Crawfordsville-TP3-4351_8_17,536.03,538.0,107206,689.335,691.5,137867,561.565,564.5,112313,0.11703760879451534,0.11282775054352517,23.40752175890307,0.1337017598535871,0.12263762714496468,26.74035197071742,0.7786430967592258,0.7756255179983425,155.72861935184517,0.34279340988014184,0.3435068710219554,68.55868197602837,2077.61,2092.0,415522,581.5,583.0,116300
Crawfordsville-TP3-4351_8_18,511.8164251207729,502.0,105946,667.43961352657,661.0,138160,548.0048309178744,546.0,113437,0.1197661844584149,0.11691648822269807,24.791600182891884,0.1434673321183315,0.13557929334428923,29.697737748494617,0.7915397131522623,0.7869120654396728,163.8487206225183,0.35355898616838943,0.3534712950600801,73.18671013685662,2061.7391304347825,2041.0,426780,576.6811594202899,576.0,119373
Crawfordsville-TP3-4351_8_19,474.7042253521127,467.0,101112,630.093896713615,626.0,134210,533.9906103286385,529.0,113740,0.11297879611154966,0.11267605633802817,24.06448357176008,0.14610066577795577,0.144136078782453,31.11944181070458,0.8130383429908536,0.8127798127798128,173.17716705705183,0.3698717905710112,0.3695685087055261,78.78269139162539,2098.0516431924884,2091.0,446885,566.093896713615,560.0,120578
Crawfordsville-TP3-4351_8_20,502.515,511.0,100503,676.78,682.0,135356,555.22,561.5,111044,0.1282509134527695,0.12013207759508768,25.650182690553905,0.16389480327555417,0.1428654701420573,32.778960655110836,0.8082431344081239,0.8013163665416789,161.64862688162478,0.3645196226436617,0.3641843464687404,72.90392452873235,2162.275,2180.5,432455,581.9,583.5,116380
Crawfordsville-TP3-4351_9_13,520.6666666666666,525.0,109340,692.5666666666667,699.5,145439,560.8761904761905,561.0,117784,0.1261082830513402,0.12270285542926776,26.48273944078144,0.14971818757998398,0.1416078002035852,31.440819391796637,0.805169168695105,0.802474791423355,169.08552542597207,0.3650087099404266,0.3655787236744313,76.65182908748959,2214.042857142857,2231.0,464949,586.8,594.0,123228
Crawfordsville-TP3-4351_9_14,523.3478260869565,527.0,108333,697.9710144927536,703.0,144480,561.304347826087,564.0,116190,0.12687820612755968,0.12423312883435583,26.263788668404853,0.14625499814851733,0.14033680834001605,30.274784616743087,0.7943210800997733,0.7918350848827809,164.42446358065308,0.3484256688939779,0.3487544483985765,72.12411346105343,2193.8212560386473,2198.0,454121,569.512077294686,574.0,117889
Crawfordsville-TP3-4351_9_15,537.504761904762,534.5,112876,700.5095238095238,701.5,147107,572.8238095238095,574.5,120293,0.11910958413985631,0.11606773760742647,25.013012669369825,0.13969559590851524,0.13293365144662062,29.3360751407882,0.7917746620242166,0.7905910931853193,166.2726790250855,0.35455723066019684,0.3560588844503625,74.45701843864134,2173.2,2171.0,456372,582.3523809523809,582.0,122294
Crawfordsville-TP3-4351_9_16,537.6714285714286,529.0,112911,689.6809523809524,687.0,144833,570.5952380952381,567.0,119825,0.11146647700055713,0.11056508089833374,23.407960170116997,0.13013331374880002,0.12693424862332414,27.327995887248004,0.7891281854723661,0.7894966015373972,165.71691894919687,0.3553469694857358,0.35649270079849693,74.62286359200452,2145.0761904761903,2140.5,450466,580.6714285714286,578.0,121941
Crawfordsville-TP3-4351_9_17,563.425,565.0,112685,720.305,715.5,144061,585.05,582.5,117010,0.1158037723087034,0.1120757933030377,23.16075446174068,0.12957707523671036,0.11817029736271524,25.91541504734207,0.7770237699053654,0.7745524055574058,155.40475398107307,0.34009762753269734,0.3411154443657286,68.01952550653947,2181.165,2187.0,436233,603.315,601.0,120663
Crawfordsville-TP3-4351_9_18,532.345,538.0,106469,706.55,710.5,141310,565.03,568.5,113006,0.12932118909411414,0.1265489997676102,25.864237818822826,0.1490483569041117,0.13793543752212778,29.80967138082234,0.7887745043302501,0.7848119922392633,157.75490086605,0.34511583717144406,0.34621377447695967,69.02316743428881,2161.96,2178.5,432392,576.24,582.0,115248
Crawfordsville-TP3-4351_9_19,480.5990566037736,479.0,101887,652.5801886792453,651.5,138347,542.5424528301887,540.0,115019,0.12358217663100246,0.1215362835114117,26.199421445772522,0.15795315720532146,0.15226188301049245,33.48606932752815,0.8093399241405366,0.8081185823361414,171.58006391779375,0.36090791004678807,0.36084582837658036,76.51247692991907,2119.9245283018868,2132.0,449424,563.2830188679245,559.5,119416
Crawfordsville-TP3-4351_9_20,537.5504587155963,542.5,117186,704.4770642201835,712.5,153576,570.9678899082569,570.0,124471,0.1227050246878679,0.12220340431003582,26.749695381955203,0.14352365387493682,0.13474272957790906,31.28815654473623,0.7982265456815566,0.794732367523988,174.01338695857933,0.35245136425763035,0.35051591142099014,76.83439740816341,2261.738532110092,2301.0,493059,589.2385321100918,591.5,128454
Crawfordsville-TP3-4352_10_2,510.775,518.0,102155,684.905,691.0,136981,562.7,570.0,112540,0.12405664236744468,0.11959282954935652,24.811328473488935,0.1525029825686364,0.14056971786265082,30.50059651372728,0.80530267220678,0.8020563601337254,161.060534441356,0.357023477147479,0.35707688651350133,71.4046954294958,2218.95,2227.5,443790,575.25,578.0,115050
Crawfordsville-TP3-4352_10_3,516.53,522.5,103306,689.15,700.5,137830,557.31,565.0,111462,0.1257673288313178,0.12358455144395983,25.15346576626356,0.14742075216801276,0.13904744418672751,29.484150433602554,0.7988979599830206,0.7955229261061549,159.77959199660413,0.35219199022678305,0.3527328905204219,70.4383980453566,2197.245,2217.0,439449,574.915,577.5,114983
Crawfordsville-TP3-4352_10_4,483.125,482.5,96625,641.845,642.5,128369,530.685,526.5,106137,0.1296571344814983,0.11714365149282766,25.93142689629966,0.17657281173741424,0.14178403755868543,35.31456234748285,0.812150763620984,0.8088108680119307,162.4301527241968,0.3582677885005986,0.36132749253229546,71.65355770011972,2109.525,2130.5,421905,557.64,555.5,111528
Crawfordsville-TP3-4352_10_5,540.845,541.5,108169,722.175,720.5,144435,572.915,571.0,114583,0.13164997977310133,0.13041617357989033,26.329995954620266,0.14909948623309816,0.1459124548723233,29.81989724661963,0.7964594377848401,0.7960505023090698,159.29188755696802,0.3545980656252445,0.3556510971130669,70.9196131250489,2252.865,2262.0,450573,597.51,597.5,119502
Crawfordsville-TP3-4352_10_6,528.4378109452737,523.0,106216,687.5572139303482,682.0,138199,557.7512437810946,555.0,112108,0.1198246411457888,0.11869225302061123,24.084752870303547,0.13743331799491734,0.13398402839396628,27.624096916978388,0.7946809403641899,0.7934362934362934,159.73086901320218,0.35361354658332583,0.3530851474945253,71.07632286324849,2178.1890547263683,2169.0,437816,579.6268656716418,575.0,116505
Crawfordsville-TP3-4352_10_7,544.6238095238095,545.5,114371,721.3857142857142,723.0,151491,566.0952380952381,564.0,118880,0.1316944526928643,0.13317634230023548,27.655835065501506,0.14341278081696393,0.14403853715009665,30.116683971562423,0.7875238500727213,0.7873315320950545,165.38000851527147,0.33948464712375714,0.33914168233333836,71.291775895989,2244.7238095238095,2253.5,471392,584.004761904762,586.0,122641
Crawfordsville-TP3-4352_10_8,542.3923444976076,552.0,113360,703.0717703349283,715.0,146942,570.6842105263158,574.0,119273,0.11862257378392006,0.11737089201877934,24.792117920839292,0.13503500527953888,0.13006756756756757,28.222316103423623,0.7878305855845626,0.7842865624381555,164.6565923871736,0.35033552827581277,0.3502960473675788,73.22012540964487,2175.502392344498,2184.0,454680,582.7894736842105,585.0,121803
Crawfordsville-TP3-4352_10_9,474.575,478.0,94915,646.75,648.5,129350,535.11,539.0,107022,0.12603447449142696,0.12255018818165003,25.20689489828539,0.16085400364963984,0.1541588492808005,32.17080072992797,0.813910387215642,0.8108766558065371,162.7820774431284,0.37103867064084706,0.3731350225468196,74.2077341281694,2099.3,2094.5,419860,564.425,562.5,112885
Crawfordsville-TP3-4352_11_2,499.93023255813955,493.0,107485,668.353488372093,661.0,143696,550.1023255813953,544.0,118272,0.12322664327218266,0.12450505939287286,26.493728303519273,0.15165906718220087,0.1496196111580727,32.60669944417319,0.8116297766159865,0.8111010009099181,174.5004019724371,0.3615305919717339,0.3612167300380228,77.72907727392278,2227.786046511628,2218.0,478974,560.1953488372093,558.0,120442
Crawfordsville-TP3-4352_11_3,551.6380952380953,556.0,115844,717.9904761904762,720.5,150778,581.1761904761905,582.0,122047,0.12195982222240606,0.11741537433534163,25.61156266670527,0.1402964172734678,0.12931445332059222,29.46224762742824,0.7844857903938132,0.7775395013543018,164.74201598270076,0.34362739387955216,0.3429938963728875,72.16175271470595,2197.8,2188.5,461538,593.1285714285714,595.0,124557
