file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Crawfordsville-TP6-4351_13_14,1313.2592592592594,1212.0,212748,940.4074074074074,853.0,152346,734.0,693.0,118908,-0.03717623006221639,-0.04293407073206229,-6.022549270079055,-0.15639926931812706,-0.16585956416464892,-25.336681629536585,0.2550963373233555,0.24027603513174403,41.32560664638359,0.0986168796924905,0.09860962566844919,15.97593451018346,1722.3456790123457,1599.0,279020,625.4691358024692,594.0,101326,2101.456790123457,1982.0,340436
Crawfordsville-TP6-4351_13_15,1359.3737373737374,1275.0,269156,984.5353535353536,950.0,194938,750.7474747474747,699.0,148648,-0.025746999974083088,-0.03435738956553354,-5.0979059948684515,-0.14865782127483973,-0.15913829047949965,-29.434248612418266,0.25172528796269256,0.23239012642986154,49.841607016613125,0.10593565148847525,0.10669394913767904,20.9752589947181,1731.2424242424242,1658.0,342786,614.030303030303,581.0,121578,2136.2323232323233,2047.0,422974
Crawfordsville-TP6-4351_13_16,1395.7,1454.5,251226,978.6333333333333,1028.0,176154,750.2888888888889,781.0,135052,-0.042432959943233386,-0.04659459889332049,-7.63793278978201,-0.16926768168734868,-0.1760319451662108,-30.468182703722764,0.2628580031050547,0.2333555583069278,47.314440558909844,0.10506840062386037,0.10729916902206554,18.912312112294867,1835.8,1856.5,330444,623.8444444444444,632.0,112292,2274.222222222222,2345.5,409360
Crawfordsville-TP6-4351_13_17,1189.3333333333333,998.5,214080,875.1,776.5,157518,655.1444444444444,593.5,117926,-0.0013068055195323855,-0.025252369165587325,-0.23522499351582937,-0.11298254404181246,-0.15499907295819043,-20.336857927526243,0.2977414414426468,0.2653069958740726,53.593459459676424,0.09891714800278238,0.10108826703238373,17.80508664050083,1610.1666666666667,1463.5,289830,565.3666666666667,508.0,101766,1973.4333333333334,1742.0,355218
Crawfordsville-TP6-4351_13_18,1458.9,1555.5,262602,1052.0333333333333,1128.5,189366,811.4333333333333,870.5,146058,-0.031975396634878965,-0.03958420060336297,-5.755571394278213,-0.1537244847105656,-0.16347780130253653,-27.670407247901807,0.2429706975262152,0.2133888574653623,43.734725554718736,0.0986687778101615,0.09858542413653154,17.76038000582907,1878.1222222222223,1993.0,338062,634.8111111111111,667.5,114266,2293.766666666667,2442.0,412878
Crawfordsville-TP6-4351_13_19,1455.69,1295.5,291138,1047.41,931.5,209482,791.75,712.0,158350,-0.024833794235444132,-0.03671785984758032,-4.966758847088826,-0.1475246693933586,-0.16654311309440056,-29.504933878671718,0.25053794319650113,0.22674510974229936,50.10758863930023,0.10091707660226248,0.10447508622347282,20.183415320452497,1828.59,1663.0,365718,644.17,595.0,128834,2247.73,2069.5,449546
Crawfordsville-TP6-4351_13_20,1417.42,1486.5,283484,1011.96,1047.0,202392,761.27,790.5,152254,-0.027823240689445358,-0.034744023786905706,-5.564648137889072,-0.1540604217512789,-0.16321486620084116,-30.81208435025578,0.2541683023458363,0.22648082235444114,50.83366046916726,0.10879863768652495,0.1100239728634799,21.75972753730499,1831.0,1870.0,366200,635.04,662.0,127008,2279.09,2342.5,455818
Crawfordsville-TP6-4351_14_13,1513.82,1535.0,302764,1089.46,1108.5,217892,844.21,857.5,168842,-0.034642455309694314,-0.03750046766560039,-6.928491061938862,-0.15548324454055246,-0.16224472257379022,-31.09664890811049,0.23653812796173806,0.21323871294899782,47.30762559234761,0.1013403315572246,0.10156413903042191,20.268066311444922,1914.75,1919.0,382950,650.59,663.0,130118,2350.85,2368.0,470170
Crawfordsville-TP6-4351_14_14,1399.9333333333334,1395.5,251988,1017.9222222222222,1026.0,183226,760.0111111111111,754.5,136802,-0.02491996294398522,-0.0319634703196347,-4.485593329917339,-0.15137407918177093,-0.161379662063879,-27.24733425271877,0.2475220442017989,0.23159513687887523,44.5539679563238,0.09737436015380939,0.09768535043581389,17.52738482768569,1836.2,1841.0,330516,622.2,625.5,111996,2236.3888888888887,2239.0,402550
Crawfordsville-TP6-4351_14_15,1499.3444444444444,1500.5,269882,1072.2555555555555,1062.5,193006,816.0777777777778,825.0,146894,-0.03352888191403245,-0.03798936851765276,-6.035198744525841,-0.15765129627082067,-0.16648065476190477,-28.37723332874772,0.252735118111951,0.22096460910288712,45.49232126015118,0.10228250449137542,0.09906307113098561,18.410850808447577,1918.8666666666666,1936.0,345396,673.5333333333333,676.0,121236,2345.4,2335.0,422172
Crawfordsville-TP6-4351_14_16,1393.69,1455.5,278738,1004.28,1023.0,200856,756.86,772.5,151372,-0.026195357144562326,-0.03409544590802584,-5.239071428912466,-0.1511687168092989,-0.16212020405871147,-30.23374336185978,0.2518542379332893,0.22499671822843276,50.37084758665787,0.10249581212893663,0.10302825064950408,20.499162425787326,1796.02,1835.5,359204,634.67,648.5,126934,2209.28,2312.0,441856
Crawfordsville-TP6-4351_14_17,1333.7333333333333,1093.5,240072,974.1666666666666,804.0,175350,731.2666666666667,618.5,131628,-0.01158316526714287,-0.02813720740454744,-2.0849697480857166,-0.13023055081647977,-0.15444636599077544,-23.441499146966358,0.27280358323649884,0.25479468947454764,49.104644982569795,0.09998964098314495,0.10129992414299648,17.99813537696609,1752.5444444444445,1516.5,315458,617.1888888888889,536.5,111094,2146.0444444444443,1854.0,386288
Crawfordsville-TP6-4351_14_18,1368.0555555555557,1460.0,246250,976.2666666666667,1043.5,175728,743.6444444444444,802.0,133856,-0.023868752281650304,-0.04119465491371749,-4.296375410697054,-0.14520789094836084,-0.16855065101274797,-26.13742037070495,0.2645823287259876,0.22012652131749721,47.62481917067777,0.10220889284566616,0.10340634303845239,18.39760071221991,1766.0666666666666,1851.0,317892,609.4888888888889,649.5,109708,2173.411111111111,2311.5,391214
Crawfordsville-TP6-4351_14_19,1363.87,1410.5,272774,962.27,954.5,192454,751.91,746.5,150382,-0.03956195082983674,-0.04546626861010619,-7.912390165967348,-0.15587347174634852,-0.17328182297164185,-31.174694349269704,0.26720904692509323,0.223557823599133,53.441809385018644,0.11484459321981914,0.11435644382423513,22.96891864396383,1723.23,1738.0,344646,612.52,604.5,122504,2170.24,2203.5,434048
Crawfordsville-TP6-4351_14_20,1326.3555555555556,1243.0,238744,948.2444444444444,903.0,170684,724.1333333333333,675.0,130344,-0.02720628479085553,-0.041426730054571634,-4.897131262353995,-0.1501830162469464,-0.16237691917333857,-27.032942924450353,0.2671117554498807,0.24265669371196755,48.080115980978526,0.10873711488385734,0.10694853000848778,19.572680679094322,1734.5777777777778,1649.5,312224,630.9555555555555,606.5,113572,2162.133333333333,2074.5,389184
Crawfordsville-TP6-4351_15_13,1515.39,1678.5,303078,1068.26,1176.5,213652,803.62,885.0,160724,-0.024950946621100333,-0.045512412416094404,-4.990189324220067,-0.15091210520056925,-0.1788005395955072,-30.18242104011385,0.2677497180974359,0.22087021072475463,53.54994361948719,0.10243772075746437,0.10697686539505208,20.487544151492873,1944.62,2125.5,388924,628.56,677.0,125712,2407.17,2643.0,481434
Crawfordsville-TP6-4351_15_14,1409.88,1457.5,281976,1013.66,1036.0,202732,765.24,789.0,153048,-0.027604999693962372,-0.035445477126666264,-5.520999938792475,-0.15328667104890095,-0.161770319205786,-30.657334209780192,0.2527187332351566,0.2283989756102538,50.54374664703132,0.10395898131372507,0.10510503962595621,20.791796262745013,1831.09,1853.5,366218,608.88,629.5,121776,2257.99,2275.5,451598
Crawfordsville-TP6-4351_15_15,1456.44,1585.5,291288,1045.79,1129.5,209158,795.34,855.0,159068,-0.03186378178634306,-0.034189676635570085,-6.372756357268612,-0.156412719259809,-0.16279934961703219,-31.282543851961805,0.24276455363705118,0.21172309875656584,48.552910727410236,0.09829143795179043,0.09609262607266189,19.658287590358086,1866.52,2001.5,373304,640.59,678.5,128118,2271.69,2434.5,454338
Crawfordsville-TP6-4351_15_16,1380.8,1408.0,248544,1014.2,1028.0,182556,769.5666666666667,782.5,138522,-0.02376618298271858,-0.028163757220523278,-4.2779129368893445,-0.14486128881312738,-0.15345341509112587,-26.075031986362927,0.24612447123504858,0.2214352260971429,44.302404822308745,0.10482836688160972,0.10766143629950661,18.86910603868975,1766.2777777777778,1771.0,317930,633.8,645.5,114084,2180.9333333333334,2234.5,392568
Crawfordsville-TP6-4351_15_17,1392.79,1419.5,278558,1018.2,1034.5,203640,766.51,781.5,153302,-0.016863600709555192,-0.03148659503353378,-3.3727201419110386,-0.13681726733743796,-0.15810299844293974,-27.36345346748759,0.25277145134431245,0.21719646334324416,50.55429026886249,0.09726896638047998,0.10100026872764664,19.453793276095997,1787.63,1836.5,357526,641.28,664.0,128256,2178.42,2205.0,435684
Crawfordsville-TP6-4351_15_18,1276.1444444444444,1175.0,229706,932.2333333333333,838.0,167802,698.7333333333333,646.0,125772,-0.007606769911988211,-0.024373744635292446,-1.369218584157878,-0.126673048446535,-0.14811671638032783,-22.8011487203763,0.3021142490939932,0.26604030396597644,54.38056483691877,0.11017570038390306,0.11094791284522398,19.83162606910255,1730.5333333333333,1616.5,311496,582.9222222222222,552.5,104926,2168.9222222222224,2014.0,390406
Crawfordsville-TP6-4351_15_20,1340.76,1478.0,268152,972.89,1054.0,194578,743.22,800.5,148644,-0.02665471007440188,-0.0375115235529742,-5.3309420148803754,-0.1470357312918422,-0.1622509718267608,-29.40714625836844,0.24708442937455505,0.22503456519600912,49.41688587491101,0.10484650589787937,0.10513355645766789,20.969301179575876,1734.61,1860.5,346922,604.4,635.5,120880,2140.12,2320.5,428024
Crawfordsville-TP6-4351_16_13,1551.0777777777778,1627.0,279194,1075.8333333333333,1116.0,193650,791.5111111111111,829.0,142472,-0.02401520484041988,-0.04502459986257832,-4.322736871275579,-0.15647897676280925,-0.18556723406525155,-28.166215817305666,0.2922324776207083,0.23692050474206772,52.60184597172749,0.11629048115632376,0.11817516779969876,20.932286608138277,2004.7888888888888,2066.0,360862,634.4777777777778,652.5,114206,2544.0333333333333,2632.5,457926
Crawfordsville-TP6-4351_16_14,1475.3131313131314,1569.0,292112,1034.5252525252524,1117.0,204836,776.89898989899,844.0,153826,-0.03837449073461449,-0.04229532525352461,-7.598149165453669,-0.17115108446331032,-0.1757631822386679,-33.88791472373544,0.25350519433685725,0.23519539678734117,50.19402847869773,0.10806418893452838,0.10935550935550936,21.396709409036617,1932.5959595959596,2053.0,382654,641.3030303030303,691.0,126978,2403.151515151515,2520.0,475824
Crawfordsville-TP6-4351_16_15,1445.6555555555556,1470.5,260218,1045.2666666666667,1033.0,188148,770.7888888888889,785.0,138742,-0.021319532334672556,-0.03209338472831885,-3.83751582024106,-0.14976061324450082,-0.16288165913707892,-26.956910384010147,0.253281510623328,0.21713485540710464,45.59067191219904,0.09943473819756563,0.09791542213969177,17.898252875561813,1850.3111111111111,1874.5,333056,654.8111111111111,643.5,117866,2255.3444444444444,2283.5,405962
Crawfordsville-TP6-4351_16_16,1335.8,1424.0,267160,956.47,1016.0,191294,724.35,768.5,144870,-0.03063317992747622,-0.035704531439127635,-6.126635985495244,-0.15515727514879063,-0.16242079399974135,-31.031455029758124,0.2649585579430257,0.22643218241530136,52.991711588605135,0.10947023179628004,0.1059131386796999,21.89404635925601,1727.34,1801.5,345468,592.66,628.5,118532,2150.34,2233.0,430068
Crawfordsville-TP6-4351_16_17,1375.8444444444444,1501.5,247652,1016.2444444444444,1115.0,182924,781.2111111111111,863.0,140618,-0.01864719257938839,-0.031926370320260626,-3.3564946642899103,-0.1302219468127925,-0.15297162059407884,-23.43995042630265,0.2617560003426397,0.21250446319508393,47.11608006167514,0.09529018964872558,0.09961917053028918,17.152234136770605,1785.9666666666667,1984.0,321474,608.8111111111111,678.0,109586,2165.6444444444446,2334.5,389816
Crawfordsville-TP6-4351_16_18,1335.3,1233.5,240354,940.4666666666667,863.0,169284,737.9,694.5,132822,-0.03723392280877409,-0.04927076203679154,-6.702106105579336,-0.15731267112079042,-0.17510666349270293,-28.316280801742273,0.2993834045080015,0.26663126286415173,53.88901281144027,0.10654536313637214,0.10481540930979133,19.178165364546985,1828.0555555555557,1751.5,329050,626.5333333333333,586.5,112776,2265.988888888889,2186.5,407878
Crawfordsville-TP6-4351_16_19,1363.3,1261.0,245394,966.6111111111111,872.0,173990,751.4444444444445,686.0,135260,-0.029257551839764098,-0.03823693866274934,-5.266359331157537,-0.14434413560384782,-0.16414871413491988,-25.981944408692605,0.29405124045012393,0.26226114738080963,52.92922328102231,0.11417851209763227,0.11480300726164519,20.55213217757381,1800.7888888888888,1729.5,324142,599.6666666666666,575.5,107940,2260.9444444444443,2169.0,406970
Crawfordsville-TP6-4351_16_20,1448.0,1417.5,289600,1033.98,1020.5,206796,770.74,765.5,154148,-0.03139608984847877,-0.03312656793592688,-6.279217969695753,-0.1612630741990037,-0.16334869912351915,-32.25261483980074,0.2309034812979031,0.2196348990120911,46.18069625958062,0.10008784501025973,0.0983728252409606,20.017569002051946,1849.71,1844.0,369942,628.5,629.0,125700,2257.71,2254.5,451542
Crawfordsville-TP6-4351_17_13,1421.5111111111112,1433.0,255872,985.8666666666667,1013.5,177456,744.0,761.0,133920,-0.025900747785051165,-0.04731001445029448,-4.6621346013092095,-0.15364841840001386,-0.18688256286632632,-27.656715312002497,0.29897904516303064,0.24727575558459874,53.81622812934552,0.11559146990961797,0.11917477651605672,20.806464583731234,1859.4333333333334,1869.0,334698,603.7555555555556,620.5,108676,2359.9666666666667,2404.5,424794
Crawfordsville-TP6-4351_17_15,1423.411111111111,1526.0,256214,1035.411111111111,1144.5,186374,780.9333333333333,849.5,140568,-0.022259034851229712,-0.030460998845452038,-4.0066262732213485,-0.14378181809150628,-0.15548635884432876,-25.880727256471133,0.2519372046862854,0.2124967956336722,45.34869684353137,0.11295152319377742,0.11332874668295255,20.331274174879937,1782.5333333333333,1896.0,320856,633.6333333333333,664.0,114054,2236.911111111111,2349.5,402644
Crawfordsville-TP6-4351_17_16,1274.4567901234568,1318.0,206462,908.1604938271605,938.0,147122,718.6913580246913,750.0,116428,-0.043323792704146935,-0.04609929078014184,-7.018454418071803,-0.1614256129104421,-0.1655011655011655,-26.15094929149162,0.2609207485256875,0.23410404624277456,42.26916126116137,0.11199623182629123,0.11184792219274978,18.14338955585918,1653.1604938271605,1693.0,267812,605.2716049382716,628.0,98054,2066.938271604938,2114.0,334844
Crawfordsville-TP6-4351_17_17,1307.4666666666667,1409.5,235344,955.0888888888888,1025.0,171916,730.6888888888889,770.0,131524,-0.02541131588085917,-0.032628736414059195,-4.574036858554651,-0.14509174616351928,-0.1539650474666347,-26.11651430943347,0.262331548246578,0.2310571345654386,47.21967868438404,0.10324574741532179,0.10334579776267414,18.584234534757922,1723.0,1794.0,310140,616.5222222222222,636.5,110974,2115.9777777777776,2246.0,380876
Crawfordsville-TP6-4351_17_18,1300.23,1257.0,260046,914.02,882.0,182804,704.94,674.0,140988,-0.036007709756418906,-0.04303846903812959,-7.201541951283781,-0.16096425685867366,-0.17127263131386194,-32.19285137173473,0.2808502273422884,0.25240930685762386,56.17004546845769,0.10964771731580873,0.11059039413496743,21.929543463161746,1751.06,1697.5,350212,594.48,573.0,118896,2186.28,2115.0,437256
Crawfordsville-TP6-4351_17_19,1380.1222222222223,1276.5,248422,971.2666666666667,898.5,174828,744.7777777777778,688.5,134060,-0.03506811823688653,-0.04324630982865946,-6.312261282639574,-0.16038339446491798,-0.1714559790414496,-28.869011003685234,0.2838360753109748,0.24829826847689054,51.09049355597547,0.1172738380926949,0.118359009957823,21.10929085668508,1753.0444444444445,1648.0,315548,606.4,581.0,109152,2217.5777777777776,2080.0,399164
Crawfordsville-TP6-4351_17_20,1361.0444444444445,1474.5,244988,985.8111111111111,1068.5,177446,737.2666666666667,793.5,132708,-0.026186566350648255,-0.029661831112111355,-4.713581943116686,-0.1516621042283796,-0.15739806811477547,-27.29917876110833,0.24560192447103263,0.2252588991345606,44.20834640478587,0.10361590966668645,0.10277869980036919,18.65086374000356,1762.3555555555556,1951.0,317224,603.3111111111111,653.5,108596,2160.266666666667,2378.0,388848
