file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum
Ames-TP1-4232_15_19,57.15160996932099,46.0,8420261,83.47737083593516,69.0,12298888,53.466259875654984,40.0,7877291,0.20792425838857148,0.20481927710843373,30633.896836905013,0.18896289586513276,0.19230769230769232,27840.28137360174
Ames-TP1-4232_15_20,64.5962094858162,55.0,9488731,97.63597993097017,87.0,14342042,57.065517077056086,45.0,8382525,0.23800689111616025,0.23508771929824562,34961.54625672613,0.20322495463629844,0.2054794520547945,29852.32326138979
Ames-TP1-4232_15_21,58.13477894049288,46.0,8544301,85.05623443602269,69.0,12501055,53.11152993046389,39.0,7806014,0.2108496225841113,0.20279720279720279,30989.412429677173,0.18342566512805664,0.18518518518518517,26958.803706530995
Ames-TP1-4232_15_22,49.92420883708912,39.0,7341954,77.21716690919476,63.0,11355711,46.10708408698372,34.0,6780600,0.23498472822828537,0.22796352583586627,34557.3241027081,0.21044966919981686,0.21428571428571427,30949.14925186347
Ames-TP1-4232_16_17,64.35149580630922,51.0,9475436,91.48188393493837,77.0,13470250,57.90619036300044,42.0,8526397,0.20468462042792487,0.2,30138.7869349098,0.1741070816655565,0.1797752808988764,25636.397239844868
Ames-TP1-4232_16_18,67.06115383832145,58.0,9879248,97.42151958022495,89.0,14351846,61.05253976119525,49.0,8994077,0.20999420176419958,0.2033195020746888,30935.71582129659,0.18225831707303752,0.18681318681318682,26849.74849624867
Ames-TP1-4232_16_19,63.265984898517765,54.0,9292065,90.47638435927638,82.0,13288538,56.986301090057395,46.0,8369749,0.20658443400701587,0.2033898305084746,30341.675575912443,0.18043941897222085,0.19230769230769232,26501.678782706993
Ames-TP1-4232_16_20,62.38250183718462,51.0,9167982,90.91966059715304,77.0,13361917,55.73631637679976,43.0,8191232,0.2186823603704005,0.21888412017167383,32138.43440947554,0.18864859988121874,0.1952662721893491,27724.55283294343
Ames-TP1-4232_16_21,55.13880029649174,43.0,8108326,83.07410933472966,72.0,12216297,48.8691832196555,36.0,7186360,0.24060328783870488,0.2336448598130841,35381.43528654507,0.2099248811737868,0.21693121693121692,30870.08355124887
Ames-TP1-4232_16_22,52.88919321186089,42.0,7782063,80.7821515709635,70.0,11886205,46.86494403251347,35.0,6895661,0.2449202845225752,0.24,36037.32574436719,0.21389701051047477,0.2222222222222222,31472.592229500748
Ames-TP1-4232_17_17,67.22472741591646,58.0,9901799,98.55905875324181,92.0,14517158,59.15158119135878,48.0,8712673,0.22589189822412642,0.2199630314232902,33272.52125702448,0.19262344821778923,0.20118343195266272,28372.278181791047
Ames-TP1-4232_17_18,61.15233231188287,48.0,8980220,87.20329588014981,71.0,12805804,56.86912495743957,41.0,8351231,0.19581887124510997,0.1864406779661017,28756.0012423444,0.17431215470682646,0.17488789237668162,25597.739918697465
Ames-TP1-4232_17_19,65.18185654008438,57.0,9577822,96.2861099768613,89.0,14148281,61.66448890703688,51.0,9060980,0.21723535264674698,0.2127659574468085,31920.562717913002,0.1993689929514435,0.2,29295.27982428511
Ames-TP1-4232_17_20,67.56943877689818,60.0,9935140,102.21748415354062,95.0,15029650,60.99735438940124,50.0,8968807,0.23828971905484264,0.23478260869565218,35037.16713094784,0.20778567473593368,0.21107266435986158,30551.974470472745
Ames-TP1-4232_17_21,66.47641833246107,55.0,9780476,93.14244156409089,81.0,13703768,61.88208146703188,50.0,9104525,0.19356181261099334,0.19480519480519481,28478.168804017616,0.17241790553815414,0.17777777777777778,25367.329188112006
Ames-TP1-4232_17_22,53.82776188955838,42.0,7923931,81.43893376084343,68.0,11988544,46.75639397047735,34.0,6882962,0.24439411803740907,0.23809523809523808,35977.01372216895,0.20842094847041073,0.21367521367521367,30681.439403380693
Ames-TP1-4232_18_17,75.14740335541319,69.0,11072519,106.18853159952221,103.0,15646243,67.89840102074058,60.0,10004422,0.20914298768033604,0.21161825726141079,30815.964376771433,0.18301293780467318,0.19205298013245034,26965.858307891765
Ames-TP1-4232_18_18,70.1525507946772,61.0,10306462,99.84065616172617,92.0,14668090,62.367675186332235,51.0,9162747,0.2143598764487783,0.21690140845070421,31492.681248472265,0.18336830563940884,0.19148936170212766,26939.554623013748
Ames-TP1-4232_18_19,64.72046009536571,57.0,9514749,93.56554182283199,87.0,13755351,60.51037663335895,51.0,8895812,0.20615114378005134,0.20496894409937888,30306.898100536688,0.18596251125396943,0.19469026548672566,27338.90666697981
Ames-TP1-4232_18_20,58.069127493966896,48.0,8542259,87.75966826416506,77.0,12909886,50.87392678698888,38.0,7483809,0.23687292129875587,0.23076923076923078,34845.19108765348,0.20115213663470138,0.2079207920792079,29590.485059647748
Ames-TP1-4232_18_21,61.19359221717981,50.0,9007452,88.93823881083725,78.0,13091353,55.54021169053507,43.0,8175297,0.21666791361802434,0.21212121212121213,31892.65021291871,0.1876052353446019,0.1925925925925926,27614.740221784024
Ames-TP1-4232_18_22,59.15678259570596,49.0,8712256,85.99238833738474,74.0,12664443,54.30363811670763,43.0,7997514,0.2106324442638115,0.20754716981132076,31020.682596508574,0.18708219659448883,0.19367588932806323,27552.343421256748
Ames-TP1-4232_19_17,69.18679448249567,58.0,10162018,100.20840425387055,90.0,14718410,61.58436934054113,48.0,9045389,0.22101625292737748,0.22105263157894736,32462.42519746735,0.19027250850577987,0.1977401129943503,27946.845504311936
