file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Crawfordsville-TP5-4351_2_19,901.0864197530864,879.0,145976,713.1975308641976,701.0,115538,601.2592592592592,583.0,97404,-0.023767962106608625,-0.02710843373493976,-3.850409861270597,-0.11149656197868202,-0.11468812877263582,-18.062443040546487,0.2531536215911277,0.24738955823293174,41.010886697762686,0.11895535504906918,0.11940298507462686,19.270767517949206,1172.1358024691358,1139.0,189886,521.0617283950618,515.0,84412,1497.0987654320988,1459.0,242530
Crawfordsville-TP5-4351_2_20,994.4432989690722,968.0,192922,756.5876288659794,737.0,146778,603.5876288659794,584.0,117096,-0.024357767815528616,-0.026555110949436158,-4.725406956212551,-0.13098063746455196,-0.13547486033519554,-25.410243668123083,0.28669354086010257,0.28015952143569295,55.6185469268599,0.1367432210326841,0.13612381287372494,26.528184880340714,1336.8041237113403,1313.0,259340,512.639175257732,505.0,99452,1769.9896907216496,1719.0,343378
Crawfordsville-TP5-4351_3_13,894.74,896.5,178948,692.76,682.5,138552,574.5,576.0,114900,-0.02642511514329041,-0.028126791674629663,-5.285023028658082,-0.12161179410555599,-0.12636135277088198,-24.322358821111198,0.25275966626925206,0.24797589029739905,50.55193325385041,0.11663968518499856,0.12002254930072208,23.327937036999714,1165.96,1164.5,233192,510.51,515.0,102102,1483.24,1461.0,296648
Crawfordsville-TP5-4351_3_14,963.2444444444444,976.5,173384,743.5555555555555,748.0,133840,598.5888888888888,612.0,107746,-0.023540268999736588,-0.02503861018178659,-4.237248419952586,-0.12603902164144384,-0.1303402635053561,-22.68702389545989,0.24327622879628838,0.2381952276709536,43.789721183331906,0.11926176459161231,0.12211068748489991,21.467117626490214,1232.5555555555557,1232.0,221860,532.3444444444444,538.5,95822,1573.1,1586.0,283158
Crawfordsville-TP5-4351_3_15,894.6111111111111,891.0,161030,698.7555555555556,687.0,125776,585.6555555555556,585.5,105418,-0.02590377530968612,-0.030170897889089988,-4.662679555743502,-0.11678328507652659,-0.12673429922033275,-21.020991313774786,0.26632570519929955,0.2569692827489271,47.93862693587392,0.12292387886280341,0.1250504439063761,22.126298195304614,1181.4666666666667,1179.0,212664,522.0666666666667,527.0,93972,1523.1333333333334,1505.5,274164
Crawfordsville-TP5-4351_3_16,921.7407407407408,888.0,149322,717.0123456790124,703.0,116156,604.1234567901234,583.0,97868,-0.0271793165688103,-0.03200287666307084,-4.403049284147269,-0.11672394580017748,-0.12572087658592848,-18.90927921962875,0.25681132952733304,0.2517140058765916,41.60343538342796,0.11787472178377417,0.1212333566923616,19.095704928971415,1195.20987654321,1181.0,193624,533.2716049382716,531.0,86390,1530.7654320987654,1518.0,247984
Crawfordsville-TP5-4351_3_17,872.9876543209876,892.0,141424,693.1975308641976,708.0,112298,577.5061728395061,596.0,93556,-0.0195452359327931,-0.021702838063439065,-3.166328221112482,-0.109336433957522,-0.11509543088490456,-17.712502301118565,0.25044523412113184,0.24272727272727274,40.572127927623356,0.11106037564916126,0.11280690112806901,17.991780855164123,1149.1234567901236,1146.0,186158,509.4074074074074,514.0,82524,1443.320987654321,1465.0,233818
Crawfordsville-TP5-4351_3_18,1003.9690721649484,1004.0,194770,764.4845360824743,760.0,148310,629.7422680412371,626.0,122170,-0.030371456341776668,-0.030687830687830688,-5.892062530304673,-0.13077123130713542,-0.13162819713038054,-25.369618873584272,0.23795259582948075,0.23395088323998275,46.16280359091927,0.11751487720986005,0.1213247718823927,22.79788617871285,1268.5051546391753,1280.0,246090,561.1340206185567,556.0,108860,1617.7422680412371,1657.0,313842
Crawfordsville-TP5-4351_3_19,939.92,972.0,187984,733.62,758.5,146724,626.98,640.5,125396,-0.02909102468198792,-0.031251768991715924,-5.818204936397584,-0.11591792531207665,-0.12290913573941414,-23.18358506241533,0.2501614941177321,0.24000448167437116,50.03229882354641,0.11737777272348572,0.12362750217580504,23.475554544697143,1210.37,1242.0,242074,531.61,537.0,106322,1543.91,1590.5,308782
Crawfordsville-TP5-4351_3_20,979.9333333333333,1001.0,176388,754.7555555555556,765.5,135856,619.8333333333334,634.5,111570,-0.027107253535678652,-0.02749729711763211,-4.879305636422157,-0.12578526752916952,-0.13114281226780397,-22.641348155250512,0.25570488841892725,0.2487742857185332,46.0268799154069,0.12274535655251315,0.12517265570812192,22.094164179452367,1271.4555555555555,1281.5,228862,535.0666666666667,538.0,96312,1636.9888888888888,1664.5,294658
Crawfordsville-TP5-4351_4_13,868.0777777777778,829.0,156254,683.6444444444444,657.5,123056,568.4666666666667,543.5,102324,-0.021944015068633402,-0.022236816991116397,-3.9499227123540126,-0.11386157990183607,-0.11621195225181843,-20.495084382330493,0.25933279981953555,0.2577349682967377,46.6799039675164,0.1232072204990864,0.12492601622729918,22.177299689835554,1134.5333333333333,1106.5,204216,513.7555555555556,497.0,92476,1461.6,1408.5,263088
Crawfordsville-TP5-4351_4_14,969.2469135802469,1004.0,157018,744.3456790123457,758.0,120584,612.283950617284,626.0,99190,-0.028010425937323533,-0.02916160388821385,-4.537689001846412,-0.12735439675652566,-0.13163716814159293,-20.631412274557157,0.25846841755618744,0.25163636363636366,41.87188364410236,0.12894996454448976,0.1329134902220749,20.88989425620734,1252.641975308642,1261.0,202928,526.0864197530864,534.0,85226,1630.9506172839506,1671.0,264214
Crawfordsville-TP5-4351_4_15,840.84,849.0,168168,661.72,670.5,132344,555.03,562.5,111006,-0.024319811112675574,-0.0272273350485641,-4.863962222535115,-0.11431169655421808,-0.12214262973575293,-22.862339310843616,0.26000183400901755,0.25622483455905704,52.000366801803516,0.11895360685585102,0.12217997956379267,23.790721371170203,1109.96,1124.5,221992,507.29,508.0,101458,1417.25,1435.5,283450
Crawfordsville-TP5-4351_4_16,1051.1797752808989,1055.0,187110,783.4157303370787,787.0,139448,646.8988764044943,641.0,115148,-0.038157252169523224,-0.038622386223862236,-6.791990886175134,-0.14150047802846788,-0.1423244251087632,-25.187085089067285,0.2649668552621425,0.26047068209014757,47.16410023666136,0.12357056618149995,0.12542209358417752,21.99556078030699,1385.4943820224719,1400.0,246618,568.9213483146067,570.0,101268,1786.8314606741574,1796.0,318056
Crawfordsville-TP5-4351_4_17,896.6,907.5,161388,693.2333333333333,694.0,124782,589.7333333333333,596.0,106152,-0.03327765075665089,-0.03317471032363995,-5.98997713619716,-0.12506670748604967,-0.12768799827623356,-22.51200734748894,0.25840411247825634,0.2552046077137876,46.512740246086146,0.12433546744698085,0.12665723528960754,22.380384140456552,1174.4777777777779,1170.5,211406,511.1333333333333,514.0,92004,1512.7777777777778,1523.0,272300
Crawfordsville-TP5-4351_4_18,1004.5777777777778,1043.0,180824,750.4666666666667,771.0,135084,617.4,633.5,111132,-0.03367518744101554,-0.04084824219731471,-6.0615337393827975,-0.13527556029721033,-0.1462311060044771,-24.349600853497858,0.2710108154098162,0.2583651858523646,48.78194677376692,0.12565381034925896,0.13334074830748338,22.61768586286661,1319.4888888888888,1379.5,237508,527.4888888888889,544.5,94948,1715.8666666666666,1768.5,308856
Crawfordsville-TP5-4351_4_19,1000.604938271605,991.0,162098,739.8395061728395,740.0,119854,607.0617283950618,603.0,98344,-0.03909188134579899,-0.041916167664670656,-6.332884778019436,-0.14597568058877303,-0.15021998742928974,-23.64806025538123,0.267898009664772,0.2618867924528302,43.39947756569307,0.12823380090113953,0.128686327077748,20.773875745984604,1321.0617283950617,1297.0,214012,510.9753086419753,517.0,82778,1716.283950617284,1695.0,278038
Crawfordsville-TP5-4351_4_20,871.2666666666667,876.5,156828,686.4333333333333,701.5,123558,582.6777777777778,597.5,104882,-0.024086876469943057,-0.028595478595478598,-4.33563776458975,-0.1100060897463735,-0.11427453453874366,-19.80109615434723,0.25865203484194965,0.24531663631252612,46.55736627155094,0.12280477328619056,0.12798075801225958,22.1048591915143,1126.4,1133.5,202752,502.64444444444445,515.0,90476,1451.611111111111,1461.0,261290
Crawfordsville-TP5-4351_5_13,799.4268292682926,793.0,131106,641.8170731707318,636.0,105258,545.9024390243902,550.0,89528,-0.02119018547142307,-0.022719397196847374,-3.475190417313384,-0.10502989546459195,-0.10880570248121496,-17.22490285619308,0.27312359821908644,0.27116233842194537,44.79227010793017,0.1239472552621067,0.12411325307686101,20.3273498629855,1076.939024390244,1063.0,176618,486.6707317073171,493.5,79814,1387.8536585365853,1379.0,227608
Crawfordsville-TP5-4351_5_14,927.83,955.0,185566,716.24,730.0,143248,597.7,618.0,119540,-0.027790054485030892,-0.03263663916017842,-5.558010897006178,-0.12116866850183353,-0.13074717779452047,-24.233733700366706,0.27818986711726146,0.2682695155018803,55.63797342345229,0.12487627068494499,0.1283295725720655,24.975254136988998,1246.27,1275.5,249254,529.19,540.5,105838,1614.11,1658.0,322822
Crawfordsville-TP5-4351_5_15,973.17,952.5,194634,761.82,756.0,152364,613.92,609.0,122784,-0.015689253144357006,-0.01721946040526563,-3.1378506288714014,-0.11384901013981251,-0.11893545100433661,-22.769802027962502,0.2623896372435947,0.2551791953956011,52.477927448718944,0.12562666110182671,0.12729694579627454,25.125332220365344,1264.86,1264.5,252972,539.3,533.0,107860,1640.88,1633.5,328176
Crawfordsville-TP5-4351_5_16,912.14,915.5,182428,712.42,716.0,142484,607.74,611.0,121548,-0.03093387616241333,-0.030872457771660415,-6.186775232482666,-0.11983230306637128,-0.12280338211093969,-23.966460613274258,0.2598587281410826,0.25540027605244997,51.97174562821651,0.12694431454737493,0.12910624832475776,25.388862909474984,1190.37,1202.5,238074,525.38,529.5,105076,1541.92,1554.0,308384
Crawfordsville-TP5-4351_5_17,888.8333333333334,870.0,159990,691.5888888888888,689.0,124486,590.9888888888889,583.0,106378,-0.03136876544236263,-0.033277672844068504,-5.646377779625274,-0.12014974309454177,-0.12327523223045611,-21.626953757017517,0.25823785095983365,0.2550112483876531,46.48281317277006,0.12434848206014397,0.12541058150109666,22.382726770825915,1157.1,1154.0,208278,516.6,521.0,92988,1493.7333333333333,1486.5,268872
Crawfordsville-TP5-4351_5_18,938.2888888888889,939.0,168892,728.2333333333333,730.5,131082,600.2,598.0,108036,-0.025954596686411036,-0.027552594953962704,-4.671827403553986,-0.12305527376597683,-0.12539104243147486,-22.14994927787583,0.2517652670224473,0.24957275995102143,45.31774806404051,0.12100513913860621,0.12124919202430845,21.780925044949118,1217.911111111111,1211.0,219224,524.7555555555556,522.5,94456,1559.1777777777777,1556.5,280652
Crawfordsville-TP5-4351_5_19,948.3666666666667,964.0,170706,728.7222222222222,750.5,131170,599.0,600.0,107820,-0.027378318816943765,-0.029232896429401196,-4.928097387049878,-0.12630141524175292,-0.12635740162176115,-22.734254743515525,0.2516762696488988,0.24801452933571386,45.30172853680178,0.12538309277092372,0.12706244627864657,22.568956698766268,1213.3666666666666,1229.5,218406,529.1444444444444,522.0,95246,1569.4,1571.5,282492
Crawfordsville-TP5-4351_5_20,969.9111111111112,919.0,174584,748.1888888888889,727.5,134674,626.1777777777778,604.0,112712,-0.030636952559420443,-0.03277012151442861,-5.51465146069568,-0.12536627176384013,-0.1281199512295068,-22.565928917491224,0.25456525530614715,0.25877469701683203,45.821745955106486,0.12267271477564887,0.12060202659636296,22.081088659616796,1262.7666666666667,1244.0,227298,530.2222222222222,522.5,95440,1618.0111111111112,1561.5,291242
Crawfordsville-TP5-4351_6_13,932.5959595959596,936.0,184654,725.1515151515151,725.0,143580,592.3838383838383,595.0,117292,-0.02269959711611743,-0.026487523992322456,-4.494520228991251,-0.120761645778017,-0.12587038028923406,-23.910805864047365,0.24806125682122238,0.24396020843202273,49.11612885060203,0.11497255033454923,0.1181894383906119,22.764564966240748,1211.5050505050506,1205.0,239878,526.2121212121212,523.0,104190,1534.959595959596,1530.0,303922
