file,Red,Green,Blue,NIR,RedEdge,DeepBlue,field,range,row,PC1,PC2,PC3,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight
Crawfordsville-TP2-4353_4_42_cropped.TIF,372.6280991735537,517.1818181818181,383.9834710743802,4149.099173553719,1847.2727272727273,359.7603305785124,Crawfordsville-TP2-4353,4,42,0.045861415187491525,0.028681904988907398,-0.00443515054526026,28500.0,19.38,175.95,57.0,,,,,,,,,,,1.75,226.0
Crawfordsville-TP2-4353_22_42_cropped.TIF,382.05627705627705,529.7186147186147,391.6709956709957,4271.359307359307,1881.1991341991343,369.6666666666667,Crawfordsville-TP2-4353,22,42,0.04719646711573971,0.00847744444975169,0.01883834572924696,31000.0,21.62,193.79,62.0,,,,,,,,,,,1.61,199.0
Crawfordsville-TP2-4353_17_42_cropped.TIF,372.10330578512395,515.9297520661157,373.7603305785124,4064.4793388429753,1806.0289256198348,347.76446280991735,Crawfordsville-TP2-4353,17,42,0.04489044344552961,0.028068403635485663,0.049513405082145814,33000.0,18.43,161.51,66.0,,,,,,,,,,,3.03,238.0
Crawfordsville-TP2-4351_21_18_cropped.TIF,402.7402597402597,565.5974025974026,411.6017316017316,4578.909090909091,1985.7229437229437,383.6060606060606,Crawfordsville-TP2-4351,21,18,0.050631936807164754,-0.016123840690603804,0.07883616815317386,29000.0,19.53,176.08,58.0,,,,,,,,,,,0.0,229.0
Crawfordsville-TP2-4351_11_14_cropped.TIF,369.6277056277056,524.9350649350649,390.2207792207792,4353.099567099567,1935.5584415584415,366.4155844155844,Crawfordsville-TP2-4351,11,14,0.048322653877753766,0.034502692114146756,-0.05256765803025143,28000.0,19.81,180.9,56.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4352_12_5_cropped.TIF,272.8636363636364,411.89669421487605,296.87603305785126,3643.7438016528927,1581.5371900826447,300.2190082644628,Crawfordsville-TP2-4352,12,5,0.04070227153293763,-0.0037294541104262568,-0.11306965083468382,29000.0,17.25,157.16,58.0,,,,,,,,,,,1.72,213.0
Crawfordsville-TP2-4353_19_45_cropped.TIF,290.34090909090907,410.0113636363636,308.92424242424244,3437.3522727272725,1471.5568181818182,296.405303030303,Crawfordsville-TP2-4353,19,45,0.038023113569136666,-0.038153349246676654,0.0028195890140558138,31000.0,23.44,207.88,62.0,,,,,,,,,,,1.61,242.0
Crawfordsville-TP2-4352_18_3_cropped.TIF,340.6388888888889,478.1666666666667,349.7579365079365,3677.6150793650795,1655.611111111111,323.83730158730157,Crawfordsville-TP2-4352,18,3,0.04054385180548308,0.04215461104463021,0.006093714145970865,31500.0,10.23,101.81,63.0,,,,,,,,,,,3.17,214.0
Crawfordsville-TP2-4352_4_7_cropped.TIF,377.75396825396825,524.765873015873,375.85714285714283,4027.746031746032,1830.9285714285713,342.95238095238096,Crawfordsville-TP2-4352,4,7,0.0444899265516475,0.07291776400642465,0.040539703790360884,32000.0,13.83,123.82,64.0,,,,,,,,,,,9.38,241.0
Crawfordsville-TP2-4351_21_19_cropped.TIF,326.39285714285717,453.61507936507934,339.32142857142856,3774.2341269841268,1619.6309523809523,318.23015873015873,Crawfordsville-TP2-4351,21,19,0.041746289891608314,-0.03409750379849834,0.05064980194008456,29000.0,16.15,144.76,58.0,,,,,,,,,,,0.0,218.0
Crawfordsville-TP2-4351_10_19_cropped.TIF,270.57936507936506,398.968253968254,303.88492063492066,3756.8650793650795,1551.1825396825398,309.06349206349205,Crawfordsville-TP2-4351,10,19,0.041915472936376555,-0.09152389674359764,-0.06836530890637915,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4352_23_5_cropped.TIF,287.79924242424244,419.4166666666667,304.6931818181818,3666.2613636363635,1561.6704545454545,290.60227272727275,Crawfordsville-TP2-4352,23,5,0.040846832575950794,-0.03173685914829076,0.011013568594150246,31500.0,22.52,205.17,63.0,,,,,,,,,,,3.17,234.0
Crawfordsville-TP2-4353_11_45_cropped.TIF,284.4484126984127,416.1468253968254,313.9761904761905,3677.3531746031745,1554.4960317460318,305.3095238095238,Crawfordsville-TP2-4353,11,45,0.040894154136846404,-0.05404825070466262,-0.039125790409671214,33000.0,24.83,224.91,66.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4353_6_43_cropped.TIF,338.23376623376623,484.5887445887446,365.24675324675326,4287.69696969697,1821.6103896103896,349.4978354978355,Crawfordsville-TP2-4353,6,43,0.047706139682926176,-0.050055485784466815,-0.014213299632029247,30000.0,19.57,172.74,60.0,,,,,,,,,,,18.33,222.0
Crawfordsville-TP2-4353_15_45_cropped.TIF,333.5082644628099,470.3305785123967,342.7603305785124,3712.5826446280994,1660.1735537190082,323.0206611570248,Crawfordsville-TP2-4353,15,45,0.04102849482938035,0.03405728453212991,-0.009892868941733874,27500.0,20.73,182.98,55.0,,,,,,,,,,,0.0,220.0
Crawfordsville-TP2-4351_6_19_cropped.TIF,346.18650793650795,473.9166666666667,357.031746031746,3951.5476190476193,1735.936507936508,339.3174603174603,Crawfordsville-TP2-4351,6,19,0.043754979209316376,0.004162363848837119,-0.005976438650531218,24500.0,19.05,174.16,49.0,,,,,,,,,,,0.0,215.0
Crawfordsville-TP2-4353_35_43_cropped.TIF,314.61570247933884,452.7685950413223,338.0123966942149,3724.495867768595,1647.6528925619834,333.0,Crawfordsville-TP2-4353,35,43,0.04123713160045385,0.01052549147921035,-0.09938525387155094,28500.0,21.11,191.88,57.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4352_18_8_cropped.TIF,335.1991341991342,484.94805194805195,353.04329004329,3972.6406926406926,1723.1601731601731,337.46320346320346,Crawfordsville-TP2-4352,18,8,0.04399406355824281,-0.015059498542839887,-0.0006413456448623153,16500.0,16.8,149.53,33.0,,,,,,,,,,,0.0,235.0
Crawfordsville-TP2-4351_2_13_cropped.TIF,386.3290043290043,538.7705627705627,391.56709956709955,4553.891774891775,1949.6147186147186,381.1774891774892,Crawfordsville-TP2-4351,2,13,0.05048435204874089,-0.040468117669997805,0.04971607575595002,27500.0,20.59,179.36,55.0,,,,,,,,,,,0.0,223.0
Crawfordsville-TP2-4353_15_44_cropped.TIF,377.64069264069263,517.2121212121212,386.02597402597405,4256.255411255412,1866.6709956709956,364.4935064935065,Crawfordsville-TP2-4353,15,44,0.047083514288414785,0.001840332701739335,0.023111346616243023,32000.0,19.2,170.28,64.0,,,,,,,,,,,0.0,209.0
Crawfordsville-TP2-4351_17_16_cropped.TIF,320.63492063492066,445.8174603174603,335.26190476190476,3763.2380952380954,1622.8690476190477,327.4920634920635,Crawfordsville-TP2-4351,17,16,0.04165287898804236,-0.029957164463311946,-0.013633833386329475,31000.0,19.8,181.43,62.0,,,,,,,,,,,11.29,261.0
Crawfordsville-TP2-4352_13_5_cropped.TIF,324.83549783549785,487.995670995671,356.2640692640693,4318.69696969697,1867.7792207792209,334.6190476190476,Crawfordsville-TP2-4352,13,5,0.048282888418714164,-0.0030354835147366976,-0.05542940461090704,18500.0,18.38,167.07,37.0,,,,,,,,,,,0.0,245.0
Crawfordsville-TP2-4351_23_13_cropped.TIF,333.16450216450215,483.3376623376623,363.6233766233766,4485.43722943723,1828.2380952380952,351.4025974025974,Crawfordsville-TP2-4351,23,13,0.04999520824738619,-0.12626832655552075,0.047373310652766176,29000.0,21.28,188.5,58.0,,,,,,,,,,,0.0,242.0
Crawfordsville-TP2-4352_22_6_cropped.TIF,338.2597402597403,496.57575757575756,361.7878787878788,4114.147186147186,1811.8095238095239,348.26839826839824,Crawfordsville-TP2-4352,22,6,0.04568714094247842,0.015023155041840805,-0.06838262239742572,27000.0,17.04,155.78,54.0,,,,,,,,,,,3.7,233.0
Crawfordsville-TP2-4353_9_45_cropped.TIF,320.34090909090907,449.9166666666667,323.92424242424244,3581.590909090909,1606.753787878788,301.6060606060606,Crawfordsville-TP2-4353,9,45,0.03966789594441917,0.044671088321716304,0.009621786591916717,28500.0,18.63,169.93,57.0,,,,,,,,,,,8.77,228.0
Crawfordsville-TP2-4352_12_6_cropped.TIF,329.1060606060606,442.1628787878788,328.1212121212121,3662.1060606060605,1643.3674242424242,313.59090909090907,Crawfordsville-TP2-4352,12,6,0.04060059695325379,0.042633349655845,-0.015884817055040207,33000.0,18.7,171.94,66.0,,,,,,,,,,,0.0,235.0
Crawfordsville-TP2-4352_21_9_cropped.TIF,322.48809523809524,464.9047619047619,343.26984126984127,3963.5198412698414,1705.373015873016,327.54761904761904,Crawfordsville-TP2-4352,21,9,0.044025406856779956,-0.02503268957612313,-0.008605299884853793,31000.0,12.54,121.64,62.0,,,,,,,,,,,6.45,262.0
Crawfordsville-TP2-4352_8_6_cropped.TIF,360.4978354978355,489.45021645021643,369.35930735930737,4007.4805194805194,1771.2770562770563,350.32034632034635,Crawfordsville-TP2-4352,8,6,0.044290712763017194,0.01169296316248695,-0.001888760724552621,19500.0,19.25,178.82,39.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4353_25_44_cropped.TIF,362.1611570247934,499.6735537190083,360.46280991735534,4045.1528925619837,1822.5619834710744,341.1900826446281,Crawfordsville-TP2-4353,25,44,0.0448601769246762,0.05927659047520937,-0.0051542996355209035,28000.0,15.98,146.6,56.0,,,,,,,,,,,0.0,254.0
Crawfordsville-TP2-4351_12_18_cropped.TIF,288.21487603305786,428.35537190082647,324.9917355371901,4065.2520661157023,1657.0578512396694,328.81404958677683,Crawfordsville-TP2-4351,12,18,0.04536875127748449,-0.11877135202150917,-0.04510792937219517,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_16_13_cropped.TIF,325.2261904761905,469.2738095238095,344.8968253968254,4095.7063492063494,1727.4920634920634,331.12698412698415,Crawfordsville-TP2-4351,16,13,0.04553951436557659,-0.058246462870759366,0.026800482979632247,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0
Crawfordsville-TP2-4353_33_43_cropped.TIF,315.9848484848485,447.8598484848485,321.56060606060606,3581.5416666666665,1605.1325757575758,305.45454545454544,Crawfordsville-TP2-4353,33,43,0.0396798971192352,0.04164943258034903,-0.016605264511113233,31500.0,15.39,138.27,63.0,,,,,,,,,,,3.17,234.0
Crawfordsville-TP2-4353_11_42_cropped.TIF,340.12396694214874,475.08264462809916,349.3719008264463,4089.561983471074,1749.9628099173553,332.995867768595,Crawfordsville-TP2-4353,11,42,0.04542634360966301,-0.033132411797349645,0.044077162634385963,31000.0,20.35,186.47,62.0,,,,,,,,,,,11.29,251.0
Crawfordsville-TP2-4353_3_46_cropped.TIF,303.1861471861472,429.991341991342,330.7792207792208,3721.341991341991,1574.948051948052,335.4025974025974,Crawfordsville-TP2-4353,3,46,0.04116655533537064,-0.06809714998892769,-0.06839001616942034,29000.0,19.4,173.07,58.0,,,,,,,,,,,1.72,204.0
Crawfordsville-TP2-4351_12_20_cropped.TIF,385.5912698412698,544.9285714285714,374.5515873015873,4180.452380952381,1889.8849206349207,334.8690476190476,Crawfordsville-TP2-4351,12,20,0.04630562661669669,0.07891109080100753,0.10629328427650143,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0
Crawfordsville-TP2-4352_2_4_cropped.TIF,314.2689393939394,415.2121212121212,313.93939393939394,3481.871212121212,1492.9545454545455,296.7765151515151,Crawfordsville-TP2-4352,2,4,0.03845826892111089,-0.03507821165714548,0.08199960276762619,27000.0,16.24,148.47,54.0,,,,,,,,,,,0.0,233.0
Crawfordsville-TP2-4351_13_15_cropped.TIF,368.71487603305786,538.900826446281,383.9710743801653,4285.190082644628,1911.5578512396694,371.3719008264463,Crawfordsville-TP2-4351,13,15,0.047461704106938195,0.03811248739054278,-0.05676618495889402,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0
Crawfordsville-TP2-4351_20_18_cropped.TIF,369.31349206349205,490.70238095238096,367.14285714285717,3939.7619047619046,1736.1626984126983,343.9761904761905,Crawfordsville-TP2-4351,20,18,0.043437051651314146,0.005793578199538412,0.0661776988154941,34500.0,17.43,161.18,69.0,,,,,,,,,,,10.14,254.0
Crawfordsville-TP2-4352_9_8_cropped.TIF,327.38429752066116,487.3305785123967,342.8719008264463,4140.578512396694,1792.0330578512396,323.27272727272725,Crawfordsville-TP2-4352,9,8,0.046166491202994785,-0.0010840696523773264,0.010786699074750019,31500.0,15.8,138.8,63.0,,,,,,,,,,,0.0,262.0
Crawfordsville-TP2-4352_15_6_cropped.TIF,363.37698412698415,492.5357142857143,352.4246031746032,4013.2261904761904,1782.0753968253969,325.1587301587302,Crawfordsville-TP2-4352,15,6,0.044509582231243294,0.037971840174288035,0.08582747143237691,34500.0,13.61,127.0,69.0,,,,,,,,,,,14.49,239.0
Crawfordsville-TP2-4351_16_18_cropped.TIF,333.3429752066116,461.85537190082647,345.08264462809916,3803.7479338842977,1620.5495867768595,325.3595041322314,Crawfordsville-TP2-4351,16,18,0.04198990353255008,-0.04966239781848572,0.07067091859222097,26500.0,19.46,172.18,53.0,,,,,,,,,,,1.89,234.0
Crawfordsville-TP2-4352_12_2_cropped.TIF,344.3719008264463,503.8388429752066,357.4504132231405,4262.49173553719,1904.4462809917356,339.2892561983471,Crawfordsville-TP2-4352,12,2,0.04758547113386693,0.05909233116997159,-0.06324042425020555,30500.0,18.57,171.34,61.0,,,,,,,,,,,0.0,264.0
Crawfordsville-TP2-4353_24_42_cropped.TIF,314.5289256198347,457.9793388429752,340.5,3834.995867768595,1642.8264462809918,330.3512396694215,Crawfordsville-TP2-4353,24,42,0.04247157829906984,-0.03989155083910723,-0.02838671940782891,28500.0,24.04,214.47,57.0,,,,,,,,,,,1.75,238.0
Crawfordsville-TP2-4351_21_17_cropped.TIF,371.7579365079365,498.0436507936508,380.38492063492066,3961.2380952380954,1756.142857142857,354.3253968253968,Crawfordsville-TP2-4351,21,17,0.04361193683445788,0.01046294934161385,0.026480061316417218,30000.0,18.01,166.55,60.0,,,,,,,,,,,0.0,222.0
Crawfordsville-TP2-4352_14_8_cropped.TIF,376.008658008658,537.2683982683983,394.1991341991342,4614.476190476191,2001.7142857142858,370.8831168831169,Crawfordsville-TP2-4352,14,8,0.05135802892097419,-0.00555566472251434,0.0018931293527204606,22000.0,17.39,159.17,44.0,,,,,,,,,,,0.0,262.0
Crawfordsville-TP2-4352_15_7_cropped.TIF,372.01731601731603,520.0432900432901,378.34199134199133,4298.116883116883,1865.2034632034631,361.46320346320346,Crawfordsville-TP2-4352,15,7,0.047606675943308745,-0.013243868147055091,0.0405077644524229,30000.0,18.7,171.94,60.0,,,,,,,,,,,1.67,247.0
Crawfordsville-TP2-4351_9_20_cropped.TIF,357.5064935064935,518.4025974025974,381.8831168831169,4436.142857142857,1931.6233766233765,367.75757575757575,Crawfordsville-TP2-4351,9,20,0.04934742652229751,-0.003330095881424733,-0.05691373050610584,28500.0,16.83,154.93,57.0,,,,,,,,,,,0.0,274.0
Crawfordsville-TP2-4351_14_17_cropped.TIF,354.6309523809524,507.22222222222223,353.6190476190476,4049.968253968254,1797.2619047619048,335.8690476190476,Crawfordsville-TP2-4351,14,17,0.04490666530972094,0.03536886120729326,0.030602285168926144,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0
Crawfordsville-TP2-4353_7_46_cropped.TIF,363.5,506.56349206349205,364.62301587301585,4129.222222222223,1800.563492063492,341.5357142857143,Crawfordsville-TP2-4353,7,46,0.045729025915979965,-0.00032874513107935085,0.07262333456158249,31500.0,15.73,136.53,63.0,,,,,,,,,,,17.46,254.0
Crawfordsville-TP2-4352_11_3_cropped.TIF,377.7142857142857,528.3160173160173,387.004329004329,4118.800865800866,1872.3030303030303,366.3246753246753,Crawfordsville-TP2-4352,11,3,0.045485861056303006,0.06563427639510666,-0.04661951867356998,35000.0,14.39,131.41,70.0,,,,,,,,,,,0.0,222.0
Crawfordsville-TP2-4352_8_9_cropped.TIF,323.0,463.46031746031747,336.76984126984127,3901.6746031746034,1720.4087301587301,315.87301587301585,Crawfordsville-TP2-4352,8,9,0.04342040970000725,0.024319644385124628,-0.018391741443663883,31000.0,15.07,139.04,62.0,,,,,,,,,,,0.0,268.0
Crawfordsville-TP2-4352_15_9_cropped.TIF,389.93506493506493,549.3722943722944,398.3376623376623,4503.969696969697,1949.4242424242425,379.5151515151515,Crawfordsville-TP2-4352,15,9,0.0498527786140295,-0.01979364628325805,0.050390150134074004,29000.0,20.13,181.7,58.0,,,,,,,,,,,12.07,216.0
Crawfordsville-TP2-4351_20_20_cropped.TIF,476.4155844155844,659.0735930735931,462.90909090909093,5056.649350649351,2252.5887445887447,430.3809523809524,Crawfordsville-TP2-4351,20,20,0.05577741558284826,0.04448856754485085,0.12518123937575953,31500.0,15.12,136.8,63.0,,,,,,,,,,,0.0,249.0
Crawfordsville-TP2-4352_5_9_cropped.TIF,369.3015873015873,487.92063492063494,362.5079365079365,3823.0476190476193,1719.718253968254,336.54761904761904,Crawfordsville-TP2-4352,5,9,0.04212162936087177,0.04147009735783557,0.055111877925423984,30000.0,18.52,170.48,60.0,,,,,,,,,,,0.0,229.0
Crawfordsville-TP2-4352_18_4_cropped.TIF,380.12301587301585,480.7738095238095,371.2261904761905,3530.5079365079364,1612.3015873015872,345.9325396825397,Crawfordsville-TP2-4352,18,4,0.038470006571330935,0.040193815493613234,0.05788417648718484,28000.0,,111.91,56.0,,,,,,,,,,,0.0,210.0
Crawfordsville-TP2-4351_14_14_cropped.TIF,303.125,425.469696969697,310.0037878787879,3495.8939393939395,1558.1704545454545,300.4583333333333,Crawfordsville-TP2-4351,14,14,0.03877105763236337,0.030190613617682337,-0.03938900883886284,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4353_16_42_cropped.TIF,310.3679653679654,452.5541125541126,345.73160173160176,4186.346320346321,1727.5930735930735,338.43290043290045,Crawfordsville-TP2-4353,16,42,0.046646410881406156,-0.10146896169969045,-0.02078520232253815,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4352_13_4_cropped.TIF,361.4718614718615,497.98268398268397,366.995670995671,4066.8008658008657,1804.2207792207791,344.6666666666667,Crawfordsville-TP2-4352,13,4,0.04503883762568492,0.026690205588361323,0.012115151624706444,30000.0,17.67,163.22,60.0,,,,,,,,,,,25.0,240.0
Crawfordsville-TP2-4353_18_43_cropped.TIF,347.0357142857143,489.14285714285717,352.31349206349205,3969.6468253968255,1760.4126984126983,335.2857142857143,Crawfordsville-TP2-4353,18,43,0.04399761149275967,0.027966515466414266,0.0009752274349218124,34500.0,20.83,188.9,69.0,,,,,,,,,,,2.9,243.0
Crawfordsville-TP2-4352_3_5_cropped.TIF,350.31349206349205,487.4087301587302,356.44444444444446,3847.126984126984,1701.7936507936508,327.4920634920635,Crawfordsville-TP2-4352,3,5,0.042479173059729904,0.018232629692616277,0.053659564693652524,31500.0,16.99,154.26,63.0,,,,,,,,,,,0.0,226.0
Crawfordsville-TP2-4353_12_42_cropped.TIF,335.74603174603175,460.9246031746032,335.8611111111111,3842.4126984126983,1679.0873015873017,316.5952380952381,Crawfordsville-TP2-4353,12,42,0.04261703262787851,0.003998193089900863,0.05000295761270047,31000.0,19.04,174.67,62.0,,,,,,,,,,,3.23,230.0
Crawfordsville-TP2-4351_4_19_cropped.TIF,291.06198347107437,419.2892561983471,322.93388429752065,4039.789256198347,1644.1611570247933,325.24380165289256,Crawfordsville-TP2-4351,4,19,0.045087010129723555,-0.12081129299443534,-0.025692624871754718,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4353_24_46_cropped.TIF,292.5,408.0681818181818,304.8371212121212,3402.4242424242425,1462.871212121212,293.6136363636364,Crawfordsville-TP2-4353,24,46,0.03762829505093469,-0.030646609896439584,0.014279815237192931,26000.0,23.15,207.99,52.0,,,,,,,,,,,0.0,210.0
Crawfordsville-TP2-4352_4_6_cropped.TIF,375.0822510822511,530.6969696969697,386.57142857142856,4351.9047619047615,1950.3593073593074,355.9307359307359,Crawfordsville-TP2-4352,4,6,0.04835522759178463,0.057537532609289586,-0.013971136831383832,32500.0,17.51,154.19,65.0,,,,,,,,,,,12.31,238.0
Crawfordsville-TP2-4353_19_46_cropped.TIF,353.5992063492063,478.55555555555554,360.60714285714283,3800.0674603174602,1669.0396825396826,332.07936507936506,Crawfordsville-TP2-4353,19,46,0.04185456069163179,-0.001814295756740262,0.0627536473854686,29000.0,17.62,158.86,58.0,,,,,,,,,,,6.9,239.0
Crawfordsville-TP2-4352_15_5_cropped.TIF,367.1111111111111,499.24603174603175,358.6507936507937,3915.3849206349205,1775.3650793650793,328.47222222222223,Crawfordsville-TP2-4352,15,5,0.04331276475226001,0.06907346197693541,0.05391414267977393,30500.0,13.19,121.84,61.0,,,,,,,,,,,8.2,263.0
Crawfordsville-TP2-4352_22_8_cropped.TIF,276.0702479338843,407.60330578512395,304.7107438016529,3795.206611570248,1581.8553719008264,297.97520661157023,Crawfordsville-TP2-4352,22,8,0.04241137884310412,-0.06861161298865937,-0.02952894248697891,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4352_15_3_cropped.TIF,365.965367965368,508.5541125541126,363.2857142857143,3847.103896103896,1764.5930735930735,343.5541125541126,Crawfordsville-TP2-4352,15,3,0.04241711666872035,0.07869697600507758,-0.009731321520436546,32500.0,18.56,164.02,65.0,,,,,,,,,,,0.0,196.0
Crawfordsville-TP2-4353_25_42_cropped.TIF,347.74603174603175,482.55555555555554,351.73809523809524,3869.0436507936506,1720.5515873015872,330.42857142857144,Crawfordsville-TP2-4353,25,42,0.04279975784017245,0.028781430103903743,0.01844964008215957,26000.0,19.46,178.52,52.0,,,,,,,,,,,0.0,223.0
Crawfordsville-TP2-4351_10_14_cropped.TIF,269.54545454545456,392.1969696969697,290.2310606060606,3580.4242424242425,1492.7954545454545,290.8636363636364,Crawfordsville-TP2-4351,10,14,0.03991261575744686,-0.06887307386253623,-0.021144211443981317,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4353_33_46_cropped.TIF,355.6280991735537,495.91735537190084,366.6570247933884,4058.2520661157023,1793.4710743801652,340.3636363636364,Crawfordsville-TP2-4353,33,46,0.04496121107855341,0.02063047413046453,0.013444301424111094,26000.0,17.83,162.26,52.0,,,,,,,,,,,1.92,225.0
Crawfordsville-TP2-4352_9_6_cropped.TIF,343.1487603305785,492.5289256198347,359.3636363636364,4266.780991735537,1830.1528925619834,345.45454545454544,Crawfordsville-TP2-4352,9,6,0.04748043185975225,-0.027636929211534312,0.004064573390589155,31500.0,17.17,156.07,63.0,,,,,,,,,,,23.81,263.0
Crawfordsville-TP2-4352_5_5_cropped.TIF,327.961038961039,468.1038961038961,348.9047619047619,4069.4069264069262,1740.1774891774892,335.86147186147184,Crawfordsville-TP2-4352,5,5,0.0452304731346468,-0.03707769190848076,-0.010756982230533736,29000.0,18.7,167.42,58.0,,,,,,,,,,,0.0,239.0
Crawfordsville-TP2-4351_5_20_cropped.TIF,357.98268398268397,518.7489177489177,376.12987012987014,4216.61038961039,1834.6709956709956,366.24675324675326,Crawfordsville-TP2-4351,5,20,0.0466548960614418,-0.01361123649716848,-0.022873945590018593,29500.0,15.82,144.46,59.0,,,,,,,,,,,3.39,212.0
Crawfordsville-TP2-4352_12_7_cropped.TIF,298.1212121212121,416.52272727272725,311.32954545454544,3536.0795454545455,1555.1666666666667,300.18560606060606,Crawfordsville-TP2-4352,12,7,0.039263240939825576,0.00891246551517783,-0.04148651414112721,31500.0,19.13,175.09,63.0,,,,,,,,,,,7.94,262.0
Crawfordsville-TP2-4353_15_46_cropped.TIF,400.73553719008265,529.2520661157025,389.11570247933884,4001.3305785123966,1828.7561983471073,361.56611570247935,Crawfordsville-TP2-4353,15,46,0.04397629549164371,0.0692502682050876,0.052388077597523536,33000.0,10.92,99.14,66.0,,,,,,,,,,,1.52,202.0
Crawfordsville-TP2-4353_5_44_cropped.TIF,357.7142857142857,511.77777777777777,363.765873015873,4122.2182539682535,1807.5238095238096,345.37698412698415,Crawfordsville-TP2-4353,5,44,0.04565879116019902,0.009234052056103264,0.032169282074613725,27000.0,21.84,194.38,54.0,,,,,,,,,,,3.7,218.0
Crawfordsville-TP2-4353_22_45_cropped.TIF,301.5,434.92561983471074,322.1363636363636,3714.0206611570247,1620.6694214876034,310.45454545454544,Crawfordsville-TP2-4353,22,45,0.04129414416443236,-0.0008621063366547265,-0.052821801669688306,33000.0,23.06,207.91,66.0,,,,,,,,,,,0.0,231.0
Crawfordsville-TP2-4353_3_44_cropped.TIF,279.49242424242425,397.7537878787879,298.0,3502.181818181818,1491.4848484848485,286.7651515151515,Crawfordsville-TP2-4353,3,44,0.03895348912838398,-0.03733840463731898,-0.007157708666432487,28500.0,17.96,161.36,57.0,,,,,,,,,,,7.02,268.0
Crawfordsville-TP2-4352_22_3_cropped.TIF,324.984126984127,451.25,332.36507936507934,3694.218253968254,1681.392857142857,310.85714285714283,Crawfordsville-TP2-4352,22,3,0.041032657239012185,0.07136778346193695,-0.051541299932348954,31000.0,16.12,148.9,62.0,,,,,,,,,,,0.0,213.0
Crawfordsville-TP2-4353_7_42_cropped.TIF,259.44444444444446,385.0674603174603,291.98809523809524,3720.126984126984,1510.313492063492,285.21031746031747,Crawfordsville-TP2-4353,7,42,0.04161459443160995,-0.1070246278769763,-0.002902127852435739,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_7_17_cropped.TIF,363.7445887445887,499.87445887445887,368.8181818181818,4113.454545454545,1794.948051948052,358.3333333333333,Crawfordsville-TP2-4351,7,17,0.04548138251592997,-0.009638003710196425,0.013010702784153472,31500.0,20.5,189.57,63.0,,,,,,,,,,,9.52,234.0
Crawfordsville-TP2-4352_12_9_cropped.TIF,314.60743801652893,448.04545454545456,328.43801652892563,3693.289256198347,1600.7685950413222,315.8719008264463,Crawfordsville-TP2-4352,12,9,0.04088713221082272,-0.016742059816033016,0.002401848634582815,31000.0,19.65,174.89,62.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4353_5_45_cropped.TIF,302.45887445887445,449.991341991342,331.969696969697,3843.3593073593074,1655.8658008658008,327.2294372294372,Crawfordsville-TP2-4353,5,45,0.04270318360278756,-0.02610708003063987,-0.0783613194148086,34500.0,17.02,154.35,69.0,,,,,,,,,,,0.0,237.0
Crawfordsville-TP2-4352_10_2_cropped.TIF,301.5912698412698,418.1746031746032,311.484126984127,3672.6309523809523,1581.515873015873,298.265873015873,Crawfordsville-TP2-4352,10,2,0.040866665629715145,-0.018869874219873947,0.008481079502302351,32000.0,17.44,162.19,64.0,,,,,,,,,,,0.0,228.0
Crawfordsville-TP2-4351_3_17_cropped.TIF,320.12698412698415,448.8015873015873,333.0952380952381,3596.75,1596.4285714285713,315.62698412698415,Crawfordsville-TP2-4351,3,17,0.0397399439512485,0.01780567485124417,-0.01905324147423889,32500.0,16.52,150.86,65.0,,,,,,,,,,,4.62,228.0
Crawfordsville-TP2-4352_11_5_cropped.TIF,349.22222222222223,481.8690476190476,360.75,3884.6031746031745,1744.8412698412699,341.81349206349205,Crawfordsville-TP2-4352,11,5,0.04295511945688936,0.04043753796916496,-0.04174601248114322,28000.0,19.01,174.99,56.0,,,,,,,,,,,0.0,220.0
Crawfordsville-TP2-4353_25_46_cropped.TIF,365.43722943722946,526.2510822510823,382.3679653679654,4105.493506493506,1799.025974025974,368.94805194805195,Crawfordsville-TP2-4353,25,46,0.04522975772673244,-0.007871204285680496,-0.006439382389314865,34500.0,19.04,170.46,69.0,,,,,,,,,,,8.7,221.0
