file_,Red_mean,Red_median,Red_sum,Green_mean,Green_median,Green_sum,Blue_mean,Blue_median,Blue_sum,GLI_mean,GLI_median,GLI_sum,NGRDI_mean,NGRDI_median,NGRDI_sum,NDVI_mean,NDVI_median,NDVI_sum,NDRE_mean,NDRE_median,NDRE_sum,RedEdge_mean,RedEdge_median,RedEdge_sum,DeepBlue_mean,DeepBlue_median,DeepBlue_sum,Nir_mean,Nir_median,Nir_sum
Crawfordsville-TP2-4351_11_18,439.032967032967,442.0,79904,622.3626373626373,630.0,113270,446.38461538461536,449.0,81242,0.17722250450352148,0.17077625570776256,32.25449581964091,0.18841000313247375,0.1747483989021043,34.29062057011022,0.8354345259673123,0.8343087051938551,152.04908372605084,0.3847879239280235,0.38410017472335467,70.03140215490028,2130.945054945055,2142.0,387832,414.13186813186815,414.0,75372,4797.582417582417,4814.0,873160
Crawfordsville-TP2-4351_11_19,393.32,395.0,78664,556.91,554.0,111382,414.52,414.0,82904,0.16816523467198452,0.16102012826630413,33.6330469343969,0.19029490385307846,0.1749257114815253,38.05898077061569,0.8513840857010192,0.8505573800046535,170.27681714020383,0.40053035264158915,0.40230552310597434,80.10607052831783,2051.75,2051.5,410350,404.71,406.5,80942,4794.06,4795.5,958812
Crawfordsville-TP2-4351_11_20,456.1111111111111,483.0,82100,615.3,633.0,110754,455.9,468.0,82062,0.15947441980734114,0.14348378186212707,28.705395565321407,0.16923829808598964,0.13714067278287462,30.462893655478133,0.8367230438702451,0.8270022438570412,150.61014789664412,0.393000079276631,0.39425242272762495,70.74001426979358,2175.366666666667,2199.0,391566,422.1,425.0,75978,4994.811111111111,4992.5,899066
Crawfordsville-TP2-4351_12_13,355.9222222222222,374.5,64066,528.1555555555556,538.0,95068,390.74444444444447,400.0,70334,0.17975886043961778,0.16480095963653996,32.3565948791312,0.21226842534659165,0.18054191569161124,38.2083165623865,0.8623970564158259,0.8521099609608745,155.23147015484867,0.4144631211991516,0.41701511596701357,74.60336181584728,1955.5555555555557,1966.0,352000,385.94444444444446,392.5,69470,4724.2444444444445,4780.5,850364
Crawfordsville-TP2-4351_12_14,376.63829787234044,377.0,70808,535.968085106383,534.0,100762,406.28723404255317,401.5,76382,0.16482334724920575,0.15913984574139775,30.98678928285068,0.1929364613013441,0.1793763697612762,36.27205472465269,0.856221987176199,0.8565290975191846,160.9697335891254,0.40437584732681525,0.40566719527673895,76.02265929744127,2020.5851063829787,2008.0,379870,391.6595744680851,390.0,73632,4767.372340425532,4750.5,896266
Crawfordsville-TP2-4351_12_15,416.16,429.0,83232,595.16,604.5,119032,424.24,433.5,84848,0.18206156889214892,0.16841934374786954,36.412313778429784,0.19670724255882022,0.17311607436903087,39.34144851176404,0.8393528731207107,0.8358097589694432,167.87057462414214,0.377111428517359,0.37713128064681534,75.4222857034718,2109.87,2139.0,421974,407.27,410.0,81454,4667.03,4715.0,933406
Crawfordsville-TP2-4351_12_16,421.6,428.5,84320,584.24,584.0,116848,435.84,435.0,87168,0.15910834825268094,0.15366726296958855,31.821669650536187,0.1723709820277632,0.166040777619725,34.47419640555264,0.8278503307603161,0.8266822944032046,165.57006615206322,0.3776292741504006,0.3782231290190837,75.52585483008012,1998.78,1996.5,399756,424.45,424.5,84890,4425.9,4447.0,885180
Crawfordsville-TP2-4351_12_17,354.6666666666667,361.0,57456,505.77777777777777,503.0,81936,384.34567901234567,392.0,62264,0.16996886468393893,0.1543778801843318,27.534956078798107,0.204845939965257,0.16765755053507728,33.18504227437163,0.8525057910566145,0.8482688391038696,138.10593815117156,0.4017116322643967,0.40136476426799006,65.07728442683226,1842.888888888889,1853.0,298548,374.51851851851853,377.0,60672,4324.111111111111,4395.0,700506
Crawfordsville-TP2-4351_12_18,328.79,326.0,65758,482.71,484.0,96542,365.3,365.0,73060,0.17421036649390198,0.1660897839311936,34.8420732987804,0.2123377917016613,0.1925850671092923,42.46755834033226,0.8669294597066756,0.8628988687772694,173.3858919413351,0.4243862847495655,0.42568711240037715,84.8772569499131,1823.97,1825.5,364794,373.25,371.5,74650,4513.74,4504.0,902748
Crawfordsville-TP2-4351_12_19,427.8666666666667,431.5,77016,603.3666666666667,605.0,108606,437.73333333333335,442.0,78792,0.17058176409549652,0.16399117396809115,30.704717537189374,0.18124492714948992,0.17034996479351705,32.62408688690819,0.8425622562287178,0.8423196252645013,151.66120612116922,0.39284938281830767,0.3942328487004202,70.71288890729538,2154.1555555555556,2174.5,387748,405.3666666666667,409.5,72966,4943.1,4996.5,889758
Crawfordsville-TP2-4351_12_20,486.22222222222223,450.0,78768,688.3456790123457,661.0,111512,477.34567901234567,461.0,77330,0.18658654019477328,0.1876440756108806,30.227019511553273,0.1897163820955197,0.19289340101522842,30.73405389947419,0.8365179836789917,0.8412138320395202,135.51591335599664,0.37989654371998066,0.3786644951140065,61.54324008263687,2390.901234567901,2366.0,387326,434.0246913580247,416.0,70312,5322.271604938272,5253.0,862208
Crawfordsville-TP2-4351_13_13,388.67,378.5,77734,565.68,559.0,113136,418.48,412.0,83696,0.1810051985141198,0.16420644303398962,36.20103970282396,0.2138216941706066,0.1827565651908667,42.76433883412132,0.8567193167011946,0.8529602098232179,171.34386334023893,0.3990589974230737,0.3982051701385567,79.81179948461474,2097.18,2093.5,419436,392.0,385.0,78400,4881.43,4867.0,976286
Crawfordsville-TP2-4351_13_14,401.38271604938274,427.0,65024,559.8024691358024,588.0,90688,404.5925925925926,424.0,65544,0.1730027957477859,0.16074270557029177,28.026452911141316,0.18391310114027146,0.15506035283194058,29.793922384723977,0.8437895663775875,0.8309913378248316,136.69390975316918,0.3776706719594422,0.37676739672858334,61.18264885742964,2093.5185185185187,2126.0,339150,396.28395061728395,409.0,64198,4635.358024691358,4737.0,750928
Crawfordsville-TP2-4351_13_15,415.1111111111111,404.0,82192,605.2222222222222,601.0,119834,428.5050505050505,426.0,84844,0.1862287391935451,0.1793258426966292,36.87329036032193,0.20049372076794542,0.18956870611835505,39.69775671205319,0.8461236570099251,0.8436168241615712,167.53248408796517,0.3874325474348566,0.38757480763750357,76.7116443921016,2162.7979797979797,2149.0,428234,420.4848484848485,424.0,83256,4900.929292929293,4863.0,970384
Crawfordsville-TP2-4351_13_16,378.8,372.5,68184,521.2444444444444,522.5,93824,401.22222222222223,397.5,72220,0.15316798898852368,0.15023958249042235,27.570238017934265,0.17712379858255853,0.1687289837608309,31.882283744860537,0.8505670770315141,0.8498299773752607,153.10207386567254,0.40632692827352757,0.4070716596632953,73.13884708923496,1940.3222222222223,1947.0,349258,393.97777777777776,384.0,70916,4596.888888888889,4656.5,827440
Crawfordsville-TP2-4351_13_17,371.44444444444446,342.0,60174,544.5185185185185,521.0,88212,404.34567901234567,386.0,65504,0.17641134476152223,0.16844783715012723,28.5786378513666,0.20501188430140344,0.20300751879699247,33.21192525682736,0.8531286307804217,0.8592445328031809,138.2068381864283,0.4050319947884552,0.40591567023285086,65.61518315572974,1947.9012345679012,1924.0,315560,389.08641975308643,377.0,63032,4601.444444444444,4587.0,745434
Crawfordsville-TP2-4351_13_18,358.88,349.0,71776,521.99,517.0,104398,399.9,397.5,79980,0.16696682930634282,0.15843462545367587,33.39336586126856,0.2030822947876246,0.185999185999186,40.61645895752492,0.859138653926436,0.8568813807492983,171.8277307852872,0.4086991634185311,0.40961667416425485,81.73983268370621,1948.65,1934.0,389730,382.21,383.5,76442,4642.88,4639.5,928576
Crawfordsville-TP2-4351_13_19,419.48,415.5,83896,587.36,581.5,117472,429.64,429.5,85928,0.17576989596519327,0.1572783241247149,35.15397919303865,0.19567414457522092,0.16425459393339653,39.13482891504418,0.8480458150062146,0.8436064430219397,169.6091630012429,0.3965363528607673,0.3957947512780521,79.30727057215347,2138.59,2139.5,427718,405.95,407.0,81190,4949.33,4948.5,989866
Crawfordsville-TP2-4351_13_20,460.6333333333333,474.5,82914,647.4111111111112,658.0,116534,454.0111111111111,461.5,81722,0.17880393403454342,0.17547710929024385,32.184708126217814,0.18022665614632866,0.1675707289435227,32.44079810633916,0.8370412831990945,0.833291579107778,150.66743097583702,0.3880797131907949,0.3883345960262584,69.85434837434308,2252.0555555555557,2261.5,405370,416.9222222222222,421.5,75046,5107.7444444444445,5129.0,919394
Crawfordsville-TP2-4351_14_13,462.98,467.0,92596,610.58,619.0,122116,458.08,462.5,91616,0.14798315376714619,0.13656442189875734,29.596630753429235,0.15257180144257929,0.13813825278895567,30.514360288515856,0.8311073597773398,0.8244634821737625,166.22147195546796,0.3895103610301802,0.3871330359402544,77.90207220603604,2162.92,2167.5,432584,421.52,424.5,84304,4923.81,4964.5,984762
Crawfordsville-TP2-4351_14_14,405.46,392.5,81092,570.08,566.5,114016,412.0,408.0,82400,0.17331641054383948,0.1657991356018935,34.663282108767895,0.1844870443294711,0.17571232228035527,36.89740886589422,0.8444106861651189,0.8429026003543829,168.8821372330238,0.3851623891982704,0.3853888275514831,77.03247783965408,2092.57,2081.5,418514,402.02,401.0,80404,4715.38,4724.0,943076
Crawfordsville-TP2-4351_14_15,405.41,408.5,81082,565.49,565.0,113098,416.68,417.0,83336,0.1633544509156896,0.157153173393244,32.67089018313792,0.1747473313214273,0.16159347283928188,34.94946626428546,0.835729968278352,0.8334056819542277,167.1459936556704,0.384335130337659,0.38448471157621045,76.8670260675318,1990.16,1998.0,398032,400.02,396.5,80004,4475.39,4484.5,895078
Crawfordsville-TP2-4351_14_16,406.66,408.5,81332,566.89,569.5,113378,419.91,423.0,83982,0.1656070738383163,0.15666048369759555,33.12141476766326,0.18230358440047098,0.1611263796643802,36.460716880094196,0.8407006266737436,0.835788253826771,168.14012533474872,0.3931636637030237,0.3934825151372739,78.63273274060474,2002.62,2022.5,400524,401.86,407.5,80372,4597.69,4623.5,919538
Crawfordsville-TP2-4351_14_17,416.4111111111111,432.5,74954,606.5777777777778,617.5,109184,420.9,433.5,75762,0.205256272590607,0.17981429184748687,36.94612906630926,0.22452495815039789,0.17995184124216382,40.41449246707162,0.8491495947645946,0.8419564653743988,152.84692705762703,0.38715557272373863,0.3870756643732305,69.68800309027296,2172.5777777777776,2198.0,391064,400.2,408.0,72036,4917.388888888889,4980.0,885130
Crawfordsville-TP2-4351_14_18,443.9,452.5,88780,579.76,590.0,115952,445.46,452.0,89092,0.13695371639583523,0.13486751923910323,27.390743279167047,0.14272631514061992,0.13642417194600387,28.545263028123987,0.832242768346942,0.8320224527656619,166.4485536693884,0.39088583316273373,0.39042334038290233,78.17716663254674,2093.3,2109.0,418660,424.32,419.0,84864,4780.73,4839.5,956146
Crawfordsville-TP2-4351_14_19,388.4623655913978,388.0,72254,500.5376344086022,495.0,93100,400.98924731182797,400.0,74584,0.12297226797864567,0.11183294663573086,22.872841844028095,0.13606825646073092,0.1223529411764706,25.30869570169595,0.8425569179282756,0.8422661503973915,156.71558673465927,0.40973491950478114,0.40998434510349624,76.21069502788929,1880.0967741935483,1875.0,349698,390.9139784946237,393.0,72710,4489.698924731183,4492.0,835084
Crawfordsville-TP2-4351_14_20,378.1546391752577,385.0,73362,539.9484536082474,546.0,104750,393.41237113402065,393.0,76322,0.1768169104583604,0.16780641767490795,34.30248062892192,0.19599443060453706,0.17647058823529413,38.02291953728019,0.8491398144704184,0.8468805353276914,164.73312400726118,0.40322088666186634,0.40491860062348456,78.22485201240207,1922.8659793814434,1932.0,373036,380.77319587628864,377.0,73870,4521.886597938144,4580.0,877246
Crawfordsville-TP2-4351_15_13,416.2173913043478,421.0,76584,579.5,581.5,106628,425.0326086956522,426.0,78206,0.1664993470899004,0.16082543085592244,30.63587986454168,0.17879781124679986,0.16989278590425533,32.898797269411176,0.8431707191963312,0.8449948634512392,155.14341233212494,0.3976792113783513,0.39589022971678045,73.17297489361664,2070.413043478261,2095.0,380956,412.75,416.5,75946,4807.5,4844.5,884580
Crawfordsville-TP2-4351_15_14,405.46938775510205,410.5,79472,586.6224489795918,588.0,114978,426.44897959183675,426.0,83584,0.18123162042351462,0.17313529913183293,35.521397603008865,0.20448655981791897,0.18372154280338665,40.07936572431212,0.8425465839141325,0.8354566914716357,165.13913044716998,0.38079427567482466,0.3813232536742336,74.63567803226563,2071.938775510204,2065.0,406100,405.66326530612247,407.0,79510,4620.918367346939,4616.5,905700
Crawfordsville-TP2-4351_15_15,447.02222222222224,461.5,80464,612.7444444444444,625.0,110294,446.8777777777778,458.5,80438,0.1667033599263947,0.15265060947141418,30.006604786751048,0.1757312234752961,0.14869913200607743,31.6316202255533,0.8260711454202418,0.8174950955137744,148.69280617564354,0.368833354621989,0.36855286684691885,66.39000383195803,2111.311111111111,2129.5,380036,424.4111111111111,430.5,76394,4581.111111111111,4657.5,824600
Crawfordsville-TP2-4351_15_16,376.8777777777778,395.0,67838,532.5888888888888,545.5,95866,404.0444444444444,415.5,72728,0.16685728335873423,0.1474207372395408,30.03431100457216,0.19870784156705182,0.1587928889810304,35.76741148206933,0.8491976189370319,0.8451703006812933,152.85557140866575,0.3982617634796907,0.39874152442916716,71.68711742634433,1939.6333333333334,1952.5,349134,380.4111111111111,387.0,68474,4510.6,4563.0,811908
Crawfordsville-TP2-4351_15_17,390.42,402.5,78084,543.18,552.0,108636,410.87,418.5,82174,0.15790700388809892,0.14707525494247686,31.581400777619784,0.177975350791508,0.1569451364992643,35.5950701583016,0.8511184553757828,0.8454887245552847,170.22369107515655,0.40062646688200393,0.4031271376461162,80.12529337640079,2045.74,2053.5,409148,384.91,391.0,76982,4781.87,4804.0,956374
Crawfordsville-TP2-4351_15_18,413.18518518518516,403.0,66936,564.2592592592592,559.0,91410,423.34567901234567,418.0,68582,0.15449575986747124,0.14786418400876233,25.02831309853034,0.16560936071002513,0.1592920353982301,26.828716435024074,0.8362959472692952,0.8386411889596603,135.47994345762584,0.3987807977565634,0.4002236779038185,64.60248923656327,1965.3333333333333,1971.0,318384,404.98765432098764,399.0,65608,4574.888888888889,4582.0,741132
Crawfordsville-TP2-4351_15_20,408.04,408.0,81608,573.96,574.0,114792,419.44,415.0,83888,0.16818267759203376,0.1662842741741512,33.63653551840675,0.1805459071606171,0.1678167103293413,36.10918143212342,0.8435946174976139,0.8403238696145067,168.7189234995228,0.39806692506648517,0.39712558776591866,79.61338501329703,2041.8,2043.5,408360,404.39,402.5,80878,4742.33,4757.0,948466
Crawfordsville-TP2-4351_16_13,411.85555555555555,420.5,74134,589.3111111111111,598.0,106076,429.23333333333335,441.5,77262,0.17982606868021828,0.1649237062632094,32.36869236243929,0.20188292454747253,0.17127542605827378,36.33892641854506,0.855648945570627,0.8511815757989443,154.01681020271286,0.40874631965742125,0.40827604289708486,73.57433753833583,2161.322222222222,2157.5,389038,413.75555555555553,417.5,74476,5150.544444444445,5169.5,927098
Crawfordsville-TP2-4351_16_14,403.93,404.0,80786,578.91,582.5,115782,415.96,417.5,83192,0.17895305179860035,0.17328403895286926,35.79061035972007,0.19361889963646609,0.1787978970265463,38.723779927293215,0.8527870765304094,0.8505371366076301,170.55741530608188,0.3953689894363715,0.39570407390739537,79.0737978872743,2162.78,2162.5,432556,394.41,391.0,78882,4992.04,4985.5,998408
Crawfordsville-TP2-4351_16_15,448.0777777777778,448.5,80654,612.8,617.0,110304,438.31111111111113,439.5,78896,0.16791706612579788,0.16025861832735117,30.22507190264362,0.16878800358012175,0.15608828609859973,30.381840644421917,0.829909343768123,0.8242644351209989,149.38368187826214,0.37862177769277755,0.37953641300795393,68.15191998469996,2136.6,2168.0,384588,404.6666666666667,407.0,72840,4745.055555555556,4847.0,854110
Crawfordsville-TP2-4351_16_16,378.55555555555554,378.5,68140,559.9444444444445,560.5,100790,402.8,402.0,72504,0.19515813416578404,0.17859945795827098,35.12846414984113,0.2279903715657984,0.19192899487857631,41.03826688184371,0.8541224818063639,0.8493952311228667,153.74204672514549,0.3920653871099516,0.3930635237159332,70.57176967979129,2031.7333333333333,2033.0,365712,384.5111111111111,391.0,69212,4652.666666666667,4675.5,837480
Crawfordsville-TP2-4351_16_17,443.4634146341463,475.5,72728,596.560975609756,615.5,97836,439.1585365853659,454.0,72022,0.16113250230539405,0.15100634183814118,26.425730378084626,0.16971339368390448,0.14323809403942878,27.832996564160336,0.8311596523304645,0.8220507392545703,136.31018298219618,0.38646669868805805,0.38877927008509794,63.38053858484152,2071.609756097561,2113.5,339744,430.780487804878,439.0,70648,4682.890243902439,4679.0,767994
Crawfordsville-TP2-4351_16_18,393.10309278350513,407.0,76262,545.1752577319587,565.0,105764,411.45360824742266,425.0,79822,0.16047366767735308,0.1443850267379679,31.1318915294065,0.18075192113908975,0.15675675675675677,35.06587270098341,0.8422205835683784,0.8334989072123982,163.3907932122654,0.4059234401335621,0.40722032387461,78.74914738591104,1896.1134020618556,1903.0,367846,386.55670103092785,392.0,74992,4488.288659793814,4501.0,870728
Crawfordsville-TP2-4351_16_19,419.89156626506025,428.0,69702,559.7831325301205,566.0,92924,422.6144578313253,426.0,70154,0.15155269816533912,0.14142427281845538,25.157747895446295,0.16425697794244704,0.14142427281845538,27.266658338446206,0.8434700855685646,0.8397335423197492,140.01603420438173,0.3954619749575536,0.3955531886566369,65.6466878429539,2087.602409638554,2101.0,346542,401.7469879518072,404.0,66690,4819.024096385542,4841.0,799958
Crawfordsville-TP2-4351_16_20,409.3222222222222,425.0,73678,588.0111111111111,599.0,105842,425.5888888888889,436.5,76606,0.1784788997947187,0.16614248044949342,32.12620196304937,0.19624722202327524,0.1724814063556457,35.32449996418954,0.8546575239844363,0.8498585322434269,153.83835431719854,0.3970740419307701,0.3949591168071471,71.47332754753862,2208.088888888889,2232.5,397456,408.05555555555554,415.5,73450,5118.155555555555,5179.0,921268
Crawfordsville-TP2-4351_17_13,443.18,444.0,88636,596.13,600.5,119226,438.03,437.5,87606,0.1571513668633827,0.15409183646148492,31.43027337267654,0.15976077564862187,0.15006681211828388,31.952155129724375,0.8388775042156246,0.8430999218583918,167.77550084312492,0.40635271835209635,0.40831033118177434,81.27054367041927,2114.51,2119.5,422902,406.01,405.0,81202,5012.63,5017.5,1002526
Crawfordsville-TP2-4351_17_15,422.3222222222222,399.0,76018,574.7555555555556,560.0,103456,427.5444444444444,416.0,76958,0.1608129963023776,0.15201174701644704,28.94633933442797,0.17341461708528932,0.1620642659375054,31.21463107535208,0.8364239837762238,0.837107098644523,150.5563170797203,0.39143838335329656,0.3928431978625714,70.45890900359338,2024.7111111111112,1985.5,364448,407.52222222222224,394.0,73354,4631.377777777778,4585.0,833648
Crawfordsville-TP2-4351_17_16,412.85,419.0,82570,563.2,569.5,112640,429.57,436.0,85914,0.14982431848707886,0.14114459258020925,29.964863697415772,0.16485309835432918,0.15002588372266346,32.97061967086584,0.8397780633877978,0.8378690962072843,167.95561267755957,0.396248026565557,0.39885376206986456,79.2496053131114,2025.37,2035.0,405074,419.52,418.5,83904,4685.98,4676.0,937196
Crawfordsville-TP2-4351_17_17,416.9431818181818,447.0,73382,590.1818181818181,610.0,103872,440.5,458.0,77528,0.16890012761256631,0.15525830274794722,29.72642245981167,0.193244407432962,0.16300014982273564,34.01101570820131,0.8384412801106376,0.8285985946503356,147.56566529947222,0.3855171044388689,0.3849857671490268,67.85101038124093,2048.875,2085.5,360602,406.75,419.5,71588,4621.340909090909,4672.5,813356
Crawfordsville-TP2-4351_17_18,364.86,340.0,72972,518.3,502.0,103660,402.1,385.0,80420,0.15703260838636707,0.15603782129971172,31.406521677273414,0.1895003205892629,0.18976756538624706,37.90006411785258,0.859222892105924,0.8655735020318044,171.8445784211848,0.41412180914127356,0.4153728037746133,82.82436182825471,1961.46,1963.5,392292,390.4,380.5,78080,4734.3,4753.0,946860
Crawfordsville-TP2-4351_17_19,390.5111111111111,396.5,70292,574.8222222222222,580.0,103468,409.3777777777778,412.0,73688,0.18630033314946784,0.17944524652161137,33.53405996690421,0.20559985791779536,0.19115503643805531,37.007974425203166,0.8536884476805461,0.8528203977305615,153.6639205824983,0.4027278075572166,0.4046374417875669,72.49100536029898,2075.0333333333333,2086.5,373506,379.7111111111111,375.0,68348,4877.7555555555555,4909.5,877996
Crawfordsville-TP2-4351_17_20,444.9555555555556,434.5,80092,605.2,606.5,108936,446.0,444.5,80280,0.16591183208170943,0.15489160338945746,29.8641297747077,0.17978846350005087,0.15889093863609338,32.361923430009156,0.8376104896824502,0.831778905888392,150.76988814284104,0.39465407272490965,0.3954290070551526,71.03773309048374,2113.0666666666666,2123.5,380352,415.68888888888887,414.0,74824,4873.288888888889,4892.0,877192
Crawfordsville-TP2-4351_18_13,451.46666666666664,471.0,81264,612.4,628.5,110232,445.27777777777777,455.0,80150,0.16438848776626672,0.1499527107422888,29.58992779792801,0.16908711489839967,0.14463090441899568,30.43568068171194,0.8313966833115944,0.8252592877371528,149.651402996087,0.3935800006919241,0.390726586377012,70.84440012454634,2088.322222222222,2111.5,375898,425.9,437.0,76662,4800.9,4862.0,864162
Crawfordsville-TP2-4351_18_14,406.01,421.0,81202,585.64,601.0,117128,423.51,430.5,84702,0.1825657563547952,0.16533715250536632,36.513151270959035,0.20371642837575873,0.1728931107409114,40.743285675151746,0.8479638951180631,0.8375389763330594,169.59277902361262,0.38518680066055255,0.3850156781706288,77.0373601321105,2131.17,2165.5,426234,404.06,411.0,80812,4802.3,4883.5,960460
Crawfordsville-TP2-4351_18_15,430.37,449.0,86074,569.94,589.5,113988,423.21,435.5,84642,0.15424064852544228,0.139103745379015,30.848129705088454,0.1598505979913153,0.1320715676728335,31.970119598263057,0.8368846819042167,0.8289441002740477,167.37693638084335,0.3889310785863826,0.38937593020304595,77.78621571727652,2081.47,2110.0,416294,399.37,412.0,79874,4731.92,4790.5,946384
Crawfordsville-TP2-4351_18_16,349.63,345.5,69926,507.3,505.5,101460,384.47,380.0,76894,0.16838889033101714,0.1608874746815191,33.67777806620343,0.20031985018058665,0.18033435949095566,40.06397003611733,0.8558216838476802,0.85465071921269,171.16433676953605,0.4041892802427865,0.4054387976733367,80.8378560485573,1876.04,1869.5,375208,379.91,376.5,75982,4420.41,4410.5,884082
